id	name	var	cameraState	path	moduleTag	back	home	resources	bgm	backAni	goods	status	descr	descr_zh_TW	descr_en_UK	descr_ja_JP	descr_ko_KR	descr_th_TH
2614	世界boss怪物介绍	UIWorldBossDetailsDialog		Prefabs/WorldBoss/WorldBossDetailsDialog.prefab	敌方详情	1	1	0	bgm_world_boss	1		1	敌方详情	敵方詳情	Details	敵の詳細	적 정보	รายละเอียดฝ่ายศัตรู
2615	世界bossbuff介绍	UIWorldBossBuffDetailsDialog		Prefabs/WorldBoss/WorldBossBuffDetailsDialog.prefab		0	0	0	bgm_world_boss	1		1						
2616	世界boss排行榜	UIWorldBossPlayerRankingsDialog		Prefabs/WorldBoss/WorldBossPlayerRankingsDialog.prefab		1	1	0	bgm_world_boss	0		1						
2617	世界boss编队	UIWorldBossFormationDialog		Prefabs/WorldBoss/WorldBossFormationDialog.prefab	战斗员编队	1	1	0	bgm_world_boss	1		1	战斗员编队	戰鬥員編隊	Team	戦闘員編成	전투원 편성	จัดทีมตัวละคร
2619	世界boss排名奖励	UIWorldBossRankRewardDialog	2	Prefabs/WorldBoss/WorldBossRankRewardDialog.prefab		0	0	0	bgm_world_boss	1		1						
2618	世界boss奖励	UIWorldBossDamageBonusDialog	2	Prefabs/WorldBoss/WorldBossDamageBonusDialog.prefab		0	0	0	bgm_world_boss	0		1						
2410	常驻活动主界面	ResidentEventMain		Prefabs/ResidentEvent/ResidentEventMain.prefab	活动	0	0	0	0	1		1	活动	活動	Event	イベント	이벤트	กิจกรรม
2411	成长基金界面	GrowthFundDialog		Prefabs/ResidentEvent/GrowthFundDialog.prefab		0	0	1	0	1		1						
612	世界Boss队伍波次信息	UIBattlingWorldBossStartDialog	3	Prefabs/UIBattling/UIBattlingWorldBossStartDialog.prefab		0	0	0	0	1		1						
2620	竹林主界面	UIBambooMainDialog		Prefabs/Bamboo120101/BambooMain120101.prefab		1	1	1	0	1	9000042	1						
2621	竹林奖励界面	UIBambooRewardDialog		Prefabs/Bamboo120101/BambooRewardDialog120101.prefab		1	1	0	0	1		1						
2622	竹林挑战界面	UIBambooChallengeDialog		Prefabs/Bamboo120101/BambooChallengeDialog120101.prefab		1	1	1	0	1	9000042	1						
2623	竹林作战界面	UIBambooCheckpointDialog		Prefabs/Bamboo120101/BambooCheckpointDialog120101.prefab		1	1	1	0	1	9000042	1						
2510	好友列表主页	FriendMain	2	Prefabs/Friend/FriendMain.prefab	好友	1	1	0	0	1		1	好友	好友	Friends	フレンド	친구	เพื่อน
2511	收到pvp邀请	FriendInvitationReceive		Prefabs/Friend/FriendInvitationReceive.prefab		0	0	0	0	0		1						
2512	发送pvp邀请	FriendInvitationSend		Prefabs/Friend/FriendInvitationSend.prefab		0	0	0	0	0		1						
2513	忽略收起的pvp邀请	FriendPromptDialog		Prefabs/Friend/FriendPromptDialog.prefab		0	0	0	0	1		1						
1840	增益buff界面	UIBuffUpDialog		Prefabs/FightTeam/BuffUpDialog.prefab		0	0	0	0	1		1						
2710	主线选择界面	UIMainBattlePanelDialog	2	Prefabs/BattleSelection/MainBattlePanel.prefab	剧情	1	1	0	0	1		1	剧情	劇情	Story	ストーリー	스토리	เนื้อเรื่อง
613	战中PVPUI	UIBattlingPVPInfoDialog	3	Prefabs/UIBattling/UIBattlingPVPInfoDialog.prefab		0	0	0	0	1		1						
622	战中角色Buff列表	UIBattlingBuffInfoListDialog	3	Prefabs/UIBattling/UIBattlingBuffInfoListDialog.prefab		0	0	0	0	1		1						
623	战中关卡提示	UIBattlingLevelTipsDialog	3	Prefabs/UIBattling/UIBattlingLevelTipsDialog.prefab		0	0	0	0	1		1						
2520	定向作战主界面	DirectionalDialog		Prefabs/Directional/DirectionalDialog.prefab	html	1	1	0	bgm_action	1		1	定向作战	定向作戰	Targeted Battle	定向作戦	고정 전투	การต่อสู้เฉพาะทาง
2521	定向作战解锁难度弹窗	DirectionalUpgradePopup		Prefabs/Directional/DirectionalUpgradePopup.prefab		0	0	0	bgm_action	1		1						
1300	window登录界面	UIWindowLoginDialog		Prefabs/Notice/UIWindowLoginDialog.prefab		0	0	0	0	1		1						
2525	周扭蛋任务主界面	WeekTasksMainDialog	1	Prefabs/WeekTasks/WeekTasksMainDialog.prefab	扭蛋机	1	1	0	bgm_city	1		1	扭蛋机	扭蛋機	Gacha Machine	ガチャマシン	뽑기	ตู้กาชาปอง
2526	周扭蛋奖励预览界面	WeekTasksRewardPreviewDialog		Prefabs/WeekTasks/WeekTasksRewardPreviewDialog.prefab		0	0	0	bgm_city	1		1						
861	累计充值奖励界面	CumulativeRechargeDialog		Prefabs/Store/StoreChargeReward.prefab	html	1	1	0	0	1		1	累计充值	累計儲值	Total Top-up	累計チャージ	누적 충전	เตินเงินสะสม
2530	角色互动界面	UIMainInteractionDialog		Prefabs/MainInteraction/MainInteraction.prefab		1	1	0	0	0		1						
2536	制造界面	ForgingDialog		Prefabs/Forging/ForgingDialog.prefab	制造	1	1	1	0	1		1	制造	製造	Crafte	製作	제작	สร้าง
2537	制造界面挑战弹窗	ForgingChallengePopup		Prefabs/Forging/ForgingChallengePopup.prefab		0	0	0	0	1		1						
2538	制造界面升级弹窗	ForgingUpgradePopup		Prefabs/Forging/ForgingUpgradePopup.prefab		0	0	0	0	1		1						
2540	活动界面	UIActivityMainDialog	2	Prefabs/Activity/ActivityMainDialog.prefab	活动	1	1	1	0	1		1	活动	活動	Event	イベント	이벤트	กิจกรรม
862	首充奖励界面	InvestPopup	1	Prefabs/OverseaInvest/InvestMainDialog.prefab		0	0	0	0	1		1						
624	战中气泡	UIBattlingBubble	3	Prefabs/UIBattling/UIBattingBubbleNode.prefab		0	0	0	0	1		1						
2542	天赋材料奖励展示	UITalentMaterialGetRewardsDialog		Prefabs/TalentMaterial/TalentMaterialGetRewardsDialog.prefab		0	0	0	bgm_action	1		1						
2543	天赋材料选择buff	UITalentMaterialLevelSelectionDialog		Prefabs/TalentMaterial/TalentMaterialLevelSelectionDialog.prefab		0	0	0	bgm_action	1		1						
2544	天赋材料购买门票	UITalentMaterialPurchaseDialog		Prefabs/TalentMaterial/TalentMaterialPurchaseDialog.prefab		0	0	0	bgm_action	1		1						
2550	钓鱼主界面	UIFishPoolGoFishingDialog		Prefabs/FishPool/FishPoolGoFishingDialog.prefab		1	1	1	bgm_city	1	4198002;4198001	1						
2551	钓鱼等级界面	UIFishPoolLevelOfFishDialog		Prefabs/FishPool/FishPoolLevelOfFishDialog.prefab		0	0	0	bgm_city	1		1						
2552	钓鱼入口界面	UIFishPoolMainDialog		Prefabs/FishPool/FishPoolMain.prefab	1099;fishing_index.html	1	1	1	bgm_city	0		1	钓鱼场	釣魚場	Fishery	釣り場	낚시터	บ่อตกปลา
2553	钓鱼公告界面	UIFishPoolNoticePopupDialog		Prefabs/FishPool/FishPoolNoticePopup.prefab		0	0	0	bgm_city	1		1						
2554	钓鱼结算界面	UIFishHarvestDisPlayPopupDialog		Prefabs/FishPool/FishHarvestDisPlayPopup.prefab		0	0	0	bgm_city	1		1						
2555	钓鱼背包商店界面	UIFishPoolStoreBackPackPopupDialog	3	Prefabs/FishPool/FishPoolStoreBackPackPopup.prefab	背包	1	1	1	bgm_city	1		1	背包	背包	Inventory	バッグ	인벤토리	กระเป๋า
2556	钓鱼鱼篓界面	UIFishPoolCreelDialog		Prefabs/FishPool/FishPoolCreelDialog.prefab	鱼篓	1	1	0	bgm_city	1		1	鱼篓	魚簍	Junket	魚籠	통발	ตระกร้าปลา
2557	钓鱼图鉴界面	UIFishPoolFishAltasDialog	2	Prefabs/FishPool/FishPoolFishAltas.prefab	图鉴	1	1	0	bgm_city	1		1	图鉴	圖鑑	Gallery	図鑑	도감	สมุดภาพ
2558	钓鱼挂机界面	UIFishPoolHangUpDialog		Prefabs/FishPool/FishPoolHangUpDialog.prefab	托管	1	1	0	bgm_city	1		1	托管	託管	Auto	依頼	의뢰	มอบหมาย
625	战中卡牌吞噬界面	UIBattlingEatCard	3	Prefabs/UIBattling/UIBattlingEatCard.prefab		0	0	0	0	1		1						
2570	夜巡入口界面	PatrolEntryDialog	2	Prefabs/Patrol/PatrolEntryDialog.prefab	html	1	1	1	bgm_action	1		1	夜间巡逻	夜間巡邏	Nightly Patrol	夜間パトロール	야간 순찰	ลาดตระเวนยามราตรี
2571	夜间夜巡补给商店	UIPatrolMazeStoreEventDialog	2	Prefabs/Patrol/PatrolStoreEventDialog130201.prefab	1	1	0	1	0	0		1	补给商店	補給商店	Supply Shop	補給ショップ	보급 상점	ร้านค้าเสบียง
2572	夜巡助战选择界面	PatrolHelpSelectDialog	2	Prefabs/Patrol/PatrolHelpSelectDialog.prefab	助战邀请	1	1	1	bgm_action	1		1	助战邀请	助戰邀請	Invite	キズナ請求	서포터 초대	คำเชิญช่วยเหลือ
2573	夜巡商店界面	PatrolStoreEventDialog	2	Prefabs/Patrol/PatrolStoreEventDialog.prefab		1	1	1	bgm_action	1		1						
2574	夜巡剧情界面	PatrolPlotDialog	2	Prefabs/Patrol/PatrolPlotDialog.prefab	休息点	1	1	1	bgm_action	1		1	突发事件	突發事件	Emergency	突発事件	돌발 사건	เหตุการณ์ฉุกเฉิน
2575	夜巡事件弹窗界面	UIPatrolMazeQuestEventDialog	2	Prefabs/Patrol/ChoiceEventDialog130201.prefab	html	1	0	1	0	0		1	夜间巡逻	夜間巡邏	Nightly Patrol	夜間パトロール	야간 순찰	ลาดตระเวนยามราตรี
2576	夜巡BUFF选择界面	UIPatrolMazeBuffChooseDialog	2	Prefabs/Patrol/BuffChooseDialog130201.prefab		0	0	0	0	0		1						
2577	夜巡左侧背包buff小队预览界面	PatrolBtnLeftNodeDialog	2	Prefabs/Patrol/PartolBtnLeftNode.prefab		0	0	0	bgm_action	1		1						
2578	夜巡道具选择指定角色使用界面	PatrolChooseRolePopup	2	Prefabs/Patrol/PatrolChooseRolePopup.prefab		0	0	0	bgm_action	1		1						
3001	触发礼包界面	TriggerGiftBag		Prefabs/TriggerGiftBag/TriggerGiftBag.prefab		0	0	0	0	1		1						
2580	点单界面	UIMainInteractionOrderDialog		Prefabs/MainInteraction/MainInteractionOrder.prefab	邀请	1	1	1	0	0		1	邀请	邀請	Invite	招待	초대	เชิญ
2581	战斗料理界面	UIMainInteractionCookingMenuDialog		Prefabs/MainInteraction/MainInteractionCookingMenu.prefab	料理	1	1	1	0	0		1	料理	料理	Food	料理	요리	อาหาร
2582	关卡战斗料理界面	UIChooseCookingPopupDialog		Prefabs/FightTeam/ChooseCookingPopupDialog.prefab		1	1	0	0	1		1						
2583	好感度展示界面	UIMainInteractionFeelingDialog		Prefabs/MainInteraction/MainInteractionFeeling.prefab		0	0	0	0	0		1						
2584	钓鱼的通用获得奖励界面	UICommonGetRewardsDialog		Prefabs/Common/CommonUnexpectedHarvestPopup.prefab		0	0	0	0	1		1						
2222	新抽卡过场动画	GachaponGuideAnim	2	Prefabs/Gachapon/GachaponGuide.prefab		0	0	0	0	1		1						
2224	新抽卡结果2d	GachaponResultViewNew	2	Prefabs/Gachapon/GachaponResultViewNew.prefab		0	0	1	0	1		1						
2227	新抽卡结果2d_光暗卡池	GachaponResultViewSpecial	2	Prefabs/Gachapon/GachaponResultViewSpecial.prefab		0	0	1	0	1		1						
626	战中卡牌抉择界面	UIBattlingPickCard	3	Prefabs/UIBattling/UIBattlingPickCard.prefab		0	0	0	0	1		1						
627	战中卡牌发现界面	UIBattlingDiscoverCard	3	Prefabs/UIBattling/UIBattlingDiscoverCard.prefab		0	0	0	0	1		1						
2590	新手礼包购买界面	CommonGiftBagPurchaseDialog	2	Prefabs/BeginnerEvent/BeginnerEventGiftBagPurchaseDialog.prefab		0	0	1	0	1		1						
3713	猫屋培育完成界面	CatHouseCultivationGetCatPopup		Prefabs/CatHouse/Cultivation/CatHouseCultivationGetCatPopup.prefab		0	0	0	0	1		1						
2225	新手抽卡查看	GachaponCheckCache		Prefabs/Gachapon/GachaponCheckCache.prefab	1099;save_index.html	0	0	0	0	1		1	查看暂存	查看暫存	Temporary	セーブした結果をチェック	재고 확인	ตรวจสอบ​การ​เก็บ​ชั่วคราว​
2226	新手暂存确认	GachaponCacheConfirm		Prefabs/Gachapon/CacheSecondConfirmPopUp.prefab		1	1	0	0	1		1						
2559	钓鱼收藏品界面	UIFshPoolCollectionDialog		Prefabs/FishPool/FshPoolCollectionDialog.prefab	收藏品	1	1	0	bgm_city	1		1	收藏品	收藏品	Collection	コレクション	소장품	ของสะสม
2560	不走商城的购买界面	UICommonBuyItemDialog	2	Prefabs/Common/CommonBuyItemDialog.prefab		0	0	1	0	1		1						
2561	钓鱼收藏品获得界面	UIFishPoolGetCollectionPopupDialog		Prefabs/FishPool/FishPoolGetCollectionPopup.prefab		0	0	0	bgm_city	1		1						
2562	主界面timeline跳过页面	UIMainInteractionSkipDialog		Prefabs/MainInteraction/MainInteractionSkip.prefab		1	1	0	bgm_city	1		1						
3763	猫球抽卡	MaidCoffeeCatDrawEntryDialog		Prefabs/OverseaManage/OverseaManageCatballDrawEntryDialog.prefab		1	1	1	0	0	4199005;3000003	1						
3764	猫球抽卡设置	MaidCoffeeCatSettingDialog		Prefabs/OverseaManage/OverseaManageCatballSettingPopup.prefab		1	1	0	0	1		1						
3765	猫球抽卡概率	MaidCoffeePreviewRateDialog		Prefabs/OverseaManage/OverseaManageCatballDrawMember.prefab		1	1	0	0	1		1						
3766	猫球抽卡结果	MaidCoffeeCatDrawPreviewDialog		Prefabs/OverseaManage/OverseaManageCatballDisplayDialog.prefab		1	1	0	0	1		1						
2528	活动单奖励界面	SingleSignPanel		Prefabs/Activity/SingleSignPanel.prefab		0	0	0	0	1		1						
2565	木桩主界面	TrainFieldChooseModeDialog	2	Prefabs/TrainField/TrainFieldChooseModeDialog.prefab		1	1	0	0	1		1						
2566	木桩排行榜界面	TrainFieldRankDialog		Prefabs/TrainField/TrainFieldRankDialog.prefab		1	1	0	0	1		1						
2567	木桩测试记录界面	TrainFieldTestRecordDialog		Prefabs/TrainField/TrainFieldTestRecordDialog.prefab		1	1	0	0	1		1						
629	木人桩属性切换界面	TrainFieldChooseAttributePopup	3	Prefabs/UIBattling/TrainField/TrainFieldChooseAttributePopup.prefab		0	0	0	0	1		1						
863	每日礼包	StoreDailyGiftBag		Prefabs/Store/StoreDailyGiftBag.prefab		0	0	1	0	1		1	每日礼包	每日禮包	Daily Pack	デイリーパック	데일리 패키지	แพ็กรายวัน
864	二级货币兑换	StoreDiamondExchangeDialog	3	Prefabs/Store/StoreExchangeOpals.prefab		0	0	1	0	1		1						
630	新手任务完成	UIBattlingTrainingTargetFinishDialog	3	Prefabs/UIBattling/UIBattlingTrainingTargetFinishDialog.prefab		0	0	0	0	1		1						
150	通用武装风格展示界面	CommonStylePreView		Prefabs/Common/CommonStylePreview.prefab		1	1	0	0	1		1						
2529	活动召回分享	ActivityRecallShareDialog	2	Prefabs/Activity/ShareActivityBackPanel.prefab		1	1	0	0	1		1						
2535	漂流瓶	UIFishPoolDriftingBottleDialog		Prefabs/FishPool/FishPoolDriftingBottleDialog.prefab		0	0	0	0	1		1						
3775	角色剧情	UIPolePlotListDialog	2	Prefabs/RolePlot/PolePlotListDialog.prefab		1	1	0	0	0		1						
3776	角色剧情章节奖励	UIPolePlotEndRewardPopupDialog	2	Prefabs/RolePlot/PolePlotEndRewardPopup.prefab		0	0	0	0	1		1						
3778	角色剧情cg展示	UIPolePlotCGEndingDialog	2	Prefabs/RolePlot/PolePlotCGEndingDialog.prefab		0	0	0	0	1		1						
3777	角色剧情cg收集	UIPolePlotCGCollectPopupDialog	2	Prefabs/RolePlot/PolePlotCGCollectPopup.prefab		0	0	0	0	1		1						
6231	个人信息选择卡牌	Player2DMemberChooseDialog	2	Prefabs/PlayerNew/Player2DMemberChooseDialog.prefab		1	1	0	0	0		1						
6230	个人信息头像选择	Player2DHeadChooseDialog	1	Prefabs/PlayerNew/Player2DHeadChooseDialog.prefab		1	1	0	0	0		1						
2598	个人信息主界面	Player2DMainDialog	2	Prefabs/PlayerNew/Player2DMainDialog.prefab		0	0	0	0	0		1						
3900	预下载主界面	PreDownloadEntryMainDialog	1	Prefabs/PreDownload/PredownloadEntryMainDialog.prefab		0	0	0	0	1		1						
3905	预下载猫球分享界面	PreDownloadCatShareDialog	2	Prefabs/PreDownload/PredownloadCatDiscoverDialog.prefab		1	1	0	0	1		1						
3906	预下载猫球显示界面	PreDownloadCatDisplayDialog		Prefabs/PreDownload/PredownloadCatDisplayDialog.prefab		1	1	0	0	1		1						
3907	预下载下载进度显示界面	PreDownloadLoadHintDialog	3	Prefabs/PreDownload/PredownloadLoadHintDialog.prefab		0	0	0	0	0		1						
151	通用分享预览弹窗	CommonSharePreviewDialog	3	Prefabs/Common/CommonShareDialog.prefab		0	0	0	0	0		1						
2630	中型pt活动主页	MediumPtMainDialog	2	Prefabs/MediumPt/MediumPtMainDialog.prefab		1	1	1	0	1		1						
2631	中型pt活动最终奖励预览	MediumPtRewardDialog	3	Prefabs/MediumPt/MediumPtRewardDialog.prefab		0	0	1	0	1		1						
2632	中型pt活动剧情解锁	MediumPtUnlockDialog	3	Prefabs/MediumPt/MediumPtUnlockDialog.prefab		0	0	1	0	1		1						
2633	中型pt活动关卡选择	MediumPtClearChooseDialog	3	Prefabs/MediumPt/MediumPtClearChooseDialog.prefab		1	1	1	0	1		1						
2634	中型pt活动累计点数奖励	CommonActivityListDialog	3	Prefabs/Common/CommonActivityListDialog.prefab		1	1	0	0	1		1						
2801	自选礼包	OptionalGiftSelectDialog		Prefabs/HomeGift/GiftSelectDialog.prefab		0	0	0	0	1		1						
2802	自选礼包奖励	OptionalGiftSelectRewardDialog		Prefabs/HomeGift/GiftSelectRewardDialog.prefab		0	0	0	0	1		1						
2803	停服公告界面	LoginStopServices	2	Prefabs/LoginStopService.prefab		0	0	0	0	0		1						
2805	登录奖励	FeatureSignDialog	2	Prefabs/DailyCheck/ThankChooseGiftWhite.prefab		0	0	0	0	1		1						
2806	登录信件	FeatureSignLetter	3	Prefabs/DailyCheck/ThankLetter.prefab		0	0	0	0	0		1						
2807	登录吐槽	FeatureSignRoast	3	Prefabs/DailyCheck/ThankLetterFillPopUp.prefab		0	0	0	0	0		1						
2804	支付loading	UINetWorkPlaying	3	Prefabs/NetWorkPaying.prefab		0	0	0	0	0		1						
2810	音乐播放器	MusicPlayerDialog	1	Prefabs/MusicPlayer/MusicPlayerDialog.prefab		1	1	0	0	1		1						
2640	天梯竞技-兑换	LadderCompetionExchangeOpals	2	Prefabs/LadderCompetion/LadderCompetionExchangeOpals.prefab		0	0	1	0	0	3000002	1						
2641	天梯竞技-主界面	LadderCompetionMainDialog	2	Prefabs/LadderCompetion/LadderCompetionMain.prefab	html	1	1	1	0	0		1	天梯竞技场	天梯競技場	The Arena	アリーナランク戦	래더 아레나	สกายอารีน่า
2642	天梯竞技-排行榜	LadderCompetionRankDialog	2	Prefabs/LadderCompetion/LadderCompetionRankDialog.prefab		1	1	0	0	0		1						
2643	天梯竞技-奖励界面	LadderCompetionSeasonRewardDialog	2	Prefabs/LadderCompetion/LadderCompetionSeasonRewardDialog.prefab		1	1	0	0	0		1						
2644	天梯竞技-任务界面	LadderCompetionTaskRewardDialog	2	Prefabs/LadderCompetion/LadderCompetionTaskRewardDialog.prefab		0	0	0	0	0		1						
2645	天梯竞技-段位升级	LadderCompetionDanAnimDialog		Prefabs/LadderCompetion/LadderCompetionDanAnim.prefab		0	0	0	0	1		1						
2646	天梯竞技-匹配加载	LadderCompetionLoadingDialog		Prefabs/LadderCompetion/LadderCompetionLoadingDialog.prefab		0	0	0	0	1		1						
2647	天梯竞技-匹配中	LadderCompetionMatchDialog		Prefabs/LadderCompetion/LadderCompetionMatchDialog.prefab		0	0	0	0	0		1						
2648	天梯竞技-赛季结算	LadderCompetionSeasonSettlementDialog		Prefabs/LadderCompetion/LadderCompetionSeasonSettlementDialog.prefab		0	0	0	0	0		1						
2649	天梯竞技-对战记录	LadderCompetionBattleRecordDialog		Prefabs/LadderCompetion/LadderCompetionBattleRecordDialog.prefab		1	1	0	0	0		1						
2699	pvp猜拳先后手界面	PvpFingerGuessingDialog		Prefabs/FingerGuess/FingerGuessDialog.prefab		0	0	0	0	0		1						
2660	钓鱼排行榜	UIFishpoolActivityRankDialog		Prefabs/FishPool/FishpoolActivityRankDialog.prefab		1	1	0	0	0		1						
2661	钓鱼排行榜奖励	UIFishPoolActivityRankRewardDialog		Prefabs/FishPool/FishPoolActivityRankRewardDialog.prefab		0	0	0	0	0		1						
2662	钓鱼积分奖励	UIFishPoolContestRewardsPopupDialog		Prefabs/FishPool/FishPoolContestRewardsPopup.prefab		0	0	0	0	0		1						
2663	钓鱼兑换	UIFishPoolRedeemFishingCouponsPopupDialog		Prefabs/FishPool/FishPoolRedeemFishingCouponsPopup.prefab		0	0	0	0	0		1						
2664	钓鱼选择道具	UIFishPoolChooseFishingCouponPopupDialog		Prefabs/FishPool/FishPoolChooseFishingCouponPopup.prefab		0	0	0	0	0		1						
2670	暗夜猫爬塔	UINightCatITowerDialog	2	Prefabs/NightCatInstance/NightCatITowerDialog.prefab	侵蚀空间	1	1	1	0	0		1	侵蚀空间	侵蝕空間	Erosion Space	侵食空間	침식 공간	มิติกัดกร่อน
2671	暗夜猫爬塔奖励	UINightCatIToweRewardPopupDialog		Prefabs/NightCatInstance/NightCatIToweRewardPopup.prefab		0	0	1	0	0		1						
2672	暗夜猫buff	UINightCatInstanceBuffDisplayDialog		Prefabs/NightCatInstance/NightCatInstanceBuffDisplayDialog.prefab	增益道具	1	1	1	0	0		1	增益道具	增益道具	Power-ups	ボーナスアイテム	버프 아이템	ไอเทมบัฟ
2681	暗夜猫主界面	ActivityNightCatDialog	2	Prefabs/NightCatInstance/NightCatInstanceMainDialog.prefab		1	1	1	0	0		1						
2682	暗夜猫关卡界面	ActivityNightCatPlotDialog	2	Prefabs/NightCatInstance/NightCatPlotDialog.prefab		1	1	1	0	0		1						
2691	Boss挑战主界面	ActivityBossChallengeDialog	2	Prefabs/BossFight/BossFightDialog.prefab	html	1	1	0	0	0		1	紧急封锁	緊急封鎖	Emergency Lockdown	緊急封鎖	긴급 봉쇄	ปิดล้อมฉุกเฉิน
2692	Boss挑战击杀奖励界面	ActivityBossChallengeRewardDialog	2	Prefabs/BossFight/BossFightKillRewardPopup.prefab		0	0	0	0	0		1						
2693	Boss挑战难度选择界面	ActivityBossChallengeDifficultyDialog	2	Prefabs/BossFight/DifficultyLevelChooseDialog.prefab		0	0	0	0	0		1						
2650	高端副本	AdvancedTrainingDialog	2	Prefabs/AdvancedTraining/AdvancedTrainingDialog.prefab		1	1	0	0	0		1						
2694	广告界面 	UIHomeAdvertDialog		Prefabs/AdvertDialog.prefab		0	0	0	0	0		1						
2695	广告集合	UIHomeGatherActivityDialog		Prefabs/RoleStage/RoleStageMain.prefab		1	1	0	0	0		1						
2697	钓鱼任务	UIFishPoolActivityTaskDialog		Prefabs/FishPool/FishPoolActivityTaskDialog.prefab		0	0	0	0	0		1						
2698	钓鱼兑换	FishPoolActivityFeedDialog		Prefabs/FishPool/FishPoolActivityFeedDialog.prefab		0	0	0	0	0		1						
2900	万圣节挑战入口	UIJackpotDungoenChallengeDialog		Prefabs/JackpotDungoen/Challenge/JackpotDungoenChallenge1209.prefab		1	1	1	0	0		1						
2910	万圣节奖池	UIJackpotDungoenExchangeDialog		Prefabs/JackpotDungoen/Exchange/JackpotDungoenExchangeDialog1209.prefab		1	1	1	0	0		1						
2920	万圣节主界面	UIJackpotDungoenMainDialog		Prefabs/JackpotDungoen/Main/JackpotDungoenMainDialog1209.prefab		1	1	1	0	0		1						
2930	万圣节剧情	UIJackpotDungoenReviewDialog		Prefabs/JackpotDungoen/Review/JackpotDungoenReviewDialog.prefab		0	0	0	0	0		1						
4000	福利	UIWelfareMainDialog	2	Prefabs/Welfare/WelfareMainDialog.prefab	福利	1	1	1	0	1		1	福利	福利	Benefits	ボーナス	보너스	สวัสดิการ
2940	钓鱼自动结束	UIFishPoolAutoSettlementDialog		Prefabs/FishPool/FishPoolAutoSettlementDialog.prefab		0	0	0	0	0		1						
2941	钓鱼自动设置	UIFishPoolAutoChooseFrequencyDialog		Prefabs/FishPool/FishPoolAutoChooseFrequencyDialog.prefab		0	0	0	0	0		1						
3010	春节活动对应的场景	UISceneMapDecryption		Scenes/MooncitySceneEnter.unity		0	0	0	0	1		2						
3011	春节活动主界面	MapDecryptionHomeView	1	Prefabs/SpringFestival121401/SpringFestivalHomeView.prefab		0	0	0	0	0		1						
3012	春节探索或追踪界面	MapDecryptionExploreTracking	1	Prefabs/SpringFestival121401/SpringFestivalExploreTracking.prefab		1	0	0	0	0		1						
3013	春节事件结果界面	MapDecryptionEventResultPopup	1	Prefabs/SpringFestival121401/SpringFestivalEventResultPopup.prefab		0	0	0	0	0		1						
3014	春节古物修复界面	MapDecryptionAntiqueRestorationDialog	1	Prefabs/SpringFestival121401/SpringFestivalAntiqueRestoration.prefab		1	0	0	0	0		1						
3015	春节转盘界面	MapDecryptionRotaryTableDialog	1	Prefabs/SpringFestival121401/SpringFestivalTurntableDialog.prefab		1	0	0	0	0		1						
3016	春节常服界面	MapDecryptionClothesDialog	1	Prefabs/SpringFestival121401/SpringFestivalClothesDialog.prefab		1	0	0	0	0		1						
3017	春节商店界面	MapDecryptionStoreDialog	1	Prefabs/SpringFestival121401/SpringFestivalStoreDialog.prefab		1	0	1	0	0	9000023	1						
3018	春节红包界面	MapDecryptionRedBagDialog	1	Prefabs/SpringFestival121401/SpringFestivalStoreRedBagPopup.prefab		1	0	0	0	0		1						
3019	春节PC提示界面	MapDecryptionPCTipsDialog	1	Prefabs/SpringFestival121401/SpringFestivalPcTipsPopup.prefab		1	0	0	0	0		1						
3020	春节2D迷宫UI界面	MapDecryption2DMazeUI	1	Prefabs/SpringFestival121401/Springfestival2DMazeUI.prefab		0	0	0	0	0		1						
3030	限时兑换界面弹窗	ActivityLimitFlashSaleExchangePopup	1	Prefabs/Activity/LimitFlashSaleExchangePopup140001.prefab		0	0	0	0	0		1						
2942	感恩节PK	CHOOSE_ROLE	2	Prefabs/Thanksgiving/ThanksgivingChooseRoleDialog121301.prefab		1	1	0	0	0		1						
2943	感恩节PK	MAIN_DIALOG	2	Prefabs/Thanksgiving/ThanksgivingMainDialog121301.prefab	html	1	1	0	0	0		1	星辉熠然	星輝熠然	Starshine Splendor	輝くスターたち	샤이닝 스타라이트	ประกายดาราจรัสฟ้า
2944	感恩节PK	TASK_DRAW	2	Prefabs/Thanksgiving/ThanksgivingTaskDialog121301.prefab		0	0	0	0	0		1						
2945	感恩节PK	POINT_DRAW	2	Prefabs/Thanksgiving/ThankgivingFlowerRewardDialog121301.prefab		0	0	0	0	0		1						
2946	感恩节PK	RANKING_LOOK	2	Prefabs/Thanksgiving/ThanksgivingRankingsDialog121301.prefab		1	1	0	0	0		1						
2947	感恩节PK	RANKING_LOOK_REWARD	2	Prefabs/Thanksgiving/ThanksgivingRankRewardDialog121301.prefab		0	0	0	0	0		1						
2948	感恩节PK	PK_RESULT	2	Prefabs/Thanksgiving/ThanksgivingPKResultDialog121301.prefab		0	0	0	0	0		1						
2950	翻牌活动任务弹窗	ActivityTurnOverCardsTaskPopup	2	Prefabs/Activity/ActivityTurnOverCardsTaskPopup.prefab		0	0	0	0	0		1						
2955	冰雪节主界面	SnowFestivalMainDialog	2	Prefabs/SnowFestival/SnowFestivalMainDialog121501.prefab		1	1	0	0	0		1						
2956	冰雪节章节弹窗	SnowFestivalChapterPopDialog	2	Prefabs/SnowFestival/SnowFestivalChapterPopDialog121501.prefab		0	0	0	0	0		1						
