id	kind	place	catId	catSkillId	catSkillIdWeight	variationKind	variationNum	skillId	attributeId	attributeNum	unitAddress	unitPoint	textureAddress	textureId	colour	actionName	actionRate	coinId	coinNum	marketPrice	icon	infancyShow	infancyUnlock	status
4302	4	9	101;102;103;104	140101;140102;140103	200;300;100				4	500	30000_back02.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4303	4	9	101;102;103;104	140101;140102;140103	200;300;100				4	500	30000_back03.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4304	4	9	101;102;103;104	140101;140102;140103	200;300;100				4	500	30000_back04.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4305	4	9	101;102;103;104			301	1000		1	1000	30400_back01.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4306	4	9	101;102;103;104	120101;120102;120103	200;300;100				2	500	30200_back01.prefab	501		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4307	4	9	101;102;103;104	140101;140102;140103	200;300;100				4	500	30100_back02.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4308	4	9	101;102;103;104	110101;110102;110103	200;300;100				1	500	30100_back06.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4309	4	9	101;102;103;104	110101;110102;110103	200;300;100				1	500	30100_back07_01.prefab;30100_back07_02.prefab	302;301		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4310	4	9	101;102;103;104			301	1000		1	1000	30100_back08.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4311	4	9	101;102;103;104	110101;110102;110103	200;300;100				1	500	30100_back09_01.prefab;30100_back09_02.prefab	302;301		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4312	4	9	101;102;103;104	130101;130102;130103	200;300;100				3	500	30100_back10.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4313	4	9	101;102;103;104	140101;140102;140103	200;300;100				4	500	30200_back03.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4314	4	9	101;102;103;104	110101;110102;110103	200;300;100				1	500	30200_back06.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4315	4	9	101;102;103;104			301	1000		1	1000	30200_back07.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4316	4	9	101;102;103;104	130101;130102;130103	200;300;100				3	500	30200_back08.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4317	4	9	101;102;103;104	130101;130102;130103	200;300;100				3	500	30200_back09.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4318	4	9	101;102;103;104	110101;110102;110103	200;300;100				1	500	30200_back10.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4319	4	9	101;102;103;104	140101;140102;140103	200;300;100				4	500	30300_back04.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4320	4	9	101;102;103;104			201	50		3	1000	30300_back05.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4321	4	9	101;102;103;104	120101;120102;120103	200;300;100				2	500	30300_back06.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4322	4	9	101;102;103;104	130101;130102;130103	200;300;100				3	500	30300_back07.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4323	4	9	101;102;103;104	110101;110102;110103	200;300;100				1	500	30300_back08.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4324	4	9	101;102;103;104	130101;130102;130103	200;300;100				3	500	30300_back09.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4325	4	9	101;102;103;104			201	50		3	1000	30400_back02_01.prefab;30400_back02_02.prefab	301;303		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4326	4	9	101;102;103;104	110101;110102;110103	200;300;100				1	500	30400_back04.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4327	4	9	101;102;103;104	120101;120102;120103	200;300;100				2	500	30400_back05.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4328	4	9	101;102;103;104	130101;130102;130103	200;300;100				3	500	30400_back06.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4329	4	9	101;102;103;104	120101;120102;120103	200;300;100				2	500	30400_back07.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4330	4	9	101;102;103;104			201	50		3	1000	30400_back09.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4331	4	9	101;102;103;104	140101;140102;140103	200;300;100				4	500	30400_back10.prefab	302		1			1	300003	6000	20000	99:cathouse_data_icon_9.png	1	0	1
4401	4	10	101;102;103;104	140101;140102;140103	200;300;100				4	500	30000_tail01.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4402	4	10	101;102;103;104	130101;130102;130103	200;300;100				3	500	30000_tail02.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4403	4	10	101;102;103;104	110101;110102;110103	200;300;100				1	500	30000_tail03.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4404	4	10	101;102;103;104	110101;110102;110103	200;300;100				1	500	30000_tail04.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4405	4	10	101;102;103;104			301	1000		1	1000	30100_tail08.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4406	4	10	101;102;103;104	140101;140102;140103	200;300;100				4	500	30200_tail06.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4407	4	10	101;102;103;104	120101;120102;120103	200;300;100				2	500	30300_tail02.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4408	4	10	101;102;103;104	140101;140102;140103	200;300;100				4	500	30300_tail04.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4409	4	10	101;102;103;104	140101;140102;140103	200;300;100				4	500	30300_tail05.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4410	4	10	101;102;103;104			201	50		3	1000	30300_tail10.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4411	4	10	101;102;103;104	120101;120102;120103	200;300;100				2	500	30400_tail06.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4412	4	10	101;102;103;104	120101;120102;120103	200;300;100				2	500	30400_tail08.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4413	4	10	101;102;103;104	130101;130102;130103	200;300;100				3	500	30400_tail09.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
4414	4	10	101;102;103;104	110101;110102;110103	200;300;100				1	500	30400_tail10.prefab	401		1			1	300003	6000	20000	99:cathouse_data_icon_10.png	1	0	1
