"N001GhostFind_CharGroup_Round5_002_S01_2","N001GhostFind_CharGroup_Round5","Look","Char_002_S01_R","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Angry","Str_Char_002_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_002_S01_3","N001GhostFind_CharGroup_Round5","Speed","Char_002_S01_R","","Angry","Str_Char_002_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round5_002_S01_4","N001GhostFind_CharGroup_Round5","Size","Char_002_S01_R","","Angry","Str_Char_002_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round5_002_S01_5","N001GhostFind_CharGroup_Round5","NoShadow","Char_002_S01_R","","Angry","Str_Char_002_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round5_103_S01_1","N001GhostFind_CharGroup_Round5","Normal","Char_103_S01_G","","Present","Str_Char_103_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_103_S01_2","N001GhostFind_CharGroup_Round5","Look","Char_103_S01_G","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_103_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_103_S01_3","N001GhostFind_CharGroup_Round5","Speed","Char_103_S01_G","","Present","Str_Char_103_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round5_103_S01_4","N001GhostFind_CharGroup_Round5","Size","Char_103_S01_G","","Present","Str_Char_103_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round5_103_S01_5","N001GhostFind_CharGroup_Round5","NoShadow","Char_103_S01_G","","Present","Str_Char_103_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round5_003_S01_1","N001GhostFind_CharGroup_Round5","Normal","Char_003_S01_B","","Hi","Str_Char_003_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_003_S01_2","N001GhostFind_CharGroup_Round5","Look","Char_003_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_003_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_003_S01_3","N001GhostFind_CharGroup_Round5","Speed","Char_003_S01_B","","Hi","Str_Char_003_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round5_003_S01_4","N001GhostFind_CharGroup_Round5","Size","Char_003_S01_B","","Hi","Str_Char_003_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round5_003_S01_5","N001GhostFind_CharGroup_Round5","NoShadow","Char_003_S01_B","","Hi","Str_Char_003_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round5_034_S01_1","N001GhostFind_CharGroup_Round5","Normal","Char_034_S01_B","","Hi","Str_Char_034_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_034_S01_2","N001GhostFind_CharGroup_Round5","Act","Char_034_S01_B","","Angry","Str_Char_034_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_034_S01_3","N001GhostFind_CharGroup_Round5","Look","Char_034_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_034_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_034_S01_4","N001GhostFind_CharGroup_Round5","Speed","Char_034_S01_B","","Hi","Str_Char_034_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round5_034_S01_5","N001GhostFind_CharGroup_Round5","Size","Char_034_S01_B","","Hi","Str_Char_034_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round5_034_S01_6","N001GhostFind_CharGroup_Round5","NoShadow","Char_034_S01_B","","Hi","Str_Char_034_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round5_080_S01_1","N001GhostFind_CharGroup_Round5","Normal","Char_080_S01_G","","Present","Str_Char_080_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_080_S01_2","N001GhostFind_CharGroup_Round5","Act","Char_080_S01_G","","Angry","Str_Char_080_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_080_S01_3","N001GhostFind_CharGroup_Round5","Look","Char_080_S01_G","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_080_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round5_080_S01_4","N001GhostFind_CharGroup_Round5","Speed","Char_080_S01_G","","Present","Str_Char_080_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round5_080_S01_5","N001GhostFind_CharGroup_Round5","Size","Char_080_S01_G","","Present","Str_Char_080_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round5_080_S01_6","N001GhostFind_CharGroup_Round5","NoShadow","Char_080_S01_G","","Present","Str_Char_080_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round6_084_S01_1","N001GhostFind_CharGroup_Round6","Normal","Char_084_S01_G","","Hi","Str_Char_084_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_084_S01_2","N001GhostFind_CharGroup_Round6","Act","Char_084_S01_G","","Angry","Str_Char_084_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_084_S01_3","N001GhostFind_CharGroup_Round6","Look","Char_084_S01_G","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_084_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_084_S01_4","N001GhostFind_CharGroup_Round6","Speed","Char_084_S01_G","","Hi","Str_Char_084_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round6_084_S01_5","N001GhostFind_CharGroup_Round6","Size","Char_084_S01_G","","Hi","Str_Char_084_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round6_084_S01_6","N001GhostFind_CharGroup_Round6","NoShadow","Char_084_S01_G","","Hi","Str_Char_084_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round6_072_S01_1","N001GhostFind_CharGroup_Round6","Normal","Char_072_S01_R","","Hi","Str_Char_072_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_072_S01_2","N001GhostFind_CharGroup_Round6","Act","Char_072_S01_R","","Angry","Str_Char_072_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_072_S01_3","N001GhostFind_CharGroup_Round6","Look","Char_072_S01_R","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_072_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_072_S01_4","N001GhostFind_CharGroup_Round6","Speed","Char_072_S01_R","","Hi","Str_Char_072_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round6_072_S01_5","N001GhostFind_CharGroup_Round6","Size","Char_072_S01_R","","Hi","Str_Char_072_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round6_072_S01_6","N001GhostFind_CharGroup_Round6","NoShadow","Char_072_S01_R","","Hi","Str_Char_072_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round6_111_S01_1","N001GhostFind_CharGroup_Round6","Normal","Char_111_S01_B","","Present","Str_Char_111_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_111_S01_2","N001GhostFind_CharGroup_Round6","Talk","Char_111_S01_B","","Present","Str_Char_111_S01_001TaggerFind_Tagger_1","1","1","1"
"N001GhostFind_CharGroup_Round6_111_S01_3","N001GhostFind_CharGroup_Round6","Look","Char_111_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_111_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_111_S01_4","N001GhostFind_CharGroup_Round6","Speed","Char_111_S01_B","","Present","Str_Char_111_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round6_111_S01_5","N001GhostFind_CharGroup_Round6","Size","Char_111_S01_B","","Present","Str_Char_111_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round6_111_S01_6","N001GhostFind_CharGroup_Round6","NoShadow","Char_111_S01_B","","Present","Str_Char_111_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round6_113_S01_1","N001GhostFind_CharGroup_Round6","Normal","Char_113_S01_B","","Present","Str_Char_113_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_113_S01_2","N001GhostFind_CharGroup_Round6","Act","Char_113_S01_B","","Angry","Str_Char_113_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_113_S01_3","N001GhostFind_CharGroup_Round6","Look","Char_113_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_113_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_113_S01_4","N001GhostFind_CharGroup_Round6","Speed","Char_113_S01_B","","Present","Str_Char_113_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round6_113_S01_5","N001GhostFind_CharGroup_Round6","Size","Char_113_S01_B","","Present","Str_Char_113_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round6_113_S01_6","N001GhostFind_CharGroup_Round6","NoShadow","Char_113_S01_B","","Present","Str_Char_113_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round6_101_S01_1","N001GhostFind_CharGroup_Round6","Normal","Char_101_S01_B","","Present","Str_Char_101_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_101_S01_2","N001GhostFind_CharGroup_Round6","Look","Char_101_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_101_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_101_S01_3","N001GhostFind_CharGroup_Round6","Speed","Char_101_S01_B","","Present","Str_Char_101_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round6_101_S01_4","N001GhostFind_CharGroup_Round6","Size","Char_101_S01_B","","Present","Str_Char_101_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round6_101_S01_5","N001GhostFind_CharGroup_Round6","NoShadow","Char_101_S01_B","","Present","Str_Char_101_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round6_014_S01_1","N001GhostFind_CharGroup_Round6","Normal","Char_014_S01_D","","Hi","Str_Char_014_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_014_S01_2","N001GhostFind_CharGroup_Round6","Look","Char_014_S01_D","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_014_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round6_014_S01_3","N001GhostFind_CharGroup_Round6","Speed","Char_014_S01_D","","Hi","Str_Char_014_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round6_014_S01_4","N001GhostFind_CharGroup_Round6","Size","Char_014_S01_D","","Hi","Str_Char_014_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round6_014_S01_5","N001GhostFind_CharGroup_Round6","NoShadow","Char_014_S01_D","","Hi","Str_Char_014_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round7_091_S01_1","N001GhostFind_CharGroup_Round7","Normal","Char_091_S01_G","","Present","Str_Char_091_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_091_S01_2","N001GhostFind_CharGroup_Round7","Look","Char_091_S01_G","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_091_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_091_S01_3","N001GhostFind_CharGroup_Round7","Speed","Char_091_S01_G","","Present","Str_Char_091_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round7_091_S01_4","N001GhostFind_CharGroup_Round7","Size","Char_091_S01_G","","Present","Str_Char_091_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round7_091_S01_5","N001GhostFind_CharGroup_Round7","NoShadow","Char_091_S01_G","","Present","Str_Char_091_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round7_044_S01_1","N001GhostFind_CharGroup_Round7","Normal","Char_044_S01_D","","Present","Str_Char_044_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_044_S01_2","N001GhostFind_CharGroup_Round7","Talk","Char_044_S01_D","","Present","Str_Char_044_S01_001TaggerFind_Tagger_1","1","1","1"
"N001GhostFind_CharGroup_Round7_044_S01_3","N001GhostFind_CharGroup_Round7","Look","Char_044_S01_D","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_044_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_044_S01_4","N001GhostFind_CharGroup_Round7","Speed","Char_044_S01_D","","Present","Str_Char_044_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round7_044_S01_5","N001GhostFind_CharGroup_Round7","Size","Char_044_S01_D","","Present","Str_Char_044_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round7_044_S01_6","N001GhostFind_CharGroup_Round7","NoShadow","Char_044_S01_D","","Present","Str_Char_044_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round7_112_S01_1","N001GhostFind_CharGroup_Round7","Normal","Char_112_S01_B","","Present","Str_Char_112_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_112_S01_2","N001GhostFind_CharGroup_Round7","Act","Char_112_S01_B","","Angry","Str_Char_112_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_112_S01_3","N001GhostFind_CharGroup_Round7","Look","Char_112_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_112_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_112_S01_4","N001GhostFind_CharGroup_Round7","Speed","Char_112_S01_B","","Present","Str_Char_112_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round7_112_S01_5","N001GhostFind_CharGroup_Round7","Size","Char_112_S01_B","","Present","Str_Char_112_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round7_112_S01_6","N001GhostFind_CharGroup_Round7","NoShadow","Char_112_S01_B","","Present","Str_Char_112_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round7_110_S01_1","N001GhostFind_CharGroup_Round7","Normal","Char_110_S01_G","","Angry","Str_Char_110_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_110_S01_2","N001GhostFind_CharGroup_Round7","Act","Char_110_S01_G","","Present","Str_Char_110_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_110_S01_3","N001GhostFind_CharGroup_Round7","Look","Char_110_S01_G","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Angry","Str_Char_110_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_110_S01_4","N001GhostFind_CharGroup_Round7","Speed","Char_110_S01_G","","Angry","Str_Char_110_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round7_110_S01_5","N001GhostFind_CharGroup_Round7","Size","Char_110_S01_G","","Angry","Str_Char_110_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round7_110_S01_6","N001GhostFind_CharGroup_Round7","NoShadow","Char_110_S01_G","","Angry","Str_Char_110_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round7_010_S01_1","N001GhostFind_CharGroup_Round7","Normal","Char_010_S01_B","","Hi","Str_Char_010_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_010_S01_2","N001GhostFind_CharGroup_Round7","Look","Char_010_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_010_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_010_S01_3","N001GhostFind_CharGroup_Round7","Speed","Char_010_S01_B","","Hi","Str_Char_010_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round7_010_S01_4","N001GhostFind_CharGroup_Round7","Size","Char_010_S01_B","","Hi","Str_Char_010_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round7_010_S01_5","N001GhostFind_CharGroup_Round7","NoShadow","Char_010_S01_B","","Hi","Str_Char_010_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round7_105_S01_1","N001GhostFind_CharGroup_Round7","Normal","Char_105_S01_B","","Hi","Str_Char_105_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_105_S01_2","N001GhostFind_CharGroup_Round7","Look","Char_105_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_105_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round7_105_S01_3","N001GhostFind_CharGroup_Round7","Speed","Char_105_S01_B","","Hi","Str_Char_105_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round7_105_S01_4","N001GhostFind_CharGroup_Round7","Size","Char_105_S01_B","","Hi","Str_Char_105_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round7_105_S01_5","N001GhostFind_CharGroup_Round7","NoShadow","Char_105_S01_B","","Hi","Str_Char_105_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round8_097_S01_1","N001GhostFind_CharGroup_Round8","Normal","Char_097_S01_D","","Hi","Str_Char_097_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_097_S01_2","N001GhostFind_CharGroup_Round8","Look","Char_097_S01_D","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_097_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_097_S01_3","N001GhostFind_CharGroup_Round8","Speed","Char_097_S01_D","","Hi","Str_Char_097_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round8_097_S01_4","N001GhostFind_CharGroup_Round8","Size","Char_097_S01_D","","Hi","Str_Char_097_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round8_097_S01_5","N001GhostFind_CharGroup_Round8","NoShadow","Char_097_S01_D","","Hi","Str_Char_097_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round8_009_S01_1","N001GhostFind_CharGroup_Round8","Normal","Char_009_S01_G","","Present","Str_Char_009_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_009_S01_2","N001GhostFind_CharGroup_Round8","Look","Char_009_S01_G","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_009_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_009_S01_3","N001GhostFind_CharGroup_Round8","Speed","Char_009_S01_G","","Present","Str_Char_009_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round8_009_S01_4","N001GhostFind_CharGroup_Round8","Size","Char_009_S01_G","","Present","Str_Char_009_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round8_009_S01_5","N001GhostFind_CharGroup_Round8","NoShadow","Char_009_S01_G","","Present","Str_Char_009_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round8_104_S01_1","N001GhostFind_CharGroup_Round8","Normal","Char_104_S01_G","","Present","Str_Char_104_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_104_S01_2","N001GhostFind_CharGroup_Round8","Look","Char_104_S01_G","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_104_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_104_S01_3","N001GhostFind_CharGroup_Round8","Speed","Char_104_S01_G","","Present","Str_Char_104_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round8_104_S01_4","N001GhostFind_CharGroup_Round8","Size","Char_104_S01_G","","Present","Str_Char_104_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round8_104_S01_5","N001GhostFind_CharGroup_Round8","NoShadow","Char_104_S01_G","","Present","Str_Char_104_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round8_006_S01_1","N001GhostFind_CharGroup_Round8","Normal","Char_006_S01_G","","Present","Str_Char_006_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_006_S01_2","N001GhostFind_CharGroup_Round8","Act","Char_006_S01_G","","Angry","Str_Char_006_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_006_S01_3","N001GhostFind_CharGroup_Round8","Look","Char_006_S01_G","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_006_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_006_S01_4","N001GhostFind_CharGroup_Round8","Speed","Char_006_S01_G","","Present","Str_Char_006_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round8_006_S01_5","N001GhostFind_CharGroup_Round8","Size","Char_006_S01_G","","Present","Str_Char_006_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round8_006_S01_6","N001GhostFind_CharGroup_Round8","NoShadow","Char_006_S01_G","","Present","Str_Char_006_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round8_008_S01_1","N001GhostFind_CharGroup_Round8","Normal","Char_008_S01_B","","Present","Str_Char_008_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_008_S01_2","N001GhostFind_CharGroup_Round8","Talk","Char_008_S01_B","","Present","Str_Char_008_S01_001TaggerFind_Tagger_1","1","1","1"
"N001GhostFind_CharGroup_Round8_008_S01_3","N001GhostFind_CharGroup_Round8","Look","Char_008_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_008_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_008_S01_4","N001GhostFind_CharGroup_Round8","Speed","Char_008_S01_B","","Present","Str_Char_008_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round8_008_S01_5","N001GhostFind_CharGroup_Round8","Size","Char_008_S01_B","","Present","Str_Char_008_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round8_008_S01_6","N001GhostFind_CharGroup_Round8","NoShadow","Char_008_S01_B","","Present","Str_Char_008_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_Round8_039_S01_1","N001GhostFind_CharGroup_Round8","Normal","Char_039_S01_G","","Hi","Str_Char_039_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_039_S01_2","N001GhostFind_CharGroup_Round8","Act","Char_039_S01_G","","Angry","Str_Char_039_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_039_S01_3","N001GhostFind_CharGroup_Round8","Look","Char_039_S01_G","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_039_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_Round8_039_S01_4","N001GhostFind_CharGroup_Round8","Speed","Char_039_S01_G","","Hi","Str_Char_039_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_Round8_039_S01_5","N001GhostFind_CharGroup_Round8","Size","Char_039_S01_G","","Hi","Str_Char_039_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_Round8_039_S01_6","N001GhostFind_CharGroup_Round8","NoShadow","Char_039_S01_G","","Hi","Str_Char_039_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_RoundRandom_101_S01_1","N001GhostFind_CharGroup_RoundRandom","Normal","Char_101_S01_B","","Present","Str_Char_101_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_RoundRandom_101_S01_2","N001GhostFind_CharGroup_RoundRandom","Look","Char_101_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Present","Str_Char_101_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_RoundRandom_101_S01_3","N001GhostFind_CharGroup_RoundRandom","Speed","Char_101_S01_B","","Present","Str_Char_101_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_RoundRandom_101_S01_4","N001GhostFind_CharGroup_RoundRandom","Size","Char_101_S01_B","","Present","Str_Char_101_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_RoundRandom_101_S01_5","N001GhostFind_CharGroup_RoundRandom","NoShadow","Char_101_S01_B","","Present","Str_Char_101_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_RoundRandom_010_S01_1","N001GhostFind_CharGroup_RoundRandom","Normal","Char_010_S01_B","","Hi","Str_Char_010_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_RoundRandom_010_S01_2","N001GhostFind_CharGroup_RoundRandom","Look","Char_010_S01_B","EventTaggerFind/Prefab/Emoji_EventTaggerFind_Ghost.prefab","Hi","Str_Char_010_S01_001TaggerFind_Normal_1","1","1","1"
"N001GhostFind_CharGroup_RoundRandom_010_S01_3","N001GhostFind_CharGroup_RoundRandom","Speed","Char_010_S01_B","","Hi","Str_Char_010_S01_001TaggerFind_Normal_1","5","1","1"
"N001GhostFind_CharGroup_RoundRandom_010_S01_4","N001GhostFind_CharGroup_RoundRandom","Size","Char_010_S01_B","","Hi","Str_Char_010_S01_001TaggerFind_Normal_1","1","0.5","1"
"N001GhostFind_CharGroup_RoundRandom_010_S01_5","N001GhostFind_CharGroup_RoundRandom","NoShadow","Char_010_S01_B","","Hi","Str_Char_010_S01_001TaggerFind_Normal_1","1","1","0"
"N001GhostFind_CharGroup_RoundRandom_039_S01_1","N001GhostFind_CharGroup_RoundRandom","Normal","Char_039_S01_G","","Hi","Str_Char_039_S01_001TaggerFind_Normal_1","1","1","1"
