"Char_038_S01_L_031","Char_038_S01_L","FoodHelperReady","","1","Char_038_S01_L_FoodHelper_1","Emotion_007"
"Char_038_S01_L_032","Char_038_S01_L","FoodHelperReady","","1","Char_038_S01_L_FoodHelper_2","Emotion_002"
"Char_038_S01_L_033","Char_038_S01_L","FoodHelperReady","","1","Char_038_S01_L_FoodHelper_3","Emotion_009"
"Char_038_S01_L_034","Char_038_S01_L","FoodGood","","1","Char_038_S01_L_FoodGood_1",""
"Char_038_S01_L_035","Char_038_S01_L","FoodGreat","","1","Char_038_S01_L_FoodGreat_1",""
"Char_038_S01_L_036","Char_038_S01_L","FoodExcellent","","1","Char_038_S01_L_FoodExcellent_1",""
"Char_038_S01_L_037","Char_038_S01_L","FoodFavorite","","1","Char_038_S01_L_FoodFavorite_1",""
"Char_038_S01_L_038","Char_038_S01_L","BattleIn","","1","Char_038_S01_L_BattleIn_1",""
"Char_038_S01_L_039","Char_038_S01_L","BattleIn","","1","Char_038_S01_L_BattleIn_2",""
"Char_038_S01_L_040","Char_038_S01_L","BattleIn","","1","Char_038_S01_L_BattleIn_3",""
"Char_038_S01_L_041","Char_038_S01_L","BattleIn","","1","Char_038_S01_L_BattleIn_4",""
"Char_038_S01_L_042","Char_038_S01_L","BattleIn","","1","Char_038_S01_L_BattleIn_5",""
"Char_038_S01_L_043","Char_038_S01_L","BattleMove","","1","Char_038_S01_L_BattleMove_1",""
"Char_038_S01_L_044","Char_038_S01_L","BattleMove","","1","Char_038_S01_L_BattleMove_2",""
"Char_038_S01_L_045","Char_038_S01_L","BattleVictory","","1","Char_038_S01_L_BattleVictory_1",""
"Char_038_S01_L_046","Char_038_S01_L","BattleVictory","","1","Char_038_S01_L_BattleVictory_2",""
"Char_038_S01_L_047","Char_038_S01_L","BattleVictory","","1","Char_038_S01_L_BattleVictory_3",""
"Char_038_S01_L_048","Char_038_S01_L","BattleVictory","","1","Char_038_S01_L_BattleVictory_4",""
"Char_038_S01_L_049","Char_038_S01_L","BattleVictory","","1","Char_038_S01_L_BattleVictory_5",""
"Char_038_S01_L_050","Char_038_S01_L","BattleDefeat","","1","Char_038_S01_L_BattleDefeat_1",""
"Char_038_S01_L_051","Char_038_S01_L","BattleDefeat","","1","Char_038_S01_L_BattleDefeat_2",""
"Char_038_S01_L_052","Char_038_S01_L","BattleDefeat","","1","Char_038_S01_L_BattleDefeat_3",""
"Char_038_S01_L_053","Char_038_S01_L","BattleDefeat","","1","Char_038_S01_L_BattleDefeat_4",""
"Char_038_S01_L_054","Char_038_S01_L","ExSkillLoad","","1","Char_038_S01_L_MainSkillReady_1",""
"Char_038_S01_L_055","Char_038_S01_L","ExSkillUse","","1","Char_038_S01_L_MainSkillUse_1",""
"Char_038_S01_L_056","Char_038_S01_L","NormalAction","","1","Char_038_S01_L_BaseSkill_1",""
"Char_038_S01_L_057","Char_038_S01_L","NormalAction","","1","Char_038_S01_L_BaseSkill_2",""
"Char_038_S01_L_058","Char_038_S01_L","SubSkill","","1","Char_038_S01_L_SubSkill_1",""
"Char_038_S01_L_059","Char_038_S01_L","LinkSkill","","1","Char_038_S01_L_LinkSkill_1",""
"Char_038_S01_L_060","Char_038_S01_L","BattleBuff","","1","Char_038_S01_L_BattleBuff_1",""
"Char_038_S01_L_061","Char_038_S01_L","BattleBuff","","1","Char_038_S01_L_BattleBuff_2",""
"Char_038_S01_L_062","Char_038_S01_L","Debuffed","","1","Char_038_S01_L_BattleDeBuff_1",""
"Char_038_S01_L_063","Char_038_S01_L","BattleRetire","","1","Char_038_S01_L_BattleRetire_1",""
"Char_038_S01_L_064","Char_038_S01_L","BattleRetire","","1","Char_038_S01_L_BattleRetire_2",""
"Char_038_S01_L_065","Char_038_S01_L","BattleRetire","","1","Char_038_S01_L_BattleRetire_3",""
"Char_038_S01_L_066","Char_038_S01_L","BattleRetire","","1","Char_038_S01_L_BattleRetire_4",""
"Char_038_S01_L_067","Char_038_S01_L","BattleRetire","","1","Char_038_S01_L_BattleRetire_5",""
"Char_039_S01_G_001","Char_039_S01_G","TitleEnter","","1","Char_039_S01_G_Title_1",""
"Char_039_S01_G_002","Char_039_S01_G","LobbyEnter","","1","Char_039_S01_G_LobbyIn_1","Emotion_002"
"Char_039_S01_G_003","Char_039_S01_G","BirthdayPlayer","","1","Char_039_S01_G_Birthday_1",""
"Char_039_S01_G_004","Char_039_S01_G","BirthdayCha","","1","Char_039_S01_G_Birthday_2",""
"Char_039_S01_G_005","Char_039_S01_G","LobbyTouch","","1","Char_039_S01_G_LobbyTouch_1","Emotion_008"
"Char_039_S01_G_006","Char_039_S01_G","LobbyTouch","","2","Char_039_S01_G_LobbyTouch_2","Emotion_008"
"Char_039_S01_G_007","Char_039_S01_G","LobbyTouch","","3","Char_039_S01_G_LobbyTouch_3","Emotion_005"
"Char_039_S01_G_008","Char_039_S01_G","LobbyTouch","","4","Char_039_S01_G_LobbyTouch_4","Emotion_002"
"Char_039_S01_G_009","Char_039_S01_G","LobbyTouch","","5","Char_039_S01_G_LobbyTouch_5","Emotion_004"
"Char_039_S01_G_010","Char_039_S01_G","FormationIn","","1","Char_039_S01_G_FomationIn_1",""
"Char_039_S01_G_011","Char_039_S01_G","Kingdom","","1","Char_039_S01_G_KingdomTouch_1",""
"Char_039_S01_G_012","Char_039_S01_G","Kingdom","","1","Char_039_S01_G_KingdomTouch_2",""
"Char_039_S01_G_013","Char_039_S01_G","Kingdom","","1","Char_039_S01_G_KingdomTouch_3",""
"Char_039_S01_G_014","Char_039_S01_G","Kingdom","","1","Char_039_S01_G_KingdomTouch_4",""
"Char_039_S01_G_015","Char_039_S01_G","Kingdom","","1","Char_039_S01_G_KingdomTouch_5",""
"Char_039_S01_G_016","Char_039_S01_G","GatchaOp","","1","Char_039_S01_G_GachaAppear_1",""
"Char_039_S01_G_017","Char_039_S01_G","GatchaGet","","1","Char_039_S01_G_GachaGet_1",""
"Char_039_S01_G_018","Char_039_S01_G","ExWeapon","","1","Char_039_S01_G_Equip_1",""
"Char_039_S01_G_019","Char_039_S01_G","GradeUp4Star","","1","Char_039_S01_G_GradeUp_1",""
"Char_039_S01_G_020","Char_039_S01_G","GradeUp5Star","","1","Char_039_S01_G_GradeUp_2",""
"Char_039_S01_G_021","Char_039_S01_G","LevelUp","","1","Char_039_S01_G_LevelUp_1",""
"Char_039_S01_G_022","Char_039_S01_G","LevelUp","","1","Char_039_S01_G_LevelUp_2",""
"Char_039_S01_G_023","Char_039_S01_G","LevelUp","","1","Char_039_S01_G_LevelUp_3",""
"Char_039_S01_G_024","Char_039_S01_G","Gift","","1","Char_039_S01_G_Gift_1",""
"Char_039_S01_G_025","Char_039_S01_G","Gift","","1","Char_039_S01_G_Gift_2",""
"Char_039_S01_G_026","Char_039_S01_G","Gift","","1","Char_039_S01_G_Gift_3",""
"Char_039_S01_G_027","Char_039_S01_G","FriendshipUp","","1","Char_039_S01_G_FriendshipUp_1","Emotion_001"
"Char_039_S01_G_028","Char_039_S01_G","FriendshipUp","","1","Char_039_S01_G_FriendshipUp_2","Emotion_006"
"Char_039_S01_G_029","Char_039_S01_G","FriendshipUp","","1","Char_039_S01_G_FriendshipUp_3","Emotion_005"
"Char_039_S01_G_030","Char_039_S01_G","FriendshipUp","","1","Char_039_S01_G_FriendshipUp_4","Emotion_007"
"Char_039_S01_G_031","Char_039_S01_G","FoodHelperReady","","1","Char_039_S01_G_FoodHelper_1","Emotion_003"
"Char_039_S01_G_032","Char_039_S01_G","FoodHelperReady","","1","Char_039_S01_G_FoodHelper_2","Emotion_003"
"Char_039_S01_G_033","Char_039_S01_G","FoodHelperReady","","1","Char_039_S01_G_FoodHelper_3","Emotion_008"
"Char_039_S01_G_034","Char_039_S01_G","FoodGood","","1","Char_039_S01_G_FoodGood_1",""
"Char_039_S01_G_035","Char_039_S01_G","FoodGreat","","1","Char_039_S01_G_FoodGreat_1",""
"Char_039_S01_G_036","Char_039_S01_G","FoodExcellent","","1","Char_039_S01_G_FoodExcellent_1",""
"Char_039_S01_G_037","Char_039_S01_G","FoodFavorite","","1","Char_039_S01_G_FoodFavorite_1",""
"Char_039_S01_G_038","Char_039_S01_G","BattleIn","","1","Char_039_S01_G_BattleIn_1",""
"Char_039_S01_G_039","Char_039_S01_G","BattleIn","","1","Char_039_S01_G_BattleIn_2",""
"Char_039_S01_G_040","Char_039_S01_G","BattleIn","","1","Char_039_S01_G_BattleIn_3",""
"Char_039_S01_G_041","Char_039_S01_G","BattleIn","","1","Char_039_S01_G_BattleIn_4",""
"Char_039_S01_G_042","Char_039_S01_G","BattleIn","","1","Char_039_S01_G_BattleIn_5",""
"Char_039_S01_G_043","Char_039_S01_G","BattleMove","","1","Char_039_S01_G_BattleMove_1",""
"Char_039_S01_G_044","Char_039_S01_G","BattleMove","","1","Char_039_S01_G_BattleMove_2",""
"Char_039_S01_G_045","Char_039_S01_G","BattleVictory","","1","Char_039_S01_G_BattleVictory_1",""
"Char_039_S01_G_046","Char_039_S01_G","BattleVictory","","1","Char_039_S01_G_BattleVictory_2",""
"Char_039_S01_G_047","Char_039_S01_G","BattleVictory","","1","Char_039_S01_G_BattleVictory_3",""
"Char_039_S01_G_048","Char_039_S01_G","BattleVictory","","1","Char_039_S01_G_BattleVictory_4",""
"Char_039_S01_G_049","Char_039_S01_G","BattleVictory","","1","Char_039_S01_G_BattleVictory_5",""
"Char_039_S01_G_050","Char_039_S01_G","BattleDefeat","","1","Char_039_S01_G_BattleDefeat_1",""
"Char_039_S01_G_051","Char_039_S01_G","BattleDefeat","","1","Char_039_S01_G_BattleDefeat_2",""
"Char_039_S01_G_052","Char_039_S01_G","BattleDefeat","","1","Char_039_S01_G_BattleDefeat_3",""
"Char_039_S01_G_053","Char_039_S01_G","BattleDefeat","","1","Char_039_S01_G_BattleDefeat_4",""
"Char_039_S01_G_054","Char_039_S01_G","ExSkillLoad","","1","Char_039_S01_G_MainSkillReady_1",""
"Char_039_S01_G_055","Char_039_S01_G","ExSkillUse","","1","Char_039_S01_G_MainSkillUse_1",""
"Char_039_S01_G_056","Char_039_S01_G","NormalAction","","1","Char_039_S01_G_BaseSkill_1",""
"Char_039_S01_G_057","Char_039_S01_G","NormalAction","","1","Char_039_S01_G_BaseSkill_2",""
"Char_039_S01_G_058","Char_039_S01_G","SubSkill","","1","Char_039_S01_G_SubSkill_1",""
"Char_039_S01_G_059","Char_039_S01_G","LinkSkill","","1","Char_039_S01_G_LinkSkill_1",""
"Char_039_S01_G_060","Char_039_S01_G","BattleBuff","","1","Char_039_S01_G_BattleBuff_1",""
"Char_039_S01_G_061","Char_039_S01_G","BattleBuff","","1","Char_039_S01_G_BattleBuff_2",""
"Char_039_S01_G_062","Char_039_S01_G","Debuffed","","1","Char_039_S01_G_BattleDeBuff_1",""
"Char_039_S01_G_063","Char_039_S01_G","BattleRetire","","1","Char_039_S01_G_BattleRetire_1",""
"Char_039_S01_G_064","Char_039_S01_G","BattleRetire","","1","Char_039_S01_G_BattleRetire_2",""
"Char_039_S01_G_065","Char_039_S01_G","BattleRetire","","1","Char_039_S01_G_BattleRetire_3",""
"Char_039_S01_G_066","Char_039_S01_G","BattleRetire","","1","Char_039_S01_G_BattleRetire_4",""
"Char_039_S01_G_067","Char_039_S01_G","BattleRetire","","1","Char_039_S01_G_BattleRetire_5",""
"Char_040_S01_R_001","Char_040_S01_R","TitleEnter","","1","Char_040_S01_R_Title_1",""
"Char_040_S01_R_002","Char_040_S01_R","LobbyEnter","","1","Char_040_S01_R_LobbyIn_1","Emotion_003"
"Char_040_S01_R_003","Char_040_S01_R","BirthdayPlayer","","1","Char_040_S01_R_Birthday_1",""
"Char_040_S01_R_004","Char_040_S01_R","BirthdayCha","","1","Char_040_S01_R_Birthday_2",""
"Char_040_S01_R_005","Char_040_S01_R","LobbyTouch","","1","Char_040_S01_R_LobbyTouch_1","Emotion_002"
"Char_040_S01_R_006","Char_040_S01_R","LobbyTouch","","2","Char_040_S01_R_LobbyTouch_2","Emotion_008"
"Char_040_S01_R_007","Char_040_S01_R","LobbyTouch","","3","Char_040_S01_R_LobbyTouch_3","Emotion_008"
"Char_040_S01_R_008","Char_040_S01_R","LobbyTouch","","4","Char_040_S01_R_LobbyTouch_4","Emotion_005"
"Char_040_S01_R_009","Char_040_S01_R","LobbyTouch","","5","Char_040_S01_R_LobbyTouch_5","Emotion_005"
"Char_040_S01_R_010","Char_040_S01_R","FormationIn","","1","Char_040_S01_R_FomationIn_1",""
"Char_040_S01_R_011","Char_040_S01_R","Kingdom","","1","Char_040_S01_R_KingdomTouch_1",""
"Char_040_S01_R_012","Char_040_S01_R","Kingdom","","1","Char_040_S01_R_KingdomTouch_2",""
"Char_040_S01_R_013","Char_040_S01_R","Kingdom","","1","Char_040_S01_R_KingdomTouch_3",""
"Char_040_S01_R_014","Char_040_S01_R","Kingdom","","1","Char_040_S01_R_KingdomTouch_4",""
"Char_040_S01_R_015","Char_040_S01_R","Kingdom","","1","Char_040_S01_R_KingdomTouch_5",""
"Char_040_S01_R_016","Char_040_S01_R","GatchaOp","","1","Char_040_S01_R_GachaAppear_1",""
"Char_040_S01_R_017","Char_040_S01_R","GatchaGet","","1","Char_040_S01_R_GachaGet_1",""
"Char_040_S01_R_018","Char_040_S01_R","ExWeapon","","1","Char_040_S01_R_Equip_1",""
"Char_040_S01_R_019","Char_040_S01_R","GradeUp4Star","","1","Char_040_S01_R_GradeUp_1",""
"Char_040_S01_R_020","Char_040_S01_R","GradeUp5Star","","1","Char_040_S01_R_GradeUp_2",""
"Char_040_S01_R_021","Char_040_S01_R","LevelUp","","1","Char_040_S01_R_LevelUp_1",""
"Char_040_S01_R_022","Char_040_S01_R","LevelUp","","1","Char_040_S01_R_LevelUp_2",""
"Char_040_S01_R_023","Char_040_S01_R","LevelUp","","1","Char_040_S01_R_LevelUp_3",""
"Char_040_S01_R_024","Char_040_S01_R","Gift","","1","Char_040_S01_R_Gift_1",""
"Char_040_S01_R_025","Char_040_S01_R","Gift","","1","Char_040_S01_R_Gift_2",""
"Char_040_S01_R_026","Char_040_S01_R","Gift","","1","Char_040_S01_R_Gift_3",""
"Char_040_S01_R_027","Char_040_S01_R","FriendshipUp","","1","Char_040_S01_R_FriendshipUp_1","Emotion_002"
"Char_040_S01_R_028","Char_040_S01_R","FriendshipUp","","1","Char_040_S01_R_FriendshipUp_2","Emotion_003"
"Char_040_S01_R_029","Char_040_S01_R","FriendshipUp","","1","Char_040_S01_R_FriendshipUp_3","Emotion_001"
"Char_040_S01_R_030","Char_040_S01_R","FriendshipUp","","1","Char_040_S01_R_FriendshipUp_4","Emotion_001"
"Char_040_S01_R_031","Char_040_S01_R","FoodHelperReady","","1","Char_040_S01_R_FoodHelper_1","Emotion_003"
"Char_040_S01_R_032","Char_040_S01_R","FoodHelperReady","","1","Char_040_S01_R_FoodHelper_2","Emotion_003"
"Char_040_S01_R_033","Char_040_S01_R","FoodHelperReady","","1","Char_040_S01_R_FoodHelper_3","Emotion_008"
"Char_040_S01_R_034","Char_040_S01_R","FoodGood","","1","Char_040_S01_R_FoodGood_1",""
"Char_040_S01_R_035","Char_040_S01_R","FoodGreat","","1","Char_040_S01_R_FoodGreat_1",""
"Char_040_S01_R_036","Char_040_S01_R","FoodExcellent","","1","Char_040_S01_R_FoodExcellent_1",""
"Char_040_S01_R_037","Char_040_S01_R","FoodFavorite","","1","Char_040_S01_R_FoodFavorite_1",""
"Char_040_S01_R_038","Char_040_S01_R","BattleIn","","1","Char_040_S01_R_BattleIn_1",""
"Char_040_S01_R_039","Char_040_S01_R","BattleIn","","1","Char_040_S01_R_BattleIn_2",""
"Char_040_S01_R_040","Char_040_S01_R","BattleIn","","1","Char_040_S01_R_BattleIn_3",""
"Char_040_S01_R_041","Char_040_S01_R","BattleIn","","1","Char_040_S01_R_BattleIn_4",""
"Char_040_S01_R_042","Char_040_S01_R","BattleIn","","1","Char_040_S01_R_BattleIn_5",""
"Char_040_S01_R_043","Char_040_S01_R","BattleMove","","1","Char_040_S01_R_BattleMove_1",""
"Char_040_S01_R_044","Char_040_S01_R","BattleMove","","1","Char_040_S01_R_BattleMove_2",""
"Char_040_S01_R_045","Char_040_S01_R","BattleVictory","","1","Char_040_S01_R_BattleVictory_1",""
"Char_040_S01_R_046","Char_040_S01_R","BattleVictory","","1","Char_040_S01_R_BattleVictory_2",""
"Char_040_S01_R_047","Char_040_S01_R","BattleVictory","","1","Char_040_S01_R_BattleVictory_3",""
"Char_040_S01_R_048","Char_040_S01_R","BattleVictory","","1","Char_040_S01_R_BattleVictory_4",""
"Char_040_S01_R_049","Char_040_S01_R","BattleVictory","","1","Char_040_S01_R_BattleVictory_5",""
"Char_040_S01_R_050","Char_040_S01_R","BattleDefeat","","1","Char_040_S01_R_BattleDefeat_1",""
"Char_040_S01_R_051","Char_040_S01_R","BattleDefeat","","1","Char_040_S01_R_BattleDefeat_2",""
"Char_040_S01_R_052","Char_040_S01_R","BattleDefeat","","1","Char_040_S01_R_BattleDefeat_3",""
"Char_040_S01_R_053","Char_040_S01_R","BattleDefeat","","1","Char_040_S01_R_BattleDefeat_4",""
"Char_040_S01_R_054","Char_040_S01_R","ExSkillLoad","","1","Char_040_S01_R_MainSkillReady_1",""
"Char_040_S01_R_055","Char_040_S01_R","ExSkillUse","","1","Char_040_S01_R_MainSkillUse_1",""
"Char_040_S01_R_056","Char_040_S01_R","NormalAction","","1","Char_040_S01_R_BaseSkill_1",""
"Char_040_S01_R_057","Char_040_S01_R","NormalAction","","1","Char_040_S01_R_BaseSkill_2",""
"Char_040_S01_R_058","Char_040_S01_R","SubSkill","","1","Char_040_S01_R_SubSkill_1",""
"Char_040_S01_R_059","Char_040_S01_R","LinkSkill","","1","Char_040_S01_R_LinkSkill_1",""
"Char_040_S01_R_060","Char_040_S01_R","BattleBuff","","1","Char_040_S01_R_BattleBuff_1",""
"Char_040_S01_R_061","Char_040_S01_R","BattleBuff","","1","Char_040_S01_R_BattleBuff_2",""
"Char_040_S01_R_062","Char_040_S01_R","Debuffed","","1","Char_040_S01_R_BattleDeBuff_1",""
"Char_040_S01_R_063","Char_040_S01_R","BattleRetire","","1","Char_040_S01_R_BattleRetire_1",""
"Char_040_S01_R_064","Char_040_S01_R","BattleRetire","","1","Char_040_S01_R_BattleRetire_2",""
"Char_040_S01_R_065","Char_040_S01_R","BattleRetire","","1","Char_040_S01_R_BattleRetire_3",""
"Char_040_S01_R_066","Char_040_S01_R","BattleRetire","","1","Char_040_S01_R_BattleRetire_4",""
"Char_040_S01_R_067","Char_040_S01_R","BattleRetire","","1","Char_040_S01_R_BattleRetire_5",""
"Char_041_S01_R_001","Char_041_S01_R","TitleEnter","","1","Char_041_S01_R_Title_1",""
"Char_041_S01_R_002","Char_041_S01_R","LobbyEnter","","1","Char_041_S01_R_LobbyIn_1","Emotion_001"
"Char_041_S01_R_003","Char_041_S01_R","BirthdayPlayer","","1","Char_041_S01_R_Birthday_1",""
"Char_041_S01_R_004","Char_041_S01_R","BirthdayCha","","1","Char_041_S01_R_Birthday_2",""
"Char_041_S01_R_005","Char_041_S01_R","LobbyTouch","","1","Char_041_S01_R_LobbyTouch_1","Emotion_002"
"Char_041_S01_R_006","Char_041_S01_R","LobbyTouch","","2","Char_041_S01_R_LobbyTouch_2","Emotion_001"
"Char_041_S01_R_007","Char_041_S01_R","LobbyTouch","","3","Char_041_S01_R_LobbyTouch_3","Emotion_003"
"Char_041_S01_R_008","Char_041_S01_R","LobbyTouch","","4","Char_041_S01_R_LobbyTouch_4","Emotion_001"
"Char_041_S01_R_009","Char_041_S01_R","LobbyTouch","","5","Char_041_S01_R_LobbyTouch_5","Emotion_007"
"Char_041_S01_R_010","Char_041_S01_R","FormationIn","","1","Char_041_S01_R_FomationIn_1",""
"Char_041_S01_R_011","Char_041_S01_R","Kingdom","","1","Char_041_S01_R_KingdomTouch_1",""
"Char_041_S01_R_012","Char_041_S01_R","Kingdom","","1","Char_041_S01_R_KingdomTouch_2",""
"Char_041_S01_R_013","Char_041_S01_R","Kingdom","","1","Char_041_S01_R_KingdomTouch_3",""
"Char_041_S01_R_014","Char_041_S01_R","Kingdom","","1","Char_041_S01_R_KingdomTouch_4",""
"Char_041_S01_R_015","Char_041_S01_R","Kingdom","","1","Char_041_S01_R_KingdomTouch_5",""
"Char_041_S01_R_016","Char_041_S01_R","GatchaOp","","1","Char_041_S01_R_GachaAppear_1",""
"Char_041_S01_R_017","Char_041_S01_R","GatchaGet","","1","Char_041_S01_R_GachaGet_1",""
"Char_041_S01_R_018","Char_041_S01_R","ExWeapon","","1","Char_041_S01_R_Equip_1",""
"Char_041_S01_R_019","Char_041_S01_R","GradeUp4Star","","1","Char_041_S01_R_GradeUp_1",""
"Char_041_S01_R_020","Char_041_S01_R","GradeUp5Star","","1","Char_041_S01_R_GradeUp_2",""
"Char_041_S01_R_021","Char_041_S01_R","LevelUp","","1","Char_041_S01_R_LevelUp_1",""
"Char_041_S01_R_022","Char_041_S01_R","LevelUp","","1","Char_041_S01_R_LevelUp_2",""
"Char_041_S01_R_023","Char_041_S01_R","LevelUp","","1","Char_041_S01_R_LevelUp_3",""
"Char_041_S01_R_024","Char_041_S01_R","Gift","","1","Char_041_S01_R_Gift_1",""
"Char_041_S01_R_025","Char_041_S01_R","Gift","","1","Char_041_S01_R_Gift_2",""
"Char_041_S01_R_026","Char_041_S01_R","Gift","","1","Char_041_S01_R_Gift_3",""
"Char_041_S01_R_027","Char_041_S01_R","FriendshipUp","","1","Char_041_S01_R_FriendshipUp_1","Emotion_007"
"Char_041_S01_R_028","Char_041_S01_R","FriendshipUp","","1","Char_041_S01_R_FriendshipUp_2","Emotion_002"
"Char_041_S01_R_029","Char_041_S01_R","FriendshipUp","","1","Char_041_S01_R_FriendshipUp_3","Emotion_003"
"Char_041_S01_R_030","Char_041_S01_R","FriendshipUp","","1","Char_041_S01_R_FriendshipUp_4","Emotion_005"
"Char_041_S01_R_031","Char_041_S01_R","FoodHelperReady","","1","Char_041_S01_R_FoodHelper_1","Emotion_003"
"Char_041_S01_R_032","Char_041_S01_R","FoodHelperReady","","1","Char_041_S01_R_FoodHelper_2","Emotion_003"
"Char_041_S01_R_033","Char_041_S01_R","FoodHelperReady","","1","Char_041_S01_R_FoodHelper_3","Emotion_001"
"Char_041_S01_R_034","Char_041_S01_R","FoodGood","","1","Char_041_S01_R_FoodGood_1",""
"Char_041_S01_R_035","Char_041_S01_R","FoodGreat","","1","Char_041_S01_R_FoodGreat_1",""
"Char_041_S01_R_036","Char_041_S01_R","FoodExcellent","","1","Char_041_S01_R_FoodExcellent_1",""
"Char_041_S01_R_037","Char_041_S01_R","FoodFavorite","","1","Char_041_S01_R_FoodFavorite_1",""
"Char_041_S01_R_038","Char_041_S01_R","BattleIn","","1","Char_041_S01_R_BattleIn_1",""
"Char_041_S01_R_039","Char_041_S01_R","BattleIn","","1","Char_041_S01_R_BattleIn_2",""
"Char_041_S01_R_040","Char_041_S01_R","BattleIn","","1","Char_041_S01_R_BattleIn_3",""
"Char_041_S01_R_041","Char_041_S01_R","BattleIn","","1","Char_041_S01_R_BattleIn_4",""
"Char_041_S01_R_042","Char_041_S01_R","BattleIn","","1","Char_041_S01_R_BattleIn_5",""
"Char_041_S01_R_043","Char_041_S01_R","BattleMove","","1","Char_041_S01_R_BattleMove_1",""
"Char_041_S01_R_044","Char_041_S01_R","BattleMove","","1","Char_041_S01_R_BattleMove_2",""
"Char_041_S01_R_045","Char_041_S01_R","BattleVictory","","1","Char_041_S01_R_BattleVictory_1",""
"Char_041_S01_R_046","Char_041_S01_R","BattleVictory","","1","Char_041_S01_R_BattleVictory_2",""
"Char_041_S01_R_047","Char_041_S01_R","BattleVictory","","1","Char_041_S01_R_BattleVictory_3",""
"Char_041_S01_R_048","Char_041_S01_R","BattleVictory","","1","Char_041_S01_R_BattleVictory_4",""
"Char_041_S01_R_049","Char_041_S01_R","BattleVictory","","1","Char_041_S01_R_BattleVictory_5",""
"Char_041_S01_R_050","Char_041_S01_R","BattleDefeat","","1","Char_041_S01_R_BattleDefeat_1",""
"Char_041_S01_R_051","Char_041_S01_R","BattleDefeat","","1","Char_041_S01_R_BattleDefeat_2",""
"Char_041_S01_R_052","Char_041_S01_R","BattleDefeat","","1","Char_041_S01_R_BattleDefeat_3",""
"Char_041_S01_R_053","Char_041_S01_R","BattleDefeat","","1","Char_041_S01_R_BattleDefeat_4",""
"Char_041_S01_R_054","Char_041_S01_R","ExSkillLoad","","1","Char_041_S01_R_MainSkillReady_1",""
"Char_041_S01_R_055","Char_041_S01_R","ExSkillUse","","1","Char_041_S01_R_MainSkillUse_1",""
"Char_041_S01_R_056","Char_041_S01_R","NormalAction","","1","Char_041_S01_R_BaseSkill_1",""
"Char_041_S01_R_057","Char_041_S01_R","NormalAction","","1","Char_041_S01_R_BaseSkill_2",""
"Char_041_S01_R_058","Char_041_S01_R","SubSkill","","1","Char_041_S01_R_SubSkill_1",""
"Char_041_S01_R_059","Char_041_S01_R","LinkSkill","","1","Char_041_S01_R_LinkSkill_1",""
"Char_041_S01_R_060","Char_041_S01_R","BattleBuff","","1","Char_041_S01_R_BattleBuff_1",""
"Char_041_S01_R_061","Char_041_S01_R","BattleBuff","","1","Char_041_S01_R_BattleBuff_2",""
"Char_041_S01_R_062","Char_041_S01_R","Debuffed","","1","Char_041_S01_R_BattleDeBuff_1",""
"Char_041_S01_R_063","Char_041_S01_R","BattleRetire","","1","Char_041_S01_R_BattleRetire_1",""
"Char_041_S01_R_064","Char_041_S01_R","BattleRetire","","1","Char_041_S01_R_BattleRetire_2",""
"Char_041_S01_R_065","Char_041_S01_R","BattleRetire","","1","Char_041_S01_R_BattleRetire_3",""
"Char_041_S01_R_066","Char_041_S01_R","BattleRetire","","1","Char_041_S01_R_BattleRetire_4",""
"Char_041_S01_R_067","Char_041_S01_R","BattleRetire","","1","Char_041_S01_R_BattleRetire_5",""
"Char_044_S01_D_001","Char_044_S01_D","TitleEnter","","1","Char_044_S01_D_Title_1",""
"Char_044_S01_D_002","Char_044_S01_D","LobbyEnter","","1","Char_044_S01_D_LobbyIn_1","Emotion_002"
"Char_044_S01_D_003","Char_044_S01_D","BirthdayPlayer","","1","Char_044_S01_D_Birthday_1",""
"Char_044_S01_D_004","Char_044_S01_D","BirthdayCha","","1","Char_044_S01_D_Birthday_2",""
"Char_044_S01_D_005","Char_044_S01_D","LobbyTouch","","1","Char_044_S01_D_LobbyTouch_1","Emotion_001"
"Char_044_S01_D_006","Char_044_S01_D","LobbyTouch","","2","Char_044_S01_D_LobbyTouch_2","Emotion_005"
"Char_044_S01_D_007","Char_044_S01_D","LobbyTouch","","3","Char_044_S01_D_LobbyTouch_3","Emotion_002"
"Char_044_S01_D_008","Char_044_S01_D","LobbyTouch","","4","Char_044_S01_D_LobbyTouch_4","Emotion_001"
"Char_044_S01_D_009","Char_044_S01_D","LobbyTouch","","5","Char_044_S01_D_LobbyTouch_5","Emotion_002"
"Char_044_S01_D_010","Char_044_S01_D","FormationIn","","1","Char_044_S01_D_FomationIn_1",""
"Char_044_S01_D_011","Char_044_S01_D","Kingdom","","1","Char_044_S01_D_KingdomTouch_1",""
"Char_044_S01_D_012","Char_044_S01_D","Kingdom","","1","Char_044_S01_D_KingdomTouch_2",""
"Char_044_S01_D_013","Char_044_S01_D","Kingdom","","1","Char_044_S01_D_KingdomTouch_3",""
"Char_044_S01_D_014","Char_044_S01_D","Kingdom","","1","Char_044_S01_D_KingdomTouch_4",""
"Char_044_S01_D_015","Char_044_S01_D","Kingdom","","1","Char_044_S01_D_KingdomTouch_5",""
"Char_044_S01_D_016","Char_044_S01_D","GatchaOp","","1","Char_044_S01_D_GachaAppear_1",""
