"Episode_C_064_S01_4","Story_Char_064_S01_R","4","Num","","Str_C_Sharon_Ep_4_Title","Str_C_Sharon_Ep_4_Summary","Normal","C_Sharon_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_064_S01_R","","",
"Episode_C_066_S01_1","Story_Char_066_S01_B","1","Num","","Str_C_Mimir_Ep_1_Title","Str_C_Mimir_Ep_1_Summary","Normal","C_Mimir_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_066_S01_B","","",
"Episode_C_066_S01_2","Story_Char_066_S01_B","2","Num","","Str_C_Mimir_Ep_2_Title","Str_C_Mimir_Ep_2_Summary","Normal","C_Mimir_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_066_S01_B","","",
"Episode_C_066_S01_3","Story_Char_066_S01_B","3","Num","","Str_C_Mimir_Ep_3_Title","Str_C_Mimir_Ep_3_Summary","Normal","C_Mimir_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_066_S01_B","","",
"Episode_C_066_S01_4","Story_Char_066_S01_B","4","Num","","Str_C_Mimir_Ep_4_Title","Str_C_Mimir_Ep_4_Summary","Normal","C_Mimir_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_066_S01_B","","",
"Episode_C_034_S01_1","Story_Char_034_S01_B","1","Num","","Str_C_Charlotte_Ep_1_Title","Str_C_Charlotte_Ep_1_Summary","Normal","C_Charlotte_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_034_S01_B","","",
"Episode_C_034_S01_2","Story_Char_034_S01_B","2","Num","","Str_C_Charlotte_Ep_2_Title","Str_C_Charlotte_Ep_2_Summary","Normal","C_Charlotte_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_034_S01_B","","",
"Episode_C_034_S01_3","Story_Char_034_S01_B","3","Num","","Str_C_Charlotte_Ep_3_Title","Str_C_Charlotte_Ep_3_Summary","Normal","C_Charlotte_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_034_S01_B","","",
"Episode_C_034_S01_4","Story_Char_034_S01_B","4","Num","","Str_C_Charlotte_Ep_4_Title","Str_C_Charlotte_Ep_4_Summary","Normal","C_Charlotte_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_034_S01_B","","",
"Episode_C_083_S01_1","Story_Char_083_S01_B","1","Num","","Str_C_Rin_Ep_1_Title","Str_C_Rin_Ep_1_Summary","Normal","C_Rin_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_083_S01_B","","",
"Episode_C_083_S01_2","Story_Char_083_S01_B","2","Num","","Str_C_Rin_Ep_2_Title","Str_C_Rin_Ep_2_Summary","Normal","C_Rin_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_083_S01_B","","",
"Episode_C_083_S01_3","Story_Char_083_S01_B","3","Num","","Str_C_Rin_Ep_3_Title","Str_C_Rin_Ep_3_Summary","Normal","C_Rin_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_083_S01_B","","",
"Episode_C_083_S01_4","Story_Char_083_S01_B","4","Num","","Str_C_Rin_Ep_4_Title","Str_C_Rin_Ep_4_Summary","Normal","C_Rin_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_083_S01_B","","",
"Episode_C_077_S01_1","Story_Char_077_S01_G","1","Num","","Str_C_Angel_Ep_1_Title","Str_C_Angel_Ep_1_Summary","Normal","C_Angel_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_077_S01_G","","",
"Episode_C_077_S01_2","Story_Char_077_S01_G","2","Num","","Str_C_Angel_Ep_2_Title","Str_C_Angel_Ep_2_Summary","Normal","C_Angel_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_077_S01_G","","",
"Episode_C_077_S01_3","Story_Char_077_S01_G","3","Num","","Str_C_Angel_Ep_3_Title","Str_C_Angel_Ep_3_Summary","Normal","C_Angel_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_077_S01_G","","",
"Episode_C_077_S01_4","Story_Char_077_S01_G","4","Num","","Str_C_Angel_Ep_4_Title","Str_C_Angel_Ep_4_Summary","Normal","C_Angel_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_077_S01_G","","",
"Episode_C_014_S01_1","Story_Char_014_S01_D","1","Num","","Str_C_Ingrid_Ep_1_Title","Str_C_Ingrid_Ep_1_Summary","Normal","C_Ingrid_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_014_S01_D","","",
"Episode_C_014_S01_2","Story_Char_014_S01_D","2","Num","","Str_C_Ingrid_Ep_2_Title","Str_C_Ingrid_Ep_2_Summary","Normal","C_Ingrid_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_014_S01_D","","",
"Episode_C_014_S01_3","Story_Char_014_S01_D","3","Num","","Str_C_Ingrid_Ep_3_Title","Str_C_Ingrid_Ep_3_Summary","Normal","C_Ingrid_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_014_S01_D","","",
"Episode_C_014_S01_4","Story_Char_014_S01_D","4","Num","","Str_C_Ingrid_Ep_4_Title","Str_C_Ingrid_Ep_4_Summary","Normal","C_Ingrid_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_014_S01_D","","",
"Episode_C_040_S01_1","Story_Char_040_S01_R","1","Num","","Str_C_Percy_Ep_1_Title","Str_C_Percy_Ep_1_Summary","Normal","C_Percy_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_040_S01_R","","",
"Episode_C_040_S01_2","Story_Char_040_S01_R","2","Num","","Str_C_Percy_Ep_2_Title","Str_C_Percy_Ep_2_Summary","Normal","C_Percy_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_040_S01_R","","",
"Episode_C_040_S01_3","Story_Char_040_S01_R","3","Num","","Str_C_Percy_Ep_3_Title","Str_C_Percy_Ep_3_Summary","Normal","C_Percy_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_040_S01_R","","",
"Episode_C_040_S01_4","Story_Char_040_S01_R","4","Num","","Str_C_Percy_Ep_4_Title","Str_C_Percy_Ep_4_Summary","Normal","C_Percy_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_040_S01_R","","",
"Episode_C_008_S01_1","Story_Char_008_S01_B","1","Num","","Str_C_Jerome_Ep_1_Title","Str_C_Jerome_Ep_1_Summary","Normal","C_Jerome_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_008_S01_B","","",
"Episode_C_008_S01_2","Story_Char_008_S01_B","2","Num","","Str_C_Jerome_Ep_2_Title","Str_C_Jerome_Ep_2_Summary","Normal","C_Jerome_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_008_S01_B","","",
"Episode_C_008_S01_3","Story_Char_008_S01_B","3","Num","","Str_C_Jerome_Ep_3_Title","Str_C_Jerome_Ep_3_Summary","Normal","C_Jerome_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_008_S01_B","","",
"Episode_C_008_S01_4","Story_Char_008_S01_B","4","Num","","Str_C_Jerome_Ep_4_Title","Str_C_Jerome_Ep_4_Summary","Normal","C_Jerome_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_008_S01_B","","",
"Episode_C_097_S01_1","Story_Char_097_S01_D","1","Num","","Str_C_Snow_Ep_1_Title","Str_C_Snow_Ep_1_Summary","Normal","C_Snow_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_097_S01_D","","",
"Episode_C_097_S01_2","Story_Char_097_S01_D","2","Num","","Str_C_Snow_Ep_2_Title","Str_C_Snow_Ep_2_Summary","Normal","C_Snow_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_097_S01_D","","",
"Episode_C_097_S01_3","Story_Char_097_S01_D","3","Num","","Str_C_Snow_Ep_3_Title","Str_C_Snow_Ep_3_Summary","Normal","C_Snow_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_097_S01_D","","",
"Episode_C_097_S01_4","Story_Char_097_S01_D","4","Num","","Str_C_Snow_Ep_4_Title","Str_C_Snow_Ep_4_Summary","Normal","C_Snow_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_097_S01_D","","",
"Episode_C_105_S01_1","Story_Char_105_S01_B","1","Num","","Str_C_Laura_Ep_1_Title","Str_C_Laura_Ep_1_Summary","Normal","C_Laura_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_105_S01_B","","",
"Episode_C_105_S01_2","Story_Char_105_S01_B","2","Num","","Str_C_Laura_Ep_2_Title","Str_C_Laura_Ep_2_Summary","Normal","C_Laura_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_105_S01_B","","",
"Episode_C_105_S01_3","Story_Char_105_S01_B","3","Num","","Str_C_Laura_Ep_3_Title","Str_C_Laura_Ep_3_Summary","Normal","C_Laura_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_105_S01_B","","",
"Episode_C_105_S01_4","Story_Char_105_S01_B","4","Num","","Str_C_Laura_Ep_4_Title","Str_C_Laura_Ep_4_Summary","Normal","C_Laura_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_105_S01_B","","",
"Episode_C_009_S01_1","Story_Char_009_S01_G","1","Num","","Str_C_Trish_Ep_1_Title","Str_C_Trish_Ep_1_Summary","Normal","C_Trish_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_009_S01_G","","",
"Episode_C_009_S01_2","Story_Char_009_S01_G","2","Num","","Str_C_Trish_Ep_2_Title","Str_C_Trish_Ep_2_Summary","Normal","C_Trish_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_009_S01_G","","",
"Episode_C_009_S01_3","Story_Char_009_S01_G","3","Num","","Str_C_Trish_Ep_3_Title","Str_C_Trish_Ep_3_Summary","Normal","C_Trish_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_009_S01_G","","",
"Episode_C_009_S01_4","Story_Char_009_S01_G","4","Num","","Str_C_Trish_Ep_4_Title","Str_C_Trish_Ep_4_Summary","Normal","C_Trish_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_009_S01_G","","",
"Episode_C_084_S01_1","Story_Char_084_S01_G","1","Num","","Str_C_Bell_Ep_1_Title","Str_C_Bell_Ep_1_Summary","Normal","C_Bell_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_084_S01_G","","",
"Episode_C_084_S01_2","Story_Char_084_S01_G","2","Num","","Str_C_Bell_Ep_2_Title","Str_C_Bell_Ep_2_Summary","Normal","C_Bell_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_084_S01_G","","",
"Episode_C_084_S01_3","Story_Char_084_S01_G","3","Num","","Str_C_Bell_Ep_3_Title","Str_C_Bell_Ep_3_Summary","Normal","C_Bell_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_084_S01_G","","",
"Episode_C_084_S01_4","Story_Char_084_S01_G","4","Num","","Str_C_Bell_Ep_4_Title","Str_C_Bell_Ep_4_Summary","Normal","C_Bell_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_084_S01_G","","",
"Episode_C_090_S01_1","Story_Char_090_S01_L","1","Num","","Str_C_Hilde_Ep_1_Title","Str_C_Hilde_Ep_1_Summary","Normal","C_Hilde_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_090_S01_L","","",
"Episode_C_090_S01_2","Story_Char_090_S01_L","2","Num","","Str_C_Hilde_Ep_2_Title","Str_C_Hilde_Ep_2_Summary","Normal","C_Hilde_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_090_S01_L","","",
"Episode_C_090_S01_3","Story_Char_090_S01_L","3","Num","","Str_C_Hilde_Ep_3_Title","Str_C_Hilde_Ep_3_Summary","Normal","C_Hilde_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_090_S01_L","","",
"Episode_C_090_S01_4","Story_Char_090_S01_L","4","Num","","Str_C_Hilde_Ep_4_Title","Str_C_Hilde_Ep_4_Summary","Normal","C_Hilde_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_090_S01_L","","",
"Episode_C_072_S01_1","Story_Char_072_S01_R","1","Num","","Str_C_JamieHook_Ep_1_Title","Str_C_JamieHook_Ep_1_Summary","Normal","C_JamieHook_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_072_S01_R","","",
"Episode_C_072_S01_2","Story_Char_072_S01_R","2","Num","","Str_C_JamieHook_Ep_2_Title","Str_C_JamieHook_Ep_2_Summary","Normal","C_JamieHook_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_072_S01_R","","",
"Episode_C_072_S01_3","Story_Char_072_S01_R","3","Num","","Str_C_JamieHook_Ep_3_Title","Str_C_JamieHook_Ep_3_Summary","Normal","C_JamieHook_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_072_S01_R","","",
"Episode_C_072_S01_4","Story_Char_072_S01_R","4","Num","","Str_C_JamieHook_Ep_4_Title","Str_C_JamieHook_Ep_4_Summary","Normal","C_JamieHook_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_072_S01_R","","",
"Episode_C_044_S01_1","Story_Char_044_S01_D","1","Num","","Str_C_Binz_Ep_1_Title","Str_C_Binz_Ep_1_Summary","Normal","C_Binz_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_044_S01_D","","",
"Episode_C_044_S01_2","Story_Char_044_S01_D","2","Num","","Str_C_Binz_Ep_2_Title","Str_C_Binz_Ep_2_Summary","Normal","C_Binz_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_044_S01_D","","",
"Episode_C_044_S01_3","Story_Char_044_S01_D","3","Num","","Str_C_Binz_Ep_3_Title","Str_C_Binz_Ep_3_Summary","Normal","C_Binz_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_044_S01_D","","",
"Episode_C_044_S01_4","Story_Char_044_S01_D","4","Num","","Str_C_Binz_Ep_4_Title","Str_C_Binz_Ep_4_Summary","Normal","C_Binz_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_044_S01_D","","",
"Episode_C_016_S01_1","Story_Char_016_S01_B","1","Num","","Str_C_Shrike_Ep_1_Title","Str_C_Shrike_Ep_1_Summary","Normal","C_Shrike_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_016_S01_B","","",
"Episode_C_016_S01_2","Story_Char_016_S01_B","2","Num","","Str_C_Shrike_Ep_2_Title","Str_C_Shrike_Ep_2_Summary","Normal","C_Shrike_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_016_S01_B","","",
"Episode_C_016_S01_3","Story_Char_016_S01_B","3","Num","","Str_C_Shrike_Ep_3_Title","Str_C_Shrike_Ep_3_Summary","Normal","C_Shrike_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_016_S01_B","","",
"Episode_C_016_S01_4","Story_Char_016_S01_B","4","Num","","Str_C_Shrike_Ep_4_Title","Str_C_Shrike_Ep_4_Summary","Normal","C_Shrike_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_016_S01_B","","",
"Episode_C_051_S01_1","Story_Char_051_S01_B","1","Num","","Str_C_Leah_Ep_1_Title","Str_C_Leah_Ep_1_Summary","Normal","C_Leah_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_051_S01_B","","",
"Episode_C_051_S01_2","Story_Char_051_S01_B","2","Num","","Str_C_Leah_Ep_2_Title","Str_C_Leah_Ep_2_Summary","Normal","C_Leah_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_051_S01_B","","",
"Episode_C_051_S01_3","Story_Char_051_S01_B","3","Num","","Str_C_Leah_Ep_3_Title","Str_C_Leah_Ep_3_Summary","Normal","C_Leah_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_051_S01_B","","",
"Episode_C_051_S01_4","Story_Char_051_S01_B","4","Num","","Str_C_Leah_Ep_4_Title","Str_C_Leah_Ep_4_Summary","Normal","C_Leah_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_051_S01_B","","",
"Episode_C_088_S01_1","Story_Char_088_S01_R","1","Num","","Str_C_Belladonna_Ep_1_Title","Str_C_Belladonna_Ep_1_Summary","Normal","C_Belladonna_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_088_S01_R","","",
"Episode_C_088_S01_2","Story_Char_088_S01_R","2","Num","","Str_C_Belladonna_Ep_2_Title","Str_C_Belladonna_Ep_2_Summary","Normal","C_Belladonna_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_088_S01_R","","",
"Episode_C_088_S01_3","Story_Char_088_S01_R","3","Num","","Str_C_Belladonna_Ep_3_Title","Str_C_Belladonna_Ep_3_Summary","Normal","C_Belladonna_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_088_S01_R","","",
"Episode_C_088_S01_4","Story_Char_088_S01_R","4","Num","","Str_C_Belladonna_Ep_4_Title","Str_C_Belladonna_Ep_4_Summary","Normal","C_Belladonna_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_088_S01_R","","",
"Episode_C_067_S01_1","Story_Char_067_S01_B","1","Num","","Str_C_Paine_Ep_1_Title","Str_C_Paine_Ep_1_Summary","Normal","C_Paine_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_067_S01_B","","",
"Episode_C_067_S01_2","Story_Char_067_S01_B","2","Num","","Str_C_Paine_Ep_2_Title","Str_C_Paine_Ep_2_Summary","Normal","C_Paine_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_067_S01_B","","",
"Episode_C_067_S01_3","Story_Char_067_S01_B","3","Num","","Str_C_Paine_Ep_3_Title","Str_C_Paine_Ep_3_Summary","Normal","C_Paine_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_067_S01_B","","",
"Episode_C_067_S01_4","Story_Char_067_S01_B","4","Num","","Str_C_Paine_Ep_4_Title","Str_C_Paine_Ep_4_Summary","Normal","C_Paine_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_067_S01_B","","",
"Episode_C_091_S01_1","Story_Char_091_S01_G","1","Num","","Str_C_Jax_Ep_1_Title","Str_C_Jax_Ep_1_Summary","Normal","C_Jax_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_091_S01_G","","",
"Episode_C_091_S01_2","Story_Char_091_S01_G","2","Num","","Str_C_Jax_Ep_2_Title","Str_C_Jax_Ep_2_Summary","Normal","C_Jax_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_091_S01_G","","",
"Episode_C_091_S01_3","Story_Char_091_S01_G","3","Num","","Str_C_Jax_Ep_3_Title","Str_C_Jax_Ep_3_Summary","Normal","C_Jax_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_091_S01_G","","",
"Episode_C_091_S01_4","Story_Char_091_S01_G","4","Num","","Str_C_Jax_Ep_4_Title","Str_C_Jax_Ep_4_Summary","Normal","C_Jax_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_091_S01_G","","",
"Episode_C_038_S01_1","Story_Char_038_S01_L","1","Num","","Str_C_Scheherazade_Ep_1_Title","Str_C_Scheherazade_Ep_1_Summary","Normal","C_Scheherazade_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_038_S01_L","","",
"Episode_C_038_S01_2","Story_Char_038_S01_L","2","Num","","Str_C_Scheherazade_Ep_2_Title","Str_C_Scheherazade_Ep_2_Summary","Normal","C_Scheherazade_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_038_S01_L","","",
"Episode_C_038_S01_3","Story_Char_038_S01_L","3","Num","","Str_C_Scheherazade_Ep_3_Title","Str_C_Scheherazade_Ep_3_Summary","Normal","C_Scheherazade_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_038_S01_L","","",
"Episode_C_038_S01_4","Story_Char_038_S01_L","4","Num","","Str_C_Scheherazade_Ep_4_Title","Str_C_Scheherazade_Ep_4_Summary","Normal","C_Scheherazade_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_038_S01_L","","",
"Episode_C_104_S01_1","Story_Char_104_S01_G","1","Num","","Str_C_Eleonora_Ep_1_Title","Str_C_Eleonora_Ep_1_Summary","Normal","C_Eleonora_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_104_S01_G","","",
"Episode_C_104_S01_2","Story_Char_104_S01_G","2","Num","","Str_C_Eleonora_Ep_2_Title","Str_C_Eleonora_Ep_2_Summary","Normal","C_Eleonora_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_104_S01_G","","",
"Episode_C_104_S01_3","Story_Char_104_S01_G","3","Num","","Str_C_Eleonora_Ep_3_Title","Str_C_Eleonora_Ep_3_Summary","Normal","C_Eleonora_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_104_S01_G","","",
"Episode_C_104_S01_4","Story_Char_104_S01_G","4","Num","","Str_C_Eleonora_Ep_4_Title","Str_C_Eleonora_Ep_4_Summary","Normal","C_Eleonora_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_104_S01_G","","",
"Episode_C_015_S01_1","Story_Char_015_S01_B","1","Num","","Str_C_Drake_Ep_1_Title","Str_C_Drake_Ep_1_Summary","Normal","C_Drake_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_015_S01_B","","",
"Episode_C_015_S01_2","Story_Char_015_S01_B","2","Num","","Str_C_Drake_Ep_2_Title","Str_C_Drake_Ep_2_Summary","Normal","C_Drake_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_015_S01_B","","",
"Episode_C_015_S01_3","Story_Char_015_S01_B","3","Num","","Str_C_Drake_Ep_3_Title","Str_C_Drake_Ep_3_Summary","Normal","C_Drake_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_015_S01_B","","",
"Episode_C_015_S01_4","Story_Char_015_S01_B","4","Num","","Str_C_Drake_Ep_4_Title","Str_C_Drake_Ep_4_Summary","Normal","C_Drake_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_015_S01_B","","",
"Episode_C_073_S01_1","Story_Char_073_S01_G","1","Num","","Str_C_Leaf_EP_1_Title","Str_C_Leaf_EP_1_Summary","Normal","C_Leaf_EP_1","","","","Coin_TaleStone","20","CharacterGet","Char_073_S01_G","","",
"Episode_C_073_S01_2","Story_Char_073_S01_G","2","Num","","Str_C_Leaf_EP_2_Title","Str_C_Leaf_EP_2_Summary","Normal","C_Leaf_EP_2","","","","Coin_TaleStone","20","CharacterGet","Char_073_S01_G","","",
"Episode_C_073_S01_3","Story_Char_073_S01_G","3","Num","","Str_C_Leaf_EP_3_Title","Str_C_Leaf_EP_3_Summary","Normal","C_Leaf_EP_3","","","","Coin_TaleStone","20","CharacterGet","Char_073_S01_G","","",
"Episode_C_073_S01_4","Story_Char_073_S01_G","4","Num","","Str_C_Leaf_EP_4_Title","Str_C_Leaf_EP_4_Summary","Normal","C_Leaf_EP_4","","","","Coin_TaleStone","20","CharacterGet","Char_073_S01_G","","",
"Episode_C_111_S01_1","Story_Char_111_S01_B","1","Num","","Str_C_Lily_EP_1_Title","Str_C_Lily_EP_1_Summary","Normal","C_Lily_EP_1","","","","Coin_TaleStone","20","CharacterGet","Char_111_S01_B","","",
"Episode_C_111_S01_2","Story_Char_111_S01_B","2","Num","","Str_C_Lily_EP_2_Title","Str_C_Lily_EP_2_Summary","Normal","C_Lily_EP_2","","","","Coin_TaleStone","20","CharacterGet","Char_111_S01_B","","",
"Episode_C_111_S01_3","Story_Char_111_S01_B","3","Num","","Str_C_Lily_EP_3_Title","Str_C_Lily_EP_3_Summary","Normal","C_Lily_EP_3","","","","Coin_TaleStone","20","CharacterGet","Char_111_S01_B","","",
"Episode_C_111_S01_4","Story_Char_111_S01_B","4","Num","","Str_C_Lily_EP_4_Title","Str_C_Lily_EP_4_Summary","Normal","C_Lily_EP_4","","","","Coin_TaleStone","20","CharacterGet","Char_111_S01_B","","",
"Episode_C_112_S01_1","Story_Char_112_S01_B","1","Num","","Str_C_Marie_EP_1_Title","Str_C_Marie_EP_1_Summary","Normal","C_Marie_EP_1","","","","Coin_TaleStone","20","CharacterGet","Char_112_S01_B","","",
"Episode_C_112_S01_2","Story_Char_112_S01_B","2","Num","","Str_C_Marie_EP_2_Title","Str_C_Marie_EP_2_Summary","Normal","C_Marie_EP_2","","","","Coin_TaleStone","20","CharacterGet","Char_112_S01_B","","",
"Episode_C_112_S01_3","Story_Char_112_S01_B","3","Num","","Str_C_Marie_EP_3_Title","Str_C_Marie_EP_3_Summary","Normal","C_Marie_EP_3","","","","Coin_TaleStone","20","CharacterGet","Char_112_S01_B","","",
"Episode_C_112_S01_4","Story_Char_112_S01_B","4","Num","","Str_C_Marie_EP_4_Title","Str_C_Marie_EP_4_Summary","Normal","C_Marie_EP_4","","","","Coin_TaleStone","20","CharacterGet","Char_112_S01_B","","",
"Episode_C_098_S01_1","Story_Char_098_S01_R","1","Num","","Str_C_Miki_EP_1_Title","Str_C_Miki_EP_1_Summary","Normal","C_Miki_EP_1","","","","Coin_TaleStone","20","CharacterGet","Char_098_S01_R","","",
"Episode_C_098_S01_2","Story_Char_098_S01_R","2","Num","","Str_C_Miki_EP_2_Title","Str_C_Miki_EP_2_Summary","Normal","C_Miki_EP_2","","","","Coin_TaleStone","20","CharacterGet","Char_098_S01_R","","",
"Episode_C_098_S01_3","Story_Char_098_S01_R","3","Num","","Str_C_Miki_EP_3_Title","Str_C_Miki_EP_3_Summary","Normal","C_Miki_EP_3","","","","Coin_TaleStone","20","CharacterGet","Char_098_S01_R","","",
"Episode_C_098_S01_4","Story_Char_098_S01_R","4","Num","","Str_C_Miki_EP_4_Title","Str_C_Miki_EP_4_Summary","Normal","C_Miki_EP_4","","","","Coin_TaleStone","20","CharacterGet","Char_098_S01_R","","",
"Episode_C_006_S01_1","Story_Char_006_S01_G","1","Num","","Str_C_Seed_Ep_1_Title","Str_C_Seed_Ep_1_Summary","Normal","C_Seed_Ep_1","","","","Coin_TaleStone","20","CharacterGet","Char_006_S01_G","","",
"Episode_C_006_S01_2","Story_Char_006_S01_G","2","Num","","Str_C_Seed_Ep_2_Title","Str_C_Seed_Ep_2_Summary","Normal","C_Seed_Ep_2","","","","Coin_TaleStone","20","CharacterGet","Char_006_S01_G","","",
"Episode_C_006_S01_3","Story_Char_006_S01_G","3","Num","","Str_C_Seed_Ep_3_Title","Str_C_Seed_Ep_3_Summary","Normal","C_Seed_Ep_3","","","","Coin_TaleStone","20","CharacterGet","Char_006_S01_G","","",
"Episode_C_006_S01_4","Story_Char_006_S01_G","4","Num","","Str_C_Seed_Ep_4_Title","Str_C_Seed_Ep_4_Summary","Normal","C_Seed_Ep_4","","","","Coin_TaleStone","20","CharacterGet","Char_006_S01_G","","",
"Episode_C_005_S01_1","Story_Char_005_S01_D","1","Num","","Str_C_Avenir_EP_1_Title","Str_C_Avenir_EP_1_Summary","Normal","C_Avenir_EP_1","","","","Coin_TaleStone","20","CharacterGet","Char_005_S01_D","","",
"Episode_C_005_S01_2","Story_Char_005_S01_D","2","Num","","Str_C_Avenir_EP_2_Title","Str_C_Avenir_EP_2_Summary","Normal","C_Avenir_EP_2","","","","Coin_TaleStone","20","CharacterGet","Char_005_S01_D","","",
"Episode_C_005_S01_3","Story_Char_005_S01_D","3","Num","","Str_C_Avenir_EP_3_Title","Str_C_Avenir_EP_3_Summary","Normal","C_Avenir_EP_3","","","","Coin_TaleStone","20","CharacterGet","Char_005_S01_D","","",
"Episode_C_005_S01_4","Story_Char_005_S01_D","4","Num","","Str_C_Avenir_EP_4_Title","Str_C_Avenir_EP_4_Summary","Normal","C_Avenir_EP_4","","","","Coin_TaleStone","20","CharacterGet","Char_005_S01_D","","",
"Episode_C_011_S01_1","Story_Char_011_S01_R","1","Num","","Str_C_Ali_EP_1_Title","Str_C_Ali_EP_1_Summary","Normal","C_Ali_EP_1","","","","Coin_TaleStone","20","CharacterGet","Char_011_S01_R","","",
