"UserTitleManage_Filter_04","UserTitleManage","Filter","UserTitleManage_Filter_Group_02","Str_UI_Sorting_Kind","Title","AccountLv","Str_UI_UserTitle_UserLevel",""
"UserTitleManage_Filter_05","UserTitleManage","Filter","UserTitleManage_Filter_Group_02","Str_UI_Sorting_Kind","Title","MainStory","Str_UI_UserTitle_MainStory",""
"UserTitleManage_Filter_06","UserTitleManage","Filter","UserTitleManage_Filter_Group_02","Str_UI_Sorting_Kind","Title","Adventure","Str_UI_UserTitle_Adventure",""
"UserTitleManage_Filter_07","UserTitleManage","Filter","UserTitleManage_Filter_Group_02","Str_UI_Sorting_Kind","Title","Event","Str_UI_UserTitle_Event",""
"UserTitleManage_Filter_08","UserTitleManage","Filter","UserTitleManage_Filter_Group_02","Str_UI_Sorting_Kind","Title","Accivement","Str_UI_UserTitle_Challenge",""
"UserTitleManage_Filter_09","UserTitleManage","Filter","UserTitleManage_Filter_Group_03","Str_UI_UserTitle_Hero","Character","AtoG","Str_UI_Sorting_A_G",""
"UserTitleManage_Filter_10","UserTitleManage","Filter","UserTitleManage_Filter_Group_03","Str_UI_UserTitle_Hero","Character","HtoN","Str_UI_Sorting_H_N",""
"UserTitleManage_Filter_11","UserTitleManage","Filter","UserTitleManage_Filter_Group_03","Str_UI_UserTitle_Hero","Character","OtoU","Str_UI_Sorting_O_U",""
"UserTitleManage_Filter_12","UserTitleManage","Filter","UserTitleManage_Filter_Group_03","Str_UI_UserTitle_Hero","Character","VtoZ","Str_UI_Sorting_V_Z",""
"UserTitleManage_Sort_01","UserTitleManage","Sort","UserTitleManage_Sort_Group_01","","Title","Default","Str_UI_UserTitle_Default",""
"UserTitleManage_Sort_02","UserTitleManage","Sort","UserTitleManage_Sort_Group_01","","Title","GetDate","Str_UI_UserTitle_GetDate",""
