"Achievement_HeroLvUpCount_11","MissionGroup_Achievement","HeroLvUpCount","11","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","120","","Item_Material_HeroExp_02","2","Item_Material_HeroExp_03","1"
"Achievement_HeroLvUpCount_12","MissionGroup_Achievement","HeroLvUpCount","12","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","140","","Item_Material_HeroExp_02","2","Item_Material_HeroExp_03","1"
"Achievement_HeroLvUpCount_13","MissionGroup_Achievement","HeroLvUpCount","13","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","160","","Item_Material_HeroExp_02","2","Item_Material_HeroExp_03","1"
"Achievement_HeroLvUpCount_14","MissionGroup_Achievement","HeroLvUpCount","14","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","180","","Item_Material_HeroExp_02","2","Item_Material_HeroExp_03","1"
"Achievement_HeroLvUpCount_15","MissionGroup_Achievement","HeroLvUpCount","15","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","200","","Item_Material_HeroExp_02","2","Item_Material_HeroExp_03","1"
"Achievement_HeroLvUpCount_16","MissionGroup_Achievement","HeroLvUpCount","16","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","220","","Item_Material_HeroExp_02","2","Item_Material_HeroExp_03","1"
"Achievement_HeroLvUpCount_17","MissionGroup_Achievement","HeroLvUpCount","17","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","250","","Item_Material_HeroExp_02","2","Item_Material_HeroExp_03","1"
"Achievement_HeroLvUpCount_18","MissionGroup_Achievement","HeroLvUpCount","18","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","300","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_19","MissionGroup_Achievement","HeroLvUpCount","19","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","350","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_20","MissionGroup_Achievement","HeroLvUpCount","20","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","400","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_21","MissionGroup_Achievement","HeroLvUpCount","21","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","450","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_22","MissionGroup_Achievement","HeroLvUpCount","22","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","500","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_23","MissionGroup_Achievement","HeroLvUpCount","23","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","550","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_24","MissionGroup_Achievement","HeroLvUpCount","24","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","600","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_25","MissionGroup_Achievement","HeroLvUpCount","25","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","650","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_26","MissionGroup_Achievement","HeroLvUpCount","26","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","700","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_27","MissionGroup_Achievement","HeroLvUpCount","27","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","750","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_28","MissionGroup_Achievement","HeroLvUpCount","28","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","800","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_29","MissionGroup_Achievement","HeroLvUpCount","29","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","850","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_30","MissionGroup_Achievement","HeroLvUpCount","30","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","900","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_31","MissionGroup_Achievement","HeroLvUpCount","31","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","950","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_32","MissionGroup_Achievement","HeroLvUpCount","32","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1000","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_33","MissionGroup_Achievement","HeroLvUpCount","33","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1050","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_34","MissionGroup_Achievement","HeroLvUpCount","34","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1100","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_35","MissionGroup_Achievement","HeroLvUpCount","35","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1150","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_36","MissionGroup_Achievement","HeroLvUpCount","36","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1200","","Item_Material_HeroExp_03","2","Item_Material_HeroExp_04","1"
"Achievement_HeroLvUpCount_37","MissionGroup_Achievement","HeroLvUpCount","37","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1250","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_38","MissionGroup_Achievement","HeroLvUpCount","38","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1300","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_39","MissionGroup_Achievement","HeroLvUpCount","39","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1350","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_40","MissionGroup_Achievement","HeroLvUpCount","40","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1400","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_41","MissionGroup_Achievement","HeroLvUpCount","41","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1450","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_42","MissionGroup_Achievement","HeroLvUpCount","42","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1500","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_43","MissionGroup_Achievement","HeroLvUpCount","43","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1550","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_44","MissionGroup_Achievement","HeroLvUpCount","44","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1600","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_45","MissionGroup_Achievement","HeroLvUpCount","45","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1650","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_46","MissionGroup_Achievement","HeroLvUpCount","46","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1700","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_47","MissionGroup_Achievement","HeroLvUpCount","47","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1750","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_48","MissionGroup_Achievement","HeroLvUpCount","48","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1800","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_49","MissionGroup_Achievement","HeroLvUpCount","49","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1850","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_50","MissionGroup_Achievement","HeroLvUpCount","50","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1900","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_51","MissionGroup_Achievement","HeroLvUpCount","51","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","1950","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_52","MissionGroup_Achievement","HeroLvUpCount","52","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2000","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_53","MissionGroup_Achievement","HeroLvUpCount","53","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2050","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_54","MissionGroup_Achievement","HeroLvUpCount","54","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2100","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_55","MissionGroup_Achievement","HeroLvUpCount","55","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2150","","Item_Material_HeroExp_03","3","Item_Material_HeroExp_04","2"
"Achievement_HeroLvUpCount_56","MissionGroup_Achievement","HeroLvUpCount","56","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2200","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_57","MissionGroup_Achievement","HeroLvUpCount","57","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2250","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_58","MissionGroup_Achievement","HeroLvUpCount","58","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2300","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_59","MissionGroup_Achievement","HeroLvUpCount","59","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2350","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_60","MissionGroup_Achievement","HeroLvUpCount","60","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2400","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_61","MissionGroup_Achievement","HeroLvUpCount","61","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2450","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_62","MissionGroup_Achievement","HeroLvUpCount","62","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2500","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_63","MissionGroup_Achievement","HeroLvUpCount","63","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2550","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_64","MissionGroup_Achievement","HeroLvUpCount","64","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2600","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_65","MissionGroup_Achievement","HeroLvUpCount","65","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2650","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_66","MissionGroup_Achievement","HeroLvUpCount","66","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2700","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_67","MissionGroup_Achievement","HeroLvUpCount","67","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2750","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_68","MissionGroup_Achievement","HeroLvUpCount","68","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2800","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_69","MissionGroup_Achievement","HeroLvUpCount","69","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2850","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_70","MissionGroup_Achievement","HeroLvUpCount","70","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2900","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_71","MissionGroup_Achievement","HeroLvUpCount","71","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","2950","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_72","MissionGroup_Achievement","HeroLvUpCount","72","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3000","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_73","MissionGroup_Achievement","HeroLvUpCount","73","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3050","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_74","MissionGroup_Achievement","HeroLvUpCount","74","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3100","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","1"
"Achievement_HeroLvUpCount_75","MissionGroup_Achievement","HeroLvUpCount","75","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3150","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_76","MissionGroup_Achievement","HeroLvUpCount","76","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3200","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_77","MissionGroup_Achievement","HeroLvUpCount","77","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3250","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_78","MissionGroup_Achievement","HeroLvUpCount","78","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3300","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_79","MissionGroup_Achievement","HeroLvUpCount","79","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3350","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_80","MissionGroup_Achievement","HeroLvUpCount","80","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3400","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_81","MissionGroup_Achievement","HeroLvUpCount","81","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3450","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_82","MissionGroup_Achievement","HeroLvUpCount","82","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3500","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_83","MissionGroup_Achievement","HeroLvUpCount","83","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3550","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_84","MissionGroup_Achievement","HeroLvUpCount","84","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3600","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_85","MissionGroup_Achievement","HeroLvUpCount","85","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3650","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_86","MissionGroup_Achievement","HeroLvUpCount","86","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3700","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_87","MissionGroup_Achievement","HeroLvUpCount","87","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3750","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_88","MissionGroup_Achievement","HeroLvUpCount","88","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3800","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_89","MissionGroup_Achievement","HeroLvUpCount","89","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3850","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_90","MissionGroup_Achievement","HeroLvUpCount","90","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3900","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_91","MissionGroup_Achievement","HeroLvUpCount","91","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","3950","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroLvUpCount_92","MissionGroup_Achievement","HeroLvUpCount","92","","Str_UI_Mission_AchievementList_0007","HeroLvUpCount","4000","","Item_Material_HeroExp_04","2","Item_Material_HeroExp_05","2"
"Achievement_HeroGradeUpCount_01","MissionGroup_Achievement","HeroGradeUpCount","1","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","1","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_02","MissionGroup_Achievement","HeroGradeUpCount","2","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","5","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_03","MissionGroup_Achievement","HeroGradeUpCount","3","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","10","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_04","MissionGroup_Achievement","HeroGradeUpCount","4","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","15","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_05","MissionGroup_Achievement","HeroGradeUpCount","5","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","20","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_06","MissionGroup_Achievement","HeroGradeUpCount","6","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","25","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_07","MissionGroup_Achievement","HeroGradeUpCount","7","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","30","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_08","MissionGroup_Achievement","HeroGradeUpCount","8","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","35","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_09","MissionGroup_Achievement","HeroGradeUpCount","9","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","40","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_10","MissionGroup_Achievement","HeroGradeUpCount","10","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","45","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_11","MissionGroup_Achievement","HeroGradeUpCount","11","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","50","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_12","MissionGroup_Achievement","HeroGradeUpCount","12","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","55","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_13","MissionGroup_Achievement","HeroGradeUpCount","13","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","60","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_14","MissionGroup_Achievement","HeroGradeUpCount","14","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","65","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_15","MissionGroup_Achievement","HeroGradeUpCount","15","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","70","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_16","MissionGroup_Achievement","HeroGradeUpCount","16","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","75","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_17","MissionGroup_Achievement","HeroGradeUpCount","17","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","80","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_18","MissionGroup_Achievement","HeroGradeUpCount","18","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","85","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_19","MissionGroup_Achievement","HeroGradeUpCount","19","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","90","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_20","MissionGroup_Achievement","HeroGradeUpCount","20","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","95","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_21","MissionGroup_Achievement","HeroGradeUpCount","21","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","100","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_22","MissionGroup_Achievement","HeroGradeUpCount","22","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","105","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_23","MissionGroup_Achievement","HeroGradeUpCount","23","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","110","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_24","MissionGroup_Achievement","HeroGradeUpCount","24","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","115","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_25","MissionGroup_Achievement","HeroGradeUpCount","25","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","120","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_26","MissionGroup_Achievement","HeroGradeUpCount","26","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","125","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_27","MissionGroup_Achievement","HeroGradeUpCount","27","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","130","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_28","MissionGroup_Achievement","HeroGradeUpCount","28","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","135","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_29","MissionGroup_Achievement","HeroGradeUpCount","29","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","140","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_30","MissionGroup_Achievement","HeroGradeUpCount","30","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","145","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_31","MissionGroup_Achievement","HeroGradeUpCount","31","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","150","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_32","MissionGroup_Achievement","HeroGradeUpCount","32","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","155","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_33","MissionGroup_Achievement","HeroGradeUpCount","33","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","160","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_34","MissionGroup_Achievement","HeroGradeUpCount","34","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","165","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_35","MissionGroup_Achievement","HeroGradeUpCount","35","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","170","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_36","MissionGroup_Achievement","HeroGradeUpCount","36","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","175","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_37","MissionGroup_Achievement","HeroGradeUpCount","37","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","180","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_38","MissionGroup_Achievement","HeroGradeUpCount","38","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","185","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_39","MissionGroup_Achievement","HeroGradeUpCount","39","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","190","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_40","MissionGroup_Achievement","HeroGradeUpCount","40","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","195","","Coin_TaleStone","30","",""
"Achievement_HeroGradeUpCount_41","MissionGroup_Achievement","HeroGradeUpCount","41","","Str_UI_Mission_AchievementList_0008","HeroGradeUpCount","200","","Coin_TaleStone","30","",""
"Achievement_EquipLvUpCount_01","MissionGroup_Achievement","EquipLvUpCount","1","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","5","","Point_Gold","2000","Item_Material_EquipExp_02","1"
"Achievement_EquipLvUpCount_02","MissionGroup_Achievement","EquipLvUpCount","2","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","10","","Point_Gold","2000","Item_Material_EquipExp_02","1"
"Achievement_EquipLvUpCount_03","MissionGroup_Achievement","EquipLvUpCount","3","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","15","","Point_Gold","2000","Item_Material_EquipExp_02","1"
"Achievement_EquipLvUpCount_04","MissionGroup_Achievement","EquipLvUpCount","4","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","20","","Point_Gold","2000","Item_Material_EquipExp_02","1"
"Achievement_EquipLvUpCount_05","MissionGroup_Achievement","EquipLvUpCount","5","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","25","","Point_Gold","2000","Item_Material_EquipExp_02","1"
"Achievement_EquipLvUpCount_06","MissionGroup_Achievement","EquipLvUpCount","6","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","30","","Point_Gold","2000","Item_Material_EquipExp_02","1"
"Achievement_EquipLvUpCount_07","MissionGroup_Achievement","EquipLvUpCount","7","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","35","","Point_Gold","2000","Item_Material_EquipExp_02","1"
"Achievement_EquipLvUpCount_08","MissionGroup_Achievement","EquipLvUpCount","8","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","40","","Point_Gold","2000","Item_Material_EquipExp_02","1"
"Achievement_EquipLvUpCount_09","MissionGroup_Achievement","EquipLvUpCount","9","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","45","","Point_Gold","2000","Item_Material_EquipExp_02","1"
"Achievement_EquipLvUpCount_10","MissionGroup_Achievement","EquipLvUpCount","10","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","50","","Point_Gold","2000","Item_Material_EquipExp_02","1"
"Achievement_EquipLvUpCount_11","MissionGroup_Achievement","EquipLvUpCount","11","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","60","","Point_Gold","2000","Item_Material_EquipExp_02","1"
"Achievement_EquipLvUpCount_12","MissionGroup_Achievement","EquipLvUpCount","12","","Str_UI_Mission_AchievementList_0009","EquipLvUpCount","70","","Point_Gold","2000","Item_Material_EquipExp_02","1"
