"C_ChiChi_Ep_3_10","C_ChiChi_Ep_3","10","Chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_11","C_ChiChi_Ep_3","11","Chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_12","C_ChiChi_Ep_3","12","","","","","Story_bg_032_01","","fadein","","","in,chichi,m,fade,0","5","","","","","","","","","","","","","","1","","","1","","","","","1","0.5","","","","","","","","","","","",""
"C_ChiChi_Ep_3_13","C_ChiChi_Ep_3","13","Chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sfx_Bgm_Dialogue_05","","","","","","","","","","",""
"C_ChiChi_Ep_3_14","C_ChiChi_Ep_3","14","na","","","","","","","","","","2","","moveby,3,0,0.6,shake","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_15","C_ChiChi_Ep_3","15","na","","","","","","","","","","2","","moveby,5,-10,0.1,shake","","","","","","","","","","","","1","","","","","","","","","","","","Sfx_Dialogue_Screen_down","","","","","","","","",""
"C_ChiChi_Ep_3_16","C_ChiChi_Ep_3","16","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_17","C_ChiChi_Ep_3","17","Chichi","1","","","","","","","","","5","19","moveby,0,10,0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_18","C_ChiChi_Ep_3","18","Chichi","2","","","","","","","","","5","","moveby,0,10,0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_19","C_ChiChi_Ep_3","19","Chichi","2","","","","","","","","","","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_20","C_ChiChi_Ep_3","20","Chichi","","","","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_21","C_ChiChi_Ep_3","21","Chichi","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_22","C_ChiChi_Ep_3","22","Chichi","","","","","","","","","","2","","moveby,0,-30,0.3,bound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_23","C_ChiChi_Ep_3","23","","","","","","","fadeout","","","","","","","","","","","","","","","","","","1","","","","","","","","1","0.01","","","","","","","","","","","",""
"C_ChiChi_Ep_3_24","C_ChiChi_Ep_3","24","","","","","","","fadein","","","","","","","","","","","","","","","","","","1","","","1","","","","","1","0.5","","","","","","","","","","","",""
"C_ChiChi_Ep_3_25","C_ChiChi_Ep_3","25","Chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_26","C_ChiChi_Ep_3","26","Chichi","","","","","0,30,5,0.2","","","","","6","14","moveby,0,20,0.8,bound2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_27","C_ChiChi_Ep_3","27","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_28","C_ChiChi_Ep_3","28","","3","","","","","","","Touch,1,ITR_1","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_29","C_ChiChi_Ep_3","29","Chichi","4","","","","0,0,0,1","","","","","1","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_30","C_ChiChi_Ep_3","30","Chichi","4","","","","","","","","","2","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_31","C_ChiChi_Ep_3","31","Chichi","","","","","","","","","","2","","moveby,0,10,0.7,bound3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_32","C_ChiChi_Ep_3","32","Chichi","","","","","","","","","","2","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_33","C_ChiChi_Ep_3","33","Chichi","","","","bg_black,fade,1","0,40,10,0.5","","","","","5","","fx,blueline","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_34","C_ChiChi_Ep_3","34","Chichi","","","","","0,0,0,1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0.01","","","","","","","","","","","",""
"C_ChiChi_Ep_3_35","C_ChiChi_Ep_3","35","Chichi","","","","Story_bg_032_01,fade,1","","","","","","2","7","off,blueline","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_36","C_ChiChi_Ep_3","36","na","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_37","C_ChiChi_Ep_3","37","na","","","","","","","","","","","","moveby,0,15,0.8,bound3","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_38","C_ChiChi_Ep_3","38","ChiChi","","","","","0,30,5,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_39","C_ChiChi_Ep_3","39","ChiChi","","","","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_40","C_ChiChi_Ep_3","40","Chichi","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_41","C_ChiChi_Ep_3","41","Chichi","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_42","C_ChiChi_Ep_3","42","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_43","C_ChiChi_Ep_3","43","ChiChi","5","","","","0,0,0,1","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_44","C_ChiChi_Ep_3","44","ChiChi","5","","","","","","","","","2","7","moveby,5,0,0.2,shake","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_45","C_ChiChi_Ep_3","45","ChiChi","6","","","","0,0,0,1","","","","","5","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_46","C_ChiChi_Ep_3","46","ChiChi","","","","","","","","","","2","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_47","C_ChiChi_Ep_3","47","ChiChi","","","","","","","","","","1","","#Bound1_6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_48","C_ChiChi_Ep_3","48","ChiChi","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_49","C_ChiChi_Ep_3","49","ChiChi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_50","C_ChiChi_Ep_3","50","ChiChi","","","","","","","","","","1","6","#Bound1_2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_51","C_ChiChi_Ep_3","51","ChiChi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_52","C_ChiChi_Ep_3","52","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_53","C_ChiChi_Ep_3","53","chichi","","","","","","","","","","2","14","moveby,5,0,0.3,shake","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_54","C_ChiChi_Ep_3","54","chichi","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_55","C_ChiChi_Ep_3","55","chichi","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_56","C_ChiChi_Ep_3","56","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_57","C_ChiChi_Ep_3","57","chichi","7","","","","","","","","","6","4","moveby,0,40,0.3,bound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_58","C_ChiChi_Ep_3","58","chichi","8","","","","","","","","","2","7","moveby,5,0,0.2,shake","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_59","C_ChiChi_Ep_3","59","chichi","","","","","","","","","","1","","#Bound1_6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_60","C_ChiChi_Ep_3","60","chichi","","","","","","","","","","2","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_61","C_ChiChi_Ep_3","61","chichi","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_62","C_ChiChi_Ep_3","62","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_63","C_ChiChi_Ep_3","63","chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_64","C_ChiChi_Ep_3","64","chichi","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_65","C_ChiChi_Ep_3","65","chichi","","","","","","","","","","3","","#Bound1_6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_66","C_ChiChi_Ep_3","66","chichi","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_67","C_ChiChi_Ep_3","67","chichi","","","","","","","","","","2","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_68","C_ChiChi_Ep_3","68","chichi","","","","","0,30,5,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_69","C_ChiChi_Ep_3","69","chichi","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_70","C_ChiChi_Ep_3","70","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_71","C_ChiChi_Ep_3","71","chichi","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_72","C_ChiChi_Ep_3","72","chichi","","","","","","","","","","2","18","moveby,0,-20,0.4,bound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_73","C_ChiChi_Ep_3","73","chichi","","","","","0,40,10,1","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_74","C_ChiChi_Ep_3","74","chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_75","C_ChiChi_Ep_3","75","chichi","","","","","","","","","","","","moveby,0,20,0.8,bound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_76","C_ChiChi_Ep_3","76","","","","","","0,0,0,1.5","fadeout,1.5","","","out,chichi,fade,1.5","","","moveby,0,-50,2,bound","","","","","","","","","","","","1","","","1","","","","","1","0.01","","","","","","","","","","","",""
"C_ChiChi_Ep_3_77","C_ChiChi_Ep_3","77","","","","","bg_black","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","1","0.01","","","","","","","","","","","",""
"C_ChiChi_Ep_3_78","C_ChiChi_Ep_3","78","chichi","","","","","","fadein,0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_79","C_ChiChi_Ep_3","79","na","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_3_80","C_ChiChi_Ep_3","80","","","","","","","fadeout","","","","","","","","","","","","","","","","","","","","","1","","","","","1","0.01","","","","","","","","","","","",""
"C_Chichi_Ep_4_1","C_ChiChi_Ep_4","1","","","","","Story_Bg_012_01","0,200,0,0
0,0,0,1.5","","","","","","","","","","","","","","","","","","","1","","","1","1","","","","1","0.01","Sfx_Bgm_Dialogue_11","","","","","","","","","","",""
"C_ChiChi_Ep_4_2","C_ChiChi_Ep_4","2","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","1","1","","","","","","","","","","","",""
"C_ChiChi_Ep_4_3","C_ChiChi_Ep_4","3","na","","","","","","","","","in,chichi,m,fade,0.6","1","","Color,black
color,white,0.6","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_4","C_ChiChi_Ep_4","4","chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_5","C_ChiChi_Ep_4","5","chichi","","","","","","","","","","5","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_6","C_ChiChi_Ep_4","6","chichi","","","","","0,30,5,1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_7","C_ChiChi_Ep_4","7","chichi","","","","","","","","","","","","#Bound1_5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_8","C_ChiChi_Ep_4","8","na","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_9","C_ChiChi_Ep_4","9","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_10","C_ChiChi_Ep_4","10","chichi","","","","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_11","C_ChiChi_Ep_4","11","chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_12","C_ChiChi_Ep_4","12","chichi","","","","","","fx,shabang","","","","3","","moveby,0,20,0.5,bound2","","","","","","","","","","","","","","","","","","","","","","","","Sfx_Dialogue_Screen_bling","","","","","","","","",""
"C_ChiChi_Ep_4_13","C_ChiChi_Ep_4","13","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","mute","","","","","","","","",""
"C_ChiChi_Ep_4_14","C_ChiChi_Ep_4","14","chichi","","","","","","off,shabang","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_15","C_ChiChi_Ep_4","15","chichi","","","","bg_black,fade,1","0,40,10,1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_16","C_ChiChi_Ep_4","16","chichi","","","","","","","","","","3","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_17","C_ChiChi_Ep_4","17","chichi","","","","Story_Bg_012_01,fade,1","0,0,0,1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_18","C_ChiChi_Ep_4","18","chichi","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_19","C_ChiChi_Ep_4","19","chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_20","C_ChiChi_Ep_4","20","chichi","","","","","","","","","","","","#Bound1_6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_21","C_ChiChi_Ep_4","21","chichi","","","","","0,0,0,1","fadeout","","","","2","","#Bound3_2","","","","","","","","","","","","1","","","","","","","","1","0.01","","","","","","","","","","","",""
"C_ChiChi_Ep_4_22","C_ChiChi_Ep_4","22","","","","","","","fadein","","","","","","","","","","","","","","","","","","1","","","1","","","","","1","0.5","","","Sfx_Env_C080_S01G_Memorial_01","","","","","","","","",""
"C_ChiChi_Ep_4_23","C_ChiChi_Ep_4","23","na","","","","","","","","","","","","#Bound3_2","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_24","C_ChiChi_Ep_4","24","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_25","C_ChiChi_Ep_4","25","chichi","","","","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","mute","","","","","","","","",""
"C_ChiChi_Ep_4_26","C_ChiChi_Ep_4","26","chichi","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_27","C_ChiChi_Ep_4","27","chichi","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_28","C_ChiChi_Ep_4","28","chichi","","","","","","","","","","2","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_29","C_ChiChi_Ep_4","29","chichi","","","","","","","","","","3","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_30","C_ChiChi_Ep_4","30","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_31","C_ChiChi_Ep_4","31","chichi","","","","","","","","","","1","","#Bound1_6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_32","C_ChiChi_Ep_4","32","chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_33","C_ChiChi_Ep_4","33","chichi","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_34","C_ChiChi_Ep_4","34","chichi","","","","","","","","","","3","","moveby,0,20,0.5,bound2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_35","C_ChiChi_Ep_4","35","chichi","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_36","C_ChiChi_Ep_4","36","chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_37","C_ChiChi_Ep_4","37","chichi","","","","","0,30,5,0.5","","","","","3","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_38","C_ChiChi_Ep_4","38","chichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_39","C_ChiChi_Ep_4","39","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_40","C_ChiChi_Ep_4","40","chichi","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_41","C_ChiChi_Ep_4","41","chichi","","","","","","","","","","4","16","#Bound2_2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_42","C_ChiChi_Ep_4","42","chichi","","","","","","","","","","1","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_43","C_ChiChi_Ep_4","43","chichi","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_44","C_ChiChi_Ep_4","44","chichi","","","","","0,30,5,0.1","fx,focuslineani","","","","6","13","#Bound2_2","","","","","","","","","","","","","","","","","","","","","","mute","","Sfx_Dialogue_Screen_focusline","","","","","","","","",""
"C_ChiChi_Ep_4_45","C_ChiChi_Ep_4","45","chichi","","","","","0,0,0,0.5","off,focuslineani","","","","3","","#Bound1_2","","","","","","","","","","","","","","","","","","","","","","Sfx_Bgm_Music_03","","","","","","","","","","",""
"C_ChiChi_Ep_4_46","C_ChiChi_Ep_4","46","na","","","","","","","","","","","12","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_47","C_ChiChi_Ep_4","47","chichi","","","","","","","","","","2","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_48","C_ChiChi_Ep_4","48","chichi","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_49","C_ChiChi_Ep_4","49","chichi","","","","","","","","","","3","","#Bound1_2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_50","C_ChiChi_Ep_4","50","chichi","","","","","","","","","","","10","#Bound1_6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_51","C_ChiChi_Ep_4","51","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_ChiChi_Ep_4_52","C_ChiChi_Ep_4","52","","","","","","","whiteout","","","","","","","","","","","","","","","","","","1","","","1","","","","","1","0.01","","","","","","","","","","","",""
"C_ChiChi_Ep_4_53","C_ChiChi_Ep_4","53","","","","","bg_black","0,0,0,0","whitein
memorial,Memorial_CAM080_S01G_1","","","out,chichi,fade,0","","","","","","","","","","","","","","","1","","","2","","","","","1","4","","","","","","","","","","","",""
"C_ChiChi_Ep_4_54","C_ChiChi_Ep_4","54","","","","","","","fadeout","","","","","","","","","","","","","","","","","","1","","","2","","","","","1","0.01","","","","","","","","","","","",""
"C_Sharon_Ep_1_1","C_Sharon_Ep_1","1","","","","","Story_Bg_006_01","0,200,0,0
0,0,0,1.5","","","","","","","","","","","","","","","","","","","1","","","1","1","","","","1","0.01","Sfx_Bgm_Dialogue_04","","","","","","","","","","",""
"C_Sharon_Ep_1_2","C_Sharon_Ep_1","2","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","1","1","","","","","","","","","","","",""
"C_Sharon_Ep_1_3","C_Sharon_Ep_1","3","na","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_4","C_Sharon_Ep_1","4","NL020","","","Str_Dlg_Shibataro","","","","","","in,NL020,m,fade,0.3","4","","Color,black
Color,white,0.3
#bound2_1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_5","C_Sharon_Ep_1","5","Sharon","","","","","","","","","out,NL020,fade,0
in,sharon,m,fade,0.3","6","13","Color,black
Color,white,0.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_6","C_Sharon_Ep_1","6","Sharon","","","","","","","","","","4","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_7","C_Sharon_Ep_1","7","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_8","C_Sharon_Ep_1","8","sharon","","","","","0,40,10,0.1","fx,focuslineani","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","Sfx_Dialogue_Screen_focusline","","","","","","","","",""
"C_Sharon_Ep_1_9","C_Sharon_Ep_1","9","sharon","","","","","","off,focuslineani","","","","1","","moveby,0,20,0.4,bound2","","","","","","","","","","","","","","","","","","","","","","","","mute","","","","","","","","",""
"C_Sharon_Ep_1_10","C_Sharon_Ep_1","10","sharon","","","","bg_black","","","","","","12","","filter,1
#Shake1_2
fx,shocking1","","","","","","","","","","","","","","","","","","","","","","","","Sfx_Dialogue_Screen_lightning","","","","","","","","",""
"C_Sharon_Ep_1_11","C_Sharon_Ep_1","11","sharon","","","","Story_bg_006_01,fade,1","0,0,0,0.5","","","","","11","","filter,0
#shake1_3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_12","C_Sharon_Ep_1","12","sharon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_13","C_Sharon_Ep_1","13","sharon","","","","","","","","","","4","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_14","C_Sharon_Ep_1","14","sharon","","","","","","","","","","12","16","moveby,0,20,0.4,bound2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_15","C_Sharon_Ep_1","15","sharon","","","","","","","","","","5","","moveby,5,-10,0.1,shake","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_16","C_Sharon_Ep_1","16","sharon","","","","","0,40,10,0.1","fx,focusline
shake,10,10,0.5,10","","","","12","","moveby,0,10,0.1","","","","","","","","","","","","","","","","","","","","","","","","Sfx_Dialogue_Screen_focusline","","","","","","","","",""
"C_Sharon_Ep_1_17","C_Sharon_Ep_1","17","NL020","","","Str_Dlg_Shibataro","","","off,focusline","","","out,Sharon,fade,0
in,NL020,m,fade,0","6","14","#shake1_1","","","","","","","","","","","","","","","","","","","","","","","","mute","","","","","","","","",""
"C_Sharon_Ep_1_18","C_Sharon_Ep_1","18","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_19","C_Sharon_Ep_1","19","Sharon","","","","","0,0,0,0.2","","","","out,NL020,fade,0
in,Sharon,m,fade,0","6","13","moveby,0,30,0.3,bound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_20","C_Sharon_Ep_1","20","Sharon","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_21","C_Sharon_Ep_1","21","Sharon","","","","","","","","","","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_22","C_Sharon_Ep_1","22","Sharon","","","","","","","","","","12","15","moveby,0,20,0.5,bound2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_23","C_Sharon_Ep_1","23","User","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_24","C_Sharon_Ep_1","24","Sharon","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C_Sharon_Ep_1_25","C_Sharon_Ep_1","25","Sharon","","","","","","","","","","2","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
