"Skill_C_039_01_G_ActiveSkill_02_02","Skill_C_039_01_G_ActiveSkill_02","Skill_C_039_01_G_ActiveSkill_02","2","","RectCenter","5","3","Target","","Stop","","","","Enemy","Closest","DelayCheck","1","0","KeepTimeEnd","4.2","","","",""
"Skill_C_039_01_G_ActiveSkill_01_03","Skill_C_039_01_G_ActiveSkill_01","Skill_C_039_01_G_ActiveSkill_03","1","","RectCenter","5","3","Target","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","4.2","","","",""
"Skill_C_039_01_G_ActiveSkill_02_03","Skill_C_039_01_G_ActiveSkill_02","Skill_C_039_01_G_ActiveSkill_03","2","","RectCenter","5","3","Target","","Stop","","","","Enemy","Closest","DelayCheck","1","0","KeepTimeEnd","4.2","","","",""
"Skill_C_039_01_G_ActiveSkill_01_04","Skill_C_039_01_G_ActiveSkill_01","Skill_C_039_01_G_ActiveSkill_04","1","","RectCenter","5","3","Target","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","4.2","","","",""
"Skill_C_039_01_G_ActiveSkill_02_04","Skill_C_039_01_G_ActiveSkill_02","Skill_C_039_01_G_ActiveSkill_04","2","","RectCenter","5","3","Target","","Stop","","","","Enemy","Closest","DelayCheck","1","0","KeepTimeEnd","4.2","","","",""
"Skill_C_040_01_R_AtkM_01","Skill_C_040_01_R_AtkM_01","Skill_C_040_01_R_AtkM","1","","Circle","0.1","0","Socket","","Parabola","","UseTarget","Ground","Enemy","Closest","OnRemove","","1","MoveComplete","","CrashComplete","","Destroy","2"
"Skill_C_040_01_R_AtkM_02","Skill_C_040_01_R_AtkM_02","Skill_C_040_01_R_AtkM","2","","RectCenter","4.6","3.2","DestroyPos","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","2","","","",""
"Skill_C_040_01_R_LinkSkill_01_01","Skill_C_040_01_R_LinkSkill_01","Skill_C_040_01_R_LinkSkill_01","1","","RectCenter","4.6","50","CharacterForward","","Stop","","","","Ally","Closest","OnCreate","","0","KeepTimeEnd","2","","","",""
"Skill_C_040_01_R_LinkSkill_01_02","Skill_C_040_01_R_LinkSkill_01","Skill_C_040_01_R_LinkSkill_02","1","","RectCenter","4.6","50","CharacterForward","","Stop","","","","Ally","Closest","OnCreate","","0","KeepTimeEnd","2","","","",""
"Skill_C_040_01_R_LinkSkill_01_03","Skill_C_040_01_R_LinkSkill_01","Skill_C_040_01_R_LinkSkill_03","1","","RectCenter","4.6","50","CharacterForward","","Stop","","","","Ally","Closest","OnCreate","","0","KeepTimeEnd","2","","","",""
"Skill_C_040_01_R_LinkSkill_01_04","Skill_C_040_01_R_LinkSkill_01","Skill_C_040_01_R_LinkSkill_04","1","","RectCenter","4.6","50","CharacterForward","","Stop","","","","Ally","Closest","OnCreate","","0","KeepTimeEnd","2","","","",""
"Skill_C_041_01_R_AtkM_01","Skill_C_041_01_R_AtkM_01","Skill_C_041_01_R_AtkM","1","","Circle","0.5","0","Target","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","1","","","",""
"Skill_C_041_01_R_LinkSkill_01_01","Skill_C_041_01_R_LinkSkill_01","Skill_C_041_01_R_LinkSkill_01","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_041_01_R_LinkSkill_01_02","Skill_C_041_01_R_LinkSkill_01","Skill_C_041_01_R_LinkSkill_02","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_041_01_R_LinkSkill_01_03","Skill_C_041_01_R_LinkSkill_01","Skill_C_041_01_R_LinkSkill_03","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_041_01_R_LinkSkill_01_04","Skill_C_041_01_R_LinkSkill_01","Skill_C_041_01_R_LinkSkill_04","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_041_01_R_AtkE_01_01","Skill_C_041_01_R_AtkE_01","Skill_C_041_01_R_AtkE_01","1","","Circle","0.1","","Target","","Sync","","UseTarget","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","1","","","Destroy","2"
"Skill_C_041_01_R_AtkE_02_01","Skill_C_041_01_R_AtkE_02","Skill_C_041_01_R_AtkE_01","2","","RectCenter","8","3.2","DestroyPos","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","1","","","",""
"Skill_C_041_01_R_AtkE_01_02","Skill_C_041_01_R_AtkE_01","Skill_C_041_01_R_AtkE_02","1","","Circle","0.1","","Target","","Sync","","UseTarget","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","1","","","Destroy","2"
"Skill_C_041_01_R_AtkE_02_02","Skill_C_041_01_R_AtkE_02","Skill_C_041_01_R_AtkE_02","2","","RectCenter","8","3.2","DestroyPos","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","1","","","",""
"Skill_C_041_01_R_AtkE_01_03","Skill_C_041_01_R_AtkE_01","Skill_C_041_01_R_AtkE_03","1","","Circle","0.1","","Target","","Sync","","UseTarget","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","1","","","Destroy","2"
"Skill_C_041_01_R_AtkE_02_03","Skill_C_041_01_R_AtkE_02","Skill_C_041_01_R_AtkE_03","2","","RectCenter","8","3.2","DestroyPos","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","1","","","",""
"Skill_C_041_01_R_AtkE_01_04","Skill_C_041_01_R_AtkE_01","Skill_C_041_01_R_AtkE_04","1","","Circle","0.1","","Target","","Sync","","UseTarget","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","1","","","Destroy","2"
"Skill_C_041_01_R_AtkE_02_04","Skill_C_041_01_R_AtkE_02","Skill_C_041_01_R_AtkE_04","2","","RectCenter","8","3.2","DestroyPos","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","1","","","",""
"Skill_C_041_01_R_ActiveSkill_01_01","Skill_C_041_01_R_ActiveSkill_01","Skill_C_041_01_R_ActiveSkill_01","1","","RectCenter","4.6","3.2","Target","","Stop","","","","Enemy","Closest","DelayCheck","0.8","1","KeepTimeEnd","2.4","","","",""
"Skill_C_041_01_R_ActiveSkill_01_02","Skill_C_041_01_R_ActiveSkill_01","Skill_C_041_01_R_ActiveSkill_02","1","","RectCenter","4.6","3.2","Target","","Stop","","","","Enemy","Closest","DelayCheck","0.8","1","KeepTimeEnd","2.4","","","",""
"Skill_C_041_01_R_ActiveSkill_01_03","Skill_C_041_01_R_ActiveSkill_01","Skill_C_041_01_R_ActiveSkill_03","1","","RectCenter","4.6","3.2","Target","","Stop","","","","Enemy","Closest","DelayCheck","0.8","1","KeepTimeEnd","2.4","","","",""
"Skill_C_041_01_R_ActiveSkill_01_04","Skill_C_041_01_R_ActiveSkill_01","Skill_C_041_01_R_ActiveSkill_04","1","","RectCenter","4.6","3.2","Target","","Stop","","","","Enemy","Closest","DelayCheck","0.8","1","KeepTimeEnd","2.4","","","",""
"Skill_C_044_01_D_AtkM_01","Skill_C_044_01_D_AtkM_01","Skill_C_044_01_D_AtkM","1","","Circle","0.1","0","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_044_01_D_LinkSkill_01_01","Skill_C_044_01_D_LinkSkill_01","Skill_C_044_01_D_LinkSkill_01","1","","RectCenter","4.6","1.5","Target","","Stop","","UseTarget","Ground","Enemy","Closest","DelayCheck","0.1","1","KeepTimeEnd","2","","","",""
"Skill_C_044_01_D_LinkSkill_01_02","Skill_C_044_01_D_LinkSkill_01","Skill_C_044_01_D_LinkSkill_02","1","","RectCenter","4.6","1.5","Target","","Stop","","UseTarget","Ground","Enemy","Closest","DelayCheck","0.1","1","KeepTimeEnd","2","","","",""
"Skill_C_044_01_D_LinkSkill_01_03","Skill_C_044_01_D_LinkSkill_01","Skill_C_044_01_D_LinkSkill_03","1","","RectCenter","4.6","1.5","Target","","Stop","","UseTarget","Ground","Enemy","Closest","DelayCheck","0.1","1","KeepTimeEnd","2","","","",""
"Skill_C_044_01_D_LinkSkill_01_04","Skill_C_044_01_D_LinkSkill_01","Skill_C_044_01_D_LinkSkill_04","1","","RectCenter","4.6","1.5","Target","","Stop","","UseTarget","Ground","Enemy","Closest","DelayCheck","0.1","1","KeepTimeEnd","2","","","",""
"Skill_C_044_01_D_AtkE_01_01","Skill_C_044_01_D_AtkE_01","Skill_C_044_01_D_AtkE_01","1","","RectForward","3","2","Socket","","Straight","","NonTargetForward","","Enemy","Closest","None","","0","Move","20","MoveComplete","","",""
"Skill_C_044_01_D_AtkE_02_01","Skill_C_044_01_D_AtkE_02","Skill_C_044_01_D_AtkE_01","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","Enemy","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_044_01_D_AtkE_01_02","Skill_C_044_01_D_AtkE_01","Skill_C_044_01_D_AtkE_02","1","","RectForward","3","2","Socket","","Straight","","NonTargetForward","","Enemy","Closest","None","","0","Move","20","MoveComplete","","",""
"Skill_C_044_01_D_AtkE_02_02","Skill_C_044_01_D_AtkE_02","Skill_C_044_01_D_AtkE_02","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","Enemy","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_044_01_D_AtkE_01_03","Skill_C_044_01_D_AtkE_01","Skill_C_044_01_D_AtkE_03","1","","RectForward","3","2","Socket","","Straight","","NonTargetForward","","Enemy","Closest","None","","0","Move","20","MoveComplete","","",""
"Skill_C_044_01_D_AtkE_02_03","Skill_C_044_01_D_AtkE_02","Skill_C_044_01_D_AtkE_03","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","Enemy","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_044_01_D_AtkE_01_04","Skill_C_044_01_D_AtkE_01","Skill_C_044_01_D_AtkE_04","1","","RectForward","3","2","Socket","","Straight","","NonTargetForward","","Enemy","Closest","None","","0","Move","20","MoveComplete","","",""
"Skill_C_044_01_D_AtkE_02_04","Skill_C_044_01_D_AtkE_02","Skill_C_044_01_D_AtkE_04","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","Enemy","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_044_01_D_ActiveSkill_100_01","Skill_C_044_01_D_ActiveSkill_100","Skill_C_044_01_D_ActiveSkill_01","1","","RectCenter","10","6","MiddleLine","","Stop","","","","Enemy","Closest","None","","0","KeepTimeEnd","6","","","",""
"Skill_C_044_01_D_ActiveSkill_01_01","Skill_C_044_01_D_ActiveSkill_01","Skill_C_044_01_D_ActiveSkill_01","2","","RectCenter","10","6","MiddleLine","","Stop","","","","Enemy","Closest","DelayTicCheck","1.2,0.6","0","KeepTimeEnd","3.2","","","",""
"Skill_C_044_01_D_ActiveSkill_100_02","Skill_C_044_01_D_ActiveSkill_100","Skill_C_044_01_D_ActiveSkill_02","1","","RectCenter","10","6","MiddleLine","","Stop","","","","Enemy","Closest","None","","0","KeepTimeEnd","6","","","",""
"Skill_C_044_01_D_ActiveSkill_01_02","Skill_C_044_01_D_ActiveSkill_01","Skill_C_044_01_D_ActiveSkill_02","2","","RectCenter","10","6","MiddleLine","","Stop","","","","Enemy","Closest","DelayTicCheck","1.2,0.6","0","KeepTimeEnd","3.2","","","",""
"Skill_C_044_01_D_ActiveSkill_100_03","Skill_C_044_01_D_ActiveSkill_100","Skill_C_044_01_D_ActiveSkill_03","1","","RectCenter","10","6","MiddleLine","","Stop","","","","Enemy","Closest","None","","0","KeepTimeEnd","6","","","",""
"Skill_C_044_01_D_ActiveSkill_01_03","Skill_C_044_01_D_ActiveSkill_01","Skill_C_044_01_D_ActiveSkill_03","2","","RectCenter","10","6","MiddleLine","","Stop","","","","Enemy","Closest","DelayTicCheck","1.2,0.6","0","KeepTimeEnd","3.2","","","",""
"Skill_C_044_01_D_ActiveSkill_100_04","Skill_C_044_01_D_ActiveSkill_100","Skill_C_044_01_D_ActiveSkill_04","1","","RectCenter","10","6","MiddleLine","","Stop","","","","Enemy","Closest","None","","0","KeepTimeEnd","6","","","",""
"Skill_C_044_01_D_ActiveSkill_01_04","Skill_C_044_01_D_ActiveSkill_01","Skill_C_044_01_D_ActiveSkill_04","2","","RectCenter","10","6","MiddleLine","","Stop","","","","Enemy","Closest","DelayTicCheck","1.2,0.6","0","KeepTimeEnd","3.2","","","",""
"Skill_C_051_01_B_AtkM_01","Skill_C_051_01_B_AtkM_01","Skill_C_051_01_B_AtkM","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_051_01_B_LinkSkill_01_01","Skill_C_051_01_B_LinkSkill_01","Skill_C_051_01_B_LinkSkill_01","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_051_01_B_LinkSkill_01_02","Skill_C_051_01_B_LinkSkill_01","Skill_C_051_01_B_LinkSkill_02","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_051_01_B_LinkSkill_01_03","Skill_C_051_01_B_LinkSkill_01","Skill_C_051_01_B_LinkSkill_03","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_051_01_B_LinkSkill_01_04","Skill_C_051_01_B_LinkSkill_01","Skill_C_051_01_B_LinkSkill_04","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_051_01_B_AtkE_01_01","Skill_C_051_01_B_AtkE_01","Skill_C_051_01_B_AtkE_01","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_051_01_B_AtkE_01_02","Skill_C_051_01_B_AtkE_01","Skill_C_051_01_B_AtkE_02","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_051_01_B_AtkE_01_03","Skill_C_051_01_B_AtkE_01","Skill_C_051_01_B_AtkE_03","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_051_01_B_AtkE_01_04","Skill_C_051_01_B_AtkE_01","Skill_C_051_01_B_AtkE_04","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","Instant","","","","",""
"Skill_C_064_01_R_AtkM_01","Skill_C_064_01_R_AtkM_01","Skill_C_064_01_R_AtkM","1","","RectForward","4.6","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","1","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_064_01_R_LinkSkill_01_01","Skill_C_064_01_R_LinkSkill_01","Skill_C_064_01_R_LinkSkill_01","1","","RectForward","4.6","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_064_01_R_LinkSkill_01_02","Skill_C_064_01_R_LinkSkill_01","Skill_C_064_01_R_LinkSkill_02","1","","RectForward","4.6","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_064_01_R_LinkSkill_01_03","Skill_C_064_01_R_LinkSkill_01","Skill_C_064_01_R_LinkSkill_03","1","","RectForward","4.6","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_064_01_R_LinkSkill_01_04","Skill_C_064_01_R_LinkSkill_01","Skill_C_064_01_R_LinkSkill_04","1","","RectForward","4.6","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.033333","CrashComplete","","",""
"Skill_C_064_01_R_ActiveSkill_01_01","Skill_C_064_01_R_ActiveSkill_01","Skill_C_064_01_R_ActiveSkill_01","1","","RectForward","4.6","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_064_01_R_ActiveSkill_01_02","Skill_C_064_01_R_ActiveSkill_01","Skill_C_064_01_R_ActiveSkill_02","1","","RectForward","4.6","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_064_01_R_ActiveSkill_01_03","Skill_C_064_01_R_ActiveSkill_01","Skill_C_064_01_R_ActiveSkill_03","1","","RectForward","4.6","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_064_01_R_ActiveSkill_01_04","Skill_C_064_01_R_ActiveSkill_01","Skill_C_064_01_R_ActiveSkill_04","1","","RectForward","4.6","3.2","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","Instant","","","","",""
"Skill_C_062_01_G_AtkM_01","Skill_C_062_01_G_AtkM_01","Skill_C_062_01_G_AtkM","1","","Circle","0.1","0","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_062_01_G_LinkSkill_01_01","Skill_C_062_01_G_LinkSkill_01","Skill_C_062_01_G_LinkSkill_01","1","","Circle","0.1","","Socket","","Straight","","NonTargetForward","","AllExceptMe","Closest","None","","0","Move","20","MoveComplete","","",""
"Skill_C_062_01_G_LinkSkill_02_01","Skill_C_062_01_G_LinkSkill_02","Skill_C_062_01_G_LinkSkill_01","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","AllExceptMe","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_062_01_G_LinkSkill_01_02","Skill_C_062_01_G_LinkSkill_01","Skill_C_062_01_G_LinkSkill_02","1","","Circle","0.1","","Socket","","Straight","","NonTargetForward","","AllExceptMe","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_062_01_G_LinkSkill_02_02","Skill_C_062_01_G_LinkSkill_02","Skill_C_062_01_G_LinkSkill_02","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","AllExceptMe","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_062_01_G_LinkSkill_01_03","Skill_C_062_01_G_LinkSkill_01","Skill_C_062_01_G_LinkSkill_03","1","","Circle","0.1","","Socket","","Straight","","NonTargetForward","","AllExceptMe","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_062_01_G_LinkSkill_02_03","Skill_C_062_01_G_LinkSkill_02","Skill_C_062_01_G_LinkSkill_03","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","AllExceptMe","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_062_01_G_LinkSkill_01_04","Skill_C_062_01_G_LinkSkill_01","Skill_C_062_01_G_LinkSkill_04","1","","Circle","0.1","","Socket","","Straight","","NonTargetForward","","AllExceptMe","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_062_01_G_LinkSkill_02_04","Skill_C_062_01_G_LinkSkill_02","Skill_C_062_01_G_LinkSkill_04","2","","RectForward","3","1.5","CharacterForward","","Straight","","NonTargetForward","","AllExceptMe","Closest","AnyTime","1","0","Move","20","MoveComplete","","",""
"Skill_C_062_01_G_AtkE_01_01","Skill_C_062_01_G_AtkE_01","Skill_C_062_01_G_AtkE_01","1","","Circle","0.1","0","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_062_01_G_AtkE_01_02","Skill_C_062_01_G_AtkE_01","Skill_C_062_01_G_AtkE_02","1","","Circle","0.1","0","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_062_01_G_AtkE_01_03","Skill_C_062_01_G_AtkE_01","Skill_C_062_01_G_AtkE_03","1","","Circle","0.1","0","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_062_01_G_AtkE_01_04","Skill_C_062_01_G_AtkE_01","Skill_C_062_01_G_AtkE_04","1","","Circle","0.1","0","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_062_01_G_ActiveSkill_01_01","Skill_C_062_01_G_ActiveSkill_01","Skill_C_062_01_G_ActiveSkill_01","1","","RectForward","9","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.5","","","",""
"Skill_C_062_01_G_ActiveSkill_01_02","Skill_C_062_01_G_ActiveSkill_01","Skill_C_062_01_G_ActiveSkill_02","1","","RectForward","9","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.5","","","",""
"Skill_C_062_01_G_ActiveSkill_01_03","Skill_C_062_01_G_ActiveSkill_01","Skill_C_062_01_G_ActiveSkill_03","1","","RectForward","9","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.5","","","",""
"Skill_C_062_01_G_ActiveSkill_01_04","Skill_C_062_01_G_ActiveSkill_01","Skill_C_062_01_G_ActiveSkill_04","1","","RectForward","9","1.5","CharacterForward","","Stop","","","","Enemy","Closest","OnCreate","","0","KeepTimeEnd","0.5","","","",""
"Skill_C_066_01_B_AtkM_01","Skill_C_066_01_B_AtkM_01","Skill_C_066_01_B_AtkM","1","","Circle","0.1","0","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_066_01_B_LinkSkill_01_01","Skill_C_066_01_B_LinkSkill_01","Skill_C_066_01_B_LinkSkill_01","1","","Circle","0.1","0","Socket","","Parabola","","UseTarget","Ground","Enemy","Closest","OnRemove","","1","MoveComplete","","CrashComplete","","",""
"Skill_C_066_01_B_LinkSkill_01_02","Skill_C_066_01_B_LinkSkill_01","Skill_C_066_01_B_LinkSkill_02","1","","Circle","0.1","0","Socket","","Parabola","","UseTarget","Ground","Enemy","Closest","OnRemove","","1","MoveComplete","","CrashComplete","","",""
"Skill_C_066_01_B_LinkSkill_01_03","Skill_C_066_01_B_LinkSkill_01","Skill_C_066_01_B_LinkSkill_03","1","","Circle","0.1","0","Socket","","Parabola","","UseTarget","Ground","Enemy","Closest","OnRemove","","1","MoveComplete","","CrashComplete","","",""
"Skill_C_066_01_B_LinkSkill_01_04","Skill_C_066_01_B_LinkSkill_01","Skill_C_066_01_B_LinkSkill_04","1","","Circle","0.1","0","Socket","","Parabola","","UseTarget","Ground","Enemy","Closest","OnRemove","","1","MoveComplete","","CrashComplete","","",""
"Skill_C_066_01_B_ActiveSkill_10_01","Skill_C_066_01_B_ActiveSkill_10","Skill_C_066_01_B_ActiveSkill_01","1","","RectCenter","4.6","3.2","Target","","Stop","","UseTarget","Ground","Enemy","Closest","DelayCheck","0.1","0","KeepTimeEnd","2","","","",""
"Skill_C_066_01_B_ActiveSkill_01_01","Skill_C_066_01_B_ActiveSkill_01","Skill_C_066_01_B_ActiveSkill_01","2","","RectCenter","4.6","3.2","Target","","Stop","","UseTarget","Ground","Enemy","Closest","TicCheck","0.2","0","KeepTimeEnd","1.6","","","",""
"Skill_C_066_01_B_ActiveSkill_10_02","Skill_C_066_01_B_ActiveSkill_10","Skill_C_066_01_B_ActiveSkill_02","1","","RectCenter","4.6","3.2","Target","","Stop","","UseTarget","Ground","Enemy","Closest","DelayCheck","0.1","0","KeepTimeEnd","2","","","",""
"Skill_C_066_01_B_ActiveSkill_01_02","Skill_C_066_01_B_ActiveSkill_01","Skill_C_066_01_B_ActiveSkill_02","2","","RectCenter","4.6","3.2","Target","","Stop","","UseTarget","Ground","Enemy","Closest","TicCheck","0.2","0","KeepTimeEnd","1.6","","","",""
"Skill_C_066_01_B_ActiveSkill_10_03","Skill_C_066_01_B_ActiveSkill_10","Skill_C_066_01_B_ActiveSkill_03","1","","RectCenter","4.6","3.2","Target","","Stop","","UseTarget","Ground","Enemy","Closest","DelayCheck","0.1","0","KeepTimeEnd","2","","","",""
"Skill_C_066_01_B_ActiveSkill_01_03","Skill_C_066_01_B_ActiveSkill_01","Skill_C_066_01_B_ActiveSkill_03","2","","RectCenter","4.6","3.2","Target","","Stop","","UseTarget","Ground","Enemy","Closest","TicCheck","0.2","0","KeepTimeEnd","1.6","","","",""
"Skill_C_066_01_B_ActiveSkill_10_04","Skill_C_066_01_B_ActiveSkill_10","Skill_C_066_01_B_ActiveSkill_04","1","","RectCenter","4.6","3.2","Target","","Stop","","UseTarget","Ground","Enemy","Closest","DelayCheck","0.1","0","KeepTimeEnd","2","","","",""
"Skill_C_066_01_B_ActiveSkill_01_04","Skill_C_066_01_B_ActiveSkill_01","Skill_C_066_01_B_ActiveSkill_04","2","","RectCenter","4.6","3.2","Target","","Stop","","UseTarget","Ground","Enemy","Closest","TicCheck","0.2","0","KeepTimeEnd","1.6","","","",""
"Skill_C_067_01_B_AtkM_01","Skill_C_067_01_B_AtkM_01","Skill_C_067_01_B_AtkM","1","","Circle","0.1","","Socket","","Straight","","UseTarget","Center","Enemy","Closest","AnyTime","1","1","Move","20","CrashComplete","","",""
"Skill_C_067_01_B_LinkSkill_01_01","Skill_C_067_01_B_LinkSkill_01","Skill_C_067_01_B_LinkSkill_01","1","","RectCenter","4.6","3.2","Target","","Stop","","","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","3","","","",""
"Skill_C_067_01_B_LinkSkill_01_02","Skill_C_067_01_B_LinkSkill_01","Skill_C_067_01_B_LinkSkill_02","1","","RectCenter","4.6","3.2","Target","","Stop","","","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","3","","","",""
"Skill_C_067_01_B_LinkSkill_01_03","Skill_C_067_01_B_LinkSkill_01","Skill_C_067_01_B_LinkSkill_03","1","","RectCenter","4.6","3.2","Target","","Stop","","","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","3","","","",""
"Skill_C_067_01_B_LinkSkill_01_04","Skill_C_067_01_B_LinkSkill_01","Skill_C_067_01_B_LinkSkill_04","1","","RectCenter","4.6","3.2","Target","","Stop","","","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","3","","","",""
"Skill_C_067_01_B_AtkE_01_01","Skill_C_067_01_B_AtkE_01","Skill_C_067_01_B_AtkE_01","1","","Circle","1","","Target","","Stop","","","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","3","","","",""
"Skill_C_067_01_B_AtkE_01_02","Skill_C_067_01_B_AtkE_01","Skill_C_067_01_B_AtkE_02","1","","Circle","1","","Target","","Stop","","","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","3","","","",""
"Skill_C_067_01_B_AtkE_01_03","Skill_C_067_01_B_AtkE_01","Skill_C_067_01_B_AtkE_03","1","","Circle","1","","Target","","Stop","","","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","3","","","",""
"Skill_C_067_01_B_AtkE_01_04","Skill_C_067_01_B_AtkE_01","Skill_C_067_01_B_AtkE_04","1","","Circle","1","","Target","","Stop","","","Ground","Enemy","Closest","OnCreate","","1","KeepTimeEnd","3","","","",""
