"Skill_C_037_01_L_ActiveSkill_12_01","Skill_C_037_01_L_ActiveSkill_12","Skill_C_037_01_L_ActiveSkill_01","4","SkillEffectAction","","","","0","Self","","","TeleportCollider","Skill_C_037_01_L_ActiveSkill_02","","","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_01_02","Skill_C_037_01_L_ActiveSkill_01","Skill_C_037_01_L_ActiveSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","HpRatioDmg","36400","1400","20000","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_02_02","Skill_C_037_01_L_ActiveSkill_02","Skill_C_037_01_L_ActiveSkill_02","2","ColliderCrash","","","","1","HitEnemyAll","","","ElectricShock","1300","50","","","","","","","Duration","15","1"
"Skill_C_037_01_L_ActiveSkill_03_02","Skill_C_037_01_L_ActiveSkill_03","Skill_C_037_01_L_ActiveSkill_02","2","ColliderCrash","","","","0","HitEnemyAll","Check_Mage","","AddDmg","18200","700","","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_10_02","Skill_C_037_01_L_ActiveSkill_10","Skill_C_037_01_L_ActiveSkill_02","3","SkillEffectAction","","","","0","Self","","","Teleport","-15000","","","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_11_02","Skill_C_037_01_L_ActiveSkill_11","Skill_C_037_01_L_ActiveSkill_02","3","SkillEffectAction","","","","1","Self","","","ExcludeTarget","","","","","","","","","Duration","2","1"
"Skill_C_037_01_L_ActiveSkill_12_02","Skill_C_037_01_L_ActiveSkill_12","Skill_C_037_01_L_ActiveSkill_02","4","SkillEffectAction","","","","0","Self","","","TeleportCollider","Skill_C_037_01_L_ActiveSkill_02","","","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_01_03","Skill_C_037_01_L_ActiveSkill_01","Skill_C_037_01_L_ActiveSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","HpRatioDmg","44800","1400","20000","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_02_03","Skill_C_037_01_L_ActiveSkill_02","Skill_C_037_01_L_ActiveSkill_03","2","ColliderCrash","","","","1","HitEnemyAll","","","ElectricShock","1600","50","","","","","","","Duration","15","1"
"Skill_C_037_01_L_ActiveSkill_03_03","Skill_C_037_01_L_ActiveSkill_03","Skill_C_037_01_L_ActiveSkill_03","2","ColliderCrash","","","","0","HitEnemyAll","Check_Mage","","AddDmg","22400","700","","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_10_03","Skill_C_037_01_L_ActiveSkill_10","Skill_C_037_01_L_ActiveSkill_03","3","SkillEffectAction","","","","0","Self","","","Teleport","-15000","","","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_11_03","Skill_C_037_01_L_ActiveSkill_11","Skill_C_037_01_L_ActiveSkill_03","3","SkillEffectAction","","","","1","Self","","","ExcludeTarget","","","","","","","","","Duration","2","1"
"Skill_C_037_01_L_ActiveSkill_12_03","Skill_C_037_01_L_ActiveSkill_12","Skill_C_037_01_L_ActiveSkill_03","4","SkillEffectAction","","","","0","Self","","","TeleportCollider","Skill_C_037_01_L_ActiveSkill_02","","","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_01_04","Skill_C_037_01_L_ActiveSkill_01","Skill_C_037_01_L_ActiveSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","HpRatioDmg","53200","","20000","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_02_04","Skill_C_037_01_L_ActiveSkill_02","Skill_C_037_01_L_ActiveSkill_04","2","ColliderCrash","","","","1","HitEnemyAll","","","ElectricShock","1900","","","","","","","","Duration","15","1"
"Skill_C_037_01_L_ActiveSkill_03_04","Skill_C_037_01_L_ActiveSkill_03","Skill_C_037_01_L_ActiveSkill_04","2","ColliderCrash","","","","0","HitEnemyAll","Check_Mage","","AddDmg","26600","","","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_10_04","Skill_C_037_01_L_ActiveSkill_10","Skill_C_037_01_L_ActiveSkill_04","3","SkillEffectAction","","","","0","Self","","","Teleport","-15000","","","","","","","","None","","0"
"Skill_C_037_01_L_ActiveSkill_11_04","Skill_C_037_01_L_ActiveSkill_11","Skill_C_037_01_L_ActiveSkill_04","3","SkillEffectAction","","","","1","Self","","","ExcludeTarget","","","","","","","","","Duration","2","1"
"Skill_C_037_01_L_ActiveSkill_12_04","Skill_C_037_01_L_ActiveSkill_12","Skill_C_037_01_L_ActiveSkill_04","4","SkillEffectAction","","","","0","Self","","","TeleportCollider","Skill_C_037_01_L_ActiveSkill_02","","","","","","","","None","","0"
"Skill_C_037_01_L_Passive_01_01","Skill_C_037_01_L_Passive_01","Skill_C_037_01_L_Passive_01","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","1400","70","","","","","","","Always","","1"
"Skill_C_037_01_L_Passive_02_01","Skill_C_037_01_L_Passive_02","Skill_C_037_01_L_Passive_01","2","BattleStart","Self","","","0","Self","CheckChar_077","","PassiveBuffPhysicalAtk","1000","50","","","","","","","Always","","1"
"Skill_C_037_01_L_Passive_01_02","Skill_C_037_01_L_Passive_01","Skill_C_037_01_L_Passive_02","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","1820","70","","","","","","","Always","","1"
"Skill_C_037_01_L_Passive_02_02","Skill_C_037_01_L_Passive_02","Skill_C_037_01_L_Passive_02","2","BattleStart","Self","","","0","Self","CheckChar_077","","PassiveBuffPhysicalAtk","1300","50","","","","","","","Always","","1"
"Skill_C_037_01_L_Passive_01_03","Skill_C_037_01_L_Passive_01","Skill_C_037_01_L_Passive_03","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","2240","70","","","","","","","Always","","1"
"Skill_C_037_01_L_Passive_02_03","Skill_C_037_01_L_Passive_02","Skill_C_037_01_L_Passive_03","2","BattleStart","Self","","","0","Self","CheckChar_077","","PassiveBuffPhysicalAtk","1600","50","","","","","","","Always","","1"
"Skill_C_037_01_L_Passive_01_04","Skill_C_037_01_L_Passive_01","Skill_C_037_01_L_Passive_04","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","2660","","","","","","","","Always","","1"
"Skill_C_037_01_L_Passive_02_04","Skill_C_037_01_L_Passive_02","Skill_C_037_01_L_Passive_04","2","BattleStart","Self","","","0","Self","CheckChar_077","","PassiveBuffPhysicalAtk","1900","","","","","","","","Always","","1"
"Skill_C_038_01_L_AtkM_01","Skill_C_038_01_L_AtkM_01","Skill_C_038_01_L_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","10667","","","","","","","","None","","0"
"Skill_C_038_01_L_LinkSkill_01_01","Skill_C_038_01_L_LinkSkill_01","Skill_C_038_01_L_LinkSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","14000","700","","","","","","","None","","0"
"Skill_C_038_01_L_LinkSkill_01_02","Skill_C_038_01_L_LinkSkill_01","Skill_C_038_01_L_LinkSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","18200","700","","","","","","","None","","0"
"Skill_C_038_01_L_LinkSkill_02_02","Skill_C_038_01_L_LinkSkill_02","Skill_C_038_01_L_LinkSkill_02","1","ColliderCrash","","","","1","HitEnemyAll","","","RemoveEffectCategory","Buff","","","","1","","","","None","","0"
"Skill_C_038_01_L_LinkSkill_01_03","Skill_C_038_01_L_LinkSkill_01","Skill_C_038_01_L_LinkSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","22400","700","","","","","","","None","","0"
"Skill_C_038_01_L_LinkSkill_02_03","Skill_C_038_01_L_LinkSkill_02","Skill_C_038_01_L_LinkSkill_03","1","ColliderCrash","","","","1","HitEnemyAll","","","RemoveEffectCategory","Buff","","","","1","","","","None","","0"
"Skill_C_038_01_L_LinkSkill_01_04","Skill_C_038_01_L_LinkSkill_01","Skill_C_038_01_L_LinkSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","26600","","","","","","","","None","","0"
"Skill_C_038_01_L_LinkSkill_02_04","Skill_C_038_01_L_LinkSkill_02","Skill_C_038_01_L_LinkSkill_04","1","ColliderCrash","","","","1","HitEnemyAll","","","RemoveEffectCategory","Buff","","","","1","","","","None","","0"
"Skill_C_038_01_L_AtkE_01_01","Skill_C_038_01_L_AtkE_01","Skill_C_038_01_L_AtkE_01","1","SkillEffectAction","","","","0","UseTarget","","","Dmg","24000","1200","","","","","","","None","","0"
"Skill_C_038_01_L_AtkE_02_01","Skill_C_038_01_L_AtkE_02","Skill_C_038_01_L_AtkE_01","2","SkillEffectAction","","","","0","UseTarget","","","Confuse","","","","","","","","","Duration","5","1"
"Skill_C_038_01_L_AtkE_01_02","Skill_C_038_01_L_AtkE_01","Skill_C_038_01_L_AtkE_02","1","SkillEffectAction","","","","0","UseTarget","","","Dmg","31200","1200","","","","","","","None","","0"
"Skill_C_038_01_L_AtkE_02_02","Skill_C_038_01_L_AtkE_02","Skill_C_038_01_L_AtkE_02","2","SkillEffectAction","","","","0","UseTarget","","","Confuse","","","","","","","","","Duration","5","1"
"Skill_C_038_01_L_AtkE_01_03","Skill_C_038_01_L_AtkE_01","Skill_C_038_01_L_AtkE_03","1","SkillEffectAction","","","","0","UseTarget","","","Dmg","38400","1200","","","","","","","None","","0"
"Skill_C_038_01_L_AtkE_02_03","Skill_C_038_01_L_AtkE_02","Skill_C_038_01_L_AtkE_03","2","SkillEffectAction","","","","0","UseTarget","","","Confuse","","","","","","","","","Duration","5","1"
"Skill_C_038_01_L_AtkE_01_04","Skill_C_038_01_L_AtkE_01","Skill_C_038_01_L_AtkE_04","1","SkillEffectAction","","","","0","UseTarget","","","Dmg","45600","","","","","","","","None","","0"
"Skill_C_038_01_L_AtkE_02_04","Skill_C_038_01_L_AtkE_02","Skill_C_038_01_L_AtkE_04","2","SkillEffectAction","","","","0","UseTarget","","","Confuse","","","","","","","","","Duration","5","1"
"Skill_C_038_01_L_ActiveSkill_01_01","Skill_C_038_01_L_ActiveSkill_01","Skill_C_038_01_L_ActiveSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","22000","1100","","","","","","","None","","0"
"Skill_C_038_01_L_ActiveSkill_02_01","Skill_C_038_01_L_ActiveSkill_02","Skill_C_038_01_L_ActiveSkill_01","1","ColliderCrash","","","","1","HitEnemyAll","","","Silence","","","","","","","","","Duration","3","1"
"Skill_C_038_01_L_ActiveSkill_01_02","Skill_C_038_01_L_ActiveSkill_01","Skill_C_038_01_L_ActiveSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","28600","1100","","","","","","","None","","0"
"Skill_C_038_01_L_ActiveSkill_02_02","Skill_C_038_01_L_ActiveSkill_02","Skill_C_038_01_L_ActiveSkill_02","1","ColliderCrash","","","","1","HitEnemyAll","","","Silence","","","","","","","","","Duration","3","1"
"Skill_C_038_01_L_ActiveSkill_01_03","Skill_C_038_01_L_ActiveSkill_01","Skill_C_038_01_L_ActiveSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","35200","1100","","","","","","","None","","0"
"Skill_C_038_01_L_ActiveSkill_02_03","Skill_C_038_01_L_ActiveSkill_02","Skill_C_038_01_L_ActiveSkill_03","1","ColliderCrash","","","","1","HitEnemyAll","","","Silence","","","","","","","","","Duration","3","1"
"Skill_C_038_01_L_ActiveSkill_01_04","Skill_C_038_01_L_ActiveSkill_01","Skill_C_038_01_L_ActiveSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","41800","","","","","","","","None","","0"
"Skill_C_038_01_L_ActiveSkill_02_04","Skill_C_038_01_L_ActiveSkill_02","Skill_C_038_01_L_ActiveSkill_04","1","ColliderCrash","","","","1","HitEnemyAll","","","Silence","","","","","","","","","Duration","3","1"
"Skill_C_038_01_L_Passive_01_01","Skill_C_038_01_L_Passive_01","Skill_C_038_01_L_Passive_01","1","BattleStart","Self","","","0","Self","","","PassiveBuffMagicalAtk","1400","70","","","","","","","Always","","0"
"Skill_C_038_01_L_Passive_01_02","Skill_C_038_01_L_Passive_01","Skill_C_038_01_L_Passive_02","1","BattleStart","Self","","","0","Self","","","PassiveBuffMagicalAtk","1820","70","","","","","","","Always","","0"
"Skill_C_038_01_L_Passive_01_03","Skill_C_038_01_L_Passive_01","Skill_C_038_01_L_Passive_03","1","BattleStart","Self","","","0","Self","","","PassiveBuffMagicalAtk","2240","70","","","","","","","Always","","0"
"Skill_C_038_01_L_Passive_01_04","Skill_C_038_01_L_Passive_01","Skill_C_038_01_L_Passive_04","1","BattleStart","Self","","","0","Self","","","PassiveBuffMagicalAtk","2660","","","","","","","","Always","","0"
"Skill_C_039_01_G_AtkM_01","Skill_C_039_01_G_AtkM_01","Skill_C_039_01_G_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","11651","","","","","","","","None","","0"
"Skill_C_039_01_G_LinkSkill_01_01","Skill_C_039_01_G_LinkSkill_01","Skill_C_039_01_G_LinkSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","20000","60","","","","","","","None","","0"
"Skill_C_039_01_G_LinkSkill_02_01","Skill_C_039_01_G_LinkSkill_02","Skill_C_039_01_G_LinkSkill_01","1","ColliderCrash","","","","1","HitEnemyAll","","","Poison","2000","60","","","","","","","Duration","10","1"
"Skill_C_039_01_G_LinkSkill_01_02","Skill_C_039_01_G_LinkSkill_01","Skill_C_039_01_G_LinkSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","20000","60","","","","","","","None","","0"
"Skill_C_039_01_G_LinkSkill_02_02","Skill_C_039_01_G_LinkSkill_02","Skill_C_039_01_G_LinkSkill_02","1","ColliderCrash","","","","1","HitEnemyAll","","","Poison","2000","60","","","","","","","Duration","10","1"
"Skill_C_039_01_G_LinkSkill_01_03","Skill_C_039_01_G_LinkSkill_01","Skill_C_039_01_G_LinkSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","20000","60","","","","","","","None","","0"
"Skill_C_039_01_G_LinkSkill_02_03","Skill_C_039_01_G_LinkSkill_02","Skill_C_039_01_G_LinkSkill_03","1","ColliderCrash","","","","1","HitEnemyAll","","","Poison","2000","60","","","","","","","Duration","10","1"
"Skill_C_039_01_G_LinkSkill_01_04","Skill_C_039_01_G_LinkSkill_01","Skill_C_039_01_G_LinkSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","20000","60","","","","","","","None","","0"
"Skill_C_039_01_G_LinkSkill_02_04","Skill_C_039_01_G_LinkSkill_02","Skill_C_039_01_G_LinkSkill_04","1","ColliderCrash","","","","1","HitEnemyAll","","","Poison","2000","60","","","","","","","Duration","10","1"
"Skill_C_039_01_G_AtkE_01_01","Skill_C_039_01_G_AtkE_01","Skill_C_039_01_G_AtkE_01","1","SkillEffectAction","","","","0","Self","","","BuffMagicalAtk","25000","250","","","","","","","Duration","10","1"
"Skill_C_039_01_G_AtkE_01_02","Skill_C_039_01_G_AtkE_01","Skill_C_039_01_G_AtkE_02","1","SkillEffectAction","","","","0","Self","","","BuffMagicalAtk","25000","250","","","","","","","Duration","10","1"
"Skill_C_039_01_G_AtkE_01_03","Skill_C_039_01_G_AtkE_01","Skill_C_039_01_G_AtkE_03","1","SkillEffectAction","","","","0","Self","","","BuffMagicalAtk","25000","250","","","","","","","Duration","10","1"
"Skill_C_039_01_G_AtkE_01_04","Skill_C_039_01_G_AtkE_01","Skill_C_039_01_G_AtkE_04","1","SkillEffectAction","","","","0","Self","","","BuffMagicalAtk","25000","250","","","","","","","Duration","10","1"
"Skill_C_039_01_G_ActiveSkill_01_01","Skill_C_039_01_G_ActiveSkill_01","Skill_C_039_01_G_ActiveSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","30000","50","","","","","","","None","","0"
"Skill_C_039_01_G_ActiveSkill_01_02","Skill_C_039_01_G_ActiveSkill_01","Skill_C_039_01_G_ActiveSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","30000","50","","","","","","","None","","0"
"Skill_C_039_01_G_ActiveSkill_01_03","Skill_C_039_01_G_ActiveSkill_01","Skill_C_039_01_G_ActiveSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","30000","50","","","","","","","None","","0"
"Skill_C_039_01_G_ActiveSkill_01_04","Skill_C_039_01_G_ActiveSkill_01","Skill_C_039_01_G_ActiveSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","30000","50","","","","","","","None","","0"
"Skill_C_039_01_G_Passive_01_01","Skill_C_039_01_G_Passive_01","Skill_C_039_01_G_Passive_01","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","525","96","","","","","","","Always","","0"
"Skill_C_039_01_G_Passive_01_02","Skill_C_039_01_G_Passive_01","Skill_C_039_01_G_Passive_02","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","525","96","","","","","","","Always","","0"
"Skill_C_039_01_G_Passive_01_03","Skill_C_039_01_G_Passive_01","Skill_C_039_01_G_Passive_03","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","525","96","","","","","","","Always","","0"
"Skill_C_039_01_G_Passive_01_04","Skill_C_039_01_G_Passive_01","Skill_C_039_01_G_Passive_04","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","525","96","","","","","","","Always","","0"
"Skill_C_040_01_R_AtkM_01","Skill_C_040_01_R_AtkM_01","Skill_C_040_01_R_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","CheckEffect","10117","","","","","","","","None","","0"
"Skill_C_040_01_R_LinkSkill_01_01","Skill_C_040_01_R_LinkSkill_01","Skill_C_040_01_R_LinkSkill_01","1","SkillEffectAction","","","","0","UseTarget","","","BuffIncomingDmgDec","1000","50","","","","","","","Duration","12","1"
"Skill_C_040_01_R_LinkSkill_01_02","Skill_C_040_01_R_LinkSkill_01","Skill_C_040_01_R_LinkSkill_02","1","SkillEffectAction","","","","0","UseTarget","","","BuffIncomingDmgDec","1300","50","","","","","","","Duration","12","1"
"Skill_C_040_01_R_LinkSkill_01_03","Skill_C_040_01_R_LinkSkill_01","Skill_C_040_01_R_LinkSkill_03","1","SkillEffectAction","","","","0","UseTarget","","","BuffIncomingDmgDec","1600","50","","","","","","","Duration","12","1"
"Skill_C_040_01_R_LinkSkill_01_04","Skill_C_040_01_R_LinkSkill_01","Skill_C_040_01_R_LinkSkill_04","1","SkillEffectAction","","","","0","UseTarget","","","BuffIncomingDmgDec","1900","","","","","","","","Duration","12","1"
"Skill_C_040_01_R_AtkE_01_01","Skill_C_040_01_R_AtkE_01","Skill_C_040_01_R_AtkE_01","1","EnterEffectId","Enemy","Skill_C_040_01_R_AtkM_01","","0","Contributor","","","Dmg","12000","600","","","","","","","None","","0"
"Skill_C_040_01_R_AtkE_01_02","Skill_C_040_01_R_AtkE_01","Skill_C_040_01_R_AtkE_02","1","EnterEffectId","Enemy","Skill_C_040_01_R_AtkM_01","","0","Contributor","","","Dmg","15600","600","","","","","","","None","","0"
"Skill_C_040_01_R_AtkE_01_03","Skill_C_040_01_R_AtkE_01","Skill_C_040_01_R_AtkE_03","1","EnterEffectId","Enemy","Skill_C_040_01_R_AtkM_01","","0","Contributor","","","Dmg","19200","600","","","","","","","None","","0"
"Skill_C_040_01_R_AtkE_01_04","Skill_C_040_01_R_AtkE_01","Skill_C_040_01_R_AtkE_04","1","EnterEffectId","Enemy","Skill_C_040_01_R_AtkM_01","","0","Contributor","","","Dmg","22800","","","","","","","","None","","0"
"Skill_C_040_01_R_ActiveSkill_01_01","Skill_C_040_01_R_ActiveSkill_01","Skill_C_040_01_R_ActiveSkill_01","1","SkillEffectAction","","","","0","UseTarget","","","BuffAtk","1600","80","","","","","","","Duration","15","1"
"Skill_C_040_01_R_ActiveSkill_02_01","Skill_C_040_01_R_ActiveSkill_02","Skill_C_040_01_R_ActiveSkill_01","1","SkillEffectAction","","","","1","UseTarget","","","BuffAtkSpeed","1600","80","","","","","","","Duration","15","1"
"Skill_C_040_01_R_ActiveSkill_01_02","Skill_C_040_01_R_ActiveSkill_01","Skill_C_040_01_R_ActiveSkill_02","1","SkillEffectAction","","","","0","UseTarget","","","BuffAtk","2080","80","","","","","","","Duration","15","1"
"Skill_C_040_01_R_ActiveSkill_02_02","Skill_C_040_01_R_ActiveSkill_02","Skill_C_040_01_R_ActiveSkill_02","1","SkillEffectAction","","","","1","UseTarget","","","BuffAtkSpeed","2080","80","","","","","","","Duration","15","1"
"Skill_C_040_01_R_ActiveSkill_03_02","Skill_C_040_01_R_ActiveSkill_03","Skill_C_040_01_R_ActiveSkill_02","1","SkillEffectAction","","","","1","UseTarget","","","BuffCriDmg","3000","150","","","","","","","Duration","15","1"
"Skill_C_040_01_R_ActiveSkill_01_03","Skill_C_040_01_R_ActiveSkill_01","Skill_C_040_01_R_ActiveSkill_03","1","SkillEffectAction","","","","0","UseTarget","","","BuffAtk","2560","80","","","","","","","Duration","15","1"
"Skill_C_040_01_R_ActiveSkill_02_03","Skill_C_040_01_R_ActiveSkill_02","Skill_C_040_01_R_ActiveSkill_03","1","SkillEffectAction","","","","1","UseTarget","","","BuffAtkSpeed","2560","80","","","","","","","Duration","15","1"
"Skill_C_040_01_R_ActiveSkill_03_03","Skill_C_040_01_R_ActiveSkill_03","Skill_C_040_01_R_ActiveSkill_03","1","SkillEffectAction","","","","2","UseTarget","","","BuffCriDmg","3900","150","","","","","","","Duration","15","1"
"Skill_C_040_01_R_ActiveSkill_01_04","Skill_C_040_01_R_ActiveSkill_01","Skill_C_040_01_R_ActiveSkill_04","1","SkillEffectAction","","","","0","UseTarget","","","BuffAtk","3040","","","","","","","","Duration","15","1"
"Skill_C_040_01_R_ActiveSkill_02_04","Skill_C_040_01_R_ActiveSkill_02","Skill_C_040_01_R_ActiveSkill_04","1","SkillEffectAction","","","","1","UseTarget","","","BuffAtkSpeed","3040","","","","","","","","Duration","15","1"
"Skill_C_040_01_R_ActiveSkill_03_04","Skill_C_040_01_R_ActiveSkill_03","Skill_C_040_01_R_ActiveSkill_04","1","SkillEffectAction","","","","2","UseTarget","","","BuffCriDmg","4800","","","","","","","","Duration","15","1"
"Skill_C_040_01_R_Passive_01_01","Skill_C_040_01_R_Passive_01","Skill_C_040_01_R_Passive_01","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalAtk","1400","70","","","","","","","Always","","1"
"Skill_C_040_01_R_Passive_01_02","Skill_C_040_01_R_Passive_01","Skill_C_040_01_R_Passive_02","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalAtk","1820","70","","","","","","","Always","","1"
"Skill_C_040_01_R_Passive_01_03","Skill_C_040_01_R_Passive_01","Skill_C_040_01_R_Passive_03","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalAtk","2240","70","","","","","","","Always","","1"
"Skill_C_040_01_R_Passive_01_04","Skill_C_040_01_R_Passive_01","Skill_C_040_01_R_Passive_04","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalAtk","2660","","","","","","","","Always","","1"
"Skill_C_041_01_R_AtkM_01","Skill_C_041_01_R_AtkM_01","Skill_C_041_01_R_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","10316","","","","","","","","None","","0"
"Skill_C_041_01_R_LinkSkill_01_01","Skill_C_041_01_R_LinkSkill_01","Skill_C_041_01_R_LinkSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","30000","1500","","","","","","","None","","0"
"Skill_C_041_01_R_LinkSkill_02_01","Skill_C_041_01_R_LinkSkill_02","Skill_C_041_01_R_LinkSkill_01","1","ColliderCrash","","","","1","HitEnemyAll","","","Burn","1500","75","5000","","","","","","Duration","10","1"
"Skill_C_041_01_R_LinkSkill_01_02","Skill_C_041_01_R_LinkSkill_01","Skill_C_041_01_R_LinkSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","39000","1500","","","","","","","None","","0"
"Skill_C_041_01_R_LinkSkill_02_02","Skill_C_041_01_R_LinkSkill_02","Skill_C_041_01_R_LinkSkill_02","1","ColliderCrash","","","","1","HitEnemyAll","","","Burn","1950","75","5000","","","","","","Duration","16","1"
"Skill_C_041_01_R_LinkSkill_01_03","Skill_C_041_01_R_LinkSkill_01","Skill_C_041_01_R_LinkSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","48000","1500","","","","","","","None","","0"
"Skill_C_041_01_R_LinkSkill_02_03","Skill_C_041_01_R_LinkSkill_02","Skill_C_041_01_R_LinkSkill_03","1","ColliderCrash","","","","1","HitEnemyAll","","","Burn","2400","75","5000","","","","","","Duration","16","1"
"Skill_C_041_01_R_LinkSkill_01_04","Skill_C_041_01_R_LinkSkill_01","Skill_C_041_01_R_LinkSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","57000","","","","","","","","None","","0"
"Skill_C_041_01_R_LinkSkill_02_04","Skill_C_041_01_R_LinkSkill_02","Skill_C_041_01_R_LinkSkill_04","1","ColliderCrash","","","","1","HitEnemyAll","","","Burn","2850","","5000","","","","","","Duration","16","1"
"Skill_C_041_01_R_AtkE_01_01","Skill_C_041_01_R_AtkE_01","Skill_C_041_01_R_AtkE_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","15000","750","","","","","","","None","","0"
"Skill_C_041_01_R_AtkE_02_01","Skill_C_041_01_R_AtkE_02","Skill_C_041_01_R_AtkE_01","2","ColliderCrash","","","","0","HitEnemyAll","","","Burn","1500","75","5000","","","","","","Duration","10","1"
"Skill_C_041_01_R_AtkE_01_02","Skill_C_041_01_R_AtkE_01","Skill_C_041_01_R_AtkE_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","19500","750","","","","","","","None","","0"
"Skill_C_041_01_R_AtkE_02_02","Skill_C_041_01_R_AtkE_02","Skill_C_041_01_R_AtkE_02","2","ColliderCrash","","","","0","HitEnemyAll","","","Burn","1950","75","5000","","","","","","Duration","10","1"
"Skill_C_041_01_R_AtkE_01_03","Skill_C_041_01_R_AtkE_01","Skill_C_041_01_R_AtkE_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","24000","750","","","","","","","None","","0"
"Skill_C_041_01_R_AtkE_02_03","Skill_C_041_01_R_AtkE_02","Skill_C_041_01_R_AtkE_03","2","ColliderCrash","","","","0","HitEnemyAll","","","Burn","2400","75","5000","","","","","","Duration","10","1"
"Skill_C_041_01_R_AtkE_01_04","Skill_C_041_01_R_AtkE_01","Skill_C_041_01_R_AtkE_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","28500","","","","","","","","None","","0"
"Skill_C_041_01_R_AtkE_02_04","Skill_C_041_01_R_AtkE_02","Skill_C_041_01_R_AtkE_04","2","ColliderCrash","","","","0","HitEnemyAll","","","Burn","2850","","5000","","","","","","Duration","10","1"
"Skill_C_041_01_R_ActiveSkill_01_01","Skill_C_041_01_R_ActiveSkill_01","Skill_C_041_01_R_ActiveSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","30000","1500","","","","","","","None","","0"
"Skill_C_041_01_R_ActiveSkill_02_01","Skill_C_041_01_R_ActiveSkill_02","Skill_C_041_01_R_ActiveSkill_01","1","ColliderCrash","","","","1","HitEnemyAll","Has_Burn","","AddDmg","15000","750","","","","","","","None","","0"
"Skill_C_041_01_R_ActiveSkill_01_02","Skill_C_041_01_R_ActiveSkill_01","Skill_C_041_01_R_ActiveSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","39000","1500","","","","","","","None","","0"
