"Str_C_Angel_Ep_2_39","같은 부분…이요?","","共通点…ですか？","",""
"Str_C_Angel_Ep_2_40","…….","","……。","",""
"Str_C_Angel_Ep_2_41","설마….","","まさか…。","",""
"Str_C_Angel_Ep_2_42","제 마법이 실패한다는 사실을 ","","わたくしの魔法が失敗するということを ","",""
"Str_C_Angel_Ep_2_43","+알고 있사와요….","","+知っている…。","",""
"Str_C_Angel_Ep_2_44","저도, <Username> 님도.","","わたくしと、<Username>様。","",""
"Str_C_Angel_Ep_2_45","그렇다면","","それでしたら","",""
"Str_C_Angel_Ep_2_46","+ 감출 수 있겠사와요!","","+隠し通せますわね！","",""
"Str_C_Angel_Ep_2_47","…맙소사…","","…なんてこと…","",""
"Str_C_Angel_Ep_2_48","+ 제가","","+わたくし…","",""
"Str_C_Angel_Ep_2_49","+ 무슨 말을….","","+なんてことを…","",""
"Str_C_Angel_Ep_2_50","이제는 정말 아무에게도 얘기할 수 없는","","本当にもう誰にも言えない","",""
"Str_C_Angel_Ep_2_51","+
영원한 비밀을 만들고 말았사와요….","","+
永遠の秘密を作ってしまいましたわ…。","",""
"Str_C_Angel_Ep_2_52","제 동생에게조차 얘기할 수 없다니….","","わたくしの妹にすら言えないだなんて…","",""
"Str_C_Angel_Ep_2_53","이 비극이","","この悲劇は","",""
"Str_C_Angel_Ep_2_54","+ 그렇게라도 감춰질까요?","","+そこまでしないと隠し通せないのでしょうか？","",""
"Str_C_Angel_Ep_2_55","/s
임시방편일 뿐이니까, 해결 방법을 찾아보죠.","","/s
まだ手がかりだけだから、解決方法を探してみよう。","",""
"Str_C_Angel_Ep_2_56","실패하는 걸 아는 사람들 앞에서 실패하다니….","","失敗することを知っている人の前で失敗するなんて…","",""
"Str_C_Angel_Ep_2_57","비극인데 ","","悲劇なのに ","",""
"Str_C_Angel_Ep_2_58","+우스운 비극이네요.","","+ある意味喜劇ですわね。","",""
"Str_C_Angel_Ep_2_59","하지만 정말…","","ですが、本当に…","",""
"Str_C_Angel_Ep_2_60","+
<Username>님 말씀대로 해결이 필요할 거여요….","","+
<Username>様のおっしゃるとおり、解決方法を見つけなくては…。","",""
"Str_C_Angel_Ep_2_61","/s,7
(괜찮을 거라는 마음을 담아 어깨를 가볍게 두드린다.)
/s,8
두려움을 없앨 방법을 찾아봐요, 함께.","","/s,7
(大丈夫だよという気持ちを込めて、肩をポンポン叩く)
/s,8
恐怖心を打ち消す方法を一緒に探そう。","",""
"Str_C_Angel_Ep_2_62","/c","","/c","",""
"Str_C_Angel_Ep_2_63","위로해 주시다니, 감사해요….","","励ましてくれて、ありがとうございますわ…。","",""
"Str_C_Angel_Ep_2_64","두려움을 없앨 방법이요?","","恐怖心を打ち消す方法ですわね？","",""
"Str_C_Angel_Ep_2_65","생각하지 않으려고 하는데,","","考えないようにはしているのですが、","",""
"Str_C_Angel_Ep_2_66","+
자꾸 두렵다는 생각이 먼저 든답니다….","","+
それでも恐怖心が先走ってしまいますの…。","",""
"Str_C_Angel_Ep_2_67","사람들은 훌륭한 마법사라고
늘 저를 칭찬해 주는데….","","皆さんがわたくしを立派な魔法使いだと
褒めてくださるのに…。","",""
"Str_C_Angel_Ep_2_68","쿠키 표면도 고르게 만들지 못하다니요….","","クッキーの表面すら綺麗にできないなんて…。","",""
"Str_C_Angel_Ep_2_69","저는 너무 형편없사와요! ","","わたくしは、ダメな人間ですわ！ ","",""
"Str_C_Angel_Ep_2_70","+흑….","","+ううっ…。","",""
"Str_C_Angel_Ep_2_71","(일단은 가만히 있는 것이 좋겠다.)","","(ここは見守ったほうがよさそうだ)","",""
"Str_C_Angel_Ep_2_72","<Username> 님이 안 계셨다면
혼자서 어떻게 했을지","","<Username>様がいらっしゃなかったら、
一人でどうしていたか","",""
"Str_C_Angel_Ep_2_73","+ 상상도 안 간답니다.","","+想像もつきませんわ。","",""
"Str_C_Angel_Ep_2_74","정말, 너무,","","本当に、 本当に、","",""
"Str_C_Angel_Ep_2_75","+ 감사한 마음뿐이어요.","","+感謝の気持ちしかありませんわ。","",""
"Str_C_Angel_Ep_2_76","흑,","","うぅ、","",""
"Str_C_Angel_Ep_2_77","+ 흑,","","+うぅ、","",""
"Str_C_Angel_Ep_2_78","+ 흑….","","+うぅっ…","",""
"Str_C_Angel_Ep_2_79","+","","+","",""
"Str_C_Angel_Ep_2_80","+","","+","",""
"Str_C_Angel_Ep_2_81","/s
방법을 찾을 수 있을 거예요.","","/s
何か方法があるはずだよ。","",""
"Str_C_Angel_Ep_2_82","<wait=0.5>","","<wait=0.5>","",""
"Str_C_Angel_Ep_2_83","+흑, <wait=0.5>감사, <wait=0.5>합니다,","","+うぅっ、 <wait=0.5>ありがとう、 <wait=0.5>ございます、","",""
"Str_C_Angel_Ep_2_84","+ 흑.","","+うっ…。","",""
"Str_C_Angel_Ep_2_85","오, <wait=0.5>오늘은 이만. 흑.","","きょ、 <wait=0.5>今日は、これで…うぅっ。","",""
"Str_C_Angel_Ep_2_86","+
들어가,","","+
失礼、","",""
"Str_C_Angel_Ep_2_87","+ 흑,","","+うぅ、","",""
"Str_C_Angel_Ep_2_88","+ 봐야겠사와요.","","+しますね。","",""
"Str_C_Angel_Ep_2_89","곧, 연락드릴게요.","","近いうちに、 連絡しますわ。","",""
"Str_C_Angel_Ep_2_90","+ 흑.","","+うっ…。","",""
"Str_C_Angel_Ep_2_91","/c","","/c","",""
"Str_C_Angel_Ep_3_1","/c","","/c","",""
"Str_C_Angel_Ep_3_2","/place, 인적 드문 골목","","/place, 人通りの少ない路地裏","",""
"Str_C_Angel_Ep_3_3","안녕하셔요, <Username> 님.","","ごきげんよう、 <Username>様。","",""
"Str_C_Angel_Ep_3_4","두려움에 대해서 계속 생각해 보다가","","恐怖心についてずっと考え続けてたら、","",""
"Str_C_Angel_Ep_3_5","+
뭔가 알아낸 것 같답니다.","","+
ちょっとわかった気がしますわ。","",""
"Str_C_Angel_Ep_3_6","정확하지는 않지만요….","","正しいかどうかはわかりませんが…","",""
"Str_C_Angel_Ep_3_7","/s,3
엔젤 생각이 중요한 거죠.
/s,4
거기서 해결 방법이 생각날 수도 있죠.","","/s,3
エンジェルの考えが大事だから。
/s,4
そこから何か糸口が見つかるかも。","",""
"Str_C_Angel_Ep_3_8","그럴까요…?","","そうでしょうか…？","",""
"Str_C_Angel_Ep_3_9","그랬으면 좋겠사와요….","","そうだといいのですが…","",""
"Str_C_Angel_Ep_3_10","제 생각에는…","","わたくしが思うに…","",""
"Str_C_Angel_Ep_3_11","자신감이 없어서 자꾸 두려워지는 것 같사와요.","","自信がないから怖くなるのではないかと。","",""
"Str_C_Angel_Ep_3_12","당연한 얘기라고 생각하실지 모르지만….","","当たり前の話と思われるかもしれませんが…。","",""
"Str_C_Angel_Ep_3_13","부끄럽지만 저는 지금까지","","恥ずかしながら、わたくしはこれまで","",""
"Str_C_Angel_Ep_3_14","+
자신감이 부족하다고 생각한 적은 없어요….","","+
自信がないなんて考えたことはありませんでしたわ…。","",""
"Str_C_Angel_Ep_3_15","감사하게도 마력을 타고났고,","","ありがたいことに、生まれながら魔力にも恵まれていましたし、","",""
"Str_C_Angel_Ep_3_16","+
항상 열심히 노력했답니다.","","+
いつも一生懸命に努力もしてきましたわ。","",""
"Str_C_Angel_Ep_3_17","어쩌면 그래서 실패한다는 생각을","","だからこそ、失敗するなんて","",""
"Str_C_Angel_Ep_3_18","+
아예 해본 적 없었던 것 같아요.","","+
考えたこともないのかもしれません。","",""
"Str_C_Angel_Ep_3_19","저의 [스위츠] 마법은","","わたくしの[スイーツ]魔法は、","",""
"Str_C_Angel_Ep_3_20","+
항상 모두를 행복하게 해줄 거라고 믿었어요.","","+
いつだって皆さんを幸せにできると信じてきましたわ。","",""
"Str_C_Angel_Ep_3_21","그리고,","","それに、","",""
"Str_C_Angel_Ep_3_22","+ 그래야만 했답니다.","","+そうでなければならなかったですの。","",""
"Str_C_Angel_Ep_3_23","그런데…","","ですが…","",""
"Str_C_Angel_Ep_3_24","+ 두려움에 대해 생각해 보니.","","+なぜ怖くなるのかを考えてみましたら","",""
"Str_C_Angel_Ep_3_25","지금 저는","","今のわたくしは、","",""
"Str_C_Angel_Ep_3_26","+ 자신이 없는 상태 같네요….","","+自信を欠いているようですわ…。","",""
"Str_C_Angel_Ep_3_27","(무언가 엔젤의 분위기가 변한 듯하다.)","","(どこかエンジェルの雰囲気が変わった気がする)","",""
"Str_C_Angel_Ep_3_28","/s
강력한 마력과 노력이 있는데 어째서…?","","/s
強い魔力を持っていて、努力もできるのに、なぜ…？","",""
"Str_C_Angel_Ep_3_29","자세하게 말씀드리기는 어렵답니다….","","詳しく申し上げにくいのですが…。","",""
"Str_C_Angel_Ep_3_30","사정이 있어요….","","事情がありまして…。","",""
"Str_C_Angel_Ep_3_31","갑자기 제 성격이
아주 많이 바뀌었…","","わたくしの性格が
がらっと…","",""
"Str_C_Angel_Ep_3_32","+사와요.","","+変わってしまったのですわ。","",""
"Str_C_Angel_Ep_3_33","제가 원했던 일은 아니랍니다….","","わたくし自身で望んだわけではありません…。","",""
"Str_C_Angel_Ep_3_34","그래서인지 저는 제 모습이 ","","その影響か、わたくしは、本当の自分が ","",""
"Str_C_Angel_Ep_3_35","+뭔지 모르겠네요.","","+何なのかよくわかりませんの。","",""
"Str_C_Angel_Ep_3_36","어떤 모습이 ","","どのわたくしが ","",""
"Str_C_Angel_Ep_3_37","+진짜 저일까요?","","+本当のわたくしなのでしょう？","",""
"Str_C_Angel_Ep_3_38","…….","","……。","",""
"Str_C_Angel_Ep_3_39","더 솔직하게 말씀드리면.","","もっと正直に申し上げると","",""
"Str_C_Angel_Ep_3_40","제가","","わたくし…","",""
"Str_C_Angel_Ep_3_41","+ 어떤 모습이어야 하는지도 모르겠답니다.","","+どのような姿であるべきなのかも、よくわかりませんわ。","",""
"Str_C_Angel_Ep_3_42","정말 훌륭한 마법사는 어떤 모습일까요?","","立派な魔法使いとはどのような存在なのでしょうか？","",""
"Str_C_Angel_Ep_3_43","(잠시 동안 침묵이 주위를 맴돌았다.)","","(一瞬、静寂に包まれた)","",""
"Str_C_Angel_Ep_3_44","/s
스스로 의문을 가져서, 마법이 실패하는 걸까….","","/s
 自分に疑問を感じているから、魔法が失敗するのかな…。","",""
"Str_C_Angel_Ep_3_45","!!!!","","!!!!","",""
"Str_C_Angel_Ep_3_46","….","","……。","",""
"Str_C_Angel_Ep_3_47","그렇군요….","","それですわ…。","",""
"Str_C_Angel_Ep_3_48","전에는 아무렇지 않던 마력 발현이","","以前は問題なかった魔力の発動が","",""
"Str_C_Angel_Ep_3_49","+
잘 되지 않았던 이유를 알겠어요….","","+
うまくいかない理由がわかりました…。","",""
"Str_C_Angel_Ep_3_50","스스로에게 의문이 있었기 때문이어요.","","自分自身に疑問を感じているからですわ。","",""
"Str_C_Angel_Ep_3_51","…….","","……。","",""
"Str_C_Angel_Ep_3_52","정말","","本当に","",""
"Str_C_Angel_Ep_3_53","+ 못나고","","+情けなくて","",""
"Str_C_Angel_Ep_3_54","+ 못났네요….","","+みっともないですわ…。","",""
"Str_C_Angel_Ep_3_55","저를 훌륭한 마법사라고 믿고 있는","","わたくしを立派な魔法使いだと信じている","",""
"Str_C_Angel_Ep_3_56","+
모두의 앞에서는 그래서 성공했나 봐요.","","+
皆さんの前では成功したのでしょうね。","",""
"Str_C_Angel_Ep_3_57","의문을 가지지 않고,","","疑問を持たずに、","",""
"Str_C_Angel_Ep_3_58","+ 그 모습을 연기하니까….","","+立派な魔法使いを演じていたのですから…。","",""
"Str_C_Angel_Ep_3_59","하하….","","ふふ…。","",""
"Str_C_Angel_Ep_3_60","원인을 알았지만","","原因はわかりましたが","",""
"Str_C_Angel_Ep_3_61","+ 해결 방법은 없네요….","","+解決方法はないですね…。","",""
"Str_C_Angel_Ep_3_62","/s,5
아직 포기하기는 일러요.
/s,6
원인을 알았다는 게 중요한 거죠.","","/s,5
諦めるのはまだ早いよ。
/s,6
原因を突き止めたことが大事だよ。","",""
"Str_C_Angel_Ep_3_63","이르다고요…?","","まだ早い…？","",""
"Str_C_Angel_Ep_3_64","그럴까요…?","","そうでしょうか…？","",""
"Str_C_Angel_Ep_3_65","<Username> 님 말이 맞을 거라는","","<Username>様のおっしゃる通りな","",""
"Str_C_Angel_Ep_3_66","+
생각이 드네요….","","+
気がしますわ…。","",""
"Str_C_Angel_Ep_3_67","/s
해결 방법을 찾을 때까지 같이 고민해 봐요.","","/s
解決方法が見つかるまで、一緒に考えてみよう。","",""
"Str_C_Angel_Ep_3_68","…<Username> 님은 정말…","","…<Username>様は本当に…","",""
"Str_C_Angel_Ep_3_69","+ 다정한 분이네요.","","+お優しい方ですね。","",""
"Str_C_Angel_Ep_3_70","맞아요,","","そうですね、","",""
"Str_C_Angel_Ep_3_71","+ 제가 포기하면 안 되는 거죠.","","+わたくしが諦めるわけにはいきませんわ。","",""
"Str_C_Angel_Ep_3_72","동생에게도 말할 수 없는 비밀이라니,","","妹にも言えない秘密だなんて","",""
"Str_C_Angel_Ep_3_73","+
말도 안 되는 이야기여요.","","+
とんでもない話です。","",""
"Str_C_Angel_Ep_3_74","힘낼게요.","","がんばってみますわ。","",""
"Str_C_Angel_Ep_3_75","포기하지 않고 고민할게요.","","諦めずに考え続けてみますわ。","",""
"Str_C_Angel_Ep_3_76","나와줘서 정말 ","","来てくださって、本当に ","",""
"Str_C_Angel_Ep_3_77","+고마워요.","","+ありがとうございます。","",""
"Str_C_Angel_Ep_3_78","/c","","/c","",""
"Str_C_Angel_Ep_4_1","/c","","/c","",""
"Str_C_Angel_Ep_4_2","/place, 인적 드문 골목","","/place, 人通りの少ない路地裏","",""
"Str_C_Angel_Ep_4_3","<Username> 님, 잘 지냈어요?","","<Username>様、お元気でいらっしゃいましたか？","",""
"Str_C_Angel_Ep_4_4","아까는 정말 답답한 마음이었는데.","","先ほどまでは、もどかしい気持ちでいっぱいでしたが","",""
"Str_C_Angel_Ep_4_5","밖에 나와서 그런지 ","","外に出たからか ","",""
"Str_C_Angel_Ep_4_6","+<Username> 님을 만나서 그런지.","","+<Username>様にお会いしたからか。","",""
"Str_C_Angel_Ep_4_7","신기하게도 마음이 ","","不思議とすこし","",""
"Str_C_Angel_Ep_4_8","+조금 가벼워졌어요.","","+気持ちが軽くなりましたわ。","",""
"Str_C_Angel_Ep_4_9","/s,5
그렇다면 다행이에요.
/s,6
저도 엔젤님을 만나서 기분 좋아요.","","/s,5
それはよかった。
/s,6
私もエンジェルに会えて嬉しいよ。","",""
"Str_C_Angel_Ep_4_10","<Username> 님처럼 저도 ","","<Username>様のように、わたくしも ","",""
"Str_C_Angel_Ep_4_11","+의지할 수 있는
친구가 되도록 할게요.","","+頼れる
お友だちになりますわ。","",""
"Str_C_Angel_Ep_4_12","정말 고마워요,","","本当にありがとうございます、","",""
"Str_C_Angel_Ep_4_13","+ <Username> 님.","","+<Username>様。","",""
"Str_C_Angel_Ep_4_14","진짜 앞으로 대책도 없는데,","","今後の対策なんてまだありませんのに、","",""
"Str_C_Angel_Ep_4_15","+
그래도 뭔가 잘될 것 같은 기분이어요.","","+
それでも、何だかうまく行きそうな気がしますわ。","",""
"Str_C_Angel_Ep_4_16","이상하지만,","","不思議な感覚ですが、","",""
"Str_C_Angel_Ep_4_17","+ 싫지는 않아요.","","+嫌ではありません。","",""
"Str_C_Angel_Ep_4_18","/s
…엔젤은 자신을 특별하다고 생각해요?","","/s
…エンジェルは自分を特別だと思ってるの？","",""
"Str_C_Angel_Ep_4_19","음…","","うーん。","",""
"Str_C_Angel_Ep_4_20","+ 그런 생각은 해본 적 없지만….","","+それは考えたことがないですが…。","",""
"Str_C_Angel_Ep_4_21","…….","","……。","",""
"Str_C_Angel_Ep_4_22","동생에게 계속 미안해야만 하는 오빠.","","妹にずっと謝り続けなければならない兄。","",""
"Str_C_Angel_Ep_4_23","그런 사람이라고 생각해요.","","そういう立場だと思っていますわ。","",""
"Str_C_Angel_Ep_4_24","제가 그때….","","わたくしが、あのとき…。","",""
"Str_C_Angel_Ep_4_25","실패하지 않았다면","","失敗なんてしなければ","",""
"Str_C_Angel_Ep_4_26","+ 좋았을 텐데….","","+よかったのに…。","",""
"Str_C_Angel_Ep_4_27","그런 생각을 하곤 한답니다.","","そんなことを考えたりしますわ。","",""
"Str_C_Angel_Ep_4_28","그래서 다시는 실패하지 않으려고","","二度と失敗しないために","",""
"Str_C_Angel_Ep_4_29","+
노력하고","","+
努力して","",""
"Str_C_Angel_Ep_4_30","+ 또 노력했는데….","","+努力をしたのに…。","",""
"Str_C_Angel_Ep_4_31","또 실패를 하고 말았사와요.","","また、失敗してしまいました。","",""
"Str_C_Angel_Ep_4_32","/s
동생은 엔젤을 어떻게 생각해요?","","/s
妹さんはエンジェルのことをどう思ってる？","",""
"Str_C_Angel_Ep_4_33","항상 자랑스러운 오빠라고 해준답니다.","","いつも自慢の兄さんって言ってくれてますわ。","",""
"Str_C_Angel_Ep_4_34","[스위츠] 마법으로 만든 디저트도","","[スイーツ]魔法で作ったスイーツも","",""
"Str_C_Angel_Ep_4_35","+
아주 좋아하고요.","","+
大好きなんです。","",""
"Str_C_Angel_Ep_4_36","늘 고맙기만 한 동생이죠.","","いつも感謝していますわ。","",""
"Str_C_Angel_Ep_4_37","/s
오빠가 스스로를 미워하길 바랄까요?","","/s
お兄さんが罪悪感を持ち続けることを望むだろうか？","",""
"Str_C_Angel_Ep_4_38","!!","","!!","",""
"Str_C_Angel_Ep_4_39","…….","","……。","",""
"Str_C_Angel_Ep_4_40","마법사가 지켜야 하는 수칙.","","魔法使いが守るべき鉄則。","",""
"Str_C_Angel_Ep_4_41","저는","","わたくしは","",""
"Str_C_Angel_Ep_4_42","+ 그걸 잊고 있었네요.","","+それを忘れていましたね。","",""
"Str_C_Angel_Ep_4_43","스스로를 믿고,","","自分自身を信じて、","",""
"Str_C_Angel_Ep_4_44","+ 소중하게 여길 것.","","+大切にすること。","",""
"Str_C_Angel_Ep_4_45","그런 마음에서 마법이 시작한다고.","","そういう気持ちから魔法が始まるって","",""
"Str_C_Angel_Ep_4_46","아주 어릴 때 ","","とても小さなころに ","",""
"Str_C_Angel_Ep_4_47","+배웠는데 말이죠….","","+教わりましたのに…。","",""
"Str_C_Angel_Ep_4_48","(엔젤이 홀가분한 미소를 짓는다.)","","(エンジェルが清々しい笑顔を見せた)","",""
"Str_C_Angel_Ep_4_49","정말로…","","本当に…","",""
"Str_C_Angel_Ep_4_50","못난 모습을 많이 보였네요.","","みっともない姿をたくさん見せてしまいましたわね。","",""
"Str_C_Angel_Ep_4_51","고마워요, <Username> 님.","","ありがとうございます、<Username>様。","",""
"Str_C_Angel_Ep_4_52","+ 소중한 친구.","","+大切なお友だち。","",""
"Str_C_Angel_Ep_4_53","두려움을 극복하고
용기를 낼 수 있는 방법은.","","恐怖心を乗り越えて
勇気を出す方法。","",""
"Str_C_Angel_Ep_4_54","어려운 게 아니었어요.","","難しいことではありませんでしたわ。","",""
"Str_C_Angel_Ep_4_55","제가 [스위츠] 마법을 처음으로
모두에게 선보였던 날.","","わたくしが[スイーツ]魔法を初めて
皆さんに披露した日。","",""
"Str_C_Angel_Ep_4_56","제가 만든 디저트로","","わたくしが作ったスイーツで","",""
"Str_C_Angel_Ep_4_57","+
모두가 행복해졌던 날.","","+
皆さんが幸せになった日。","",""
"Str_C_Angel_Ep_4_58","하나뿐인 동생이","","たった一人の妹が、","",""
"Str_C_Angel_Ep_4_59","+
제가 만든 디저트가","","+
わたくしの手作りスイーツを","",""
"Str_C_Angel_Ep_4_60","+ 최고라고 해준 날.","","+最高だと言ってくれた日。","",""
"Str_C_Angel_Ep_4_61","그런 날들이 저를 강하게 만들어 주는 건데….","","そんな日々がわたくしを強くしてくれたのに…。","",""
"Str_C_Angel_Ep_4_62","점점 제가 만든 틀에 갇혀서","","だんだんと自分で作り出した型にはまって","",""
"Str_C_Angel_Ep_4_63","+
절대 실패하지 않는 마법사가 되려고 했사와요.","","+
絶対に失敗しない魔法使いになろうとしていました。","",""
"Str_C_Angel_Ep_4_64","실패해도,","","失敗しても","",""
"Str_C_Angel_Ep_4_65","+ 괜찮다고 말해 주는","","+「大丈夫」と言ってくれる","",""
"Str_C_Angel_Ep_4_66","+ 소중한 사람들이 있는데.","","+大切な人たちがそばにいるのに。","",""
"Str_C_Angel_Ep_4_67","/s
맞아요. 실패해도 괜찮아요.","","/s
そうです。失敗しても大丈夫なんです。","",""
"Str_C_Angel_Ep_4_68","/c","","/c","",""
"Str_C_Angel_Ep_4_69","/c","","/c","",""
"Str_C_Angel_Ep_4_70","/c","","/c","",""
"Str_C_Ingrid_Ep_1_1","/c","","/c","",""
"Str_C_Ingrid_Ep_1_2","/place, 노천 카페","","/place, オープンテラスカフェ","",""
"Str_C_Ingrid_Ep_1_3","(약속 장소인 노천 카페가 가까워지니,<wait=0.3>","","(待ち合わせ場所であるオープンテラスカフェに近づくと、<wait=0.3>","",""
"Str_C_Ingrid_Ep_1_4","+
남녀노소를 불문한 홀린 듯한 시선을 받고 있는<wait=0.3>
잉그리드가 눈에 띈다.)","","+
老若男女を魅了し、釘付けにしている女性がいた。<wait=0.3>
イングリッドだ)","",""
"Str_C_Ingrid_Ep_1_5","흠~ 심심하네….<wait=0.5>","","う～ん、退屈だわ…。<wait=0.5>","",""
"Str_C_Ingrid_Ep_1_6","+
그치, 얀스케?","","+
ねえ、にゃん助？","",""
"Str_C_Ingrid_Ep_1_7","냐앙.","","ニャーン。","",""
"Str_C_Ingrid_Ep_1_8","아아~ 누구 괜찮은 상대 없을까?<wait=0.5>","","あぁ～誰かいい相手いないかしら？<wait=0.5>","",""
"Str_C_Ingrid_Ep_1_9","+
휴… 외로워…….","","+
ふぅ…寂しいわ……。","",""
"Str_C_Ingrid_Ep_1_10","(한숨을 내쉬는 안타까운 잉그리드의 모습에<wait=0.3>
누군가가 용기를 낸 듯 다가갔다.)","","(ため息をつき、寂しそうなイングリッドの姿に<wait=0.3>
誰かが勇気をふり絞るように近づいていった)","",""
"Str_C_Ingrid_Ep_1_11","어머? 이 음료 나 주는 거?","","あら？この飲み物をあたしに？","",""
"Str_C_Ingrid_Ep_1_12","고마워~ 센스 있는 분이네.<Wait=0.5>","","ありがとう～気の利く方ね。<Wait=0.5>","",""
"Str_C_Ingrid_Ep_1_13","+
후후. 잘 마실게.","","+
ふふ、美味しくいただくわ。","",""
"Str_C_Ingrid_Ep_1_14","/e","","/e","",""
"Str_C_Ingrid_Ep_1_15","응? 누가 앉아도 된다고 했지?<wait=0.5>","","ん？座っていいとは言ってないわよ？<wait=0.5>","",""
"Str_C_Ingrid_Ep_1_16","+
약속 있으니까 그만 비켜 줄래?","","+
待ち合わせ中だから、空けてもらえるかしら？","",""
"Str_C_Ingrid_Ep_1_17","그래, 착하네. ","","そうそう、聞き分けがいいじゃないの。","",""
"Str_C_Ingrid_Ep_1_18","+후후.","","+ふふ。","",""
"Str_C_Ingrid_Ep_1_19","……캔따개는 언제 온담?<wait=0.5>
늦게 오다니, 건방지네. <wait=0.7>","","……缶切りはいつ来るのかしら？<wait=0.5>
遅れるなんて、生意気ね。<wait=0.7>","",""
"Str_C_Ingrid_Ep_1_20","+그치, 얀스케?","","+ねえ、にゃん助？","",""
"Str_C_Ingrid_Ep_1_21","냐아-","","にゃあ～","",""
"Str_C_Ingrid_Ep_1_22","…하아… 정말이지, 얀스케는 원래 나 말곤 관심도 없었잖아?<wait=0.5>","","…はあ…まったくもう、にゃん助って、あたししか眼中になかったでしょ？<wait=0.5>","",""
"Str_C_Ingrid_Ep_1_23","+
얀스케한테는 내가 최곤데 말이야. 으응?<wait=0.5>
왜 갑자기 그런 사람에게 신경을 쓰는 거야?","","+
あたしが一番なはずなのに。ねぇ？<wait=0.5>
どうして急にあんな人のことを気にするのかしら？","",""
"Str_C_Ingrid_Ep_1_24","<size=30>그 점이 마음에 안 든단 말이지….</size><wait=0.5>","","<size=30>そこが気に食わないのよね…。</size><wait=0.5>","",""
"Str_C_Ingrid_Ep_1_25","+
<size=30>제법 귀여워 보이긴 하지만….</size>","","+
<size=30>たしかに、可愛い見た目ではあるけれど…。</size>","",""
"Str_C_Ingrid_Ep_1_26","/s,3
건방진 사람 도착했습니다.
/s,4
심심해서 날 부른 거였구나?","","/s,3
生意気な奴、到着しました。
/s,4
暇つぶしに呼んだんだね？","",""
"Str_C_Ingrid_Ep_1_27","어머, 건방진 캔따개 왔어? <wait=0.5>","","あら、生意気な缶切り、来たのね？<wait=0.5>","",""
"Str_C_Ingrid_Ep_1_28","+
후후. 잘 왔어.","","+
うふふ、よく来てくれたわね。","",""
"Str_C_Ingrid_Ep_1_29","핫! 깜짝 놀랐잖아?<wait=0.5>","","きゃっ！びっくりしたじゃない。<wait=0.5>","",""
"Str_C_Ingrid_Ep_1_30","+
몰래 와서 미리 듣고 있었던 거야? 음흉하긴~?","","+
こっそり聞いてたの？いやらしいわね～？","",""
"Str_C_Ingrid_Ep_1_31","그런데……<wait=0.5>
혹시, ","","ところで……<wait=0.5>
まさか、","",""
"Str_C_Ingrid_Ep_1_32","+빈손으로 오진 않았겠지?","","+手ぶらで来たわけじゃないわよね？","",""
"Str_C_Ingrid_Ep_1_33","손이 좀 가벼워 보이는데…?","","手が空いているようにみえるのだけど…？","",""
"Str_C_Ingrid_Ep_1_34","선물 말이야, 선물~","","プレゼントのことよ、プレゼント～","",""
"Str_C_Ingrid_Ep_1_35","일부러 모른 척하는 거야?","","わざと知らんぷりしてるの？","",""
"Str_C_Ingrid_Ep_1_36","/s
내가 왜 네 선물을 사와야 해…?","","/s
どうして私が君にプレゼントを…？","",""
"Str_C_Ingrid_Ep_1_37","뭐? 무슨 소리 하는 거야?","","え？何を言っているの？","",""
"Str_C_Ingrid_Ep_1_38","우리 얀스케를 만나는데<wait=0.3>
당연히 얀스케 선물을 사와야 하는 거 아니겠어?","","うちのにゃん助に会うのよ？<wait=0.3>
当然にゃん助のプレゼントを用意するでしょ？","",""
"Str_C_Ingrid_Ep_1_39","설마 진짜로 안 사온 거?","","ねえ、まさか、本当に手ぶらで来たの？","",""
"Str_C_Ingrid_Ep_1_40","정말… 캔따개 실격이잖아?","","まったく…缶切り失格じゃない？","",""
"Str_C_Ingrid_Ep_1_41","(말도 안 되는 소리지만 잉그리드의 실망한 얼굴을 보니<wait=0.3>
큰 잘못이라도 한 것 같다.)","","(無茶苦茶な話だが、イングリッドの落胆した表情を見てると<wait=0.3>
こちらが悪いように思えてくる)","",""
"Str_C_Ingrid_Ep_1_42","그치, 얀스케?","","ねぇ、にゃん助？","",""
"Str_C_Ingrid_Ep_1_43","캔따개니까 습식간식 통조림이라거나….","","缶切りだし、ウェットフードの缶詰とか…。","",""
"Str_C_Ingrid_Ep_1_44","하다 못해 츄르라도… <wait=0.5>","","せめて、液状おやつとかねぇ…<wait=0.5>","",""
"Str_C_Ingrid_Ep_1_45","+응, 역시 기대했지?","","+ねぇ、やっぱり期待してたわよね？","",""
"Str_C_Ingrid_Ep_1_46","냐아?","","にゃあ？","",""
"Str_C_Ingrid_Ep_1_47","(도저히 견디지 못하겠으니 뭐라도 말하자.)","","(これ以上耐えられない、とりあえず何か言おう)","",""
"Str_C_Ingrid_Ep_1_48","/s,5
얀스케를 위해서라면, 지금이라도 사러 가자.
/s,6
얀스케랑 대화가 되고 있는 거 맞아?","","/s,5
にゃん助のためなら、今からでも買いに行こう。
/s,6
にゃん助から本当にそう言われたの？","",""
"Str_C_Ingrid_Ep_1_49","어머, 후후. 고마운 얘기네~<wait=0.5>","","まあ、ふふ、ありがたい話ね～<wait=0.5>","",""
"Str_C_Ingrid_Ep_1_50","+
이제라도 정신 차려서 다행이야.","","+
遅いけど、気づいてくれてよかった。","",""
