"Tutorial_Kingdom_5_1","Tutorial_Kingdom5","","1","Kingdom","","TutorialGroupClear","Tutorial_Kingdom3","None","","","","FocusField","Char_003_S01_B","","","","False","False","True"
"Tutorial_Kingdom_5_2","Tutorial_Kingdom5","","2","FriendShipUpResult","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Kingdom_5_3","Tutorial_Kingdom5","","3","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Kingdom_5_4","Tutorial_Kingdom5","","4","Kingdom","","None","","None","","","","Dialogue","T_Kingdom_6","","","","False","False","True"
"Tutorial_Kingdom_Story1_1","Tutorial_Kingdom_Story1","","1","Kingdom","","None","","None","","","","Story","Episode_S_Kingdom_01","","","","False","True","True"
"Tutorial_Kingdom_Reconnection1_1","Tutorial_Kingdom_Reconnection1","","1","MainLobby","","TutorialGroupClear","Tutorial_Kingdom2","FriendshipLv1","Char_003_S01_B","TutorialGroupClear","Tutorial_Kingdom5","Focus","UnLock_Kingdom/Btn_Kingdom","","","1","False","False","True"
"Tutorial_HardMode_1_1","Tutorial_HardMode1","","1","BattleResultMvp","","StageClear","Stage_Normal_0015","None","","","","None","","","","","False","False","True"
"Tutorial_HardMode_1_2","Tutorial_HardMode1","","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_HardMode_1_3","Tutorial_HardMode1","","3","BattleResultMvp","","None","","None","","","","ShortPopup","ShortCut_Tutorial_AdventureHard","","Str_UI_ShortPopupDesc_AdventureHard","","False","False","True"
"Tutorial_HardMode_2_1","Tutorial_HardMode2","","1","AdventureStageMap","Hard","TutorialGroupClear","Tutorial_HardMode1","None","","","","Dialogue","T_HardMode_1","","","","False","False","True"
"Tutorial_HardMode_2_2","Tutorial_HardMode2","","2","AdventureStageMap","Hard","None","","None","","","","Popup","Tutorial_Adventure_Hard","","","","False","False","True"
"Tutorial_Ruins_1_1","Tutorial_Ruins1","","1","BattleResultMvp","","StageClear","Stage_Normal_0018","None","","","","None","","","","","False","False","True"
"Tutorial_Ruins_1_2","Tutorial_Ruins1","","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Ruins_1_3","Tutorial_Ruins1","","3","BattleResultMvp","","None","","None","","","","Dialogue","T_Ruins_1","","","","False","False","True"
"Tutorial_Ruins_1_4","Tutorial_Ruins1","","4","BattleResultMvp","","None","","None","","","","Focus","PveBottomButton/Lobby/Btn_Lobby","","","","False","False","True"
"Tutorial_Ruins_2_1","Tutorial_Ruins2","","1","MainLobby","","TutorialGroupClear","Tutorial_Ruins1","None","","","","Focus","Btn/UnLock_Adventure/Btn_Adventure","","","1","False","False","True"
"Tutorial_Ruins_2_2","Tutorial_Ruins2","","2","AdventureDashBoard","","None","","None","","","","Focus","StageReadyDashboardPanel/frame/Content/Rightpanel/Ruins/Btn_Ruins","","","","False","False","True"
"Tutorial_Ruins_2_3","Tutorial_Ruins2","","3","Ruins","","None","","None","","","","Dialogue","T_Ruins_2","","","","False","False","True"
"Tutorial_Ruins_2_4","Tutorial_Ruins2","","4","Ruins","","None","","None","","","","Popup","HelpBtn_Ruins_Menu","","","","False","False","True"
"Tutorial_Ruins_Story1_1","Tutorial_Ruins_Story1","","1","Ruins","","None","","None","","","","Story","Episode_S_Ruins_01","","","","False","True","True"
"Tutorial_WriterPowerGrow_1_1","Tutorial_WriterPowerGrow_1","","1","BattleResultMvp","","StageClear","Stage_Normal_0021","None","","","","None","","","","","False","False","True"
"Tutorial_WriterPowerGrow_1_2","Tutorial_WriterPowerGrow_1","","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_WriterPowerGrow_1_3","Tutorial_WriterPowerGrow_1","","3","BattleResultMvp","","None","","None","","","","Dialogue","T_WriterPower_7","","","","False","False","True"
"Tutorial_WriterPowerGrow_1_4","Tutorial_WriterPowerGrow_1","","4","BattleResultMvp","","None","","None","","","","Focus","PveBottomButton/Lobby/Btn_Lobby","","","","False","False","True"
"Tutorial_WriterPowerGrow_2_1","Tutorial_WriterPowerGrow_2","","1","MainLobby","","TutorialGroupClear","Tutorial_WriterPowerGrow_1","None","","","","Dialogue","T_WriterPower_8","","","1","False","False","True"
"Tutorial_WriterPowerGrow_2_2","Tutorial_WriterPowerGrow_2","","2","MainLobby","","None","","None","","","","Focus","Btn_04/Btn_WriterPower","","","","False","False","True"
"Tutorial_WriterPowerGrow_2_3","Tutorial_WriterPowerGrow_2","","3","WriterPower","","None","","None","","","","Dialogue","T_WriterPower_9","","","","False","False","True"
"Tutorial_WriterPowerGrow_2_4","Tutorial_WriterPowerGrow_2","","4","WriterPower","","None","","None","","","","Focus","Btn_SkillEnchant/Btn_SkillEnchant","","","","False","False","True"
"Tutorial_WriterPowerGrow_2_5","Tutorial_WriterPowerGrow_2","","5","WriterPowerGrow","","None","","None","","","","Dialogue","T_WriterPower_10","","","","False","False","True"
"Tutorial_WriterPowerGrow_2_6","Tutorial_WriterPowerGrow_2","","6","WriterPowerGrow","","None","","None","","","","Focus","WriterPowerEnchantLevelUpContent/Btn_LevelUp","","","","False","False","True"
"Tutorial_WriterPowerGrow_2_7","Tutorial_WriterPowerGrow_2","","7","WriterPowerGrow","","None","","None","","","","Focus","WriterPowerEnchantPopup/Popup_Frame_Small/Btn_Close","","","2","True","False","True"
"Tutorial_WriterPowerGrow_2_8","Tutorial_WriterPowerGrow_2","","8","WriterPowerGrow","","None","","None","","","","Dialogue","T_WriterPower_11","","","","False","False","True"
"Tutorial_KingdomGrow_1_1","Tutorial_KingdomGrow_1","","1","BattleResultMvp","","StageClear","Stage_Normal_0024","None","","","","None","","","","","False","False","True"
"Tutorial_KingdomGrow_1_2","Tutorial_KingdomGrow_1","","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_KingdomGrow_1_3","Tutorial_KingdomGrow_1","","3","BattleResultMvp","","None","","None","","","","Dialogue","T_KingdomGrow_1","","","","False","False","True"
"Tutorial_KingdomGrow_1_4","Tutorial_KingdomGrow_1","","4","BattleResultMvp","","None","","None","","","","Focus","PveBottomButton/Lobby/Btn_Lobby","","","","False","False","True"
"Tutorial_KingdomGrow_2_1","Tutorial_KingdomGrow_2","Tutorial_KingdomGrow_3","1","MainLobby","","TutorialGroupClear","Tutorial_KingdomGrow_1","None","","","","None","","","","1","False","False","True"
"Tutorial_KingdomGrow_2_2","Tutorial_KingdomGrow_2","Tutorial_KingdomGrow_3","2","MainLobby","","None","","None","","","","Focus","UnLock_Kingdom/Btn_Kingdom","","","","False","False","True"
"Tutorial_KingdomGrow_3_1","Tutorial_KingdomGrow_3","","1","Kingdom","","TutorialGroupClear","Tutorial_KingdomGrow_2","None","","","","Focus","Style_KingdomProduction/TicketBtn/Btn_Castle","","","","False","False","True"
"Tutorial_KingdomGrow_3_2","Tutorial_KingdomGrow_3","","2","KingdomManage","","None","","None","","","","Dialogue","T_KingdomGrow_2","","","","False","False","True"
"Tutorial_KingdomGrow_3_3","Tutorial_KingdomGrow_3","","3","KingdomManage","","None","","None","","","","Focus","KingdomCastleRankContent/KingdomCastleInfoContent/RankUpMission/Btn_RankUpInfo","","","","False","False","True"
"Tutorial_KingdomGrow_3_4","Tutorial_KingdomGrow_3","","4","KingdomRankUpPopup","","None","","None","","","","Dialogue","T_KingdomGrow_3","","","","False","False","True"
"Tutorial_KingdomGrow_3_5","Tutorial_KingdomGrow_3","","5","KingdomRankUpPopup","","None","","None","","","","Focus","RankProgressionPopup/Popup_Frame_Big/Btns/Btn_RankUp","","","","False","False","True"
"Tutorial_KingdomGrow_3_6","Tutorial_KingdomGrow_3","","6","KingdomNewUpdate","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_KingdomGrow_3_7","Tutorial_KingdomGrow_3","","7","KingdomManage","","None","","None","","","","Dialogue","T_KingdomGrow_4","","","","False","False","True"
"Tutorial_Fortune_1_1","Tutorial_Fortune_1","","1","Kingdom","","StageClear","Stage_Normal_0026","None","","","","Dialogue","T_Fortune_1","","","","False","False","True"
"Tutorial_Fortune_1_2","Tutorial_Fortune_1","","2","Kingdom","","None","","None","","","","Focus","Btn_Omikuji","","","","False","False","True"
"Tutorial_Fortune_1_3","Tutorial_Fortune_1","","3","Fortune","","None","","None","","","","Dialogue","T_Fortune_2","OmikujiList","","","False","False","True"
"Tutorial_Fortune_1_4","Tutorial_Fortune_1","","4","Fortune","","None","","None","","","","Popup","Tutorial_Fortune","","","","False","False","True"
"Tutorial_VendingMachine_1_1","Tutorial_VendingMachine_1","","1","BattleResultMvp","","StageClear","Stage_Normal_0030","None","","","","None","","","","","False","False","True"
"Tutorial_VendingMachine_1_2","Tutorial_VendingMachine_1","","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_VendingMachine_1_3","Tutorial_VendingMachine_1","","3","BattleResultMvp","","None","","None","","","","ShortPopup","ShortCut_Tutorial_VendingMachine","","Str_UI_Kingdom_Vending_Machine","","False","False","True"
"Tutorial_VendingMachine_2_1","Tutorial_VendingMachine_2","","1","Kingdom","","TutorialGroupClear","Tutorial_VendingMachine_1","TutorialGroupClear","Tutorial_Fortune_1","","","Focus","Btn_VendingMachine","","","","False","False","True"
"Tutorial_VendingMachine_2_2","Tutorial_VendingMachine_2","","2","VendingMachine","","None","","None","","","","Dialogue","T_VendingMachine_1","","","","False","False","True"
"Tutorial_VendingMachine_2_3","Tutorial_VendingMachine_2","","3","VendingMachine","","None","","None","","","","Popup","Tutorial_VendingMachine","","","","False","False","True"
"Tutorial_Dungeon_1_1","Tutorial_Dungeon1","","1","BattleResultMvp","","StageClear","Stage_Normal_0034","None","","","","None","","","","","False","False","True"
"Tutorial_Dungeon_1_2","Tutorial_Dungeon1","","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Dungeon_1_3","Tutorial_Dungeon1","","3","BattleResultMvp","","None","","None","","","","Dialogue","T_Dungeon_1","","","","False","False","True"
"Tutorial_Dungeon_1_4","Tutorial_Dungeon1","","4","BattleResultMvp","","None","","None","","","","Focus","PveBottomButton/Lobby/Btn_Lobby","","","","False","False","True"
"Tutorial_Dungeon_2_1","Tutorial_Dungeon2","","1","MainLobby","","TutorialGroupClear","Tutorial_Dungeon1","None","","","","Focus","Btn/UnLock_Adventure/Btn_Adventure","","","1","False","False","True"
"Tutorial_Dungeon_2_2","Tutorial_Dungeon2","","2","AdventureDashBoard","","None","","None","","","","Focus","StageReadyDashboardPanel/frame/Content/Rightpanel/Dungeon/Btn_Dungeon","","","","False","False","True"
"Tutorial_Dungeon_2_3","Tutorial_Dungeon2","","3","Dungeon","","None","","None","","","","Dialogue","T_Dungeon_2","","","","False","False","True"
"Tutorial_Dungeon_2_4","Tutorial_Dungeon2","","4","Dungeon","","None","","None","","","","Popup","Tutorial_Dungeon","","","","False","False","True"
"Tutorial_Dungeon_Story_1_1","Tutorial_Dungeon_Story_1","","1","Dungeon","","None","","None","","","","Story","Episode_S_Dungeon_01","","","","False","True","True"
"Tutorial_Kingdom_Schedule_1_1","Tutorial_Kingdom_Schedule1","","1","BattleResultMvp","","StageClear","Stage_Normal_0037","None","","","","None","","","","","False","False","True"
"Tutorial_Kingdom_Schedule_1_2","Tutorial_Kingdom_Schedule1","","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Kingdom_Schedule_1_3","Tutorial_Kingdom_Schedule1","","3","BattleResultMvp","","None","","None","","","","ShortPopup","ShortCut_Tutorial_Schedule","","Str_UI_ShortPopupDesc_Schedule","","False","False","True"
"Tutorial_Kingdom_Schedule_2_1","Tutorial_Kingdom_Schedule2","","1","Kingdom","","TutorialGroupClear","Tutorial_Kingdom_Schedule1","TutorialGroupClear","Tutorial_VendingMachine_2","","","Focus","Btn_Schedule","","","","False","False","True"
"Tutorial_Kingdom_Schedule_2_2","Tutorial_Kingdom_Schedule2","","2","ScheduleList","","None","","None","","","","Dialogue","T_Schedule_1","","","","False","False","True"
"Tutorial_Kingdom_Schedule_2_3","Tutorial_Kingdom_Schedule2","","3","ScheduleList","","None","","None","","","","Popup","Tutorial_Kingdom_Schedule","","","","False","False","True"
"Tutorial_CoinShop_1_1","Tutorial_CoinShop1","","1","BattleResultMvp","","StageClear","Stage_Normal_0040","None","","","","None","","","","","False","False","True"
"Tutorial_CoinShop_1_2","Tutorial_CoinShop1","","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_CoinShop_1_3","Tutorial_CoinShop1","","3","BattleResultMvp","","None","","None","","","","ShortPopup","ShortCut_Tutorial_CoinShop","","Str_UI_ShortPopupDesc_Shop","","False","False","True"
"Tutorial_CoinShop_2_1","Tutorial_CoinShop2","","1","CoinShop","","TutorialGroupClear","Tutorial_CoinShop1","None","","","","Dialogue","T_Shop_1","","","","False","False","True"
"Tutorial_CoinShop_2_2","Tutorial_CoinShop2","","2","CoinShop","","None","","None","","","","Popup","Tutorial_CoinShop","","","","False","False","True"
"Tutorial_Kingdom_Dinner_1_1","Tutorial_Kingdom_Dinner1","","1","BattleResultMvp","","StageClear","Stage_Normal_0045","None","","","","None","","","","","False","False","False"
"Tutorial_Kingdom_Dinner_1_2","Tutorial_Kingdom_Dinner1","","2","Reward","","None","","None","","","","None","","","","","False","False","False"
"Tutorial_Kingdom_Dinner_1_3","Tutorial_Kingdom_Dinner1","","3","BattleResultMvp","","None","","None","","","","Focus","PveBottomButton/Lobby/Btn_Lobby","","","","False","False","False"
"Tutorial_Kingdom_Dinner_2_1","Tutorial_Kingdom_Dinner2","","1","MainLobby","","TutorialGroupClear","Tutorial_Kingdom_Dinner1","None","","","","Focus","LobbyPanel/Frame/Root/Bottom/BL/Btn/Btn_02/Btn_KingdomContent","","","1","False","False","False"
"Tutorial_Kingdom_Dinner_2_2","Tutorial_Kingdom_Dinner2","","2","Kingdom","","None","","None","","","","Focus","DinnerParty/Btn_DinnerParty","","","","False","False","False"
"Tutorial_Kingdom_Dinner_2_3","Tutorial_Kingdom_Dinner2","","3","Kingdom","","None","","None","","","","Popup","Tutorial_Food","","","","False","False","False"
"Tutorial_Kingdom_Dinner_Story1_1","Tutorial_Kingdom_Dinner_Story1","","1","Dinner","","None","","None","","","","Story","Episode_S_Dinner_01","","","","False","True","False"
"Tutorial_TotalWar_1_1","Tutorial_TotalWar1","Tutorial_TotalWar3","1","BattleResultMvp","","StageClear","Stage_Normal_0049","ScheduleCheck","TotalWar","","","None","","","","","False","False","True"
"Tutorial_TotalWar_1_2","Tutorial_TotalWar1","Tutorial_TotalWar3","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_TotalWar_1_3","Tutorial_TotalWar1","Tutorial_TotalWar3","3","BattleResultMvp","","None","","None","","","","Dialogue","T_TotalWar_1","","","","False","False","True"
"Tutorial_TotalWar_1_4","Tutorial_TotalWar1","Tutorial_TotalWar3","4","BattleResultMvp","","None","","None","","","","Focus","PveBottomButton/Lobby/Btn_Lobby","","","","False","False","True"
"Tutorial_TotalWar_2_1","Tutorial_TotalWar2","","1","MainLobby","","StageClear","Stage_Normal_0049","ScheduleCheck","TotalWar","","","Dialogue","T_TotalWar_1","","","","False","False","True"
"Tutorial_TotalWar_2_2","Tutorial_TotalWar2","","2","MainLobby","","None","","None","","","","Focus","Btn/UnLock_Adventure/Btn_Adventure","","","","False","False","True"
"Tutorial_TotalWar_2_3","Tutorial_TotalWar2","","3","AdventureDashBoard","","None","","None","","","","Focus","StageReadyDashboardPanel/frame/Content/Rightpanel/TotalWar/Btn_TotalWar","","","","False","False","True"
"Tutorial_TotalWar_2_4","Tutorial_TotalWar2","","4","TotalWarDashBoard","","None","","None","","","","Dialogue","T_TotalWar_2","","","","False","False","True"
"Tutorial_TotalWar_2_5","Tutorial_TotalWar2","","5","TotalWarDashBoard","","None","","None","","","","Popup","Tutorial_TotalWar","","","","False","False","True"
"Tutorial_TotalWar_3_1","Tutorial_TotalWar3","","1","MainLobby","","TutorialGroupClear","Tutorial_TotalWar1","ScheduleCheck","TotalWar","","","Focus","Btn/UnLock_Adventure/Btn_Adventure","","","1","False","False","True"
"Tutorial_TotalWar_3_2","Tutorial_TotalWar3","","2","AdventureDashBoard","","None","","None","","","","Focus","StageReadyDashboardPanel/frame/Content/Rightpanel/TotalWar/Btn_TotalWar","","","","False","False","True"
"Tutorial_TotalWar_3_3","Tutorial_TotalWar3","","3","TotalWarDashBoard","","None","","None","","","","Dialogue","T_TotalWar_2","","","","False","False","True"
"Tutorial_TotalWar_3_4","Tutorial_TotalWar3","","4","TotalWarDashBoard","","None","","None","","","","Popup","Tutorial_TotalWar","","","","False","False","True"
"Tutorial_TotalWar_Story1_1","Tutorial_TotalWar_Story1","","1","TotalWarDashBoard","","ScheduleCheck","TotalWar","None","","","","Story","Episode_S_TotalWar_01","","","","False","True","True"
"Tutorial_TotalWarLeshy_Story1_1","Tutorial_TotalWarLeshy_Story1","","1","TotalWarBattleReady","TW_Resh","ScheduleCheck","TotalWar","None","","","","Story","Episode_S_TotalWar_02","","","","False","True","True"
"Tutorial_TotalWarZephyrus_Story1_1","Tutorial_TotalWarZephyrus_Story1","","1","TotalWarBattleReady","TW_Zephyrus","ScheduleCheck","TotalWar","None","","","","Story","Episode_S_TotalWar_03","","","","False","True","True"
"Tutorial_Arena_1_1","Tutorial_Arena1","","1","BattleResultMvp","","StageClear","Stage_Normal_0060","None","","","","None","","","","","False","False","True"
"Tutorial_Arena_1_2","Tutorial_Arena1","","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_Arena_1_3","Tutorial_Arena1","","3","BattleResultMvp","","None","","None","","","","Dialogue","T_Arena_1","","","","False","False","True"
"Tutorial_Arena_1_3","Tutorial_Arena1","","4","BattleResultMvp","","None","","None","","","","Focus","PveBottomButton/Lobby/Btn_Lobby","","","","False","False","True"
"Tutorial_Arena_2_1","Tutorial_Arena2","","1","MainLobby","","TutorialGroupClear","Tutorial_Arena1","None","","","","Focus","Btn/UnLock_Adventure/Btn_Adventure","","","1","False","False","True"
"Tutorial_Arena_2_2","Tutorial_Arena2","","2","AdventureDashBoard","","None","","None","","","","Focus","StageReadyDashboardPanel/frame/Content/Rightpanel/Arena/Btn_Arena","","","","False","False","True"
"Tutorial_Arena_2_3","Tutorial_Arena2","","3","Arena","","None","","None","","","","Dialogue","T_Arena_2","","","","False","False","True"
"Tutorial_Arena_2_4","Tutorial_Arena2","","4","Arena","","None","","None","","","","Focus","ArenaPanel/RightContent/RightBottomBtn/Btn_DefenceTeam","","","","False","False","True"
"Tutorial_Arena_2_5","Tutorial_Arena2","","5","ArenaDefensePopup","","None","","None","","","","Dialogue","T_Arena_3","","","","False","False","True"
"Tutorial_Arena_2_6","Tutorial_Arena2","","6","ArenaDefensePopup","","None","","None","","","","Focus","ArenaDefenseTeamPopup/Popup_Frame_Small/Btns/Btn_Change","","","","False","False","True"
"Tutorial_Arena_2_7","Tutorial_Arena2","","7","AdventureBattleReady","Arena","None","","None","","","","Dialogue","T_Arena_4","BattleReadyBottomContent/Arena/ArenaSwitch/Switch_HideButton","","","False","False","True"
"Tutorial_Arena_2_8","Tutorial_Arena2","","8","AdventureBattleReady","Arena","None","","None","","","","Focus","BattleReadyBottomContent/Btn/RightButton/Btn_PartyBatch","","","","False","False","True"
"Tutorial_Arena_2_9","Tutorial_Arena2","","9","PartySetting","Arena","None","","None","","","","Focus","PartySettingPopup/Content/BottomPanel/Left_Button/Text_Box/Btn_AutoParty","","","0.5","False","False","True"
"Tutorial_Arena_2_10","Tutorial_Arena2","","10","PartySetting","Arena","None","","None","","","","Focus","PartySettingPopup/Content/BottomPanel/Right_Button/Btn_Apply","","","1.7","False","False","True"
"Tutorial_Arena_2_11","Tutorial_Arena2","","11","AdventureBattleReady","Arena","None","","None","","","","Focus","left/btn_back/Btn_Back","","","1","False","False","True"
"Tutorial_Arena_2_13","Tutorial_Arena2","","12","Arena","","None","","None","","","","Dialogue","T_Arena_5","ArenaEnemyMatchingList/CenterContent","","","False","False","True"
"Tutorial_Arena_2_14","Tutorial_Arena2","","13","Arena","","None","","None","","","","Focus","ArenaEnemyMatchingList/BottomContent/Btn_Refresh","","","","False","False","True"
"Tutorial_Arena_2_15","Tutorial_Arena2","","14","Arena","","None","","None","","","","Dialogue","T_Arena_6","","","","False","False","True"
"Tutorial_Arena_Story1_1","Tutorial_Arena_Story1","","1","Arena","","None","","None","","","","Story","Episode_S_Arena_01","","","","False","True","True"
"Tutorial_PracticeBook_1_1","Tutorial_PracticeBook1","Tutorial_PracticeBook3","1","BattleResultMvp","","StageClear","Stage_Normal_0055","ScheduleCheck","PracticeBook","","","None","","","","","False","False","True"
"Tutorial_PracticeBook_1_2","Tutorial_PracticeBook1","Tutorial_PracticeBook3","2","Reward","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_PracticeBook_1_3","Tutorial_PracticeBook1","Tutorial_PracticeBook3","3","BattleResultMvp","","None","","None","","","","Dialogue","T_PracticeBook_1","","","","False","False","True"
"Tutorial_PracticeBook_1_4","Tutorial_PracticeBook1","Tutorial_PracticeBook3","4","BattleResultMvp","","None","","None","","","","Focus","PveBottomButton/Lobby/Btn_Lobby","","","","False","False","True"
"Tutorial_PracticeBook_2_1","Tutorial_PracticeBook2","","1","MainLobby","","StageClear","Stage_Normal_0055","ScheduleCheck","PracticeBook","","","Dialogue","T_PracticeBook_1","","","","False","False","True"
"Tutorial_PracticeBook_2_2","Tutorial_PracticeBook2","","2","MainLobby","","None","","None","","","","Focus","Btn/UnLock_Adventure/Btn_Adventure","","","","False","False","True"
"Tutorial_PracticeBook_2_3","Tutorial_PracticeBook2","","3","AdventureDashBoard","","None","","None","","","","Focus","Btn_PracticeBookNormal","","","","False","False","True"
"Tutorial_PracticeBook_2_4","Tutorial_PracticeBook2","","4","PracticeBook","","None","","None","","","","Wait","","","","3.5","False","False","True"
"Tutorial_PracticeBook_2_5","Tutorial_PracticeBook2","","5","PracticeBookPrologue","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_PracticeBook_2_6","Tutorial_PracticeBook2","","6","PracticeBook","","None","","None","","","","Dialogue","T_PracticeBook_2","","","","False","False","True"
"Tutorial_PracticeBook_2_7","Tutorial_PracticeBook2","","7","PracticeBook","","None","","None","","","","Popup","Tutorial_PracticeBook","","","","False","False","True"
"Tutorial_PracticeBook_3_1","Tutorial_PracticeBook3","","1","MainLobby","","TutorialGroupClear","Tutorial_PracticeBook1","ScheduleCheck","PracticeBook","","","Focus","Btn/UnLock_Adventure/Btn_Adventure","","","1","False","False","True"
"Tutorial_PracticeBook_3_2","Tutorial_PracticeBook3","","2","AdventureDashBoard","","None","","None","","","","Focus","Btn_PracticeBookNormal","","","","False","False","True"
"Tutorial_PracticeBook_3_3","Tutorial_PracticeBook3","","3","PracticeBook","","None","","None","","","","Wait","","","","3.5","False","False","True"
"Tutorial_PracticeBook_3_4","Tutorial_PracticeBook3","","4","PracticeBookPrologue","","None","","None","","","","None","","","","","False","False","True"
"Tutorial_PracticeBook_3_5","Tutorial_PracticeBook3","","5","PracticeBook","","None","","None","","","","Dialogue","T_PracticeBook_2","","","","False","False","True"
"Tutorial_PracticeBook_3_6","Tutorial_PracticeBook3","","6","PracticeBook","","None","","None","","","","Popup","Tutorial_PracticeBook","","","","False","False","True"
"Tutorial_PracticeBook_Story_1","Tutorial_PracticeBook_Story","","1","PracticeBook","","ScheduleCheck","PracticeBook","None","","","","Story","Episode_S_Practicebook_01","","","","False","True","True"
"Tutorial_BattlePass_01_Story","Tutorial_BattlePass_01_Story_1","","1","BattlePass","BattlePass_2025_Summer","None","","None","","","","Story","Episode_E_Summer_01","","","","False","True","True"
"EventAdventure_MagicAcademy01_Story","EventAdventure_MagicAcademy01_Story","","1","EventAdventureDashBoard","EventGroup_EventAdventure_MessedUpMagicAcademy","None","","None","","","","Story","Episode_EventAdventure_001_MagicAcademy_Prologue","","","","False","True","True"
"EventAdventure_MagicAcademy01_BossStory","EventAdventure_MagicAcademy01_BossStory","","1","AdventureBattle","","None","","None","","","","Dialogue","Event_Boss_001_1","","","","False","False","False"
"Tutorial_EventTileBreak_1_1","Tutorial_EventTileBreak_1","","1","EventTileBreakDashboard","EventTileBreak_Halloween2025","None","","None","","","","Popup","Tutorial_EventTileBreak","","","","False","False","True"
"Tutorial_StackClearMission_OceanSpa_1_1","Tutorial_StackClearMission_OceanSpa_1","","1","GuideMission","GuideMissionStackClear_2025_Hotspring","None","","None","","","","Popup","Tutorial_StackClearMission","","","","False","False","False"
"Tutorial_EventAdventure_OceanSpa_1_1","Tutorial_EventAdventure_OceanSpa_1","","1","EventAdventureDashBoard","EventAdventure_OceanSpa","None","","None","","","","Popup","Tutorial_EA002OceanSpa","","","","False","False","True"
"Tutorial_EventAdventure_OceanSpa_Story_1","Tutorial_EventAdventure_OceanSpa_Story","","1","EventAdventureDashBoard","EventGroup_EventAdventure_OceanSpa","None","","None","","","","Story","Episode_EventAdventure_N002OceanSpa_Prologue","","","","False","True","True"
"Tutorial_EventTaggerFind_OceanSpa_1_1","Tutorial_EventTaggerFind_OceanSpa_1","","1","EventAdventureMiniGame","EventTaggerFind_ETaggerFind001GhostFind","None","","None","","","","Popup","Tutorial_EA001GhostFind","","","","False","False","True"
"Tutorial_EventAdventure_OceanSpa_BossStory1_1","Tutorial_EventAdventure_OceanSpa_BossStory1","","1","AdventureBattle","","None","","None","","","","Dialogue","Event_Boss_002_1","","","","False","False","False"
