"Mon_030B_CH4","","","Str_Char_030_S01_B_Name","","Monster","M","Blue","2","Fighter","Front","","","","Skill_C_030_01_B","None","GradeUp_Guardian","SkillLvUp_Blue","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","163","13","90","5","0","0","90","5","2700","270","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_030_S01_R","C030_S01B","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_528G_CH4","","","Str_Char_528_S01_G_Name","","Monster","M","Green","1","Sorcerer","Middle","","","","Skill_C_528_01_G","None","GradeUp_Sorcerer","SkillLvUp_Green","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Magical","0","0","30","2","163","13","72","4","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_528_S01_G","C528_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_046G_CH4","","","Str_Char_046_S01_G_Name","","Monster","M","Green","1","Ranger","Middle","","","","Skill_C_046_01_G","None","GradeUp_Ranger","SkillLvUp_Green","","5000","1","1.2","0.5","1.2","1","1","50","5000","100","Physical","163","13","72","4","0","0","30","2","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_046_S01_G","C046_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_057G_CH4","","","Str_Char_057_S01_G_Name","","Monster","M","Green","1","Sorcerer","Middle","","","","Skill_C_057_01_G","None","GradeUp_Sorcerer","SkillLvUp_Green","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Magical","0","0","30","2","163","13","72","4","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_057_S01_G","C057_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_558G_CH4","","","Str_Char_558_S01_G_Name","","Monster","M","Green","1","Ranger","Middle","","","","Skill_C_558_01_G","None","GradeUp_Ranger","SkillLvUp_Green","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","163","13","72","4","0","0","30","2","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_558_S01_G","C558_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_534R_CH4","","","Str_Char_534_S01_R_Name","","Monster","M","Green","2","Mage","Back","","","","Skill_C_534_01_R","None","GradeUp_Mage","SkillLvUp_Green","","5000","1","1","0.5","1","1","1","50","5000","100","Magical","0","0","12","1","195","16","18","1","2250","225","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_534_S01_R","C534_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_530G_CH4","","","Str_Char_530_S01_G_Name","","Monster","M","Green","1","Cleric","Back","","","","Skill_C_530_01_G","None","GradeUp_Cleric","SkillLvUp_Green","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Magical","0","0","18","1","130","10","18","1","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_530_S01_G","C530_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_025G_CH4","","","Str_Char_025_S01_G_Name","","Monster","M","Green","1","Shooter","Back","","","","Skill_C_025_01_G","None","GradeUp_Shooter","SkillLvUp_Green","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","195","16","18","1","0","0","12","1","2250","225","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_025_S01_G","C025_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_052G_CH4","","","Str_Char_052_S01_G_Name","","Monster","M","Green","1","Mage","Back","","","","Skill_C_052_01_G","None","GradeUp_Mage","SkillLvUp_Green","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Magical","0","0","12","1","195","16","18","1","2250","225","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_052_S01_G","C052_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_531R_CH4","","","Str_Char_531_S01_R_Name","","Monster","M","Red","2","Sorcerer","Middle","","","","Skill_C_531_01_R","None","GradeUp_Sorcerer","SkillLvUp_Red","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Magical","0","0","30","2","163","13","72","4","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_531_S01_R","C531_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_533R_CH4","","","Str_Char_533_S01_R_Name","","Monster","M","Red","2","Cleric","Back","","","","Skill_C_533_01_R","None","GradeUp_Sorcerer","SkillLvUp_Red","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Magical","0","0","18","1","130","10","18","1","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_533_S01_R","C533_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_527R_CH4","","","Str_Char_527_S01_R_Name","","Monster","M","Red","1","Ranger","Middle","","","","Skill_C_527_01_R","None","GradeUp_Ranger","SkillLvUp_Red","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Physical","163","13","72","4","0","0","30","2","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_527_S01_R","C527_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_080_CH4","","","Str_Char_080_S01_G_Name","Str_Char_080_S01_G_Desc","HeroMon","M","Blue","2","Ranger","Middle","Wea_Sword","Armor_Coat","Acc_Bracelet","Skill_C_080_01_G","CharRotation","GradeUp_Char_080","SkillLvUp_Main_Blue_Cellarn","SkillLvUp_Sub_Ranger_Cellarn","5000","1","1.9","0.5","1.4","1","1","126","3753","100","Physical","284","23","240","12","0","0","100","5","4200","420","500","0","5000","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_080_S01_G","Ind_C_080_S01_G","C080_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_100_CH4","","","Str_Char_100_S01_G_Name","Str_Char_100_S01_G_Desc","HeroMon","M","Green","2","Sorcerer","Middle","Wea_Book","Armor_Cape","Acc_HeadDress","Skill_C_100_01_G","CharRotation","GradeUp_Char_100","SkillLvUp_Main_Green_Kainan","SkillLvUp_Sub_Sorcerer_Kainan","5000","1","1.9","0.5","1.4","1","1","124","3823","100","Magical","0","0","100","5","394","32","120","6","4200","420","500","0","5000","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_100_S01_G","Ind_C_100_S01_G","C100_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_535G_CH4","","Str_Char_535_S01_G_Title","Str_Char_535_S01_G_Name","Str_Char_535_S01_G_Desc","Monster","M","Red","3","Fighter","Front","","","","Skill_C_535_01_G","None","GradeUp_Guardian","SkillLvUp_Red","","5000","1","1.9","0.5","1.4","0.2","4","66","6444","146","Physical","525","42","800","40","0","0","300","15","8000","800","1500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_535_S01_G","C535_S01G","Temp_Battle_Se_Effect_011","1.2","","","BattleEndCameraPreset1"
"Mon_535G_CH4_Boss","","Str_Char_535_S01_G_Title","Str_Char_535_S01_G_Name","Str_Char_535_S01_G_Desc","Monster","M","Red","3","Fighter","Front","","","","Skill_C_535_01_G","None","GradeUp_Guardian","SkillLvUp_Red","","5000","1","1.9","0.5","1.4","0.2","4","66","6444","146","Physical","525","42","800","40","0","0","300","15","8000","800","1500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_535_S01_G","C535_S01G","Temp_Battle_Se_Effect_011","1.2","","","BattleEndCameraPreset1"
"Mon_045R_CH5","","","Str_Char_045_S01_R_Name","","Monster","M","Green","1","Fighter","Front","","","","Skill_C_045_01_R","None","GradeUp_Guardian","SkillLvUp_Green","","5000","1","1.2","0.5","1.2","1","1","50","5000","100","Physical","175","14","90","5","0","0","90","5","2880","288","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_045_S01_R","C045_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_536G_CH5","","","Str_Char_536_S01_G_Name","","Monster","M","Green","1","Guardian","Front","","","","Skill_C_536_01_G","None","GradeUp_Guardian","SkillLvUp_Green","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Physical","105","8","240","12","0","0","90","5","3200","320","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_536_S01_G","C536_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_592R_CH5","","","Str_Char_592_S01_R_Name","","Monster","M","Red","1","Guardian","Front","","","","Skill_C_592_01_R","None","GradeUp_Guardian","SkillLvUp_Red","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Physical","105","8","240","12","0","0","90","5","3200","320","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_592_S01_R","C592_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_024G_CH5","","","Str_Char_024_S01_G_Name","","Monster","M","Green","1","Guardian","Front","","","","Skill_C_024_01_G","None","GradeUp_Guardian","SkillLvUp_Green","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","105","8","240","12","0","0","90","5","3200","320","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_024_S01_G","C024_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_591G_CH5","","","Str_Char_591_S01_R_Name","","Monster","M","Red","1","Fighter","Front","","","","Skill_C_591_01_R","None","GradeUp_Guardian","SkillLvUp_Red","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","175","14","90","5","0","0","90","5","2880","288","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_591_S01_R","C591_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_557G_CH5","","","Str_Char_557_S01_G_Name","","Monster","M","Green","1","Fighter","Front","","","","Skill_C_557_01_G","None","GradeUp_Guardian","SkillLvUp_Green","","5000","1","2.1","0.5","1.5","1","1","50","5000","100","Physical","105","8","240","12","0","0","90","5","3200","320","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_557_S01_G","C557_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_046G_CH5","","","Str_Char_046_S01_G_Name","","Monster","M","Green","1","Ranger","Middle","","","","Skill_C_046_01_G","None","GradeUp_Ranger","SkillLvUp_Green","","5000","1","1.2","0.5","1.2","1","1","50","5000","100","Physical","175","14","72","4","0","0","30","2","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_046_S01_G","C046_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_593R_CH5","","","Str_Char_593_S01_R_Name","","Monster","M","Red","1","Ranger","Middle","","","","Skill_C_593_01_R","None","GradeUp_Ranger","SkillLvUp_Red","","5000","1","1","0.5","1","1","1","50","5000","100","Physical","175","14","72","4","0","0","30","2","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_593_S01_R","C593_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_590G_CH5","","","Str_Char_590_S01_G_Name","","Monster","M","Green","1","Ranger","Middle","","","","Skill_C_590_01_G","None","GradeUp_Ranger","SkillLvUp_Green","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Physical","175","14","72","4","0","0","30","2","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_590_S01_G","C590_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_588G_CH5","","","Str_Char_588_S01_G_Name","","Monster","M","Green","1","Sorcerer","Middle","","","","Skill_C_588_01_G","None","GradeUp_Sorcerer","SkillLvUp_Green","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Magical","0","0","30","2","175","14","72","4","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_588_S01_G","C588_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_594R_CH5","","","Str_Char_594_S01_R_Name","","Monster","M","Red","1","Cleric","Back","","","","Skill_C_594_01_R","None","GradeUp_Cleric","SkillLvUp_Red","","5000","1","1","0.5","1","1","1","50","5000","100","Magical","0","0","18","1","140","11","18","1","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_594_S01_R","C594_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_025G_CH5","","","Str_Char_025_S01_G_Name","","Monster","M","Green","1","Shooter","Back","","","","Skill_C_025_01_G","None","GradeUp_Shooter","SkillLvUp_Green","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","210","17","18","1","0","0","12","1","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_025_S01_G","C025_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_595G_CH5","","","Str_Char_595_S01_G_Name","","Monster","M","Green","1","Shooter","Back","","","","Skill_C_595_01_G","None","GradeUp_Shooter","SkillLvUp_Green","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","210","17","18","1","0","0","12","1","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_595_S01_G","C595_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_543B_CH5","","","Str_Char_543_S01_B_Name","","Monster","M","Red","1","Shooter","Back","","","","Skill_C_543_01_B","None","GradeUp_Shooter","SkillLvUp_Red","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","210","17","18","1","0","0","12","1","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_543_S01_B","C543_S01B","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_559R_CH5","","","Str_Char_559_S01_R_Name","","Monster","M","Red","2","Ranger","Middle","","","","Skill_C_559_01_R","None","GradeUp_Ranger","SkillLvUp_Red","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","175","14","72","4","0","0","30","2","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_559_S01_R","C559_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_525R_CH5","","","Str_Char_525_S01_R_Name","","Monster","M","Red","2","Shooter","Back","","","","Skill_C_525_01_R","None","GradeUp_Shooter","SkillLvUp_Red","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Physical","210","17","18","1","0","0","12","1","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_525_S01_R","C525_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_589R_CH5","","","Str_Char_589_S01_R_Name","","Monster","M","Red","2","Sorcerer","Middle","","","","Skill_C_589_01_R","None","GradeUp_Sorcerer","SkillLvUp_Red","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Magical","0","0","30","2","175","14","72","4","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_589_S01_R","C589_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_537R_CH5","","Str_Char_537_S01_R_Title","Str_Char_537_S01_R_Name","Str_Char_537_S01_R_Desc","Monster","M","Red","2","Guardian","Front","","","","Skill_C_537_01_R","None","GradeUp_Guardian","SkillLvUp_Red","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","210","17","800","40","0","0","300","15","8000","800","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_537_S01_R","C537_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_016_CH5","","","Str_Char_016_S01_B_Name","Str_Char_016_S01_B_Desc","HeroMon","M","Blue","1","Fighter","Front","Wea_Sword","Armor_Coat","Acc_Ring","Skill_C_016_01_B","CharRotation","GradeUp_Char_016","SkillLvUp_Main_Blue_DelMar","SkillLvUp_Sub_Fighter_DelMar","5000","1","1.9","0.5","1.4","1","1","109","4854","100","Physical","306","25","300","15","0","0","300","15","5040","504","500","0","5000","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_016_S01_B","Ind_C_016_S01_B","C016_S01B","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_041_CH5","","","Str_Char_041_S01_R_Name","Str_Char_041_S01_R_Desc","HeroMon","M","Red","2","Sorcerer","Middle","Wea_Staff","Armor_Cape","Acc_HeadDress","Skill_C_041_01_R","CharRotation","GradeUp_Char_041","SkillLvUp_Main_Red_DelMar","SkillLvUp_Sub_Sorcerer_DelMar","5000","1","1.9","0.5","1.4","1","1","116","4106","100","Magical","0","0","100","5","438","35","240","12","6400","640","500","0","5000","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_041_S01_R","Ind_C_041_S01_R","C041_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_045R_CH6","","","Str_Char_045_S01_R_Name","","Monster","M","Green","1","Fighter","Front","","","","Skill_C_045_01_R","None","GradeUp_Guardian","SkillLvUp_Green","","5000","1","1.2","0.5","1.2","1","1","50","5000","100","Physical","213","17","90","5","0","0","90","5","2880","288","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_045_S01_R","C045_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_536G_CH6","","","Str_Char_536_S01_G_Name","","Monster","M","Green","1","Knight","Front","","","","Skill_C_536_01_G","None","GradeUp_Guardian","SkillLvUp_Green","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Physical","128","10","240","12","0","0","90","5","3200","320","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_536_S01_G","C536_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_592R_CH6","","","Str_Char_592_S01_R_Name","","Monster","M","Red","1","Knight","Front","","","","Skill_C_592_01_R","None","GradeUp_Guardian","SkillLvUp_Red","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Physical","128","10","240","12","0","0","90","5","3200","320","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_592_S01_R","C592_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_024G_CH6","","","Str_Char_024_S01_G_Name","","Monster","M","Green","1","Guardian","Front","","","","Skill_C_024_01_G","None","GradeUp_Guardian","SkillLvUp_Green","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","128","10","240","12","0","0","90","5","3200","320","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_024_S01_G","C024_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_591G_CH6","","","Str_Char_591_S01_R_Name","","Monster","M","Red","1","Fighter","Front","","","","Skill_C_591_01_R","None","GradeUp_Guardian","SkillLvUp_Red","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","213","17","90","5","0","0","90","5","2880","288","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_591_S01_R","C591_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_557G_CH6","","","Str_Char_557_S01_G_Name","","Monster","M","Green","1","Fighter","Front","","","","Skill_C_557_01_G","None","GradeUp_Guardian","SkillLvUp_Green","","5000","1","2.1","0.5","1.5","1","1","50","5000","100","Physical","128","10","240","12","0","0","90","5","3200","320","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_557_S01_G","C557_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_046G_CH6","","","Str_Char_046_S01_G_Name","","Monster","M","Green","1","Ranger","Middle","","","","Skill_C_046_01_G","None","GradeUp_Ranger","SkillLvUp_Green","","5000","1","1.2","0.5","1.2","1","1","50","5000","100","Physical","213","17","72","4","0","0","30","2","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_046_S01_G","C046_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_593R_CH6","","","Str_Char_593_S01_R_Name","","Monster","M","Red","1","Ranger","Middle","","","","Skill_C_593_01_R","None","GradeUp_Ranger","SkillLvUp_Red","","5000","1","1","0.5","1","1","1","50","5000","100","Physical","213","17","72","4","0","0","30","2","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_593_S01_R","C593_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_590G_CH6","","","Str_Char_590_S01_G_Name","","Monster","M","Green","1","Ranger","Middle","","","","Skill_C_590_01_G","None","GradeUp_Ranger","SkillLvUp_Green","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Physical","213","17","72","4","0","0","30","2","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_590_S01_G","C590_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_588G_CH6","","","Str_Char_588_S01_G_Name","","Monster","M","Green","1","Sorcerer","Middle","","","","Skill_C_588_01_G","None","GradeUp_Sorcerer","SkillLvUp_Green","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Magical","0","0","30","2","213","17","72","4","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_588_S01_G","C588_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_594R_CH6","","","Str_Char_594_S01_R_Name","","Monster","M","Red","1","Cleric","Back","","","","Skill_C_594_01_R","None","GradeUp_Cleric","SkillLvUp_Red","","5000","1","1","0.5","1","1","1","50","5000","100","Magical","0","0","18","1","170","14","18","1","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_594_S01_R","C594_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_025G_CH6","","","Str_Char_025_S01_G_Name","","Monster","M","Green","1","Shooter","Back","","","","Skill_C_025_01_G","None","GradeUp_Shooter","SkillLvUp_Green","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","255","20","18","1","0","0","12","1","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_025_S01_G","C025_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_595G_CH6","","","Str_Char_595_S01_G_Name","","Monster","M","Green","1","Shooter","Back","","","","Skill_C_595_01_G","None","GradeUp_Shooter","SkillLvUp_Green","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","255","20","18","1","0","0","12","1","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_595_S01_G","C595_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_543B_CH6","","","Str_Char_543_S01_B_Name","","Monster","M","Red","1","Shooter","Back","","","","Skill_C_543_01_B","None","GradeUp_Shooter","SkillLvUp_Red","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","255","20","18","1","0","0","12","1","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_543_S01_B","C543_S01B","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_559R_CH6","","","Str_Char_559_S01_R_Name","","Monster","M","Red","2","Ranger","Middle","","","","Skill_C_559_01_R","None","GradeUp_Ranger","SkillLvUp_Red","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","213","17","72","4","0","0","30","2","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_559_S01_R","C559_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_525R_CH6","","","Str_Char_525_S01_R_Name","","Monster","M","Red","2","Shooter","Back","","","","Skill_C_525_01_R","None","GradeUp_Shooter","SkillLvUp_Red","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Physical","255","20","18","1","0","0","12","1","2400","240","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_525_S01_R","C525_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_589R_CH6","","","Str_Char_589_S01_R_Name","","Monster","M","Red","2","Sorcerer","Middle","","","","Skill_C_589_01_R","None","GradeUp_Sorcerer","SkillLvUp_Red","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Magical","0","0","30","2","213","17","72","4","2560","256","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_589_S01_R","C589_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_537R_CH6","","Str_Char_537_S01_R_Title","Str_Char_537_S01_R_Name","Str_Char_537_S01_R_Desc","Monster","M","Red","2","Guardian","Front","","","","Skill_C_537_01_R","None","GradeUp_Guardian","SkillLvUp_Red","","5000","1","1.9","0.5","1.4","1","1","50","5000","100","Physical","255","20","800","40","0","0","300","15","8000","800","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_537_S01_R","C537_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_088_CH6","","","Str_Char_088_S01_R_Name","Str_Char_088_S01_R_Desc","HeroMon","M","Red","2","Ranger","Middle","Wea_Ranged","Armor_Cape","Acc_Bracelet","Skill_C_088_01_R","CharRotation","GradeUp_Char_088","SkillLvUp_Main_Red_Paulhill","SkillLvUp_Sub_Ranger_Paulhill","5000","1","1.9","0.5","1.4","1","1","118","4034","100","Physical","372","30","240","12","0","0","100","5","4480","448","500","0","5000","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_088_S01_R","Ind_C_088_S01_R","C088_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_005_CH6","","","Str_Char_005_S01_D_Name","Str_Char_005_S01_D_Desc","HeroMon","M","Blue","2","Guardian","Front","Wea_Sword","Armor_Coat","Acc_Helmet","Skill_C_005_01_D","CharRotation","GradeUp_Char_005","SkillLvUp_Main_Blue_DelMar","SkillLvUp_Sub_Guardian_DelMar","5000","1","1.9","0.5","1.4","1","1","84","10109","75","Physical","319","26","800","40","0","0","300","15","5600","560","500","0","5000","0","0","0","0","0","0","0","","","","Item_Material_HeroGradeUp_Char_005_S01_D","Ind_C_005_S01_D","C005_S01D","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_045R_CH7","","","Str_Char_045_S01_R_Name","","Monster","M","Green","1","Fighter","Front","","","","Skill_C_045_01_R","None","GradeUp_Guardian","SkillLvUp_Green","","5000","1","1.2","0.5","1.2","1","1","50","5000","100","Physical","225","18","90","5","0","0","90","5","3060","306","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_045_S01_R","C045_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_536G_CH7","","","Str_Char_536_S01_G_Name","","Monster","M","Green","1","Knight","Front","","","","Skill_C_536_01_G","None","GradeUp_Guardian","SkillLvUp_Green","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Physical","135","11","240","12","0","0","90","5","3400","340","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_536_S01_G","C536_S01G","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
"Mon_592R_CH7","","","Str_Char_592_S01_R_Name","","Monster","M","Red","1","Knight","Front","","","","Skill_C_592_01_R","None","GradeUp_Guardian","SkillLvUp_Red","","5000","1","1.4","0.5","1.4","1","1","50","5000","100","Physical","135","11","240","12","0","0","90","5","3400","340","500","0","5000","0","0","0","0","0","0","0","","","","","Ind_C_592_S01_R","C592_S01R","Temp_Battle_Se_Effect_011","1","","","BattleEndCameraPreset1"
