"Memorial_CAM062_S01G_1_2","Memorial_CAM062_S01G_1","Default","2","S01_Idle","","Voice_Char_062_S01_G_Memorial_1","","2","2","","","","","","","","","",""
"Memorial_CAM062_S01G_1_3","Memorial_CAM062_S01G_1","Default","3","S01_Idle","","Voice_Char_062_S01_G_Memorial_2","","2","2","","","","","","","","","",""
"Memorial_CAM062_S01G_1_4","Memorial_CAM062_S01G_1","Default","4","S01_Idle","","Voice_Char_062_S01_G_Memorial_3","","2","2","","","","","","","","","",""
"Memorial_CAM062_S01G_1_5","Memorial_CAM062_S01G_1","Default","5","S01_Idle","","Voice_Char_062_S01_G_Memorial_4","","3","2","","","","","","","","","",""
"Memorial_CAM062_S01G_1_6","Memorial_CAM062_S01G_1","Default","6","S01_Idle","","Voice_Char_062_S01_G_Memorial_5","","3","2","","","","","","","","","",""
"Memorial_CAM062_S01G_1_7","Memorial_CAM062_S01G_1","Default","7","Shoot, S02_Idle","","Voice_Char_062_S01_G_Photo_1","10.6","4","0","","","","","","","","","",""
"Memorial_CAM064_S01R_1_1","Memorial_CAM064_S01R_1","Default","1","S01_Idle","Sfx_Bgm_Music_03","","","1","0","","","","","","","","","",""
"Memorial_CAM064_S01R_1_2","Memorial_CAM064_S01R_1","Default","2","S01_Idle","","Voice_Char_064_S01_R_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM064_S01R_1_3","Memorial_CAM064_S01R_1","Default","3","S01_Idle","","Voice_Char_064_S01_R_Memorial_2","","2","0","","","","","","","","","",""
"Memorial_CAM064_S01R_1_4","Memorial_CAM064_S01R_1","Default","4","S01_Idle","","Voice_Char_064_S01_R_Memorial_3","","3","0","","","","","","","","","",""
"Memorial_CAM064_S01R_1_5","Memorial_CAM064_S01R_1","Default","5","S01_Idle","","Voice_Char_064_S01_R_Memorial_4","","4","0","","","","","","","","","",""
"Memorial_CAM064_S01R_1_6","Memorial_CAM064_S01R_1","Default","6","Shoot, S02_Idle","","Voice_Char_064_S01_R_Photo_1","","5","0","","","","","","","","","",""
"Memorial_CAM066_S01B_1_1","Memorial_CAM066_S01B_1","Default","1","S01_Idle","Sfx_Bgm_Music_10","","","1","0","","","","","","","","","",""
"Memorial_CAM066_S01B_1_2","Memorial_CAM066_S01B_1","Default","2","S01_Idle","","Voice_Char_066_S01_B_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM066_S01B_1_3","Memorial_CAM066_S01B_1","Default","3","S01_Idle","","Voice_Char_066_S01_B_Memorial_2","","3","0","","","","","","","","","",""
"Memorial_CAM066_S01B_1_4","Memorial_CAM066_S01B_1","Default","4","S01_Idle","","Voice_Char_066_S01_B_Memorial_3","","4","0","","","","","","","","","",""
"Memorial_CAM066_S01B_1_5","Memorial_CAM066_S01B_1","Default","5","S01_Idle","","Voice_Char_066_S01_B_Memorial_4","","5","0","","","","","","","","","",""
"Memorial_CAM066_S01B_1_6","Memorial_CAM066_S01B_1","Default","6","S01_Idle","","Voice_Char_066_S01_B_Memorial_5","","5","0","","","","","","","","","",""
"Memorial_CAM066_S01B_1_7","Memorial_CAM066_S01B_1","Default","7","Shoot, S02_Idle","","Voice_Char_066_S01_B_Photo_1","5","6","0","","","","","","","","","",""
"Memorial_CAM073_S01G_1_1","Memorial_CAM073_S01G_1","Default","1","S01_Idle","Sfx_Bgm_Music_16","","","1","0","","","","","","","","","",""
"Memorial_CAM073_S01G_1_2","Memorial_CAM073_S01G_1","Default","2","S01_Idle","","Voice_Char_073_S01_G_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM073_S01G_1_3","Memorial_CAM073_S01G_1","Default","3","S01_Idle","","Voice_Char_073_S01_G_Memorial_2","","3","1","","","","","","","","","",""
"Memorial_CAM073_S01G_1_4","Memorial_CAM073_S01G_1","Default","4","S01_Idle","","Voice_Char_073_S01_G_Memorial_3","","4","0","","","","","","","","","",""
"Memorial_CAM073_S01G_1_5","Memorial_CAM073_S01G_1","Default","5","S01_Idle","","Voice_Char_073_S01_G_Memorial_4","","5","1","","","","","","","","","",""
"Memorial_CAM073_S01G_1_6","Memorial_CAM073_S01G_1","Default","6","S01_Idle","","Voice_Char_073_S01_G_Memorial_5","","6","1","","","","","","","","","",""
"Memorial_CAM073_S01G_1_7","Memorial_CAM073_S01G_1","Default","7","Shoot,S02_Idle","","Voice_Char_073_S01_G_Photo_1","4.5","7","0","","","","","","","","","",""
"Memorial_CAM077_S01G_1_1","Memorial_CAM077_S01G_1","Default","1","S01_Idle","Sfx_Bgm_Music_06","","","1","0","","","","","","","","","",""
"Memorial_CAM077_S01G_1_2","Memorial_CAM077_S01G_1","Default","2","S01_Idle","","Voice_Char_077_S01_G_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM077_S01G_1_3","Memorial_CAM077_S01G_1","Default","3","S01_Idle","","Voice_Char_077_S01_G_Memorial_2","","2","0","","","","","","","","","",""
"Memorial_CAM077_S01G_1_4","Memorial_CAM077_S01G_1","Default","4","S01_Idle","","Voice_Char_077_S01_G_Memorial_3","","3","0","","","","","","","","","",""
"Memorial_CAM077_S01G_1_5","Memorial_CAM077_S01G_1","Default","5","S01_Idle","","Voice_Char_077_S01_G_Memorial_4","","4","0","","","","","","","","","",""
"Memorial_CAM077_S01G_1_6","Memorial_CAM077_S01G_1","Default","6","Shoot, S02_Idle","","Voice_Char_077_S01_G_Photo_1","3","4","0","","","","","","","","","",""
"Memorial_CAM078_S01R_1_1","Memorial_CAM078_S01R_1","Default","1","S01_Idle","Sfx_Bgm_Music_02","","","1","0","","","","","","","","","",""
"Memorial_CAM078_S01R_1_2","Memorial_CAM078_S01R_1","Default","2","S01_Idle","","Voice_Char_078_S01_R_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM078_S01R_1_3","Memorial_CAM078_S01R_1","Default","3","S01_Idle","","Voice_Char_078_S01_R_Memorial_2","","2","0","","","","","","","","","",""
"Memorial_CAM078_S01R_1_4","Memorial_CAM078_S01R_1","Default","4","S01_Idle","","Voice_Char_078_S01_R_Memorial_3","","3","0","","","","","","","","","",""
"Memorial_CAM078_S01R_1_5","Memorial_CAM078_S01R_1","Default","5","S01_Idle","","Voice_Char_078_S01_R_Memorial_4","","3","0","","","","","","","","","",""
"Memorial_CAM078_S01R_1_6","Memorial_CAM078_S01R_1","Default","6","Shoot, S02_Idle","","Voice_Char_078_S01_R_Photo_1","5.5","4","0","","","","","","","","","",""
"Memorial_CAM080_S01G_1_1","Memorial_CAM080_S01G_1","Default","1","S01_Idle","Sfx_Bgm_Music_03","","","1","0","Sfx_Env_C080_S01G_Memorial_01","","","","","","","","",""
"Memorial_CAM080_S01G_1_2","Memorial_CAM080_S01G_1","Default","2","S01_Idle","","Voice_Char_080_S01_G_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM080_S01G_1_3","Memorial_CAM080_S01G_1","Default","3","S01_Idle","","Voice_Char_080_S01_G_Memorial_2","","2","0","","","","","","","","","",""
"Memorial_CAM080_S01G_1_4","Memorial_CAM080_S01G_1","Default","4","S01_Idle","","Voice_Char_080_S01_G_Memorial_3","","3","0","","","","","","","","","",""
"Memorial_CAM080_S01G_1_5","Memorial_CAM080_S01G_1","Default","5","S01_Idle","","Voice_Char_080_S01_G_Memorial_4","","3","0","","","","","","","","","",""
"Memorial_CAM080_S01G_1_6","Memorial_CAM080_S01G_1","Default","6","Shoot, S02_Idle","","Voice_Char_080_S01_G_Photo_1","5.2","4","0","","","","","","","","","",""
"Memorial_CAM083_S01B_1_1","Memorial_CAM083_S01B_1","Default","1","S01_Idle","Sfx_Bgm_Music_01","","","1","0","Sfx_Env_C083_S01B_Memorial_01","","","","","","","","",""
"Memorial_CAM083_S01B_1_2","Memorial_CAM083_S01B_1","Default","2","S01_Idle","","Voice_Char_083_S01_B_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM083_S01B_1_3","Memorial_CAM083_S01B_1","Default","3","S01_Idle","","Voice_Char_083_S01_B_Memorial_2","","2","0","","","","","","","","","",""
"Memorial_CAM083_S01B_1_4","Memorial_CAM083_S01B_1","Default","4","S01_Idle","","Voice_Char_083_S01_B_Memorial_3","","3","0","","","","","","","","","",""
"Memorial_CAM083_S01B_1_5","Memorial_CAM083_S01B_1","Default","5","S01_Idle","","Voice_Char_083_S01_B_Memorial_4","","4","0","","","","","","","","","",""
"Memorial_CAM083_S01B_1_6","Memorial_CAM083_S01B_1","Default","6","S01_Idle","","Voice_Char_083_S01_B_Memorial_5","","5","0","","","","","","","","","",""
"Memorial_CAM083_S01B_1_7","Memorial_CAM083_S01B_1","Default","7","Shoot, S02_Idle","","Voice_Char_083_S01_B_Photo_1","7.5","6","0","","","","","","","","","",""
"Memorial_CAM084_S01G_1_1","Memorial_CAM084_S01G_1","Default","1","S01_Idle","Sfx_Bgm_Music_04","","","1","0","Sfx_Env_C084_S01G_Memorial_01","","","","","","","","",""
"Memorial_CAM084_S01G_1_2","Memorial_CAM084_S01G_1","Default","2","S01_Idle","","Voice_Char_084_S01_G_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM084_S01G_1_3","Memorial_CAM084_S01G_1","Default","3","S01_Idle","","Voice_Char_084_S01_G_Memorial_2","","2","0","","","","","","","","","",""
"Memorial_CAM084_S01G_1_4","Memorial_CAM084_S01G_1","Default","4","S01_Idle","","Voice_Char_084_S01_G_Memorial_3","","3","0","","","","","","","","","",""
"Memorial_CAM084_S01G_1_5","Memorial_CAM084_S01G_1","Default","5","S01_Idle","","Voice_Char_084_S01_G_Memorial_4","","3","0","","","","","","","","","",""
"Memorial_CAM084_S01G_1_6","Memorial_CAM084_S01G_1","Default","6","S01_Idle","","Voice_Char_084_S01_G_Memorial_5","","4","0","","","","","","","","","",""
"Memorial_CAM084_S01G_1_7","Memorial_CAM084_S01G_1","Default","7","Shoot, S02_Idle","","Voice_Char_084_S01_G_Photo_1","5.7","4","0","","","","","","","","","",""
"Memorial_CAM085_S01B_1_1","Memorial_CAM085_S01B_1","Default","1","S01_Idle","Sfx_Bgm_Music_01","","","1","0","","","","","","","","","",""
"Memorial_CAM085_S01B_1_2","Memorial_CAM085_S01B_1","Default","2","S01_Idle","","Voice_Char_085_S01_B_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM085_S01B_1_3","Memorial_CAM085_S01B_1","Default","3","S01_Idle","","Voice_Char_085_S01_B_Memorial_2","","3","0","","","","","","","","","",""
"Memorial_CAM085_S01B_1_4","Memorial_CAM085_S01B_1","Default","4","S01_Idle","","Voice_Char_085_S01_B_Memorial_3","","4","0","","","","","","","","","",""
"Memorial_CAM085_S01B_1_5","Memorial_CAM085_S01B_1","Default","5","S01_Idle","","Voice_Char_085_S01_B_Memorial_4","","4","0","","","","","","","","","",""
"Memorial_CAM085_S01B_1_6","Memorial_CAM085_S01B_1","Default","6","Shoot, S02_Idle","","Voice_Char_085_S01_B_Photo_1","5","5","0","","","","","","","","","",""
"Memorial_CAM087_S01B_1_1","Memorial_CAM087_S01B_1","Default","1","Idle","StudioDOMA_OZ_SYNOPSIS_DIRECTION_BGM_150_44_full_m_20230119","","","1","0","","","","","","","","","",""
"Memorial_CAM087_S01B_1_2","Memorial_CAM087_S01B_1","Default","2","Idle","","","","2","0","","","","","","","","","",""
"Memorial_CAM087_S01B_1_3","Memorial_CAM087_S01B_1","Default","3","Idle","","","","3","0","","","","","","","","","",""
"Memorial_CAM087_S01B_1_4","Memorial_CAM087_S01B_1","Default","4","Idle","","","","4","0","","","","","","","","","",""
"Memorial_CAM088_S01R_1_1","Memorial_CAM088_S01R_1","Default","1","S01_Idle","Sfx_Bgm_Music_06","","","1","0","Sfx_Env_C088_S01R_Memorial_01","","","","","","","","",""
"Memorial_CAM088_S01R_1_2","Memorial_CAM088_S01R_1","Default","2","S01_Idle","","Voice_Char_088_S01_R_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM088_S01R_1_3","Memorial_CAM088_S01R_1","Default","3","S01_Idle","","Voice_Char_088_S01_R_Memorial_2","","2","0","","","","","","","","","",""
"Memorial_CAM088_S01R_1_4","Memorial_CAM088_S01R_1","Default","4","S01_Idle","","Voice_Char_088_S01_R_Memorial_3","","3","0","","","","","","","","","",""
"Memorial_CAM088_S01R_1_5","Memorial_CAM088_S01R_1","Default","5","S01_Idle","","Voice_Char_088_S01_R_Memorial_4","","3","0","","","","","","","","","",""
"Memorial_CAM088_S01R_1_6","Memorial_CAM088_S01R_1","Default","6","Shoot, S02_Idle","","Voice_Char_088_S01_R_Photo_1","6","4","0","","","","","","","","","",""
"Memorial_CAM089_S01L_1_1","Memorial_CAM089_S01L_1","Default","1","S01_Idle","Sfx_Bgm_Music_05","","","1","0","","","","","","","","","",""
"Memorial_CAM089_S01L_1_2","Memorial_CAM089_S01L_1","Default","2","S01_Idle","","Voice_Char_089_S01_D_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM089_S01L_1_3","Memorial_CAM089_S01L_1","Default","3","S01_Idle","","Voice_Char_089_S01_D_Memorial_2","","3","0","","","","","","","","","",""
"Memorial_CAM089_S01L_1_4","Memorial_CAM089_S01L_1","Default","4","S01_Idle","","Voice_Char_089_S01_D_Memorial_3","","4","0","","","","","","","","","",""
"Memorial_CAM089_S01L_1_5","Memorial_CAM089_S01L_1","Default","5","S01_Idle","","Voice_Char_089_S01_D_Memorial_4","","5","0","","","","","","","","","",""
"Memorial_CAM089_S01L_1_6","Memorial_CAM089_S01L_1","Default","6","Shoot, S02_Idle","","Voice_Char_089_S01_D_Photo_1","4","6","0","","","","","","","","","",""
"Memorial_CAM090_S01L_1_1","Memorial_CAM090_S01L_1","Default","1","S01_Idle","Sfx_Bgm_Music_05","","","1","0","Sfx_Env_C090_S01L_Memorial_01","","","","","","","","",""
"Memorial_CAM090_S01L_1_2","Memorial_CAM090_S01L_1","Default","2","S01_Idle","","Voice_Char_090_S01_L_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM090_S01L_1_3","Memorial_CAM090_S01L_1","Default","3","S01_Idle","","Voice_Char_090_S01_L_Memorial_2","","3","0","","","","","","","","","",""
"Memorial_CAM090_S01L_1_4","Memorial_CAM090_S01L_1","Default","4","S01_Idle","","Voice_Char_090_S01_L_Memorial_3","","4","0","","","","","","","","","",""
"Memorial_CAM090_S01L_1_5","Memorial_CAM090_S01L_1","Default","5","S01_Idle","","Voice_Char_090_S01_L_Memorial_4","","5","0","","","","","","","","","",""
"Memorial_CAM090_S01L_1_6","Memorial_CAM090_S01L_1","Default","6","Shoot, S02_Idle","","Voice_Char_090_S01_L_Photo_1","5","6","0","","","","","","","","","",""
"Memorial_CAM091_S01G_1_1","Memorial_CAM091_S01G_1","Default","1","S01_Idle","Sfx_Bgm_Music_04","","","1","0","Sfx_Env_C091_S01G_Memorial_01","","","","","","","","",""
"Memorial_CAM091_S01G_1_2","Memorial_CAM091_S01G_1","Default","2","S01_Idle","","Voice_Char_091_S01_G_Memorial_1","","2","2","","","","","","","","","",""
"Memorial_CAM091_S01G_1_3","Memorial_CAM091_S01G_1","Default","3","S01_Idle","","Voice_Char_091_S01_G_Memorial_2","","2","2","","","","","","","","","",""
"Memorial_CAM091_S01G_1_4","Memorial_CAM091_S01G_1","Default","4","S01_Idle","","Voice_Char_091_S01_G_Memorial_3","","3","2","","","","","","","","","",""
"Memorial_CAM091_S01G_1_5","Memorial_CAM091_S01G_1","Default","5","S01_Idle","","Voice_Char_091_S01_G_Memorial_4","","3","2","","","","","","","","","",""
"Memorial_CAM091_S01G_1_6","Memorial_CAM091_S01G_1","Default","6","S01_Idle","","Voice_Char_091_S01_G_Memorial_5","","4","0","","","","","","","","","",""
"Memorial_CAM091_S01G_1_7","Memorial_CAM091_S01G_1","Default","7","Shoot, S02_Idle","","Voice_Char_091_S01_G_Photo_1","6.5","5","0","","","","","","","","","",""
"Memorial_CAM098_S01R_1_1","Memorial_CAM098_S01R_1","Default","1","S01_Idle","Sfx_Bgm_Mirrorgram","","","1","0","","","","","","","","","",""
"Memorial_CAM098_S01R_1_2","Memorial_CAM098_S01R_1","Default","2","S01_Idle","","Voice_Char_098_S01_R_Memorial_1","","2","1","","","","","","","","","",""
"Memorial_CAM098_S01R_1_3","Memorial_CAM098_S01R_1","Default","3","S01_Idle","","Voice_Char_098_S01_R_Memorial_2","","3","1","","","","","","","","","",""
"Memorial_CAM098_S01R_1_4","Memorial_CAM098_S01R_1","Default","4","S01_Idle","","Voice_Char_098_S01_R_Memorial_3","","3","1","","","","","","","","","",""
"Memorial_CAM098_S01R_1_5","Memorial_CAM098_S01R_1","Default","5","S01_Idle","","Voice_Char_098_S01_R_Memorial_4","","4","1","","","","","","","","","",""
"Memorial_CAM098_S01R_1_6","Memorial_CAM098_S01R_1","Default","6","S01_Idle","","Voice_Char_098_S01_R_Memorial_5","","5","1","","","","","","","","","",""
"Memorial_CAM098_S01R_1_7","Memorial_CAM098_S01R_1","Default","7","S01_Idle","","Voice_Char_098_S01_R_Memorial_6","","5","1","","","","","","","","","",""
"Memorial_CAM098_S01R_1_8","Memorial_CAM098_S01R_1","Default","8","Shoot, S02_Idle","","Voice_Char_098_S01_R_Photo_1","6.8","6","0","","","","","","","","","",""
"Memorial_CAM100_S01G_1_1","Memorial_CAM100_S01G_1","Default","1","S01_Idle","StudioDOMA_OZ_SYNOPSIS_DIRECTION_BGM_150_44_full_m_20230119","","","1","0","Sfx_Env_C100_S01G_Memorial_01","","","","","","","","",""
"Memorial_CAM100_S01G_1_2","Memorial_CAM100_S01G_1","Default","2","S01_Idle","","Voice_Char_100_S01_G_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM100_S01G_1_3","Memorial_CAM100_S01G_1","Default","3","S01_Idle","","Voice_Char_100_S01_G_Memorial_2","","2","0","","","","","","","","","",""
"Memorial_CAM100_S01G_1_4","Memorial_CAM100_S01G_1","Default","4","S01_Idle","","Voice_Char_100_S01_G_Memorial_3","","3","0","","","","","","","","","",""
"Memorial_CAM100_S01G_1_5","Memorial_CAM100_S01G_1","Default","5","S01_Idle","","Voice_Char_100_S01_G_Memorial_4","","4","0","","","","","","","","","",""
"Memorial_CAM100_S01G_1_6","Memorial_CAM100_S01G_1","Default","6","Shoot,S02_Idle","","Voice_Char_100_S01_G_Photo_1","4","5","0","","","","","","","","","",""
"Memorial_CAM101_S01B_1_1","Memorial_CAM101_S01B_1","Default","1","S01_Idle","Sfx_Bgm_Music_04","","","1","0","Sfx_Env_C101_S01B_Memorial_01","","","","","","","","",""
"Memorial_CAM101_S01B_1_2","Memorial_CAM101_S01B_1","Default","2","S01_Idle","","Voice_Char_101_S01_B_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM101_S01B_1_3","Memorial_CAM101_S01B_1","Default","3","S01_Idle","","Voice_Char_101_S01_B_Memorial_2","","3","0","","","","","","","","","",""
"Memorial_CAM101_S01B_1_4","Memorial_CAM101_S01B_1","Default","4","S01_Idle","","Voice_Char_101_S01_B_Memorial_3","","4","0","","","","","","","","","",""
"Memorial_CAM101_S01B_1_5","Memorial_CAM101_S01B_1","Default","5","S01_Idle","","Voice_Char_101_S01_B_Memorial_4","","4","0","","","","","","","","","",""
"Memorial_CAM101_S01B_1_6","Memorial_CAM101_S01B_1","Default","6","Shoot, S02_Idle","","Voice_Char_101_S01_B_Photo_1","4.5","5","0","","","Sfx_Env_C101_S01B_Memorial_02","5.1","","","","","",""
"Memorial_CAM103_S01G_1_1","Memorial_CAM103_S01G_1","Default","1","S01_Idle","Sfx_Bgm_Music_03","","","1","0","","","","","","","","","",""
"Memorial_CAM103_S01G_1_2","Memorial_CAM103_S01G_1","Default","2","S01_Idle","","Voice_Char_103_S01_G_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM103_S01G_1_3","Memorial_CAM103_S01G_1","Default","3","S01_Idle","","Voice_Char_103_S01_G_Memorial_2","","3","0","","","","","","","","","",""
"Memorial_CAM103_S01G_1_4","Memorial_CAM103_S01G_1","Default","4","S01_Idle","","Voice_Char_103_S01_G_Memorial_3","","4","0","","","","","","","","","",""
"Memorial_CAM103_S01G_1_5","Memorial_CAM103_S01G_1","Default","5","S01_Idle","","Voice_Char_103_S01_G_Memorial_4","","5","0","","","","","","","","","",""
"Memorial_CAM103_S01G_1_6","Memorial_CAM103_S01G_1","Default","6","Shoot, S02_Idle","","Voice_Char_103_S01_G_Photo_1","5","6","0","Sfx_Env_C103_S01G_Memorial_01","4.5","","","","","","","",""
"Memorial_CAM104_S01G_1_1","Memorial_CAM104_S01G_1","Default","1","S01_Idle","Sfx_Bgm_Music_08","","","1","0","","","","","","","","","",""
"Memorial_CAM104_S01G_1_2","Memorial_CAM104_S01G_1","Default","2","S01_Idle","","Voice_Char_104_S01_G_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM104_S01G_1_3","Memorial_CAM104_S01G_1","Default","3","S01_Idle","","Voice_Char_104_S01_G_Memorial_2","","2","0","","","","","","","","","",""
"Memorial_CAM104_S01G_1_4","Memorial_CAM104_S01G_1","Default","4","S01_Idle","","Voice_Char_104_S01_G_Memorial_3","","3","0","","","","","","","","","",""
"Memorial_CAM104_S01G_1_5","Memorial_CAM104_S01G_1","Default","5","S01_Idle","","Voice_Char_104_S01_G_Memorial_4","","3","0","","","","","","","","","",""
"Memorial_CAM104_S01G_1_6","Memorial_CAM104_S01G_1","Default","6","Shoot, S02_Idle","","Voice_Char_104_S01_G_Photo_1","4","4","0","","","","","","","","","",""
"Memorial_CAM105_S01B_1_1","Memorial_CAM105_S01B_1","Default","1","S01_Idle","Sfx_Bgm_Music_02","","","1","0","Sfx_Env_C105_S01B_Memorial_01","","","","","","","","",""
"Memorial_CAM105_S01B_1_2","Memorial_CAM105_S01B_1","Default","2","S01_Idle","","Voice_Char_105_S01_B_Memorial_1","","2","0","","","","","","","","","",""
"Memorial_CAM105_S01B_1_3","Memorial_CAM105_S01B_1","Default","3","S01_Idle","","Voice_Char_105_S01_B_Memorial_2","","2","0","","","","","","","","","",""
"Memorial_CAM105_S01B_1_4","Memorial_CAM105_S01B_1","Default","4","S01_Idle","","Voice_Char_105_S01_B_Memorial_3","","3","0","","","","","","","","","",""
"Memorial_CAM105_S01B_1_5","Memorial_CAM105_S01B_1","Default","5","S01_Idle","","Voice_Char_105_S01_B_Memorial_4","","3","0","","","","","","","","","",""
"Memorial_CAM105_S01B_1_6","Memorial_CAM105_S01B_1","Default","6","S01_Idle","","Voice_Char_105_S01_B_Memorial_5","","4","0","","","","","","","","","",""
"Memorial_CAM105_S01B_1_7","Memorial_CAM105_S01B_1","Default","7","Shoot, S02_Idle","","Voice_Char_105_S01_B_Photo_1","4.8","5","0","","","","","","","","","",""
"Memorial_CAM112_S01B_1_1","Memorial_CAM112_S01B_1","Default","1","S01_Idle","Sfx_Bgm_Dialogue_11","","","1","0","","","","","","","","","",""
"Memorial_CAM112_S01B_1_2","Memorial_CAM112_S01B_1","Default","2","S01_Idle","","Voice_Char_112_S01_B_Memorial_1","","1","2","","","","","","","","","",""
"Memorial_CAM112_S01B_1_3","Memorial_CAM112_S01B_1","Default","3","S01_Idle","","Voice_Char_112_S01_B_Memorial_2","","2","2","","","","","","","","","",""
"Memorial_CAM112_S01B_1_4","Memorial_CAM112_S01B_1","Default","4","S01_Idle","","Voice_Char_112_S01_B_Memorial_3","","2","3","","","","","","","","","",""
"Memorial_CAM112_S01B_1_5","Memorial_CAM112_S01B_1","Default","5","S01_Idle","","Voice_Char_112_S01_B_Memorial_4","","3","2","","","","","","","","","",""
"Memorial_CAM112_S01B_1_6","Memorial_CAM112_S01B_1","Default","6","S01_Idle","","Voice_Char_112_S01_B_Memorial_5","","3","2","","","","","","","","","",""
"Memorial_CAM112_S01B_1_7","Memorial_CAM112_S01B_1","Default","7","Shoot, S02_Idle","","Voice_Char_112_S01_B_Photo_1","8","4","0","","","","","","","","","",""
"Memorial_CAM110_S01G_1_1","Memorial_CAM110_S01G_1","Default","1","S01_Idle","Sfx_Bgm_Dialogue_11","","","1","0","","","","","","","","","",""
"Memorial_CAM110_S01G_1_2","Memorial_CAM110_S01G_1","Default","2","S01_Idle","","Voice_Char_110_S01_G_Memorial_1","","2","2","","","","","","","","","",""
"Memorial_CAM110_S01G_1_3","Memorial_CAM110_S01G_1","Default","3","S01_Idle","","Voice_Char_110_S01_G_Memorial_2","","3","0","","","","","","","","","",""
"Memorial_CAM110_S01G_1_4","Memorial_CAM110_S01G_1","Default","4","S01_Idle","","Voice_Char_110_S01_G_Memorial_3","","3","2","","","","","","","","","",""
"Memorial_CAM110_S01G_1_5","Memorial_CAM110_S01G_1","Default","5","S01_Idle","","Voice_Char_110_S01_G_Memorial_4","","4","0","","","","","","","","","",""
"Memorial_CAM110_S01G_1_6","Memorial_CAM110_S01G_1","Default","6","S01_Idle","","Voice_Char_110_S01_G_Memorial_5","","4","0","","","","","","","","","",""
"Memorial_CAM110_S01G_1_7","Memorial_CAM110_S01G_1","Default","7","Shoot, S02_Idle","","Voice_Char_110_S01_G_Photo_1","9","5","0","","","","","","","","","",""
"Memorial_CAM111_S01B_1_1","Memorial_CAM111_S01B_1","Default","1","S01_Idle","Sfx_Bgm_Dialogue_05","","","1","0","","","","","","","","","",""
"Memorial_CAM111_S01B_1_2","Memorial_CAM111_S01B_1","Default","2","S01_Idle","","Voice_Char_111_S01_B_Memorial_1","","2","1","","","","","","","","","",""
"Memorial_CAM111_S01B_1_3","Memorial_CAM111_S01B_1","Default","3","S01_Idle","","Voice_Char_111_S01_B_Memorial_2","","2","1","","","","","","","","","",""
"Memorial_CAM111_S01B_1_4","Memorial_CAM111_S01B_1","Default","4","S01_Idle","","Voice_Char_111_S01_B_Memorial_3","","3","1","","","","","","","","","",""
"Memorial_CAM111_S01B_1_5","Memorial_CAM111_S01B_1","Default","5","S01_Idle","","Voice_Char_111_S01_B_Memorial_4","","3","1","","","","","","","","","",""
"Memorial_CAM111_S01B_1_6","Memorial_CAM111_S01B_1","Default","6","Shoot, S02_Idle","","Voice_Char_111_S01_B_Photo_1","5.5","4","0","","","","","","","","","",""
"Memorial_Intro_DrothyDm01_1_1","Memorial_Intro_DrothyDm01_1","Default","1","Idle1","","","","1","20","","","","","","","","","",""
"Memorial_CAM114_S01B_1_1","Memorial_CAM114_S01B_1","Default","1","S01_Idle","Sfx_Bgm_Mirrorgram","","","1","0","","","","","","","","","",""
"Memorial_CAM114_S01B_1_2","Memorial_CAM114_S01B_1","Default","2","S01_Idle","","Voice_Char_114_S01_B_Memorial_1","","2","1","","","","","","","","","",""
"Memorial_CAM114_S01B_1_3","Memorial_CAM114_S01B_1","Default","3","S01_Idle","","Voice_Char_114_S01_B_Memorial_2","","3","1","","","","","","","","","",""
"Memorial_CAM114_S01B_1_4","Memorial_CAM114_S01B_1","Default","4","S01_Idle","","Voice_Char_114_S01_B_Memorial_3","","4","1","","","","","","","","","",""
"Memorial_CAM114_S01B_1_5","Memorial_CAM114_S01B_1","Default","5","S01_Idle","","Voice_Char_114_S01_B_Memorial_4","","5","2","","","","","","","","","",""
"Memorial_CAM114_S01B_1_6","Memorial_CAM114_S01B_1","Default","6","Shoot, S02_Idle","","Voice_Char_114_S01_B_Photo_1","4.2","6","0","","","","","","","","","",""
"Memorial_Intro_MeetDorothy01_1","Memorial_Intro_MeetDorothy01","Default","1","idle","","","","1","20","","","","","","","","","",""
"Memorial_CAM003_S01B_Event01_1","Memorial_CAM003_S01B_Event01","LobbySubtitle","1","S01_Idle","Sfx_Bgm_Mirrorgram","","","1","0","Sfx_Env_C003_S01B_Memorial_02","","","","","","","","",""
