id	label	engName	pointID	foodType	levelType	listImageId	monsteType	type	unlockType	unlockId	unlockNum	unlockLevel	level	exp	cardExp	battleRules	proposalLevel	chapter	costItem	costNum	costNumLose	SceneId	rounds	petLineup	roleNun	anniWarPoint	repeatButton	powerRatioTeamID	showContinueBtn	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	describe	describe_zh_TW	describe_en_UK	describe_ja_JP	describe_ko_KR	describe_th_TH	effect	effect_zh_TW	effect_en_UK	effect_ja_JP	effect_ko_KR	effect_th_TH
2040502	2	Ingredients	408	3	2	29:story_list_001_05	1	0	25	0	0	2040501	0	5	100	1	22400	408	3000004	4	1	23701	10	0	4	0	1	12	1	1	乌鸦巷·饮品	烏鴉巷·飲品	Ravens Alley: Drinks	カラス横丁･ドリンク	크로우로드 음료	ตรอกเรเวน-เครื่องดื่ม	以不祥之鸟命名的暗巷中存在各种材料交易，是旧城区最混乱的街巷，也是野心的陨落之地。	以不祥之鳥命名的暗巷中存在各種材料交易，是舊城區最混亂的街巷，也是野心的隕落之地。	This dimly lit alleyway, named after the ominous bird, serves as a hub for various illicit trades and stands as the most chaotic street in Oldtown. It is where ambitions meet their downfall.	不吉な鳥にちなんで名づけられたこの路地は、あらゆる物資が取引される、オールドタウンで最も混沌とした通りであり、野望が挫折した場所でもある。	불길한 새의 이름을 딴 뒷골목에는 여러 재료들이 거래되고 있다. 구시가지에서 가장 혼란스런 골목이며, 욕망으로 뒤덮인 곳이다.	ตรอก​เร​เวน​ที่​ตั้งชื่อ​ตาม​นก​แห่ง​ลางร้าย​ เต็มไปด้วย​การค้าขาย​วัตถุดิบ​ต่างๆ​ เป็น​ถนน​ที่​วุ่นวาย​ที่สุด​ใน​เขตเมือง​โบราณ​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2040503	3	Ingredients	408	3	2	29:story_list_000_01	1	0	25	0	0	2040502	0	5	100	1	28100	408	3000004	4	1	23701	10	0	4	0	1	12	1	1	乌鸦巷·饮品	烏鴉巷·飲品	Ravens Alley: Drinks	カラス横丁･ドリンク	크로우로드 음료	ตรอกเรเวน-เครื่องดื่ม	以不祥之鸟命名的暗巷中存在各种材料交易，是旧城区最混乱的街巷，也是野心的陨落之地。	以不祥之鳥命名的暗巷中存在各種材料交易，是舊城區最混亂的街巷，也是野心的隕落之地。	This dimly lit alleyway, named after the ominous bird, serves as a hub for various illicit trades and stands as the most chaotic street in Oldtown. It is where ambitions meet their downfall.	不吉な鳥にちなんで名づけられたこの路地は、あらゆる物資が取引される、オールドタウンで最も混沌とした通りであり、野望が挫折した場所でもある。	불길한 새의 이름을 딴 뒷골목에는 여러 재료들이 거래되고 있다. 구시가지에서 가장 혼란스런 골목이며, 욕망으로 뒤덮인 곳이다.	ตรอก​เร​เวน​ที่​ตั้งชื่อ​ตาม​นก​แห่ง​ลางร้าย​ เต็มไปด้วย​การค้าขาย​วัตถุดิบ​ต่างๆ​ เป็น​ถนน​ที่​วุ่นวาย​ที่สุด​ใน​เขตเมือง​โบราณ​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2040504	1	Ingredients	408	1	2	29:story_list_001_05	1	0	4	0	107010	0	0	5	100	1	8700	408	3000004	4	1	23701	10	0	4	0	1	12	1	1	乌鸦巷·主食	烏鴉巷·主食	Ravens Alley: Main Dish	カラス横丁･メインディッシュ	크로우로드 메인요리	ตรอกเรเวน-จานหลัก	以不祥之鸟命名的暗巷中存在各种材料交易，是旧城区最混乱的街巷，也是野心的陨落之地。	以不祥之鳥命名的暗巷中存在各種材料交易，是舊城區最混亂的街巷，也是野心的隕落之地。	This dimly lit alleyway, named after the ominous bird, serves as a hub for various illicit trades and stands as the most chaotic street in Oldtown. It is where ambitions meet their downfall.	不吉な鳥にちなんで名づけられたこの路地は、あらゆる物資が取引される、オールドタウンで最も混沌とした通りであり、野望が挫折した場所でもある。	불길한 새의 이름을 딴 뒷골목에는 여러 재료들이 거래되고 있다. 구시가지에서 가장 혼란스런 골목이며, 욕망으로 뒤덮인 곳이다.	ตรอก​เร​เวน​ที่​ตั้งชื่อ​ตาม​นก​แห่ง​ลางร้าย​ เต็มไปด้วย​การค้าขาย​วัตถุดิบ​ต่างๆ​ เป็น​ถนน​ที่​วุ่นวาย​ที่สุด​ใน​เขตเมือง​โบราณ​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2040505	2	Ingredients	408	1	2	29:story_list_000_01	1	0	25	0	0	2040504	0	5	100	1	23800	408	3000004	4	1	23701	10	0	4	0	1	12	1	1	乌鸦巷·主食	烏鴉巷·主食	Ravens Alley: Main Dish	カラス横丁･メインディッシュ	크로우로드 메인요리	ตรอกเรเวน-จานหลัก	以不祥之鸟命名的暗巷中存在各种材料交易，是旧城区最混乱的街巷，也是野心的陨落之地。	以不祥之鳥命名的暗巷中存在各種材料交易，是舊城區最混亂的街巷，也是野心的隕落之地。	This dimly lit alleyway, named after the ominous bird, serves as a hub for various illicit trades and stands as the most chaotic street in Oldtown. It is where ambitions meet their downfall.	不吉な鳥にちなんで名づけられたこの路地は、あらゆる物資が取引される、オールドタウンで最も混沌とした通りであり、野望が挫折した場所でもある。	불길한 새의 이름을 딴 뒷골목에는 여러 재료들이 거래되고 있다. 구시가지에서 가장 혼란스런 골목이며, 욕망으로 뒤덮인 곳이다.	ตรอก​เร​เวน​ที่​ตั้งชื่อ​ตาม​นก​แห่ง​ลางร้าย​ เต็มไปด้วย​การค้าขาย​วัตถุดิบ​ต่างๆ​ เป็น​ถนน​ที่​วุ่นวาย​ที่สุด​ใน​เขตเมือง​โบราณ​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2040506	3	Ingredients	408	1	2	29:story_list_001_05	1	0	25	0	0	2040505	0	5	100	1	29900	408	3000004	4	1	23701	10	0	4	0	1	12	1	1	乌鸦巷·主食	烏鴉巷·主食	Ravens Alley: Main Dish	カラス横丁･メインディッシュ	크로우로드 메인요리	ตรอกเรเวน-จานหลัก	以不祥之鸟命名的暗巷中存在各种材料交易，是旧城区最混乱的街巷，也是野心的陨落之地。	以不祥之鳥命名的暗巷中存在各種材料交易，是舊城區最混亂的街巷，也是野心的隕落之地。	This dimly lit alleyway, named after the ominous bird, serves as a hub for various illicit trades and stands as the most chaotic street in Oldtown. It is where ambitions meet their downfall.	不吉な鳥にちなんで名づけられたこの路地は、あらゆる物資が取引される、オールドタウンで最も混沌とした通りであり、野望が挫折した場所でもある。	불길한 새의 이름을 딴 뒷골목에는 여러 재료들이 거래되고 있다. 구시가지에서 가장 혼란스런 골목이며, 욕망으로 뒤덮인 곳이다.	ตรอก​เร​เวน​ที่​ตั้งชื่อ​ตาม​นก​แห่ง​ลางร้าย​ เต็มไปด้วย​การค้าขาย​วัตถุดิบ​ต่างๆ​ เป็น​ถนน​ที่​วุ่นวาย​ที่สุด​ใน​เขตเมือง​โบราณ​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2040507	1	Ingredients	408	2	2	29:story_list_001_05	1	0	4	0	107010	0	0	5	100	1	8200	408	3000004	4	1	23701	10	0	4	0	1	12	1	1	乌鸦巷·甜品	烏鴉巷·甜品	Ravens Alley: Desserts	カラス横丁･デザート	크로우로드 디저트	ตรอกเรเวน-ขนมหวาน	以不祥之鸟命名的暗巷中存在各种材料交易，是旧城区最混乱的街巷，也是野心的陨落之地。	以不祥之鳥命名的暗巷中存在各種材料交易，是舊城區最混亂的街巷，也是野心的隕落之地。	This dimly lit alleyway, named after the ominous bird, serves as a hub for various illicit trades and stands as the most chaotic street in Oldtown. It is where ambitions meet their downfall.	不吉な鳥にちなんで名づけられたこの路地は、あらゆる物資が取引される、オールドタウンで最も混沌とした通りであり、野望が挫折した場所でもある。	불길한 새의 이름을 딴 뒷골목에는 여러 재료들이 거래되고 있다. 구시가지에서 가장 혼란스런 골목이며, 욕망으로 뒤덮인 곳이다.	ตรอก​เร​เวน​ที่​ตั้งชื่อ​ตาม​นก​แห่ง​ลางร้าย​ เต็มไปด้วย​การค้าขาย​วัตถุดิบ​ต่างๆ​ เป็น​ถนน​ที่​วุ่นวาย​ที่สุด​ใน​เขตเมือง​โบราณ​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2040508	2	Ingredients	408	2	2	29:story_list_000_01	1	0	25	0	0	2040507	0	5	100	1	22400	408	3000004	4	1	23701	10	0	4	0	1	12	1	1	乌鸦巷·甜品	烏鴉巷·甜品	Ravens Alley: Desserts	カラス横丁･デザート	크로우로드 디저트	ตรอกเรเวน-ขนมหวาน	以不祥之鸟命名的暗巷中存在各种材料交易，是旧城区最混乱的街巷，也是野心的陨落之地。	以不祥之鳥命名的暗巷中存在各種材料交易，是舊城區最混亂的街巷，也是野心的隕落之地。	This dimly lit alleyway, named after the ominous bird, serves as a hub for various illicit trades and stands as the most chaotic street in Oldtown. It is where ambitions meet their downfall.	不吉な鳥にちなんで名づけられたこの路地は、あらゆる物資が取引される、オールドタウンで最も混沌とした通りであり、野望が挫折した場所でもある。	불길한 새의 이름을 딴 뒷골목에는 여러 재료들이 거래되고 있다. 구시가지에서 가장 혼란스런 골목이며, 욕망으로 뒤덮인 곳이다.	ตรอก​เร​เวน​ที่​ตั้งชื่อ​ตาม​นก​แห่ง​ลางร้าย​ เต็มไปด้วย​การค้าขาย​วัตถุดิบ​ต่างๆ​ เป็น​ถนน​ที่​วุ่นวาย​ที่สุด​ใน​เขตเมือง​โบราณ​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2040509	3	Ingredients	408	2	2	29:story_list_001_05	1	0	25	0	0	2040508	0	5	100	1	28100	408	3000004	4	1	23701	10	0	4	0	1	12	1	1	乌鸦巷·甜品	烏鴉巷·甜品	Ravens Alley: Desserts	カラス横丁･デザート	크로우로드 디저트	ตรอกเรเวน-ขนมหวาน	以不祥之鸟命名的暗巷中存在各种材料交易，是旧城区最混乱的街巷，也是野心的陨落之地。	以不祥之鳥命名的暗巷中存在各種材料交易，是舊城區最混亂的街巷，也是野心的隕落之地。	This dimly lit alleyway, named after the ominous bird, serves as a hub for various illicit trades and stands as the most chaotic street in Oldtown. It is where ambitions meet their downfall.	不吉な鳥にちなんで名づけられたこの路地は、あらゆる物資が取引される、オールドタウンで最も混沌とした通りであり、野望が挫折した場所でもある。	불길한 새의 이름을 딴 뒷골목에는 여러 재료들이 거래되고 있다. 구시가지에서 가장 혼란스런 골목이며, 욕망으로 뒤덮인 곳이다.	ตรอก​เร​เวน​ที่​ตั้งชื่อ​ตาม​นก​แห่ง​ลางร้าย​ เต็มไปด้วย​การค้าขาย​วัตถุดิบ​ต่างๆ​ เป็น​ถนน​ที่​วุ่นวาย​ที่สุด​ใน​เขตเมือง​โบราณ​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2015301	1	Equip	403		1	29:story_list_001_05	2	0	25	0	0	0	0	10	200	1	28700	403	3000004	9	1	12601	10	0	4	1;5	1	12	1	1	利兹大道	利茲大道	Leids Avenue	リーズストリート	리즈 에비뉴	ถนนสายหลักลิซ	有着百年历史的利兹大道，曾在利兹丹姆傀化灾变中被摧毁，重建后再度作为最繁华的商业街使用至今。	有著百年歷史的利茲大道，曾在利茲丹姆傀化災變中被摧毀，重建後再度作為最繁華的商業街使用至今。	The Leids Avenue has a history of hundreds of years. It was destroyed during the Leidsdam Cataclysm but was rebuilt and remains the busiest commercial street to this day.	100年以上の歴史を持つリーズストリート。リーズダム傀化災害で破壊されたが、今は最も賑やかなショッピングストリートとして生まれ変わった。	백년 역사의 리즈 에비뉴는 리즈덤 퍼펫화 재해로 크게 훼손되었지만 재건된 이후 다시한번 가장 번화한 상업지구로써 지금까지 유지되고 있다.	ถนน​ลิ​ซ​ที่​มี​ประวัติศาสตร์​ยาวนาน​กว่า​ศตวรรษ​ เคย​ถูก​ทำลาย​ลง​ใน​เหตุการณ์​สภาวะ​หุ่นเชิด​ หลัง​การ​บูรณะ​ใหม่​ กลับมา​เป็น​ย่านการค้า​ที่​คึกคัก​ที่สุด​จนถึง​ปัจจุบัน​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2015302	2	Equip	403		1	29:story_list_000_01	2	0	25	0	0	2015301	0	12	240	1	40300	403	3000004	11	1	12601	10	0	4	3;10	1	12	1	1	利兹大道	利茲大道	Leids Avenue	リーズストリート	리즈 에비뉴	ถนนสายหลักลิซ	有着百年历史的利兹大道，曾在利兹丹姆傀化灾变中被摧毁，重建后再度作为最繁华的商业街使用至今。	有著百年歷史的利茲大道，曾在利茲丹姆傀化災變中被摧毀，重建後再度作為最繁華的商業街使用至今。	The Leids Avenue has a history of hundreds of years. It was destroyed during the Leidsdam Cataclysm but was rebuilt and remains the busiest commercial street to this day.	100年以上の歴史を持つリーズストリート。リーズダム傀化災害で破壊されたが、今は最も賑やかなショッピングストリートとして生まれ変わった。	백년 역사의 리즈 에비뉴는 리즈덤 퍼펫화 재해로 크게 훼손되었지만 재건된 이후 다시한번 가장 번화한 상업지구로써 지금까지 유지되고 있다.	ถนน​ลิ​ซ​ที่​มี​ประวัติศาสตร์​ยาวนาน​กว่า​ศตวรรษ​ เคย​ถูก​ทำลาย​ลง​ใน​เหตุการณ์​สภาวะ​หุ่นเชิด​ หลัง​การ​บูรณะ​ใหม่​ กลับมา​เป็น​ย่านการค้า​ที่​คึกคัก​ที่สุด​จนถึง​ปัจจุบัน​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2015303	3	Equip	403		1	29:story_list_001_05	2	0	25	0	0	2015302	0	14	280	1	68500	403	3000004	13	1	12601	10	0	4	7;15	1	12	1	1	利兹大道	利茲大道	Leids Avenue	リーズストリート	리즈 에비뉴	ถนนสายหลักลิซ	有着百年历史的利兹大道，曾在利兹丹姆傀化灾变中被摧毁，重建后再度作为最繁华的商业街使用至今。	有著百年歷史的利茲大道，曾在利茲丹姆傀化災變中被摧毀，重建後再度作為最繁華的商業街使用至今。	The Leids Avenue has a history of hundreds of years. It was destroyed during the Leidsdam Cataclysm but was rebuilt and remains the busiest commercial street to this day.	100年以上の歴史を持つリーズストリート。リーズダム傀化災害で破壊されたが、今は最も賑やかなショッピングストリートとして生まれ変わった。	백년 역사의 리즈 에비뉴는 리즈덤 퍼펫화 재해로 크게 훼손되었지만 재건된 이후 다시한번 가장 번화한 상업지구로써 지금까지 유지되고 있다.	ถนน​ลิ​ซ​ที่​มี​ประวัติศาสตร์​ยาวนาน​กว่า​ศตวรรษ​ เคย​ถูก​ทำลาย​ลง​ใน​เหตุการณ์​สภาวะ​หุ่นเชิด​ หลัง​การ​บูรณะ​ใหม่​ กลับมา​เป็น​ย่านการค้า​ที่​คึกคัก​ที่สุด​จนถึง​ปัจจุบัน​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2015304	4	Equip	403		1	29:story_list_001_05	2	0	25	0	0	2015303	0	16	320	1	92400	403	3000004	15	1	12601	10	0	4	1;5	1	12	1	1	利兹大道	利茲大道	Leids Avenue	リーズストリート	리즈 에비뉴	ถนนสายหลักลิซ	有着百年历史的利兹大道，曾在利兹丹姆傀化灾变中被摧毁，重建后再度作为最繁华的商业街使用至今。	有著百年歷史的利茲大道，曾在利茲丹姆傀化災變中被摧毀，重建後再度作為最繁華的商業街使用至今。	The Leids Avenue has a history of hundreds of years. It was destroyed during the Leidsdam Cataclysm but was rebuilt and remains the busiest commercial street to this day.	100年以上の歴史を持つリーズストリート。リーズダム傀化災害で破壊されたが、今は最も賑やかなショッピングストリートとして生まれ変わった。	백년 역사의 리즈 에비뉴는 리즈덤 퍼펫화 재해로 크게 훼손되었지만 재건된 이후 다시한번 가장 번화한 상업지구로써 지금까지 유지되고 있다.	ถนน​ลิ​ซ​ที่​มี​ประวัติศาสตร์​ยาวนาน​กว่า​ศตวรรษ​ เคย​ถูก​ทำลาย​ลง​ใน​เหตุการณ์​สภาวะ​หุ่นเชิด​ หลัง​การ​บูรณะ​ใหม่​ กลับมา​เป็น​ย่านการค้า​ที่​คึกคัก​ที่สุด​จนถึง​ปัจจุบัน​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
2015305	5	Equip	403		1	29:story_list_000_01	2	0	25	0	0	2015304	0	18	360	1	116100	403	3000004	17	1	12601	10	0	4	3;10	1	12	1	1	利兹大道	利茲大道	Leids Avenue	リーズストリート	리즈 에비뉴	ถนนสายหลักลิซ	有着百年历史的利兹大道，曾在利兹丹姆傀化灾变中被摧毁，重建后再度作为最繁华的商业街使用至今。	有著百年歷史的利茲大道，曾在利茲丹姆傀化災變中被摧毀，重建後再度作為最繁華的商業街使用至今。	The Leids Avenue has a history of hundreds of years. It was destroyed during the Leidsdam Cataclysm but was rebuilt and remains the busiest commercial street to this day.	100年以上の歴史を持つリーズストリート。リーズダム傀化災害で破壊されたが、今は最も賑やかなショッピングストリートとして生まれ変わった。	백년 역사의 리즈 에비뉴는 리즈덤 퍼펫화 재해로 크게 훼손되었지만 재건된 이후 다시한번 가장 번화한 상업지구로써 지금까지 유지되고 있다.	ถนน​ลิ​ซ​ที่​มี​ประวัติศาสตร์​ยาวนาน​กว่า​ศตวรรษ​ เคย​ถูก​ทำลาย​ลง​ใน​เหตุการณ์​สภาวะ​หุ่นเชิด​ หลัง​การ​บูรณะ​ใหม่​ กลับมา​เป็น​ย่านการค้า​ที่​คึกคัก​ที่สุด​จนถึง​ปัจจุบัน​	<color=#66b032>区域效果</color>:旧城区中每两回合敌我双方都会获得护盾。	<color=#66b032>區域效果</color>:舊城區中每兩回合敵我雙方都會獲得護盾。	<color=#66b032>District Effect</color>: In Oldtown, both allies and enemies will gain Shields every 2 turns.	<color=#66b032>エリア効果</color>:オールドタウンで、2ターンごとに敵と味方全体にシールドが付与される。	<color=#66b032>지역 효과</color>: 구시가지에선 매 두 턴마다 적과 아군이 실드를 획득합니다.	<color=#66b032>เอฟเฟกต์สถานที่</color>:​ ใน​เขตเมือง​โบราณ​ ทุกๆ​ สอง​เทิร์น​ ทั้ง​ฝ่าย​เรา​และ​ฝ่าย​ศัตรู​จะ​ได้รับ​โล่​ป้องกัน​
