id	icon	skillId1	skillId2	skillId3	skillId4	overCondition	overConditionPara	overSkill1	overSkill2	overSkill3	overSkill4	cardBehavior	cardBehaviorPara	cardTrigger	triggerEffect	triggerPara	delayTriggerTarget	delayTriggerType	delayTriggereffectId	usefulnessAI	usefulnessNumAI	isAoe	skillType	isPowerful	label	showLabel	autoLabel	skillLvMax	clickType	isEveryone	descOther	abstractLabel	cardActive	ignoreTaunt	status	skillName	skillName_zh_TW	skillName_en_UK	skillName_ja_JP	skillName_ko_KR	skillName_th_TH	skillDesc1	skillDesc1_zh_TW	skillDesc1_en_UK	skillDesc1_ja_JP	skillDesc1_ko_KR	skillDesc1_th_TH	skillDesc2	skillDesc2_zh_TW	skillDesc2_en_UK	skillDesc2_ja_JP	skillDesc2_ko_KR	skillDesc2_th_TH	skillDesc3	skillDesc3_zh_TW	skillDesc3_en_UK	skillDesc3_ja_JP	skillDesc3_ko_KR	skillDesc3_th_TH	skillDesc4	skillDesc4_zh_TW	skillDesc4_en_UK	skillDesc4_ja_JP	skillDesc4_ko_KR	skillDesc4_th_TH	specialDesc1	specialDesc1_zh_TW	specialDesc1_en_UK	specialDesc1_ja_JP	specialDesc1_ko_KR	specialDesc1_th_TH	specialDesc2	specialDesc2_zh_TW	specialDesc2_en_UK	specialDesc2_ja_JP	specialDesc2_ko_KR	specialDesc2_th_TH	specialDesc3	specialDesc3_zh_TW	specialDesc3_en_UK	specialDesc3_ja_JP	specialDesc3_ko_KR	specialDesc3_th_TH	specialDesc4	specialDesc4_zh_TW	specialDesc4_en_UK	specialDesc4_ja_JP	specialDesc4_ko_KR	specialDesc4_th_TH
71010051	36:catball_skill_icon_101005	41010051																		601	160;30	1	1		1	1		1	1	1		13	0	0	1	绅士风度	紳士風度	Noble Demeanor	ジェンティリティイ	신사의 매너	มาดสุภาพบุรุษ	按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方全体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方全體施加_#round_num_0_0_0_回合的護盾	Grants all allies a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方全体に付与する（_#round_num_0_0_0_ターン持続）。	_#round_num_0_0_0_턴 동안 아군 전체의 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는 실드를 아군 전체에게 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																			按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方全体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方全體施加_#round_num_0_0_0_回合的護盾	Grants all allies a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方全体に付与する（_#round_num_0_0_0_ターン持続）。	_#round_num_0_0_0_턴 동안 아군 전체의 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는 실드를 아군 전체에게 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																		
71010052	36:catball_skill_icon_101005	41010052																		601	160;30	1	1		1	1		1	1	1		13	0	0	1	绅士风度	紳士風度	Noble Demeanor	ジェンティリティイ	신사의 매너	มาดสุภาพบุรุษ	按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方全体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方全體施加_#round_num_0_0_0_回合的護盾	Grants all allies a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方全体に付与する（_#round_num_0_0_0_ターン持続）。	_#round_num_0_0_0_턴 동안 아군 전체의 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는 실드를 아군 전체에게 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																			按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方全体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方全體施加_#round_num_0_0_0_回合的護盾	Grants all allies a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方全体に付与する（_#round_num_0_0_0_ターン持続）。	_#round_num_0_0_0_턴 동안 아군 전체의 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는 실드를 아군 전체에게 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																		
71010053	36:catball_skill_icon_101005	41010053																		601	160;30	1	1		1	1		1	1	1		13	0	0	1	绅士风度	紳士風度	Noble Demeanor	ジェンティリティイ	신사의 매너	มาดสุภาพบุรุษ	按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方全体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方全體施加_#round_num_0_0_0_回合的護盾	Grants all allies a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方全体に付与する（_#round_num_0_0_0_ターン持続）。	_#round_num_0_0_0_턴 동안 아군 전체의 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는 실드를 아군 전체에게 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																			按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方全体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方全體施加_#round_num_0_0_0_回合的護盾	Grants all allies a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方全体に付与する（_#round_num_0_0_0_ターン持続）。	_#round_num_0_0_0_턴 동안 아군 전체의 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는 실드를 아군 전체에게 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																		
71010054	36:catball_skill_icon_101005	41010054																		601	160;30	1	1		1	1		1	1	1		13	0	0	1	绅士风度	紳士風度	Noble Demeanor	ジェンティリティイ	신사의 매너	มาดสุภาพบุรุษ	按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方全体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方全體施加_#round_num_0_0_0_回合的護盾	Grants all allies a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方全体に付与する（_#round_num_0_0_0_ターン持続）。	_#round_num_0_0_0_턴 동안 아군 전체의 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는 실드를 아군 전체에게 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																			按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方全体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方全體施加_#round_num_0_0_0_回合的護盾	Grants all allies a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方全体に付与する（_#round_num_0_0_0_ターン持続）。	_#round_num_0_0_0_턴 동안 아군 전체의 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는 실드를 아군 전체에게 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																		
71010061	36:catball_skill_icon_101006	41010061																		601	160;30	0	1		1	1		1	1	0		13	0	0	1	王族血脉	王族血脈	Regal Bloodline	王統	왕족 혈통	สายเลือดราชัน	按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方单体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方單體施加_#round_num_0_0_0_回合的護盾	Grants one ally a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方単体に付与する（_#round_num_0_0_0_ターン持続）。	단일 아군에게 _#round_num_0_0_0_턴 동안 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는  실드를 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																			按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方单体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方單體施加_#round_num_0_0_0_回合的護盾	Grants one ally a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方単体に付与する（_#round_num_0_0_0_ターン持続）。	단일 아군에게 _#round_num_0_0_0_턴 동안 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는  실드를 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																		
71010062	36:catball_skill_icon_101006	41010062																		601	160;30	0	1		1	1		1	1	0		13	0	0	1	王族血脉	王族血脈	Regal Bloodline	王統	왕족 혈통	สายเลือดราชัน	按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方单体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方單體施加_#round_num_0_0_0_回合的護盾	Grants one ally a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方単体に付与する（_#round_num_0_0_0_ターン持続）。	단일 아군에게 _#round_num_0_0_0_턴 동안 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는  실드를 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																			按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方单体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方單體施加_#round_num_0_0_0_回合的護盾	Grants one ally a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方単体に付与する（_#round_num_0_0_0_ターン持続）。	단일 아군에게 _#round_num_0_0_0_턴 동안 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는  실드를 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																		
71010063	36:catball_skill_icon_101006	41010063																		601	160;30	0	1		1	1		1	1	0		13	0	0	1	王族血脉	王族血脈	Regal Bloodline	王統	왕족 혈통	สายเลือดราชัน	按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方单体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方單體施加_#round_num_0_0_0_回合的護盾	Grants one ally a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方単体に付与する（_#round_num_0_0_0_ターン持続）。	단일 아군에게 _#round_num_0_0_0_턴 동안 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는  실드를 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																			按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方单体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方單體施加_#round_num_0_0_0_回合的護盾	Grants one ally a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方単体に付与する（_#round_num_0_0_0_ターン持続）。	단일 아군에게 _#round_num_0_0_0_턴 동안 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는  실드를 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																		
71010064	36:catball_skill_icon_101006	41010064																		601	160;30	0	1		1	1		1	1	0		13	0	0	1	王族血脉	王族血脈	Regal Bloodline	王統	왕족 혈통	สายเลือดราชัน	按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方单体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方單體施加_#round_num_0_0_0_回合的護盾	Grants one ally a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方単体に付与する（_#round_num_0_0_0_ターン持続）。	단일 아군에게 _#round_num_0_0_0_턴 동안 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는  실드를 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																			按全队战前攻击力之和的_#buff_passiveper_0_0_0_1_1_，对友方单体施加_#round_num_0_0_0_回合的护盾	按全隊戰前攻擊力之和的_#buff_passiveper_0_0_0_1_1_，對友方單體施加_#round_num_0_0_0_回合的護盾	Grants one ally a shield equal to _#buff_passiveper_0_0_0_1_1_ of the total pre-battle ATK of the team for _#round_num_0_0_0_ turn(s).	味方全体の基本攻撃力の合計の_#buff_passiveper_0_0_0_1_1_分のシールドを味方単体に付与する（_#round_num_0_0_0_ターン持続）。	단일 아군에게 _#round_num_0_0_0_턴 동안 전투 전 공격력 총합의 _#buff_passiveper_0_0_0_1_1_에 해당하는  실드를 부여한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_passiveper_0_0_0_1_1_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​																		
71010081	36:catball_skill_icon_101008	41010081																		102	180	1	1		2	2		1	2	1		2	0	0	1	勇气赞歌	勇氣讚歌	Ode to Bravery	勇気讃歌	용기의 찬가	บทเพลงแห่งความกล้า	对敌方全体造成全队战前攻击力之和的_#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_点<color="#FF7F50">「纯粹伤害」</color>\n<color="#FF7F50">「纯粹伤害」</color>：只计算攻击力的固定值伤害	對敵方全體造成全隊戰前攻擊力之和的_#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_點<color="#FF7F50">「純粹傷害」</color>\n<color="#FF7F50">「純粹傷害」</color>：只計算攻擊力的固定值傷害	Deals <color="#FF7F50">Pure DMG</color> equal to _#skill_effectper_0_0_1_ total pre-battle ATK of the team plus _#skill_effectint_0_0_2_ to all enemies.\n<color="#FF7F50">Pure DMG</color>: Deals a set amount of DMG based on ATK.	敵全体に味方全体の基本攻撃力の合計の_#skill_effectper_0_0_1_＋_#skill_effectint_0_0_2_の<color="#FF7F50">「純ダメージ」</color>を与える。\n<color="#FF7F50">「純ダメージ」</color>：ステータスによる影響を受けない固定ダメージ。	적 전체에게 아군 전체의 전투 전 공격력 총합의 _#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_에 해당하는 <color="#FF7F50">「순수 대미지」</color>를 부여한다.\n<color="#FF7F50">「순수 대미지」</color>: 공격력의 대미지 확정값만 계산한다.	สร้าง​ดา​เม​จ​แก่​ศัตรู​ทั้งหมด​เป็น​ <color="#FF7F50">[ดาเมจเพียว]</color>​ _#skill_effectper_0_0_1_​ +​ _#skill_effectint_0_0_2_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​\n<color="#FF7F50">[​ดา​เม​จ​เพียว​]</color>:​ คำนวณ​ดา​เม​จ​จาก​ค่า​ ATK​ แบบ​คงที่​เท่านั้น​																			对敌方全体造成全队战前攻击力之和的_#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_点<color="#FF7F50">「纯粹伤害」</color>&<color="#FF7F50">「纯粹伤害」</color>：只计算攻击力的固定值伤害	對敵方全體造成全隊戰前攻擊力之和的_#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_點<color="#FF7F50">「純粹傷害」</color>&<color="#FF7F50">「純粹傷害」</color>：只計算攻擊力的固定值傷害	Deals <color="#FF7F50">Pure DMG</color> equal to _#skill_effectper_0_0_1_ total pre-battle ATK of the team plus _#skill_effectint_0_0_2_ to all enemies.&<color="#FF7F50">Pure DMG</color>: Deals a set amount of DMG based on ATK.	敵全体に味方全体の基本攻撃力の合計の_#skill_effectper_0_0_1_＋_#skill_effectint_0_0_2_の<color="#FF7F50">「純ダメージ」</color>を与える。&<color="#FF7F50">「純ダメージ」</color>：ステータスによる影響を受けない固定ダメージ。	적 전체에게 아군 전체의 전투 전 공격력 총합의 _#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_에 해당하는 <color="#FF7F50">「순수 대미지」</color>를 부여한다.&<color="#FF7F50">「순수 대미지」</color>: 공격력의 대미지 확정값만 계산한다.	สร้าง​ดา​เม​จ​แก่​ศัตรู​ทั้งหมด​เป็น​ <color="#FF7F50">[ดาเมจเพียว]</color>​ _#skill_effectper_0_0_1_​ +​ _#skill_effectint_0_0_2_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ &​ <color="#FF7F50">[ดาเมจเพียว]</color>:​ คำนวณ​ดา​เม​จ​จาก​ค่า​ ATK​ แบบ​คงที่​เท่านั้น​																		
71010082	36:catball_skill_icon_101008	41010082																		102	180	1	1		2	2		1	2	1		2	0	0	1	勇气赞歌	勇氣讚歌	Ode to Bravery	勇気讃歌	용기의 찬가	บทเพลงแห่งความกล้า	对敌方全体造成全队战前攻击力之和的_#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_点<color="#FF7F50">「纯粹伤害」</color>\n<color="#FF7F50">「纯粹伤害」</color>：只计算攻击力的固定值伤害	對敵方全體造成全隊戰前攻擊力之和的_#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_點<color="#FF7F50">「純粹傷害」</color>\n<color="#FF7F50">「純粹傷害」</color>：只計算攻擊力的固定值傷害	Deals <color="#FF7F50">Pure DMG</color> equal to _#skill_effectper_0_0_1_ total pre-battle ATK of the team plus _#skill_effectint_0_0_2_ to all enemies.\n<color="#FF7F50">Pure DMG</color>: Deals a set amount of DMG based on ATK.	敵全体に味方全体の基本攻撃力の合計の_#skill_effectper_0_0_1_＋_#skill_effectint_0_0_2_の<color="#FF7F50">「純ダメージ」</color>を与える。\n<color="#FF7F50">「純ダメージ」</color>：ステータスによる影響を受けない固定ダメージ。	적 전체에게 아군 전체의 전투 전 공격력 총합의 _#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_에 해당하는 <color="#FF7F50">「순수 대미지」</color>를 부여한다.\n<color="#FF7F50">「순수 대미지」</color>: 공격력의 대미지 확정값만 계산한다.	สร้าง​ดา​เม​จ​แก่​ศัตรู​ทั้งหมด​เป็น​ <color="#FF7F50">[ดาเมจเพียว]</color>​ _#skill_effectper_0_0_1_​ +​ _#skill_effectint_0_0_2_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​\n<color="#FF7F50">[​ดา​เม​จ​เพียว​]</color>:​ คำนวณ​ดา​เม​จ​จาก​ค่า​ ATK​ แบบ​คงที่​เท่านั้น​																			对敌方全体造成全队战前攻击力之和的_#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_点<color="#FF7F50">「纯粹伤害」</color>&<color="#FF7F50">「纯粹伤害」</color>：只计算攻击力的固定值伤害	對敵方全體造成全隊戰前攻擊力之和的_#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_點<color="#FF7F50">「純粹傷害」</color>&<color="#FF7F50">「純粹傷害」</color>：只計算攻擊力的固定值傷害	Deals <color="#FF7F50">Pure DMG</color> equal to _#skill_effectper_0_0_1_ total pre-battle ATK of the team plus _#skill_effectint_0_0_2_ to all enemies.&<color="#FF7F50">Pure DMG</color>: Deals a set amount of DMG based on ATK.	敵全体に味方全体の基本攻撃力の合計の_#skill_effectper_0_0_1_＋_#skill_effectint_0_0_2_の<color="#FF7F50">「純ダメージ」</color>を与える。&<color="#FF7F50">「純ダメージ」</color>：ステータスによる影響を受けない固定ダメージ。	적 전체에게 아군 전체의 전투 전 공격력 총합의 _#skill_effectper_0_0_1_+_#skill_effectint_0_0_2_에 해당하는 <color="#FF7F50">「순수 대미지」</color>를 부여한다.&<color="#FF7F50">「순수 대미지」</color>: 공격력의 대미지 확정값만 계산한다.	สร้าง​ดา​เม​จ​แก่​ศัตรู​ทั้งหมด​เป็น​ <color="#FF7F50">[ดาเมจเพียว]</color>​ _#skill_effectper_0_0_1_​ +​ _#skill_effectint_0_0_2_​ ของ​ผลรวม​ ATK​ ของ​ทั้ง​ทีม​ก่อน​เริ่ม​การต่อสู้​ &​ <color="#FF7F50">[ดาเมจเพียว]</color>:​ คำนวณ​ดา​เม​จ​จาก​ค่า​ ATK​ แบบ​คงที่​เท่านั้น​																		
