skillKey	id	status
43111002_9	43111002	1
43111002_10	43111002	1
43111002_11	43111002	1
43111002_12	43111002	1
43111002_13	43111002	1
43111002_14	43111002	1
43111002_15	43111002	1
43111002_16	43111002	1
43111002_17	43111002	1
43111002_18	43111002	1
43111002_19	43111002	1
43111002_20	43111002	1
43111002_21	43111002	1
43111002_22	43111002	1
43111002_23	43111002	1
43111002_24	43111002	1
43111002_25	43111002	1
44111002_1	44111002	1
44111002_2	44111002	1
44111002_3	44111002	1
44111002_4	44111002	1
44111002_5	44111002	1
44111002_6	44111002	1
44111002_7	44111002	1
44111002_8	44111002	1
44111002_9	44111002	1
44111002_10	44111002	1
44111002_11	44111002	1
44111002_12	44111002	1
44111002_13	44111002	1
44111002_14	44111002	1
44111002_15	44111002	1
44111002_16	44111002	1
44111002_17	44111002	1
44111002_18	44111002	1
44111002_19	44111002	1
44111002_20	44111002	1
44111002_21	44111002	1
44111002_22	44111002	1
44111002_23	44111002	1
44111002_24	44111002	1
44111002_25	44111002	1
45111002_1	45111002	1
45111002_2	45111002	1
45111002_3	45111002	1
46111002_1	46111002	1
46111002_2	46111002	1
46111002_3	46111002	1
41112008_1	41112008	1
41112008_2	41112008	1
41112008_3	41112008	1
42112008_1	42112008	1
42112008_2	42112008	1
42112008_3	42112008	1
43112008_1	43112008	1
43112008_2	43112008	1
43112008_3	43112008	1
43112008_4	43112008	1
43112008_5	43112008	1
43112008_6	43112008	1
43112008_7	43112008	1
43112008_8	43112008	1
43112008_9	43112008	1
43112008_10	43112008	1
43112008_11	43112008	1
43112008_12	43112008	1
43112008_13	43112008	1
43112008_14	43112008	1
43112008_15	43112008	1
43112008_16	43112008	1
43112008_17	43112008	1
43112008_18	43112008	1
43112008_19	43112008	1
43112008_20	43112008	1
43112008_21	43112008	1
43112008_22	43112008	1
43112008_23	43112008	1
43112008_24	43112008	1
43112008_25	43112008	1
41112002_1	41112002	1
41112002_2	41112002	1
41112002_3	41112002	1
42112002_1	42112002	1
42112002_2	42112002	1
42112002_3	42112002	1
43112002_1	43112002	1
43112002_2	43112002	1
43112002_3	43112002	1
43112002_4	43112002	1
43112002_5	43112002	1
43112002_6	43112002	1
43112002_7	43112002	1
43112002_8	43112002	1
43112002_9	43112002	1
43112002_10	43112002	1
43112002_11	43112002	1
43112002_12	43112002	1
43112002_13	43112002	1
43112002_14	43112002	1
43112002_15	43112002	1
43112002_16	43112002	1
43112002_17	43112002	1
43112002_18	43112002	1
43112002_19	43112002	1
43112002_20	43112002	1
43112002_21	43112002	1
43112002_22	43112002	1
43112002_23	43112002	1
43112002_24	43112002	1
43112002_25	43112002	1
41113008_1	41113008	1
41113008_2	41113008	1
41113008_3	41113008	1
42113008_1	42113008	1
42113008_2	42113008	1
42113008_3	42113008	1
43113008_1	43113008	1
43113008_2	43113008	1
43113008_3	43113008	1
43113008_4	43113008	1
43113008_5	43113008	1
43113008_6	43113008	1
43113008_7	43113008	1
43113008_8	43113008	1
43113008_9	43113008	1
43113008_10	43113008	1
43113008_11	43113008	1
43113008_12	43113008	1
43113008_13	43113008	1
43113008_14	43113008	1
43113008_15	43113008	1
43113008_16	43113008	1
43113008_17	43113008	1
43113008_18	43113008	1
43113008_19	43113008	1
43113008_20	43113008	1
43113008_21	43113008	1
43113008_22	43113008	1
43113008_23	43113008	1
43113008_24	43113008	1
43113008_25	43113008	1
41113001_1	41113001	1
41113001_2	41113001	1
41113001_3	41113001	1
42113001_1	42113001	1
42113001_2	42113001	1
42113001_3	42113001	1
43113001_1	43113001	1
43113001_2	43113001	1
43113001_3	43113001	1
43113001_4	43113001	1
43113001_5	43113001	1
43113001_6	43113001	1
43113001_7	43113001	1
43113001_8	43113001	1
43113001_9	43113001	1
43113001_10	43113001	1
43113001_11	43113001	1
43113001_12	43113001	1
43113001_13	43113001	1
43113001_14	43113001	1
43113001_15	43113001	1
43113001_16	43113001	1
43113001_17	43113001	1
43113001_18	43113001	1
43113001_19	43113001	1
43113001_20	43113001	1
43113001_21	43113001	1
43113001_22	43113001	1
43113001_23	43113001	1
43113001_24	43113001	1
43113001_25	43113001	1
41114008_1	41114008	1
41114008_2	41114008	1
41114008_3	41114008	1
42114008_1	42114008	1
42114008_2	42114008	1
42114008_3	42114008	1
43114008_1	43114008	1
43114008_2	43114008	1
43114008_3	43114008	1
43114008_4	43114008	1
43114008_5	43114008	1
43114008_6	43114008	1
43114008_7	43114008	1
43114008_8	43114008	1
43114008_9	43114008	1
43114008_10	43114008	1
43114008_11	43114008	1
43114008_12	43114008	1
43114008_13	43114008	1
43114008_14	43114008	1
43114008_15	43114008	1
43114008_16	43114008	1
43114008_17	43114008	1
43114008_18	43114008	1
43114008_19	43114008	1
43114008_20	43114008	1
43114008_21	43114008	1
43114008_22	43114008	1
43114008_23	43114008	1
43114008_24	43114008	1
43114008_25	43114008	1
41114001_1	41114001	1
41114001_2	41114001	1
41114001_3	41114001	1
42114001_1	42114001	1
42114001_2	42114001	1
42114001_3	42114001	1
43114001_1	43114001	1
43114001_2	43114001	1
43114001_3	43114001	1
43114001_4	43114001	1
43114001_5	43114001	1
43114001_6	43114001	1
43114001_7	43114001	1
43114001_8	43114001	1
43114001_9	43114001	1
43114001_10	43114001	1
43114001_11	43114001	1
43114001_12	43114001	1
43114001_13	43114001	1
43114001_14	43114001	1
43114001_15	43114001	1
43114001_16	43114001	1
43114001_17	43114001	1
43114001_18	43114001	1
43114001_19	43114001	1
43114001_20	43114001	1
43114001_21	43114001	1
43114001_22	43114001	1
43114001_23	43114001	1
43114001_24	43114001	1
43114001_25	43114001	1
414001_1	414001	1
414001_2	414001	1
414001_3	414001	1
424001_1	424001	1
424001_2	424001	1
424001_3	424001	1
434001_1	434001	1
434001_2	434001	1
434001_3	434001	1
434001_4	434001	1
434001_5	434001	1
434001_6	434001	1
434001_7	434001	1
434001_8	434001	1
434001_9	434001	1
434001_10	434001	1
434001_11	434001	1
434001_12	434001	1
434001_13	434001	1
434001_14	434001	1
434001_15	434001	1
434001_16	434001	1
434001_17	434001	1
434001_18	434001	1
434001_19	434001	1
434001_20	434001	1
434001_21	434001	1
434001_22	434001	1
434001_23	434001	1
434001_24	434001	1
434001_25	434001	1
414002_1	414002	1
414002_2	414002	1
414002_3	414002	1
424002_1	424002	1
424002_2	424002	1
424002_3	424002	1
434002_1	434002	1
434002_2	434002	1
434002_3	434002	1
434002_4	434002	1
434002_5	434002	1
434002_6	434002	1
434002_7	434002	1
434002_8	434002	1
434002_9	434002	1
434002_10	434002	1
434002_11	434002	1
434002_12	434002	1
434002_13	434002	1
434002_14	434002	1
434002_15	434002	1
434002_16	434002	1
434002_17	434002	1
434002_18	434002	1
434002_19	434002	1
434002_20	434002	1
434002_21	434002	1
434002_22	434002	1
434002_23	434002	1
434002_24	434002	1
434002_25	434002	1
414005_1	414005	1
414005_2	414005	1
414005_3	414005	1
424005_1	424005	1
424005_2	424005	1
424005_3	424005	1
434005_1	434005	1
434005_2	434005	1
434005_3	434005	1
434005_4	434005	1
434005_5	434005	1
434005_6	434005	1
434005_7	434005	1
434005_8	434005	1
434005_9	434005	1
434005_10	434005	1
434005_11	434005	1
434005_12	434005	1
434005_13	434005	1
434005_14	434005	1
434005_15	434005	1
434005_16	434005	1
434005_17	434005	1
434005_18	434005	1
434005_19	434005	1
434005_20	434005	1
434005_21	434005	1
434005_22	434005	1
434005_23	434005	1
434005_24	434005	1
434005_25	434005	1
414006_1	414006	1
414006_2	414006	1
414006_3	414006	1
424006_1	424006	1
424006_2	424006	1
424006_3	424006	1
434006_1	434006	1
434006_2	434006	1
434006_3	434006	1
434006_4	434006	1
434006_5	434006	1
434006_6	434006	1
434006_7	434006	1
434006_8	434006	1
434006_9	434006	1
434006_10	434006	1
434006_11	434006	1
434006_12	434006	1
434006_13	434006	1
434006_14	434006	1
434006_15	434006	1
434006_16	434006	1
434006_17	434006	1
434006_18	434006	1
434006_19	434006	1
434006_20	434006	1
434006_21	434006	1
434006_22	434006	1
434006_23	434006	1
434006_24	434006	1
434006_25	434006	1
41121008_1	41121008	1
41121008_2	41121008	1
41121008_3	41121008	1
42121008_1	42121008	1
42121008_2	42121008	1
42121008_3	42121008	1
43121008_1	43121008	1
43121008_2	43121008	1
43121008_3	43121008	1
43121008_4	43121008	1
43121008_5	43121008	1
43121008_6	43121008	1
43121008_7	43121008	1
43121008_8	43121008	1
43121008_9	43121008	1
43121008_10	43121008	1
43121008_11	43121008	1
43121008_12	43121008	1
43121008_13	43121008	1
43121008_14	43121008	1
43121008_15	43121008	1
43121008_16	43121008	1
43121008_17	43121008	1
43121008_18	43121008	1
43121008_19	43121008	1
43121008_20	43121008	1
43121008_21	43121008	1
43121008_22	43121008	1
43121008_23	43121008	1
43121008_24	43121008	1
43121008_25	43121008	1
414009_1	414009	1
414009_2	414009	1
414009_3	414009	1
424009_1	424009	1
424009_2	424009	1
424009_3	424009	1
434009_1	434009	1
434009_2	434009	1
434009_3	434009	1
434009_4	434009	1
434009_5	434009	1
434009_6	434009	1
434009_7	434009	1
434009_8	434009	1
434009_9	434009	1
434009_10	434009	1
434009_11	434009	1
434009_12	434009	1
434009_13	434009	1
434009_14	434009	1
434009_15	434009	1
434009_16	434009	1
434009_17	434009	1
434009_18	434009	1
434009_19	434009	1
434009_20	434009	1
434009_21	434009	1
434009_22	434009	1
434009_23	434009	1
434009_24	434009	1
434009_25	434009	1
414010_1	414010	1
414010_2	414010	1
414010_3	414010	1
424010_1	424010	1
424010_2	424010	1
424010_3	424010	1
434010_1	434010	1
434010_2	434010	1
434010_3	434010	1
434010_4	434010	1
434010_5	434010	1
434010_6	434010	1
434010_7	434010	1
434010_8	434010	1
434010_9	434010	1
434010_10	434010	1
434010_11	434010	1
434010_12	434010	1
434010_13	434010	1
434010_14	434010	1
434010_15	434010	1
434010_16	434010	1
434010_17	434010	1
434010_18	434010	1
434010_19	434010	1
434010_20	434010	1
434010_21	434010	1
434010_22	434010	1
434010_23	434010	1
434010_24	434010	1
434010_25	434010	1
414014_1	414014	1
414014_2	414014	1
414014_3	414014	1
424014_1	424014	1
424014_2	424014	1
424014_3	424014	1
434014_1	434014	1
434014_2	434014	1
434014_3	434014	1
434014_4	434014	1
434014_5	434014	1
434014_6	434014	1
434014_7	434014	1
434014_8	434014	1
434014_9	434014	1
434014_10	434014	1
434014_11	434014	1
434014_12	434014	1
434014_13	434014	1
434014_14	434014	1
434014_15	434014	1
434014_16	434014	1
434014_17	434014	1
434014_18	434014	1
434014_19	434014	1
434014_20	434014	1
434014_21	434014	1
434014_22	434014	1
434014_23	434014	1
434014_24	434014	1
434014_25	434014	1
414015_1	414015	1
414015_2	414015	1
414015_3	414015	1
424015_1	424015	1
424015_2	424015	1
424015_3	424015	1
434015_1	434015	1
434015_2	434015	1
434015_3	434015	1
434015_4	434015	1
434015_5	434015	1
434015_6	434015	1
434015_7	434015	1
434015_8	434015	1
434015_9	434015	1
434015_10	434015	1
434015_11	434015	1
434015_12	434015	1
434015_13	434015	1
434015_14	434015	1
434015_15	434015	1
434015_16	434015	1
434015_17	434015	1
434015_18	434015	1
434015_19	434015	1
434015_20	434015	1
434015_21	434015	1
434015_22	434015	1
434015_23	434015	1
434015_24	434015	1
434015_25	434015	1
414020_1	414020	1
414020_2	414020	1
414020_3	414020	1
424020_1	424020	1
424020_2	424020	1
424020_3	424020	1
434020_1	434020	1
434020_2	434020	1
434020_3	434020	1
434020_4	434020	1
434020_5	434020	1
434020_6	434020	1
434020_7	434020	1
434020_8	434020	1
434020_9	434020	1
434020_10	434020	1
434020_11	434020	1
434020_12	434020	1
434020_13	434020	1
434020_14	434020	1
434020_15	434020	1
434020_16	434020	1
434020_17	434020	1
434020_18	434020	1
434020_19	434020	1
434020_20	434020	1
434020_21	434020	1
434020_22	434020	1
434020_23	434020	1
434020_24	434020	1
434020_25	434020	1
414022_1	414022	1
414022_2	414022	1
414022_3	414022	1
424022_1	424022	1
424022_2	424022	1
424022_3	424022	1
434022_1	434022	1
434022_2	434022	1
434022_3	434022	1
434022_4	434022	1
434022_5	434022	1
434022_6	434022	1
434022_7	434022	1
434022_8	434022	1
434022_9	434022	1
434022_10	434022	1
434022_11	434022	1
434022_12	434022	1
434022_13	434022	1
434022_14	434022	1
434022_15	434022	1
434022_16	434022	1
434022_17	434022	1
434022_18	434022	1
434022_19	434022	1
434022_20	434022	1
434022_21	434022	1
434022_22	434022	1
434022_23	434022	1
434022_24	434022	1
434022_25	434022	1
414025_1	414025	1
414025_2	414025	1
414025_3	414025	1
424025_1	424025	1
424025_2	424025	1
424025_3	424025	1
434025_1	434025	1
434025_2	434025	1
434025_3	434025	1
434025_4	434025	1
434025_5	434025	1
434025_6	434025	1
434025_7	434025	1
434025_8	434025	1
434025_9	434025	1
434025_10	434025	1
434025_11	434025	1
434025_12	434025	1
434025_13	434025	1
434025_14	434025	1
434025_15	434025	1
434025_16	434025	1
434025_17	434025	1
434025_18	434025	1
434025_19	434025	1
434025_20	434025	1
434025_21	434025	1
434025_22	434025	1
434025_23	434025	1
434025_24	434025	1
434025_25	434025	1
414026_1	414026	1
414026_2	414026	1
414026_3	414026	1
424026_1	424026	1
424026_2	424026	1
424026_3	424026	1
434026_1	434026	1
434026_2	434026	1
434026_3	434026	1
434026_4	434026	1
434026_5	434026	1
434026_6	434026	1
434026_7	434026	1
434026_8	434026	1
434026_9	434026	1
434026_10	434026	1
434026_11	434026	1
434026_12	434026	1
434026_13	434026	1
434026_14	434026	1
434026_15	434026	1
434026_16	434026	1
434026_17	434026	1
434026_18	434026	1
434026_19	434026	1
434026_20	434026	1
434026_21	434026	1
434026_22	434026	1
434026_23	434026	1
434026_24	434026	1
434026_25	434026	1
414031_1	414031	1
414031_2	414031	1
414031_3	414031	1
424031_1	424031	1
424031_2	424031	1
424031_3	424031	1
434031_1	434031	1
434031_2	434031	1
434031_3	434031	1
434031_4	434031	1
434031_5	434031	1
434031_6	434031	1
434031_7	434031	1
434031_8	434031	1
434031_9	434031	1
434031_10	434031	1
434031_11	434031	1
434031_12	434031	1
434031_13	434031	1
434031_14	434031	1
434031_15	434031	1
434031_16	434031	1
434031_17	434031	1
434031_18	434031	1
434031_19	434031	1
434031_20	434031	1
434031_21	434031	1
434031_22	434031	1
434031_23	434031	1
434031_24	434031	1
434031_25	434031	1
414033_1	414033	1
414033_2	414033	1
414033_3	414033	1
424033_1	424033	1
424033_2	424033	1
424033_3	424033	1
434033_1	434033	1
434033_2	434033	1
434033_3	434033	1
434033_4	434033	1
434033_5	434033	1
434033_6	434033	1
434033_7	434033	1
434033_8	434033	1
434033_9	434033	1
434033_10	434033	1
434033_11	434033	1
434033_12	434033	1
434033_13	434033	1
434033_14	434033	1
434033_15	434033	1
434033_16	434033	1
434033_17	434033	1
434033_18	434033	1
434033_19	434033	1
434033_20	434033	1
434033_21	434033	1
434033_22	434033	1
434033_23	434033	1
434033_24	434033	1
434033_25	434033	1
414034_1	414034	1
414034_2	414034	1
414034_3	414034	1
424034_1	424034	1
424034_2	424034	1
424034_3	424034	1
434034_1	434034	1
434034_2	434034	1
434034_3	434034	1
434034_4	434034	1
434034_5	434034	1
434034_6	434034	1
434034_7	434034	1
434034_8	434034	1
434034_9	434034	1
434034_10	434034	1
434034_11	434034	1
434034_12	434034	1
434034_13	434034	1
434034_14	434034	1
434034_15	434034	1
434034_16	434034	1
434034_17	434034	1
434034_18	434034	1
434034_19	434034	1
434034_20	434034	1
434034_21	434034	1
434034_22	434034	1
434034_23	434034	1
434034_24	434034	1
434034_25	434034	1
414041_1	414041	1
414041_2	414041	1
414041_3	414041	1
424041_1	424041	1
424041_2	424041	1
424041_3	424041	1
434041_1	434041	1
434041_2	434041	1
434041_3	434041	1
434041_4	434041	1
434041_5	434041	1
434041_6	434041	1
434041_7	434041	1
434041_8	434041	1
434041_9	434041	1
434041_10	434041	1
434041_11	434041	1
434041_12	434041	1
434041_13	434041	1
434041_14	434041	1
434041_15	434041	1
434041_16	434041	1
434041_17	434041	1
434041_18	434041	1
434041_19	434041	1
434041_20	434041	1
434041_21	434041	1
434041_22	434041	1
434041_23	434041	1
434041_24	434041	1
434041_25	434041	1
414043_1	414043	1
414043_2	414043	1
414043_3	414043	1
424043_1	424043	1
424043_2	424043	1
424043_3	424043	1
434043_1	434043	1
434043_2	434043	1
434043_3	434043	1
434043_4	434043	1
434043_5	434043	1
434043_6	434043	1
434043_7	434043	1
434043_8	434043	1
434043_9	434043	1
434043_10	434043	1
434043_11	434043	1
434043_12	434043	1
434043_13	434043	1
434043_14	434043	1
434043_15	434043	1
434043_16	434043	1
434043_17	434043	1
434043_18	434043	1
434043_19	434043	1
434043_20	434043	1
434043_21	434043	1
434043_22	434043	1
434043_23	434043	1
434043_24	434043	1
434043_25	434043	1
418002_1	418002	1
418002_2	418002	1
418002_3	418002	1
428002_1	428002	1
428002_2	428002	1
428002_3	428002	1
438002_1	438002	1
438002_2	438002	1
438002_3	438002	1
438002_4	438002	1
438002_5	438002	1
438002_6	438002	1
438002_7	438002	1
438002_8	438002	1
438002_9	438002	1
438002_10	438002	1
438002_11	438002	1
438002_12	438002	1
438002_13	438002	1
438002_14	438002	1
438002_15	438002	1
438002_16	438002	1
438002_17	438002	1
438002_18	438002	1
438002_19	438002	1
438002_20	438002	1
438002_21	438002	1
438002_22	438002	1
438002_23	438002	1
438002_24	438002	1
438002_25	438002	1
41115008_1	41115008	1
41115008_2	41115008	1
41115008_3	41115008	1
42115008_1	42115008	1
42115008_2	42115008	1
42115008_3	42115008	1
43115008_1	43115008	1
43115008_2	43115008	1
43115008_3	43115008	1
43115008_4	43115008	1
43115008_5	43115008	1
43115008_6	43115008	1
43115008_7	43115008	1
43115008_8	43115008	1
43115008_9	43115008	1
43115008_10	43115008	1
43115008_11	43115008	1
43115008_12	43115008	1
43115008_13	43115008	1
43115008_14	43115008	1
43115008_15	43115008	1
43115008_16	43115008	1
43115008_17	43115008	1
43115008_18	43115008	1
43115008_19	43115008	1
43115008_20	43115008	1
43115008_21	43115008	1
43115008_22	43115008	1
43115008_23	43115008	1
43115008_24	43115008	1
43115008_25	43115008	1
44115008_1	44115008	1
44115008_2	44115008	1
44115008_3	44115008	1
44115008_4	44115008	1
44115008_5	44115008	1
44115008_6	44115008	1
44115008_7	44115008	1
44115008_8	44115008	1
44115008_9	44115008	1
44115008_10	44115008	1
44115008_11	44115008	1
44115008_12	44115008	1
44115008_13	44115008	1
44115008_14	44115008	1
44115008_15	44115008	1
44115008_16	44115008	1
44115008_17	44115008	1
44115008_18	44115008	1
44115008_19	44115008	1
44115008_20	44115008	1
44115008_21	44115008	1
44115008_22	44115008	1
44115008_23	44115008	1
44115008_24	44115008	1
44115008_25	44115008	1
41127008_1	41127008	1
41127008_2	41127008	1
41127008_3	41127008	1
42127008_1	42127008	1
42127008_2	42127008	1
42127008_3	42127008	1
43127008_1	43127008	1
43127008_2	43127008	1
43127008_3	43127008	1
43127008_4	43127008	1
43127008_5	43127008	1
43127008_6	43127008	1
43127008_7	43127008	1
43127008_8	43127008	1
43127008_9	43127008	1
43127008_10	43127008	1
43127008_11	43127008	1
43127008_12	43127008	1
43127008_13	43127008	1
43127008_14	43127008	1
43127008_15	43127008	1
43127008_16	43127008	1
43127008_17	43127008	1
43127008_18	43127008	1
43127008_19	43127008	1
43127008_20	43127008	1
43127008_21	43127008	1
43127008_22	43127008	1
43127008_23	43127008	1
43127008_24	43127008	1
43127008_25	43127008	1
41130008_1	41130008	1
41130008_2	41130008	1
41130008_3	41130008	1
42130008_1	42130008	1
42130008_2	42130008	1
42130008_3	42130008	1
43130008_1	43130008	1
43130008_2	43130008	1
43130008_3	43130008	1
43130008_4	43130008	1
43130008_5	43130008	1
43130008_6	43130008	1
43130008_7	43130008	1
43130008_8	43130008	1
43130008_9	43130008	1
43130008_10	43130008	1
43130008_11	43130008	1
43130008_12	43130008	1
43130008_13	43130008	1
43130008_14	43130008	1
43130008_15	43130008	1
43130008_16	43130008	1
43130008_17	43130008	1
43130008_18	43130008	1
43130008_19	43130008	1
43130008_20	43130008	1
43130008_21	43130008	1
43130008_22	43130008	1
43130008_23	43130008	1
43130008_24	43130008	1
43130008_25	43130008	1
44130008_1	44130008	1
44130008_2	44130008	1
44130008_3	44130008	1
41131008_1	41131008	1
41131008_2	41131008	1
41131008_3	41131008	1
42131008_1	42131008	1
42131008_2	42131008	1
42131008_3	42131008	1
43131008_1	43131008	1
43131008_2	43131008	1
43131008_3	43131008	1
43131008_4	43131008	1
43131008_5	43131008	1
43131008_6	43131008	1
43131008_7	43131008	1
43131008_8	43131008	1
43131008_9	43131008	1
43131008_10	43131008	1
43131008_11	43131008	1
43131008_12	43131008	1
43131008_13	43131008	1
43131008_14	43131008	1
43131008_15	43131008	1
43131008_16	43131008	1
43131008_17	43131008	1
43131008_18	43131008	1
43131008_19	43131008	1
43131008_20	43131008	1
43131008_21	43131008	1
43131008_22	43131008	1
43131008_23	43131008	1
43131008_24	43131008	1
43131008_25	43131008	1
41117008_1	41117008	1
41117008_2	41117008	1
41117008_3	41117008	1
42117008_1	42117008	1
42117008_2	42117008	1
42117008_3	42117008	1
43117008_1	43117008	1
43117008_2	43117008	1
43117008_3	43117008	1
43117008_4	43117008	1
43117008_5	43117008	1
43117008_6	43117008	1
43117008_7	43117008	1
43117008_8	43117008	1
43117008_9	43117008	1
43117008_10	43117008	1
43117008_11	43117008	1
43117008_12	43117008	1
43117008_13	43117008	1
43117008_14	43117008	1
43117008_15	43117008	1
43117008_16	43117008	1
43117008_17	43117008	1
43117008_18	43117008	1
43117008_19	43117008	1
43117008_20	43117008	1
43117008_21	43117008	1
43117008_22	43117008	1
43117008_23	43117008	1
43117008_24	43117008	1
43117008_25	43117008	1
44117008_1	44117008	1
44117008_2	44117008	1
44117008_3	44117008	1
44117008_4	44117008	1
44117008_5	44117008	1
44117008_6	44117008	1
44117008_7	44117008	1
44117008_8	44117008	1
44117008_9	44117008	1
44117008_10	44117008	1
44117008_11	44117008	1
44117008_12	44117008	1
44117008_13	44117008	1
44117008_14	44117008	1
44117008_15	44117008	1
44117008_16	44117008	1
44117008_17	44117008	1
44117008_18	44117008	1
44117008_19	44117008	1
44117008_20	44117008	1
44117008_21	44117008	1
44117008_22	44117008	1
44117008_23	44117008	1
44117008_24	44117008	1
44117008_25	44117008	1
41103006_1	41103006	1
41103006_2	41103006	1
41103006_3	41103006	1
42103006_1	42103006	1
42103006_2	42103006	1
42103006_3	42103006	1
43103006_1	43103006	1
43103006_2	43103006	1
43103006_3	43103006	1
43103006_4	43103006	1
43103006_5	43103006	1
43103006_6	43103006	1
43103006_7	43103006	1
43103006_8	43103006	1
43103006_9	43103006	1
43103006_10	43103006	1
43103006_11	43103006	1
43103006_12	43103006	1
43103006_13	43103006	1
43103006_14	43103006	1
43103006_15	43103006	1
43103006_16	43103006	1
43103006_17	43103006	1
43103006_18	43103006	1
43103006_19	43103006	1
43103006_20	43103006	1
43103006_21	43103006	1
43103006_22	43103006	1
43103006_23	43103006	1
43103006_24	43103006	1
43103006_25	43103006	1
41105004_1	41105004	1
41105004_2	41105004	1
41105004_3	41105004	1
42105004_1	42105004	1
42105004_2	42105004	1
42105004_3	42105004	1
43105004_1	43105004	1
43105004_2	43105004	1
43105004_3	43105004	1
43105004_4	43105004	1
43105004_5	43105004	1
43105004_6	43105004	1
43105004_7	43105004	1
43105004_8	43105004	1
43105004_9	43105004	1
43105004_10	43105004	1
43105004_11	43105004	1
43105004_12	43105004	1
43105004_13	43105004	1
43105004_14	43105004	1
43105004_15	43105004	1
43105004_16	43105004	1
43105004_17	43105004	1
43105004_18	43105004	1
43105004_19	43105004	1
43105004_20	43105004	1
43105004_21	43105004	1
43105004_22	43105004	1
43105004_23	43105004	1
43105004_24	43105004	1
43105004_25	43105004	1
41106009_1	41106009	1
41106009_2	41106009	1
41106009_3	41106009	1
42106009_1	42106009	1
42106009_2	42106009	1
42106009_3	42106009	1
43106009_1	43106009	1
43106009_2	43106009	1
43106009_3	43106009	1
43106009_4	43106009	1
43106009_5	43106009	1
43106009_6	43106009	1
43106009_7	43106009	1
43106009_8	43106009	1
43106009_9	43106009	1
43106009_10	43106009	1
43106009_11	43106009	1
43106009_12	43106009	1
43106009_13	43106009	1
43106009_14	43106009	1
43106009_15	43106009	1
43106009_16	43106009	1
43106009_17	43106009	1
43106009_18	43106009	1
43106009_19	43106009	1
43106009_20	43106009	1
43106009_21	43106009	1
43106009_22	43106009	1
43106009_23	43106009	1
43106009_24	43106009	1
43106009_25	43106009	1
44106009_1	44106009	1
44106009_2	44106009	1
44106009_3	44106009	1
44106009_4	44106009	1
44106009_5	44106009	1
44106009_6	44106009	1
44106009_7	44106009	1
44106009_8	44106009	1
44106009_9	44106009	1
44106009_10	44106009	1
44106009_11	44106009	1
44106009_12	44106009	1
44106009_13	44106009	1
44106009_14	44106009	1
44106009_15	44106009	1
44106009_16	44106009	1
44106009_17	44106009	1
44106009_18	44106009	1
44106009_19	44106009	1
44106009_20	44106009	1
44106009_21	44106009	1
44106009_22	44106009	1
44106009_23	44106009	1
44106009_24	44106009	1
44106009_25	44106009	1
41107010_1	41107010	1
41107010_2	41107010	1
41107010_3	41107010	1
42107010_1	42107010	1
42107010_2	42107010	1
42107010_3	42107010	1
43107010_1	43107010	1
43107010_2	43107010	1
43107010_3	43107010	1
43107010_4	43107010	1
43107010_5	43107010	1
43107010_6	43107010	1
43107010_7	43107010	1
43107010_8	43107010	1
43107010_9	43107010	1
43107010_10	43107010	1
43107010_11	43107010	1
43107010_12	43107010	1
43107010_13	43107010	1
43107010_14	43107010	1
43107010_15	43107010	1
43107010_16	43107010	1
43107010_17	43107010	1
43107010_18	43107010	1
43107010_19	43107010	1
43107010_20	43107010	1
43107010_21	43107010	1
43107010_22	43107010	1
43107010_23	43107010	1
43107010_24	43107010	1
43107010_25	43107010	1
44107010_1	44107010	1
44107010_2	44107010	1
44107010_3	44107010	1
45107010_1	45107010	1
45107010_2	45107010	1
45107010_3	45107010	1
46107010_1	46107010	1
46107010_2	46107010	1
46107010_3	46107010	1
41101013_1	41101013	1
41101013_2	41101013	1
41101013_3	41101013	1
42101013_1	42101013	1
42101013_2	42101013	1
42101013_3	42101013	1
43101013_1	43101013	1
43101013_2	43101013	1
43101013_3	43101013	1
43101013_4	43101013	1
43101013_5	43101013	1
43101013_6	43101013	1
43101013_7	43101013	1
43101013_8	43101013	1
43101013_9	43101013	1
43101013_10	43101013	1
43101013_11	43101013	1
43101013_12	43101013	1
43101013_13	43101013	1
43101013_14	43101013	1
43101013_15	43101013	1
43101013_16	43101013	1
43101013_17	43101013	1
43101013_18	43101013	1
43101013_19	43101013	1
43101013_20	43101013	1
43101013_21	43101013	1
43101013_22	43101013	1
43101013_23	43101013	1
43101013_24	43101013	1
43101013_25	43101013	1
41129008_1	41129008	1
41129008_2	41129008	1
41129008_3	41129008	1
42129008_1	42129008	1
42129008_2	42129008	1
42129008_3	42129008	1
43129008_1	43129008	1
43129008_2	43129008	1
43129008_3	43129008	1
43129008_4	43129008	1
43129008_5	43129008	1
43129008_6	43129008	1
43129008_7	43129008	1
43129008_8	43129008	1
43129008_9	43129008	1
43129008_10	43129008	1
43129008_11	43129008	1
43129008_12	43129008	1
43129008_13	43129008	1
43129008_14	43129008	1
43129008_15	43129008	1
43129008_16	43129008	1
43129008_17	43129008	1
43129008_18	43129008	1
43129008_19	43129008	1
43129008_20	43129008	1
43129008_21	43129008	1
43129008_22	43129008	1
43129008_23	43129008	1
43129008_24	43129008	1
43129008_25	43129008	1
41123008_1	41123008	1
41123008_2	41123008	1
41123008_3	41123008	1
42123008_1	42123008	1
42123008_2	42123008	1
42123008_3	42123008	1
43123008_1	43123008	1
