index	buffId	star	effectNum1	status
202010204_5	202010204	5	0.64	1
202010204_6	202010204	6	0.69	1
202010205_1	202010205	1	0.18	1
202010205_2	202010205	2	0.25	1
202010205_3	202010205	3	0.32	1
202010206_1	202010206	1	0.14	1
202010206_2	202010206	2	0.2	1
202010206_3	202010206	3	0.26	1
202010207_1	202010207	1	0.41	1
202010207_2	202010207	2	0.45	1
202010207_3	202010207	3	0.49	1
202010207_4	202010207	4	0.53	1
202010207_5	202010207	5	0.57	1
202010207_6	202010207	6	0.62	1
202010208_1	202010208	1	0.33	1
202010208_2	202010208	2	0.36	1
202010208_3	202010208	3	0.4	1
202010208_4	202010208	4	0.43	1
202010208_5	202010208	5	0.46	1
202010208_6	202010208	6	0.5	1
206020101_1	206020101	1	1	1
206020101_2	206020101	2	1	1
206020101_3	206020101	3	1	1
206020101_4	206020101	4	1	1
206020101_5	206020101	5	1	1
206020101_6	206020101	6	1	1
206020102_1	206020102	1	2	1
206020102_2	206020102	2	2	1
206020102_3	206020102	3	2	1
206020102_4	206020102	4	2	1
206020102_5	206020102	5	2	1
206020102_6	206020102	6	2	1
206020103_1	206020103	1	3	1
206020103_2	206020103	2	3	1
206020103_3	206020103	3	3	1
206020103_4	206020103	4	3	1
206020103_5	206020103	5	3	1
206020103_6	206020103	6	3	1
206020104_1	206020104	1	4	1
206020104_2	206020104	2	4	1
206020104_3	206020104	3	4	1
206020104_4	206020104	4	4	1
206020104_5	206020104	5	4	1
206020104_6	206020104	6	4	1
206020105_1	206020105	1	999	1
206020105_2	206020105	2	999	1
206020105_3	206020105	3	999	1
206020105_4	206020105	4	999	1
206020105_5	206020105	5	999	1
206020105_6	206020105	6	999	1
206020106_1	206020106	1	1	1
206020106_2	206020106	2	1	1
206020106_3	206020106	3	1	1
206020106_4	206020106	4	1	1
206020106_5	206020106	5	1	1
206020106_6	206020106	6	1	1
206020107_1	206020107	1	2	1
206020107_2	206020107	2	2	1
206020107_3	206020107	3	2	1
206020107_4	206020107	4	2	1
206020107_5	206020107	5	2	1
206020107_6	206020107	6	2	1
206020108_1	206020108	1	3	1
206020108_2	206020108	2	3	1
206020108_3	206020108	3	3	1
206020108_4	206020108	4	3	1
206020108_5	206020108	5	3	1
206020108_6	206020108	6	3	1
206020109_1	206020109	1	4	1
206020109_2	206020109	2	4	1
206020109_3	206020109	3	4	1
206020109_4	206020109	4	4	1
206020109_5	206020109	5	4	1
206020109_6	206020109	6	4	1
206020110_1	206020110	1	999	1
206020110_2	206020110	2	999	1
206020110_3	206020110	3	999	1
206020110_4	206020110	4	999	1
206020110_5	206020110	5	999	1
206020110_6	206020110	6	999	1
206020111_1	206020111	1	1	1
206020111_2	206020111	2	2	1
206020111_3	206020111	3	4	1
206020112_1	206020112	1	1	1
206020112_2	206020112	2	2	1
206020112_3	206020112	3	4	1
206020113_1	206020113	1	1	1
206020113_2	206020113	2	2	1
206030101_1	206030101	1	1	1
206030101_2	206030101	2	1	1
206030101_3	206030101	3	1	1
206030101_4	206030101	4	1	1
206030101_5	206030101	5	1	1
206030101_6	206030101	6	1	1
206030102_1	206030102	1	2	1
206030102_2	206030102	2	2	1
206030102_3	206030102	3	2	1
206030102_4	206030102	4	2	1
206030102_5	206030102	5	2	1
206030102_6	206030102	6	2	1
206030103_1	206030103	1	3	1
206030103_2	206030103	2	3	1
206030103_3	206030103	3	3	1
206030103_4	206030103	4	3	1
206030103_5	206030103	5	3	1
206030103_6	206030103	6	3	1
206030103_7	206030103	7	3	1
206030104_1	206030104	1	4	1
206030104_2	206030104	2	4	1
206030104_3	206030104	3	4	1
206030104_4	206030104	4	4	1
206030104_5	206030104	5	4	1
206030104_6	206030104	6	4	1
206030105_1	206030105	1	999	1
206030105_2	206030105	2	999	1
206030105_3	206030105	3	999	1
206030105_4	206030105	4	999	1
206030105_5	206030105	5	999	1
206030105_6	206030105	6	999	1
206030106_1	206030106	1	1	1
206030106_2	206030106	2	1	1
206030106_3	206030106	3	1	1
206030106_4	206030106	4	1	1
206030106_5	206030106	5	1	1
206030106_6	206030106	6	1	1
206030107_1	206030107	1	2	1
206030107_2	206030107	2	2	1
206030107_3	206030107	3	2	1
206030107_4	206030107	4	2	1
206030107_5	206030107	5	2	1
206030107_6	206030107	6	2	1
206030109_1	206030109	1	4	1
206030109_2	206030109	2	4	1
206030109_3	206030109	3	4	1
206030109_4	206030109	4	4	1
206030109_5	206030109	5	4	1
206030109_6	206030109	6	4	1
206030110_1	206030110	1	999	1
206030110_2	206030110	2	999	1
206030110_3	206030110	3	999	1
206030110_4	206030110	4	999	1
206030110_5	206030110	5	999	1
206030110_6	206030110	6	999	1
206030111_1	206030111	1	1	1
206030111_2	206030111	2	2	1
206030111_3	206030111	3	4	1
206030112_1	206030112	1	1	1
206030112_2	206030112	2	2	1
206030112_3	206030112	3	4	1
206030113_1	206030113	1	1	1
206030113_2	206030113	2	2	1
206030114_1	206030114	1	2	1
206030114_2	206030114	2	3	1
206030114_3	206030114	3	5	1
210010101_1	210010101	1	1	1
210010101_2	210010101	2	1	1
210010101_3	210010101	3	1	1
210010101_4	210010101	4	1	1
210010101_5	210010101	5	1	1
210010101_6	210010101	6	1	1
210010102_1	210010102	1	2	1
210010102_2	210010102	2	2	1
210010102_3	210010102	3	2	1
210010102_4	210010102	4	2	1
210010102_5	210010102	5	2	1
210010102_6	210010102	6	2	1
210010103_1	210010103	1	3	1
210010103_2	210010103	2	3	1
210010103_3	210010103	3	3	1
210010103_4	210010103	4	3	1
210010103_5	210010103	5	3	1
210010103_6	210010103	6	3	1
210010103_7	210010103	7	3	1
210010104_1	210010104	1	4	1
210010104_2	210010104	2	4	1
210010104_3	210010104	3	4	1
210010104_4	210010104	4	4	1
210010104_5	210010104	5	4	1
210010104_6	210010104	6	4	1
210010105_1	210010105	1	5	1
210010105_2	210010105	2	5	1
210010105_3	210010105	3	5	1
210010105_4	210010105	4	5	1
210010105_5	210010105	5	5	1
210010105_6	210010105	6	5	1
210010106_1	210010106	1	-1	1
210010106_2	210010106	2	-1	1
210010106_3	210010106	3	-1	1
210010106_4	210010106	4	-1	1
210010106_5	210010106	5	-1	1
210010106_6	210010106	6	-1	1
210010107_1	210010107	1	-2	1
210010107_2	210010107	2	-2	1
210010107_3	210010107	3	-2	1
210010107_4	210010107	4	-2	1
210010107_5	210010107	5	-2	1
210010107_6	210010107	6	-2	1
210010108_1	210010108	1	-3	1
210010108_2	210010108	2	-3	1
210010108_3	210010108	3	-3	1
210010108_4	210010108	4	-3	1
210010108_5	210010108	5	-3	1
210010108_6	210010108	6	-3	1
210010109_1	210010109	1	-4	1
210010109_2	210010109	2	-4	1
210010109_3	210010109	3	-4	1
210010109_4	210010109	4	-4	1
210010109_5	210010109	5	-4	1
210010109_6	210010109	6	-4	1
210010110_1	210010110	1	-9	1
210010110_2	210010110	2	-9	1
210010110_3	210010110	3	-9	1
210010110_4	210010110	4	-9	1
210010110_5	210010110	5	-9	1
210010110_6	210010110	6	-9	1
210010111_1	210010111	1	-1	1
210010111_2	210010111	2	-1	1
210010111_3	210010111	3	-3	1
210010112_1	210010112	1	2	1
210010112_2	210010112	2	2	1
210010112_3	210010112	3	2	1
210010112_4	210010112	4	2	1
210010112_5	210010112	5	2	1
210010112_6	210010112	6	2	1
210010112_7	210010112	7	2	1
210010113_1	210010113	1	2	1
210010113_2	210010113	2	3	1
210010114_1	210010114	1	0	1
210010114_2	210010114	2	1	1
210010114_3	210010114	3	2	1
208010102_1	208010102	1	1	1
208010102_2	208010102	2	1	1
208010102_3	208010102	3	1	1
208010102_4	208010102	4	1	1
204010101_1	204010101	1	104010101	1
204010101_2	204010101	2	104010101	1
204010101_3	204010101	3	104010101	1
204010101_4	204010101	4	104010101	1
204010101_5	204010101	5	104010101	1
204010101_6	204010101	6	104010101	1
204020101_1	204020101	1	102020101	1
204020101_2	204020101	2	102020101	1
204020101_3	204020101	3	102020101	1
204020101_4	204020101	4	102020101	1
204020101_5	204020101	5	102020101	1
204020101_6	204020101	6	102020101	1
204020102_1	204020102	1	102020102	1
204020102_2	204020102	2	102020102	1
204020102_3	204020102	3	102020102	1
204020102_4	204020102	4	102020102	1
204020102_5	204020102	5	102020102	1
204020102_6	204020102	6	102020102	1
204020103_1	204020103	1	102020103	1
204020103_2	204020103	2	102020103	1
204020103_3	204020103	3	102020103	1
204020103_4	204020103	4	102020103	1
204020103_5	204020103	5	102020103	1
204020103_6	204020103	6	102020103	1
204030101_1	204030101	1	104030101	1
204030101_2	204030101	2	104030101	1
204030101_3	204030101	3	104030101	1
204030101_4	204030101	4	104030101	1
204030101_5	204030101	5	104030101	1
204030101_6	204030101	6	104030101	1
212010351_1	212010351	1	1;1;4;1	1
209010151_1	209010151	1	0	1
201120551_1	201120551	1	0.1;1.5	1
201120552_1	201120552	1	0.08;99999	1
202010209_1	202010209	1	0.03	1
202010209_2	202010209	2	0.035	1
202010209_3	202010209	3	0.04	1
202010209_4	202010209	4	0.045	1
202010209_5	202010209	5	0.05	1
202010209_6	202010209	6	0.055	1
202010209_7	202010209	7	0.06	1
201211051_1	201211051	1	1;1;0;2	1
201211052_1	201211052	1	1;1;2;1;1;1	1
201211053_1	201211053	1	1;1;1;1;1;1	1
201211059_1	201211059	1	1;3;6;1;1;1;1	1
201110051_1	201110051	1	0.7;104016051;0;0	1
206040101_1	206040101	1	111100203;1	1
206040101_2	206040101	2	111100203;1	1
206040101_3	206040101	3	111100203;1	1
206040102_1	206040102	1	111100208;1	1
206040102_2	206040102	2	111100208;1	1
206040102_3	206040102	3	111100208;1	1
206040102_4	206040102	4	111100208;1	1
206040102_5	206040102	5	111100208;1	1
206040102_6	206040102	6	111100208;1	1
201010167_1	201010167	1	2.95	1
201010167_2	201010167	2	2.95	1
201010167_3	201010167	3	2.95	1
201010167_4	201010167	4	2.95	1
202010451_1	202010451	1	0.1	1
201020151_1	201020151	1	0.2	1
201190151_1	201190151	1	0.65	1
214010301_1	214010301	1	0.1	1
214010401_1	214010401	1	0.3	1
201230101_1	201230101	1	2	1
219010152_1	219010152	1	0	1
209010152_1	209010152	1	0	1
209010153_1	209010153	1	108003057;1	1
202010251_1	202010251	1	0.25	1
202010252_1	202010252	1	0.15	1
202010299_1	202010299	1	0.2	1
215010151_1	215010151	1	3	1
215010152_1	215010152	1	1	1
215010153_1	215010153	1	2	1
40100101_1	40100101	1	0.43	1
40100102_1	40100102	1	0.52	1
40100103_1	40100103	1	0.6	1
40100104_1	40100104	1	0.65	1
40100105_1	40100105	1	0.19	1
40100106_1	40100106	1	0.23	1
40100107_1	40100107	1	0.27	1
40100108_1	40100108	1	0.29	1
40100109_1	40100109	1	0.6	1
40100110_1	40100110	1	0.72	1
40100111_1	40100111	1	0.84	1
40100112_1	40100112	1	0.9	1
40100113_1	40100113	1	0.25	1
40100114_1	40100114	1	0.3	1
40100115_1	40100115	1	0.35	1
40100116_1	40100116	1	0.375	1
40100117_1	40100117	1	0.8	1
40100118_1	40100118	1	0.96	1
40100119_1	40100119	1	1.12	1
40100120_1	40100120	1	1.2	1
40100121_1	40100121	1	0.3	1
40100122_1	40100122	1	0.36	1
40100123_1	40100123	1	0.42	1
40100124_1	40100124	1	0.45	1
40100125_1	40100125	1	0.5	1
40100126_1	40100126	1	0.6	1
40100127_1	40100127	1	0.7	1
40100128_1	40100128	1	0.75	1
40100129_1	40100129	1	0.04	1
40100130_1	40100130	1	0.06	1
40100131_1	40100131	1	0.08	1
40100132_1	40100132	1	0.1	1
40100133_1	40100133	1	0.04	1
40100134_1	40100134	1	0.06	1
40100135_1	40100135	1	0.08	1
40100136_1	40100136	1	0.1	1
40100137_1	40100137	1	0.04	1
40100138_1	40100138	1	0.06	1
40100139_1	40100139	1	0.08	1
40100140_1	40100140	1	0.1	1
40101101_1	40101101	1	0.05	1
40101101_2	40101101	2	0.07	1
40101101_3	40101101	3	0.09	1
40101101_4	40101101	4	0.1	1
40100141_1	40100141	1	0.3;600	1
40100142_1	40100142	1	0.32;700	1
40100143_1	40100143	1	0.34;800	1
40100144_1	40100144	1	0.35;900	1
40200101_1	40200101	1	0.19	1
40200102_1	40200102	1	0.23	1
40200103_1	40200103	1	0.27	1
40200104_1	40200104	1	0.29	1
40200105_1	40200105	1	0.26	1
40200106_1	40200106	1	0.31	1
40200107_1	40200107	1	0.36	1
40200108_1	40200108	1	0.39	1
40200109_1	40200109	1	0.19	1
40200110_1	40200110	1	0.23	1
40200111_1	40200111	1	0.27	1
40200112_1	40200112	1	0.29	1
40200113_1	40200113	1	0.35	1
40200114_1	40200114	1	0.42	1
40200115_1	40200115	1	0.49	1
40200116_1	40200116	1	0.53	1
40200117_1	40200117	1	0.27	1
40200118_1	40200118	1	0.32	1
40200119_1	40200119	1	0.38	1
40200120_1	40200120	1	0.41	1
40200601_1	40200601	1	1	1
40200601_2	40200601	2	1	1
40200601_3	40200601	3	1	1
40200601_4	40200601	4	1	1
40200217_1	40200217	1	1	1
40200218_2	40200218	2	1	1
40200219_3	40200219	3	1	1
40200220_4	40200220	4	1	1
40200701_1	40200701	1	0.1	1
40200701_2	40200701	2	0.14	1
40200701_3	40200701	3	0.17	1
40200701_4	40200701	4	0.2	1
204050151_1	204050151	1	102221101	1
204050152_1	204050152	1	102221102	1
204050153_1	204050153	1	102221103	1
208010101_1	208010101	1	1	1
301010101_1	301010101	1	2.21	1
301010102_1	301010102	1	1.54	1
301010103_1	301010103	1	1.88	1
301010104_1	301010104	1	1.31	1
301010201_1	301010201	1	2.43	1
301010202_1	301010202	1	1.7	1
301020201_1	301020201	1	2.06	1
301020202_1	301020202	1	1.44	1
301010161_1	301010161	1	1.3;0.3;102010101	1
301010162_1	301010162	1	1.2;0.3;102010101	1
301010163_1	301010163	1	1.8;0.3;102010101	1
301010164_1	301010164	1	1.5;0.3;102010101	1
301020101_1	301020101	1	1.39	1
301020102_1	301020102	1	0.97	1
301020103_1	301020103	1	1.53	1
301020104_1	301020104	1	1.07	1
301030101_1	301030101	1	1.75	1
301030102_1	301030102	1	1.22	1
301030103_1	301030103	1	1.92	1
301030104_1	301030104	1	1.35	1
301040101_1	301040101	1	1.29	1
301040102_1	301040102	1	0.9	1
301040103_1	301040103	1	1.42	1
301040104_1	301040104	1	0.99	1
301050101_1	301050101	1	1.29	1
301050102_1	301050102	1	1.03	1
301050103_1	301050103	1	1.44	1
301050104_1	301050104	1	1.15	1
301060101_1	301060101	1	1.701149425	1
301060102_1	301060102	1	1.36	1
301060103_1	301060103	1	2.14	1
301060104_1	301060104	1	1.5	1
301070101_1	301070101	1	1.93	1
301070102_1	301070102	1	1.35	1
301070103_1	301070103	1	2.12	1
301070104_1	301070104	1	1.49	1
301090101_1	301090101	1	1.72	1
301090102_1	301090102	1	1.21	1
301090103_1	301090103	1	1.9	1
301090104_1	301090104	1	1.33	1
301100101_1	301100101	1	1.46	1
301100102_1	301100102	1	1.02	1
301100103_1	301100103	1	1.6	1
301100104_1	301100104	1	1.12	1
301110101_1	301110101	1	1.75	1
301110102_1	301110102	1	1.22	1
301110103_1	301110103	1	1.92	1
301110104_1	301110104	1	1.35	1
301120101_1	301120101	1	1.75	1
301120102_1	301120102	1	1.22	1
301120103_1	301120103	1	1.92	1
301120104_1	301120104	1	1.35	1
301130101_1	301130101	1	1.93	1
301130102_1	301130102	1	1.35	1
301130103_1	301130103	1	2.12	1
301130104_1	301130104	1	1.49	1
301150101_1	301150101	1	1.8	1
301150102_1	301150102	1	1.01	1
301150103_1	301150103	1	1.98	1
301150104_1	301150104	1	1.11	1
301180101_1	301180101	1	1.66	1
301180102_1	301180102	1	1.16	1
301180103_1	301180103	1	1.66	1
301180104_1	301180104	1	1.16	1
301190101_1	301190101	1	1.66	1
301190102_1	301190102	1	1.16	1
301190103_1	301190103	1	1.66	1
301190104_1	301190104	1	1.16	1
302010101_1	302010101	1	1.99	1
302010102_1	302010102	1	1.39	1
302010103_1	302010103	1	1.99	1
302010104_1	302010104	1	1.39	1
214010402_1	214010402	1	0.99	1
201221051_1	201221051	1	0.95;9999999	1
206040151_1	206040151	1	6500301;1	1
206040152_1	206040152	1	6500308;1	1
206040153_1	206040153	1	6500309;1	1
201211054_1	201211054	1	1;1;0;4	1
201211057_1	201211057	1	1;1;0;1	1
206040103_1	206040103	1	101018101;1	1
206040104_1	206040104	1	104022105;1	1
201211055_1	201211055	1	2;1;1;1;1;1	1
201211056_1	201211056	1	1;1;1;1;1;1	1
201210351_1	201210351	1	1;1;0;1	1
201210352_1	201210352	1	2;1;0;1	1
206040154_1	206040154	1	10701010;2	1
206040154_2	206040154	2	10701010;2	1
201010168_1	201010168	1	2.12	1
208010103_1	208010103	1	1	1
216010101_1	216010101	1	0;2;1	1
202010401_1	202010401	1	0.2	1
202010401_2	202010401	2	0.2	1
202010401_3	202010401	3	0.2	1
202010401_4	202010401	4	0.2	1
201010169_1	201010169	1	2.2	1
201010169_2	201010169	2	2.2	1
201010169_3	201010169	3	2.2	1
201010169_4	201010169	4	2.2	1
201010170_1	201010170	1	0.86	1
201010170_2	201010170	2	0.96	1
201010170_3	201010170	3	1.28	1
514018101_1	514018101	1	1	1
524018101_1	524018101	1	0.8	1
534018101_1	534018101	1	1.2	1
514005101_1	514005101	1	1.5	1
534005101_1	534005101	1	0.8	1
544005101_1	544005101	1	0.8	1
514004101_1	514004101	1	1	1
524004101_1	524004101	1	1.2	1
518006101_1	518006101	1	1	1
528006101_1	528006101	1	1.5	1
568006101_1	568006101	1	0.9	1
511009101_1	511009101	1	1.2	1
521009101_1	521009101	1	0.9	1
531009101_1	531009101	1	2.4	1
514008101_1	514008101	1	1.2	1
524008101_1	524008101	1	0.9	1
534008101_1	534008101	1	2.7	1
511041101_1	511041101	1	0.9	1
521041101_1	521041101	1	0.7	1
531041101_1	531041101	1	2.7	1
514021101_1	514021101	1	1.2	1
524021101_1	524021101	1	0.9	1
534021101_1	534021101	1	2.4	1
209010154_1	209010154	1	108010107;1	1
206040155_1	206040155	1	6600102;1	1
206040156_1	206040156	1	6600104;1	1
301010601_1	301010601	1	0.8;6	1
201010173_1	201010173	1	1	1
201010173_2	201010173	2	1	1
201010173_3	201010173	3	1	1
201010173_4	201010173	4	1	1
201210101_1	201210101	1	1.2	1
201210101_2	201210101	2	1.5	1
201210101_3	201210101	3	2	1
201010174_1	201010174	1	0.96	1
201010174_2	201010174	2	1.1	1
201010174_3	201010174	3	1.2	1
201010175_1	201010175	1	1.9	1
201010175_2	201010175	2	1.9	1
201010175_3	201010175	3	1.9	1
201010175_4	201010175	4	1.9	1
201210102_1	201210102	1	1.5;999999;3;99	1
201210102_2	201210102	2	1.5;999999;3;99	1
201210102_3	201210102	3	1.5;999999;3;99	1
201210102_4	201210102	4	1.5;999999;3;99	1
201210103_1	201210103	1	0.4;999999;3;99	1
201210103_2	201210103	2	0.4;999999;3;99	1
201210103_3	201210103	3	0.4;999999;3;99	1
201210103_4	201210103	4	0.4;999999;3;99	1
211010101_1	211010101	1	2;3;21;2;-1;99;1;2	1
211010101_2	211010101	2	2;3;21;2;-1;99;1;2	1
211010101_3	211010101	3	2;3;21;2;-1;99;1;2	1
211010101_4	211010101	4	2;3;21;2;-1;99;1;2	1
206040105_1	206040105	1	111100214;1	1
201010176_1	201010176	1	1.02	1
201010176_2	201010176	2	1.2	1
201010176_3	201010176	3	1.5	1
201010177_1	201010177	1	2	1
201010177_2	201010177	2	2	1
201010177_3	201010177	3	2	1
201010177_4	201010177	4	2	1
212900101_1	212900101	1	1	1
212900101_2	212900101	2	1	1
212900101_3	212900101	3	1	1
212900101_4	212900101	4	1	1
212900102_1	212900102	1	1.2	1
212900102_2	212900102	2	1.2	1
212900102_3	212900102	3	1.2	1
212900102_4	212900102	4	1.2	1
212900103_1	212900103	1	1.44	1
212900103_2	212900103	2	1.44	1
212900103_3	212900103	3	1.44	1
212900103_4	212900103	4	1.44	1
212900104_1	212900104	1	1.73	1
212900104_2	212900104	2	1.73	1
212900104_3	212900104	3	1.73	1
212900104_4	212900104	4	1.73	1
301210104_1	301210104	1	1;5;2;5	1
211010102_1	211010102	1	102221102;1;1	1
41109002_1	41109002	1	0.9	1
41109002_2	41109002	2	1.13	1
41109002_3	41109002	3	1.5	1
42109002_1	42109002	1	1.02	1
42109002_2	42109002	2	1.2	1
42109002_3	42109002	3	1.5	1
43109002_1	43109002	1	2.04	1
43109002_2	43109002	2	2.04	1
43109002_3	43109002	3	2.04	1
43109002_4	43109002	4	2.04	1
44109002_1	44109002	1	1;110900202	1
44109002_2	44109002	2	1;110900202	1
44109002_3	44109002	3	1;110900202	1
44109002_4	44109002	4	1;110900202	1
45109002_1	45109002	1	0.01	1
46109002_1	46109002	1	110900203;1	1
47109002_1	47109002	1	110900204;1	1
48109002_1	48109002	1	110900205;-1;2	1
49109002_1	49109002	1	1;110900216	1
50109002_1	50109002	1	0.2;110900202	1
51109002_1	51109002	1	0.2;110900216	1
52109002_1	52109002	1	0.4;110900202	1
53109002_1	53109002	1	0.4;110900216	1
54109002_1	54109002	1	110900224;1	1
209010155_1	209010155	1	8100140;1	1
410701001_1	410701001	1	1.31	1
410701002_1	410701002	1	0.9	1
410701002_2	410701002	2	1.13	1
410701002_3	410701002	3	1.5	1
410701003_1	410701003	1	2.12	1
410701003_2	410701003	2	3.12	1
410701003_3	410701003	3	4.12	1
410701003_4	410701003	4	5.12	1
411300201_1	411300201	1	1.02	1
411300201_2	411300201	2	1.2	1
411300201_3	411300201	3	1.5	1
411300202_1	411300202	1	0.72	1
411300202_2	411300202	2	0.9	1
411300202_3	411300202	3	1.2	1
411300203_1	411300203	1	1.69	1
411300203_2	411300203	2	2.1	1
411300203_3	411300203	3	2.2	1
411300203_4	411300203	4	2.3	1
411300204_1	411300204	1	0.1	1
411300204_2	411300204	2	0.1	1
411300204_3	411300204	3	0.1	1
411300205_1	411300205	1	0.1	1
411300205_2	411300205	2	0.1	1
411300205_3	411300205	3	0.1	1
411300205_4	411300205	4	0.1	1
411300206_1	411300206	1	0.25	1
411400201_1	411400201	1	0.96	1
411400201_2	411400201	2	1.2	1
411400201_3	411400201	3	1.6	1
411400202_1	411400202	1	0.15;99999	1
411400202_2	411400202	2	0.15;99999	1
411400202_3	411400202	3	0.15;99999	1
413800801_1	413800801	1	0.72	1
413800801_2	413800801	2	0.9	1
413800801_3	413800801	3	1.2	1
413800802_1	413800802	1	1.51	1
413800802_2	413800802	2	2.1	1
413800802_3	413800802	3	2.2	1
413800802_4	413800802	4	2.3	1
413800803_1	413800803	1	1;1	1
413800803_2	413800803	2	1;1	1
413800803_3	413800803	3	1;1	1
413800804_1	413800804	1	1	1
413800804_2	413800804	2	1	1
413800804_3	413800804	3	1	1
411400203_1	411400203	1	0.4;111400201	1
411400203_2	411400203	2	0.4;111400201	1
411400203_3	411400203	3	0.4;111400201	1
401220151_1	401220151	1	5	1
413800805_1	413800805	1	2;1;1	1
301020151_1	301020151	1	0.05	1
9100211_1	9100211	1	2	1
9100212_1	9100212	1	2	1
9100213_1	9100213	1	1	1
9100262_1	9100262	1	1;999999;1;99	1
9100282_1	9100282	1	2;1;21;2;1;99;1;2	1
9100302_1	9100302	1	0.4	1
9100374_1	9100374	1	0.15	1
9100375_1	9100375	1	0.3	1
9100376_1	9100376	1	0.5	1
9100384_1	9100384	1	0.15	1
9100385_1	9100385	1	0.3	1
9100386_1	9100386	1	0.5	1
9100394_1	9100394	1	0.3	1
9100395_1	9100395	1	0.5	1
9100396_1	9100396	1	0.7	1
9100454_1	9100454	1	0.05	1
9100455_1	9100455	1	0.1	1
9100456_1	9100456	1	0.15	1
9100502_1	9100502	1	0.4	1
9100521_1	9100521	1	0.3	1
9100542_1	9100542	1	1.5;0	1
9100563_1	9100563	1	1	1
9100581_1	9100581	1	0.15;99	1
206040106_1	206040106	1	1010061;1	1
206040107_1	206040107	1	1010062;1	1
209010156_1	209010156	1	1010067;1	1
413800806_1	413800806	1	113800815;1	1
413800807_1	413800807	1	113800806;2	1
401221151_1	401221151	1	1;9999999	1
401221551_1	401221551	1	0.2;0	1
406040199_1	406040199	1	44022159;2	1
409040151_1	409040151	1	44022166;1	1
213500801_1	213500801	1	2	1
213500801_2	213500801	2	2	1
213500801_3	213500801	3	3	1
213500802_1	213500802	1	1.6	1
213500802_2	213500802	2	1.6	1
213500802_3	213500802	3	1.6	1
213500802_4	213500802	4	1.6	1
213500802_9	213500802	9	1.6	1
213500802_10	213500802	10	1.6	1
213500802_11	213500802	11	1.6	1
213500802_12	213500802	12	1.6	1
213500803_1	213500803	1	0.1	1
401221152_1	401221152	1	1.06383;9999999	1
280100801_1	280100801	1	0.94	1
280100801_2	280100801	2	1.13	1
280100801_3	280100801	3	1.5	1
280100802_1	280100802	1	0.82	1
280100802_2	280100802	2	0.96	1
280100802_3	280100802	3	1.2	1
280100803_1	280100803	1	1.83	1
280100803_2	280100803	2	1.1	1
280100803_3	280100803	3	1.2	1
280100803_4	280100803	4	1.3	1
280200801_1	280200801	1	1.2	1
280200801_2	280200801	2	1.5	1
280200801_3	280200801	3	2	1
280200802_1	280200802	1	0.85	1
280200802_2	280200802	2	1	1
280200802_3	280200802	3	1.33	1
280200803_1	280200803	1	1.8	1
280200803_2	280200803	2	2.3	1
280200803_3	280200803	3	2.4	1
280200803_4	280200803	4	2.5	1
280200804_1	280200804	1	0.9	1
280200804_2	280200804	2	1.06	1
280200804_3	280200804	3	1.41	1
280200805_1	280200805	1	1	1
280200805_2	280200805	2	1.2	1
280200805_3	280200805	3	1.49	1
280200806_1	280200806	1	1.3;180200803;0.2;99	1
280200806_2	280200806	2	1.3;180200803;0.2;99	1
280200806_3	280200806	3	1.3;180200803;0.2;99	1
280200806_4	280200806	4	1.3;180200803;0.2;99	1
280200807_1	280200807	1	1.3;180200803;0.4;99	1
280200807_2	280200807	2	1.3;180200803;0.4;99	1
280200807_3	280200807	3	1.3;180200803;0.4;99	1
280200807_4	280200807	4	1.3;180200803;0.4;99	1
280200808_1	280200808	1	0.6	1
280300801_1	280300801	1	0.28	1
280300801_2	280300801	2	0.35	1
280300801_3	280300801	3	0.45	1
280300802_1	280300802	1	0.25	1
280300802_2	280300802	2	0.35	1
280300802_3	280300802	3	0.45	1
280300803_1	280300803	1	2	1
280300803_2	280300803	2	2	1
280300803_3	280300803	3	3	1
280300804_1	280300804	1	0.15	1
280300805_1	280300805	1	2	1
280300806_1	280300806	1	0.5	1
280200806_9	280200806	9	1.4	1
280200806_10	280200806	10	1.4	1
280200806_11	280200806	11	1.4	1
280200806_12	280200806	12	1.4	1
280200809_1	280200809	1	180200804;1	1
280200809_2	280200809	2	180200804;1	1
280200809_3	280200809	3	180200804;1	1
301210105_1	301210105	1	0.6;10;2;5	1
206030108_1	206030108	1	2;2;0;0;99	1
212700101_1	212700101	1	0.8	1
212700101_2	212700101	2	1	1
212700101_3	212700101	3	1.2	1
212700102_1	212700102	1	1.02	1
212700102_2	212700102	2	1.2	1
212700102_3	212700102	3	1.5	1
212700103_1	212700103	1	1.88	1
212700103_2	212700103	2	2.88	1
212700103_3	212700103	3	3.88	1
212700103_4	212700103	4	4.88	1
280200810_1	280200810	1	180200803;9	1
280200810_2	280200810	2	180200803;9	1
280200810_3	280200810	3	180200803;9	1
280200810_4	280200810	4	180200803;9	1
280200810_9	280200810	9	180200803;9	1
280200810_10	280200810	10	180200803;9	1
280200810_11	280200810	11	180200803;9	1
280200810_12	280200810	12	180200803;9	1
213600801_1	213600801	1	0.8	1
213600801_2	213600801	2	1	1
213600801_3	213600801	3	1.2	1
213600802_1	213600802	1	1.62	1
213600802_2	213600802	2	1.7	1
213600802_3	213600802	3	1.8	1
213600802_4	213600802	4	1.9	1
213600803_1	213600803	1	0.3	1
213600804_1	213600804	1	0.3	1
