id	role	star	status	skillDesc	skillDesc_zh_TW	skillDesc_en_UK	skillDesc_ja_JP	skillDesc_ko_KR	skillDesc_th_TH
7311200805	112008	5	1	按_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_攻击力对友方全体施加护盾_#round_num_0_0_0_回合	按_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_攻擊力對友方全體施加護盾_#round_num_0_0_0_回合	Sheilds all allies for _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_ of your ATK for _#round_num_0_0_0_ turn(s).	攻撃力_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_分のシールドを味方全体に付与する（_#round_num_0_0_0_ターン持続）。	 _#round_num_0_0_0_턴 동안 아군 전체에게 공격력의 _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> ~ </color>_#buff_effectperstar_0_0_0_1_1_에 해당하는 실드를 적용한다.	มอบ​โล่​ป้องกัน​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9">​ >​ </color>_#buff_effectperstar_0_0_0_1_1_​ ของ​ ATK​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​
7311200200	112002	0	1	提升友方全体_#buff_effectperstar_0_0_0_1_1_暴击率_#round_num_0_0_0_回合	提升友方全體_#buff_effectperstar_0_0_0_1_1_爆擊率_#round_num_0_0_0_回合	Increases all allies' CRIT Rate by _#buff_effectperstar_0_0_0_1_1_ for _#round_num_0_0_0_ turn(s).	味方全体の会心率＋_#buff_effectperstar_0_0_0_1_1_、_#round_num_0_0_0_ターン持続する。	_#round_num_0_0_0_턴 동안 아군 전체의 크리티컬율 +_#buff_effectperstar_0_0_0_1_1_ 	เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_effectperstar_0_0_0_1_1_​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​
7311200201	112002	1	1	提升友方全体_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_暴击率_#round_num_0_0_0_回合	提升友方全體_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_爆擊率_#round_num_0_0_0_回合	Increases all allies' CRIT Rate by _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_ for _#round_num_0_0_0_ turn(s).	味方全体の会心率＋_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_、_#round_num_0_0_0_ターン持続する。	_#round_num_0_0_0_턴 동안 아군 전체의 크리티컬율 +_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> ~ </color>_#buff_effectperstar_0_0_0_1_1_	เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9">​ >​ </color>_#buff_effectperstar_0_0_0_1_1_​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​
7311200203	112002	3	1	提升友方全体_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_暴击率_#round_num_0_0_0_回合	提升友方全體_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_爆擊率_#round_num_0_0_0_回合	Increases all allies' CRIT Rate by _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_ for _#round_num_0_0_0_ turn(s).	味方全体の会心率＋_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_、_#round_num_0_0_0_ターン持続する。	_#round_num_0_0_0_턴 동안 아군 전체의 크리티컬율 +_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> ~ </color>_#buff_effectperstar_0_0_0_1_1_	เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9">​ >​ </color>_#buff_effectperstar_0_0_0_1_1_​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​
7311200205	112002	5	1	提升友方全体_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_暴击率_#round_num_0_0_0_回合	提升友方全體_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_爆擊率_#round_num_0_0_0_回合	Increases all allies' CRIT Rate by _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_ for _#round_num_0_0_0_ turn(s).	味方全体の会心率＋_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_、_#round_num_0_0_0_ターン持続する。	_#round_num_0_0_0_턴 동안 아군 전체의 크리티컬율 +_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> ~ </color>_#buff_effectperstar_0_0_0_1_1_	เพิ่ม​อัต​ราค​ริ​ติ​คอ​ล​ให้​เพื่อน​ร่วม​ทีม​ทุกคน​ _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9">​ >​ </color>_#buff_effectperstar_0_0_0_1_1_​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​
7311300800	113008	0	1	按_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1 _배 대미지를 부여한다	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperstar_0_0_1_​ ของ​ ATK\n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7311300801	113008	1	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1_배 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7311300803	113008	3	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1_배 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7311300805	113008	5	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1_배 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7311300100	113001	0	1	按_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1 _배 대미지를 부여한다	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperstar_0_0_1_​ ของ​ ATK\n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7311300101	113001	1	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1_배 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7311300103	113001	3	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1_배 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7311300105	113001	5	1	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「暴烈伤害」</color>\n<color="#FF7F50">「暴烈伤害」</color>：攻击时按_#type_num_6_1_倍暴击率造成伤害	按_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「暴烈傷害」</color>\n<color="#FF7F50">「暴烈傷害」</color>：攻擊時按_#type_num_6_1_倍爆擊率造成傷害	Deals _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> to </color>_#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Savage DMG]</color> to one enemy.\n<color="#FF7F50">[Savage DMG]</color>: When attacking, deals damage based on _#type_num_6_1_ x CRIT Rate.	敵単体に攻撃力_#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_の<color="#FF7F50">「暴擊ダメージ」</color>を与える。\n<color="#FF7F50">「暴擊ダメージ」</color>：攻撃は_#type_num_6_1_倍の会心率でダメージを与える。	단일 적에게 공격력의 _#skill_effectperlaststar_0_0_1_<color="#23d4c9"> > </color>_#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「폭열 대미지」</color>를 부여한다.\n<color="#FF7F50">「폭열 대미지」</color>: 공격 시 크리티컬율의 _#type_num_6_1_배 대미지를 부여한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​ <color="#FF7F50">[ดาเมจปะทุ]</color>​ _#skill_effectperlaststar_0_0_1_<color="#23d4c9">​ >​ </color>_#skill_effectperstar_0_0_1_​ ของ​ ATK​ \n<color="#FF7F50">[​ดา​เม​จ​ปะทุ​]</color>:​ เมื่อ​โจมตี​ สร้าง​ดา​เม​จ​ _#type_num_6_1_​ เท่า​ ของ​อัต​ราค​ริ​ติ​คอ​ล​
7311400800	114008	0	1	提升友方单体_#buff_effectperstar_0_0_0_1_1_暴击伤害_#round_num_0_0_0_回合	提升友方單體_#buff_effectperstar_0_0_0_1_1_爆擊傷害_#round_num_0_0_0_回合	Increases an ally's CRIT DMG by _#buff_effectperstar_0_0_0_1_1_ for _#round_num_0_0_0_ turn(s).	味方単体の会心ダメージ＋_#buff_effectperstar_0_0_0_1_1_、_#round_num_0_0_0_ターン持続する。	_#round_num_0_0_0_턴 동안 단일 아군의 크리티컬 대미지 +_#buff_effectperstar_0_0_0_1_1_	เพิ่ม​ดา​เม​จค​ริ​ติ​คอ​ล​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_effectperstar_0_0_0_1_1_​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​
7311400801	114008	1	1	提升友方单体_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_暴击伤害_#round_num_0_0_0_回合	提升友方單體_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_爆擊傷害_#round_num_0_0_0_回合	Increases an ally's CRIT DMG by _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_ for _#round_num_0_0_0_ turn(s).	味方単体の会心ダメージ＋_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_、_#round_num_0_0_0_ターン持続する。	_#round_num_0_0_0_턴 동안 단일 아군의 크리티컬 대미지 +_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> ~ </color>_#buff_effectperstar_0_0_0_1_1_	เพิ่ม​ดา​เม​จค​ริ​ติ​คอ​ล​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9">​ >​ </color>_#buff_effectperstar_0_0_0_1_1_​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​
7311400803	114008	3	1	提升友方单体_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_暴击伤害_#round_num_0_0_0_回合	提升友方單體_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_爆擊傷害_#round_num_0_0_0_回合	Increases an ally's CRIT DMG by _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_ for _#round_num_0_0_0_ turn(s).	味方単体の会心ダメージ＋_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_、_#round_num_0_0_0_ターン持続する。	_#round_num_0_0_0_턴 동안 단일 아군의 크리티컬 대미지 +_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> ~ </color>_#buff_effectperstar_0_0_0_1_1_	เพิ่ม​ดา​เม​จค​ริ​ติ​คอ​ล​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9">​ >​ </color>_#buff_effectperstar_0_0_0_1_1_​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​
7311400805	114008	5	1	提升友方单体_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_暴击伤害_#round_num_0_0_0_回合	提升友方單體_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_爆擊傷害_#round_num_0_0_0_回合	Increases an ally's CRIT DMG by _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_ for _#round_num_0_0_0_ turn(s).	味方単体の会心ダメージ＋_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> > </color>_#buff_effectperstar_0_0_0_1_1_、_#round_num_0_0_0_ターン持続する。	_#round_num_0_0_0_턴 동안 단일 아군의 크리티컬 대미지 +_#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9"> ~ </color>_#buff_effectperstar_0_0_0_1_1_	เพิ่ม​ดา​เม​จค​ริ​ติ​คอ​ล​ให้​เพื่อน​ร่วม​ทีม​หนึ่ง​คน​ _#buff_effectperlaststar_0_0_0_1_1_<color="#23d4c9">​ >​ </color>_#buff_effectperstar_0_0_0_1_1_​ เป็นเวลา​ _#round_num_0_0_0_​ เทิร์น​
7311400100	114001	0	1	按_#skill_effectperstar_0_0_1_攻击力，对敌方单体造成<color="#FF7F50">「穿透伤害」</color>\n<color="#FF7F50">「穿透伤害」</color>：攻击时无视目标忍耐率	按_#skill_effectperstar_0_0_1_攻擊力，對敵方單體造成<color="#FF7F50">「穿透傷害」</color>\n<color="#FF7F50">「穿透傷害」</color>：攻擊時無視目標忍耐率	Deals _#skill_effectperstar_0_0_1_ ATK as <color="#FF7F50">[Piercing DMG]</color> to one enemy.\n<color="#FF7F50">[Piercing DMG]</color>: Ignores the target's Endurance when attacking.	敵単体に攻撃力_#skill_effectperstar_0_0_1_の<color="#FF7F50">「貫通ダメージ」</color>を与える。\n<color="#FF7F50">「貫通ダメージ」</color>：攻撃時、対象の忍耐率に関係なくダメージを与える。	단일 적에게 공격력의 _#skill_effectperstar_0_0_1_에 해당하는 <color="#FF7F50">「관통 대미지」</color>를 부여한다.\n<color="#FF7F50">「관통 대미지」</color>: 공격 시 목표의 인내율을 무시한다.	สร้าง​ดา​เม​จ​ใส่​ศัตรู​หนึ่ง​คน​เป็น​<color="#FF7F50">[ดาเมจเจาะเกราะ]</color>​ _#skill_effectperstar_0_0_1_​ ของ​ ATK\n<color="#FF7F50">[​ดา​เม​จ​เจาะ​เกราะ​]</color>:​ เมื่อ​โจมตี​ จะ​ไม่​สน​อัตรา​อดทน​ของ​เป้าหมาย​
