id	resourcesId	levelType	remark	instantiationNum	effectTime	effectType	bonesName	ifScale	ifHitAin	ifTransform	materialAnimState	ifFollow	status
100413	fx_1004_skill01_bullet_new	0	1004技能1子弹特效	6	0.61	1	0	0	0	0		1	1
100421	fx_1004_skill02_new	0	1004技能2攻击特效	6	2.33	1	0	0	0	0		1	1
1004221	fx_1004_skill02_buff_new	0	1004技能2buff特效	6	1.05	3	0	0	0	0		1	1
1004222	fx_1004_skill02_hit_aoe_new	0	1004技能2受击特效	6	0.96	1	0	0	0	0		1	1
100423	fx_1004_skill02_bullet_new	0	1004技能2子弹特效	6	0.63	1	0	0	0	0		1	1
100431	fx_1004_skill03_new	0	1004技能3攻击特效	6	1.49	1	0	0	0	0		1	1
100432	fx_1004_skill03_buff_new	0	1004技能3buff特效	6	1.2	1	0	0	0	0		1	1
800101	8001_skill0_TL_new	0	8001大招	0	1	4	0	0	0	0		1	1
800102	fx_8001_skill0_hit_new	0	8001大招受击特效	6	1	1	0	0	0	0		1	1
800111	fx_8001_skill01_new	0	8001技能1攻击特效	6	3.49	1	0	0	0	0		1	1
800121	fx_8001_skill02_new	0	8001技能2攻击特效	6	3.81	1	0	0	0	0		1	1
800122	fx_8001_skill02_hit_new	0	8001技能2受击特效	6	1.97	1	0	0	0	0		1	1
800140	fx_8001_boss_enter	0	猪出场特效	6	5	1	0	0	0	0		1	1
800131	fx_8001_skill03_new	0	8001技能3攻击特效	6	3.8	1	0	0	0	0		1	1
800132	fx_8001_skill03_buff_new	0	8001技能3受击特效	6	9999	2	Fingers1_R，Fingers1_L，Toes1_R，Toes1_L	0	0	0		1	1
800141	fx_8001_skill04_new	0	8001技能4	6	4	1	0	0	0	0		1	1
800151	fx_8001_skill05_new	0	8001技能5	6	2	1	0	0	0	0		1	1
800152	fx_8001_skill05_hit_new	0	8001技能5受击	6	0.83	1	0	0	0	0		1	1
800161	fx_8001_skill06_new	0	8001技能6攻击特效	6	3.92	1	0	0	0	0		1	1
10100511	fx_101005_attack_new	0	101005普攻特效	6	2.52	1	0	0	0	0		1	1
10100521	fx_101005_skill01	0	101005小技能	6	3.56	1	0	0	0	0		1	1
10100531	101005_skill03_TL	0	101005大技能	6	0	4	0	0	0	0		1	1
101005351	fx_101005_skill02_trail_Bip001Prop1	0	101005大技能拖尾	6	4.6	2	Bip001 Prop1	0	0	0		1	1
10100532	fx_101005_skill03_hit_new	0	大招受击	6	1	1	0	0	0	0		1	1
100311	fx_1003_skill01_new_02	0	1003技能1攻击特效	6	2.82	1	0	0	0	0		1	1
100321	fx_1003_skill02_new	0	1003技能2攻击特效	6	4.05	1	0	0	0	0		1	1
100322	fx_1003_skill02_buff_new	0	1003技能2受击特效	6	1.39	1	0	0	0	0		1	1
100331	fx_1003_skill03_new	0	1003技能3攻击特效	6	2.29	1	0	0	0	0		1	1
100332	fx_1003_skill03_buff_new	0	1003技能3受击特效	6	1.53	1	0	0	0	0		1	1
10100411	fx_101004_skill01_new	0	101004技能1攻击	6	2.13	1	0	0	0	0		1	1
10100413	fx_101004_skill01_zidan_new	0	101004技能1子弹特效	6	0.77	1	0	0	0	0		1	1
10100412	fx_101004_skill01_zidan_hit_new	0	101004受击特效	6	0.7	1	0	0	0	0		1	1
10100421	fx_101004_skill02_new_02	0	101004技能2攻击特效	6	3.6	1	0	0	0	0		1	1
10100422	fx_101004_skill02_buff_new	0	101004技能2受击	6	3.8	1	0	0	0	0		1	1
10100431	101004_skill3_TL	0	日天钢琴家大技能	6	0	4	0	0	0	0		1	1
10100432	fx_101004_skill02_buff	0	日天钢琴家大技能buff	6	1.7	1	0	0	0	0		1	1
100511	fx_1005_skill01	0	1005小怪技能1	6	1.5	1	0	0	0	0		1	1
100521	fx_1005_attack	0	1005小怪技能2	6	1.6	1	0	0	0	0		1	1
100522	fx_1005_attack_hit	0	1005小怪普攻受击	6	0.86	1	0	0	0	0		1	1
100501	fx_1005_skill02_new	0	1005小怪大招	0	2.4	1	0	0	0	0		1	1
100502	fx_1002_attack_hit	0	1005小怪大招受击	0	0.8	1	0	0	0	0		1	1
1006111	fx_1006_skill01	0	1006小怪skill1	6	1.5	1	0	0	0	0		1	1
100611	fx_1006_attack	0	1006小怪普攻	6	1.9	1	0	0	0	0		1	1
1006151	fx_1006_attack_trail_bip001	0	1006小怪普攻拖尾	6	1.35	2	Bip001	0	0	0		1	1
100612	fx_1006_attack_hit	0	1006小怪受击	6	0.45	1	0	0	0	0		1	1
100621	fx_1006_skill	0	1006小怪技能	6	2.125	1	0	0	0	0		1	1
100711	fx_1007_skill01	0	1007技能1攻击	6	0.5	1	0	0	0	0		1	1
100712	fx_1007_skill01_hit	0	1007技能1受击	6	0.7	1	0	0	0	0		1	1
1007251	fx_1007_skill_trail_bone013	0	1007小怪技能拖尾	6	2.33333	2	Bone013	0	0	0		1	1
100721	fx_1007_skill	0	1007小怪技能	6	1.95	1	0	0	0	0		1	1
10200411	fx_102004_skill01_new	0	102004技能1攻击特效	6	2.7	1	0	0	0	0		1	1
10200413	fx_102004_skill01_bullet	0	102004技能1飞行特效	6	1.23	1	0	0	0	0		1	1
10200412	fx_102004_skill01_hit	0	102004技能1受击特效	6	1.13	1	0	0	0	0		1	1
10200421	fx_102004_skill02_new	0	102004技能2攻击特效	6	4.06	1	0	0	0	0		1	1
102004251	fx_102004_skill_1_trail_bip001Lhand	0	102004技能1拖尾1	0	2.13333	2	Bip001 L Hand	0	0	0		1	1
102004252	fx_102004_skill_1_trail_bip001Rhand_1	0	102004技能1拖尾2	0	2.13333	2	Bip001 R Hand	0	0	0		1	1
10200431	102004_skill03_TL	0	102004技能2	6	0	4	0	0	0	0		1	1
10200432	fx_102004_skill03_hit	0	102004技能受击	6	1.5	1	0	0	0	0		1	1
102004351	fx_102004_skill_2_Bip001Rfinger12	0	102004技能2拖尾1	6	3.2	2	Bip001 R Finger12	0	0	0		1	1
102004352	fx_102004_skill_2_phone_bip001Lhand	0	102004技能2拖尾2	6	4.166667	2	Bip001 L Hand	0	0	0		1	1
102004353	fx_102004_skill_2_bone_beercup	0	102004技能2拖尾3	6	2	2	Bone_beercup	0	0	0		1	1
10200611	fx_102006_skill01_new	0	102006技能1	6	4.5	1	0	0	0	0		1	1
10200612	fx_102006_skill01_new_hit	0	102006技能1受击	6	4.5	1	0	0	0	0		1	1
10200621	fx_102006_skill02_new	0	102006技能2	6	4.5	1	0	0	0	0		1	1
10200631	102006_skill03_TL	0	102006的time大技能	6	0	4	0	0	0	0		1	1
10200632	fx_102006_skill03_hit	0	大招受击	6	1.35	1	0	0	0	0		1	1
10200811	fx_102008_skill01_new_1	0	102008技能1攻击特效	6	3.68	1	0	0	0	0		1	1
10200812	fx_102008_skill01_hit_new_1	0	102008技能1受击特效	20	2.27	1	0	0	0	0		1	1
10200821	fx_102008_skill02_new	0	102008技能2攻击特效	6	4.53	1	0	0	0	0		1	1
10200822	fx_102008_skill02_new_hit	0	102008技能2受击特效	6	1.47	1	0	0	0	0		1	1
10200831	102008_skill03_TL	0	102008大技能	6	0	4	0	0	0	0		1	1
102008351	fx_102008_skill_2_wuqi_taril	0	102008大技能武器拖尾	0	4.95	2	Bone016	0	0	0		1	1
102008352	fx_102008_skill01_trail	0	102008大技能拖尾	0	4.95	2	Bip001 L Foot;Bip001 R Foot	0	0	0		1	1
10200832	fx_102008_skill03_hit_new	0	102008大招的受击特效	6	4	1	0	0	0	0		1	1
10300811	fx_103008_skill01_new	0	103008技能1攻击特效	6	1.72	1	0	0	0	0		1	1
10300812	fx_103008_skill01_new_hit	0	103008技能1受击特效	6	1.25	1	0	0	0	0		1	1
10300813	fx_103008_skill01_new_zidan	0	103008技能1子弹特效	6	1.06	1	0	0	0	0		1	1
10300821	fx_103008_skill02_new	0	103008技能2攻击特效	6	2.25	1	0	0	0	0		1	1
10300822	fx_103008_skill02_new_hit	0	103008技能2受击特效	6	2.41	1	0	0	0	0		1	1
10300831	103008_skill03_TL	0	103008大技能	6	0	4	0	0	0	0		1	1
10300832	fx_103008_skill03_hit	0	103008大招受击	6	2	1	0	0	0	0		1	1
400201	4002_skill0_TL	0	4002大招	6	0	4	0	0	0	0		1	1
400202	fx_4002_skill03_hit	0	4002大招受击	6	1.5	1	0	0	0	0		1	1
400211	fx_4002_skill01_new	0	4002技能1攻击特效	6	2.92	1	0	0	0	0		1	1
400221	fx_4002_skill02_new	0	4002技能2攻击特效	6	2.93	1	0	0	0	0		1	1
400231	fx_4002_skill03_new	0	4002技能3攻击特效	6	4.2	1	0	0	0	0		1	1
400232	fx_4002_skill03_debuff_new	0	4002技能3受击特效	6	4.56	1	0	0	0	0		1	1
400241	fx_4002_skill04	0	4002技能4攻击特效	6	1.9	1	0	0	0	0		1	1
400242	fx_4002_skill04_hit	0	4002技能4受击特效	6	0.8	1	0	0	0	0		1	1
400243	fx_4002_skill04_zidan	0	4002技能4子弹特效	6	1.02	1	0	0	0	0		1	1
400251	fx_4002_skill05	0	4002技能5攻击特效	6	2.07	1	0	0	0	0		1	1
400252	fx_4002_skill05_buff	0	4002技能5buff特效	6	1.5	1	0	0	0	0		1	1
400261	fx_4002_skill06	0	4002技能6攻击特效	6	2.05	1	0	0	0	0		1	1
4002621	fx_4002_skill06_hit	0	4002技能6受击特效	20	0.95	1	0	0	0	0		1	1
4002622	fx_4002_skill06_hit_AOE	0	4002技能6受击特效	6	1.13	1	0	0	0	0		1	1
400101	4001_skill0_TL	0	4001大招	6	0	4	0	0	0	0		1	1
400102	fx_4001_skill0_hit	0	4001大招受击	6	1.6	1	0	0	0	0		1	1
400111	fx_4001_skill01	0	4001一技能	6	2.2	1	0	0	0	0		1	1
400121	fx_4001_skill02	0	4001二技能	6	4	1	0	0	0	0		1	1
4001251	fx_4001_skill02_gunz_int	0	4001二技能拖尾	6	3.6	2	gunz_jnt	0	0	0		1	1
400122	fx_4001_skill02_hit	0	4001二技能受击	6	2.5	3	0	0	0	0		1	1
400131	fx_4001_skill03	0	4001三技能	6	1.2	1	0	0	0	0		1	1
4001351	fx_4001_skill03_gunz_int	0	4001三技能拖尾	6	4	2	gunz_jnt	0	0	0		1	1
400132	fx_4001_skill03_hit	0	4001三技能受击	6	3	1	0	0	0	0		1	1
400141	fx_4001_skill04	0	4001四技能	6	5	1	0	0	0	0		1	1
400142	fx_4001_skill04_hit	0	4001四技能受击	6	5	1	0	0	0	0		1	1
400151	fx_4001_skill05	0	4001五技能	6	4.7	1	0	0	0	0		1	1
10100811	fx_101008_skill01_new2	0	101008技能1	6	2.5	1	0	0	0	0		1	1
10100821	fx_101008_skill02_new	0	101008技能2	6	5.3	1	0	0	0	0		1	1
10100831	101008_skill03_TL	0	101008的大招	6	0	4	0	0	0	0		1	1
101008351	fx_101008_skill03_new_trail_bip001	0	101008大招拖尾1	0	2.5	2	Bip001	0	0	0		1	1
101008352	fx_101008_skill03_new_trail_bip001prop1	0	101008大招拖尾2	0	11.8	2	Bip001 Prop1	0	0	0		1	1
101008353	fx_101008_skill03_new_trail_bone033	0	101008大招拖尾3	0	9.3	2	Bone033	0	0	0		1	1
101008354	fx_101008_skill03_new_trail_bone043	0	101008大招拖尾4	0	9.3	2	Bone043	0	0	0		1	1
10100832	fx_101008_skill03_hit_new	0	101008受击	6	2	1	0	0	0	0		1	1
10400111	fx_104001_skill01	0	技能1	6	3	1	0	0	0	0		1	1
10400121	fx_104001_skill02	0	技能2	6	4	1	0	0	0	0		1	1
10400131	104001_skill03_TL	0	104001大招	6	0	4	0	0	0	0		1	1
10400132	fx_104001_skill03_hit	0	104001大招受击	6	1.65	1	0	0	0	0		1	1
101111	fx_1011_skill01_new	0	1011技能1攻击	6	3	1	0	0	0	0		1	1
1011151	fx_1011_common_tuowei	0	1011普攻的自身拖尾	0	2.86	2	Bip001	0	0	0		1	1
101121	fx_1011_skill02_new	0	1011技能2攻击特效	6	3.2	1	0	0	0	0		1	1
101122	fx_1011_skill02_new_hit	0	1011技能2受击特效	6	4.68	1	0	0	0	0		1	1
1011251	fx_1011_common_tuowei	0	1011小技能的自身拖尾	6	2.86	2	Bip001	0	0	0		1	1
1011252	fx_1011_skill02_tuowei	0	1011小技能火柴棒拖尾	6	4.88	2	Bone001	0	0	0		1	1
100911	fx_1009_skill01_new	0	1009skill1	6	2.1	1	0	0	0	0		1	1
100921	fx_1009_skill02_new	0	技能1	6	2.2	1	0	0	0	0		1	1
100922	fx_1009_skill02_hit_new	0	技能1受击	6	2.2	1	0	0	0	0		1	1
101011	fx_1010_skill01_new	0	1010技能1	6	3	1	0	0	0	0		1	1
101021	fx_1010_skill02	0	1010skill2	6	4.3	1	0	0	0	0		1	1
101022	fx_1010_skill02_hit	0	1010skill2受击	6	1.8	1	0	0	0	0		1	1
10300511	fx_103005_skill01	0	103005技能1	6	1.2	1	0	0	0	0		1	1
10300512	fx_103005_skill01_hit	0	103005技能1受击	6	1.8	1	0	0	0	0		1	1
10300521	fx_103005_skill02	0	103005技能2	6	2	1	0	0	0	0		1	1
10300522	fx_103005_skill02_hit	0	103005技能2受击	9	0.5	1	0	0	0	0		1	1
10300531	103005_skill03_TL	0	103005大招	6	0	4	0	0	0	0		1	1
10300532	fx_103005_skill03_hit	0	103005大招受击	6	1.2	1	0	0	0	0		1	1
400301	4003_skill3_TL	0	4003大招	6	0	4	0	0	0	0		1	1
4003051	fx_4003_skill_2_bip001prop1	0	4003大招拖尾1	0	4.8	2	Bip001 Prop1	0	0	0		1	1
4003052	fx_4003_skill_2_bip001prop2	0	4003大招拖尾2	0	4.8	2	Bip001 Prop2	0	0	0		1	1
400302	fx_4003_skill_2_hit	0	4003大招受击	6	2.88	1	0	0	0	0		1	1
400311	fx_4003_skill_1_new	0	4003技能1攻击特效	6	1.6	1	0	0	0	0		1	1
400321	fx_4003_skill_2_new	0	4003技能2攻击特效	6	3.43	1	0	0	0	0		1	1
400322	fx_4003_skill_2_hit_new	0	4003技能2受击特效	6	4	1	0	0	0	0		1	1
400331	fx_4003_skill_3_new	0	4003技能3攻击特效	6	2.56	1	0	0	0	0		1	1
400341	fx_4003_skill_4_new	0	4003技能4攻击特效	6	4.8	1	0	0	0	0		1	1
400342	fx_4003_skill_4_new_hit	0	4003技能4受击特效	6	4.17	1	0	0	0	0		1	1
400351	fx_4003_skill_5_new	0	4003技能5攻击特效	6	4.52	1	0	0	0	0		1	1
400352	fx_4003_skill_5_hit_new	0	4003技能5受击特效	6	1.41	1	0	0	0	0		1	1
400361	fx_4003_skill_6_new	0	4003技能6攻击特效	6	3.45	1	0	0	0	0		1	1
400362	fx_4003_skill_6_hit_new	0	4003技能6受击特效	6	4	1	0	0	0	0		1	1
10200311	fx_102003_skill01_new	0	射击特效	6	2.7	1	0	0	0	0		1	1
10200312	fx_102003_skill01_hit_new	0	受击特效	6	4.5	1	0	0	0	0		1	1
10200321	fx_102003_skill01	0	102003小技能	6	2.5	1	0	0	0	0		1	1
10200322	fx_102003_skill01_hit	0	102003小技能受击	6	0.8	1	0	0	0	0		1	1
10200323	fx_102003_skill01_zidan	0	102003小技能子弹	6	0.5	1	0	0	0	0		1	1
10200331	102003_skill03_TL_new	0	102003大招	6	0	4	0	0	0	0		1	1
10200332	fx_102003_skill03_hit	0	102003大招受击	6	1.5	1	0	0	0	0		1	1
10200511	fx_102005_skill01	0	102005技能1	6	3	1	0	0	0	0		1	1
10200512	fx_102005_skill01_hit	0	102005技能1受击	6	2	1	0	0	0	0		1	1
10200513	fx_102005_skill01_zidan	0	102005技能1子弹	6	1	1	0	0	0	0		1	1
10200514	fx_102005_skill01_buff	0	102005技能1BUFF	6	9999	3	0	0	0	0		1	1
10200521	fx_102005_skill02	0	102005技能2	6	2.8	1	0	0	0	0		1	1
10200522	fx_102005_skill02_hit	0	102005技能2受击	6	3	1	0	0	0	0		1	1
10200531	102005_skill03_TL	0	102005大招	6	0	4	0	0	0	0		1	1
10200532	fx_102005_skill03_hit	0	102005大招受击	6	1.3	1	0	0	0	0		1	1
10400511	fx_104005_attack	0	104005普攻枪口	6	1.35	1	0	0	0	0		1	1
10400512	fx_104005_attack_hit	0	104005普攻受击	20	1.335	1	0	0	0	0		1	1
10400513	fx_104005_attack_dan	0	104005普攻子弹	6	0.3	1	0	0	0	0		1	1
10400521	fx_104005_skill02	0	104005的小技能	6	3.5	1	0	0	0	0		1	1
104005251	fx_104005_skill02_trail_01	0	104005小技能拖尾1	6	4.5	2	Bip001	0	0	0		1	1
104005252	fx_104005_skill02_trail_weaponbone_L	0	104005小技能拖尾2	6	5	2	weaponbone_L	0	0	0		1	1
104005253	fx_104005_skill02_trail_weaponbone_R	0	104005小技能拖尾3	6	5	2	weaponbone_R	0	0	0		1	1
10400531	104005_skill03_TL	0	104005的大招	6	0	4	0	0	0	0		1	1
10400532	fx_104005_skill03_hit_new	0	104005的大招受击	6	0.8	1	0	0	0	0		1	1
10100311	fx_101003_skill01	0	技能1	6	3.7	1	0	0	0	0		1	1
101003151	fx_101003_skill01_weapon_target	0	技能1 武器拖尾	6	3.7	2	weapon_move_jnt	0	0	0		1	1
10100312	fx_101003_skill01_hit	0	技能1 受击	6	2.5	1	0	0	0	0		1	1
10100321	fx_101003_skill02	0	技能2	6	5	1	0	0	0	0		1	1
10100322	fx_101003_skill02_hit	0	技能2 受击	6	4.2333	1	0	0	0	0		1	1
10100331	101003_skill03_TL	0	101003大招	6	0	4	0	0	0	0		1	1
101003351	fx_101003_skill_2_bip001	0	101003大招拖尾1	6	3.54667	2	Bip001	0	0	0		1	1
101003352	fx_101003_skill_2_bip001prop1	0	101003大招拖尾2	6	3.687	2	Bip001 Prop1	0	0	0		1	1
10100332	fx_101003_skill03_hit	0	101003大招受击	6	1.9	1	0	0	0	0		1	1
10100611	fx_101006_skill01	0	技能1	6	3.8333	1	0	0	0	0		1	1
101006151	fx_101006_skill01_weapon_target	0	技能1	6	3.8333	2	weapon_2_move_jnt	0	0	0		1	1
10100612	fx_101006_skill01_hit	0	技能1	6	4.3	1	0	0	0	0		1	1
10100621	fx_101006_skill02	0	技能2	6	3.5	1	0	0	0	0		1	1
10100631	101006_skill3_TL	0	101006的大招	6	0	4	0	0	0	0		1	1
101006351	fx_101006_skill03_tuowei_L	0	101006的大招拖尾1	6	5.2	2	Bip001 L Calf	0	0	0		1	1
101006352	fx_101006_skill03_tuowei_R	0	101006的大招拖尾2	6	5.2	2	Bip001 R Calf	0	0	0		1	1
101006353	fx_101006_skill03_dao_tuowei	0	101006的大招拖尾3	6	5.85	2	weapon	0	0	0		1	1
10100632	fx_101006_skill03_hit	0	101006的大招受击	6	1.7	1	0	0	0	0		1	1
10300211	fx_103002_skill01_new	0	skill01	6	2.6333	1	0	0	0	0		1	1
10300212	fx_103002_skill01_hit_new	0	skill01受击特效	6	1.3667	1	0	0	0	0		1	1
103002151	fx_103002_skill01_weapon_new	0	skill01武器拖尾	6	4.9	2	weapon_1_move_jnt	0	0	0		1	1
10300221	fx_103002_skill01	0	103002小技能	6	2.3	1	0	0	0	0		1	1
10300222	fx_103002_skill01_hit	0	103002小技能受击	6	2.5	3	0	0	0	0		1	1
10300231	103002_skill03_TL	0	103002大招	6	0	4	0	0	0	0		1	1
10300232	fx_103002_skill03_hit	0	103002大招受击	6	2	1	0	0	0	0		1	1
10301011	fx_103010_skill01	0	103010的普攻	6	2.31	1	0	0	0	0		1	1
103010151	fx_103010_skill01_trail01	0	103010普攻拖尾01	6	0.77	2	bone_radio	0	0	0		1	1
103010152	fx_103010_skill01_trail02	0	103010普攻拖尾02	6	2.73	2	ghost02	0	0	0		1	1
103010153	fx_103010_skill01_trail03	0	103010普攻拖尾03	6	2.73	2	ghost03	0	0	0		1	1
10301021	fx_103010_skill01_new	0	103010小技能	6	4.2	1	0	0	0	0		1	1
10301022	fx_103010_skill01_hit_new	0	103010小技能受击	20	0.6	1	0	0	0	0		1	1
10301031	103010_skill3_TL	0	103010大招	6	0	4	0	0	0	0		1	1
103010351	fx_103010_skill_2_trail_anim_bip001Rfinger2	0	103010拖尾	6	4.833	2	Bip001 R Finger2	0	0	0		1	1
103010352	fx_103010_skill_2_chatou_bip001Rhand	0	103010拖尾	6	9	2	Bip001 R Hand	0	0	0		1	1
10301032	fx_103010_skill_2_hit	0	103010大招受击	6	3.05	1	0	0	0	0		1	1
10300611	fx_103006_attack	0	103006普攻	6	1.25	1	0	0	0	0		1	1
103006151	fx_103006_attack_trail_jiandao_Jo	0	拖尾	6	2.37	2	weapon_2_move_jnt	0	0	0		1	1
10300612	fx_103006_skill01_hit_new	0	103006技能1受击	6	0.5	1	0	0	0	0		1	1
10300621	fx_103006_skill02	0	103006技能2	6	4.96	1	0	0	0	0		1	1
103006251	fx_103006_skill02_head_trail	0	103006技能2拖尾1	6	0.77	2	jiandao_B_Jo	0	0	0		1	1
103006252	fx_103006_common_tuowei	0	103006技能2拖尾2	6	1.1	2	Ankle_L	0	0	0		1	1
10300631	103006_skill03_TL	0	大招	6	0	4	0	0	0	0		1	1
10300632	fx_103006_skill03_hit_new	0	103006技能3受击	6	0.5	1	0	0	0	0		1	1
10400211	fx_104002_attack	0	104002一技能	6	4.5	1	0	0	0	0		1	1
10400212	fx_104002_attack_hit	0	104002一技能受击	6	0.7	1	0	0	0	0		1	1
10400213	fx_104002_attack_zidan	0	104002一技能弹道（第34帧出现38帧结束，第34到37帧移动，30帧速率）	6	999	1	0	0	0	0		1	1
10400221	fx_104002_skill01	0	104002二技能	6	4.1666666	1	0	0	0	0		1	1
10400223	fx_104002_skill01_zidan	0	104002二技能弹道（第1帧出现第8帧消失，第2帧到第7帧移动，30帧速率）	6	999	1	0	0	0	0		1	1
10400231	104002_skill03_TL	0	104002大招	6	0	4	0	0	0	0		1	1
104002351	fx_104002_skill_2_trail_cheshen_Jo	0	104002大招拖尾	6	5.53333	2	cheshen_Jo	0	0	0		1	1
104002352	fx_104002_skill_2_trail_cheshen_Jo_1	0	104002大招拖尾	6	13.6	2	cheshen_Jo	0	0	0		1	1
10400232	fx_104002_skill_2_hit	0	104002大招受击	6	1.5	1	0	0	0	0		1	1
10300711	fx_103007_attack_1	0	103007普攻	6	4.2	1	0	0	0	0		1	1
10300721	fx_103007_skill_1	0	103007技能1	6	5.7333	1	0	0	0	0		1	1
10300731	103007_skill03_TL	0	103007的大招	6	0	4	0	0	0	0		1	1
103007351	fx_103007_skill03_tuowei	0	103007大招拖尾	6	10.8	2	qin_Jo_01	0	0	0		1	1
10300732	fx_103007_skill03_new_hit	0	130007大招受击	6	1.76	1	0	0	0	0		1	1
10100911	fx_101009_skill01_new	0	101009技能1攻击特效	6	2.7	1	0	0	0	0		1	1
10100921	fx_101009_skill02	0	101009技能2攻击特效	6	2.3	1	0	0	0	0		1	1
10100922	fx_101009_skill02_hit	0	101009技能2受击特效	6	2.8	1	0	0	0	0		1	1
10100931	101009_skill03_TL	0	101009大招	6	0	4	0	0	0	0		1	1
10100932	fx_101009_skill03_hit	0	101009大招受击	6	1.5	1	0	0	0	0		1	1
10101111	fx_101011_skill_01	0	101011技能1	6	3.5	1	0	0	0	0		1	1
10101112	fx_101011_skill_01_hit01	0	101011受击1	6	0.85	1	0	0	0	0		1	1
101011121	fx_101011_skill_01_hit02	0	101011受击2	6	1.8	1	0	0	0	0		1	1
10101113	fx_101011_skill_01_ball01	0	101011棒球1	6	0.6	1	0	0	0	0		1	1
101011131	fx_101011_skill_01_ball02	0	101011棒球2	6	1.4	1	0	0	0	0		1	1
10101121	fx_101011_skill_02	0	101011技能2	6	4.3	1	0	0	0	0		1	1
10101122	fx_101011_skill_02_hit01	0	101011技能2的受击	6	1.95	1	0	0	0	0		1	1
10101123	fx_101011_skill_02_qiubang	0	101011技能2的球棒飞行	6	1.5	1	0	0	0	0		1	1
101011251	fx_101011_skill_02_trail	0	101011技能2的人物拖尾	6	2.95	2	Root_M	0	0	0		1	1
10101131	101011_skill03_TL	0	101011大招	6	11.8	4		0	0	0		1	1
101011351	fx_101011_skill_3_Root_M_trail	0	101011大招拖尾1	0	8	2	Root_M	0	0	0		1	1
101011352	fx_101011_skill_3_wuqi_B_Jo	0	101011大招拖尾2	0	5	2	wuqi_B_Jo	0	0	0		1	1
101011353	fx_101011_skill_3_wuqi_B_Jo_xiaoqiu	0	101011大招拖尾3	0	5.4	2	wuqi_B_Jo	0	0	0		1	1
101011354	fx_101011_skill_3_xiaoqiu_trail_wuqi_B_Jo	0	101011大招拖尾4	0	1.5	2	wuqi_B_Jo	0	0	0		1	1
101011355	fx_101011_skill_3_wuqi_A_Jo_trail	0	101011大招拖尾5	0	11.8	2	wuqi_A_Jo	0	0	0		1	1
10101132	fx_101011_skill_3_hit	0	101011大招外部受击	6	2.75	1	0	0	0	0		1	1
10200711	fx_102007_skill01	0	102007一技能	6	3.6	1	0	0	0	0		1	1
102007151	fx_102007_skill01_daoren	0	102007一技能刀刃	6	3	2	chelun_Jo	0	0	0		1	1
102007152	fx_102007_skill01_tuowei	0	102007一技能拖尾	6	3.6	2	cheshen_Jo	0	0	0		1	1
10200721	fx_102007_skill02	0	102007二技能	6	3.2	1	0	0	0	0		1	1
10200722	fx_102007_skill02_hit	0	102007二技能受击	6	3.2	1	0	0	0	0		1	1
10200731	102007_skill03_TL	0	大招	6	0	4	0	0	0	0		1	1
10200732	fx_102007_skill03_hit	0	102007大招受击	6	2	1	0	0	0	0		1	1
10300311	fx_103003_skill01	0	103003一技能	6	3.6	1	0	0	0	0		1	1
10300321	fx_103003_skill02	0	103003二技能	6	1.27	1	0	0	0	0		1	1
10300323	fx_103003_skill02_zidan	0	103003二技能子弹	6	999	1	0	0	0	0		1	1
10300322	fx_103003_skill02_hit	0	103003二技能受击	6	1.6	3	0	0	0	0		1	1
103003151	fx_103003_skill01_tuowei	0	103003一技能拖尾	6	3.6	2	flower_jnt_L;flower_jnt_R	0	0	0		1	1
103003251	fx_103003_skill02_tuowei	0	103003二技能拖尾	6	1.27	2	flower_jnt_L;flower_jnt_R	0	0	0		1	1
10300331	103003_skill03_TL	0	大招	6	0	4	0	0	0	0		1	1
10300332	fx_103003_skill03_hit	0	大招受击	6	4	3	0	0	0	0		1	1
10101211	fx_101012_skill_01	0	101012技能1	6	2.3	1	0	0	0	0		1	1
101012121	fx_101012_skill_01_hit01	0	101012技能1受击01	6	0.8	1	0	0	0	0		1	1
101012122	fx_101012_skill_01_hit02	0	101012技能1受击02	6	0.8	1	0	0	0	0		1	1
101012123	fx_101012_skill_01_hit03	0	101012技能1受击03	6	0.8	1	0	0	0	0		1	1
101012124	fx_101012_skill_01_hit04	0	101012技能1受击04	6	0.8	1	0	0	0	0		1	1
101012151	fx_101012_skill_1_trail	0	101012技能1拖尾01	6	5.03	2	root_Jo_01	0	0	0		1	1
101012152	fx_101012_skill_1_trail	0	101012技能1拖尾02	6	5.03	2	root_Jo_0101	0	0	0		1	1
101012153	fx_101012_skill_1_trail	0	101012技能1拖尾03	6	5.03	2	root_Jo_0102	0	0	0		1	1
101012154	fx_101012_skill_1_trail	0	101012技能1拖尾04	6	5.03	2	root_Jo_0103	0	0	0		1	1
10101221	fx_101012_skill_2_penshe01	0	101012技能2	6	3.9	1	0	0	0	0		1	1
101012251	fx_101012_skill_2_zhangyu_Jo_0	0	101012技能2拖尾	6	4.46	2	zhangyu_Jo_0	0	0	0		1	1
101012252	fx_101012_skill_2_trail01	0	101012技能2拖尾01	6	2.43	2	root_Jo_01	0	0	0		1	1
101012253	fx_101012_skill_2_trail01	0	101012技能2拖尾02	6	2.43	2	root_Jo_03	0	0	0		1	1
101012254	fx_101012_skill_2_trail01	0	101012技能2拖尾03	6	2.43	2	root_Jo_04	0	0	0		1	1
101012255	fx_101012_skill_2_trail02	0	101012技能2拖尾04	6	1.866	2	root_Jo_02	0	0	0		1	1
