id	property	status
14100814	101:405;201:247.6;301:1485	1
14100815	101:567;201:346.6;301:2079	1
14100816	101:810;201:495.1;301:2970	1
12900210		1
12900211	101:98;201:40.9;301:243	1
12900212	101:196;201:81.8;301:486	1
12900213	101:343;201:143.2;301:850.5	1
12900214	101:490;201:204.6;301:1215	1
12900215	101:686;201:286.4;301:1701	1
12900216	101:980;201:409.1;301:2430	1
12000810		1
12000811	101:85.1;201:49.5;301:311.9	1
12000812	101:170.2;201:99;301:623.8	1
12000813	101:297.8;201:173.3;301:1091.6	1
12000814	101:425.4;201:247.6;301:1559.4	1
12000815	101:595.5;201:346.6;301:2183.1	1
12000816	101:850.7;201:495.1;301:3118.7	1
11900810		1
11900811	101:99;201:40.5;301:243	1
11900812	101:198;201:81;301:486	1
11900813	101:346.5;201:141.8;301:850.5	1
11900814	101:495;201:202.6;301:1215	1
11900815	101:693;201:283.6;301:1701	1
11900816	101:990;201:405.1;301:2430	1
13300810		1
13300811	101:77;201:49.5;301:311.9	1
13300812	101:154;201:99;301:623.8	1
13300813	101:269.4;201:173.3;301:1091.6	1
13300814	101:384.8;201:247.6;301:1559.4	1
13300815	101:538.7;201:346.6;301:2183.1	1
13300816	101:769.6;201:495.1;301:3118.7	1
10400710		1
10400711	101:81;201:49.5;301:297	1
10400712	101:162;201:99;301:594	1
10400713	101:283.5;201:173.3;301:1039.5	1
10400714	101:405;201:247.6;301:1485	1
10400715	101:567;201:346.6;301:2079	1
10400716	101:810;201:495.1;301:2970	1
10300310		1
10300311	101:81;201:49.5;301:297	1
10300312	101:162;201:99;301:594	1
10300313	101:283.5;201:173.3;301:1039.5	1
10300314	101:405;201:247.6;301:1485	1
10300315	101:567;201:346.6;301:2079	1
10300316	101:810;201:495.1;301:2970	1
10301710		1
10301711	101:104;201:40.5;301:230.9	1
10301712	101:208;201:81;301:461.8	1
10301713	101:363.9;201:141.8;301:808.1	1
10301714	101:519.8;201:202.6;301:1154.4	1
10301715	101:727.7;201:283.6;301:1616.1	1
10301716	101:1039.6;201:405.1;301:2308.7	1
10201810		1
10201811	101:99;201:40.5;301:243	1
10201812	101:198;201:81;301:486	1
10201813	101:346.5;201:141.8;301:850.5	1
10201814	101:495;201:202.6;301:1215	1
10201815	101:693;201:283.6;301:1701	1
10201816	101:990;201:405.1;301:2430	1
10101210		1
10101211	101:99;201:40.5;301:243	1
10101212	101:198;201:81;301:486	1
10101213	101:346.5;201:141.8;301:850.5	1
10101214	101:495;201:202.6;301:1215	1
10101215	101:693;201:283.6;301:1701	1
10101216	101:990;201:405.1;301:2430	1
10400910		1
10400911	101:55;201:34;301:201.8	1
10400912	101:110;201:68;301:403.6	1
10400913	101:192.6;201:119;301:706.3	1
10400914	101:275.2;201:170;301:1009	1
10400915	101:381;201:235.3;301:1397.1	1
10400916	101:539.8;201:333.3;301:1979.2	1
13900810		1
13900811	101:104;201:40.5;301:230.9	1
13900812	101:208;201:81;301:461.8	1
13900813	101:363.9;201:141.8;301:808.1	1
13900814	101:519.8;201:202.6;301:1154.4	1
13900815	101:727.7;201:283.6;301:1616.1	1
13900816	101:1039.6;201:405.1;301:2308.7	1
14900810		1
14900811	101:101;201:40.5;301:238.1	1
14900812	101:202;201:81;301:476.2	1
14900813	101:353.5;201:141.8;301:833.4	1
14900814	101:505;201:202.6;301:1190.6	1
14900815	101:707;201:283.6;301:1666.9	1
14900816	101:1009.9;201:405.1;301:2381.3	1
14300810		1
14300811	101:97;201:40.9;301:245.4	1
14300812	101:194;201:81.8;301:490.8	1
14300813	101:339.5;201:143.2;301:858.9	1
14300814	101:485;201:204.6;301:1227	1
14300815	101:679;201:286.4;301:1717.9	1
14300816	101:970.1;201:409.1;301:2454.2	1
12200810		1
12200811	101:77;201:51;301:302.9	1
12200812	101:154;201:102;301:605.8	1
12200813	101:269.4;201:178.5;301:1060.2	1
12200814	101:384.8;201:255;301:1514.6	1
12200815	101:538.7;201:357;301:2120.5	1
12200816	101:769.6;201:510;301:3029.3	1
15200810		1
15200811	101:92.6;201:43.6;301:283.5	1
15200812	101:185.2;201:87.2;301:567	1
15200813	101:324.1;201:152.6;301:992.3	1
15200814	101:463;201:218;301:1417.6	1
15200815	101:648.2;201:305.2;301:1984.6	1
15200816	101:926;201:436;301:2835.1	1
13500110		1
13500111	101:81;201:49.5;301:297	1
13500112	101:162;201:99;301:594	1
13500113	101:283.5;201:173.3;301:1039.5	1
13500114	101:405;201:247.6;301:1485	1
13500115	101:567;201:346.6;301:2079	1
13500116	101:810;201:495.1;301:2970	1
10401310		1
10401311	101:100;201:39.7;301:245.4	1
10401312	101:200;201:79.4;301:490.8	1
10401313	101:350;201:138.9;301:858.9	1
10401314	101:500;201:198.4;301:1227	1
10401315	101:700;201:277.8;301:1717.9	1
10401316	101:1000;201:396.9;301:2454.2	1
10601110		1
10601111	101:67.3;201:27.8;301:165.1	1
10601112	101:134.6;201:55.6;301:330.2	1
10601113	101:235.5;201:97.3;301:577.9	1
10601114	101:336.4;201:139;301:825.6	1
10601115	101:465.8;201:192.5;301:1143.1	1
10601116	101:659.8;201:272.7;301:1619.4	1
15300810		1
15300811	101:104;201:40.5;301:255.2	1
15300812	101:208;201:81;301:510.4	1
15300813	101:363.9;201:141.8;301:893.1	1
15300814	101:519.8;201:202.6;301:1275.8	1
15300815	101:727.7;201:283.6;301:1786.1	1
15300816	101:1039.6;201:405.1;301:2551.6	1
15100810		1
15100811	101:100;201:39.7;301:245.4	1
15100812	101:200;201:79.4;301:490.8	1
15100813	101:350;201:138.9;301:858.9	1
15100814	101:500;201:198.4;301:1227	1
15100815	101:700;201:277.8;301:1717.9	1
15100816	101:1000;201:396.9;301:2454.2	1
15000810		1
15000811	101:81.8;201:48.5;301:300	1
15000812	101:163.6;201:97;301:600	1
15000813	101:286.3;201:169.8;301:1050	1
15000814	101:409;201:242.6;301:1500	1
15000815	101:572.6;201:339.6;301:2099.9	1
15000816	101:818;201:485.1;301:2999.8	1
14800810		1
14800811	101:100;201:39.7;301:245.4	1
14800812	101:200;201:79.4;301:490.8	1
14800813	101:350;201:138.9;301:858.9	1
14800814	101:500;201:198.4;301:1227	1
14800815	101:700;201:277.8;301:1717.9	1
14800816	101:1000;201:396.9;301:2454.2	1
15400810		1
15400811	101:99;201:40.5;301:243	1
15400812	101:198;201:81;301:486	1
15400813	101:346.5;201:141.8;301:850.5	1
15400814	101:495;201:202.6;301:1215	1
15400815	101:693;201:283.6;301:1701	1
15400816	101:990;201:405.1;301:2430	1
80300110		1
80300111	101:99;201:40.5;301:243	1
80300112	101:198;201:81;301:486	1
80300113	101:346.5;201:141.8;301:850.5	1
80300114	101:495;201:202.6;301:1215	1
80300115	101:693;201:283.6;301:1701	1
80300116	101:990;201:405.1;301:2430	1
14600810		1
14600811	101:99;201:40.5;301:243	1
14600812	101:198;201:81;301:486	1
14600813	101:346.5;201:141.8;301:850.5	1
14600814	101:495;201:202.6;301:1215	1
14600815	101:693;201:283.6;301:1701	1
14600816	101:990;201:405.1;301:2430	1
15900810		1
15900811	101:103;201:39.3;301:240.6	1
15900812	101:206;201:78.6;301:481.2	1
15900813	101:360.4;201:137.5;301:842.1	1
15900814	101:514.8;201:196.4;301:1203	1
15900815	101:720.7;201:275;301:1684.1	1
15900816	101:1029.6;201:392.9;301:2405.8	1
14700810		1
14700811	101:91.8;201:44.6;301:267.3	1
14700812	101:183.6;201:89.2;301:534.6	1
14700813	101:321.3;201:156;301:935.6	1
14700814	101:459;201:222.8;301:1336.6	1
14700815	101:642.6;201:311.9;301:1871.2	1
14700816	101:918;201:445.6;301:2673.1	1
10301210		1
10301211	101:108.9;201:40.5;301:267.3	1
10301212	101:217.8;201:81;301:534.6	1
10301213	101:381.2;201:141.8;301:935.6	1
10301214	101:544.6;201:202.6;301:1336.6	1
10301215	101:762.4;201:283.6;301:1871.2	1
10301216	101:1089.1;201:405.1;301:2673.1	1
13800110		1
13800111	101:80.2;201:49;301:302.9	1
13800112	101:160.4;201:98;301:605.8	1
13800113	101:280.7;201:171.5;301:1060.2	1
13800114	101:401;201:245;301:1514.6	1
13800115	101:561.4;201:343;301:2120.5	1
13800116	101:802;201:490;301:3029.3	1
12600810		1
12600811	101:99;201:41.3;301:238.1	1
12600812	101:198;201:82.6;301:476.2	1
12600813	101:346.5;201:144.6;301:833.4	1
12600814	101:495;201:206.6;301:1190.6	1
12600815	101:693;201:289.2;301:1666.9	1
12600816	101:990;201:413.1;301:2381.3	1
12800810		1
12800811	101:77.8;201:50.5;301:302.9	1
12800812	101:155.6;201:101;301:605.8	1
12800813	101:272.2;201:176.7;301:1060.2	1
12800814	101:388.8;201:252.4;301:1514.6	1
12800815	101:544.3;201:353.4;301:2120.5	1
12800816	101:777.6;201:504.9;301:3029.3	1
13100110		1
13100111	101:100;201:40.1;301:243	1
13100112	101:200;201:80.2;301:486	1
13100113	101:350;201:140.3;301:850.5	1
13100114	101:500;201:200.4;301:1215	1
13100115	101:700;201:280.6;301:1701	1
13100116	101:1000;201:400.9;301:2430	1
16000810		1
16000811	101:106.9;201:38.9;301:233.3	1
16000812	101:213.8;201:77.8;301:466.6	1
16000813	101:374.2;201:136.1;301:816.5	1
16000814	101:534.6;201:194.4;301:1166.4	1
16000815	101:748.4;201:272.2;301:1633	1
16000816	101:1069.2;201:388.8;301:2332.8	1
16100810		1
16100811	101:108.9;201:42.5;301:255.2	1
16100812	101:217.8;201:85;301:510.4	1
16100813	101:381.2;201:148.8;301:893.1	1
16100814	101:544.6;201:212.6;301:1275.8	1
16100815	101:762.4;201:297.7;301:1786.1	1
16100816	101:1089.1;201:425.3;301:2551.6	1
10200510		1
10200511	101:83;201:47;301:304.4	1
10200512	101:166;201:94;301:608.8	1
10200513	101:290.5;201:164.5;301:1065.4	1
10200514	101:415;201:235;301:1522	1
10200515	101:581.1;201:329.1;301:2130.9	1
10200516	101:830.2;201:470.2;301:3044.2	1
15600810		1
15600811	101:104;201:39.5;301:236.9	1
15600812	101:208;201:79;301:473.8	1
15600813	101:363.9;201:138.2;301:829.2	1
15600814	101:519.8;201:197.4;301:1184.6	1
15600815	101:727.7;201:276.4;301:1658.5	1
15600816	101:1039.6;201:394.9;301:2369.3	1
15700810		1
15700811	101:108.9;201:42.5;301:255.2	1
15700812	101:217.8;201:85;301:510.4	1
15700813	101:381.2;201:148.8;301:893.1	1
15700814	101:544.6;201:212.6;301:1275.8	1
15700815	101:762.4;201:297.7;301:1786.1	1
15700816	101:1089.1;201:425.3;301:2551.6	1
15800810		1
15800811	101:81;201:45;301:297	1
15800812	101:162;201:90;301:594	1
15800813	101:283.5;201:157.5;301:1039.5	1
15800814	101:405;201:225;301:1485	1
15800815	101:567;201:315;301:2079	1
15800816	101:810;201:450;301:2970	1
16300810		1
16300811	101:104;201:38.5;301:243	1
16300812	101:208;201:77;301:486	1
16300813	101:363.9;201:134.7;301:850.5	1
16300814	101:519.8;201:192.4;301:1215	1
16300815	101:727.7;201:269.4;301:1701	1
16300816	101:1039.6;201:384.8;301:2430	1
16200810		1
16200811	101:113.9;201:41.5;301:249.1	1
16200812	101:227.8;201:83;301:498.2	1
16200813	101:398.6;201:145.3;301:871.8	1
16200814	101:569.4;201:207.6;301:1245.4	1
16200815	101:797.1;201:290.6;301:1743.6	1
16200816	101:1138.7;201:415.1;301:2490.8	1
10100210		1
10100211	101:104;201:39.5;301:236.9	1
10100212	101:208;201:79;301:473.8	1
10100213	101:363.9;201:138.2;301:829.2	1
10100214	101:519.8;201:197.4;301:1184.6	1
10100215	101:727.7;201:276.4;301:1658.5	1
10100216	101:1039.6;201:394.9;301:2369.3	1
13200810		1
13200811	101:104;201:40.5;301:230.9	1
13200812	101:208;201:81;301:461.8	1
13200813	101:363.9;201:141.8;301:808.1	1
13200814	101:519.8;201:202.6;301:1154.4	1
13200815	101:727.7;201:283.6;301:1616.1	1
13200816	101:1039.6;201:405.1;301:2308.7	1
16400810		1
16400811	101:116.3;201:41;301:246	1
16400812	101:232.6;201:82;301:492	1
16400813	101:407.1;201:143.5;301:861.1	1
16400814	101:581.6;201:205;301:1230.2	1
16400815	101:814.3;201:287;301:1722.3	1
16400816	101:1163.3;201:410;301:2460.4	1
15500810		1
15500811	101:81;201:47.3;301:283.5	1
15500812	101:162;201:94.6;301:567	1
15500813	101:283.5;201:165.5;301:992.3	1
15500814	101:405;201:236.4;301:1417.6	1
15500815	101:567;201:330.9;301:1984.6	1
15500816	101:810;201:472.7;301:2835.1	1
14500810		1
14500811	101:104;201:40.5;301:230.9	1
14500812	101:208;201:81;301:461.8	1
14500813	101:363.9;201:141.8;301:808.1	1
14500814	101:519.8;201:202.6;301:1154.4	1
14500815	101:727.7;201:283.6;301:1616.1	1
14500816	101:1039.6;201:405.1;301:2308.7	1
10300510		1
10300511	101:101.5;201:38.5;301:249.1	1
10300512	101:203;201:77;301:498.2	1
10300513	101:355.2;201:134.7;301:871.8	1
10300514	101:507.4;201:192.4;301:1245.4	1
10300515	101:710.4;201:269.4;301:1743.6	1
10300516	101:1014.8;201:384.8;301:2490.8	1
16500810		1
16500811	101:116.3;201:41;301:246	1
16500812	101:232.6;201:82;301:492	1
16500813	101:407.1;201:143.5;301:861.1	1
16500814	101:581.6;201:205;301:1230.2	1
16500815	101:814.3;201:287;301:1722.3	1
16500816	101:1163.3;201:410;301:2460.4	1
14400210		1
14400211	101:81;201:47.3;301:283.5	1
14400212	101:162;201:94.6;301:567	1
14400213	101:283.5;201:165.5;301:992.3	1
14400214	101:405;201:236.4;301:1417.6	1
14400215	101:567;201:330.9;301:1984.6	1
14400216	101:810;201:472.7;301:2835.1	1
13500210		1
13500211	101:104;201:40.5;301:230.9	1
13500212	101:208;201:81;301:461.8	1
13500213	101:363.9;201:141.8;301:808.1	1
13500214	101:519.8;201:202.6;301:1154.4	1
13500215	101:727.7;201:283.6;301:1616.1	1
13500216	101:1039.6;201:405.1;301:2308.7	1
16600810		1
16600811	101:118.8;201:40.5;301:243	1
16600812	101:237.6;201:81;301:486	1
16600813	101:415.8;201:141.8;301:850.5	1
16600814	101:594;201:202.6;301:1215	1
16600815	101:831.6;201:283.6;301:1701	1
16600816	101:1188;201:405.1;301:2430	1
10301010		1
10301011	101:104;201:39.5;301:236.9	1
10301012	101:208;201:79;301:473.8	1
10301013	101:363.9;201:138.2;301:829.2	1
10301014	101:519.8;201:197.4;301:1184.6	1
10301015	101:727.7;201:276.4;301:1658.5	1
10301016	101:1039.6;201:394.9;301:2369.3	1
16700810		1
16700811	101:108.9;201:40.5;301:267.3	1
16700812	101:217.8;201:81;301:534.6	1
16700813	101:381.2;201:141.8;301:935.6	1
16700814	101:544.6;201:202.6;301:1336.6	1
16700815	101:762.4;201:283.6;301:1871.2	1
16700816	101:1089.1;201:405.1;301:2673.1	1
10201710		1
10201711	101:108.9;201:38.5;301:230.9	1
10201712	101:217.8;201:77;301:461.8	1
10201713	101:381.2;201:134.7;301:808.1	1
10201714	101:544.6;201:192.4;301:1154.4	1
10201715	101:762.4;201:269.4;301:1616.1	1
10201716	101:1089.1;201:384.8;301:2308.7	1
10400410		1
10400411	101:108.9;201:38.5;301:230.9	1
10400412	101:217.8;201:77;301:461.8	1
10400413	101:381.2;201:134.7;301:808.1	1
10400414	101:544.6;201:192.4;301:1154.4	1
10400415	101:762.4;201:269.4;301:1616.1	1
10400416	101:1089.1;201:384.8;301:2308.7	1
17000810		1
17000811	101:118.8;201:40.5;301:243	1
17000812	101:237.6;201:81;301:486	1
17000813	101:415.8;201:141.8;301:850.5	1
17000814	101:594;201:202.6;301:1215	1
17000815	101:831.6;201:283.6;301:1701	1
17000816	101:1188;201:405.1;301:2430	1
10201310		1
10201311	101:118.8;201:40.5;301:243	1
10201312	101:237.6;201:81;301:486	1
10201313	101:415.8;201:141.8;301:850.5	1
10201314	101:594;201:202.6;301:1215	1
10201315	101:831.6;201:283.6;301:1701	1
10201316	101:1188;201:405.1;301:2430	1
10400210		1
10400211	101:108.9;201:38.5;301:230.9	1
10400212	101:217.8;201:77;301:461.8	1
10400213	101:381.2;201:134.7;301:808.1	1
10400214	101:544.6;201:192.4;301:1154.4	1
10400215	101:762.4;201:269.4;301:1616.1	1
10400216	101:1089.1;201:384.8;301:2308.7	1
16900810		1
16900811	101:138.6;201:36.5;301:218.7	1
16900812	101:277.2;201:73;301:437.4	1
16900813	101:485.1;201:127.7;301:765.5	1
16900814	101:693;201:182.4;301:1093.6	1
16900815	101:970.2;201:255.3;301:1531	1
16900816	101:1386;201:364.7;301:2187.1	1
10301110		1
10301111	101:108.9;201:38.5;301:230.9	1
10301112	101:217.8;201:77;301:461.8	1
10301113	101:381.2;201:134.7;301:808.1	1
10301114	101:544.6;201:192.4;301:1154.4	1
10301115	101:762.4;201:269.4;301:1616.1	1
10301116	101:1089.1;201:384.8;301:2308.7	1
17100810		1
17100811	101:143.6;201:35.4;301:212.6	1
17100812	101:287.2;201:70.8;301:425.2	1
17100813	101:502.5;201:124;301:744.1	1
17100814	101:717.8;201:177.2;301:1063	1
17100815	101:1004.9;201:248.1;301:1488.3	1
17100816	101:1435.6;201:354.4;301:2126.2	1
10600510		1
10600511	101:72.9;201:52;301:311.9	1
10600512	101:145.8;201:104;301:623.8	1
10600513	101:255.2;201:182;301:1091.6	1
10600514	101:364.6;201:260;301:1559.4	1
10600515	101:510.4;201:364;301:2183.1	1
10600516	101:729.1;201:519.9;301:3118.7	1
17200810		1
17200811	101:143.6;201:35.4;301:212.6	1
17200812	101:287.2;201:70.8;301:425.2	1
17200813	101:502.5;201:124;301:744.1	1
17200814	101:717.8;201:177.2;301:1063	1
17200815	101:1004.9;201:248.1;301:1488.3	1
17200816	101:1435.6;201:354.4;301:2126.2	1
17300810		1
17300811	101:72.9;201:52;301:311.9	1
17300812	101:145.8;201:104;301:623.8	1
17300813	101:255.2;201:182;301:1091.6	1
17300814	101:364.6;201:260;301:1559.4	1
17300815	101:510.4;201:364;301:2183.1	1
17300816	101:729.1;201:519.9;301:3118.7	1
10201010		1
10201011	101:108.9;201:38.5;301:230.9	1
10201012	101:217.8;201:77;301:461.8	1
10201013	101:381.2;201:134.7;301:808.1	1
10201014	101:544.6;201:192.4;301:1154.4	1
10201015	101:762.4;201:269.4;301:1616.1	1
10201016	101:1089.1;201:384.8;301:2308.7	1
