id	property	status
104001009	102@0.075;202@0.075;302@0.1;803@0.07;903@0.14	1
104001010	102@0.075;202@0.075;302@0.1;803@0.07;903@0.14	1
104001011	102@0.095;202@0.095;302@0.13;803@0.07;903@0.14	1
104001012	102@0.095;202@0.095;302@0.13;803@0.14;903@0.14	1
104001013	102@0.115;202@0.115;302@0.16;803@0.14;903@0.14	1
104001014	102@0.135;202@0.135;302@0.19;803@0.14;903@0.14	1
104001015	102@0.135;202@0.135;302@0.19;803@0.14;903@0.14	1
104001016	102@0.155;202@0.155;302@0.22;803@0.14;903@0.14	1
104001017	102@0.155;202@0.155;302@0.22;803@0.14;903@0.28	1
104001018	102@0.175;202@0.175;302@0.25;803@0.14;903@0.28	1
104001019	102@0.195;202@0.195;302@0.28;803@0.14;903@0.28	1
104001020	102@0.195;202@0.195;302@0.28;803@0.14;903@0.28;1303@0.1	1
102011001		1
102011002	102@0.015;202@0.015;302@0.02	1
102011003	102@0.015;202@0.015;302@0.02;1303@0.1	1
102011004	102@0.03;202@0.03;302@0.04;1303@0.1	1
102011005	102@0.03;202@0.03;302@0.04;1303@0.1	1
102011006	102@0.045;202@0.045;302@0.06;1303@0.1	1
102011007	102@0.045;202@0.045;302@0.06;1303@0.1;903@0.14	1
102011008	102@0.06;202@0.06;302@0.08;1303@0.1;903@0.14	1
102011009	102@0.075;202@0.075;302@0.1;1303@0.1;903@0.14	1
102011010	102@0.075;202@0.075;302@0.1;1303@0.1;903@0.14	1
102011011	102@0.095;202@0.095;302@0.13;1303@0.1;903@0.14	1
102011012	102@0.095;202@0.095;302@0.13;1303@0.2;903@0.14	1
102011013	102@0.115;202@0.115;302@0.16;1303@0.2;903@0.14	1
102011014	102@0.135;202@0.135;302@0.19;1303@0.2;903@0.14	1
102011015	102@0.135;202@0.135;302@0.19;1303@0.2;903@0.14	1
102011016	102@0.155;202@0.155;302@0.22;1303@0.2;903@0.14	1
102011017	102@0.155;202@0.155;302@0.22;1303@0.2;903@0.28	1
102011018	102@0.175;202@0.175;302@0.25;1303@0.2;903@0.28	1
102011019	102@0.195;202@0.195;302@0.28;1303@0.2;903@0.28	1
102011020	102@0.195;202@0.195;302@0.28;1303@0.2;903@0.28;803@0.05	1
106002001		1
106002002	102@0.015;202@0.015;302@0.02	1
106002003	102@0.015;202@0.015;302@0.02;803@0.07	1
106002004	102@0.03;202@0.03;302@0.04;803@0.07	1
106002005	102@0.03;202@0.03;302@0.04;803@0.07	1
106002006	102@0.045;202@0.045;302@0.06;803@0.07	1
106002007	102@0.045;202@0.045;302@0.06;803@0.07;903@0.14	1
106002008	102@0.06;202@0.06;302@0.08;803@0.07;903@0.14	1
106002009	102@0.075;202@0.075;302@0.1;803@0.07;903@0.14	1
106002010	102@0.075;202@0.075;302@0.1;803@0.07;903@0.14	1
106002011	102@0.095;202@0.095;302@0.13;803@0.07;903@0.14	1
106002012	102@0.095;202@0.095;302@0.13;803@0.14;903@0.14	1
106002013	102@0.115;202@0.115;302@0.16;803@0.14;903@0.14	1
106002014	102@0.135;202@0.135;302@0.19;803@0.14;903@0.14	1
106002015	102@0.135;202@0.135;302@0.19;803@0.14;903@0.14	1
106002016	102@0.155;202@0.155;302@0.22;803@0.14;903@0.14	1
106002017	102@0.155;202@0.155;302@0.22;803@0.14;903@0.28	1
106002018	102@0.175;202@0.175;302@0.25;803@0.14;903@0.28	1
106002019	102@0.195;202@0.195;302@0.28;803@0.14;903@0.28	1
106002020	102@0.195;202@0.195;302@0.28;803@0.14;903@0.28;1303@0.1	1
904014001		1
904014002	102@0.015;202@0.015;302@0.02	1
904014003	102@0.015;202@0.015;302@0.02;603@0.07	1
904014004	102@0.03;202@0.03;302@0.04;603@0.07	1
904014005	102@0.03;202@0.03;302@0.04;603@0.07	1
904014006	102@0.045;202@0.045;302@0.06;603@0.07	1
904014007	102@0.045;202@0.045;302@0.06;603@0.07;1203@0.05	1
904014008	102@0.06;202@0.06;302@0.08;603@0.07;1203@0.05	1
904014009	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
904014010	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
904014011	102@0.095;202@0.095;302@0.13;603@0.07;1203@0.05	1
904014012	102@0.095;202@0.095;302@0.13;603@0.14;1203@0.05	1
904014013	102@0.115;202@0.115;302@0.16;603@0.14;1203@0.05	1
904014014	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
904014015	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
904014016	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.05	1
904014017	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.1	1
904014018	102@0.175;202@0.175;302@0.25;603@0.14;1203@0.1	1
904014019	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1	1
904014020	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1;703@0.1	1
116001001		1
116001002	102@0.015;202@0.015;302@0.02	1
116001003	102@0.015;202@0.015;302@0.02;803@0.07	1
116001004	102@0.03;202@0.03;302@0.04;803@0.07	1
116001005	102@0.03;202@0.03;302@0.04;803@0.07	1
116001006	102@0.045;202@0.045;302@0.06;803@0.07	1
116001007	102@0.045;202@0.045;302@0.06;803@0.07;903@0.14	1
116001008	102@0.06;202@0.06;302@0.08;803@0.07;903@0.14	1
116001009	102@0.075;202@0.075;302@0.1;803@0.07;903@0.14	1
116001010	102@0.075;202@0.075;302@0.1;803@0.07;903@0.14	1
116001011	102@0.095;202@0.095;302@0.13;803@0.07;903@0.14	1
116001012	102@0.095;202@0.095;302@0.13;803@0.14;903@0.14	1
116001013	102@0.115;202@0.115;302@0.16;803@0.14;903@0.14	1
116001014	102@0.135;202@0.135;302@0.19;803@0.14;903@0.14	1
116001015	102@0.135;202@0.135;302@0.19;803@0.14;903@0.14	1
116001016	102@0.155;202@0.155;302@0.22;803@0.14;903@0.14	1
116001017	102@0.155;202@0.155;302@0.22;803@0.14;903@0.28	1
116001018	102@0.175;202@0.175;302@0.25;803@0.14;903@0.28	1
116001019	102@0.195;202@0.195;302@0.28;803@0.14;903@0.28	1
116001020	102@0.195;202@0.195;302@0.28;803@0.14;903@0.28;1303@0.1	1
113001001		1
113001002	102@0.015;202@0.015;302@0.02	1
113001003	102@0.015;202@0.015;302@0.02;603@0.07	1
113001004	102@0.03;202@0.03;302@0.04;603@0.07	1
113001005	102@0.03;202@0.03;302@0.04;603@0.07	1
113001006	102@0.045;202@0.045;302@0.06;603@0.07	1
113001007	102@0.09;202@0.045;302@0.06;603@0.07	1
113001008	102@0.105;202@0.06;302@0.08;603@0.07	1
113001009	102@0.12;202@0.075;302@0.1;603@0.07	1
113001010	102@0.12;202@0.075;302@0.1;603@0.07	1
113001011	102@0.14;202@0.095;302@0.13;603@0.07	1
113001012	102@0.14;202@0.095;302@0.13;603@0.14	1
113001013	102@0.16;202@0.115;302@0.16;603@0.14	1
113001014	102@0.18;202@0.135;302@0.19;603@0.14	1
113001015	102@0.18;202@0.135;302@0.19;603@0.14	1
113001016	102@0.2;202@0.155;302@0.22;603@0.14	1
113001017	102@0.245;202@0.155;302@0.22;603@0.14	1
113001018	102@0.265;202@0.175;302@0.25;603@0.14	1
113001019	102@0.285;202@0.195;302@0.28;603@0.14	1
113001020	102@0.285;202@0.195;302@0.28;603@0.14;703@0.1	1
107001001		1
107001002	102@0.015;202@0.015;302@0.02	1
107001003	102@0.015;202@0.015;302@0.02;603@0.07	1
107001004	102@0.03;202@0.03;302@0.04;603@0.07	1
107001005	102@0.03;202@0.03;302@0.04;603@0.07	1
107001006	102@0.045;202@0.045;302@0.06;603@0.07	1
107001007	102@0.09;202@0.045;302@0.06;603@0.07	1
107001008	102@0.105;202@0.06;302@0.08;603@0.07	1
107001009	102@0.12;202@0.075;302@0.1;603@0.07	1
107001010	102@0.12;202@0.075;302@0.1;603@0.07	1
107001011	102@0.14;202@0.095;302@0.13;603@0.07	1
107001012	102@0.14;202@0.095;302@0.13;603@0.14	1
107001013	102@0.16;202@0.115;302@0.16;603@0.14	1
107001014	102@0.18;202@0.135;302@0.19;603@0.14	1
107001015	102@0.18;202@0.135;302@0.19;603@0.14	1
107001016	102@0.2;202@0.155;302@0.22;603@0.14	1
107001017	102@0.245;202@0.155;302@0.22;603@0.14	1
107001018	102@0.265;202@0.175;302@0.25;603@0.14	1
107001019	102@0.285;202@0.195;302@0.28;603@0.14	1
107001020	102@0.285;202@0.195;302@0.28;603@0.14;703@0.1	1
115008001		1
115008002	102@0.015;202@0.015;302@0.02	1
115008003	102@0.015;202@0.015;302@0.02;603@0.07	1
115008004	102@0.03;202@0.03;302@0.04;603@0.07	1
115008005	102@0.03;202@0.03;302@0.04;603@0.07	1
115008006	102@0.045;202@0.045;302@0.06;603@0.07	1
115008007	102@0.045;202@0.045;302@0.06;603@0.07;1203@0.05	1
115008008	102@0.06;202@0.06;302@0.08;603@0.07;1203@0.05	1
115008009	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
115008010	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
115008011	102@0.095;202@0.095;302@0.13;603@0.07;1203@0.05	1
115008012	102@0.095;202@0.095;302@0.13;603@0.14;1203@0.05	1
115008013	102@0.115;202@0.115;302@0.16;603@0.14;1203@0.05	1
115008014	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
115008015	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
115008016	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.05	1
115008017	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.1	1
115008018	102@0.175;202@0.175;302@0.25;603@0.14;1203@0.1	1
115008019	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1	1
115008020	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1;703@0.1	1
109008001		1
109008002	102@0.015;202@0.015;302@0.02	1
109008003	102@0.015;202@0.015;302@0.02;603@0.07	1
109008004	102@0.03;202@0.03;302@0.04;603@0.07	1
109008005	102@0.03;202@0.03;302@0.04;603@0.07	1
109008006	102@0.045;202@0.045;302@0.06;603@0.07	1
109008007	102@0.045;202@0.045;302@0.06;603@0.07;1203@0.05	1
109008008	102@0.06;202@0.06;302@0.08;603@0.07;1203@0.05	1
109008009	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
109008010	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
109008011	102@0.095;202@0.095;302@0.13;603@0.07;1203@0.05	1
109008012	102@0.095;202@0.095;302@0.13;603@0.14;1203@0.05	1
109008013	102@0.115;202@0.115;302@0.16;603@0.14;1203@0.05	1
109008014	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
109008015	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
109008016	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.05	1
109008017	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.1	1
109008018	102@0.175;202@0.175;302@0.25;603@0.14;1203@0.1	1
109008019	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1	1
109008020	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1;703@0.1	1
105008001		1
105008002	102@0.015;202@0.015;302@0.02	1
105008003	102@0.015;202@0.015;302@0.02;603@0.07	1
105008004	102@0.03;202@0.03;302@0.04;603@0.07	1
105008005	102@0.03;202@0.03;302@0.04;603@0.07	1
105008006	102@0.045;202@0.045;302@0.06;603@0.07	1
105008007	102@0.045;202@0.045;302@0.06;603@0.07;1203@0.05	1
105008008	102@0.06;202@0.06;302@0.08;603@0.07;1203@0.05	1
105008009	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
105008010	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
105008011	102@0.095;202@0.095;302@0.13;603@0.07;1203@0.05	1
105008012	102@0.095;202@0.095;302@0.13;603@0.14;1203@0.05	1
105008013	102@0.115;202@0.115;302@0.16;603@0.14;1203@0.05	1
105008014	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
105008015	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
105008016	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.05	1
105008017	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.1	1
105008018	102@0.175;202@0.175;302@0.25;603@0.14;1203@0.1	1
105008019	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1	1
105008020	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1;703@0.1	1
121008001		1
121008002	102@0.015;202@0.015;302@0.02	1
121008003	102@0.015;202@0.015;302@0.02;603@0.07	1
121008004	102@0.03;202@0.03;302@0.04;603@0.07	1
121008005	102@0.03;202@0.03;302@0.04;603@0.07	1
121008006	102@0.045;202@0.045;302@0.06;603@0.07	1
121008007	102@0.045;202@0.045;302@0.06;603@0.07;1203@0.05	1
121008008	102@0.06;202@0.06;302@0.08;603@0.07;1203@0.05	1
121008009	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
121008010	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
121008011	102@0.095;202@0.095;302@0.13;603@0.07;1203@0.05	1
121008012	102@0.095;202@0.095;302@0.13;603@0.14;1203@0.05	1
121008013	102@0.115;202@0.115;302@0.16;603@0.14;1203@0.05	1
121008014	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
121008015	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
121008016	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.05	1
121008017	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.1	1
121008018	102@0.175;202@0.175;302@0.25;603@0.14;1203@0.1	1
121008019	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1	1
121008020	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1;703@0.1	1
103007001		1
103007002	102@0.015;202@0.015;302@0.02	1
103007003	102@0.015;202@0.015;302@0.02;603@0.07	1
103007004	102@0.03;202@0.03;302@0.04;603@0.07	1
103007005	102@0.03;202@0.03;302@0.04;603@0.07	1
103007006	102@0.045;202@0.045;302@0.06;603@0.07	1
103007007	102@0.045;202@0.045;302@0.06;603@0.07;1203@0.05	1
103007008	102@0.06;202@0.06;302@0.08;603@0.07;1203@0.05	1
103007009	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
103007010	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
103007011	102@0.095;202@0.095;302@0.13;603@0.07;1203@0.05	1
103007012	102@0.095;202@0.095;302@0.13;603@0.14;1203@0.05	1
103007013	102@0.115;202@0.115;302@0.16;603@0.14;1203@0.05	1
103007014	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
103007015	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
103007016	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.05	1
103007017	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.1	1
103007018	102@0.175;202@0.175;302@0.25;603@0.14;1203@0.1	1
103007019	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1	1
103007020	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1;703@0.1	1
113002001		1
113002002	102@0.015;202@0.015;302@0.02	1
113002003	102@0.015;202@0.015;302@0.02;603@0.07	1
113002004	102@0.03;202@0.03;302@0.04;603@0.07	1
113002005	102@0.03;202@0.03;302@0.04;603@0.07	1
113002006	102@0.045;202@0.045;302@0.06;603@0.07	1
113002007	102@0.045;202@0.045;302@0.06;603@0.07;1203@0.05	1
113002008	102@0.06;202@0.06;302@0.08;603@0.07;1203@0.05	1
113002009	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
113002010	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
113002011	102@0.095;202@0.095;302@0.13;603@0.07;1203@0.05	1
113002012	102@0.095;202@0.095;302@0.13;603@0.14;1203@0.05	1
113002013	102@0.115;202@0.115;302@0.16;603@0.14;1203@0.05	1
113002014	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
113002015	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
113002016	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.05	1
113002017	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.1	1
113002018	102@0.175;202@0.175;302@0.25;603@0.14;1203@0.1	1
113002019	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1	1
113002020	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1;703@0.1	1
114002001		1
114002002	102@0.015;202@0.015;302@0.02	1
114002003	102@0.015;202@0.015;302@0.02;803@0.07	1
114002004	102@0.03;202@0.03;302@0.04;803@0.07	1
114002005	102@0.03;202@0.03;302@0.04;803@0.07	1
114002006	102@0.045;202@0.045;302@0.06;803@0.07	1
114002007	102@0.045;202@0.045;302@0.06;803@0.07;1303@0.1	1
114002008	102@0.06;202@0.06;302@0.08;803@0.07;1303@0.1	1
114002009	102@0.075;202@0.075;302@0.1;803@0.07;1303@0.1	1
114002010	102@0.075;202@0.075;302@0.1;803@0.07;1303@0.1	1
114002011	102@0.095;202@0.095;302@0.13;803@0.07;1303@0.1	1
114002012	102@0.095;202@0.095;302@0.13;803@0.14;1303@0.1	1
114002013	102@0.115;202@0.115;302@0.16;803@0.14;1303@0.1	1
114002014	102@0.135;202@0.135;302@0.19;803@0.14;1303@0.1	1
114002015	102@0.135;202@0.135;302@0.19;803@0.14;1303@0.1	1
114002016	102@0.155;202@0.155;302@0.22;803@0.14;1303@0.1	1
114002017	102@0.155;202@0.155;302@0.22;803@0.14;1303@0.2	1
114002018	102@0.175;202@0.175;302@0.25;803@0.14;1303@0.2	1
114002019	102@0.195;202@0.195;302@0.28;803@0.14;1303@0.2	1
114002020	102@0.195;202@0.195;302@0.28;803@0.14;1303@0.2;903@0.1	1
138008001		1
138008002	102@0.015;202@0.015;302@0.02	1
138008003	102@0.015;202@0.015;302@0.02;603@0.07	1
138008004	102@0.03;202@0.03;302@0.04;603@0.07	1
138008005	102@0.03;202@0.03;302@0.04;603@0.07	1
138008006	102@0.045;202@0.045;302@0.06;603@0.07	1
138008007	102@0.045;202@0.045;302@0.06;603@0.07;1203@0.05	1
138008008	102@0.06;202@0.06;302@0.08;603@0.07;1203@0.05	1
138008009	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
138008010	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
138008011	102@0.095;202@0.095;302@0.13;603@0.07;1203@0.05	1
138008012	102@0.095;202@0.095;302@0.13;603@0.14;1203@0.05	1
138008013	102@0.115;202@0.115;302@0.16;603@0.14;1203@0.05	1
138008014	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
138008015	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
138008016	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.05	1
138008017	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.1	1
138008018	102@0.175;202@0.175;302@0.25;603@0.14;1203@0.1	1
138008019	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1	1
138008020	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1;703@0.1	1
135008001		1
135008002	102@0.015;202@0.015;302@0.02	1
135008003	102@0.015;202@0.015;302@0.02;803@0.07	1
135008004	102@0.03;202@0.03;302@0.04;803@0.07	1
135008005	102@0.03;202@0.03;302@0.04;803@0.07	1
135008006	102@0.045;202@0.045;302@0.06;803@0.07	1
135008007	102@0.045;202@0.045;302@0.06;803@0.07;1303@0.1	1
135008008	102@0.06;202@0.06;302@0.08;803@0.07;1303@0.1	1
135008009	102@0.075;202@0.075;302@0.1;803@0.07;1303@0.1	1
135008010	102@0.075;202@0.075;302@0.1;803@0.07;1303@0.1	1
135008011	102@0.095;202@0.095;302@0.13;803@0.07;1303@0.1	1
135008012	102@0.095;202@0.095;302@0.13;803@0.14;1303@0.1	1
135008013	102@0.115;202@0.115;302@0.16;803@0.14;1303@0.1	1
135008014	102@0.135;202@0.135;302@0.19;803@0.14;1303@0.1	1
135008015	102@0.135;202@0.135;302@0.19;803@0.14;1303@0.1	1
135008016	102@0.155;202@0.155;302@0.22;803@0.14;1303@0.1	1
135008017	102@0.155;202@0.155;302@0.22;803@0.14;1303@0.2	1
135008018	102@0.175;202@0.175;302@0.25;803@0.14;1303@0.2	1
135008019	102@0.195;202@0.195;302@0.28;803@0.14;1303@0.2	1
135008020	102@0.195;202@0.195;302@0.28;803@0.14;1303@0.2;903@0.1	1
802008001		1
802008002	102@0.015;202@0.015;302@0.02	1
802008003	102@0.015;202@0.015;302@0.02;603@0.07	1
802008004	102@0.03;202@0.03;302@0.04;603@0.07	1
802008005	102@0.03;202@0.03;302@0.04;603@0.07	1
802008006	102@0.045;202@0.045;302@0.06;603@0.07	1
802008007	102@0.045;202@0.045;302@0.06;603@0.07;1203@0.05	1
802008008	102@0.06;202@0.06;302@0.08;603@0.07;1203@0.05	1
802008009	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
802008010	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
802008011	102@0.095;202@0.095;302@0.13;603@0.07;1203@0.05	1
802008012	102@0.095;202@0.095;302@0.13;603@0.14;1203@0.05	1
802008013	102@0.115;202@0.115;302@0.16;603@0.14;1203@0.05	1
802008014	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
802008015	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
802008016	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.05	1
802008017	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.1	1
802008018	102@0.175;202@0.175;302@0.25;603@0.14;1203@0.1	1
802008019	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1	1
802008020	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1;703@0.1	1
803008001		1
803008002	102@0.015;202@0.015;302@0.02	1
803008003	102@0.015;202@0.015;302@0.02;803@0.07	1
803008004	102@0.03;202@0.03;302@0.04;803@0.07	1
803008005	102@0.03;202@0.03;302@0.04;803@0.07	1
803008006	102@0.045;202@0.045;302@0.06;803@0.07	1
803008007	102@0.045;202@0.045;302@0.06;803@0.07;1303@0.1	1
803008008	102@0.06;202@0.06;302@0.08;803@0.07;1303@0.1	1
803008009	102@0.075;202@0.075;302@0.1;803@0.07;1303@0.1	1
803008010	102@0.075;202@0.075;302@0.1;803@0.07;1303@0.1	1
803008011	102@0.095;202@0.095;302@0.13;803@0.07;1303@0.1	1
803008012	102@0.095;202@0.095;302@0.13;803@0.14;1303@0.1	1
803008013	102@0.115;202@0.115;302@0.16;803@0.14;1303@0.1	1
803008014	102@0.135;202@0.135;302@0.19;803@0.14;1303@0.1	1
803008015	102@0.135;202@0.135;302@0.19;803@0.14;1303@0.1	1
803008016	102@0.155;202@0.155;302@0.22;803@0.14;1303@0.1	1
803008017	102@0.155;202@0.155;302@0.22;803@0.14;1303@0.2	1
803008018	102@0.175;202@0.175;302@0.25;803@0.14;1303@0.2	1
803008019	102@0.195;202@0.195;302@0.28;803@0.14;1303@0.2	1
803008020	102@0.195;202@0.195;302@0.28;803@0.14;1303@0.2;903@0.1	1
136008001		1
136008002	102@0.015;202@0.015;302@0.02	1
136008003	102@0.015;202@0.015;302@0.02;803@0.07	1
136008004	102@0.03;202@0.03;302@0.04;803@0.07	1
136008005	102@0.03;202@0.03;302@0.04;803@0.07	1
136008006	102@0.045;202@0.045;302@0.06;803@0.07	1
136008007	102@0.045;202@0.045;302@0.06;803@0.07;1303@0.1	1
136008008	102@0.06;202@0.06;302@0.08;803@0.07;1303@0.1	1
136008009	102@0.075;202@0.075;302@0.1;803@0.07;1303@0.1	1
136008010	102@0.075;202@0.075;302@0.1;803@0.07;1303@0.1	1
136008011	102@0.095;202@0.095;302@0.13;803@0.07;1303@0.1	1
136008012	102@0.095;202@0.095;302@0.13;803@0.14;1303@0.1	1
136008013	102@0.115;202@0.115;302@0.16;803@0.14;1303@0.1	1
136008014	102@0.135;202@0.135;302@0.19;803@0.14;1303@0.1	1
136008015	102@0.135;202@0.135;302@0.19;803@0.14;1303@0.1	1
136008016	102@0.155;202@0.155;302@0.22;803@0.14;1303@0.1	1
136008017	102@0.155;202@0.155;302@0.22;803@0.14;1303@0.2	1
136008018	102@0.175;202@0.175;302@0.25;803@0.14;1303@0.2	1
136008019	102@0.195;202@0.195;302@0.28;803@0.14;1303@0.2	1
136008020	102@0.195;202@0.195;302@0.28;803@0.14;1303@0.2;903@0.1	1
127001001		1
127001002	102@0.015;202@0.015;302@0.02	1
127001003	102@0.015;202@0.015;302@0.02;803@0.07	1
127001004	102@0.03;202@0.03;302@0.04;803@0.07	1
127001005	102@0.03;202@0.03;302@0.04;803@0.07	1
127001006	102@0.045;202@0.045;302@0.06;803@0.07	1
127001007	102@0.045;202@0.045;302@0.06;803@0.07;1303@0.1	1
127001008	102@0.06;202@0.06;302@0.08;803@0.07;1303@0.1	1
127001009	102@0.075;202@0.075;302@0.1;803@0.07;1303@0.1	1
127001010	102@0.075;202@0.075;302@0.1;803@0.07;1303@0.1	1
127001011	102@0.095;202@0.095;302@0.13;803@0.07;1303@0.1	1
127001012	102@0.095;202@0.095;302@0.13;803@0.14;1303@0.1	1
127001013	102@0.115;202@0.115;302@0.16;803@0.14;1303@0.1	1
127001014	102@0.135;202@0.135;302@0.19;803@0.14;1303@0.1	1
127001015	102@0.135;202@0.135;302@0.19;803@0.14;1303@0.1	1
127001016	102@0.155;202@0.155;302@0.22;803@0.14;1303@0.1	1
127001017	102@0.155;202@0.155;302@0.22;803@0.14;1303@0.2	1
127001018	102@0.175;202@0.175;302@0.25;803@0.14;1303@0.2	1
127001019	102@0.195;202@0.195;302@0.28;803@0.14;1303@0.2	1
127001020	102@0.195;202@0.195;302@0.28;803@0.14;1303@0.2;903@0.1	1
103009001		1
103009002	102@0.015;202@0.015;302@0.02	1
103009003	102@0.015;202@0.015;302@0.02;603@0.07	1
103009004	102@0.03;202@0.03;302@0.04;603@0.07	1
103009005	102@0.03;202@0.03;302@0.04;603@0.07	1
103009006	102@0.045;202@0.045;302@0.06;603@0.07	1
103009007	102@0.045;202@0.045;302@0.06;603@0.07;1203@0.05	1
103009008	102@0.06;202@0.06;302@0.08;603@0.07;1203@0.05	1
103009009	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
103009010	102@0.075;202@0.075;302@0.1;603@0.07;1203@0.05	1
103009011	102@0.095;202@0.095;302@0.13;603@0.07;1203@0.05	1
103009012	102@0.095;202@0.095;302@0.13;603@0.14;1203@0.05	1
103009013	102@0.115;202@0.115;302@0.16;603@0.14;1203@0.05	1
103009014	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
103009015	102@0.135;202@0.135;302@0.19;603@0.14;1203@0.05	1
103009016	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.05	1
103009017	102@0.155;202@0.155;302@0.22;603@0.14;1203@0.1	1
103009018	102@0.175;202@0.175;302@0.25;603@0.14;1203@0.1	1
103009019	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1	1
103009020	102@0.195;202@0.195;302@0.28;603@0.14;1203@0.1;703@0.1	1
104016001		1
104016002	102@0.015;202@0.015;302@0.02	1
104016003	102@0.015;202@0.015;302@0.02;703@0.14	1
104016004	102@0.03;202@0.03;302@0.04;703@0.14	1
104016005	102@0.03;202@0.03;302@0.04;703@0.14	1
104016006	102@0.045;202@0.045;302@0.06;703@0.14	1
104016007	102@0.045;202@0.045;302@0.06;703@0.14;603@0.07	1
104016008	102@0.06;202@0.06;302@0.08;703@0.14;603@0.07	1
104016009	102@0.075;202@0.075;302@0.1;703@0.14;603@0.07	1
