Id	Value
073997fe1e3b02c3	Clear the pre-stage to unlock
9a48cdb487a52754	Clear the pre-stage
78f5b85026b82aec	Special Material Stage
f6519078f19b2bcb	<color=#ff2dc1>[_name_]</color> invited you to battle...
5e1e4d9c1582d1b6	Difficulty - 
18181c1df6a08801	Investigation Mission
f3950f3f7dbab1a4	_num1_/_num2_
ef1c6c3c8b91ff27	Sure to download audio resources?
53f2dd13e97948d5	If you haven't downloaded the audio resources of Main Story, you won't be able to <color=#ff0000>play the audio</color>.
54c4a6fea7d7e6d0	For a complete experience, it is recommended that you download the full audio resources of Main Story.
60420dc0052a8de8	Baker Street's Cat
46fa42d797895517	Dark Cat
b92e5bea790fb498	Freya Agency
a49a0ce6f0ce3303	Sidestory
46f2d5583aed9a73	Insufficient materials
23a61a9807bf6385	Submit the following items and claim mission rewards?
1ca4343cbc4346c5	This item is used directly from Inventory
2a4f35e5b721585e	Accept
da321f15145cf351	Insufficient reward times
4be5e71e5cd35bc5	Used item
f8b842ecb389631e	The maze backpack will only hold the current backpack
7f83de54ddd402f6	No items acquired
865b73d61f2b64db	Supply
e71d1c51c81c5bb6	Rumor Effect
bae9b9483598b73b	Info Effect
f4f2cc8ad0cdba7e	Acquire
ed26f182f0c37298	Please select an info
43987d920c5b6a5f	Decide later
ec77f7398df5d45f	Joined patrol!
6c7ac84c668ed6dd	View details!
ce4f55e72ff38f5d	Select a Combatant to add to the shift.
d68d48060abf2120	Refuse your colleague's application to join?
558a6060f703415a	Search Time Remaining:
d9e99f2fa8f45c94	Random Reward Preview
9ec682e257bc4d90	Did not complete in the required time. Please exit
fe0c4f80513a4467	Discounts on precious items, don't miss out!
2c7765c4809878e9	Shop to your heart's content
d04829ac77eca796	End shopping
e030dd586b433b46	Insufficient _num_
35270c35cf28e039	Choose carefully. Reward or punishment awaits.
7c81d26e3eb00310	Event Details
0cba0328620e7402	Please select action
56dfbd3b042e3028	Confirm selection
ffc5b0bbaf0425d7	Tap anywhere to continue
67c6901849b68bbd	Needs to select event
5c9874f8c80b2551	Obtained Items:
b0b44b29ee456eab	Gained Info Effect:
cdaee48daeef44db	Affected by rumors:
e2a0feafa989acd8	Tap on avatar to use
a13e4e5a2b901e82	Shift Schedule
10f33d45a3400cdd	Don't use at full HP
b5942ed73baa9f50	Character dead. Unable to restore HP
d2c5bd6844e04a9b	Final Battle
ddacae40d4cf9b14	Power
3cbfda1f3c770228	Enemy Info
eaa1856c1770d86c	Use Currency:
00e30c24e8a961b4	Colleague's Figure
ce26f180ad447b37	Clear stage _name_ to unlock
0124c2c9bda9324e	Reset chance remaining: <color=#ff4777>_num_</color>
5b19b77e70b75537	Claim requirements not met
ae53802490747160	Reset this chapter?
ac3826d68f10f308	Not acquired yet
62605ef38b9f1254	Cleared
c503b32620d9a7ec	Cannot return in first stage. Please play again.
43ccd9bd46551974	Return to this stage?
df1c2ead33a4206d	Current chapter progress will be reset
708a2100741ccf8f	Season Countdown: _num_
4ae85cae48c06610	Challenge Stage
6b18d290fdbfbee8	Cleared current course, please claim rewards
453aa07979c9b302	Clam reward and leave?
5fc2614c061028fd	Accumulated rewards are x
3855b8c7d2996ce9	You will only be able to obtain _num_% of the accumulated rewards if you leave before the lesson is complete
45426aedd2312d7b	Claim clear rewards
67d97bdf5d298c4f	Current rewards in total
50aefbc0375aaa9e	Leave Awards
311453f51bc33d83	Limit Reached
4c9c9c16a3974873	Logistics Supplies Details
0f60d7271b019703	Auto Battle locked
4e20c46cb2624b4e	Lockdown ends in
1a3cca5bd947e074	Lockdown starts in
08e8a7b0c271f76b	World Boss ends
e5eca704434918a4	World Boss ends in _time_
3dcd55645b96612f	World Boss starts in _time_
6a8a5c24a6374ef3	_num_   
6088a0599919cc6e	Free X_num_
c7588228e8dc71b2	Use _num_ _name_ to refresh and obtain supplies? (original effect will be replaced)
0951d0b93ee72fa7	Refresh and obtain supplies?_NEW_LINE_Original effect will be replaced (Remaining _num_ free chances)
555d5211dcf629a6	Guide
55f1379853964523	Not enter _num_
666ccccf1757a36d	Details
d654d4d8319ec2d0	This member is on a commission
adb7f1a65f93a52b	This queue is being used in commission
3035d69df28097da	(Current Round
025990ed0e180ed4	Cancel commission
562d0ae5385fbf90	Are you sure you want to cancel mission?
2e747c4ab6108dff	Canceling a commission will not refund the deducted Stamina (_num_ completed)
88fcdf25d7079296	Use _num_ _name_ to purchase modify party
37aae288081ac2ba	In stage commission, cannot edit team
003cb4071b406a05	No stage to commission for this type
cc76e80a9b75ce94	Stage type does not have 3★ requirements, cannot auto-play
7e63d7c42238927f	Commission limit reached!
798b9bdc8169546e	Start commission
a3cc2ffb4ed3cb8d	Consume materials to start commission mission?
a492b8d48efd7b4d	Insufficient daily stamina exchanges
6a22f8a24779c006	Commission battle requirements not met
99855ea4accecf53	Team Power reaches
736dfa179aa26ee5	Combatant count reaches
fa96b67efcc3daef	On a commission
36202119ed14ec75	Current stage is on a commission
8b1b2879e5ecb8e1	Current stage 3★ requirements not met
f246170e748ac120	Current stage locked
aa73286bd4f959b8	Foursome
588a4ac440baca47	Fivesome
c5f7854efed95e72	Insufficient Combatants.
2820a74b4c8c642b	Need to deploy card first
9986f8fc3997b3cc	Enter Team name
ea1fe08b1d65468d	Team name is required.
bf27e5ec84f6ba0d	Buff Effect <size=40>UP</size>
c9783c07f5fc688b	Stats Details
81dcb053e72b2cec	Primary Stats
9a0170ae8fc9494a	Secondary Stats
c73abec9df21232f	In use
647dfce8e267a140	Unable to deploy Restricted Combatants.
e62175d9637ca06a	Assisting
a78f5be9a1f85900	Assist
de7430a4529f8c7a	Change
16a7338f25d3c14c	Character locked
701003c2ed5f8959	Unable to deploy this Combatant
e7050f5cf0903f68	Unable to replace this essential Combatant.
d4dde0c993049938	Members limit reached
477cb60dd21fbdfb	This Combatant is locked and cannot be chosen.
72e07e1bac37b240	Combatant already owned.
ecfe0b562a631c8a	This character exceeds assistance limit
3b7719bcfb34374f	Current Combatant is locked. Please cancel selection.
874efaf0c813bd10	Same card already in team
309470dd3d55bfa2	This card is in the queue already.
2b249cccff681152	Slots unlocked reach max.
93daaa6c2b735c52	Select a card
966e0598d5671175	Card locked
731173a3f750d809	Select a Research Direction
30b66b2044fcfa3d	Select at least _num_ Combatant(s)
413e69ede112e5af	This Assist Character has been used by another Combatant. Are you sure?
876443d4262349ed	Please select at least _num_ cards
b02cc2e98ff27c5d	1. Star-up will boost characters' base stats _NEW_LINE_2. If a Special Asst. Effect exists between characters, they will get a bonus effect.
0ea88f2ed3804a6f	Assist Effect
e1f68b2105860089	Provides <color=#00FFF6>_name_</color> with a bonus <color=#00FFF6>_num_%</color> of Self Base Stats
98bee85028acffb9	Lv.
a550c38d7d78f347	Already max value
0b68de21a9222c95	Already minimum value
cdb7f8cc158f8f77	Victory Requirements
cdebcb3ee9e73c70	Investigation Requirements
57532c5fd53a2307	Restrictions
ab9263a337343caa	Buff Details
581c1fda445a0a3f	Difficulty Up
8b0412e42ba1f9a7	3★ Requirements
48d97cabb17bed4c	Deploy Requirements
5e452585f6adbcd7	Each Character can be deployed only once.
0b3a3a710ddcd54b	You cannot deploy the same Combatant today in Clan Campaign.
8e5c0b3850b8bb7a	Times
daaef729241e62d3	Cost
5ed84302568dec97	Commission Battle
58c836346817974d	Essential:
956090e480fd344d	Essential:
9e92800ec9bab2e7	Essential:
8941bedbbbb7e1c5	Restricted:
4eb42a92e0f4d872	Restricted:
931ae3118257eda8	Restricted:
c3110dd55914761a	Challenges
4054f96102f9f2f1	Cannot use this skill for current stage
86055cf33497fd1d	Assist Point Limit
11f47fa128a6ddc4	Assist Point occupied
3bf4d657a87fdcb9	Defeat everyone in the group
e84988348fc35cbe	We
3cc11b7b0209bfe5	Enemy
8482ab61f8bbf19b	Assist Point
4dc8f8ec487805f3	Area Effect
93f7c5d62c210862	Combatant locked and cannot be changed.
9cd8eb83125ea11b	Max commission battle limit reached
d58bd8a6ca5e015d	Insufficient Cato energy. Aura skill cannot take effect. Are you sure you want to enter the battle anyways?
d5fda526a74088d9	The current Power is lower than the recommended. Challenge anyway?
744785112a54ec62	Reach 3★ in this stage to unlock
178b812e5717ea54	Sure to switch the current saved Lineup?
8d128eccf650a876	Escape limit reached
6a7e457ead940f74	Cannot escape in Boss point
35043654e06f8f4c	Escape this patrol job?\_NEW_LINE_[_num more chances]
13be8f32a67a7a80	Team requirements not met
e8d28b25d17e20c7	Deploy requirements mismatch
c8dc2121d735f3b4	Cannot change team for current stage
a860495f1dc7cc79	Power
0acba952fb8e3877	Buff Bonus
fe48703b8035887f	Includes
318aaa5f446f2548	Recommended Power
8077e152e3281389	Turn Limit
9753a026bb8a1b05	First Completion
ecb383a3a1e90815	Minimum Power
8e30c6b3f6b61619	Weekly reward limit reached
53426f220b0bec69	Unable to use Raid for the stages that have not been cleared
004a8cade91d933a	Raid Rewards of Round _num_.
b465954256c255e4	Free Chances: _num1_/_num2_
781df0df3c7ff1c8	Daily Privilege Raid: <size=36>_num_</size>
42673e7412d4d365	Daily Regular Raid: <size=36>_num_</size>
06ee3c3e3a9e7f49	Skill locked
f435d120c4b7a344	Energy full
53327f5dfe91a3ac	Must collect everything in this fishery to use Auto-Play
ad8888ed61e027a7	Fishing Gear
63a8757e60227dd7	Material
7668e09c3ebce61f	Base Speed
03eeb6edf7158cd9	Escape Speed
cacc85a98f3e438e	Can only use _name_
587b391e2df88e31	Limited to _name_ Combatants.
2ba23b05552fae16	Limited to _name_★ or higher Combatants.
85987c0790907a5c	Can only use in Fishery _name_
510bc0524858db2c	Insufficient item or fishing gear durability
bdf6fa6b1762003d	(Fished _num_ times)
081b868b31cfe54c	You have been fishing _num_ times. Claim the following rewards:
1299b8030e471a9b	Oh no... not enough Catto Coin_NEW_LINE_Come back when you get more~
d9048369b843c798	Ahh... The fish ran away_NEW_LINE_Inspector, <size=44><color=#ef28a4>exchange your Fishing Gear</color></size> and try again
01f140c6bf58d700	Auto complete!
0f41f2c51ef15e1e	Fished _num_ times and obtained the following rewards:
782ea2ffc30a4fb8	Fisher Level Up
db3073bb194cae6c	Combatants for Fishing
18211fbeb4f8f3c6	Unranked
e3f40d36f5b31540	Refreshing will also reset the record. Use _num_ _name_ to refresh mission?
06ede4091eed72d1	Insufficient remaining submits
7fd4e4934243eeed	Mission already completed
c614fb250ccb5094	This mission is incomplete
c8ec6e930062e437	_name_ has completed Fish Gallery
f03ff66b0ef2b909	Batch Create
b318dcdd4b0ed0ab	Not selected
b5c78c1d287d79e7	Rarity
20ac996b6f80d565	Default
44cf81228f1b03c1	Fishery
123eb40ceb4b916b	This type of fish cannot be used as bait
601e980cfc62184f	Obtain
22fd50700a133b73	Fishery Gallery
01d2f68f7a976ed8	Collectible
18fe834bf3fe5b7d	Rewards not claimed
014743e55d9aca22	Unlocked
be9e172b05e628bc	No fish here
a2725ca26074a313	Data request failed
4255eb17008074d0	The Fishing Line broke
25cd46657d02f844	Please control your force
474d92b667356a5c	The fish escaped
e41249d09689d2a2	Please use a longer fishing line
e095f524e1ff886c	(Remaining casts: _num_)
5f13fa4c7de76a31	Auto Fishing Start
8de8349127616123	Current Fishery Codex complete
d3e26bc242ecf6ea	Unlock by Inspector Privileges
0e9f1f02c2699ec4	_name_ in low durability
b2849d97f5c5d70d	Reel In
9357c395c0ab0785	Target: <color=#ff46bd>_name_</color>
de3657a909185e79	Target: <color=#ff46bd>_name_ Receipe</color>
6dc95fa4b7a5e566	Recommend: <color=#ff46bd>_name_</color>
c5fcbea2a4abed1b	Get the following from this catch:
800fc967260a4400	Cast
eb23b9e81ddc86a3	No fish ID
b9f857682965af20	A mission added in this fishery
6d3b7c5f36cf285e	Idle Queue
0ab511cd835eaab6	Queue
f10c16e38a94da22	Cannot change while Auto-Play is on
289a3c150950956e	Queue locked
7a96af32cb55fe65	Start Auto-Play
fd1439f970e8d0de	Consume _name_
871f68c1ada61859	Consume energy
5868394c035bf93a	Time Used
1fde44289aa14f52	Insufficient Auto-Plays
8ad310b9eaba4bf4	Cancel fishing
fd0603e952facd55	Remaining _name_
5adcaf5e475503e4	Total Fishing Count
f45e416c2132c211	Times
3ee5226a44abefbf	Gallery Collection
1b6364a89fba87d6	直接用数字，不需要单位
a44d6c0e9ba1c81b	Good Cast
2fb5dd617c49b61c	Perfect Cast
38deaaa9a7b68fa6	Escaped
305e2a59d5db1612	Disconnected
ef2b8e62282f9132	Already max bonus
0522d3e60cfeef68	Next level:
451d245986700e7d	Exchange amount cannot be 0
c6b3fea03c8172d6	Insufficient exchanges
2b558eea808a1437	Use _num_ _name_ to exchange for _num2__name2_?
dc77d322202b2ba9	Repair
fd00637aca2a00ff	Buy & Equip
a667b4b8b4ff7289	Equipped
5fac13757e80f92c	Repair success
a0a8e585335ec92a	Use _name_ to repair?
b2a9f5301297bdce	Recommended
23f91b8412a01b1c	Equipped
ca69f2d6fc92557d	Collection Progress
ac557a9d789097ef	Already lowest difficulty
387609e59dcb4f34	Already highest difficulty
497480a289feebaa	Clear the current challenge to unlock
49bf082a8aea19de	Repeat Challenge
1392f88388be4a19	Challenge
f088c35c3bdd9f06	Complete Echo's challenge to upgrade the machine
fdbc6e95da9bc1d4	Even though you've completed all the challenges, you can try them again.
5ceb8ad43ed264b2	Cannot create anymore this week
51a25596347c88bd	Max value reached
2595f9bcf9d9f852	No rewards to claim
c699ff5e3cf4ecc3	Production phase not set
b6f98f71452a5cee	Unable to accept Friend Duel in Cafe.
7e9439c5ed557f01	Inviting <color=#ff2dc1>[_name_]</color> for a battle.
fd616a9ad0b54fab	Request timed out
39c9304ced9abd3d	The opponent is busy.
ea6849896b8df630	Invitation timed out
ce4ef01f758c05a5	Please try again later
1a454644515e94cd	Quick Accept
a626654b6a960781	Agree All
0ca566fc074a6044	Please enter ID or Username
4efb1d1f75442d8e	Corresponding target not found
1fc26a687547bc55	Refresh friends?
6a660e8eb4cb49b6	Processing complete
b196462697e2d7b1	No friends
1ed9ed4c6c50c4be	LV._num_
211247f88e08b751	Friend offline. Unable to battle
a79373d25a0c95bb	Within 1 hour
a8e09a63d473b6cd	h ago
b735faa621edd5f7	d ago
ed9434dfc3e1feb7	months ago
9d0b251d32311e76	White
205119fc24f26f6a	Choose an item to exchange
fea18f868f7133fd	Bundle already used
e0e6de4e31b3015d	Team Base Stats x_num_%
16119c74690b7763	Team Total Stats
bf6729b02f38524b	Stats will be available to all Combatants_NEW_LINE_Team Total Stats = Team Base Stats x Star Bonus x Collection Bonus
080d1bf14ddfb390	Sure to use the following materials to unlock the file?
4a8cc7c680813829	Combatant not owned
c6a105f031651ebd	Select
90619f8be29f7904	Overview
86c5e77a6d794ffb	Choose
ef236a1512fca5b7	Select Team
5658976eea00ddaf	Faction
538c9fd46f3787be	Tags
7684f3740f6e87e0	Change
938e8cb10e94db26	End after
a993bd8139fe8658	Start after
344c13797ade2168	Matchmake
7758359f7fb43da1	Unavailable
f17e1f6a60296f7d	Insufficient Arena Token
a186adf799a844a0	Team layout empty. Please edit team.
8d49682265299ecb	Abnormal network environment, please try again later
e7d95babbe95599a	The match hasn't started. Please wait patiently
2d9e1326ad0d36ae	<size=48>_num1_</size>/_num2_
8f6dad7a39b9ef1c	Matchmaking timeout, please try again
3c1ce81f17538de0	Extended period of time away from the game. Please restart the game
cb240bb4b228faff	Matchmaking error, please try again
7acae17773bf2337	Network unstable, please Matchmake again
56744c0a11571a37	Haven't enter top _num_%
35f2cd28bb78069b	Simulation Battle
d4cbd1213e0c7b90	_name_ limit reached
6501252f88583635	Exchange _name_ amount
50ede8b2c06f8851	Exchange _name_
86173717c16f585c	Season Results
8ca10558208a5ab6	Congratulations, last season you got
f38edbdc87b83652	Points last season
66f7e32488d401cb	Season Start
39e493bb22d2b2d6	Season Division
35cb8b4f5e97a0cb	Season Start Points
7d0c75a3c412909c	Please unlock the previous Pack
171acfa910c72e06	Go and check Sale interface
c9b711cf06c1cb73	Limited-time Bundle
97eede1ed3a4e62a	Sold Out
0f1bb820f8b188b9	Mail
4078fb388a465091	Favorite
e874c244c900367d	Please read first, and then tap Favorite.
edcb22864343b243	Please claim, then save
fd414ce0a3f0c7e3	Collect Success
bf7261fbbba3121b	Delete current mail?
c9e619e554c0cf0b	[Cannot be recovered after deletion]
9116fcdc9142489b	No mail
43acc76058a7974b	Delete all read mail?
71a0639e60aa656e	Delete
2ae184ed637e90f0	Read
c7c698c80065eccd	No Favorite
28a5f49f35b5f537	Valid: _date_ day(s)
5dde4c013507a3c6	Valid Until: _date_
618e84635ebd42fa	Daily invitations already used for this character
061322d111e8819b	No Daily invitation left
c5fc27e2550761ac	Open
a06154bd9b181caf	Story complete
f650ff7ca6eafc9b	Save the changes to your playlist?
3375fd4d21cd90dc	Save at least 1 song
8560a4faa54ec1a9	You can add up to _num_ single(s).
4449638100c490d4	1st Top-up
ce0da60cf9ca6ab3	Claim rewards directly after purchase.
f7ecdc00eb970140	Purchase and log in _day_ day(s) in total to claim rewards.
4c7c54d7ed1f0657	Discount
c4fe42008400c1ac	Lv. <size=72>_num_</size>
b1cb820a9b230ac4	Rewards
4a37e3eb88467b58	Elite
8b0b75cc32e61e15	This mission is complete.
ac9e33e343f2ebdd	A new mission refreshed.
28e4ddd3a2a06bbc	Use _num_ _name_ to immediately obtain 1 refresh?
e1ecf48767fd2167	No mission available
c1d7de5c5fd06f4f	No Combatants to revive for now.
76925fa80be85133	No Combatant needs healing for now.
4e9f95be150fc4d9	No debuffs need to be removed
01e4bf86851e3b60	Use this item on all characters?
c245c3dc05339cb7	Item has been used on all Combatants
cb60236c2bcbc4b8	Are you sure to use this item?
a778a0555ce0af56	Item used
391672875b8324f6	Buff Effect (_num_)
fd1f8c3dc7c2d2c1	Debuff Effect (_num_)
af609c02653dbc5e	All Clear
27ff2959ccfcd183	Complete
9ec15897f2475f6d	Night patrol complete. Great work, Inspector. Please keep alert at all times and await the next operation.
19c08af97e0a76ff	The human emotion can easily become vulnerable late at night. That is why Eye of the Storm Bureau of Investigations has set up a night patrol routine to prevent Phantom events from occurring.
ddd376aed053df38	Start Patrol
e363ebe0e98acfff	All Combatants recover _num_% HP.
de9623ffc09c8d92	A mysterious shop that only appears at night, and sells precious items.
c2b80dadd9801771	Eye of the Storm Bureau of Investigations Supply Checkpoints hidden around Catto City.
d46c65ace759b072	End shopping until the next patrol?
368ac5b0599131b6	Use _Num_ _Name_ to purchase _Name1_??
a09885f6d9676f92	Insufficient _name_
82fc0e64604d5591	Use this item on this character?
0077d1842dace51f	Item has been used on this Combatant
b860d40b2a123a4b	Some Combatants in this team are not available in the current area.
5087d4a100956e28	Fastest Clear
415e7300b4da4b00	Recommended _num_ _descr_
f21f92039e7e8597	Please choose _num_ Combatant(s).
d25b67c9f3b062bd	Choose one effect
6719528a8da87016	Affected by curse, you've been in a sealed state.
2a023ebccd1b256d	No Refresh times
a80de561e41d3270	Sure to use the following items and refresh Offerings?
b81f05fefdebc80e	Curse: Use double items to refresh Offerings.
25cd1eb37cd01964	This Combatant has full HP.
f5b3a322578a801e	This Combatant has revived.
65ef777ce2292b83	This Combatant is full star.
a4a7f410338fe6fd	No item left
ed796ef2c94ca5d9	Buff Effect (_num_)
aa6e80ca8d3c0d2c	Debuff Effect (_num_)
3a8417ff2b2b3f41	Item Effect (_num_)
302321b876d51828	No Combatant required to restore HP.
750bfb33b8505e49	No Combatant required to be revived.
cc13b5b3cc83f2a6	No Combatant required to star up.
2f44adc841d51989	_names_ removed.
1280bc2dd3d3d2b7	No Curse required to be removed.
7937ebd002a765fb	This effect has already taken effect.
51f0bc8172ecdaa4	Floor cleared
14089f04bca18896	Please clear the previous floor.
d8eea72e949382f5	Floor unavailable
d289f4138b569a79	This route is not available.
7509a2887a6a3738	Sure to reset all stages?
37278f04ca5b3dfe	About Points
9fd7df21a5d14bca	Not Open yet
f22ce4a0702a69ea	Insufficient stages cleared in the previous Area
252d310b9653155b	Previous Area Locked.
f7672e151a12ac68	Unlock after _time_
5f36f7d6697bb1fd	Clear _name_ - Floor _num_ to unlock
40e721390d0a13b7	Please use items to revive Combatants first.
039a9b2c09d0c45c	You cannot enter here again once you leave. Sure to exit?
5d87283a8fb46b1c	Multi-Battle x_num_
86db98f97cd6ce08	Reach Lv._num_ affection with _name_ to unlock
44eecf6941dc38e2	Go Unlock
093831a9e2f66222	Acquire from fishing
7f2619a757cc2e85	Item locked
245cdf660227e0a3	_num_
40f4e5cb8871e662	Food locked
cef87ec15792919e	_name_ seems to like this set menu.
a4d5589438bc2810	New voice unlocked
11c9b4faa329cfd3	New Gallery unlocked
1a8355646cbe9d01	Affection full
f2778ffd1e358002	Special Affection UP
9e1da5789e46907b	Affection UP
f060f5782d7af2b4	_num1_ invitation(s) left today
c636423e50f1e0bb	Select Beverage in Set
afc2f5f1fb0edf31	Select Food in Set
de23c84966d3ccb8	Food locked
f2c02719dfd8402d	Use _name_ x_num_ to unlock Food?
ebb91d43b28adef3	Affection <color=#ff1daa>+_num_</color>
81f041f78d7bf55c	Change appearance
217c30e202c18f1c	Name Card locked
9922e8e5ece37ae3	Change
321821ec6513b607	Current
adee6350876489e3	Affection reaches Lv.<size=46><color=#ffffff> _num_ </color></size> to unlock
7843448bd3e16919	Number of battles together
15b87f063d9cf854	Calls
57c0c7b411f3a708	Gifting Count
d2ad214436b348b8	Acquaintance
16597da445f4b512	<color=#a50000><size=40>_num_</size></color>d
0843d819dbd6de67	Invite you to a voice call
a5512c44800f4aa4	In voice call...
0341ce52843697fc	Entering
8f44dad2097ae104	Recall current topic?
a5780d07837e9ea1	No topic to unlock
2be4191e7d145bc9	Tap to enter chat...
7e59acebe57b6df0	Not acquired
7a7c92e0eeda082e	No chat history
66bf6d7573e1e4e0	Text Message
18a050e42fb7ce4c	Topic locked
9eb092ae579c588a	Need to finish topic before going back
fd29fae5b30c8b24	Matchmaking with Pathos Particles of the same frequency...
9d8a55c60307f242	Shake
36f7e60e6d8e3638	Please claim a red packet first
b5b2f6fb53b4c9a0	Energy is used up for today, check back tomorrow.
e148100c79af8db3	Affection Increases
a9d0611cd2a59d1f	Tap any blank to close
f9d3b65169d9e351	Character Story unlocked
dcf656f08fbc5bb0	Item unlocked
c28b05dcef0bab0e	Total
a9348c8d325026e1	Daily Gifting Count:
591a407ff539ea21	Already gave gift to this character today
bc062400e672b565	Insufficient daily gifting count
7f895c26abb3f612	Monday
7af5d6d24c3b9bdc	Tuesday
e8d3dc092b3c1eed	Wednesday
64fa554587a59c91	Thursday
e0b1a1e73d377ee3	Friday
b0942048fb1487f6	Saturday
f2cdfffb73afde2a	Sunday
66ed9ef7a06aa7e2	Investigate
abed1130176d16eb	Gallery
f05c72c486aa4786	Achievements
839646d9437e9255	News
f45184c2bf9cfbcb	Name Card
167914806bd1f05f	Gift Shop
c219a57a995eb5fe	Side Chain
0e1d4e540d55f579	Notice
236f7d9ee49701d0	Scrapbook
59d0a2c611b6d2d5	Settings
c1b1b7666d9fbf11	Inventory
76c28fcdadd9c272	Sign-in
ababfccf90f8e63d	Office of the Chief
92665bd777c3e314	Gacha Machine
487eb3f67821987d	The Gacha is being restocked. Please return on %s/%s at %s
dd8e40a3cf08e861	Info Room
548b2cd881407d04	Workbench
f6c33549d078c4e6	Stray Cats Home
b1bc883dcd09c8d6	Fishing Ground
296ca38fb772cec2	Unable to put Badge down
efe3584afc5912bf	Unable to save
d5ca08a97872b168	Remaining: _Time_
ace06566c6871aa9	Selected
caaeaadd27b1594a	Selected Avator is locked.
22518b34fcd876ad	Selected Avator Frame is locked.
d17b9c1120b3bbbc	Avatar
821defe74278c97c	Avatar Frame
956928662c5f61a3	Image
09bcf3a015b868ae	Selected
88dabea79c2a1424	Change
3f6b6675e9af141a	Progress
f6a5b3e1c336a45d	Training Hub
7a25b564d0e89152	Cafe
4d951c28a9f02e3e	Personal Info
f31f3d02fc9376c9	Badge
20feaac6474b9a8c	Change Theme
88bb3d122097030f	Floor _levelNum_
d8b691306b1416f6	Lv._levelNum_
6e7dafdcc522a7b2	Combatant limit reached
76aebb3adeed7966	Select at least one Combatant
a9cdd2126cc0a692	Please choose 4 Combatants to display.
a2d20d2a01f2e638	Combatant change saved.
8ed9404e6c696137	Save the current changes and leave?
29f497c1e9fd17c3	Report
f1e09bb7e23c08ff	Message
49324f14b30971bd	Assign _Name_
442e7c542e4eda9b	Hand over
1f5267b0604fcc5f	Sure to remove _name_ from the Clan?
a819c8cb0be2b63a	Username cannot be empty
9a249e5abe86d68b	Rename Complete
c54b135f8f2894f6	Found Cato with  <size=40>_num_</size> theme genes
abd0a223aa728124	Head
c8efe42165cb4859	Body
8db76f903002a954	Dress
d5e11fe1bfd3e474	Sure to do this test again?
81310778cc70def4	Log in to get Australian Mist cat Sylviette and 10 summons <color=#ff1daa>(up to 300 summons)</color>.
4f75d31b5f84dca7	Tap to download
d55618051cdbdc88	Merging files...
2e7534566cf0c456	Complete source downloaded. Tap Start to enter the game now?
b8d08494c8f39cbc	All resources have been downloaded. Start the game immediately?
b41a04fb1933bac0	(Enter game to claim download reward in mail)
b089eba9af04a18b	The server is under maintenance. Please try again later.
d6ffbaca9d24e42a	<color=#ff009c><size=36>_num_</size></color><color=#ff009c><size=24>_unit_</size></color> required for download. Sure to clear your storage now?
2dab116232a4c387	Cato's appearance will change according to the results. Would you like to test it again?
eecc8b4fa4d5b053	Out of test chances
a68a6d4a6323b6c4	You've entered the Final Round.
791497c5338552f3	Promote
f028026352a5e1ff	Edit
248f39940beec146	<size=15>Lv.</size>_num_
078081fe817ca050	Edit Team
ad80305f212acb44	Save edit
e37f36409c8f41bd	Edit All
332bdb491108ab07	The player with higher team power goes first
550414519e9280d8	Estimated time until next round
a572f56c33f6c7ae	Tournament starts in
778c6b53bd0bb970	Honor Rankings
82e8aaa10d634159	Edit Team
76bd0a9d39784306	Off Season
86da8461b4df2e7c	Guess Phase
8cdadc9c6b370f5a	Preparation Phase
2e7158ef5bc155cd	Time until promote ends
a2ec93e66cbd6e2d	Results Period
95e5a72e7c712bdc	Group Stage
12f2454a84cfa73e	Time until group stage ends
d377f4659157fe28	Time until Off Season ends
0062f0a9301be274	Final Match
a6527a4b0da38656	Time till final round ends
5442823dc3cc07b6	Check
3b1987461c021fe1	Top
410a75ac1dc85e9a	No recordings
57f1d751fac04eaa	Top _num_
3f39c6448438120d	<size=13>Lv.</size>_num_
82b6bd7f2f7d1148	Player Info
5b6c9a89d2ec9f9a	Use _num_ _goodsName_ to promote <color=#e71f55>_playerName_</color> as the victor?
91489e89bc4f70a2	[Remaining guesses x_times_]
356e5176af94e0f7	Promote <color=#e71f55>_playerName_</color> as the victor?
ca95b39f6ad72dea	Guess Phase has ended. Unable to promote
e24f2d7e2eb72025	Promote Rankings
5cc2e0966e10c76a	Player promoted
3965936f01b573fd	Unfortunately
1ed095c38f3e041a	Get   <color=#EB8446><size=36>Champion</size></color>
4f1dba72aae3af4c	Stop   at <color=#EB8446><size=36>Championship</size></color>
3814cf158fd9e298	Championship
9723e7c5661091e4	Promotion    <color=#EB8446><size=36>_name_</size></color>
721aa7036aa93a90	Stop   at <color=#EB8446><size=36>_name_</size></color>
4eda8ca14790ee6e	Ranking Rewards
cd2eece553c2f03e	Battle Replay
96195ff3f2aa0439	Battle video version is too low
c51bd1f7f83c07a6	Champion
7219899d90705fe4	Opponent this round
a9c9c1ae3fd2ba11	Tournament has started
14f42759dc114724	Waiting for opponent
6db2eb724698476b	<size=16>LV</size>_num_
c43505a8338c86a6	Competition Period: _time_
967a98fbd478319f	Results Period: _time_
4989f09055f09df4	Preparation Period: _time_
bd369593aa77d320	Promote Period: _time_
eccf201a0c86d6b0	Next Competition: _time_
d58969b3cedbb44e	Unavailable
cbdb7bd5034bda84	Connected
e389c7bdbe062171	Bind
