Id,Stage,KillGuildExp,UiBanner,UiBannerBackground,UiBoss,UiBackground
35,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
36,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
37,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
38,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
39,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
40,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
41,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
42,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
43,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
44,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
45,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
46,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
47,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
48,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
49,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
50,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
51,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
52,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
53,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
54,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
55,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
56,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
57,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
58,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
59,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
60,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
61,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
62,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
63,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
64,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
65,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
66,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
67,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
68,"8001001,8001002,8001003,8001004,8001005,8001006,8001007,8001008,8001009,8001010,8001011,8001012,8001013,8001014,8001015,8001016,8001017,8001018,8001019,8001020,8001021,8001022,8001023,8001024,8001025,8001026,8001027,8001028,8001029,8001030,8001031,8001032,8001033,8001034,8001035,8001036,8001037,8001038,8001039,8001040,8001041,8001042,8001043,8001044,8001045,8001046,8001047,8001048,8001049,8001050","1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",ui_ghhd_boss_lihui,ui_ghhd_war_di_5,Spines/ui/GHSL_1_GHSL/role1/GHSL_1_GHSL_SkeletonData,ui_ghsl_di
