PlotId,StoryId,NextStory,Branch,Interaction,Line,,Voice,Head,Desc,BulletCurtain
101201,101201006,101201007,0,0,101201006,诶？！也就是说，我们通过“勇者的面试”了？！好耶！,0,10010,0,0
101201,101201007,101201008,0,0,101201007,嗯，你没问题，但是……,0,10001,0,0
101201,101201008,101201009,0,0,101201008,怎、怎么了？你的意思是我没通过吗？,0,10002,0,0
101201,101201009,101201010,0,0,101201009,不，这单工作里，我并没有辞退你们任何人的权力。,0,10001,0,0
101201,101201010,101201011,0,0,101201010,我只是在思考长期合作的可能性和规划。,0,10001,0,0
101201,101201011,101201012,0,0,101201011,毕竟搞到适合小队的信息瓶，也算是个大挑战呢~,0,4001,0,0
101201,101201012,101201013,0,0,101201012,嗯？那种事情……很难吗？,0,10002,0,0
101201,101201013,101201014,0,0,101201013,如果冉瞳姐那边缺货的话，去找“背包叔”不就好了？码头那边有好多的，怎么会很难选呢？,0,10002,0,0
101201,101201014,101201015,0,0,101201014,“背、背包叔”？！你知道他们是怎么要价的吗？！,0,4001,0,0
101201,101201015,101201016,0,0,101201015,呃，啥是“背包叔”啊？我以前办事的时候，信息瓶都是社区里的大佬帮忙置办的。,0,10010,0,0
101201,101201016,101201017,0,0,101201016,简单地说，“背包叔”就是信息瓶贩子，低收高卖，专坑新手。,0,10001,0,0
101201,101201017,101201018,0,0,101201017,也没有……那么夸张吧？一般3000云钞就可以搞定的。,0,10002,0,0
101201,101201018,101201019,0,0,101201018,……,0,4001,0,0
101201,101201019,101201020,0,0,101201019,……,0,10001,0,0
101201,101201020,101201021,0,0,101201020,诶？3000云钞？！市面上的信息瓶原来这么贵的吗？！,0,10010,0,0
101201,101201021,101201022,0,0,101201021,希芙小姐，您真的是地下街出身吗……好有钱啊……,0,4001,0,0
101201,101201022,101201023,0,0,101201022,没、没有啦，主要是“背包叔”的服务不也包含针对挑战世界的时事讲解、对策奇货推荐和世界地图赠送服务吗？,0,10002,0,0
101201,101201023,101201024,0,0,101201023,……姐们儿，你确定你没把刀子架在这些奸商脖子上吗？,0,4001,0,0
101201,101201024,101201025,0,0,101201024,做这种事会被云都官方送进“世纪末”的吧……,0,10002,0,0
101201,101201025,101201026,0,0,101201025,学院派的招式路数、异于常人的金钱观念、“背包叔”们莫名其妙的关照……有意思。,0,10001,0,0
101201,101201026,101201027,0,0,101201026,就这样吧，晚上到“蒲公英”集合，谈一下这次跑活儿的具体内容。,0,10001,0,0
101201,101201027,101201028,0,0,101201027,哇！这就老牌勇者吗？连吊人胃口的样子都这么酷！,0,10010,0,0
101201,101201028,101201029,0,0,101201028,丘丘，记好了，大多数骗子也是这么“装酷”的。,0,10002,0,0
101201,101201029,101201030,0,0,101201029,放心啦，我有数——冉瞳姐介绍的老大，又强又酷，他能是坏人吗？,0,10010,0,0
101201,101201030,101201031,0,0,101201030,他——唉，算了，真希望以后你的贵人运也能这么好……,0,10002,0,0
101201,101201031,101201032,0,0,101201031,“吱呀——”,0,0,0,0
101201,101201032,101201033,0,0,101201032,哟，这不卿英从吗？好久没见你——我去！你、你、你愿意带新人了？！,0,10005,0,0
101201,101201033,101201034,0,0,101201033,没什么好大惊小怪的，丹德里安。,0,10001,0,0
101201,101201034,101201035,0,0,101201034,噗呲，丹德里安老板，你的嘴原来能张这么大啊？,0,4001,0,0
101201,101201035,101201036,0,0,101201035,冉瞳给的活儿，让我带俩新人趟趟水。,0,10001,0,0
101201,101201036,101201037,0,0,101201036,那怪不得，怎么说？老地方老价钱？那三楼雅间我可是一直都给你留着呢。,0,10005,0,0
101201,101201037,101201038,0,0,101201037,嗯，没问题，仰仗你照顾了。,0,10001,0,0
101201,101201038,101201039,0,0,101201038,成，那就带你这俩“小朋友”上去吧，我就不——,0,10005,0,0
101201,101201039,101201040,0,0,101201039,在大多数和“勇者”有关的故事里，都少不了“酒馆找茬”这种定番桥段。,0,0,0,0
101201,101201040,101201041,0,0,101201040,而在鱼龙混杂的“蒲公英”，自然也少不了像旁白这样喜欢打断人说话的混球。,0,0,0,0
101201,101201041,101201042,0,0,101201041,嚯，瞧瞧这是谁啊？这不卿英从嘛！,0,10007,0,0
101201,101201042,101201043,0,0,101201042,你谁啊？我们家卿英从跟你很熟吗？,0,,0,0
101201,101201043,101201044,0,0,101201043,呵，这话说的，谁不知道“拆队狂魔”卿英从啊？仅凭一己之力拆掉顶尖小队“余烬”，又在“极昼帝国”害死了自己带的新人。,0,10007,0,0
101201,101201044,101201045,0,0,101201044,……,0,10001,0,0
101201,101201045,101201046,0,0,101201045,这回想干嘛？再害死俩冤大头？,0,10007,0,0
101201,101201046,101201047,0,0,101201046,你他【哔——】的说谁冤大头呢？！找茬是吧？！,0,10010,0,0
101201,101201047,101201048,0,0,101201047,噗哈哈哈哈，急了急了，还听不懂好赖话了！兽人小弟弟，您这智商基本可以告别勇者生涯了，回余烬捡垃圾去吧。,0,10007,0,0
101201,101201048,101201049,0,0,101201048,说够了吗？说够了就滚去捡你们的狗食，少来恶心我的队友。,0,10001,0,0
101201,101201049,101201050,0,0,101201049,那肯定不能够啊，咋？这小兽人是你爹？还说不得了？,0,10007,0,0
101201,101201050,101201051,0,0,101201050,“唔！他是我爹！我不许你说他！”,0,10007,0,0
101201,101201051,101201052,0,0,101201051,你——,0,10010,0,0
101201,101201052,101201053,0,0,101201052,咋？想在“蒲公英”练练？那你就打嘛，反正我不还手，到时候看谁混不下去。,0,10007,0,0
101201,101201053,101201054,0,0,101201053,哎哎哎，差不得了啊，人卿英从给我面子不跟你们计较，别蹬鼻子上脸。,0,10005,0,0
101201,101201054,101201055,0,0,101201054,哎呦喂，我的丹德里安老板，你店里的规矩只说了不许动手，可没说不让动嘴，怎么？要堵顾客的嘴不让说话了？你这可是背刺老客——,0,10007,0,0
101201,101201055,101201056,0,0,101201055,……,0,10002,0,0
101201,101201056,101201057,0,0,101201056,“哐当！”,0,0,0,0
101201,101201057,101201058,0,0,101201057,臭娘们儿你还真敢——,0,10007,0,0
101201,101201058,101201059,0,0,101201058,……,0,10002,0,0
101201,101201059,101201060,0,0,101201059,哎！！啊！！！别、别打、别打脸啊！,0,10007,0,0
101201,101201060,101201061,0,0,101201060,妈的，真不管是吧？兄弟们！亮刀子了！,0,10007,0,0
101201,101201061,101201062,0,0,101201061,既然亮了家伙，那也就是说有相应的觉悟了，对吧？,0,10001,0,0
101201,101201062,0,0,0,101201062,那就来吧。,0,10001,0,0
101252,101252001,101252002,0,0,101252001,老丹，今儿吧台留座——我去，打起来了？多少年没见这光景了？,0,10012,0,0
101252,101252002,101252003,0,0,101252002,狗嘴里吐不出好话来，“蒲公英”从来都禁止私斗，对面亮家伙了，那是卿英从他们正当防卫好吧？,0,10005,0,0
101252,101252003,101252004,0,0,101252003,是是是，“蒲公英禁止私斗，真的”，甭管你信不信，反正我——等等？！卿英从？,0,10012,0,0
101252,101252004,101252005,0,0,101252004,老丹，你诓我呢吧？我老弟会跟这种牛马喽啰计较？,0,10012,0,0
101252,101252005,101252006,0,0,101252005,要是你老弟自己来，那能看他们一眼都是给他们面子——这帮无赖亮刀子的对象，是他带的新人。,0,10005,0,0
101252,101252006,101252007,0,0,101252006,大主播，汗流浃背了吧？,0,10005,0,0
101252,101252007,101252008,0,0,101252007,行吧，我去看看吧，别真闹出人命来。,0,10012,0,0
101252,101252008,101252009,0,0,101252008,咿！！！,0,10007,0,0
101252,101252009,101252010,0,0,101252009,朋友，你也知道我死过队友，为什么就偏要触这个霉头呢？,0,10001,0,0
101252,101252010,101252011,0,0,101252010,我这人脸皮厚，挨两句骂挺无所谓的，可我真就怕新队友再出什么意外。,0,10001,0,0
101252,101252011,101252012,0,0,101252011,饶、饶命啊！！,0,10007,0,0
101252,101252012,101252013,0,0,101252012,亮了家伙，总不能这点觉悟都没有吧？,0,10001,0,0
101252,101252013,101252014,0,0,101252013,老大他……竟然这么关心才刚认识一天的我们！我好感动啊，希芙！,0,10010,0,0
101252,101252014,101252015,0,0,101252014,你等等再感动吧你！总不能真在“蒲公英”闹出人命吧？！,0,10002,0,0
101252,101252015,101252016,0,0,101252015,卿英从！你看，我们没事的，别真——,0,10002,0,0
101252,101252016,101252017,0,0,101252016,一阵强劲的音乐响起，那是云都“直播一哥”鬣狗的耳机在漏音。,0,0,0,0
101252,101252017,101252018,0,0,101252017,他来了，他来了，他踏着土到掉渣的旋律走来了！,0,0,0,0
101252,101252018,101252019,0,0,101252018,我看看怎么个事儿？哪来的狗东西欺负我老弟？,0,10012,0,0
101252,101252019,101252020,0,0,101252019,别闹了，谁能欺负得了卿英从啊……,0,4001,0,0
101252,101252020,101252021,0,0,101252020,未等卿英从开口，鬣狗便一脚将被卿英从挟持的无赖勇者踢飞。,0,0,0,0
101252,101252021,101252022,0,0,101252021,咕啊！,0,10007,0,0
101252,101252022,101252023,0,0,101252022,鬣狗哥，这是我的事情。,0,10001,0,0
101252,101252023,101252024,0,0,101252023,老弟，给哥个面子，别在老丹这儿闹出人命，人家好不容易熬到退休，开个店不容易。,0,10012,0,0
101252,101252024,101252025,0,0,101252024,……,0,10001,0,0
101252,101252025,101252026,0,0,101252025,他大爷的，我就知道老弟你最够意思，行了，后面的事情交给哥处理吧。,0,10012,0,0
101252,101252026,101252027,0,0,101252026,……,0,10001,0,0
101252,101252027,101252028,0,0,101252027,救……命……,0,10007,0,0
101252,101252028,101252029,0,0,101252028,你又在狗叫什么？这年头总少不了你这种东西，永远不长记性，永远惹事，挨打了就永远热泪盈眶。,0,10012,0,0
101252,101252029,101252030,0,0,101252029,来，让你鬣狗哥给你松松皮子，好好理解一下什么叫“活罪该遭”！,0,10012,0,0
101252,101252030,101252031,0,0,101252030,那叫活罪难逃，咱都是大主播了，读两本书行不行啊？,0,,0,0
101252,101252031,101252032,0,0,101252031,所以，你这次要帮冉瞳调查“荣光郡”？,0,10012,0,0
101252,101252032,101252033,0,0,101252032,没错，顺便带俩新人熟悉熟悉业务。,0,10001,0,0
101252,101252033,101252034,0,0,101252033,“荣光郡”啊……前几天还听几个“背包叔”跟我吐槽过那里的瓶子完全进不到货的事。,0,10002,0,0
101252,101252034,101252035,0,0,101252034,不对啊……断货大多数时候是为了卖高价，那“背包叔”们也不至于进不到货呀。,0,10010,0,0
101252,101252035,101252036,0,0,101252035,如果说……不是为了倒货呢？,0,10001,0,0
101252,101252036,101252037,0,0,101252036,你的意思是，有人想把荣光郡“锁起来”？,0,10002,0,0
101252,101252037,101252038,0,0,101252037,这么说的话确实符合逻辑，但一个“新手级”的挑战世界真的值得被这么重视吗？,0,4001,0,0
101252,101252038,101252039,0,0,101252038,……我有个猜测。,0,10012,0,0
101252,101252039,101252040,0,0,101252039,这事儿怕不是跟黯炎的人有关系。,0,10012,0,0
101252,101252040,101252041,0,0,101252040,……,0,10001,0,0
101252,101252041,101252042,0,0,101252041,黯炎？他现在不是“衔尾蛇”安排在余烬地下街的话事人吗？搅这个浑水干嘛？,0,4001,0,0
101252,101252042,101252043,0,0,101252042,不，鬣狗哥说的可能是那件事——“衔尾蛇”的“黑瓶”生意。,0,10002,0,0
101252,101252043,101252044,0,0,101252043,嗨瓶？那是啥？饮料牌子吗？,0,10010,0,0
101252,101252044,101252045,0,0,101252044,什么饮料牌子啊，说的是通往被勇者非法干扰过的挑战世界的信息瓶，据说会产出独一无二的奇货，所以在地下市场卖得非常好。,0,10002,0,0
101252,101252045,101252046,0,0,101252045,对，希芙妹子跟我想到一块去了。,0,10012,0,0
101252,101252046,101252047,0,0,101252046,……,0,10001,0,0
101252,101252047,101252048,0,0,101252047,干什么干什么？又垮着个大脸？好啦，那事儿根本就不是你的错，黯炎他自己脑子有问题，关你什么事？,0,10012,0,0
101252,101252048,101252049,0,0,101252048,我告诉你啊老弟，现在你是你，他是他，该怎么查他就怎么查他，可别念旧情！,0,10012,0,0
101252,101252049,101252050,0,0,101252049,是这么个道理，但我也不知道……,0,10001,0,0
101252,101252050,101252051,0,0,101252050,你不知道个锤子你不知道，你知道！,0,10012,0,0
101252,101252051,101252052,0,0,101252051,*别一副苦瓜脸，你新队友们都还在这呢，得给他们点信心！*,0,10012,0,0
101252,101252052,101252053,0,0,101252052,复杂的事情我不懂啦……但老大他愿意替刚认识一天的我出头，那我也愿意帮老大把这活儿给跑成！,0,10010,0,0
101252,101252053,101252054,0,0,101252053,我嘛……说老实话，一开始也不太信卿英从，但刚刚那个因为担心我们差点闹出人命来的家伙，大概也不会坑我们吧？,0,10002,0,0
101252,101252054,101252055,0,0,101252054,你看看你看看，这孩子多够意思，所以咱们该怎么查就怎么查，绝不能因为对面可能是黯炎就放水啊！,0,10012,0,0
101252,101252055,0,0,0,101252055,……嗯，放心吧，鬣狗哥。,0,10001,0,0
101302,101302001,101302002,0,0,101302001,行啦行啦，我就送你们到这里啦。,0,10012,0,0
101302,101302002,101302003,0,0,101302002,两位“小朋友”的出道工作，要好好干哦！,0,10012,0,0
101302,101302003,101302004,0,0,101302003,OK！鬣狗哥，你就瞧好吧！肯定不会让你和老大失望！,0,10010,0,0
101302,101302004,101302005,0,0,101302004,嗯，今天也多谢鬣狗哥帮忙了。,0,10002,0,0
101302,101302005,101302006,0,0,101302005,客气什么？以后需要帮忙就来我直播间发个弹幕，我直接火速赶到。,0,10012,0,0
101302,101302006,101302007,0,0,101302006,白赚一波直播素材是吧？算盘珠子都崩我脸上了。,0,4001,0,0
101302,101302007,101302008,0,0,101302007,去去去，就你话多！,0,10012,0,0
101302,101302008,101302009,0,0,101302008,我们撤了，鬣狗哥你多保重。,0,10001,0,0
101302,101302009,101302010,0,0,101302009,行了行了，就送到这儿吧，这俩孩子底子都不错，你可得好好带啊。,0,10012,0,0
101302,101302010,101302011,0,0,101302010,嗯，我会的。,0,10001,0,0
101302,101302011,101302012,0,0,101302011,希芙和丘丘转身朝着不同的方向离去，卿英从和塔塔也准备起身回家休息，却被鬣狗叫住。,0,0,0,0
101302,101302012,101302013,0,0,101302012,老弟，不是哥想让你难受，只是有些话必须得再跟你说一遍。,0,10012,0,0
101302,101302013,101302014,0,0,101302013,鬣狗，尽量……,0,,0,0
101302,101302014,101302015,0,0,101302014,黯炎那事儿，还有丽诺尔……真不怪你，你真别这么折磨自己。,0,10012,0,0
101302,101302015,101302016,0,0,101302015,……,0,10001,0,0
101302,101302016,101302017,0,0,101302016,没事的，我早就……不在意了。,0,10001,0,0
101302,101302017,101302018,0,0,101302017,你——哎，算了算了就这样吧，有的事情还真是怎么劝都没用，还得看自己怎么想。,0,10012,0,0
101302,101302018,101302019,0,0,101302018,好好休息吧，至少今晚……别再带着愧疚闭眼了，好吗？,0,10012,0,0
101302,101302019,101302020,0,0,101302019,我尽量。,0,10001,0,0
101302,101302020,0,0,0,101302020,二人相顾无言，只是双双短叹一声，苦笑着道别。,0,0,0,0
