Id,Desc,,Type,Name,,FullPathName,SuchName,PanLevel,Volume,MinDistance,Spread,IsLoop,Delay,FadeInTime,FadeOutTime,CurMaxPlayingCount,Priority
8001027,voicerole_text_8001027,AOI Studio,2,librarysound_ahthor_1,维达丨工作室名,Voice_3013020_Op_AOI_Studio,Voice_3013020_AOI_Studio,0,1,1,0,0,0,0,0,2,0
8001028,voicerole_text_8001028,千年之旅 ELF,2,librarysound_ahthor_1,维达丨游戏名称,Voice_3013020_Op_Game_Name,Voice_3013020_Game_Name,0,1,1,0,0,0,0,0,2,0
8001029,voicerole_text_8001029,一起练习剑术吧？大哥。,2,librarysound_ahthor_1,莱拉丨登陆问候,Voice_3013022_Login,Voice_3013022_Login,0,1,1,0,0,0,0,0,2,0
8001030,voicerole_text_8001030,休息时间够了么？快去冒险吧，大哥。,2,librarysound_ahthor_1,莱拉丨闲置·其一,Voice_3013022_Greetings_Idel_01,Voice_3013022_Greetings_Idel_01,0,1,1,0,0,0,0,0,2,0
8001031,voicerole_text_8001031,冒险的过程中也要注意休息，大哥，要吃烤肉吗？,2,librarysound_ahthor_1,莱拉丨闲置·其二,Voice_3013022_Greetings_Idel_02,Voice_3013022_Greetings_Idel_02,0,1,1,0,0,0,0,0,2,0
8001032,voicerole_text_8001032,有还没结束的工作吗？那么一鼓作气做完吧。,2,librarysound_ahthor_1,莱拉丨提示·代办事项,Voice_3013022_Notification,Voice_3013022_Notification,0,1,1,0,0,0,0,0,2,0
8001033,voicerole_text_8001033,有还没结束的工作吗？那么一鼓作气做完吧。,2,librarysound_ahthor_1,莱拉丨提示·活动,Voice_3013022_Notification,Voice_3013022_Event,0,1,1,0,0,0,0,0,2,0
8001034,voicerole_text_8001034,生日吗？我特意找人打了一把剑，怎么样，很喜欢吧？,2,librarysound_ahthor_1,莱拉丨生日祝福,Voice_3013022_Birthday,Voice_3013022_Birthday,0,1,1,0,0,0,0,0,2,0
8001035,voicerole_text_8001035,一起练习剑术吧？大哥。,2,librarysound_ahthor_1,莱拉丨秘书任职:主页·其一,Voice_3013022_Login,Voice_3013022_Main_01,0,1,1,0,0,0,0,0,2,0
8001036,voicerole_text_8001036,忠于基础的剑术，也许并不华丽，但它是一个可靠的引导！,2,librarysound_ahthor_1,莱拉丨秘书任职:主页·其二,Voice_3013022_Bat_Selected_02,Voice_3013022_Main_02,0,1,1,0,0,0,0,0,2,0
8001037,voicerole_text_8001037,大家都经历过怎样的冒险啊？,2,librarysound_ahthor_1,莱拉丨秘书任职:管理·其一,Voice_3013022_Manage_01,Voice_3013022_Manage_01,0,1,1,0,0,0,0,0,2,0
8001038,voicerole_text_8001038,大家一起去冒险的话会变成多么厉害的场面啊……,2,librarysound_ahthor_1,莱拉丨秘书任职:管理·其二,Voice_3013022_Manage_02,Voice_3013022_Manage_02,0,1,1,0,0,0,0,0,2,0
8001039,voicerole_text_8001039,赶快出击，我已经等不及了。,2,librarysound_ahthor_1,莱拉丨秘书任职:出击·其一,Voice_3013022_Strike_Out_01,Voice_3013022_Strike_Out_01,0,1,1,0,0,0,0,0,2,0
8001040,voicerole_text_8001040,战斗吧，以正义的名义!,2,librarysound_ahthor_1,莱拉丨秘书任职:出击·其二,Voice_3013022_Strike_Out_02,Voice_3013022_Strike_Out_02,0,1,1,0,0,0,0,0,2,0
8001041,voicerole_text_8001041,虽然我一直在旅行……但是很少在休息日里逛街。,2,librarysound_ahthor_1,莱拉丨秘书任职:日常·其一,Voice_3013022_Daily_01,Voice_3013022_Daily_01,0,1,1,0,0,0,0,0,2,0
8001042,voicerole_text_8001042,怎么和女孩子交往？嗯……我也不太清楚，但是大概是从一起吃饭开始的吧？,2,librarysound_ahthor_1,莱拉丨秘书任职:日常·其二,Voice_3013022_Daily_02,Voice_3013022_Daily_02,0,1,1,0,0,0,0,0,2,0
8001043,voicerole_text_8001043,骑士莱拉，您看上去也是一个骑士！可以叫您大哥吗！,2,librarysound_ahthor_1,莱拉丨初次相遇,Voice_3013022_Summon,Voice_3013022_Summon,0,1,1,0,0,0,0,0,2,0
8001044,voicerole_text_8001044,为什么作为君王被召唤出来，我好像忘记了，大哥，能帮我找回记忆吗？,2,librarysound_ahthor_1,莱拉丨再次相遇,Voice_3013022_Summon_Again,Voice_3013022_Summon_Again,0,1,1,0,0,0,0,0,2,0
8001045,voicerole_text_8001045,冒险能让人成长！,2,librarysound_ahthor_1,莱拉丨等级提升,Voice_3013022_Role_Levelup,Voice_3013022_Level_Up,0,1,1,0,0,0,0,0,2,0
8001046,voicerole_text_8001046,剑必须不断磨砺。,2,librarysound_ahthor_1,莱拉丨技能强化,Voice_3013022_Role_Skillup,Voice_3013022_Skill_Level_Up,0,1,1,0,0,0,0,0,2,0
8001047,voicerole_text_8001047,以伟大的古代骑士们为目标！,2,librarysound_ahthor_1,莱拉丨突破,Voice_3013022_Role_Breakthrough,Voice_3013022_Breakthrough,0,1,1,0,0,0,0,0,2,0
8001048,voicerole_text_8001048,还远远没到尽头，我的热血是没有极限的。,2,librarysound_ahthor_1,莱拉丨觉醒,Voice_3013022_Role_Breakthrough_Final,Voice_3013022_Awakening,0,1,1,0,0,0,0,0,2,0
8001050,voicerole_text_8001050,靠这么近，是想看我的剑么？来来来——,2,librarysound_ahthor_1,莱拉丨对话·其二,Voice_3013022_Touch_Hand,Voice_3013022_Touch_3,0,1,1,0,0,0,0,0,2,0
8001051,voicerole_text_8001051,要锻炼骑士精神么？大哥。,2,librarysound_ahthor_1,莱拉丨对话·其三,Voice_3013022_Touch_Chest,Voice_3013022_Touch_2,0,1,1,0,0,0,0,0,2,0
8001052,voicerole_text_8001052,我上路了。,2,librarysound_ahthor_1,莱拉丨派遣·开始,Voice_3013022_Send_Out,Voice_3013022_Send_Out,0,1,1,0,0,0,0,0,2,0
8001053,voicerole_text_8001053,比我想象的要容易。,2,librarysound_ahthor_1,莱拉丨派遣·回归,Voice_3013022_Send_Back,Voice_3013022_Send_Back,0,1,1,0,0,0,0,0,2,0
8001054,voicerole_text_8001054,工作？请交给我吧。,2,librarysound_ahthor_1,莱拉丨打工·开始,Voice_3013022_Work_Start,Voice_3013022_Work_Start,0,1,1,0,0,0,0,0,2,0
8001055,voicerole_text_8001055,工作结束了，一起去吃饭吧？,2,librarysound_ahthor_1,莱拉丨打工·结束,Voice_3013022_Work_End,Voice_3013022_Work_End,0,1,1,0,0,0,0,0,2,0
8001056,voicerole_text_8001056,大哥，搭把手！搭把手！,2,librarysound_ahthor_1,莱拉丨打工中·其一,Voice_3013022_Work_During_01,Voice_3013022_Working_01,0,1,1,0,0,0,0,0,2,0
8001057,voicerole_text_8001057,啊，现在稍微有点忙。,2,librarysound_ahthor_1,莱拉丨打工中·其二,Voice_3013022_Work_During_02,Voice_3013022_Working_02,0,1,1,0,0,0,0,0,2,0
8001058,voicerole_text_8001058,基础才是剑术的精髓，别小看我！,2,librarysound_ahthor_1,莱拉丨编队·其一,Voice_3013022_Bat_Selected_01,Voice_3013022_Selected_01,0,1,1,0,0,0,0,0,2,0
8001059,voicerole_text_8001059,忠于基础的剑术，也许并不华丽，但它是一个可靠的引导！,2,librarysound_ahthor_1,莱拉丨编队·其二,Voice_3013022_Bat_Selected_02,Voice_3013022_Selected_02,0,1,1,0,0,0,0,0,2,0
8001060,voicerole_text_8001060,十字斩！,2,librarysound_ahthor_1,莱拉丨技能·技能名字,Voice_3013022_Skill_1,Voice_3013022_Skill1_S,0,1,1,0,0,0,0,0,2,0
8001061,voicerole_text_8001061,这就是骑士的一切！哈啊！,2,librarysound_ahthor_1,莱拉丨爆气·技能名字,Voice_3013022_Skill_BP1,Voice_3013022_Skill1_L,0,1,1,0,0,0,0,0,2,0
8001062,voicerole_text_8001062,我了然于心了。,2,librarysound_ahthor_1,莱拉丨技能·技能名字,Voice_3013022_Skill_2,Voice_3013022_Skill2_S,0,1,1,0,0,0,0,0,2,0
8001063,voicerole_text_8001063,摆好架势，也是剑术的基础。,2,librarysound_ahthor_1,莱拉丨爆气·技能名字,Voice_3013022_Skill_BP2,Voice_3013022_Skill2_L,0,1,1,0,0,0,0,0,2,0
8001064,voicerole_text_8001064,高手和新人之间所用的招式并无差别，然而练习量，就是区别啊！,2,librarysound_ahthor_1,莱拉丨技能·技能名字,Voice_3013022_Skill_3,Voice_3013022_Skill3_S,0,1,1,0,0,0,0,0,2,0
8001065,voicerole_text_8001065,何时进攻，何时格挡、回避，我都了然于心了。,2,librarysound_ahthor_1,莱拉丨爆气·技能名字,Voice_3013022_Skill_BP3,Voice_3013022_Skill3_L,0,1,1,0,0,0,0,0,2,0
8001066,voicerole_text_8001066,胜利了！多亏有大哥的辅助。,2,librarysound_ahthor_1,莱拉丨胜利,Voice_3013022_Bat_Victory,Voice_3013022_Victory,0,1,1,0,0,0,0,0,2,0
8001067,voicerole_text_8001067,大哥有没有憧憬骑士热血的时候？,2,librarysound_ahthor_1,莱拉丨羁绊·其一,Voice_3013022_Favorability_1,Voice_3013022_Favorability_1,0,1,1,0,0,0,0,0,2,0
8001068,voicerole_text_8001068,除了战斗之外，擅长的事吗？我会吹口琴，需要表演一曲吗？,2,librarysound_ahthor_1,莱拉丨羁绊·其二,Voice_3013022_Favorability_2,Voice_3013022_Favorability_2,0,1,1,0,0,0,0,0,2,0
8001069,voicerole_text_8001069,为何憧憬骑士吗？不觉得很帅吗，坚持着自己的信念，始终如一，不曾改变。,2,librarysound_ahthor_1,莱拉丨羁绊·其三,Voice_3013022_Favorability_3,Voice_3013022_Favorability_3,0,1,1,0,0,0,0,0,2,0
8001070,voicerole_text_8001070,大哥真的是很棒的伙伴！虽然我不是真正的骑士，但是只要我们在一起，就可以像真正的兄弟骑士一样，互相守护对方的后背，向着一个信念继续战斗下去！,2,librarysound_ahthor_1,莱拉丨羁绊·其四,Voice_3013022_Favorability_4,Voice_3013022_Favorability_4,0,1,1,0,0,0,0,0,2,0
8001071,voicerole_text_8001071,,2,librarysound_ahthor_1,莱拉丨剧情对话·其一,Voice_3013022_Talk_Begin_01,Voice_3013022_Beginning_01,0,1,1,0,0,0,0,0,2,0
8001072,voicerole_text_8001072,,2,librarysound_ahthor_1,莱拉丨剧情对话·其二,Voice_3013022_Talk_Begin_02,Voice_3013022_Beginning_02,0,1,1,0,0,0,0,0,2,0
8001073,voicerole_text_8001073,,2,librarysound_ahthor_1,莱拉丨剧情对话·其三,Voice_3013022_Talk_Begin_03,Voice_3013022_Beginning_03,0,1,1,0,0,0,0,0,2,0
8001074,voicerole_text_8001074,,2,librarysound_ahthor_1,莱拉丨剧情对话·其四,Voice_3013022_Talk_Begin_04,Voice_3013022_Beginning_04,0,1,1,0,0,0,0,0,2,0
8001075,voicerole_text_8001075,INCHI GAME,2,librarysound_ahthor_1,莱拉丨研发公司,Voice_3013022_Op_Inchi_Game,Voice_3013022_Inchi_Game,0,1,1,0,0,0,0,0,2,0
8001076,voicerole_text_8001076,Bilibili,2,librarysound_ahthor_1,莱拉丨发行公司,Voice_3013022_Op_Bilibili,Voice_3013022_Bilibili,0,1,1,0,0,0,0,0,2,0
8001077,voicerole_text_8001077,AOI Studio,2,librarysound_ahthor_1,莱拉丨工作室名,Voice_3013022_Op_AOI_Studio,Voice_3013022_AOI_Studio,0,1,1,0,0,0,0,0,2,0
8001078,voicerole_text_8001078,千年之旅 ELF,2,librarysound_ahthor_1,莱拉丨游戏名称,Voice_3013022_Op_Game_Name,Voice_3013022_Game_Name,0,1,1,0,0,0,0,0,2,0
8001079,voicerole_text_8001079,侍主大人！总算回来了，不上街逛逛吗？,2,librarysound_ahthor_1,芙洛拉丨登陆问候,Voice_3013023_Login,Voice_3013023_Login,0,1,1,0,0,0,0,0,2,0
8001080,voicerole_text_8001080,人类真是的，一天到晚都想睡觉啊！有时间多出去玩玩啊！,2,librarysound_ahthor_1,芙洛拉丨闲置·其一,Voice_3013023_Greetings_Idel_01,Voice_3013023_Greetings_Idel_01,0,1,1,0,0,0,0,0,2,0
8001081,voicerole_text_8001081,真是的，在这样一个繁华的大城市里居然天天趴在办公室里睡觉。,2,librarysound_ahthor_1,芙洛拉丨闲置·其二,Voice_3013023_Greetings_Idel_02,Voice_3013023_Greetings_Idel_02,0,1,1,0,0,0,0,0,2,0
8001082,voicerole_text_8001082,侍主大人！要我帮忙处理事务吗？不用了么？,2,librarysound_ahthor_1,芙洛拉丨提示·代办事项,Voice_3013023_Notification,Voice_3013023_Notification,0,1,1,0,0,0,0,0,2,0
8001083,voicerole_text_8001083,侍主大人！要我帮忙处理事务吗？不用了么？,2,librarysound_ahthor_1,芙洛拉丨提示·活动,Voice_3013023_Notification,Voice_3013023_Event,0,1,1,0,0,0,0,0,2,0
8001084,voicerole_text_8001084,生日吗？我有从家里带来的护身符作礼物。喂，很灵的。,2,librarysound_ahthor_1,芙洛拉丨生日祝福,Voice_3013023_Birthday,Voice_3013023_Birthday,0,1,1,0,0,0,0,0,2,0
8001085,voicerole_text_8001085,侍主大人！总算回来了，不上街逛逛吗？,2,librarysound_ahthor_1,芙洛拉丨秘书任职:主页·其一,Voice_3013023_Login,Voice_3013023_Main_01,0,1,1,0,0,0,0,0,2,0
8001086,voicerole_text_8001086,你们还要再练几年！,2,librarysound_ahthor_1,芙洛拉丨秘书任职:主页·其二,Voice_3013023_Bat_Selected_02,Voice_3013023_Main_02,0,1,1,0,0,0,0,0,2,0
8001087,voicerole_text_8001087,哇，这里还真是英雄遍地。,2,librarysound_ahthor_1,芙洛拉丨秘书任职:管理·其一,Voice_3013023_Manage_01,Voice_3013023_Manage_01,0,1,1,0,0,0,0,0,2,0
8001088,voicerole_text_8001088,这种阵势！侍主大人难道您是非常了不起的人吗？,2,librarysound_ahthor_1,芙洛拉丨秘书任职:管理·其二,Voice_3013023_Manage_02,Voice_3013023_Manage_02,0,1,1,0,0,0,0,0,2,0
8001089,voicerole_text_8001089,出发，去冒险了！,2,librarysound_ahthor_1,芙洛拉丨秘书任职:出击·其一,Voice_3013023_Strike_Out_01,Voice_3013023_Strike_Out_01,0,1,1,0,0,0,0,0,2,0
8001090,voicerole_text_8001090,出击！我的箭矢都准备好了！,2,librarysound_ahthor_1,芙洛拉丨秘书任职:出击·其二,Voice_3013023_Strike_Out_02,Voice_3013023_Strike_Out_02,0,1,1,0,0,0,0,0,2,0
8001091,voicerole_text_8001091,哇，这里还真是英雄遍地。,2,librarysound_ahthor_1,芙洛拉丨秘书任职:日常·其一,Voice_3013023_Manage_01,Voice_3013023_Daily_01,0,1,1,0,0,0,0,0,2,0
8001092,voicerole_text_8001092,这种阵势！侍主大人难道您是非常了不起的人吗？,2,librarysound_ahthor_1,芙洛拉丨秘书任职:日常·其二,Voice_3013023_Manage_02,Voice_3013023_Daily_02,0,1,1,0,0,0,0,0,2,0
8001093,voicerole_text_8001093,芙洛拉是高贵的精灵。诶？您不觉得好奇吗……精灵在这里不稀奇？什么！我就让您看看我的特别之处，以后请多指教了，侍主大人！,2,librarysound_ahthor_1,芙洛拉丨初次相遇,Voice_3013023_Summon,Voice_3013023_Summon,0,1,1,0,0,0,0,0,2,0
8001094,voicerole_text_8001094,嘿嘿，是不是更了解我一点了。,2,librarysound_ahthor_1,芙洛拉丨再次相遇,Voice_3013023_Summon_Again,Voice_3013023_Summon_Again,0,1,1,0,0,0,0,0,2,0
8001095,voicerole_text_8001095,哈哈，锻炼有了回报！,2,librarysound_ahthor_1,芙洛拉丨等级提升,Voice_3013023_Role_Levelup,Voice_3013023_Level_Up,0,1,1,0,0,0,0,0,2,0
8001096,voicerole_text_8001096,用弓是我们的天赋。,2,librarysound_ahthor_1,芙洛拉丨技能强化,Voice_3013023_Role_Skillup,Voice_3013023_Skill_Level_Up,0,1,1,0,0,0,0,0,2,0
8001097,voicerole_text_8001097,嗯嗯，这样就快接近曾经的巅峰了。,2,librarysound_ahthor_1,芙洛拉丨突破,Voice_3013023_Role_Breakthrough,Voice_3013023_Breakthrough,0,1,1,0,0,0,0,0,2,0
8001098,voicerole_text_8001098,我被称为黄金时代的英雄可是实至名归。,2,librarysound_ahthor_1,芙洛拉丨觉醒,Voice_3013023_Role_Breakthrough_Final,Voice_3013023_Awakening,0,1,1,0,0,0,0,0,2,0
8001100,voicerole_text_8001100,人类都很有趣，侍主大人也是。,2,librarysound_ahthor_1,芙洛拉丨对话·其二,Voice_3013023_Touch_Hand,Voice_3013023_Touch_3,0,1,1,0,0,0,0,0,2,0
8001101,voicerole_text_8001101,索菲吗？别看她那样……绝对不能和矮人比酒量。,2,librarysound_ahthor_1,芙洛拉丨对话·其三,Voice_3013023_Touch_Chest,Voice_3013023_Touch_2,0,1,1,0,0,0,0,0,2,0
8001102,voicerole_text_8001102,又可以出去玩了。,2,librarysound_ahthor_1,芙洛拉丨派遣·开始,Voice_3013023_Send_Out,Voice_3013023_Send_Out,0,1,1,0,0,0,0,0,2,0
8001103,voicerole_text_8001103,还没玩够。,2,librarysound_ahthor_1,芙洛拉丨派遣·回归,Voice_3013023_Send_Back,Voice_3013023_Send_Back,0,1,1,0,0,0,0,0,2,0
8001104,voicerole_text_8001104,赚钱啊，嗯嗯。,2,librarysound_ahthor_1,芙洛拉丨打工·开始,Voice_3013023_Work_Start,Voice_3013023_Work_Start,0,1,1,0,0,0,0,0,2,0
8001105,voicerole_text_8001105,好累啊，来杯麦芽。,2,librarysound_ahthor_1,芙洛拉丨打工·结束,Voice_3013023_Work_End,Voice_3013023_Work_End,0,1,1,0,0,0,0,0,2,0
8001106,voicerole_text_8001106,工作必须快点解决。,2,librarysound_ahthor_1,芙洛拉丨打工中·其一,Voice_3013023_Work_During_01,Voice_3013023_Working_01,0,1,1,0,0,0,0,0,2,0
8001107,voicerole_text_8001107,不完成工作就没报酬。,2,librarysound_ahthor_1,芙洛拉丨打工中·其二,Voice_3013023_Work_During_02,Voice_3013023_Working_02,0,1,1,0,0,0,0,0,2,0
8001108,voicerole_text_8001108,别小看精灵族的箭啊。,2,librarysound_ahthor_1,芙洛拉丨编队·其一,Voice_3013023_Bat_Selected_01,Voice_3013023_Selected_01,0,1,1,0,0,0,0,0,2,0
8001109,voicerole_text_8001109,你们还要再练几年！,2,librarysound_ahthor_1,芙洛拉丨编队·其二,Voice_3013023_Bat_Selected_02,Voice_3013023_Selected_02,0,1,1,0,0,0,0,0,2,0
8001110,voicerole_text_8001110,烈风的一闪！,2,librarysound_ahthor_1,芙洛拉丨技能·技能名字,Voice_3013023_Skill_1,Voice_3013023_Skill1_S,0,1,1,0,0,0,0,0,2,0
8001111,voicerole_text_8001111,贯穿吧！风之箭矢！,2,librarysound_ahthor_1,芙洛拉丨爆气·技能名字,Voice_3013023_Skill_BP1,Voice_3013023_Skill1_L,0,1,1,0,0,0,0,0,2,0
8001112,voicerole_text_8001112,近战么？我可不怂。,2,librarysound_ahthor_1,芙洛拉丨技能·技能名字,Voice_3013023_Skill_2,Voice_3013023_Skill2_S,0,1,1,0,0,0,0,0,2,0
8001113,voicerole_text_8001113,近战训练也做过不少。,2,librarysound_ahthor_1,芙洛拉丨爆气·技能名字,Voice_3013023_Skill_BP2,Voice_3013023_Skill2_L,0,1,1,0,0,0,0,0,2,0
8001114,voicerole_text_8001114,风的祝福，覆盖我们的身体吧。,2,librarysound_ahthor_1,芙洛拉丨技能·技能名字,Voice_3013023_Skill_3,Voice_3013023_Skill3_S,0,1,1,0,0,0,0,0,2,0
8001115,voicerole_text_8001115,逐风吧，追寻自由的战士们。,2,librarysound_ahthor_1,芙洛拉丨爆气·技能名字,Voice_3013023_Skill_BP3,Voice_3013023_Skill3_L,0,1,1,0,0,0,0,0,2,0
8001116,voicerole_text_8001116,侍主大人！侍主大人！人家有好好努力了。,2,librarysound_ahthor_1,芙洛拉丨胜利,Voice_3013023_Bat_Victory,Voice_3013023_Victory,0,1,1,0,0,0,0,0,2,0
8001117,voicerole_text_8001117,这种阵势！侍主大人难道您是非常了不起的人吗？,2,librarysound_ahthor_1,芙洛拉丨羁绊·其一,Voice_3013023_Manage_02,Voice_3013023_Favorability_1,0,1,1,0,0,0,0,0,2,0
8001118,voicerole_text_8001118,我做了一点家常菜，要吃吗？嗯，是精灵族的炭烤蝾螈和甘露汁。,2,librarysound_ahthor_1,芙洛拉丨羁绊·其二,Voice_3013023_Favorability_2,Voice_3013023_Favorability_2,0,1,1,0,0,0,0,0,2,0
8001119,voicerole_text_8001119,冒险者都是很有趣的人，之前在我还是黄金篇章一员的时候就意识到了，大家不在乎身份和地位的往来，那种氛围特别棒。,2,librarysound_ahthor_1,芙洛拉丨羁绊·其三,Voice_3013023_Favorability_3,Voice_3013023_Favorability_3,0,1,1,0,0,0,0,0,2,0
8001120,voicerole_text_8001120,侍主大人，虽然大家都说要往前看，但是我很怀念过去的事情……我出生在乡下，总觉得自己接受不了太新鲜的事物，但是，过去的事情总是让我特别安心。嗯？这也没关系吗？嘿嘿，谢谢了。,2,librarysound_ahthor_1,芙洛拉丨羁绊·其四,Voice_3013023_Favorability_4,Voice_3013023_Favorability_4,0,1,1,0,0,0,0,0,2,0
8001121,voicerole_text_8001121,,2,librarysound_ahthor_1,芙洛拉丨剧情对话·其一,Voice_3013023_Talk_Begin_01,Voice_3013023_Beginning_01,0,1,1,0,0,0,0,0,2,0
8001122,voicerole_text_8001122,,2,librarysound_ahthor_1,芙洛拉丨剧情对话·其二,Voice_3013023_Talk_Begin_02,Voice_3013023_Beginning_02,0,1,1,0,0,0,0,0,2,0
8001123,voicerole_text_8001123,,2,librarysound_ahthor_1,芙洛拉丨剧情对话·其三,Voice_3013023_Talk_Begin_03,Voice_3013023_Beginning_03,0,1,1,0,0,0,0,0,2,0
8001124,voicerole_text_8001124,,2,librarysound_ahthor_1,芙洛拉丨剧情对话·其四,Voice_3013023_Talk_Begin_04,Voice_3013023_Beginning_04,0,1,1,0,0,0,0,0,2,0
8001125,voicerole_text_8001125,INCHI GAME,2,librarysound_ahthor_1,芙洛拉丨研发公司,Voice_3013023_Op_Inchi_Game,Voice_3013023_Inchi_Game,0,1,1,0,0,0,0,0,2,0
8001126,voicerole_text_8001126,Bilibili,2,librarysound_ahthor_1,芙洛拉丨发行公司,Voice_3013023_Op_Bilibili,Voice_3013023_Bilibili,0,1,1,0,0,0,0,0,2,0
8001127,voicerole_text_8001127,AOI Studio,2,librarysound_ahthor_1,芙洛拉丨工作室名,Voice_3013023_Op_AOI_Studio,Voice_3013023_AOI_Studio,0,1,1,0,0,0,0,0,2,0
8001128,voicerole_text_8001128,千年之旅 ELF,2,librarysound_ahthor_1,芙洛拉丨游戏名称,Voice_3013023_Op_Game_Name,Voice_3013023_Game_Name,0,1,1,0,0,0,0,0,2,0
8001179,voicerole_text_8001179,欢迎回来，长官。,2,librarysound_ahthor_1,多萝西丨登陆问候,Voice_3013025_Login,Voice_3013025_Login,0,1,1,0,0,0,0,0,2,0
8001180,voicerole_text_8001180,太懈怠了！没有人比你更懒散了。究竟什么时候才去打败使徒啊！,2,librarysound_ahthor_1,多萝西丨闲置·其一,Voice_3013025_Greetings_Idel_01,Voice_3013025_Greetings_Idel_01,0,1,1,0,0,0,0,0,2,0
8001181,voicerole_text_8001181,居然让本小姐等了这么久，什么时候才去杀敌呀！,2,librarysound_ahthor_1,多萝西丨闲置·其二,Voice_3013025_Greetings_Idel_02,Voice_3013025_Greetings_Idel_02,0,1,1,0,0,0,0,0,2,0
8001182,voicerole_text_8001182,居然还有事情未确认，这可不行啊。,2,librarysound_ahthor_1,多萝西丨提示·代办事项,Voice_3013025_Notification,Voice_3013025_Notification,0,1,1,0,0,0,0,0,2,0
8001183,voicerole_text_8001183,居然还有事情未确认，这可不行啊。,2,librarysound_ahthor_1,多萝西丨提示·活动,Voice_3013025_Notification,Voice_3013025_Event,0,1,1,0,0,0,0,0,2,0
8001184,voicerole_text_8001184,生日？才没时间庆祝这种事……不过，既然是您的话，把这个蛋糕吃了吧……吃完了，就去工作……,2,librarysound_ahthor_1,多萝西丨生日祝福,Voice_3013025_Birthday,Voice_3013025_Birthday,0,1,1,0,0,0,0,0,2,0
8001185,voicerole_text_8001185,欢迎回来，长官。,2,librarysound_ahthor_1,多萝西丨秘书任职:主页·其一,Voice_3013025_Login,Voice_3013025_Main_01,0,1,1,0,0,0,0,0,2,0
8001186,voicerole_text_8001186,好了，开始狩猎吧，长官。,2,librarysound_ahthor_1,多萝西丨秘书任职:主页·其二,Voice_3013025_Bat_Selected_02,Voice_3013025_Main_02,0,1,1,0,0,0,0,0,2,0
8001187,voicerole_text_8001187,善待战士，他们才会借给侍主大人力量。,2,librarysound_ahthor_1,多萝西丨秘书任职:管理·其一,Voice_3013025_Manage_01,Voice_3013025_Manage_01,0,1,1,0,0,0,0,0,2,0
8001188,voicerole_text_8001188,侍主大人的女人缘居然还不错……我才没有很在意。,2,librarysound_ahthor_1,多萝西丨秘书任职:管理·其二,Voice_3013025_Manage_02,Voice_3013025_Manage_02,0,1,1,0,0,0,0,0,2,0
8001189,voicerole_text_8001189,出发吧，为了我们的未来。,2,librarysound_ahthor_1,多萝西丨秘书任职:出击·其一,Voice_3013025_Strike_Out_01,Voice_3013025_Strike_Out_01,0,1,1,0,0,0,0,0,2,0
8001190,voicerole_text_8001190,为了信念去战斗，这是我的信条。,2,librarysound_ahthor_1,多萝西丨秘书任职:出击·其二,Voice_3013025_Strike_Out_02,Voice_3013025_Strike_Out_02,0,1,1,0,0,0,0,0,2,0
8001191,voicerole_text_8001191,哼，侍主大人和谁约会和我有什么关系。,2,librarysound_ahthor_1,多萝西丨秘书任职:日常·其一,Voice_3013025_Daily_01,Voice_3013025_Daily_01,0,1,1,0,0,0,0,0,2,0
8001192,voicerole_text_8001192,我很少去外面玩……点心店？倒也不是不能去逛逛。,2,librarysound_ahthor_1,多萝西丨秘书任职:日常·其二,Voice_3013025_Daily_02,Voice_3013025_Daily_02,0,1,1,0,0,0,0,0,2,0
8001193,voicerole_text_8001193,我是多萝西，把自己的生命都献给了教会……不，是献给了那个时代的人们。,2,librarysound_ahthor_1,多萝西丨初次相遇,Voice_3013025_Summon,Voice_3013025_Summon,0,1,1,0,0,0,0,0,2,0
8001194,voicerole_text_8001194,都说我所生活的时代是最黑暗的时代……哼！不过是懦弱者的话罢了，那是个英雄的时代。,2,librarysound_ahthor_1,多萝西丨再次相遇,Voice_3013025_Summon_Again,Voice_3013025_Summon_Again,0,1,1,0,0,0,0,0,2,0
8001195,voicerole_text_8001195,更强了……这样就能击败更多敌人。,2,librarysound_ahthor_1,多萝西丨等级提升,Voice_3013025_Role_Levelup,Voice_3013025_Level_Up,0,1,1,0,0,0,0,0,2,0
8001196,voicerole_text_8001196,作为枪手，子弹的选择也尤为重要。,2,librarysound_ahthor_1,多萝西丨技能强化,Voice_3013025_Role_Skillup,Voice_3013025_Skill_Level_Up,0,1,1,0,0,0,0,0,2,0
8001197,voicerole_text_8001197,境界的提升，太感谢……哼，我做感谢很奇怪吗？,2,librarysound_ahthor_1,多萝西丨突破,Voice_3013025_Role_Breakthrough,Voice_3013025_Breakthrough,0,1,1,0,0,0,0,0,2,0
8001198,voicerole_text_8001198,您居然为我投入这么多……才不会感谢！,2,librarysound_ahthor_1,多萝西丨觉醒,Voice_3013025_Role_Breakthrough_Final,Voice_3013025_Awakening,0,1,1,0,0,0,0,0,2,0
8001199,voicerole_text_8001199,喂，乱碰头的话，十字架会乱的。,2,librarysound_ahthor_1,多萝西丨对话·其一,Voice_3013025_Touch_Head,Voice_3013025_Touch_1,0,1,1,0,0,0,0,0,2,0
8001201,voicerole_text_8001201,喂，随便碰我的话，手枪可是会走火的。,2,librarysound_ahthor_1,多萝西丨对话·其三,Voice_3013025_Touch_Hand,Voice_3013025_Touch_3,0,1,1,0,0,0,0,0,2,0
