Id,Type,Repeat,TriggerNumber,value,RewardId,Item,Counts
20516,1,0,1,10000,0,1001061,300
20517,1,0,1,10000,0,1001061,300
20518,1,0,1,10000,0,1001061,300
20519,1,0,1,10000,0,1001061,300
20520,1,0,1,10000,0,1001061,300
20521,1,0,1,10000,0,1001061,300
1002133,2,0,1,"100,100,100",0,"1006601,1006602,1006603",1;1;1
1002801,1,0,1,"10000,10000,10000,10000,10000",0,"19760324,19760334,19760344,19760354,19760364",1;1;1;1;1
1002134,2,0,1,"100,100,100",0,"1006604,1006605,1006606",1;1;1
1002135,2,0,1,"100,100,100",0,"1006607,1006608,1006609",1;1;1
20600,2,0,1,"9000,900,100",0,"1006505,1006506,1006507",1;1;1
20601,2,0,1,"9000,900,100",0,"1006401,1006402,1006403",1;1;1
20602,2,0,1,"9000,900,100",0,"1002103,1002102,1002101",1;1;1
20603,2,0,1,"9000,900,100",0,"1006250,1006251,1006252",1;1;1
20604,2,0,1,"9000,900,100",0,"1002133,1002134,1002135",1;1;1
20605,2,0,1,"9000,900,100",0,"1000003,1000003,1000003",1000;2000;3000
900049,1,0,1,"10000,10000",0,"8049,1000002",1;10
900050,1,0,1,"10000,10000",0,"8050,1000002",1;10
900051,1,0,1,"10000,10000",0,"8051,1000002",1;10
900052,1,0,1,"10000,10000",0,"8052,1000002",1;10
900053,1,0,1,"10000,10000",0,"8053,1000002",1;10
900054,1,0,1,"10000,10000",0,"8054,1000002",1;10
900055,1,0,1,"10000,10000",0,"8055,1000002",1;10
900056,1,0,1,"10000,10000",0,"8056,1000002",1;10
900057,1,0,1,"10000,10000",0,"8057,1000002",1;10
900058,1,0,1,"10000,10000",0,"8058,1000002",1;10
900059,1,0,1,"10000,10000",0,"8059,1000002",1;10
900060,1,0,1,"10000,10000",0,"8060,1000002",1;10
900061,1,0,1,"10000,10000",0,"8061,1000002",1;10
900062,1,0,1,"10000,10000",0,"8062,1000002",1;10
900063,1,0,1,"10000,10000",0,"8063,1000002",1;10
900064,1,0,1,"10000,10000",0,"8064,1000002",1;10
900065,1,0,1,"10000,10000",0,"8065,1000002",1;10
900066,1,0,1,"10000,10000",0,"8066,1000002",1;10
900067,1,0,1,"10000,10000",0,"8067,1000002",1;10
900068,1,0,1,"10000,10000",0,"8068,1000002",1;10
900069,1,0,1,"10000,10000",0,"8069,1000002",1;10
900070,1,0,1,"10000,10000",0,"8070,1000002",1;10
900071,1,0,1,"10000,10000",0,"8071,1000002",1;10
900072,1,0,1,"10000,10000",0,"8072,1000002",1;10
900073,1,0,1,"10000,10000",0,"8073,1000002",1;10
900074,1,0,1,"10000,10000",0,"8074,1000002",1;10
900075,1,0,1,"10000,10000",0,"8075,1000002",1;10
900076,1,0,1,"10000,10000",0,"8076,1000002",1;10
900077,1,0,1,"10000,10000",0,"8077,1000002",1;10
900078,1,0,1,"10000,10000",0,"8078,1000002",1;10
900079,1,0,1,"10000,10000",0,"8079,1000002",1;10
900080,1,0,1,"10000,10000",0,"8080,1000002",1;10
900081,1,0,1,"10000,10000",0,"8081,1000002",1;10
900082,1,0,1,"10000,10000",0,"8082,1000002",1;10
900083,1,0,1,"10000,10000",0,"8083,1000002",1;10
900084,1,0,1,"10000,10000",0,"8084,1000002",1;10
900085,1,0,1,"10000,10000",0,"8085,1000002",1;10
900086,1,0,1,"10000,10000",0,"8086,1000002",1;10
900087,1,0,1,"10000,10000",0,"8087,1000002",1;10
900088,1,0,1,"10000,10000",0,"8088,1000002",1;10
900089,1,0,1,"10000,10000",0,"8089,1000002",1;10
900090,1,0,1,"10000,10000",0,"8090,1000002",1;10
900091,1,0,1,"10000,10000",0,"8091,1000002",1;10
900092,1,0,1,"10000,10000",0,"8092,1000002",1;10
900093,1,0,1,"10000,10000",0,"8093,1000002",1;10
900094,1,0,1,"10000,10000",0,"8094,1000002",1;10
900095,1,0,1,"10000,10000",0,"8095,1000002",1;10
900096,1,0,1,"10000,10000",0,"8096,1000002",1;10
900097,1,0,1,"10000,10000",0,"8097,1000002",1;10
900098,1,0,1,"10000,10000",0,"8098,1000002",1;10
900099,1,0,1,"10000,10000",0,"8099,1000002",1;10
900100,1,0,1,"10000,10000",0,"8100,1000002",1;10
900101,1,0,1,"10000,10000",0,"8101,1000002",1;10
900102,1,0,1,"10000,10000",0,"8102,1000002",1;10
900103,1,0,1,"10000,10000",0,"8103,1000002",1;10
900104,1,0,1,"10000,10000",0,"8104,1000002",1;10
900105,1,0,1,"10000,10000",0,"8105,1000002",1;10
900106,1,0,1,"10000,10000",0,"8106,1000002",1;10
900107,1,0,1,"10000,10000",0,"8107,1000002",1;10
900108,1,0,1,"10000,10000",0,"8108,1000002",1;10
900109,1,0,1,"10000,10000",0,"8109,1000002",1;10
900110,1,0,1,"10000,10000",0,"8110,1000002",1;10
900111,1,0,1,"10000,10000",0,"8111,1000002",1;10
900112,1,0,1,"10000,10000",0,"8112,1000002",1;10
900113,1,0,1,"10000,10000",0,"8113,1000002",1;10
900114,1,0,1,"10000,10000",0,"8114,1000002",1;10
900115,1,0,1,"10000,10000",0,"8115,1000002",1;10
900116,1,0,1,"10000,10000",0,"8116,1000002",1;10
900117,1,0,1,"10000,10000",0,"8117,1000002",1;10
900118,1,0,1,"10000,10000",0,"8118,1000002",1;10
900119,1,0,1,"10000,10000",0,"8119,1000002",1;10
900120,1,0,1,"10000,10000",0,"8120,1000002",1;10
900121,1,0,1,"10000,10000",0,"8121,1000002",1;10
900122,1,0,1,"10000,10000",0,"8122,1000002",1;10
900123,1,0,1,"10000,10000",0,"8123,1000002",1;10
900124,1,0,1,"10000,10000",0,"8124,1000002",1;10
900125,1,0,1,"10000,10000",0,"8125,1000002",1;10
900126,1,0,1,"10000,10000",0,"8126,1000002",1;10
900127,1,0,1,"10000,10000",0,"8127,1000002",1;10
900128,1,0,1,"10000,10000",0,"8128,1000002",1;10
900129,1,0,1,"10000,10000",0,"8129,1000002",1;10
900130,1,0,1,"10000,10000",0,"8130,1000002",1;10
900131,1,0,1,"10000,10000",0,"8131,1000002",1;10
900132,1,0,1,"10000,10000",0,"8132,1000002",1;10
900133,1,0,1,"10000,10000",0,"8133,1000002",1;10
900134,1,0,1,"10000,10000",0,"8134,1000002",1;10
900135,1,0,1,"10000,10000",0,"8135,1000002",1;10
900136,1,0,1,"10000,10000",0,"8136,1000002",1;10
900137,1,0,1,"10000,10000",0,"8137,1000002",1;10
900138,1,0,1,"10000,10000",0,"8138,1000002",1;10
900139,1,0,1,"10000,10000",0,"8139,1000002",1;10
900140,1,0,1,"10000,10000",0,"8140,1000002",1;10
900141,1,0,1,"10000,10000",0,"8141,1000002",1;10
900142,1,0,1,"10000,10000",0,"8142,1000002",1;10
900143,1,0,1,"10000,10000",0,"8143,1000002",1;10
900144,1,0,1,"10000,10000",0,"8144,1000002",1;10
900145,1,0,1,"10000,10000",0,"8145,1000002",1;10
900146,1,0,1,"10000,10000",0,"8146,1000002",1;10
900147,1,0,1,"10000,10000",0,"8147,1000002",1;10
900148,1,0,1,"10000,10000",0,"8148,1000002",1;10
900149,1,0,1,"10000,10000",0,"8149,1000002",1;10
900150,1,0,1,"10000,10000",0,"8150,1000002",1;10
900151,1,0,1,"10000,10000",0,"8151,1000002",1;10
900152,1,0,1,"10000,10000",0,"8152,1000002",1;10
900153,1,0,1,"10000,10000",0,"8153,1000002",1;10
900154,1,0,1,"10000,10000",0,"8154,1000002",1;10
900155,1,0,1,"10000,10000",0,"8155,1000002",1;10
900156,1,0,1,"10000,10000",0,"8156,1000002",1;10
202204,1,0,1,1000,0,2,10
202205,1,0,1,1000,0,2,10
202206,1,0,1,1000,0,11001,1
202301,1,0,1,1000,0,2,10
202302,1,0,1,1000,0,2,10
202303,1,0,1,1000,0,2,10
202304,1,0,1,1000,0,2,10
202305,1,0,1,1000,0,2,10
202306,1,0,1,1000,0,11001,1
90201,1,0,1,1000,0,2,10
90202,1,0,1,1000,0,2,10
90203,1,0,1,1000,0,2,10
90301,1,0,1,1000,0,2,10
90302,1,0,1,1000,0,2,10
90303,1,0,1,1000,0,2,10
90304,1,0,1,1000,0,11001,1
90401,1,0,1,1000,0,2,10
90402,1,0,1,1000,0,2,10
90403,1,0,1,1000,0,2,10
90501,1,0,1,1000,0,2,10
90502,1,0,1,1000,0,2,10
90503,1,0,1,1000,0,2,10
90504,1,0,1,1000,0,11001,1
90601,1,0,1,1000,0,2,10
90602,1,0,1,1000,0,2,10
90603,1,0,1,1000,0,2,10
90701,1,0,1,1000,0,2,10
90702,1,0,1,1000,0,2,10
90703,1,0,1,1000,0,2,10
90704,1,0,1,1000,0,11001,1
90801,1,0,1,1000,0,2,10
90802,1,0,1,1000,0,2,10
90803,1,0,1,1000,0,2,10
101010,1,0,1,"10000,10000",0,"1000002,1001001",25;1
101020,1,0,1,"10000,10000,10000",0,"1000002,3000002,3000003",25;1;1
101030,1,0,1,10000,0,1000002,25
101040,1,0,1,10000,0,1000002,25
101050,1,0,1,10000,0,1000002,25
101060,1,0,1,"10000,10000",0,"1000002,3013009",25;1
101070,1,0,1,"10000,10000",0,"1000002,3014012",25;1
101080,1,0,1,"10000,10000",0,"1000002,1006505",25;1
101090,1,0,1,10000,0,1000002,25
101100,1,0,1,10000,0,1000002,25
101110,1,0,1,10000,0,1000002,25
101120,1,0,1,10000,0,1000002,25
101130,1,0,1,10000,0,1000002,25
101140,1,0,1,10000,0,1000002,25
101150,1,0,1,10000,0,1000002,25
101160,1,0,1,10000,0,1000002,25
101170,1,0,1,10000,0,1000002,25
101180,1,0,1,"10000,10000",0,"1000002,1000003",25;5000
101190,1,0,1,10000,0,1000002,25
101200,1,0,1,10000,0,1000002,25
101210,1,0,1,10000,0,1000002,25
101220,1,0,1,10000,0,1000002,25
102010,1,0,1,10000,0,1000002,25
102020,1,0,1,10000,0,1000002,25
102030,1,0,1,10000,0,1000002,25
102040,1,0,1,10000,0,1000002,25
102050,1,0,1,10000,0,1000002,25
102060,1,0,1,10000,0,1000002,25
102070,1,0,1,10000,0,1000002,25
102080,1,0,1,10000,0,1000002,25
102090,1,0,1,10000,0,1000002,25
102100,1,0,1,10000,0,1000002,25
102110,1,0,1,10000,0,1000002,25
102120,1,0,1,10000,0,1000002,25
102130,1,0,1,10000,0,1000002,25
102140,1,0,1,10000,0,1000002,25
102150,1,0,1,10000,0,1000002,25
102160,1,0,1,10000,0,1000002,25
102170,1,0,1,10000,0,1000002,25
102180,1,0,1,10000,0,1000002,25
102190,1,0,1,10000,0,1000002,25
102200,1,0,1,10000,0,1000002,25
102210,1,0,1,10000,0,1000002,25
102220,1,0,1,10000,0,1000002,25
102230,1,0,1,10000,0,1000002,25
102240,1,0,1,10000,0,1000002,25
102250,1,0,1,10000,0,1000002,25
102260,1,0,1,10000,0,1000002,25
102270,1,0,1,10000,0,1000002,25
102280,1,0,1,10000,0,1000002,25
103010,1,0,1,10000,0,1000002,25
103020,1,0,1,10000,0,1000002,25
103030,1,0,1,10000,0,1000002,25
103040,1,0,1,10000,0,1000002,25
103050,1,0,1,10000,0,1000002,25
103060,1,0,1,10000,0,1000002,25
103070,1,0,1,10000,0,1000002,25
103080,1,0,1,10000,0,1000002,25
103090,1,0,1,10000,0,1000002,25
103100,1,0,1,10000,0,1000002,25
103110,1,0,1,10000,0,1000002,25
103120,1,0,1,10000,0,1000002,25
103130,1,0,1,10000,0,1000002,25
103140,1,0,1,10000,0,1000002,25
103150,1,0,1,10000,0,1000002,25
103160,1,0,1,10000,0,1000002,25
103170,1,0,1,10000,0,1000002,25
103180,1,0,1,10000,0,1000002,25
103190,1,0,1,10000,0,1000002,25
103200,1,0,1,"10000,10000,10000,10000,10000,10000,10000",0,"1000002,613021,613022,613023,613024,613025,613026",25;1;1;1;1;1;1
104010,1,0,1,10000,0,1000002,25
104020,1,0,1,10000,0,1000002,25
104030,1,0,1,10000,0,1000002,25
104040,1,0,1,10000,0,1000002,25
104050,1,0,1,10000,0,1000002,25
104060,1,0,1,10000,0,1000002,25
104070,1,0,1,10000,0,1000002,25
104080,1,0,1,10000,0,1000002,25
104090,1,0,1,10000,0,1000002,25
104100,1,0,1,10000,0,1000002,25
104110,1,0,1,10000,0,1000002,25
104120,1,0,1,10000,0,1000002,25
104130,1,0,1,10000,0,1000002,25
104140,1,0,1,10000,0,1000002,25
104150,1,0,1,10000,0,1000002,25
104160,1,0,1,10000,0,1000002,25
104170,1,0,1,10000,0,1000002,25
104180,1,0,1,10000,0,1000002,25
104190,1,0,1,10000,0,1000002,25
104200,1,0,1,10000,0,1000002,25
104210,1,0,1,10000,0,1000002,25
104220,1,0,1,10000,0,1000002,25
104230,1,0,1,10000,0,1000002,25
104240,1,0,1,10000,0,1000002,25
105010,1,0,1,10000,0,1000002,25
105020,1,0,1,10000,0,1000002,25
105030,1,0,1,10000,0,1000002,25
105040,1,0,1,10000,0,1000002,25
105050,1,0,1,10000,0,1000002,25
105060,1,0,1,10000,0,1000002,25
105070,1,0,1,10000,0,1000002,25
105080,1,0,1,10000,0,1000002,25
105090,1,0,1,10000,0,1000002,25
105100,1,0,1,10000,0,1000002,25
105110,1,0,1,10000,0,1000002,25
105120,1,0,1,10000,0,1000002,25
105130,1,0,1,10000,0,1000002,25
105140,1,0,1,10000,0,1000002,25
105150,1,0,1,10000,0,1000002,25
105160,1,0,1,10000,0,1000002,25
105170,1,0,1,10000,0,1000002,25
105180,1,0,1,10000,0,1000002,25
105190,1,0,1,10000,0,1000002,25
105200,1,0,1,10000,0,1000002,25
105210,1,0,1,10000,0,1000002,25
105220,1,0,1,10000,0,1000002,25
105230,1,0,1,10000,0,1000002,25
105240,1,0,1,10000,0,1000002,25
105250,1,0,1,10000,0,1000002,25
105260,1,0,1,10000,0,1000002,25
105270,1,0,1,10000,0,1000002,25
105280,1,0,1,10000,0,1000002,25
105290,1,0,1,10000,0,1000002,25
105300,1,0,1,10000,0,1000002,25
105310,1,0,1,10000,0,1000002,25
105320,1,0,1,10000,0,1000002,25
105330,1,0,1,10000,0,1000002,25
106010,1,0,1,10000,0,1000002,25
106020,1,0,1,10000,0,1000002,25
106030,1,0,1,10000,0,1000002,25
106040,1,0,1,10000,0,1000002,25
106050,1,0,1,10000,0,1000002,25
106060,1,0,1,10000,0,1000002,25
106070,1,0,1,10000,0,1000002,25
106080,1,0,1,10000,0,1000002,25
106090,1,0,1,10000,0,1000002,25
106100,1,0,1,10000,0,1000002,25
106110,1,0,1,10000,0,1000002,25
106120,1,0,1,10000,0,1000002,25
106130,1,0,1,10000,0,1000002,25
106140,1,0,1,10000,0,1000002,25
106150,1,0,1,10000,0,1000002,25
106160,1,0,1,10000,0,1000002,25
106170,1,0,1,10000,0,1000002,25
106180,1,0,1,10000,0,1000002,25
106190,1,0,1,10000,0,1000002,25
106200,1,0,1,10000,0,1000002,25
106210,1,0,1,10000,0,1000002,25
106220,1,0,1,10000,0,1000002,25
107010,1,0,1,10000,0,1000002,25
107020,1,0,1,10000,0,1000002,25
107030,1,0,1,10000,0,1000002,25
107040,1,0,1,10000,0,1000002,25
107050,1,0,1,10000,0,1000002,25
107060,1,0,1,10000,0,1000002,25
107070,1,0,1,10000,0,1000002,25
107080,1,0,1,10000,0,1000002,25
107090,1,0,1,10000,0,1000002,25
107100,1,0,1,10000,0,1000002,25
107110,1,0,1,10000,0,1000002,25
107120,1,0,1,10000,0,1000002,25
107130,1,0,1,10000,0,1000002,25
107140,1,0,1,10000,0,1000002,25
107150,1,0,1,10000,0,1000002,25
107160,1,0,1,10000,0,1000002,25
107170,1,0,1,10000,0,1000002,25
107180,1,0,1,10000,0,1000002,25
107190,1,0,1,10000,0,1000002,25
107200,1,0,1,10000,0,1000002,25
107210,1,0,1,10000,0,1000002,25
107220,1,0,1,10000,0,1000002,25
107230,1,0,1,10000,0,1000002,25
107240,1,0,1,10000,0,1000002,25
107250,1,0,1,10000,0,1000002,25
107260,1,0,1,10000,0,1000002,25
108010,1,0,1,10000,0,1000002,25
108020,1,0,1,10000,0,1000002,25
108030,1,0,1,10000,0,1000002,25
108040,1,0,1,10000,0,1000002,25
108050,1,0,1,10000,0,1000002,25
108060,1,0,1,10000,0,1000002,25
108070,1,0,1,10000,0,1000002,25
108080,1,0,1,10000,0,1000002,25
108090,1,0,1,10000,0,1000002,25
108100,1,0,1,10000,0,1000002,25
108110,1,0,1,10000,0,1000002,25
108120,1,0,1,10000,0,1000002,25
108130,1,0,1,10000,0,1000002,25
108140,1,0,1,10000,0,1000002,25
108150,1,0,1,10000,0,1000002,25
108160,1,0,1,10000,0,1000002,25
108170,1,0,1,10000,0,1000002,25
108180,1,0,1,10000,0,1000002,25
108190,1,0,1,10000,0,1000002,25
108200,1,0,1,10000,0,1000002,25
108210,1,0,1,10000,0,1000002,25
108220,1,0,1,10000,0,1000002,25
108230,1,0,1,10000,0,1000002,25
108240,1,0,1,10000,0,1000002,25
108250,1,0,1,10000,0,1000002,25
108260,1,0,1,10000,0,1000002,25
108270,1,0,1,10000,0,1000002,25
108280,1,0,1,10000,0,1000002,25
108290,1,0,1,10000,0,1000002,25
108300,1,0,1,10000,0,1000002,25
108310,1,0,1,10000,0,1000002,25
108320,1,0,1,10000,0,1000002,25
108330,1,0,1,10000,0,1000002,25
109010,1,0,1,10000,0,1000002,25
109020,1,0,1,10000,0,1000002,25
109030,1,0,1,10000,0,1000002,25
109040,1,0,1,10000,0,1000002,25
109050,1,0,1,10000,0,1000002,25
109060,1,0,1,10000,0,1000002,25
109070,1,0,1,10000,0,1000002,25
109080,1,0,1,10000,0,1000002,25
109090,1,0,1,10000,0,1000002,25
109100,1,0,1,10000,0,1000002,25
109110,1,0,1,10000,0,1000002,25
109120,1,0,1,10000,0,1000002,25
109130,1,0,1,10000,0,1000002,25
109140,1,0,1,10000,0,1000002,25
109150,1,0,1,10000,0,1000002,25
109160,1,0,1,10000,0,1000002,25
109170,1,0,1,10000,0,1000002,25
109180,1,0,1,10000,0,1000002,25
109190,1,0,1,10000,0,1000002,25
109200,1,0,1,10000,0,1000002,25
109210,1,0,1,10000,0,1000002,25
109220,1,0,1,10000,0,1000002,25
109230,1,0,1,10000,0,1000002,25
109240,1,0,1,10000,0,1000002,25
109250,1,0,1,10000,0,1000002,25
109260,1,0,1,10000,0,1000002,25
109270,1,0,1,10000,0,1000002,25
109280,1,0,1,10000,0,1000002,25
109290,1,0,1,10000,0,1000002,25
109300,1,0,1,10000,0,1000002,25
109310,1,0,1,10000,0,1000002,25
109320,1,0,1,10000,0,1000002,25
109330,1,0,1,10000,0,1000002,25
110010,1,0,1,10000,0,1000002,25
110020,1,0,1,10000,0,1000002,25
110030,1,0,1,10000,0,1000002,25
110040,1,0,1,10000,0,1000002,25
110050,1,0,1,10000,0,1000002,25
110060,1,0,1,10000,0,1000002,25
110070,1,0,1,10000,0,1000002,25
110080,1,0,1,10000,0,1000002,25
110090,1,0,1,10000,0,1000002,25
110100,1,0,1,10000,0,1000002,25
110110,1,0,1,10000,0,1000002,25
110120,1,0,1,10000,0,1000002,25
110130,1,0,1,10000,0,1000002,25
110140,1,0,1,10000,0,1000002,25
110150,1,0,1,10000,0,1000002,25
110160,1,0,1,10000,0,1000002,25
110170,1,0,1,10000,0,1000002,25
110180,1,0,1,10000,0,1000002,25
110190,1,0,1,10000,0,1000002,25
110200,1,0,1,10000,0,1000002,25
110210,1,0,1,10000,0,1000002,25
110220,1,0,1,10000,0,1000002,25
110230,1,0,1,10000,0,1000002,25
110240,1,0,1,10000,0,1000002,25
110250,1,0,1,10000,0,1000002,25
110260,1,0,1,10000,0,1000002,25
110270,1,0,1,10000,0,1000002,25
110280,1,0,1,10000,0,1000002,25
110290,1,0,1,10000,0,1000002,25
110300,1,0,1,10000,0,1000002,25
110310,1,0,1,10000,0,1000002,25
110320,1,0,1,10000,0,1000002,25
110330,1,0,1,10000,0,1000002,25
110340,1,0,1,10000,0,1000002,25
110350,1,0,1,10000,0,1000002,25
501010,1,0,1,10000,0,1000002,25
501020,1,0,1,10000,0,1000002,25
501030,1,0,1,10000,0,1000002,25
501040,1,0,1,10000,0,1000002,25
501050,1,0,1,10000,0,1000002,25
501060,1,0,1,10000,0,1000002,25
501070,1,0,1,10000,0,1000002,25
501080,1,0,1,10000,0,1000002,25
501090,1,0,1,10000,0,1000002,25
501100,1,0,1,10000,0,1000002,25
501110,1,0,1,10000,0,1000002,25
501120,1,0,1,10000,0,1000002,25
501130,1,0,1,10000,0,1000002,25
501140,1,0,1,10000,0,1000002,25
501150,1,0,1,10000,0,1000002,25
501160,1,0,1,10000,0,1000002,25
501170,1,0,1,10000,0,1000002,25
501180,1,0,1,10000,0,1000002,25
501190,1,0,1,10000,0,1000002,25
501200,1,0,1,10000,0,1000002,25
502010,1,0,1,10000,0,1000002,25
502020,1,0,1,10000,0,1000002,25
502030,1,0,1,10000,0,1000002,25
502040,1,0,1,10000,0,1000002,25
502050,1,0,1,10000,0,1000002,25
502060,1,0,1,10000,0,1000002,25
502070,1,0,1,10000,0,1000002,25
502080,1,0,1,10000,0,1000002,25
502090,1,0,1,10000,0,1000002,25
502100,1,0,1,10000,0,1000002,25
502110,1,0,1,10000,0,1000002,25
502120,1,0,1,10000,0,1000002,25
502130,1,0,1,10000,0,1000002,25
502140,1,0,1,10000,0,1000002,25
502150,1,0,1,10000,0,1000002,25
502160,1,0,1,10000,0,1000002,25
502170,1,0,1,10000,0,1000002,25
502180,1,0,1,10000,0,1000002,25
502190,1,0,1,10000,0,1000002,25
502200,1,0,1,10000,0,1000002,25
503010,1,0,1,10000,0,1000002,25
503020,1,0,1,10000,0,1000002,25
503030,1,0,1,10000,0,1000002,25
503040,1,0,1,10000,0,1000002,25
503050,1,0,1,10000,0,1000002,25
503060,1,0,1,10000,0,1000002,25
503070,1,0,1,10000,0,1000002,25
503080,1,0,1,10000,0,1000002,25
503090,1,0,1,10000,0,1000002,25
503100,1,0,1,10000,0,1000002,25
503110,1,0,1,10000,0,1000002,25
503120,1,0,1,10000,0,1000002,25
503130,1,0,1,10000,0,1000002,25
503140,1,0,1,10000,0,1000002,25
503150,1,0,1,10000,0,1000002,25
503160,1,0,1,10000,0,1000002,25
503170,1,0,1,10000,0,1000002,25
503180,1,0,1,10000,0,1000002,25
503190,1,0,1,10000,0,1000002,25
503200,1,0,1,10000,0,1000002,25
504010,1,0,1,10000,0,1000002,25
504020,1,0,1,10000,0,1000002,25
504030,1,0,1,10000,0,1000002,25
504040,1,0,1,10000,0,1000002,25
504050,1,0,1,10000,0,1000002,25
504060,1,0,1,10000,0,1000002,25
504070,1,0,1,10000,0,1000002,25
504080,1,0,1,10000,0,1000002,25
504090,1,0,1,10000,0,1000002,25
504100,1,0,1,10000,0,1000002,25
504110,1,0,1,10000,0,1000002,25
504120,1,0,1,10000,0,1000002,25
504130,1,0,1,10000,0,1000002,25
504140,1,0,1,10000,0,1000002,25
504150,1,0,1,10000,0,1000002,25
504160,1,0,1,10000,0,1000002,25
504170,1,0,1,10000,0,1000002,25
504180,1,0,1,10000,0,1000002,25
504190,1,0,1,10000,0,1000002,25
504200,1,0,1,10000,0,1000002,25
505010,1,0,1,10000,0,1000002,25
505020,1,0,1,10000,0,1000002,25
505030,1,0,1,10000,0,1000002,25
505040,1,0,1,10000,0,1000002,25
505050,1,0,1,10000,0,1000002,25
505060,1,0,1,10000,0,1000002,25
505070,1,0,1,10000,0,1000002,25
505080,1,0,1,10000,0,1000002,25
505090,1,0,1,10000,0,1000002,25
505100,1,0,1,10000,0,1000002,25
505110,1,0,1,10000,0,1000002,25
505120,1,0,1,10000,0,1000002,25
505130,1,0,1,10000,0,1000002,25
505140,1,0,1,10000,0,1000002,25
505150,1,0,1,10000,0,1000002,25
505160,1,0,1,10000,0,1000002,25
505170,1,0,1,10000,0,1000002,25
505180,1,0,1,10000,0,1000002,25
505190,1,0,1,10000,0,1000002,25
505200,1,0,1,10000,0,1000002,25
506010,1,0,1,10000,0,1000002,25
506020,1,0,1,10000,0,1000002,25
506030,1,0,1,10000,0,1000002,25
506040,1,0,1,10000,0,1000002,25
506050,1,0,1,10000,0,1000002,25
506060,1,0,1,10000,0,1000002,25
506070,1,0,1,10000,0,1000002,25
506080,1,0,1,10000,0,1000002,25
506090,1,0,1,10000,0,1000002,25
506100,1,0,1,10000,0,1000002,25
506110,1,0,1,10000,0,1000002,25
506120,1,0,1,10000,0,1000002,25
506130,1,0,1,10000,0,1000002,25
506140,1,0,1,10000,0,1000002,25
506150,1,0,1,10000,0,1000002,25
506160,1,0,1,10000,0,1000002,25
506170,1,0,1,10000,0,1000002,25
506180,1,0,1,10000,0,1000002,25
506190,1,0,1,10000,0,1000002,25
506200,1,0,1,10000,0,1000002,25
507010,1,0,1,10000,0,1000002,25
507020,1,0,1,10000,0,1000002,25
507030,1,0,1,10000,0,1000002,25
507040,1,0,1,10000,0,1000002,25
507050,1,0,1,10000,0,1000002,25
507060,1,0,1,10000,0,1000002,25
507070,1,0,1,10000,0,1000002,25
507080,1,0,1,10000,0,1000002,25
507090,1,0,1,10000,0,1000002,25
507100,1,0,1,10000,0,1000002,25
507110,1,0,1,10000,0,1000002,25
507120,1,0,1,10000,0,1000002,25
507130,1,0,1,10000,0,1000002,25
507140,1,0,1,10000,0,1000002,25
507150,1,0,1,10000,0,1000002,25
507160,1,0,1,10000,0,1000002,25
507170,1,0,1,10000,0,1000002,25
507180,1,0,1,10000,0,1000002,25
507190,1,0,1,10000,0,1000002,25
507200,1,0,1,10000,0,1000002,25
508010,1,0,1,10000,0,1000002,25
508020,1,0,1,10000,0,1000002,25
508030,1,0,1,10000,0,1000002,25
508040,1,0,1,10000,0,1000002,25
508050,1,0,1,10000,0,1000002,25
508060,1,0,1,10000,0,1000002,25
508070,1,0,1,10000,0,1000002,25
508080,1,0,1,10000,0,1000002,25
508090,1,0,1,10000,0,1000002,25
508100,1,0,1,10000,0,1000002,25
508110,1,0,1,10000,0,1000002,25
508120,1,0,1,10000,0,1000002,25
508130,1,0,1,10000,0,1000002,25
508140,1,0,1,10000,0,1000002,25
508150,1,0,1,10000,0,1000002,25
508160,1,0,1,10000,0,1000002,25
508170,1,0,1,10000,0,1000002,25
508180,1,0,1,10000,0,1000002,25
508190,1,0,1,10000,0,1000002,25
508200,1,0,1,10000,0,1000002,25
509010,1,0,1,10000,0,1000002,25
509020,1,0,1,10000,0,1000002,25
509030,1,0,1,10000,0,1000002,25
509040,1,0,1,10000,0,1000002,25
509050,1,0,1,10000,0,1000002,25
509060,1,0,1,10000,0,1000002,25
509070,1,0,1,10000,0,1000002,25
509080,1,0,1,10000,0,1000002,25
509090,1,0,1,10000,0,1000002,25
509100,1,0,1,10000,0,1000002,25
509110,1,0,1,10000,0,1000002,25
509120,1,0,1,10000,0,1000002,25
509130,1,0,1,10000,0,1000002,25
509140,1,0,1,10000,0,1000002,25
509150,1,0,1,10000,0,1000002,25
509160,1,0,1,10000,0,1000002,25
509170,1,0,1,10000,0,1000002,25
509180,1,0,1,10000,0,1000002,25
509190,1,0,1,10000,0,1000002,25
509200,1,0,1,10000,0,1000002,25
510010,1,0,1,10000,0,1000002,25
510020,1,0,1,10000,0,1000002,25
510030,1,0,1,10000,0,1000002,25
510040,1,0,1,10000,0,1000002,25
510050,1,0,1,10000,0,1000002,25
510060,1,0,1,10000,0,1000002,25
510070,1,0,1,10000,0,1000002,25
510080,1,0,1,10000,0,1000002,25
510090,1,0,1,10000,0,1000002,25
510100,1,0,1,10000,0,1000002,25
510110,1,0,1,10000,0,1000002,25
510120,1,0,1,10000,0,1000002,25
510130,1,0,1,10000,0,1000002,25
510140,1,0,1,10000,0,1000002,25
510150,1,0,1,10000,0,1000002,25
510160,1,0,1,10000,0,1000002,25
510170,1,0,1,10000,0,1000002,25
