Id,,ShopId,,PackGroup,Order,Name,Recommend,RecommendDesc,Poster,Rank,Type,Label,LabelDesc,,SpecialGiftLabel,LockFront,UnLockFront,Front,UnlockConditions,UnlockText,ItemId,Price,ShowPrice,IosProductId,AndoridProductId,IosProductId_CR,AndoridProductId_CR,IosProductId_APJXF,AndoridProductId_APJXF,IosProductId_JP,AndoridProductId_JP,WebProductId,BuyCounts,RandValue,Active,AutoFresh,Rate,RateValue,Voucher,Pic,Desc,Coordinate,DataTracking,Setting,Refund,PremiumPoints,Subscription,ChannelLock
4030310,赦罪者(牧专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007041,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030311,蛰刺(吉拉蒂亚专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007042,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030312,古树弦琴(克尔苏娜专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007045,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030313,幽夜挂坠(小闪专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007049,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030314,骨翼摆件(昔莱专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007052,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030315,舰首帕米尔(伊卡洛斯专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007053,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030316,盛醴铜杯(桃专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007054,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030317,卯兔福印(异邦波斯菊专武),403,绿尖方商店,40303,98,,,,,,10,,,,,,,,,,"1007057,1",150,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030401,兽爪手套(阿涅克丝专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007004,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030402,半损的圣像(炽爱专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007005,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030403,护心鳞镜(水仙专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007006,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030404,镇魂御币(哀歌专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007011,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030405,炎鬼面(库萝心专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007014,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030406,失传圣冠(普琳普顿专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007019,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030407,荆棘责罚(艾什尔专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007026,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030408,女王权杖(阿波菲斯专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007027,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030409,万能通行卡(纳菲专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007028,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030410,天界绘本(丘吉尔专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007029,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030411,炎鬼的滑板(库萝爱专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007033,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030412,桃木教鞭(贝拉专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007034,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030413,封魔匕首(卡萝琳专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007044,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4030414,戒(贝卡丝专武),403,绿尖方商店,40304,97,,,,,,10,,,,,,,,,,"1007051,1",30,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
40401,星痕之页(UP池抽卡券),404,星魂结晶商店,,30,,,,,,10,0,,,,,,,,,"1001002,1",160,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40402,星痕之页（单抽券）,404,星魂结晶商店,,29,,,,,,10,0,,,,,,,,,"1001001,1",160,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40403,琳文石,404,星魂结晶商店,,27,,,,,,10,0,,,,,,,,,"1006222,10",100,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40404,改名卡,404,星魂结晶商店,,25,,,,,,10,0,,,,,,,,,"1001013,1",450,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40405,风丘之笛,404,星魂结晶商店,,20,,,,,,10,0,ui_shop_21,星痕好感,,,,,,,"1006607,5",260,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40406,回灵灯,404,星魂结晶商店,,19,,,,,,10,0,ui_shop_21,星痕好感,,,,,,,"1006608,5",260,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40407,星核,404,星魂结晶商店,,18,,,,,,10,0,ui_shop_21,星痕好感,,,,,,,"1006609,5",260,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40408,虚妄之实(星痕等级重置道具,404,星魂结晶商店,,24,,,,,,10,0,,,,,,,,,"1006245,1",300,,,,,,,,,,,1,0,1,2,1000,100,,,,,,1,,0,0,
40409,弃誓者的赎像（魔女等级交换道具）,404,星魂结晶商店,,23,,,,,,10,0,,,,,,,,,"1006246,1",100,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40410,香薰蜡烛（专武单抽券）,404,星魂结晶商店,,29,,,,,,10,0,,,,,,,,,"1001052,1",80,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40411,香薰蜡烛-限定（专武单抽券）,404,星魂结晶商店,,29,,,,,,10,0,,,,,,,,,"1001067,1",80,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
40412,幽幻蛛晶(皮肤代币),404,星魂结晶商店,,25,,,,,,10,0,,,,,,,,,"1001037,10",10,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
100101,战令经验道具,1001,,,99,,,,,,10,,,,,,,,,,"10101,1",1,,,,,,,,,,,0,0,1,,1000,100,,,,,,0,,0,0,
100201,秩序结晶（付费）换（免费）用,1002,,,98,,,,,,10,,,,,,,,,,"1000002,1",1,,,,,,,,,,,0,0,1,,1000,100,,,,,,0,,0,0,
41201,星斑玉,412,公会商店,,99,,,,,,10,7,ui_shop_21,星痕好感,,,,,,,"1006699,1",8000,,,,,,,,,,,1,0,1,0,1000,100,,,,,,1,,0,0,
41202,圣殿书篇,412,公会商店,,98,,,,,,10,12,ui_shop_26,星痕技能,,,,,,,"1006400,1",10000,,,,,,,,,,,1,0,1,0,1000,100,,,,,,1,,0,0,
41203,大型星源精魄,412,公会商店,,49,,,,,,10,7,ui_shop_20,星痕升级,,,,,,,"1006507,1",80,,,,,,,,,,,20,0,1,3,1000,100,,,,,,1,,0,0,
41204,技能书（低）,412,公会商店,,48,,,,,,10,12,ui_shop_26,星痕技能,,,,,,,"1006401,1",40,,,,,,,,,,,12,0,1,3,1000,100,,,,,,1,,0,0,
41205,技能书（中）,412,公会商店,,47,,,,,,10,12,ui_shop_26,星痕技能,,,,,,,"1006402,1",50,,,,,,,,,,,10,0,1,3,1000,100,,,,,,1,,0,0,
41206,技能书（高）,412,公会商店,,46,,,,,,10,12,ui_shop_26,星痕技能,,,,,,,"1006403,1",70,,,,,,,,,,,8,0,1,3,1000,100,,,,,,1,,0,0,
41207,本勒,412,公会商店,,45,,,,,,10,12,,,,,,,,,"1000003,5000",50,,,,,,,,,,,40,0,1,3,1000,100,,,,,,1,,0,0,
41208,符文自选箱,412,公会商店,,3,,,,,,10,12,,,,,,,"1307,3",ui_common_129,"1002165,1",1000,,,,,,,,,,,5,0,1,3,1000,100,,,,,,1,,0,0,
41209,魂石,412,公会商店,,2,,,,,,10,6,,,,,,,"1307,3",ui_common_129,"1006240,1",5000,,,,,,,,,,,1,0,1,3,1000,100,,,,,,1,,0,0,
41210,晶精,412,公会商店,,1,,,,,,10,6,,,,,,,"1307,3",ui_common_129,"1006241,1",5000,,,,,,,,,,,1,0,1,3,1000,100,,,,,,1,,0,0,
41211,符文随机箱,412,公会商店,,41,,,,,,10,0,,,,,,,,,"1002162,1",600,,,,,,,,,,,10,0,1,3,1000,100,,,,,,1,,0,0,
41212,高级礼物自选箱,412,公会商店,,40,,,,,,10,0,ui_shop_21,星痕好感,,,,,,,"1002121,1",30,,,,,,,,,,,5,0,1,3,1000,100,,,,,,1,,0,0,
41213,琳文石,412,公会商店,,39,,,,,,10,0,,,,,,,,,"1006222,10",1000,,,,,,,,,,,20,0,1,3,1000,100,,,,,,1,,0,0,
41214,专武升级突破道具,412,公会商店,,44,,,,,,10,0,,,,,,,,,"1006253,1",1200,,,,,,,,,,,20,0,1,3,1000,100,,,,,,1,,0,0,
41215,专武经验大,412,公会商店,,43,,,,,,10,0,,,,,,,,,"1006252,1",50,,,,,,,,,,,20,0,1,3,1000,100,,,,,,1,,0,0,
41216,专武经验中,412,公会商店,,42,,,,,,10,0,,,,,,,,,"1006251,1",30,,,,,,,,,,,30,0,1,3,1000,100,,,,,,1,,0,0,
41217,专武经验小,412,公会商店,,42,,,,,,10,0,,,,,,,,,"1006250,1",15,,,,,,,,,,,30,0,1,3,1000,100,,,,,,1,,0,0,
40601,贝儿的回响(贝儿),406,幻梦商店,,30,,,,,,10,0,,,,,,,,,"1009053,1",4500,,,,,,,,,,,9,0,1,0,1000,100,,,,,,1,,0,0,
40602,安娜的回响(安娜),406,幻梦商店,,29,,,,,,10,0,,,,,,,,,"1009054,1",4500,,,,,,,,,,,9,0,1,0,1000,100,,,,,,1,,0,0,
40603,普琳普顿的回响(普琳普顿),406,幻梦商店,,28,,,,,,10,0,,,,,,,,,"1009025,1",2250,,,,,,,,,,,4,10,1,3,1000,100,,,,,,1,,0,0,
40604,阿波菲斯的回响(阿波菲斯),406,幻梦商店,,27,,,,,,10,0,,,,,,,,,"1009044,1",2250,,,,,,,,,,,4,10,1,3,1000,100,,,,,,1,,0,0,
40605,阿涅克丝的回响(阿涅克丝),406,幻梦商店,,26,,,,,,10,0,,,,,,,,,"1009004,1",2250,,,,,,,,,,,4,10,1,3,1000,100,,,,,,1,,0,0,
40606,库萝心的回响(库萝心),406,幻梦商店,,25,,,,,,10,0,,,,,,,,,"1009019,1",2250,,,,,,,,,,,4,10,1,3,1000,100,,,,,,1,,0,0,
40607,库萝爱的回响(库萝爱),406,幻梦商店,,24,,,,,,10,0,,,,,,,,,"1009050,1",2250,,,,,,,,,,,4,10,1,3,1000,100,,,,,,1,,0,0,
40608,水仙的回响(水仙),406,幻梦商店,,23,,,,,,10,0,,,,,,,,,"1009007,1",2250,,,,,,,,,,,4,10,1,3,1000,100,,,,,,1,,0,0,
40609,贝拉的回响(贝拉),406,幻梦商店,,22,,,,,,10,0,,,,,,,,,"1009051,1",2250,,,,,,,,,,,4,10,1,3,1000,100,,,,,,1,,0,0,
40611,哀歌的回响(哀歌),406,幻梦商店,,20,,,,,,10,0,,,,,,,,,"1009015,1",2250,,,,,,,,,,,4,10,1,3,1000,100,,,,,,1,,0,0,
40612,艾什尔的回响(艾什尔),406,幻梦商店,,19,,,,,,10,0,,,,,,,,,"1009043,1",2250,,,,,,,,,,,4,10,1,3,1000,100,,,,,,1,,0,0,
40613,特殊技能材料,406,幻梦商店,,18,,,,,,10,0,,,,,,,,,"1006400,1",7200,,,,,,,,,,,5,0,1,3,1000,100,,,,,,1,,0,0,
40614,琳文石,406,幻梦商店,,17,,,,,,10,0,,,,,,,,,"1006222,10",120,,,,,,,,,,,30,0,1,3,1000,100,,,,,,1,,0,0,
40615,绿尖方,406,幻梦商店,,16,,,,,,10,0,,,,,,,,,"1001016,20",500,,,,,,,,,,,30,0,1,3,1000,100,,,,,,1,,0,0,
40616,蓝尖方,406,幻梦商店,,15,,,,,,10,0,,,,,,,,,"1001015,20",20,,,,,,,,,,,30,0,1,3,1000,100,,,,,,1,,0,0,
40617,福音经验巨大,406,幻梦商店,,14,,,,,,10,0,,,,,,,,,"1006508,1",100,,,,,,,,,,,10,0,1,3,1000,100,,,,,,1,,0,0,
40618,福音经验大,406,幻梦商店,,13,,,,,,10,0,,,,,,,,,"1006507,1",20,,,,,,,,,,,10,0,1,3,1000,100,,,,,,1,,0,0,
40619,福音经验中,406,幻梦商店,,12,,,,,,10,0,,,,,,,,,"1006506,1",5,,,,,,,,,,,20,0,1,3,1000,100,,,,,,1,,0,0,
40620,技能材料1,406,幻梦商店,,11,,,,,,10,0,,,,,,,,,"1006401,1",20,,,,,,,,,,,20,0,1,3,1000,100,,,,,,1,,0,0,
40621,技能材料2,406,幻梦商店,,10,,,,,,10,0,,,,,,,,,"1006402,1",40,,,,,,,,,,,20,0,1,3,1000,100,,,,,,1,,0,0,
40622,技能材料3,406,幻梦商店,,9,,,,,,10,0,,,,,,,,,"1006403,1",60,,,,,,,,,,,10,0,1,3,1000,100,,,,,,1,,0,0,
40623,金币,406,幻梦商店,,8,,,,,,10,0,,,,,,,,,"1000003,50",1,,,,,,,,,,,0,0,1,0,1000,100,,,,,,1,,0,0,
413001,星斑玉,413,秩序结晶商店,,30,,,,,,10,0,,,,,,,,,"1006699,1",980,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
413002,幽幻蛛晶(皮肤代币),413,秩序结晶商店,,25,,,,,,10,0,,,,,,,,,"1001037,10",10,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
413003,映像光球(插画代币),413,秩序结晶商店,,20,,,,,,10,0,,,,,,,,,"1001063,1",10,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
413004,星魂结晶,413,秩序结晶商店,,1,,,,,,10,0,,,,,,,,,"1000002,1",1,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
413005,虚妄之实(星痕等级重置道具,413,秩序结晶商店,,29,,,,,,10,0,,,,,,,,,"1006245,1",300,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
413006,魂石,413,秩序结晶商店,,28,,,,,,10,0,,,,,,,,,"1006240,1",350,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
413007,晶精,413,秩序结晶商店,,27,,,,,,10,0,,,,,,,,,"1006241,1",350,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
414001,普琳普顿的回响(普琳普顿),414,深渊之域商店,,50,,,,,,10,0,,,,,,,,,"1009025,1",1600,,,,,,,,,,,4,10,0,,1000,100,,,,,,1,,0,0,
414002,阿波菲斯的回响(阿波菲斯),414,深渊之域商店,,49,,,,,,10,0,,,,,,,,,"1009044,1",1600,,,,,,,,,,,4,10,0,,1000,100,,,,,,1,,0,0,
414003,阿涅克丝的回响(阿涅克丝),414,深渊之域商店,,48,,,,,,10,0,,,,,,,,,"1009004,1",1600,,,,,,,,,,,4,10,0,,1000,100,,,,,,1,,0,0,
414004,库萝心的回响(库萝心),414,深渊之域商店,,47,,,,,,10,0,,,,,,,,,"1009019,1",1600,,,,,,,,,,,4,10,0,,1000,100,,,,,,1,,0,0,
414005,库萝爱的回响(库萝爱),414,深渊之域商店,,46,,,,,,10,0,,,,,,,,,"1009050,1",1600,,,,,,,,,,,4,10,0,,1000,100,,,,,,1,,0,0,
414006,水仙的回响(水仙),414,深渊之域商店,,45,,,,,,10,0,,,,,,,,,"1009007,1",1600,,,,,,,,,,,4,10,0,,1000,100,,,,,,1,,0,0,
414007,贝拉的回响(贝拉),414,深渊之域商店,,44,,,,,,10,0,,,,,,,,,"1009051,1",1600,,,,,,,,,,,4,10,0,,1000,100,,,,,,1,,0,0,
414008,哀歌的回响(哀歌),414,深渊之域商店,,43,,,,,,10,0,,,,,,,,,"1009015,1",1600,,,,,,,,,,,4,10,0,,1000,100,,,,,,1,,0,0,
414009,艾什尔的回响(艾什尔),414,深渊之域商店,,42,,,,,,10,0,,,,,,,,,"1009043,1",1600,,,,,,,,,,,4,10,0,,1000,100,,,,,,1,,0,0,
414010,纳菲的回响(纳菲),414,深渊之域商店,,41,,,,,,10,0,,,,,,,,,"1009045,1",1600,,,,,,,,,,,4,10,0,,1000,100,,,,,,1,,0,0,
414011,觉醒之匣（5星星痕觉醒道具）,414,深渊之域商店,,40,,,,,,10,0,,,,,,,,,"1002171,1",2200,,,,,,,,,,,4,0,1,,1000,100,,,,,,1,,0,0,
414012,技能材料1,414,深渊之域商店,,11,,,,,,10,0,,,,,,,,,"1006401,1",2,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
414013,技能材料2,414,深渊之域商店,,10,,,,,,10,0,,,,,,,,,"1006402,1",4,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
414014,技能材料3,414,深渊之域商店,,9,,,,,,10,0,,,,,,,,,"1006403,1",6,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
414015,金币,414,深渊之域商店,,8,,,,,,10,0,,,,,,,,,"1000003,5000",10,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
414016,星痕之页（单抽券）,414,深渊之域商店,,29,,,,,,10,0,,,,,,,,,"1001001,1",160,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
414017,专武升级突破道具,414,深渊之域商店,,28,,,,,,10,0,,,,,,,,,"1006253,1",150,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
414018,专武经验大,414,深渊之域商店,,27,,,,,,10,0,,,,,,,,,"1006252,1",8,,,,,,,,,,,100,0,1,,1000,100,,,,,,1,,0,0,
414019,专武经验中,414,深渊之域商店,,26,,,,,,10,0,,,,,,,,,"1006251,1",5,,,,,,,,,,,100,0,1,,1000,100,,,,,,1,,0,0,
414020,专武经验小,414,深渊之域商店,,25,,,,,,10,0,,,,,,,,,"1006250,1",2,,,,,,,,,,,100,0,1,,1000,100,,,,,,1,,0,0,
414023,侍者制服(贝儿专武),414,深渊之域商店,,99,,,,,,10,,,,,,,,,,"1007035,1",6000,,,,,,,,,,,10,100,1,,1000,100,,,,,,1,,0,0,
414024,琼华(安娜专武),414,深渊之域商店,,98,,,,,,10,,,,,,,,,,"1007036,1",6000,,,,,,,,,,,10,100,1,,1000,100,,,,,,1,,0,0,
4140101,兽爪手套(阿涅克丝专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007004,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140102,半损的圣像(炽爱专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007005,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140103,护心鳞镜(水仙专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007006,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140104,镇魂御币(哀歌专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007011,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140105,炎鬼面(库萝心专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007014,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140106,失传圣冠(普琳普顿专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007019,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140107,荆棘责罚(艾什尔专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007026,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140108,女王权杖(阿波菲斯专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007027,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140109,万能通行卡(纳菲专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007028,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140110,天界绘本(丘吉尔专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007029,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140111,炎鬼的滑板(库萝爱专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007033,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140112,桃木教鞭(贝拉专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007034,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140113,封魔匕首(卡萝琳专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007044,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
4140114,戒(贝卡丝专武),414,深渊之域商店,41401,50,,,,,,10,,,,,,,,,,"1007051,1",800,,,,,,,,,,,3,100,1,,1000,100,,,,,,1,,0,0,
6010301,单抽券,60103,桃活动商店,,99,,,,,,10,0,,,,,,,"10202100,1",ui_shop_95,"1001001,1",500,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6010302,头像·桃灼春融,60103,桃活动商店,,98,,,,,,10,0,,,,,,,"10202200,1",ui_shop_93,"4020002,1",200,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6010303,UP单抽券,60103,桃活动商店,,100,,,,,,10,0,,,,,,,"10202150,1",ui_shop_94,"1001002,1",500,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6010304,符文随机箱,60103,桃活动商店,,50,,,,,,10,0,,,,,,,"10202050,1",ui_shop_96,"1002162,1",80,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
6010305,4星觉醒自选礼包,60103,桃活动商店,,49,,,,,,10,0,,,,,,,"10202200,1",ui_shop_93,"1002173,1",100,,,,,,,,,,,4,0,1,,1000,100,,,,,,1,,0,0,
6010306,福音经验中,60103,桃活动商店,,48,,,,,,10,0,,,,,,,,,"1006506,1",5,,,,,,,,,,,30,0,1,,1000,100,,,,,,1,,0,0,
6010307,福音经验大,60103,桃活动商店,,47,,,,,,10,0,,,,,,,,,"1006507,1",10,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6010308,突破自选低,60103,桃活动商店,,46,,,,,,10,0,,,,,,,,,"1002103,1",10,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6010309,突破自选中,60103,桃活动商店,,45,,,,,,10,0,,,,,,,,,"1002102,1",15,,,,,,,,,,,15,0,1,,1000,100,,,,,,1,,0,0,
6010310,技能材料1,60103,桃活动商店,,44,,,,,,10,0,,,,,,,,,"1006401,1",3,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6010311,技能材料2,60103,桃活动商店,,43,,,,,,10,0,,,,,,,,,"1006402,1",8,,,,,,,,,,,10,0,1,,1000,100,,,,,,1,,0,0,
6010312,金币,60103,桃活动商店,,1,,,,,,10,0,,,,,,,,,"1000003,200",1,,,,,,,,,,,0,0,1,,1000,100,,,,,,1,,0,0,
6010313,好感随机低,60103,桃活动商店,,41,,,,,,10,0,,,,,,,,,"1002133,1",5,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6010314,好感自选中,60103,桃活动商店,,40,,,,,,10,0,,,,,,,,,"1002122,1",10,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
6010315,技能材料1,60103,桃活动商店,,39,,,,,,10,0,,,,,,,,,"1006401,1",5,,,,,,,,,,,100,0,1,,1000,100,,,,,,1,,0,0,
6010316,技能材料2,60103,桃活动商店,,38,,,,,,10,0,,,,,,,,,"1006402,1",10,,,,,,,,,,,80,0,1,,1000,100,,,,,,1,,0,0,
6010317,技能材料3,60103,桃活动商店,,37,,,,,,10,0,,,,,,,,,"1006403,1",15,,,,,,,,,,,60,0,1,,1000,100,,,,,,1,,0,0,
6010318,福音经验中,60103,桃活动商店,,36,,,,,,10,0,,,,,,,,,"1006506,1",10,,,,,,,,,,,50,0,1,,1000,100,,,,,,1,,0,0,
6010319,福音经验巨大,60103,桃活动商店,,34,,,,,,10,0,,,,,,,,,"1006508,1",40,,,,,,,,,,,30,0,1,,1000,100,,,,,,1,,0,0,
6010320,福音经验大,60103,桃活动商店,,35,,,,,,10,0,,,,,,,,,"1006507,1",15,,,,,,,,,,,40,0,1,,1000,100,,,,,,1,,0,0,
6010321,好感自选中,60103,桃活动商店,,33,,,,,,10,0,,,,,,,,,"1002122,1",10,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6010322,好感自选高,60103,桃活动商店,,32,,,,,,10,0,,,,,,,,,"1002121,1",20,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6010323,传道突破道具高,60103,桃活动商店,,31,,,,,,10,0,,,,,,,,,"1006117,1",50,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6010324,神子突破道具高,60103,桃活动商店,,30,,,,,,10,0,,,,,,,,,"1006119,1",50,,,,,,,,,,,20,0,1,,1000,100,,,,,,1,,0,0,
6010325,锦绣序曲,60103,桃活动商店,,97,,,,,,10,0,,,,,,,,,"1031066,1",500,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6010326,丹心阵,60103,桃活动商店,,96,,,,,,10,0,,,,,,,,,"1031067,1",500,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6010327,星魂结晶,60103,桃活动商店,,95,,,,,,10,0,,,,,,,"10202200,1",ui_shop_93,"1000002,500",1000,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6010328,星魂结晶,60103,桃活动商店,,94,,,,,,10,0,,,,,,,"10202150,1",ui_shop_94,"1000002,300",800,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6010329,星魂结晶,60103,桃活动商店,,93,,,,,,10,0,,,,,,,"10202100,1",ui_shop_95,"1000002,200",500,,,,,,,,,,,1,0,1,,1000,100,,,,,,1,,0,0,
6010330,幽幻蛛晶(皮肤代币),60103,桃活动商店,,47,,,,,,10,0,,,,,,,,,"1001037,40",100,,,,,,,,,,,6,0,1,,1000,100,,,,,,1,,0,0,
6010331,魂石,60103,桃活动商店,,91,,,,,,10,0,,,,,,,,,"1006240,1",800,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6010332,晶精,60103,桃活动商店,,90,,,,,,10,0,,,,,,,,,"1006241,1",800,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6010333,遥控骰子,60103,桃活动商店,,89,,,,,,10,0,,,,,,,,,"1001012,1",300,,,,,,,,,,,3,0,1,,1000,100,,,,,,1,,0,0,
6040301,单抽券,60403,大波斯菊活动商店,,99,,,,,,10,0,,,,,,,"10402100,1",shop_lock_104002,"1001001,1",500,,,,,,,,,,,5,0,1,,1000,100,,,,,,1,,0,0,
