"Message_083_00003","Message_Char_083_S01_B_0001","3","Hero","Text","Str_DM_Rin_1_3_O","","","",""
"Message_083_00004","Message_Char_083_S01_B_0001","4","Hero","Text","Str_DM_Rin_1_4_O","","","",""
"Message_083_00005","Message_Char_083_S01_B_0001","5","Hero","Text","Str_DM_Rin_1_5_O","","","",""
"Message_083_00006","Message_Char_083_S01_B_0001","6","Reader","Text","Str_DM_Rin_1_6_O","","","",""
"Message_083_00007","Message_Char_083_S01_B_0001","7","Hero","Text","Str_DM_Rin_1_7_O","","","","101"
"Message_083_00008","Message_Char_083_S01_B_0001","8","Hero","Text","Str_DM_Rin_1_8_O","","","","102"
"Message_083_00009","Message_Char_083_S01_B_0001","9","Hero","Text","Str_DM_Rin_1_9_O","","","",""
"Message_083_00010","Message_Char_083_S01_B_0001","10","Hero","Text","Str_DM_Rin_1_10_O","","","",""
"Message_083_00011","Message_Char_083_S01_B_0001","11","Reader","Text","Str_DM_Rin_1_11_O","","","",""
"Message_083_00012","Message_Char_083_S01_B_0001","12","Hero","Text","Str_DM_Rin_1_12_O","","","",""
"Message_083_00013","Message_Char_083_S01_B_0001","13","Hero","Text","Str_DM_Rin_1_13_O","","","",""
"Message_083_00014","Message_Char_083_S01_B_0001","14","Hero","Story","","","Episode_C_083_S01_1","",""
"Message_083_00015","Message_Char_083_S01_B_0001","15","Hero","Text","Str_DM_Rin_1_1_E","","","",""
"Message_083_00016","Message_Char_083_S01_B_0001","16","Hero","Text","Str_DM_Rin_1_2_E","","","",""
"Message_083_00017","Message_Char_083_S01_B_0001","17","Hero","Text","Str_DM_Rin_1_3_E","","","",""
"Message_083_00018","Message_Char_083_S01_B_0001","18","Reader","Text","Str_DM_Rin_1_4_E","","","",""
"Message_083_00019","Message_Char_083_S01_B_0001","19","Hero","Text","Str_DM_Rin_1_5_E","","","",""
"Message_083_00020","Message_Char_083_S01_B_0001","20","Hero","Text","Str_DM_Rin_1_6_E","","","",""
"Message_083_00021","Message_Char_083_S01_B_0001","21","Hero","Text","Str_DM_Rin_1_7_E","","","",""
"Message_083_00022","Message_Char_083_S01_B_0001","22","Reader","Text","Str_DM_Rin_1_8_E","","","",""
"Message_083_00023","Message_Char_083_S01_B_0002","1","Hero","Text","Str_DM_Rin_2_1_O","","","",""
"Message_083_00024","Message_Char_083_S01_B_0002","2","Hero","Text","Str_DM_Rin_2_2_O","","","",""
"Message_083_00025","Message_Char_083_S01_B_0002","3","Reader","Text","Str_DM_Rin_2_3_O","","","",""
"Message_083_00026","Message_Char_083_S01_B_0002","4","Hero","Text","Str_DM_Rin_2_4_O","","","","201"
"Message_083_00027","Message_Char_083_S01_B_0002","5","Hero","Text","Str_DM_Rin_2_5_O","","","","202"
"Message_083_00028","Message_Char_083_S01_B_0002","6","Reader","Text","Str_DM_Rin_2_6_O","","","",""
"Message_083_00029","Message_Char_083_S01_B_0002","7","Hero","Text","Str_DM_Rin_2_7_O","","","",""
"Message_083_00030","Message_Char_083_S01_B_0002","8","Hero","Text","Str_DM_Rin_2_8_O","","","",""
"Message_083_00031","Message_Char_083_S01_B_0002","9","Hero","Text","Str_DM_Rin_2_9_O","","","",""
"Message_083_00032","Message_Char_083_S01_B_0002","10","Hero","Text","Str_DM_Rin_2_10_O","","","",""
"Message_083_00033","Message_Char_083_S01_B_0002","11","Hero","Story","","","Episode_C_083_S01_2","",""
"Message_083_00034","Message_Char_083_S01_B_0002","12","Hero","Text","Str_DM_Rin_2_1_E","","","",""
"Message_083_00035","Message_Char_083_S01_B_0002","13","Hero","Text","Str_DM_Rin_2_2_E","","","",""
"Message_083_00036","Message_Char_083_S01_B_0002","14","Hero","Text","Str_DM_Rin_2_3_E","","","",""
"Message_083_00037","Message_Char_083_S01_B_0002","15","Reader","Text","Str_DM_Rin_2_4_E","","","",""
"Message_083_00038","Message_Char_083_S01_B_0002","16","Hero","Text","Str_DM_Rin_2_5_E","","","",""
"Message_083_00039","Message_Char_083_S01_B_0002","17","Hero","Text","Str_DM_Rin_2_6_E","","","",""
"Message_083_00040","Message_Char_083_S01_B_0002","18","Reader","Text","Str_DM_Rin_2_7_E","","","",""
"Message_083_00041","Message_Char_083_S01_B_0002","19","Hero","Text","Str_DM_Rin_2_8_E","","","",""
"Message_083_00042","Message_Char_083_S01_B_0003","1","Hero","Text","Str_DM_Rin_3_1_O","","","",""
"Message_083_00043","Message_Char_083_S01_B_0003","2","Hero","Text","Str_DM_Rin_3_2_O","","","",""
"Message_083_00044","Message_Char_083_S01_B_0003","3","Reader","Text","Str_DM_Rin_3_3_O","","","",""
"Message_083_00045","Message_Char_083_S01_B_0003","4","Hero","Text","Str_DM_Rin_3_4_O","","","",""
"Message_083_00046","Message_Char_083_S01_B_0003","5","Hero","Text","Str_DM_Rin_3_5_O","","","",""
"Message_083_00047","Message_Char_083_S01_B_0003","6","Hero","Text","Str_DM_Rin_3_6_O","","","",""
"Message_083_00048","Message_Char_083_S01_B_0003","7","Reader","Text","Str_DM_Rin_3_7_O","","","",""
"Message_083_00049","Message_Char_083_S01_B_0003","8","Hero","Story","","","Episode_C_083_S01_3","",""
"Message_083_00050","Message_Char_083_S01_B_0003","9","Reader","Image","Str_DM_Rin_3_1_E","Assets/Data/Illust/Story_21_Rin_002.png","","",""
"Message_083_00051","Message_Char_083_S01_B_0003","10","Hero","Text","Str_DM_Rin_3_2_E","","","",""
"Message_083_00052","Message_Char_083_S01_B_0003","11","Hero","Text","Str_DM_Rin_3_3_E","","","",""
"Message_083_00053","Message_Char_083_S01_B_0003","12","Hero","Text","Str_DM_Rin_3_4_E","","","",""
"Message_083_00054","Message_Char_083_S01_B_0003","13","Hero","Text","Str_DM_Rin_3_5_E","","","",""
"Message_083_00055","Message_Char_083_S01_B_0003","14","Reader","Text","Str_DM_Rin_3_6_E","","","",""
"Message_083_00056","Message_Char_083_S01_B_0003","15","Hero","Text","Str_DM_Rin_3_7_E","","","","301"
"Message_083_00057","Message_Char_083_S01_B_0003","16","Hero","Text","Str_DM_Rin_3_8_E","","","","302"
"Message_083_00058","Message_Char_083_S01_B_0003","17","Hero","Text","Str_DM_Rin_3_9_E","","","",""
"Message_083_00059","Message_Char_083_S01_B_0003","18","Hero","Text","Str_DM_Rin_3_10_E","","","",""
"Message_083_00060","Message_Char_083_S01_B_0004","1","Hero","Text","Str_DM_Rin_4_1_O","","","",""
"Message_083_00061","Message_Char_083_S01_B_0004","2","Hero","Text","Str_DM_Rin_4_2_O","","","",""
"Message_083_00062","Message_Char_083_S01_B_0004","3","Reader","Text","Str_DM_Rin_4_3_O","","","",""
"Message_083_00063","Message_Char_083_S01_B_0004","4","Hero","Text","Str_DM_Rin_4_4_O","","","",""
"Message_083_00064","Message_Char_083_S01_B_0004","5","Hero","Text","Str_DM_Rin_4_5_O","","","",""
"Message_083_00065","Message_Char_083_S01_B_0004","6","Hero","Text","Str_DM_Rin_4_6_O","","","",""
"Message_083_00066","Message_Char_083_S01_B_0004","7","Hero","Story","","","Episode_C_083_S01_4","",""
"Message_083_00067","Message_Char_083_S01_B_0004","8","Hero","Call","Str_DM_Call_P","","","Call_Char_083_S01_1",""
"Message_066_00001","Message_Char_066_S01_B_0001","1","Hero","Text","Str_DM_Mimir_1_1_O","","","",""
"Message_066_00002","Message_Char_066_S01_B_0001","2","Hero","Text","Str_DM_Mimir_1_2_O","","","",""
"Message_066_00003","Message_Char_066_S01_B_0001","3","Reader","Text","Str_DM_Mimir_1_3_O","","","",""
"Message_066_00004","Message_Char_066_S01_B_0001","4","Hero","Text","Str_DM_Mimir_1_4_O","","","",""
"Message_066_00005","Message_Char_066_S01_B_0001","5","Hero","Text","Str_DM_Mimir_1_5_O","","","",""
"Message_066_00006","Message_Char_066_S01_B_0001","6","Hero","Text","Str_DM_Mimir_1_6_O","","","",""
"Message_066_00007","Message_Char_066_S01_B_0001","7","Hero","Text","Str_DM_Mimir_1_7_O","","","",""
"Message_066_00008","Message_Char_066_S01_B_0001","8","Hero","Text","Str_DM_Mimir_1_8_O","","","",""
"Message_066_00009","Message_Char_066_S01_B_0001","9","Hero","Text","Str_DM_Mimir_1_9_O","","","",""
"Message_066_00010","Message_Char_066_S01_B_0001","10","Reader","Text","Str_DM_Mimir_1_10_O","","","",""
"Message_066_00011","Message_Char_066_S01_B_0001","11","Hero","Text","Str_DM_Mimir_1_11_O","","","",""
"Message_066_00012","Message_Char_066_S01_B_0001","12","Hero","Text","Str_DM_Mimir_1_12_O","","","",""
"Message_066_00013","Message_Char_066_S01_B_0001","13","Hero","Text","Str_DM_Mimir_1_13_O","","","",""
"Message_066_00014","Message_Char_066_S01_B_0001","14","Reader","Text","Str_DM_Mimir_1_14_O","","","",""
"Message_066_00015","Message_Char_066_S01_B_0001","15","Hero","Text","Str_DM_Mimir_1_15_O","","","",""
"Message_066_00016","Message_Char_066_S01_B_0001","16","Hero","Text","Str_DM_Mimir_1_16_O","","","",""
"Message_066_00017","Message_Char_066_S01_B_0001","17","Reader","Text","Str_DM_Mimir_1_17_O","","","",""
"Message_066_00018","Message_Char_066_S01_B_0001","18","Hero","Text","Str_DM_Mimir_1_18_O","","","",""
"Message_066_00019","Message_Char_066_S01_B_0001","19","Hero","Text","Str_DM_Mimir_1_19_O","","","",""
"Message_066_00020","Message_Char_066_S01_B_0001","20","Hero","Text","Str_DM_Mimir_1_20_O","","","",""
"Message_066_00021","Message_Char_066_S01_B_0001","21","Hero","Story","","","Episode_C_066_S01_1","",""
"Message_066_00022","Message_Char_066_S01_B_0001","22","Hero","Text","Str_DM_Mimir_1_1_E","","","",""
"Message_066_00023","Message_Char_066_S01_B_0001","23","Hero","Text","Str_DM_Mimir_1_2_E","","","",""
"Message_066_00024","Message_Char_066_S01_B_0001","24","Hero","Text","Str_DM_Mimir_1_3_E","","","",""
"Message_066_00025","Message_Char_066_S01_B_0001","25","Reader","Text","Str_DM_Mimir_1_4_E","","","",""
"Message_066_00026","Message_Char_066_S01_B_0001","26","Hero","Text","Str_DM_Mimir_1_5_E","","","",""
"Message_066_00027","Message_Char_066_S01_B_0001","27","Hero","Text","Str_DM_Mimir_1_6_E","","","",""
"Message_066_00028","Message_Char_066_S01_B_0001","28","Reader","Text","Str_DM_Mimir_1_7_E","","","",""
"Message_066_00029","Message_Char_066_S01_B_0002","1","Hero","Text","Str_DM_Mimir_2_1_O","","","",""
"Message_066_00030","Message_Char_066_S01_B_0002","2","Hero","Text","Str_DM_Mimir_2_2_O","","","",""
"Message_066_00031","Message_Char_066_S01_B_0002","3","Hero","Text","Str_DM_Mimir_2_3_O","","","",""
"Message_066_00032","Message_Char_066_S01_B_0002","4","Hero","Text","Str_DM_Mimir_2_4_O","","","",""
"Message_066_00033","Message_Char_066_S01_B_0002","5","Reader","Text","Str_DM_Mimir_2_5_O","","","",""
"Message_066_00034","Message_Char_066_S01_B_0002","6","Hero","Text","Str_DM_Mimir_2_6_O","","","","201"
"Message_066_00035","Message_Char_066_S01_B_0002","7","Hero","Text","Str_DM_Mimir_2_7_O","","","","202"
"Message_066_00036","Message_Char_066_S01_B_0002","8","Hero","Text","Str_DM_Mimir_2_8_O","","","",""
"Message_066_00037","Message_Char_066_S01_B_0002","9","Hero","Text","Str_DM_Mimir_2_9_O","","","",""
"Message_066_00038","Message_Char_066_S01_B_0002","10","Hero","Text","Str_DM_Mimir_2_10_O","","","",""
"Message_066_00039","Message_Char_066_S01_B_0002","11","Hero","Text","Str_DM_Mimir_2_11_O","","","",""
"Message_066_00040","Message_Char_066_S01_B_0002","12","Hero","Text","Str_DM_Mimir_2_12_O","","","",""
"Message_066_00041","Message_Char_066_S01_B_0002","13","Reader","Text","Str_DM_Mimir_2_13_O","","","",""
"Message_066_00042","Message_Char_066_S01_B_0002","14","Hero","Text","Str_DM_Mimir_2_14_O","","","",""
"Message_066_00043","Message_Char_066_S01_B_0002","15","Hero","Text","Str_DM_Mimir_2_15_O","","","",""
"Message_066_00044","Message_Char_066_S01_B_0002","16","Hero","Story","","","Episode_C_066_S01_2","",""
"Message_066_00045","Message_Char_066_S01_B_0002","17","Hero","Text","Str_DM_Mimir_2_1_E","","","",""
"Message_066_00046","Message_Char_066_S01_B_0002","18","Hero","Text","Str_DM_Mimir_2_2_E","","","",""
"Message_066_00047","Message_Char_066_S01_B_0002","19","Hero","Text","Str_DM_Mimir_2_3_E","","","",""
"Message_066_00048","Message_Char_066_S01_B_0002","20","Reader","Text","Str_DM_Mimir_2_4_E","","","",""
"Message_066_00049","Message_Char_066_S01_B_0002","21","Hero","Text","Str_DM_Mimir_2_5_E","","","",""
"Message_066_00050","Message_Char_066_S01_B_0003","1","Hero","Text","Str_DM_Mimir_3_1_O","","","",""
"Message_066_00051","Message_Char_066_S01_B_0003","2","Hero","Text","Str_DM_Mimir_3_2_O","","","",""
"Message_066_00052","Message_Char_066_S01_B_0003","3","Hero","Text","Str_DM_Mimir_3_3_O","","","",""
"Message_066_00053","Message_Char_066_S01_B_0003","4","Hero","Text","Str_DM_Mimir_3_4_O","","","",""
"Message_066_00054","Message_Char_066_S01_B_0003","5","Hero","Text","Str_DM_Mimir_3_5_O","","","",""
"Message_066_00055","Message_Char_066_S01_B_0003","6","Hero","Image","Str_DM_Mimir_3_6_O","Assets/Data/Illust/Story_21_Mimir_002.png","","",""
"Message_066_00056","Message_Char_066_S01_B_0003","7","Hero","Text","Str_DM_Mimir_3_7_O","","","",""
"Message_066_00057","Message_Char_066_S01_B_0003","8","Reader","Text","Str_DM_Mimir_3_8_O","","","",""
"Message_066_00058","Message_Char_066_S01_B_0003","9","Hero","Text","Str_DM_Mimir_3_9_O","","","",""
"Message_066_00059","Message_Char_066_S01_B_0003","10","Hero","Text","Str_DM_Mimir_3_10_O","","","",""
"Message_066_00060","Message_Char_066_S01_B_0003","11","Reader","Text","Str_DM_Mimir_3_11_O","","","",""
"Message_066_00061","Message_Char_066_S01_B_0003","12","Hero","Text","Str_DM_Mimir_3_12_O","","","",""
"Message_066_00062","Message_Char_066_S01_B_0003","13","Hero","Text","Str_DM_Mimir_3_13_O","","","",""
"Message_066_00063","Message_Char_066_S01_B_0003","14","Hero","Story","","","Episode_C_066_S01_3","",""
"Message_066_00064","Message_Char_066_S01_B_0003","15","Hero","Text","Str_DM_Mimir_3_1_E","","","",""
"Message_066_00065","Message_Char_066_S01_B_0003","16","Hero","Text","Str_DM_Mimir_3_2_E","","","",""
"Message_066_00066","Message_Char_066_S01_B_0003","17","Hero","Text","Str_DM_Mimir_3_3_E","","","",""
"Message_066_00067","Message_Char_066_S01_B_0003","18","Reader","Text","Str_DM_Mimir_3_4_E","","","",""
"Message_066_00068","Message_Char_066_S01_B_0003","19","Hero","Text","Str_DM_Mimir_3_5_E","","","",""
"Message_066_00069","Message_Char_066_S01_B_0003","20","Hero","Text","Str_DM_Mimir_3_6_E","","","",""
"Message_066_00070","Message_Char_066_S01_B_0003","21","Hero","Text","Str_DM_Mimir_3_7_E","","","",""
"Message_066_00071","Message_Char_066_S01_B_0003","22","Hero","Text","Str_DM_Mimir_3_8_E","","","",""
"Message_066_00072","Message_Char_066_S01_B_0004","1","Hero","Text","Str_DM_Mimir_4_1_O","","","",""
"Message_066_00073","Message_Char_066_S01_B_0004","2","Hero","Text","Str_DM_Mimir_4_2_O","","","",""
"Message_066_00074","Message_Char_066_S01_B_0004","3","Hero","Text","Str_DM_Mimir_4_3_O","","","",""
"Message_066_00075","Message_Char_066_S01_B_0004","4","Reader","Text","Str_DM_Mimir_4_4_O","","","",""
"Message_066_00076","Message_Char_066_S01_B_0004","5","Hero","Text","Str_DM_Mimir_4_5_O","","","",""
"Message_066_00077","Message_Char_066_S01_B_0004","6","Hero","Text","Str_DM_Mimir_4_6_O","","","",""
"Message_066_00078","Message_Char_066_S01_B_0004","7","Hero","Text","Str_DM_Mimir_4_7_O","","","",""
"Message_066_00079","Message_Char_066_S01_B_0004","8","Reader","Text","Str_DM_Mimir_4_8_O","","","",""
"Message_066_00080","Message_Char_066_S01_B_0004","9","Hero","Text","Str_DM_Mimir_4_9_O","","","",""
"Message_066_00081","Message_Char_066_S01_B_0004","10","Hero","Text","Str_DM_Mimir_4_10_O","","","",""
"Message_066_00082","Message_Char_066_S01_B_0004","11","Hero","Story","","","Episode_C_066_S01_4","",""
"Message_066_00083","Message_Char_066_S01_B_0004","12","Hero","Call","Str_DM_Call_P","","","Call_Char_066_S01_1",""
"Message_084_00001","Message_Char_084_S01_G_0001","1","Hero","Text","Str_DM_Bell_1_1_O","","","",""
"Message_084_00002","Message_Char_084_S01_G_0001","2","Hero","Text","Str_DM_Bell_1_2_O","","","",""
"Message_084_00003","Message_Char_084_S01_G_0001","3","Reader","Text","Str_DM_Bell_1_3_O","","","",""
"Message_084_00004","Message_Char_084_S01_G_0001","4","Hero","Text","Str_DM_Bell_1_4_O","","","","101"
"Message_084_00005","Message_Char_084_S01_G_0001","5","Hero","Text","Str_DM_Bell_1_5_O","","","","102"
"Message_084_00006","Message_Char_084_S01_G_0001","6","Hero","Text","Str_DM_Bell_1_6_O","","","",""
"Message_084_00007","Message_Char_084_S01_G_0001","7","Hero","Text","Str_DM_Bell_1_7_O","","","",""
"Message_084_00008","Message_Char_084_S01_G_0001","8","Hero","Emoticon","Str_DM_Emoticon_P","Assets/Data/Content/Mirrorgram/Emoji/Emoji_011.png","","",""
"Message_084_00009","Message_Char_084_S01_G_0001","9","Reader","Text","Str_DM_Bell_1_9_O","","","",""
"Message_084_00010","Message_Char_084_S01_G_0001","10","Hero","Text","Str_DM_Bell_1_10_O","","","","103"
"Message_084_00011","Message_Char_084_S01_G_0001","11","Hero","Text","Str_DM_Bell_1_11_O","","","","104"
"Message_084_00012","Message_Char_084_S01_G_0001","12","Reader","Text","Str_DM_Bell_1_12_O","","","",""
"Message_084_00013","Message_Char_084_S01_G_0001","13","Hero","Text","Str_DM_Bell_1_13_O","","","",""
"Message_084_00014","Message_Char_084_S01_G_0001","14","Hero","Story","","","Episode_C_084_S01_1","",""
"Message_084_00015","Message_Char_084_S01_G_0001","15","Hero","Text","Str_DM_Bell_1_1_E","","","",""
"Message_084_00016","Message_Char_084_S01_G_0001","16","Hero","Text","Str_DM_Bell_1_2_E","","","",""
"Message_084_00017","Message_Char_084_S01_G_0001","17","Reader","Text","Str_DM_Bell_1_3_E","","","",""
"Message_084_00018","Message_Char_084_S01_G_0001","18","Hero","Text","Str_DM_Bell_1_4_E","","","",""
"Message_084_00019","Message_Char_084_S01_G_0001","19","Hero","Text","Str_DM_Bell_1_5_E","","","",""
"Message_084_00020","Message_Char_084_S01_G_0001","20","Hero","Text","Str_DM_Bell_1_6_E","","","",""
"Message_084_00021","Message_Char_084_S01_G_0001","21","Reader","Text","Str_DM_Bell_1_7_E","","","",""
"Message_084_00022","Message_Char_084_S01_G_0001","22","Hero","Text","Str_DM_Bell_1_8_E","","","",""
"Message_084_00023","Message_Char_084_S01_G_0002","1","Hero","Text","Str_DM_Bell_2_1_O","","","",""
"Message_084_00024","Message_Char_084_S01_G_0002","2","Hero","Text","Str_DM_Bell_2_2_O","","","",""
"Message_084_00025","Message_Char_084_S01_G_0002","3","Reader","Text","Str_DM_Bell_2_3_O","","","",""
"Message_084_00026","Message_Char_084_S01_G_0002","4","Hero","Text","Str_DM_Bell_2_4_O","","","","201"
"Message_084_00027","Message_Char_084_S01_G_0002","5","Hero","Text","Str_DM_Bell_2_5_O","","","","202"
"Message_084_00028","Message_Char_084_S01_G_0002","6","Hero","Text","Str_DM_Bell_2_6_O","","","",""
"Message_084_00029","Message_Char_084_S01_G_0002","7","Hero","Text","Str_DM_Bell_2_7_O","","","",""
"Message_084_00030","Message_Char_084_S01_G_0002","8","Hero","Text","Str_DM_Bell_2_8_O","","","",""
"Message_084_00031","Message_Char_084_S01_G_0002","9","Hero","Text","Str_DM_Bell_2_9_O","","","",""
"Message_084_00032","Message_Char_084_S01_G_0002","10","Hero","Text","Str_DM_Bell_2_10_O","","","",""
"Message_084_00033","Message_Char_084_S01_G_0002","11","Reader","Text","Str_DM_Bell_2_11_O","","","",""
"Message_084_00034","Message_Char_084_S01_G_0002","12","Hero","Text","Str_DM_Bell_2_12_O","","","",""
"Message_084_00035","Message_Char_084_S01_G_0002","13","Hero","Text","Str_DM_Bell_2_13_O","","","",""
"Message_084_00036","Message_Char_084_S01_G_0002","14","Hero","Story","","","Episode_C_084_S01_2","",""
"Message_084_00037","Message_Char_084_S01_G_0002","15","Hero","Text","Str_DM_Bell_2_1_E","","","",""
"Message_084_00038","Message_Char_084_S01_G_0002","16","Hero","Text","Str_DM_Bell_2_2_E","","","",""
"Message_084_00039","Message_Char_084_S01_G_0002","17","Reader","Text","Str_DM_Bell_2_3_E","","","",""
"Message_084_00040","Message_Char_084_S01_G_0002","18","Hero","Text","Str_DM_Bell_2_4_E","","","",""
"Message_084_00041","Message_Char_084_S01_G_0002","19","Hero","Text","Str_DM_Bell_2_5_E","","","",""
"Message_084_00042","Message_Char_084_S01_G_0002","20","Hero","Text","Str_DM_Bell_2_6_E","","","",""
"Message_084_00043","Message_Char_084_S01_G_0002","21","Reader","Text","Str_DM_Bell_2_7_E","","","",""
"Message_084_00044","Message_Char_084_S01_G_0002","22","Reader","Image","Str_DM_Bell_2_8_E","Assets/Data/Illust/Story_21_Bell_002.png","","",""
"Message_084_00045","Message_Char_084_S01_G_0002","23","Hero","Text","Str_DM_Bell_2_9_E","","","",""
"Message_084_00046","Message_Char_084_S01_G_0002","24","Hero","Text","Str_DM_Bell_2_10_E","","","",""
"Message_084_00047","Message_Char_084_S01_G_0003","1","Hero","Text","Str_DM_Bell_3_1_O","","","",""
"Message_084_00048","Message_Char_084_S01_G_0003","2","Hero","Text","Str_DM_Bell_3_2_O","","","",""
"Message_084_00049","Message_Char_084_S01_G_0003","3","Reader","Text","Str_DM_Bell_3_3_O","","","",""
"Message_084_00050","Message_Char_084_S01_G_0003","4","Hero","Text","Str_DM_Bell_3_4_O","","","","301"
"Message_084_00051","Message_Char_084_S01_G_0003","5","Hero","Text","Str_DM_Bell_3_5_O","","","","302"
"Message_084_00052","Message_Char_084_S01_G_0003","6","Hero","Text","Str_DM_Bell_3_6_O","","","",""
"Message_084_00053","Message_Char_084_S01_G_0003","7","Hero","Text","Str_DM_Bell_3_7_O","","","",""
"Message_084_00054","Message_Char_084_S01_G_0003","8","Hero","Story","","","Episode_C_084_S01_3","",""
"Message_084_00055","Message_Char_084_S01_G_0003","9","Hero","Text","Str_DM_Bell_3_1_E","","","",""
"Message_084_00056","Message_Char_084_S01_G_0003","10","Hero","Text","Str_DM_Bell_3_2_E","","","",""
"Message_084_00057","Message_Char_084_S01_G_0003","11","Reader","Text","Str_DM_Bell_3_3_E","","","",""
"Message_084_00058","Message_Char_084_S01_G_0003","12","Hero","Text","Str_DM_Bell_3_4_E","","","",""
"Message_084_00059","Message_Char_084_S01_G_0003","13","Hero","Text","Str_DM_Bell_3_5_E","","","",""
"Message_084_00060","Message_Char_084_S01_G_0004","1","Hero","Text","Str_DM_Bell_4_1_O","","","",""
"Message_084_00061","Message_Char_084_S01_G_0004","2","Hero","Text","Str_DM_Bell_4_2_O","","","",""
"Message_084_00062","Message_Char_084_S01_G_0004","3","Hero","Emoticon","Str_DM_Emoticon_P","Assets/Data/Content/Mirrorgram/Emoji/Emoji_011.png","","",""
"Message_084_00063","Message_Char_084_S01_G_0004","4","Reader","Text","Str_DM_Bell_4_4_O","","","",""
"Message_084_00064","Message_Char_084_S01_G_0004","5","Hero","Text","Str_DM_Bell_4_5_O","","","","401"
"Message_084_00065","Message_Char_084_S01_G_0004","6","Hero","Text","Str_DM_Bell_4_6_O","","","","402"
"Message_084_00066","Message_Char_084_S01_G_0004","7","Hero","Text","Str_DM_Bell_4_7_O","","","",""
"Message_084_00067","Message_Char_084_S01_G_0004","8","Reader","Text","Str_DM_Bell_4_8_O","","","",""
"Message_084_00068","Message_Char_084_S01_G_0004","9","Hero","Text","Str_DM_Bell_4_9_O","","","",""
"Message_084_00069","Message_Char_084_S01_G_0004","10","Hero","Text","Str_DM_Bell_4_10_O","","","",""
"Message_084_00070","Message_Char_084_S01_G_0004","11","Hero","Story","","","Episode_C_084_S01_4","",""
"Message_084_00071","Message_Char_084_S01_G_0004","12","Hero","Call","Str_DM_Call_P","","","Call_Char_084_S01_1",""
"Message_088_00001","Message_Char_088_S01_R_0001","1","Hero","Text","Str_DM_Belladonna_1_1_O","","","",""
"Message_088_00002","Message_Char_088_S01_R_0001","2","Hero","Text","Str_DM_Belladonna_1_2_O","","","",""
"Message_088_00003","Message_Char_088_S01_R_0001","3","Hero","Text","Str_DM_Belladonna_1_3_O","","","",""
"Message_088_00004","Message_Char_088_S01_R_0001","4","Hero","Text","Str_DM_Belladonna_1_4_O","","","",""
"Message_088_00005","Message_Char_088_S01_R_0001","5","Hero","Text","Str_DM_Belladonna_1_5_O","","","",""
"Message_088_00006","Message_Char_088_S01_R_0001","6","Reader","Text","Str_DM_Belladonna_1_6_O","","","",""
"Message_088_00007","Message_Char_088_S01_R_0001","7","Hero","Text","Str_DM_Belladonna_1_7_O","","","",""
"Message_088_00008","Message_Char_088_S01_R_0001","8","Hero","Text","Str_DM_Belladonna_1_8_O","","","",""
"Message_088_00009","Message_Char_088_S01_R_0001","9","Hero","Story","","","Episode_C_088_S01_1","",""
"Message_088_00010","Message_Char_088_S01_R_0001","10","Hero","Text","Str_DM_Belladonna_1_1_E","","","",""
"Message_088_00011","Message_Char_088_S01_R_0001","11","Hero","Text","Str_DM_Belladonna_1_2_E","","","",""
"Message_088_00012","Message_Char_088_S01_R_0001","12","Reader","Text","Str_DM_Belladonna_1_3_E","","","",""
"Message_088_00013","Message_Char_088_S01_R_0001","13","Hero","Text","Str_DM_Belladonna_1_4_E","","","",""
"Message_088_00014","Message_Char_088_S01_R_0001","14","Hero","Text","Str_DM_Belladonna_1_5_E","","","",""
"Message_088_00015","Message_Char_088_S01_R_0001","15","Hero","Text","Str_DM_Belladonna_1_6_E","","","",""
"Message_088_00016","Message_Char_088_S01_R_0001","16","Hero","Text","Str_DM_Belladonna_1_7_E","","","",""
"Message_088_00017","Message_Char_088_S01_R_0001","17","Hero","Text","Str_DM_Belladonna_1_8_E","","","",""
"Message_088_00018","Message_Char_088_S01_R_0002","1","Hero","Text","Str_DM_Belladonna_2_1_O","","","",""
"Message_088_00019","Message_Char_088_S01_R_0002","2","Hero","Text","Str_DM_Belladonna_2_2_O","","","",""
"Message_088_00020","Message_Char_088_S01_R_0002","3","Reader","Text","Str_DM_Belladonna_2_3_O","","","",""
"Message_088_00021","Message_Char_088_S01_R_0002","4","Hero","Text","Str_DM_Belladonna_2_4_O","","","",""
"Message_088_00022","Message_Char_088_S01_R_0002","5","Hero","Text","Str_DM_Belladonna_2_5_O","","","",""
"Message_088_00023","Message_Char_088_S01_R_0002","6","Reader","Text","Str_DM_Belladonna_2_6_O","","","",""
"Message_088_00024","Message_Char_088_S01_R_0002","7","Hero","Text","Str_DM_Belladonna_2_7_O","","","",""
"Message_088_00025","Message_Char_088_S01_R_0002","8","Hero","Text","Str_DM_Belladonna_2_8_O","","","",""
"Message_088_00026","Message_Char_088_S01_R_0002","9","Hero","Text","Str_DM_Belladonna_2_9_O","","","",""
"Message_088_00027","Message_Char_088_S01_R_0002","10","Hero","Text","Str_DM_Belladonna_2_10_O","","","",""
"Message_088_00028","Message_Char_088_S01_R_0002","11","Hero","Story","","","Episode_C_088_S01_2","",""
"Message_088_00029","Message_Char_088_S01_R_0002","12","Hero","Text","Str_DM_Belladonna_2_1_E","","","",""
"Message_088_00030","Message_Char_088_S01_R_0002","13","Hero","Text","Str_DM_Belladonna_2_2_E","","","",""
