"DebuffPhysicalAtk","Debuff","DebuffAtk","PhysicalAtkDec","Target","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_PhysicalAtk","Str_Skill_EffectName_D_PhysicalAtk","Str_Skill_EffectDesc_D_PhysicalAtk","ICON_SKILL_EFFECT_DEBUFF_ATK","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffMagicalAtk","Debuff","DebuffAtk","MagicalAtkDec","Target","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_MagicalAtk","Str_Skill_EffectName_D_MagicalAtk","Str_Skill_EffectDesc_D_MagicalAtk","ICON_SKILL_EFFECT_DEBUFF_MAGICALATK","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffDef","Debuff","DebuffDef","DefDec","Target","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_Def","Str_Skill_EffectName_D_Def","Str_Skill_EffectDesc_D_Def","ICON_SKILL_EFFECT_DEBUFF_DEF","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffPhysicalDef","Debuff","DebuffDef","PhysicalDefDec","Target","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_PhysicalDef","Str_Skill_EffectName_D_PhysicalDef","Str_Skill_EffectDesc_D_PhysicalDef","ICON_SKILL_EFFECT_DEBUFF_PHYSICALDEF","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffMagicalDef","Debuff","DebuffDef","MagicalDefDec","Target","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_MagicalDef","Str_Skill_EffectName_D_MagicalDef","Str_Skill_EffectDesc_D_MagicalDef","ICON_SKILL_EFFECT_DEBUFF_MAGICALDEF","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffCri","Debuff","DebuffCri","CriDec","None","Defalut","FixValue","None","None","","True","True","Str_Skill_EffectKeywordName_CriRate","Str_Skill_EffectName_D_CriRate","Str_Skill_EffectDesc_D_CriRate","ICON_SKILL_EFFECT_DEBUFF_CRIRATE","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffCriResist","Debuff","DebuffCriResist","CriResistDec","None","Defalut","FixValue","None","None","","True","True","Str_Skill_EffectKeywordName_CriRateResist","Str_Skill_EffectName_D_CriRateResist","Str_Skill_EffectDesc_D_CriRateResist","ICON_SKILL_EFFECT_DEBUFF_CRIDFEDMG","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffCriDmg","Debuff","DebuffCriDmg","CriDmgDec","None","Defalut","FixValue","None","None","","True","True","Str_Skill_EffectKeywordName_CriDmgRate","Str_Skill_EffectName_D_CriDmgRate","Str_Skill_EffectDesc_D_CriDmgRate","ICON_SKILL_EFFECT_DEBUFF_CRIDMG","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffAcc","Debuff","DebuffAcc","AccDec","None","Defalut","FixValue","None","None","","True","True","Str_Skill_EffectKeywordName_Acc","Str_Skill_EffectName_D_Acc","Str_Skill_EffectDesc_D_Acc","ICON_SKILL_EFFECT_DEBUFF_ACCURACY","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffAvo","Debuff","DebuffAvo","AvoDec","None","Defalut","FixValue","None","None","","True","True","Str_Skill_EffectKeywordName_Avo","Str_Skill_EffectName_D_Avo","Str_Skill_EffectDesc_D_Avo","ICON_SKILL_EFFECT_DEBUFF_AVO","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffDmg","Debuff","DebuffDmg","DmgDec","None","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_Dmg","Str_Skill_EffectName_D_Dmg","Str_Skill_EffectDesc_D_Dmg","ICON_SKILL_EFFECT_DEBUFF_ATKDMG","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffAtkSpeed","Debuff","DebuffAtkSpeed","AtkSpdDec","None","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_AtkSpeed","Str_Skill_EffectName_D_AtkSpeed","Str_Skill_EffectDesc_D_AtkSpeed","ICON_SKILL_EFFECT_DEBUFF_ATKSPEED","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DeBuffSp","Debuff","DebuffSpRecoveryRate","SpRecoveryDec","None","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_SpRecoveryRate","Str_Skill_EffectName_D_SpRecoveryRate","Str_Skill_EffectDesc_D_SpRecoveryRate","ICON_SKILL_EFFECT_DEBUFF_SPRESILIENCE","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffSpDec","Debuff","DebuffSpDec","SpDec","None","Defalut","FixValue","None","None","","True","False","Str_Skill_EffectKeywordName_SpInc","Str_Skill_EffectName_D_SpDec","Str_Skill_EffectDesc_D_SpDec","ICON_SKILL_EFFECT_DEBUFF_SPRESILIENCE","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffRecoveryPower","Debuff","DebuffRecoveryPower","RecoveryPowerDec","None","Defalut","FixValue","None","None","","True","True","Str_Skill_EffectKeywordName_RecoveryPower","Str_Skill_EffectName_D_RecoveryPower","Str_Skill_EffectDesc_D_RecoveryPower","ICON_SKILL_EFFECT_DEBUFF_RECOVERYPOWER","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DebuffHpRegen","Debuff","DebuffHpRegen","HpRegenDec","None","Defalut","FixValue","None","None","","True","True","Str_Skill_EffectKeywordName_HpRegen","Str_Skill_EffectName_D_HpRegen","Str_Skill_EffectDesc_D_HpRegen","ICON_SKILL_EFFECT_DEBUFF_HPREGEN","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DeBuffLifeStealDec","Debuff","DeBuffLifeStealDec","LifeStealDec","None","Defalut","FixValue","None","None","","True","True","Str_Skill_EffectKeywordName_LifeSteal","Str_Skill_EffectName_D_LifeSteal","Str_Skill_EffectDesc_D_LifeSteal","ICON_SKILL_EFFECT_DEBUFF_LIFESTEAL","","","","","","","","","","","","","","Default","None"
"DebuffIncomingDmgInc","Debuff","DebuffIncomingDmgInc","IncomingDmgInc","None","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_IncomingDmg","Str_Skill_EffectName_D_IncomingDmgInc","Str_Skill_EffectDesc_D_IncomingDmgInc","ICON_SKILL_EFFECT_DEBUFF_INCOMINGDMGINC","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"GroggyIncomingDmgInc","None","DebuffIncomingDmgInc","IncomingDmgInc","None","Defalut","PerValue","None","None","","False","False","Str_Skill_EffectKeywordName_IncomingDmg","Str_Skill_EffectName_D_IncomingDmgInc","Str_Skill_EffectDesc_D_IncomingDmgInc","ICON_SKILL_EFFECT_DEBUFF_INCOMINGDMGINC","","","","","","","","","","","","","","None","None"
"DebuffCoolTime","Debuff","DebuffCoolTime","CoolTimeInc","None","None","FixValue","None","None","","True","False","Str_Skill_EffectKeywordName_CoolTimeDec","","","","","","","","","","","","","","","","","Default","None"
"Burn","Debuff","Burn","Burn","Caster","FinalAtk","PerValue","Refresh","None","","True","True","Str_Skill_EffectName_D_Burn","Str_Skill_EffectName_D_Burn","Str_Skill_EffectDesc_D_Burn","ICON_SKILL_EFFECT_DOT_BURN","","","","True","BurnDot","FX_Center","","","","","","","","SuperPositionAB","DotPhysical"
"DarkFlame","Unique","Burn","Burn","Caster","FinalAtk","PerValue","Refresh","None","","True","True","Str_Skill_EffectName_U_DarkFlame","Str_Skill_EffectName_U_DarkFlame","Str_Skill_EffectDesc_U_DarkFlame","ICON_SKILL_EFFECT_DOT_BURN","","","","True","DarkFlameDot","FX_Center","","","","","","","","SuperPositionAB","DotPhysical"
"Ignite","Debuff","Ignite","AddDmg","Caster","FinalAtk","PerValue","None","None","","True","False","Str_Skill_EffectName_D_Ignite","Str_Skill_EffectName_D_Ignite","Str_Skill_EffectDesc_D_Ignite","ICON_SKILL_EFFECT_DOT_IGNITE","False","IgniteApply","FX_Center","","","","","","","","","","Ignite","SuperPositionC","AddPhysical"
"Bleed","Debuff","Bleed","DotDmg","Target","MaxHp","PerValue","Refresh","BaseAtk","10000","True","True","Str_Skill_EffectName_D_Bleed","Str_Skill_EffectName_D_Bleed","Str_Skill_EffectDesc_D_Bleed","ICON_SKILL_EFFECT_DOT_BLEED","False","BleedApply","FX_Center","True","BleedDot","FX_Center","","","","","","","Bleed","SuperPositionAB","DotPhysical"
"Chills","Debuff","Chills","Chills","Caster","FinalAtk","PerValue","Refresh","None","","True","True","Str_Skill_EffectName_D_Chills","Str_Skill_EffectName_D_Chills","Str_Skill_EffectDesc_D_Chills","ICON_SKILL_EFFECT_DOT_CHILLS","","","","True","ChillsDot","FX_Center","","","","","","","","SuperPositionAB","DotPhysical"
"ElectricShock","Debuff","ElectricShock","ExtraDmgOnAttacked","None","","","Refresh","None","","True","True","Str_Skill_EffectName_D_ElectricShock","Str_Skill_EffectName_D_ElectricShock","Str_Skill_EffectDesc_D_ElectricShock","ICON_SKILL_EFFECT_DOT_STUNSHOCK","","","","False","ElectricShockDot","FX_Center","True","ElectricShockDot","FX_Center","","","","Bleed","SuperPositionAB","DotPhysical"
"Poison","Debuff","Poison","PenDotDmg","Caster","FinalAtk","PerValue","Refresh","None","","True","True","Str_Skill_EffectName_D_Poison","Str_Skill_EffectName_D_Poison","Str_Skill_EffectDesc_D_Poison","ICON_SKILL_EFFECT_DOT_POISON","","","","True","PoisonDot","FX_Center","","","","","","","","Default","DotPhysical"
"Venom","Unique","Poison","PenDotDmg","Caster","FinalAtk","PerValue","None","None","","True","False","Str_Skill_EffectName_U_Venom","Str_Skill_EffectName_U_Venom","Str_Skill_EffectDesc_U_Venom","ICON_SKILL_EFFECT_UNIQUE_VENOM","","","","True","PoisonDot","FX_Center","","","","","","","","Default","DotPhysical"
"DurationAdd","Debuff","DurationAdd","DurationAdd","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"DurationAddGroupId","Special","DurationAdd","DurationAddGroupId","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"DurationAddBySubCategory","Debuff","DurationAdd","DurationAddBySubCategory","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"Stun","Cc","HardCc","Stun","None","","","Duration","None","","True","True","Str_Skill_EffectName_C_Stun","Str_Skill_EffectName_C_Stun","Str_Skill_EffectDesc_C_Stun","ICON_SKILL_EFFECT_CC_STUN","","","","","","","True","Stun","FX_Stun","","","","","Default","None"
"WaterPrison","Cc","HardCc","Stun","None","","","Duration","None","","True","True","Str_Skill_EffectName_C_WaterPrison","Str_Skill_EffectName_C_WaterPrison","Str_Skill_EffectDesc_C_WaterPrison","ICON_SKILL_EFFECT_CC_WATERPRISON","","","","","","","True","C613WaterPrisonLoop","FX_Center","True","C613WaterPrisonEnd","FX_Center","","Default","None"
"KnockBack","Cc","HardCc","KnockBack","None","","","None","None","","True","False","Str_Skill_EffectName_C_KnockBack","Str_Skill_EffectName_C_KnockBack","Str_Skill_EffectDesc_C_KnockBack","ICON_SKILL_EFFECT_CC_KNOCKBACK","","","","","","","","","","","","","","Default","None"
"KnockDown","Cc","HardCc","KnockDown","None","","","None","None","","True","False","Str_Skill_EffectName_C_KnockDown","Str_Skill_EffectName_C_KnockDown","Str_Skill_EffectDesc_C_KnockDown","ICON_SKILL_EFFECT_CC_KNOCKDOWN","","","","","","","","","","","","","","Default","None"
"Petrify","Cc","HardCc","Petrify","None","","","Duration","None","","True","True","Str_Skill_EffectName_C_Petrify","Str_Skill_EffectName_C_Petrify","Str_Skill_EffectDesc_C_Petrify","ICON_SKILL_EFFECT_CC_STONE","","","","","","","True","PetrifyApply","FX_Root","True","PetrifyEnd","FX_Root","","Default","None"
"Freezing","Cc","HardCc","Freezing","None","","","Duration","None","","True","True","Str_Skill_EffectName_D_Freezing","Str_Skill_EffectName_D_Freezing","Str_Skill_EffectDesc_D_Freezing","ICON_SKILL_EFFECT_DOT_FREEZING","False","FreezingApply","FX_Center","","","","","","","","","","","Default","None"
"Polymorph","Cc","HardCc","Polymorph","None","","","Duration","None","","True","True","Str_Skill_EffectName_C_Polymorph","Str_Skill_EffectName_C_Polymorph","Str_Skill_EffectDesc_C_Polymorph","ICON_SKILL_EFFECT_CC_POLYMORPH","","","","","","","","","","","","","","Default","None"
"SharonChrisPolymorph","Cc","HardCc","Polymorph","None","","","Duration","None","","True","True","Str_Skill_EffectName_C_Polymorph","Str_Skill_EffectName_C_Polymorph","Str_Skill_EffectDesc_C_Polymorph","ICON_SKILL_EFFECT_CC_POLYMORPH","","","","","","","","","","","","","","Default","None"
"Taunt","Cc","SoftCc","Taunt","None","","","Duration","None","","True","True","Str_Skill_EffectName_C_Taunt","Str_Skill_EffectName_C_Taunt","Str_Skill_EffectDesc_C_Taunt","ICON_SKILL_EFFECT_CC_TAUNT","","","","","","","","","","","","","","Default","None"
"Restraint","Cc","SoftCc","Restraint","None","","","Duration","None","","True","True","Str_Skill_EffectName_C_Restraint","Str_Skill_EffectName_C_Restraint","Str_Skill_EffectDesc_C_Restraint","ICON_SKILL_EFFECT_CC_RESTRAINT","","","","","","","True","RestraintApply","FX_Root","True","RestraintEnd","FX_Root","","Default","None"
"Confuse","Cc","SoftCc","Confuse","None","","","Duration","None","","True","True","Str_Skill_EffectName_C_Confuse","Str_Skill_EffectName_C_Confuse","Str_Skill_EffectDesc_C_Confuse","ICON_SKILL_EFFECT_CC_CONFUSE","","","","","","","False","Confuse","FX_Hud","","","","","Default","None"
"Silence","Cc","SoftCc","Silence","None","","","Duration","None","","True","True","Str_Skill_EffectName_C_Silence","Str_Skill_EffectName_C_Silence","Str_Skill_EffectDesc_C_Silence","ICON_SKILL_EFFECT_CC_PARALYSIS","","","","","","","True","Silence","FX_Center","","","","","Default","None"
"Blackhole","Cc","SoftCc","Blackhole","None","","","Duration","None","","False","False","Str_Skill_EffectName_C_Blackhole","Str_Skill_EffectName_C_Blackhole","Str_Skill_EffectDesc_C_Blackhole","ICON_SKILL_EFFECT_CC_BLACKHOLE","","","","","","","","","","","","","","None","None"
"Blind","Cc","SoftCc","Blind","None","","","Duration","None","","True","True","Str_Skill_EffectName_C_Blind","Str_Skill_EffectName_C_Blind","Str_Skill_EffectDesc_C_Blind","ICON_SKILL_EFFECT_CC_BLIND","","","","","","","","","","","","","","Default","None"
"DotHeal","Special","Heal","DotHeal","Caster","FinalAtk","PerValue","None","None","","True","True","Str_Skill_EffectName_B_HealDot","Str_Skill_EffectName_B_HealDot","Str_Skill_EffectDesc_B_HealDot","ICON_SKILL_EFFECT_DOT_HEAL","True","HealApply","FX_Center","True","HealDot","FX_Center","","","","","","","","None","None"
"Protect","Special","Protect","Protect","Caster","","","None","None","","True","True","Str_Skill_EffectName_S_Protect","Str_Skill_EffectName_S_Protect","Str_Skill_EffectDesc_S_Protect","","","","","","","","True","Protect","FX_Root","","","","","Default","None"
"Shield","Special","Barrier","Shield","Caster","FinalAtk","PerValue","Refresh","None","","True","True","Str_Skill_EffectName_S_Shield","Str_Skill_EffectName_S_Shield","Str_Skill_EffectDesc_S_Shield","ICON_SKILL_EFFECT_SHIELD","","","","","","","True","Shield","FX_Root","","","","","Default","None"
"ShieldPhyDef","Special","Barrier","Shield","Caster","FinalPhysicalDef","PerValue","Refresh","None","","True","True","Str_Skill_EffectName_S_Shield","Str_Skill_EffectName_S_Shield","Str_Skill_EffectDesc_S_Shield","ICON_SKILL_EFFECT_SHIELD","","","","","","","True","Shield","FX_Root","","","","","Default","None"
"ShieldMagDef","Special","Barrier","Shield","Caster","FinalMagicalDef","PerValue","Refresh","None","","True","True","Str_Skill_EffectName_S_Shield","Str_Skill_EffectName_S_Shield","Str_Skill_EffectDesc_S_Shield","ICON_SKILL_EFFECT_SHIELD","","","","","","","True","Shield","FX_Root","","","","","Default","None"
"ShieldPerMaxHp","Special","Barrier","Shield","Caster","MaxHp","PerValue","Refresh","None","","True","True","Str_Skill_EffectName_S_Shield","Str_Skill_EffectName_S_Shield","Str_Skill_EffectDesc_S_Shield","ICON_SKILL_EFFECT_SHIELD","","","","","","","True","Shield","FX_Root","","","","","Default","None"
"PhyShieldPerMaxHp","Special","Barrier","PhyShield","Caster","MaxHp","PerValue","Refresh","None","","True","True","Str_Skill_EffectName_S_PhyShield","Str_Skill_EffectName_S_PhyShield","Str_Skill_EffectDesc_S_PhyShield","ICON_SKILL_EFFECT_PHYSHIELD","","","","","","","True","Shield","FX_Root","","","","","Default","None"
"MagShieldPerMaxHp","Special","Barrier","MagShield","Caster","MaxHp","PerValue","Refresh","None","","True","True","Str_Skill_EffectName_S_MagShield","Str_Skill_EffectName_S_MagShield","Str_Skill_EffectDesc_S_MagShield","ICON_SKILL_EFFECT_MAGSHIELD","","","","","","","True","Shield","FX_Root","","","","","Default","None"
"HealPerMaxHp","Special","Heal","Heal","Target","MaxHp","PerValue","None","None","","True","False","Str_Skill_EffectName_N_Heal","Str_Skill_EffectName_N_Heal","Str_Skill_EffectDesc_N_Heal","ICON_SKILL_EFFECT_HEAL","True","HealApply","FX_Center","","","","","","","","","","","None","None"
"HealPhyDef","Special","Heal","Heal","Caster","FinalPhysicalDef","PerValue","None","None","","True","False","Str_Skill_EffectName_N_Heal","Str_Skill_EffectName_N_Heal","Str_Skill_EffectDesc_N_Heal","ICON_SKILL_EFFECT_HEAL","True","HealApply","FX_Center","","","","","","","","","","","None","None"
"HealMagDef","Special","Heal","Heal","Caster","FinalMagicalDef","PerValue","None","None","","True","False","Str_Skill_EffectName_N_Heal","Str_Skill_EffectName_N_Heal","Str_Skill_EffectDesc_N_Heal","ICON_SKILL_EFFECT_HEAL","True","HealApply","FX_Center","","","","","","","","","","","None","None"
"HealFinalAtk","Special","Heal","Heal","Caster","FinalAtk","PerValue","None","None","","True","False","Str_Skill_EffectName_N_Heal","Str_Skill_EffectName_N_Heal","Str_Skill_EffectDesc_N_Heal","ICON_SKILL_EFFECT_HEAL","True","HealApply","FX_Center","","","","","","","","","","","None","None"
"HealPhyAtk","Special","Heal","Heal","Caster","FinalPhysicalAtk","PerValue","None","None","","True","False","Str_Skill_EffectName_N_Heal","Str_Skill_EffectName_N_Heal","Str_Skill_EffectDesc_N_Heal","ICON_SKILL_EFFECT_HEAL","True","HealApply","FX_Center","","","","","","","","","","","None","None"
"HealMagAtk","Special","Heal","Heal","Caster","FinalMagicalAtk","PerValue","None","None","","True","False","Str_Skill_EffectName_N_Heal","Str_Skill_EffectName_N_Heal","Str_Skill_EffectDesc_N_Heal","ICON_SKILL_EFFECT_HEAL","True","HealApply","FX_Center","","","","","","","","","","","None","None"
"DrainLossHp","Special","Dmg","DrainLossHp","Caster","FinalAtk","PerValue","None","None","","True","False","","","","","","","","","","","","","","","","","","None","None"
"ReflectDmg","Special","Dmg","ReflectDmg","None","","","None","None","","True","True","Str_Skill_EffectKeywordName_ReflectDmg","Str_Skill_EffectKeywordName_ReflectDmg","Str_Skill_EffectDesc_S_ReflectDmg","ICON_SKILL_EFFECT_REFLECT","","","","","","","","","","","","","","Default","None"
"PhyReflectDmg","Special","Dmg","ReflectDmg","None","","","None","None","","True","True","Str_Skill_EffectKeywordName_ReflectDmg","Str_Skill_EffectName_S_PhyReflectDmg","Str_Skill_EffectDesc_S_PhyReflectDmg","ICON_SKILL_EFFECT_PHYSICALREFLECT","","","","","","","","","","","","","","Default","None"
"MagReflectDmg","Special","Dmg","ReflectDmg","None","","","None","None","","True","True","Str_Skill_EffectKeywordName_ReflectDmg","Str_Skill_EffectName_S_MagReflectDmg","Str_Skill_EffectDesc_S_MagReflectDmg","ICON_SKILL_EFFECT_MAGICALREFLECT","","","","","","","","","","","","","","Default","None"
"SkillReflectDmg","Special","Dmg","ReflectDmg","None","","","None","None","","True","True","Str_Skill_EffectKeywordName_ReflectDmg","Str_Skill_EffectName_S_SkillReflectDmg","Str_Skill_EffectDesc_S_SkillReflectDmg","ICON_SKILL_EFFECT_SKILLREFLECT","","","","","","","","","","","","","","Default","None"
"AttackReflectDmg","Special","Dmg","ReflectDmg","None","","","None","None","","True","True","Str_Skill_EffectKeywordName_ReflectDmg","Str_Skill_EffectName_S_AttackReflectDmg","Str_Skill_EffectDesc_S_AttackReflectDmg","ICON_SKILL_EFFECT_NORMALATTACKREFLECT","","","","","","","","","","","","","","Default","None"
"Disturb","Cc","BlockEffectCategory","BlockEffectCategory","None","","","Duration","None","","True","True","Str_Skill_EffectName_S_Distrib","Str_Skill_EffectName_S_Distrib","Str_Skill_EffectDesc_S_Distrib","ICON_SKILL_EFFECT_DISTURB","True","DisturbApply","FX_Root","","","","","","","","","","","Default","None"
"Composure","Special","BlockEffectCategory","BlockEffectCategory","None","","","Duration","None","","True","True","Str_Skill_EffectName_S_Composure","Str_Skill_EffectName_S_Composure","Str_Skill_EffectDesc_S_Composure","ICON_SKILL_EFFECT_CLEANSE","True","ComposureApply","FX_Root","","","","","","","","","","","Default","None"
"BlockEffectType","Special","BlockEffectType","BlockEffectType","None","","","Duration","None","","True","True","","","","","","","","","","","","","","","","","","Default","None"
"BlockEffectGroupId","Special","BlockEffectGroupId","BlockEffectGroupId","None","","","Duration","None","","True","True","","","","","","","","","","","","","","","","","","Default","None"
"BlockEffectSubCategory","Special","BlockEffectSubCategory","BlockEffectSubCategory","None","","","Duration","None","","True","True","","","","","","","","","","","","","","","","","","Default","None"
"FirstAid","Special","None","RemoveEffectKeyword","None","","","None","None","","True","False","Str_Skill_EffectName_S_FirstAid","Str_Skill_EffectName_S_FirstAid","Str_Skill_EffectDesc_S_FirstAid","ICON_SKILL_EFFECT_FIRSTAID","True","Dispell","FX_Root","","","","","","","","","","","Default","None"
"Purity","Special","None","RemoveEffectCategory","None","","","None","None","","True","False","Str_Skill_EffectName_S_Purity","Str_Skill_EffectName_S_Purity","Str_Skill_EffectDesc_S_Purity","ICON_SKILL_EFFECT_PURITY","True","Dispell","FX_Root","","","","","","","","","","","Default","None"
"Stable","Special","None","RemoveEffectCategory","None","","","None","None","","True","False","Str_Skill_EffectName_S_Stable","Str_Skill_EffectName_S_Stable","Str_Skill_EffectDesc_S_Stable","ICON_SKILL_EFFECT_STABLE","True","Dispell","FX_Root","","","","","","","","","","","Default","None"
"SuperArmor","Special","None","SuperArmor","None","","","Duration","None","","True","True","Str_Skill_EffectName_S_SuperArmor","Str_Skill_EffectName_S_SuperArmor","Str_Skill_EffectDesc_S_SuperArmor","ICON_SKILL_EFFECT_BUFF_SUPERARMOR","","","","","","","","","","","","","","Default","None"
"RemoveEffectCategory","Special","Dispel","RemoveEffectCategory","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"RemoveEffectDefine","Special","None","RemoveEffectDefine","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"RemoveEffectKeyword","Special","None","RemoveEffectKeyword","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"RemoveEffectSubCategory","Special","None","RemoveEffectSubCategory","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"RemoveEffectId","Special","None","RemoveEffectId","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"CheckEffect","None","None","CheckEffect","None","","","None","None","","False","True","","","","","","","","","","","","","","","","","","None","None"
"Teleport","None","None","Teleport","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"TeleportCollider","None","None","TeleportCollider","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"ExcludeTarget","None","None","ExcludeTarget","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"RemoveEffectAll","None","None","RemoveEffectAll","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"SkillCharStateChange","None","None","SkillCharStateChange","None","","","None","None","","False","False","","","","","","","","","","","","","","","","","","None","None"
"BellLinkSkill","None","None","CheckEffect","None","","","None","None","","False","False","","","","","","","","","","","","","","True","BellLinkSkillEnd","FX_Center","","None","None"
"SymbolSurprise01","None","None","CheckEffect","None","","","None","None","","False","False","","","","","True","SymbolSurprise01Apply","FX_Stun","","","","","","","","","","","None","None"
"SymbolSurprise02","None","None","CheckEffect","None","","","None","None","","False","False","","","","","True","SymbolSurprise02Apply","FX_Stun","","","","","","","","","","","None","None"
"DrainAtkDec","Debuff","DebuffAtk","DrainAtkDec","Target","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_DrainAtk","Str_Skill_EffectName_D_DrainAtk","Str_Skill_EffectDesc_D_DrainAtk","ICON_SKILL_EFFECT_DEBUFF_ATK","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DrainPhysicalAtkDec","Debuff","DebuffAtk","DrainPhysicalAtkDec","Target","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_DrainPhysicalAtk","Str_Skill_EffectName_D_DrainPhysicalAtk","Str_Skill_EffectDesc_D_DrainPhysicalAtk","ICON_SKILL_EFFECT_DEBUFF_ATK","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DrainMagicalAtkDec","Debuff","DebuffAtk","DrainMagicalAtkDec","Target","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_DrainMagicalAtk","Str_Skill_EffectName_D_DrainMagicalAtk","Str_Skill_EffectDesc_D_DrainMagicalAtk","ICON_SKILL_EFFECT_DEBUFF_MAGICALATK","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DrainDefDec","Debuff","DebuffDef","DrainDefDec","Target","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_DrainDefDec","Str_Skill_EffectName_D_DrainDefDec","Str_Skill_EffectDesc_D_DrainDefDec","ICON_SKILL_EFFECT_DEBUFF_DEF","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DrainPhysicalDefDec","Debuff","DebuffDef","DrainPhysicalDefDec","Target","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_DrainPhysicalDef","Str_Skill_EffectName_D_DrainPhysicalDef","Str_Skill_EffectDesc_D_DrainPhysicalDef","ICON_SKILL_EFFECT_DEBUFF_PHYSICALDEF","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DrainMagicalDefDec","Debuff","DebuffDef","DrainMagicalDefDec","Target","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_DrainMagicalDefDec","Str_Skill_EffectName_D_DrainMagicalDefDec","Str_Skill_EffectDesc_D_DrainMagicalDefDec","ICON_SKILL_EFFECT_DEBUFF_MAGICALDEF","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DrainAtkSpdDec","Debuff","DebuffAtkSpeed","DrainAtkSpdDec","None","Defalut","PerValue","None","None","","True","True","Str_Skill_EffectKeywordName_DrainAtkSpdDec","Str_Skill_EffectName_D_DrainAtkSpdDec","Str_Skill_EffectDesc_D_DrainAtkSpdDec","ICON_SKILL_EFFECT_DEBUFF_ATKSPEED","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DrainAccDec","Debuff","DebuffAcc","DrainAccDec","None","Defalut","FixValue","None","None","","True","True","Str_Skill_EffectKeywordName_DrainAccDec","Str_Skill_EffectName_D_DrainAccDec","Str_Skill_EffectDesc_D_DrainAccDec","ICON_SKILL_EFFECT_DEBUFF_ACCURACY","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
"DrainAvoDec","Debuff","DebuffAvo","DrainAvoDec","None","Defalut","FixValue","None","None","","True","True","Str_Skill_EffectKeywordName_DrainAvoDec","Str_Skill_EffectName_D_DrainAvoDec","Str_Skill_EffectDesc_D_DrainAvoDec","ICON_SKILL_EFFECT_DEBUFF_AVO","True","Debuff","FX_Root","","","","","","","","","","","Default","None"
