"Chr_Awake_Char_085_S01_B_0005","Chr_Awake_Char_085_S01_B","5","120","Item_HeroEther_Char_085_S01_B","20","6","6","1","7","5","10","1","6","2","2","2","2"
"Chr_Awake_Char_088_S01_R_0000","Chr_Awake_Char_088_S01_R","0","20","Item_HeroEther_Char_088_S01_R","0","9","7","9","6","7","1","3","5","1","0","1","1"
"Chr_Awake_Char_088_S01_R_0001","Chr_Awake_Char_088_S01_R","1","40","Item_HeroEther_Char_088_S01_R","20","5","5","10","10","9","8","2","2","1","0","1","1"
"Chr_Awake_Char_088_S01_R_0002","Chr_Awake_Char_088_S01_R","2","60","Item_HeroEther_Char_088_S01_R","20","8","2","5","5","1","4","2","1","2","0","1","1"
"Chr_Awake_Char_088_S01_R_0003","Chr_Awake_Char_088_S01_R","3","80","Item_HeroEther_Char_088_S01_R","20","4","5","6","5","7","6","6","7","2","0","1","1"
"Chr_Awake_Char_088_S01_R_0004","Chr_Awake_Char_088_S01_R","4","100","Item_HeroEther_Char_088_S01_R","20","6","6","7","6","9","6","9","9","2","0","2","1"
"Chr_Awake_Char_088_S01_R_0005","Chr_Awake_Char_088_S01_R","5","120","Item_HeroEther_Char_088_S01_R","20","2","9","10","7","5","3","6","7","2","0","2","2"
"Chr_Awake_Char_098_S01_R_0000","Chr_Awake_Char_098_S01_R","0","20","Item_HeroEther_Char_098_S01_R","0","8","1","3","3","3","9","8","9","1","0","1","1"
"Chr_Awake_Char_098_S01_R_0001","Chr_Awake_Char_098_S01_R","1","40","Item_HeroEther_Char_098_S01_R","20","6","5","1","2","6","8","1","9","1","0","1","1"
"Chr_Awake_Char_098_S01_R_0002","Chr_Awake_Char_098_S01_R","2","60","Item_HeroEther_Char_098_S01_R","20","7","7","10","8","4","3","10","6","2","0","1","1"
"Chr_Awake_Char_098_S01_R_0003","Chr_Awake_Char_098_S01_R","3","80","Item_HeroEther_Char_098_S01_R","20","7","7","8","6","3","3","2","4","2","0","1","1"
"Chr_Awake_Char_098_S01_R_0004","Chr_Awake_Char_098_S01_R","4","100","Item_HeroEther_Char_098_S01_R","20","1","5","1","7","9","4","5","8","2","0","2","1"
"Chr_Awake_Char_098_S01_R_0005","Chr_Awake_Char_098_S01_R","5","120","Item_HeroEther_Char_098_S01_R","20","3","4","9","5","4","1","2","3","2","0","2","2"
"Chr_Awake_Char_099_S01_G_0000","Chr_Awake_Char_099_S01_G","0","20","Item_HeroEther_Char_099_S01_G","0","7","1","5","4","4","5","6","10","1","0","1","1"
"Chr_Awake_Char_099_S01_G_0001","Chr_Awake_Char_099_S01_G","1","40","Item_HeroEther_Char_099_S01_G","20","10","5","10","7","10","9","2","6","1","0","1","1"
"Chr_Awake_Char_099_S01_G_0002","Chr_Awake_Char_099_S01_G","2","60","Item_HeroEther_Char_099_S01_G","20","7","6","7","4","3","7","3","8","2","0","1","1"
"Chr_Awake_Char_099_S01_G_0003","Chr_Awake_Char_099_S01_G","3","80","Item_HeroEther_Char_099_S01_G","20","10","5","3","1","10","2","5","7","2","0","1","1"
"Chr_Awake_Char_099_S01_G_0004","Chr_Awake_Char_099_S01_G","4","100","Item_HeroEther_Char_099_S01_G","20","2","8","6","4","3","10","6","1","2","0","2","1"
"Chr_Awake_Char_099_S01_G_0005","Chr_Awake_Char_099_S01_G","5","120","Item_HeroEther_Char_099_S01_G","20","2","5","2","8","6","6","7","4","2","0","2","2"
"Chr_Awake_Char_100_S01_R_0000","Chr_Awake_Char_100_S01_R","0","20","Item_HeroEther_Char_100_S01_R","0","9","2","6","4","5","9","5","9","1","0","1","1"
"Chr_Awake_Char_100_S01_R_0001","Chr_Awake_Char_100_S01_R","1","40","Item_HeroEther_Char_100_S01_R","20","6","4","9","1","5","7","1","3","1","1","1","1"
"Chr_Awake_Char_100_S01_R_0002","Chr_Awake_Char_100_S01_R","2","60","Item_HeroEther_Char_100_S01_R","20","1","3","1","8","8","5","6","4","2","1","1","1"
"Chr_Awake_Char_100_S01_R_0003","Chr_Awake_Char_100_S01_R","3","80","Item_HeroEther_Char_100_S01_R","20","9","2","5","3","3","2","10","5","2","1","2","1"
"Chr_Awake_Char_100_S01_R_0004","Chr_Awake_Char_100_S01_R","4","100","Item_HeroEther_Char_100_S01_R","20","2","4","3","1","5","4","5","5","2","2","2","1"
"Chr_Awake_Char_100_S01_R_0005","Chr_Awake_Char_100_S01_R","5","120","Item_HeroEther_Char_100_S01_R","20","10","7","8","6","5","4","2","10","2","2","2","2"
"Chr_Awake_Char_101_S01_B_0000","Chr_Awake_Char_101_S01_B","0","20","Item_HeroEther_Char_101_S01_B","0","5","10","2","4","1","5","9","9","1","0","1","1"
"Chr_Awake_Char_101_S01_B_0001","Chr_Awake_Char_101_S01_B","1","40","Item_HeroEther_Char_101_S01_B","20","7","1","7","10","4","6","9","3","1","1","1","1"
"Chr_Awake_Char_101_S01_B_0002","Chr_Awake_Char_101_S01_B","2","60","Item_HeroEther_Char_101_S01_B","20","10","4","5","3","4","2","4","7","2","1","1","1"
"Chr_Awake_Char_101_S01_B_0003","Chr_Awake_Char_101_S01_B","3","80","Item_HeroEther_Char_101_S01_B","20","6","4","3","6","2","4","9","8","2","1","2","1"
"Chr_Awake_Char_101_S01_B_0004","Chr_Awake_Char_101_S01_B","4","100","Item_HeroEther_Char_101_S01_B","20","8","8","6","6","3","1","3","10","2","2","2","1"
"Chr_Awake_Char_101_S01_B_0005","Chr_Awake_Char_101_S01_B","5","120","Item_HeroEther_Char_101_S01_B","20","8","3","2","10","10","9","7","5","2","2","2","2"
"Chr_Awake_Char_201_S01_L_0000","Chr_Awake_Char_201_S01_L","0","20","Item_HeroEther_Char_201_S01_L","0","10","9","6","9","8","5","10","2","1","0","1","1"
"Chr_Awake_Char_201_S01_L_0001","Chr_Awake_Char_201_S01_L","1","40","Item_HeroEther_Char_201_S01_L","20","10","10","7","5","6","1","3","4","1","1","1","1"
"Chr_Awake_Char_201_S01_L_0002","Chr_Awake_Char_201_S01_L","2","60","Item_HeroEther_Char_201_S01_L","20","9","9","4","3","1","10","1","4","2","1","1","1"
"Chr_Awake_Char_201_S01_L_0003","Chr_Awake_Char_201_S01_L","3","80","Item_HeroEther_Char_201_S01_L","20","8","4","3","1","3","8","9","3","2","1","2","1"
"Chr_Awake_Char_201_S01_L_0004","Chr_Awake_Char_201_S01_L","4","100","Item_HeroEther_Char_201_S01_L","20","5","1","9","8","4","5","5","8","2","2","2","1"
"Chr_Awake_Char_201_S01_L_0005","Chr_Awake_Char_201_S01_L","5","120","Item_HeroEther_Char_201_S01_L","20","4","2","3","10","6","1","9","9","2","2","2","2"
