"SkillLvUp_Main_Blue_Maru_07","SkillLvUp_Main_Blue_Maru","7","Item_Material_SkillLvUp_AttributeBlue_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Blue_Maru_08","SkillLvUp_Main_Blue_Maru","8","Item_Material_SkillLvUp_AttributeBlue_04","5","Item_Material_SkillLvUp_AttributeBlue_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Blue_Maru_09","SkillLvUp_Main_Blue_Maru","9","Item_Material_SkillLvUp_AttributeBlue_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Blue_Maru_10","SkillLvUp_Main_Blue_Maru","10","Item_Material_SkillLvUp_AttributeBlue_04","15","Item_Material_SkillLvUp_Maru_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Green_Cellarn_01","SkillLvUp_Main_Green_Cellarn","1","Item_Material_SkillLvUp_AttributeGreen_01","0","","","","","","","0"
"SkillLvUp_Main_Green_Cellarn_02","SkillLvUp_Main_Green_Cellarn","2","Item_Material_SkillLvUp_AttributeGreen_01","5","","","","","","","6000"
"SkillLvUp_Main_Green_Cellarn_03","SkillLvUp_Main_Green_Cellarn","3","Item_Material_SkillLvUp_AttributeGreen_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Green_Cellarn_04","SkillLvUp_Main_Green_Cellarn","4","Item_Material_SkillLvUp_AttributeGreen_02","5","Item_Material_SkillLvUp_AttributeGreen_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Green_Cellarn_05","SkillLvUp_Main_Green_Cellarn","5","Item_Material_SkillLvUp_AttributeGreen_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Green_Cellarn_06","SkillLvUp_Main_Green_Cellarn","6","Item_Material_SkillLvUp_AttributeGreen_03","5","Item_Material_SkillLvUp_AttributeGreen_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Green_Cellarn_07","SkillLvUp_Main_Green_Cellarn","7","Item_Material_SkillLvUp_AttributeGreen_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Green_Cellarn_08","SkillLvUp_Main_Green_Cellarn","8","Item_Material_SkillLvUp_AttributeGreen_04","5","Item_Material_SkillLvUp_AttributeGreen_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Green_Cellarn_09","SkillLvUp_Main_Green_Cellarn","9","Item_Material_SkillLvUp_AttributeGreen_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Green_Cellarn_10","SkillLvUp_Main_Green_Cellarn","10","Item_Material_SkillLvUp_AttributeGreen_04","15","Item_Material_SkillLvUp_Cellarn_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Green_Elvinzia_01","SkillLvUp_Main_Green_Elvinzia","1","Item_Material_SkillLvUp_AttributeGreen_01","0","","","","","","","0"
"SkillLvUp_Main_Green_Elvinzia_02","SkillLvUp_Main_Green_Elvinzia","2","Item_Material_SkillLvUp_AttributeGreen_01","5","","","","","","","6000"
"SkillLvUp_Main_Green_Elvinzia_03","SkillLvUp_Main_Green_Elvinzia","3","Item_Material_SkillLvUp_AttributeGreen_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Green_Elvinzia_04","SkillLvUp_Main_Green_Elvinzia","4","Item_Material_SkillLvUp_AttributeGreen_02","5","Item_Material_SkillLvUp_AttributeGreen_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Green_Elvinzia_05","SkillLvUp_Main_Green_Elvinzia","5","Item_Material_SkillLvUp_AttributeGreen_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Green_Elvinzia_06","SkillLvUp_Main_Green_Elvinzia","6","Item_Material_SkillLvUp_AttributeGreen_03","5","Item_Material_SkillLvUp_AttributeGreen_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Green_Elvinzia_07","SkillLvUp_Main_Green_Elvinzia","7","Item_Material_SkillLvUp_AttributeGreen_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Green_Elvinzia_08","SkillLvUp_Main_Green_Elvinzia","8","Item_Material_SkillLvUp_AttributeGreen_04","5","Item_Material_SkillLvUp_AttributeGreen_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Green_Elvinzia_09","SkillLvUp_Main_Green_Elvinzia","9","Item_Material_SkillLvUp_AttributeGreen_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Green_Elvinzia_10","SkillLvUp_Main_Green_Elvinzia","10","Item_Material_SkillLvUp_AttributeGreen_04","15","Item_Material_SkillLvUp_Elvinzia_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Green_Paulhill_01","SkillLvUp_Main_Green_Paulhill","1","Item_Material_SkillLvUp_AttributeGreen_01","0","","","","","","","0"
"SkillLvUp_Main_Green_Paulhill_02","SkillLvUp_Main_Green_Paulhill","2","Item_Material_SkillLvUp_AttributeGreen_01","5","","","","","","","6000"
"SkillLvUp_Main_Green_Paulhill_03","SkillLvUp_Main_Green_Paulhill","3","Item_Material_SkillLvUp_AttributeGreen_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Green_Paulhill_04","SkillLvUp_Main_Green_Paulhill","4","Item_Material_SkillLvUp_AttributeGreen_02","5","Item_Material_SkillLvUp_AttributeGreen_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Green_Paulhill_05","SkillLvUp_Main_Green_Paulhill","5","Item_Material_SkillLvUp_AttributeGreen_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Green_Paulhill_06","SkillLvUp_Main_Green_Paulhill","6","Item_Material_SkillLvUp_AttributeGreen_03","5","Item_Material_SkillLvUp_AttributeGreen_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Green_Paulhill_07","SkillLvUp_Main_Green_Paulhill","7","Item_Material_SkillLvUp_AttributeGreen_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Green_Paulhill_08","SkillLvUp_Main_Green_Paulhill","8","Item_Material_SkillLvUp_AttributeGreen_04","5","Item_Material_SkillLvUp_AttributeGreen_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Green_Paulhill_09","SkillLvUp_Main_Green_Paulhill","9","Item_Material_SkillLvUp_AttributeGreen_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Green_Paulhill_10","SkillLvUp_Main_Green_Paulhill","10","Item_Material_SkillLvUp_AttributeGreen_04","15","Item_Material_SkillLvUp_Paulhill_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Green_Cyberia_01","SkillLvUp_Main_Green_Cyberia","1","Item_Material_SkillLvUp_AttributeGreen_01","0","","","","","","","0"
"SkillLvUp_Main_Green_Cyberia_02","SkillLvUp_Main_Green_Cyberia","2","Item_Material_SkillLvUp_AttributeGreen_01","5","","","","","","","6000"
"SkillLvUp_Main_Green_Cyberia_03","SkillLvUp_Main_Green_Cyberia","3","Item_Material_SkillLvUp_AttributeGreen_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Green_Cyberia_04","SkillLvUp_Main_Green_Cyberia","4","Item_Material_SkillLvUp_AttributeGreen_02","5","Item_Material_SkillLvUp_AttributeGreen_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Green_Cyberia_05","SkillLvUp_Main_Green_Cyberia","5","Item_Material_SkillLvUp_AttributeGreen_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Green_Cyberia_06","SkillLvUp_Main_Green_Cyberia","6","Item_Material_SkillLvUp_AttributeGreen_03","5","Item_Material_SkillLvUp_AttributeGreen_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Green_Cyberia_07","SkillLvUp_Main_Green_Cyberia","7","Item_Material_SkillLvUp_AttributeGreen_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Green_Cyberia_08","SkillLvUp_Main_Green_Cyberia","8","Item_Material_SkillLvUp_AttributeGreen_04","5","Item_Material_SkillLvUp_AttributeGreen_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Green_Cyberia_09","SkillLvUp_Main_Green_Cyberia","9","Item_Material_SkillLvUp_AttributeGreen_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Green_Cyberia_10","SkillLvUp_Main_Green_Cyberia","10","Item_Material_SkillLvUp_AttributeGreen_04","15","Item_Material_SkillLvUp_Cyberia_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Green_DelMar_01","SkillLvUp_Main_Green_DelMar","1","Item_Material_SkillLvUp_AttributeGreen_01","0","","","","","","","0"
"SkillLvUp_Main_Green_DelMar_02","SkillLvUp_Main_Green_DelMar","2","Item_Material_SkillLvUp_AttributeGreen_01","5","","","","","","","6000"
"SkillLvUp_Main_Green_DelMar_03","SkillLvUp_Main_Green_DelMar","3","Item_Material_SkillLvUp_AttributeGreen_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Green_DelMar_04","SkillLvUp_Main_Green_DelMar","4","Item_Material_SkillLvUp_AttributeGreen_02","5","Item_Material_SkillLvUp_AttributeGreen_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Green_DelMar_05","SkillLvUp_Main_Green_DelMar","5","Item_Material_SkillLvUp_AttributeGreen_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Green_DelMar_06","SkillLvUp_Main_Green_DelMar","6","Item_Material_SkillLvUp_AttributeGreen_03","5","Item_Material_SkillLvUp_AttributeGreen_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Green_DelMar_07","SkillLvUp_Main_Green_DelMar","7","Item_Material_SkillLvUp_AttributeGreen_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Green_DelMar_08","SkillLvUp_Main_Green_DelMar","8","Item_Material_SkillLvUp_AttributeGreen_04","5","Item_Material_SkillLvUp_AttributeGreen_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Green_DelMar_09","SkillLvUp_Main_Green_DelMar","9","Item_Material_SkillLvUp_AttributeGreen_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Green_DelMar_10","SkillLvUp_Main_Green_DelMar","10","Item_Material_SkillLvUp_AttributeGreen_04","15","Item_Material_SkillLvUp_DelMar_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Green_Kainan_01","SkillLvUp_Main_Green_Kainan","1","Item_Material_SkillLvUp_AttributeGreen_01","0","","","","","","","0"
"SkillLvUp_Main_Green_Kainan_02","SkillLvUp_Main_Green_Kainan","2","Item_Material_SkillLvUp_AttributeGreen_01","5","","","","","","","6000"
"SkillLvUp_Main_Green_Kainan_03","SkillLvUp_Main_Green_Kainan","3","Item_Material_SkillLvUp_AttributeGreen_01","10","Item_Material_SkillLvUp_Common","20","","","","","16000"
"SkillLvUp_Main_Green_Kainan_04","SkillLvUp_Main_Green_Kainan","4","Item_Material_SkillLvUp_AttributeGreen_02","5","Item_Material_SkillLvUp_AttributeGreen_01","15","Item_Material_SkillLvUp_Common","40","","","60000"
"SkillLvUp_Main_Green_Kainan_05","SkillLvUp_Main_Green_Kainan","5","Item_Material_SkillLvUp_AttributeGreen_02","10","Item_Material_SkillLvUp_Common","60","","","","","200000"
"SkillLvUp_Main_Green_Kainan_06","SkillLvUp_Main_Green_Kainan","6","Item_Material_SkillLvUp_AttributeGreen_03","5","Item_Material_SkillLvUp_AttributeGreen_02","15","Item_Material_SkillLvUp_Common","80","","","600000"
"SkillLvUp_Main_Green_Kainan_07","SkillLvUp_Main_Green_Kainan","7","Item_Material_SkillLvUp_AttributeGreen_03","10","Item_Material_SkillLvUp_Common","100","","","","","1000000"
"SkillLvUp_Main_Green_Kainan_08","SkillLvUp_Main_Green_Kainan","8","Item_Material_SkillLvUp_AttributeGreen_04","5","Item_Material_SkillLvUp_AttributeGreen_03","15","Item_Material_SkillLvUp_Common","120","","","2000000"
"SkillLvUp_Main_Green_Kainan_09","SkillLvUp_Main_Green_Kainan","9","Item_Material_SkillLvUp_AttributeGreen_04","10","Item_Material_SkillLvUp_Common","150","","","","","3500000"
"SkillLvUp_Main_Green_Kainan_10","SkillLvUp_Main_Green_Kainan","10","Item_Material_SkillLvUp_AttributeGreen_04","15","Item_Material_SkillLvUp_Kainan_Emblem","3","","","","","5000000"
"SkillLvUp_Main_Green_Maru_01","SkillLvUp_Main_Green_Maru","1","Item_Material_SkillLvUp_AttributeGreen_01","0","","","","","","","0"
"SkillLvUp_Main_Green_Maru_02","SkillLvUp_Main_Green_Maru","2","Item_Material_SkillLvUp_AttributeGreen_01","5","","","","","","","3000"
"SkillLvUp_Main_Green_Maru_03","SkillLvUp_Main_Green_Maru","3","Item_Material_SkillLvUp_AttributeGreen_01","10","Item_Material_SkillLvUp_Common","20","","","","","8000"
"SkillLvUp_Main_Green_Maru_04","SkillLvUp_Main_Green_Maru","4","Item_Material_SkillLvUp_AttributeGreen_02","5","Item_Material_SkillLvUp_AttributeGreen_01","15","Item_Material_SkillLvUp_Common","40","","","30000"
"SkillLvUp_Main_Green_Maru_05","SkillLvUp_Main_Green_Maru","5","Item_Material_SkillLvUp_AttributeGreen_02","10","Item_Material_SkillLvUp_Common","60","","","","","100000"
"SkillLvUp_Main_Green_Maru_06","SkillLvUp_Main_Green_Maru","6","Item_Material_SkillLvUp_AttributeGreen_03","5","Item_Material_SkillLvUp_AttributeGreen_02","15","Item_Material_SkillLvUp_Common","80","","","300000"
"SkillLvUp_Main_Green_Maru_07","SkillLvUp_Main_Green_Maru","7","Item_Material_SkillLvUp_AttributeGreen_03","10","Item_Material_SkillLvUp_Common","100","","","","","500000"
"SkillLvUp_Main_Green_Maru_08","SkillLvUp_Main_Green_Maru","8","Item_Material_SkillLvUp_AttributeGreen_04","5","Item_Material_SkillLvUp_AttributeGreen_03","15","Item_Material_SkillLvUp_Common","120","","","1000000"
"SkillLvUp_Main_Green_Maru_09","SkillLvUp_Main_Green_Maru","9","Item_Material_SkillLvUp_AttributeGreen_04","10","Item_Material_SkillLvUp_Common","150","","","","","2000000"
"SkillLvUp_Main_Green_Maru_10","SkillLvUp_Main_Green_Maru","10","Item_Material_SkillLvUp_AttributeGreen_04","15","Item_Material_SkillLvUp_Maru_Emblem","3","","","","","3500000"
"SkillLvUp_Sub_Guardian_Cellarn_01","SkillLvUp_Sub_Guardian_Cellarn","1","Item_Material_SkillLvUp_ClassGuardian_01","0","","","","","","","0"
"SkillLvUp_Sub_Guardian_Cellarn_02","SkillLvUp_Sub_Guardian_Cellarn","2","Item_Material_SkillLvUp_ClassGuardian_01","10","","","","","","","3000"
"SkillLvUp_Sub_Guardian_Cellarn_03","SkillLvUp_Sub_Guardian_Cellarn","3","Item_Material_SkillLvUp_ClassGuardian_01","20","Item_Material_SkillLvUp_Common","10","","","","","8000"
"SkillLvUp_Sub_Guardian_Cellarn_04","SkillLvUp_Sub_Guardian_Cellarn","4","Item_Material_SkillLvUp_ClassGuardian_02","10","Item_Material_SkillLvUp_ClassGuardian_01","30","Item_Material_SkillLvUp_Common","20","","","30000"
"SkillLvUp_Sub_Guardian_Cellarn_05","SkillLvUp_Sub_Guardian_Cellarn","5","Item_Material_SkillLvUp_ClassGuardian_02","20","Item_Material_SkillLvUp_Common","30","","","","","100000"
"SkillLvUp_Sub_Guardian_Cellarn_06","SkillLvUp_Sub_Guardian_Cellarn","6","Item_Material_SkillLvUp_ClassGuardian_03","10","Item_Material_SkillLvUp_ClassGuardian_02","30","Item_Material_SkillLvUp_Common","40","","","300000"
"SkillLvUp_Sub_Guardian_Cellarn_07","SkillLvUp_Sub_Guardian_Cellarn","7","Item_Material_SkillLvUp_ClassGuardian_03","20","Item_Material_SkillLvUp_Common","50","","","","","500000"
"SkillLvUp_Sub_Guardian_Cellarn_08","SkillLvUp_Sub_Guardian_Cellarn","8","Item_Material_SkillLvUp_ClassGuardian_04","10","Item_Material_SkillLvUp_ClassGuardian_03","30","Item_Material_SkillLvUp_Common","60","","","1000000"
"SkillLvUp_Sub_Guardian_Cellarn_09","SkillLvUp_Sub_Guardian_Cellarn","9","Item_Material_SkillLvUp_ClassGuardian_04","20","Item_Material_SkillLvUp_Common","80","","","","","2000000"
"SkillLvUp_Sub_Guardian_Cellarn_10","SkillLvUp_Sub_Guardian_Cellarn","10","Item_Material_SkillLvUp_ClassGuardian_04","30","Item_Material_SkillLvUp_Cellarn_Emblem","1","","","","","3500000"
"SkillLvUp_Sub_Guardian_Elvinzia_01","SkillLvUp_Sub_Guardian_Elvinzia","1","Item_Material_SkillLvUp_ClassGuardian_01","0","","","","","","","0"
"SkillLvUp_Sub_Guardian_Elvinzia_02","SkillLvUp_Sub_Guardian_Elvinzia","2","Item_Material_SkillLvUp_ClassGuardian_01","10","","","","","","","3000"
"SkillLvUp_Sub_Guardian_Elvinzia_03","SkillLvUp_Sub_Guardian_Elvinzia","3","Item_Material_SkillLvUp_ClassGuardian_01","20","Item_Material_SkillLvUp_Common","10","","","","","8000"
"SkillLvUp_Sub_Guardian_Elvinzia_04","SkillLvUp_Sub_Guardian_Elvinzia","4","Item_Material_SkillLvUp_ClassGuardian_02","10","Item_Material_SkillLvUp_ClassGuardian_01","30","Item_Material_SkillLvUp_Common","20","","","30000"
"SkillLvUp_Sub_Guardian_Elvinzia_05","SkillLvUp_Sub_Guardian_Elvinzia","5","Item_Material_SkillLvUp_ClassGuardian_02","20","Item_Material_SkillLvUp_Common","30","","","","","100000"
"SkillLvUp_Sub_Guardian_Elvinzia_06","SkillLvUp_Sub_Guardian_Elvinzia","6","Item_Material_SkillLvUp_ClassGuardian_03","10","Item_Material_SkillLvUp_ClassGuardian_02","30","Item_Material_SkillLvUp_Common","40","","","300000"
"SkillLvUp_Sub_Guardian_Elvinzia_07","SkillLvUp_Sub_Guardian_Elvinzia","7","Item_Material_SkillLvUp_ClassGuardian_03","20","Item_Material_SkillLvUp_Common","50","","","","","500000"
"SkillLvUp_Sub_Guardian_Elvinzia_08","SkillLvUp_Sub_Guardian_Elvinzia","8","Item_Material_SkillLvUp_ClassGuardian_04","10","Item_Material_SkillLvUp_ClassGuardian_03","30","Item_Material_SkillLvUp_Common","60","","","1000000"
"SkillLvUp_Sub_Guardian_Elvinzia_09","SkillLvUp_Sub_Guardian_Elvinzia","9","Item_Material_SkillLvUp_ClassGuardian_04","20","Item_Material_SkillLvUp_Common","80","","","","","2000000"
"SkillLvUp_Sub_Guardian_Elvinzia_10","SkillLvUp_Sub_Guardian_Elvinzia","10","Item_Material_SkillLvUp_ClassGuardian_04","30","Item_Material_SkillLvUp_Elvinzia_Emblem","1","","","","","3500000"
"SkillLvUp_Sub_Guardian_Paulhill_01","SkillLvUp_Sub_Guardian_Paulhill","1","Item_Material_SkillLvUp_ClassGuardian_01","0","","","","","","","0"
"SkillLvUp_Sub_Guardian_Paulhill_02","SkillLvUp_Sub_Guardian_Paulhill","2","Item_Material_SkillLvUp_ClassGuardian_01","10","","","","","","","3000"
"SkillLvUp_Sub_Guardian_Paulhill_03","SkillLvUp_Sub_Guardian_Paulhill","3","Item_Material_SkillLvUp_ClassGuardian_01","20","Item_Material_SkillLvUp_Common","10","","","","","8000"
"SkillLvUp_Sub_Guardian_Paulhill_04","SkillLvUp_Sub_Guardian_Paulhill","4","Item_Material_SkillLvUp_ClassGuardian_02","10","Item_Material_SkillLvUp_ClassGuardian_01","30","Item_Material_SkillLvUp_Common","20","","","30000"
"SkillLvUp_Sub_Guardian_Paulhill_05","SkillLvUp_Sub_Guardian_Paulhill","5","Item_Material_SkillLvUp_ClassGuardian_02","20","Item_Material_SkillLvUp_Common","30","","","","","100000"
"SkillLvUp_Sub_Guardian_Paulhill_06","SkillLvUp_Sub_Guardian_Paulhill","6","Item_Material_SkillLvUp_ClassGuardian_03","10","Item_Material_SkillLvUp_ClassGuardian_02","30","Item_Material_SkillLvUp_Common","40","","","300000"
"SkillLvUp_Sub_Guardian_Paulhill_07","SkillLvUp_Sub_Guardian_Paulhill","7","Item_Material_SkillLvUp_ClassGuardian_03","20","Item_Material_SkillLvUp_Common","50","","","","","500000"
"SkillLvUp_Sub_Guardian_Paulhill_08","SkillLvUp_Sub_Guardian_Paulhill","8","Item_Material_SkillLvUp_ClassGuardian_04","10","Item_Material_SkillLvUp_ClassGuardian_03","30","Item_Material_SkillLvUp_Common","60","","","1000000"
"SkillLvUp_Sub_Guardian_Paulhill_09","SkillLvUp_Sub_Guardian_Paulhill","9","Item_Material_SkillLvUp_ClassGuardian_04","20","Item_Material_SkillLvUp_Common","80","","","","","2000000"
"SkillLvUp_Sub_Guardian_Paulhill_10","SkillLvUp_Sub_Guardian_Paulhill","10","Item_Material_SkillLvUp_ClassGuardian_04","30","Item_Material_SkillLvUp_Paulhill_Emblem","1","","","","","3500000"
"SkillLvUp_Sub_Guardian_Cyberia_01","SkillLvUp_Sub_Guardian_Cyberia","1","Item_Material_SkillLvUp_ClassGuardian_01","0","","","","","","","0"
"SkillLvUp_Sub_Guardian_Cyberia_02","SkillLvUp_Sub_Guardian_Cyberia","2","Item_Material_SkillLvUp_ClassGuardian_01","10","","","","","","","3000"
"SkillLvUp_Sub_Guardian_Cyberia_03","SkillLvUp_Sub_Guardian_Cyberia","3","Item_Material_SkillLvUp_ClassGuardian_01","20","Item_Material_SkillLvUp_Common","10","","","","","8000"
"SkillLvUp_Sub_Guardian_Cyberia_04","SkillLvUp_Sub_Guardian_Cyberia","4","Item_Material_SkillLvUp_ClassGuardian_02","10","Item_Material_SkillLvUp_ClassGuardian_01","30","Item_Material_SkillLvUp_Common","20","","","30000"
"SkillLvUp_Sub_Guardian_Cyberia_05","SkillLvUp_Sub_Guardian_Cyberia","5","Item_Material_SkillLvUp_ClassGuardian_02","20","Item_Material_SkillLvUp_Common","30","","","","","100000"
"SkillLvUp_Sub_Guardian_Cyberia_06","SkillLvUp_Sub_Guardian_Cyberia","6","Item_Material_SkillLvUp_ClassGuardian_03","10","Item_Material_SkillLvUp_ClassGuardian_02","30","Item_Material_SkillLvUp_Common","40","","","300000"
"SkillLvUp_Sub_Guardian_Cyberia_07","SkillLvUp_Sub_Guardian_Cyberia","7","Item_Material_SkillLvUp_ClassGuardian_03","20","Item_Material_SkillLvUp_Common","50","","","","","500000"
"SkillLvUp_Sub_Guardian_Cyberia_08","SkillLvUp_Sub_Guardian_Cyberia","8","Item_Material_SkillLvUp_ClassGuardian_04","10","Item_Material_SkillLvUp_ClassGuardian_03","30","Item_Material_SkillLvUp_Common","60","","","1000000"
"SkillLvUp_Sub_Guardian_Cyberia_09","SkillLvUp_Sub_Guardian_Cyberia","9","Item_Material_SkillLvUp_ClassGuardian_04","20","Item_Material_SkillLvUp_Common","80","","","","","2000000"
"SkillLvUp_Sub_Guardian_Cyberia_10","SkillLvUp_Sub_Guardian_Cyberia","10","Item_Material_SkillLvUp_ClassGuardian_04","30","Item_Material_SkillLvUp_Cyberia_Emblem","1","","","","","3500000"
"SkillLvUp_Sub_Guardian_DelMar_01","SkillLvUp_Sub_Guardian_DelMar","1","Item_Material_SkillLvUp_ClassGuardian_01","0","","","","","","","0"
"SkillLvUp_Sub_Guardian_DelMar_02","SkillLvUp_Sub_Guardian_DelMar","2","Item_Material_SkillLvUp_ClassGuardian_01","10","","","","","","","3000"
"SkillLvUp_Sub_Guardian_DelMar_03","SkillLvUp_Sub_Guardian_DelMar","3","Item_Material_SkillLvUp_ClassGuardian_01","20","Item_Material_SkillLvUp_Common","10","","","","","8000"
"SkillLvUp_Sub_Guardian_DelMar_04","SkillLvUp_Sub_Guardian_DelMar","4","Item_Material_SkillLvUp_ClassGuardian_02","10","Item_Material_SkillLvUp_ClassGuardian_01","30","Item_Material_SkillLvUp_Common","20","","","30000"
"SkillLvUp_Sub_Guardian_DelMar_05","SkillLvUp_Sub_Guardian_DelMar","5","Item_Material_SkillLvUp_ClassGuardian_02","20","Item_Material_SkillLvUp_Common","30","","","","","100000"
"SkillLvUp_Sub_Guardian_DelMar_06","SkillLvUp_Sub_Guardian_DelMar","6","Item_Material_SkillLvUp_ClassGuardian_03","10","Item_Material_SkillLvUp_ClassGuardian_02","30","Item_Material_SkillLvUp_Common","40","","","300000"
"SkillLvUp_Sub_Guardian_DelMar_07","SkillLvUp_Sub_Guardian_DelMar","7","Item_Material_SkillLvUp_ClassGuardian_03","20","Item_Material_SkillLvUp_Common","50","","","","","500000"
"SkillLvUp_Sub_Guardian_DelMar_08","SkillLvUp_Sub_Guardian_DelMar","8","Item_Material_SkillLvUp_ClassGuardian_04","10","Item_Material_SkillLvUp_ClassGuardian_03","30","Item_Material_SkillLvUp_Common","60","","","1000000"
"SkillLvUp_Sub_Guardian_DelMar_09","SkillLvUp_Sub_Guardian_DelMar","9","Item_Material_SkillLvUp_ClassGuardian_04","20","Item_Material_SkillLvUp_Common","80","","","","","2000000"
"SkillLvUp_Sub_Guardian_DelMar_10","SkillLvUp_Sub_Guardian_DelMar","10","Item_Material_SkillLvUp_ClassGuardian_04","30","Item_Material_SkillLvUp_DelMar_Emblem","1","","","","","3500000"
"SkillLvUp_Sub_Guardian_Kainan_01","SkillLvUp_Sub_Guardian_Kainan","1","Item_Material_SkillLvUp_ClassGuardian_01","0","","","","","","","0"
"SkillLvUp_Sub_Guardian_Kainan_02","SkillLvUp_Sub_Guardian_Kainan","2","Item_Material_SkillLvUp_ClassGuardian_01","10","","","","","","","3000"
"SkillLvUp_Sub_Guardian_Kainan_03","SkillLvUp_Sub_Guardian_Kainan","3","Item_Material_SkillLvUp_ClassGuardian_01","20","Item_Material_SkillLvUp_Common","10","","","","","8000"
"SkillLvUp_Sub_Guardian_Kainan_04","SkillLvUp_Sub_Guardian_Kainan","4","Item_Material_SkillLvUp_ClassGuardian_02","10","Item_Material_SkillLvUp_ClassGuardian_01","30","Item_Material_SkillLvUp_Common","20","","","30000"
"SkillLvUp_Sub_Guardian_Kainan_05","SkillLvUp_Sub_Guardian_Kainan","5","Item_Material_SkillLvUp_ClassGuardian_02","20","Item_Material_SkillLvUp_Common","30","","","","","100000"
"SkillLvUp_Sub_Guardian_Kainan_06","SkillLvUp_Sub_Guardian_Kainan","6","Item_Material_SkillLvUp_ClassGuardian_03","10","Item_Material_SkillLvUp_ClassGuardian_02","30","Item_Material_SkillLvUp_Common","40","","","300000"
"SkillLvUp_Sub_Guardian_Kainan_07","SkillLvUp_Sub_Guardian_Kainan","7","Item_Material_SkillLvUp_ClassGuardian_03","20","Item_Material_SkillLvUp_Common","50","","","","","500000"
"SkillLvUp_Sub_Guardian_Kainan_08","SkillLvUp_Sub_Guardian_Kainan","8","Item_Material_SkillLvUp_ClassGuardian_04","10","Item_Material_SkillLvUp_ClassGuardian_03","30","Item_Material_SkillLvUp_Common","60","","","1000000"
"SkillLvUp_Sub_Guardian_Kainan_09","SkillLvUp_Sub_Guardian_Kainan","9","Item_Material_SkillLvUp_ClassGuardian_04","20","Item_Material_SkillLvUp_Common","80","","","","","2000000"
