"GradeUp_Char_084_02","GradeUp_Char_084","2","30","8000","0","4","64","BasePhysicalDef","3","BaseMagicalDef","5","","","","","","","","","Skill_C_084_01_G_AtkE"
"GradeUp_Char_084_03","GradeUp_Char_084","3","80","40000","0","8","128","BasePhysicalDef","6","BaseMagicalDef","10","","","","","","","","","Skill_C_084_01_G_Passive"
"GradeUp_Char_084_04","GradeUp_Char_084","4","100","200000","0","12","192","BasePhysicalDef","9","BaseMagicalDef","15","BaseAcc","500","","","","","","",""
"GradeUp_Char_084_05","GradeUp_Char_084","5","120","1000000","0","16","256","BasePhysicalDef","12","BaseMagicalDef","20","BaseAcc","1000","","","","","","",""
"GradeUp_Char_085_01","GradeUp_Char_085","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_085_02","GradeUp_Char_085","2","30","8000","4","0","64","BasePhysicalDef","5","BaseMagicalDef","3","","","","","","","","","Skill_C_085_01_B_AtkE"
"GradeUp_Char_085_03","GradeUp_Char_085","3","80","40000","8","0","128","BasePhysicalDef","10","BaseMagicalDef","6","","","","","","","","","Skill_C_085_01_B_Passive"
"GradeUp_Char_085_04","GradeUp_Char_085","4","100","200000","12","0","192","BasePhysicalDef","15","BaseMagicalDef","9","BaseCri","250","","","","","","",""
"GradeUp_Char_085_05","GradeUp_Char_085","5","120","1000000","16","0","256","BasePhysicalDef","20","BaseMagicalDef","12","BaseCri","500","","","","","","",""
"GradeUp_Char_087_01","GradeUp_Char_087","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_087_02","GradeUp_Char_087","2","30","8000","0","4","64","BasePhysicalDef","5","BaseMagicalDef","8","","","","","","","","","Skill_C_087_01_B_AtkE"
"GradeUp_Char_087_03","GradeUp_Char_087","3","80","40000","0","7","128","BasePhysicalDef","10","BaseMagicalDef","16","","","","","","","","","Skill_C_087_01_B_Passive"
"GradeUp_Char_087_04","GradeUp_Char_087","4","100","200000","0","10","192","BasePhysicalDef","15","BaseMagicalDef","24","BaseCriResist","250","","","","","","",""
"GradeUp_Char_087_05","GradeUp_Char_087","5","120","1000000","0","13","256","BasePhysicalDef","20","BaseMagicalDef","32","BaseCriResist","500","","","","","","",""
"GradeUp_Char_088_01","GradeUp_Char_088","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_088_02","GradeUp_Char_088","2","30","8000","4","0","64","BasePhysicalDef","5","BaseMagicalDef","3","","","","","","","","","Skill_C_088_01_R_AtkE"
"GradeUp_Char_088_03","GradeUp_Char_088","3","80","40000","8","0","128","BasePhysicalDef","10","BaseMagicalDef","6","","","","","","","","","Skill_C_088_01_R_Passive"
"GradeUp_Char_088_04","GradeUp_Char_088","4","100","200000","12","0","192","BasePhysicalDef","15","BaseMagicalDef","9","BaseCri","250","","","","","","",""
"GradeUp_Char_088_05","GradeUp_Char_088","5","120","1000000","16","0","256","BasePhysicalDef","20","BaseMagicalDef","12","BaseCri","500","","","","","","",""
"GradeUp_Char_089_01","GradeUp_Char_089","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_089_02","GradeUp_Char_089","2","30","8000","0","3","80","BasePhysicalDef","25","BaseMagicalDef","10","","","","","","","","","Skill_C_089_01_D_AtkE"
"GradeUp_Char_089_03","GradeUp_Char_089","3","80","40000","0","5","160","BasePhysicalDef","50","BaseMagicalDef","20","","","","","","","","","Skill_C_089_01_D_Passive"
"GradeUp_Char_089_04","GradeUp_Char_089","4","100","200000","0","8","240","BasePhysicalDef","75","BaseMagicalDef","30","BaseRecoveryPower","500","","","","","","",""
"GradeUp_Char_089_05","GradeUp_Char_089","5","120","1000000","0","10","320","BasePhysicalDef","100","BaseMagicalDef","40","BaseRecoveryPower","1000","","","","","","",""
"GradeUp_Char_090_01","GradeUp_Char_090","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_090_02","GradeUp_Char_090","2","30","8000","0","4","64","BasePhysicalDef","5","BaseMagicalDef","8","","","","","","","","","Skill_C_090_01_L_AtkE"
"GradeUp_Char_090_03","GradeUp_Char_090","3","80","40000","0","7","128","BasePhysicalDef","10","BaseMagicalDef","16","","","","","","","","","Skill_C_090_01_L_Passive"
"GradeUp_Char_090_04","GradeUp_Char_090","4","100","200000","0","10","192","BasePhysicalDef","15","BaseMagicalDef","24","BaseCriResist","250","","","","","","",""
"GradeUp_Char_090_05","GradeUp_Char_090","5","120","1000000","0","13","256","BasePhysicalDef","20","BaseMagicalDef","32","BaseCriResist","500","","","","","","",""
"GradeUp_Char_090_02_01","GradeUp_Char_090_02","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_090_02_02","GradeUp_Char_090_02","2","30","8000","5","0","60","BasePhysicalDef","3","BaseMagicalDef","2","","","","","","","","",""
"GradeUp_Char_090_02_03","GradeUp_Char_090_02","3","80","40000","10","0","120","BasePhysicalDef","6","BaseMagicalDef","4","","","","","","","","",""
"GradeUp_Char_090_02_04","GradeUp_Char_090_02","4","100","200000","15","0","180","BasePhysicalDef","9","BaseMagicalDef","6","BaseCriDmg","1500","","","","","","",""
"GradeUp_Char_090_02_05","GradeUp_Char_090_02","5","120","1000000","20","0","240","BasePhysicalDef","12","BaseMagicalDef","8","BaseCriDmg","3000","","","","","","",""
"GradeUp_Char_091_01","GradeUp_Char_091","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_091_02","GradeUp_Char_091","2","30","8000","3","0","80","BasePhysicalDef","10","BaseMagicalDef","25","","","","","","","","","Skill_C_091_01_G_AtkE"
"GradeUp_Char_091_03","GradeUp_Char_091","3","80","40000","5","0","160","BasePhysicalDef","20","BaseMagicalDef","50","","","","","","","","","Skill_C_091_01_G_Passive"
"GradeUp_Char_091_04","GradeUp_Char_091","4","100","200000","8","0","240","BasePhysicalDef","30","BaseMagicalDef","75","BaseReductionDmg","250","","","","","","",""
"GradeUp_Char_091_05","GradeUp_Char_091","5","120","1000000","10","0","320","BasePhysicalDef","40","BaseMagicalDef","100","BaseReductionDmg","500","","","","","","",""
"GradeUp_Char_097_01","GradeUp_Char_097","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_097_02","GradeUp_Char_097","2","30","8000","4","0","72","BasePhysicalDef","10","BaseMagicalDef","5","","","","","","","","","Skill_C_097_01_D_AtkE"
"GradeUp_Char_097_03","GradeUp_Char_097","3","80","40000","8","0","144","BasePhysicalDef","20","BaseMagicalDef","10","","","","","","","","","Skill_C_097_01_D_Passive"
"GradeUp_Char_097_04","GradeUp_Char_097","4","100","200000","12","0","216","BasePhysicalDef","30","BaseMagicalDef","15","BaseAvo","250","","","","","","",""
"GradeUp_Char_097_05","GradeUp_Char_097","5","120","1000000","16","0","288","BasePhysicalDef","40","BaseMagicalDef","20","BaseAvo","500","","","","","","",""
"GradeUp_Char_098_01","GradeUp_Char_098","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_098_02","GradeUp_Char_098","2","30","8000","3","0","80","BasePhysicalDef","10","BaseMagicalDef","25","","","","","","","","","Skill_C_098_01_R_AtkE"
"GradeUp_Char_098_03","GradeUp_Char_098","3","80","40000","5","0","160","BasePhysicalDef","20","BaseMagicalDef","50","","","","","","","","","Skill_C_098_01_R_Passive"
"GradeUp_Char_098_04","GradeUp_Char_098","4","100","200000","8","0","240","BasePhysicalDef","30","BaseMagicalDef","75","BaseReductionDmg","250","","","","","","",""
"GradeUp_Char_098_05","GradeUp_Char_098","5","120","1000000","10","0","320","BasePhysicalDef","40","BaseMagicalDef","100","BaseReductionDmg","500","","","","","","",""
"GradeUp_Char_099_01","GradeUp_Char_099","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_099_02","GradeUp_Char_099","2","30","8000","4","0","64","BasePhysicalDef","5","BaseMagicalDef","3","","","","","","","","","Skill_C_099_01_G_AtkE"
"GradeUp_Char_099_03","GradeUp_Char_099","3","80","40000","8","0","128","BasePhysicalDef","10","BaseMagicalDef","6","","","","","","","","","Skill_C_099_01_G_Passive"
"GradeUp_Char_099_04","GradeUp_Char_099","4","100","200000","12","0","192","BasePhysicalDef","15","BaseMagicalDef","9","BaseCri","250","","","","","","",""
"GradeUp_Char_099_05","GradeUp_Char_099","5","120","1000000","16","0","256","BasePhysicalDef","20","BaseMagicalDef","12","BaseCri","500","","","","","","",""
"GradeUp_Char_100_01","GradeUp_Char_100","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_100_02","GradeUp_Char_100","2","30","8000","0","4","64","BasePhysicalDef","3","BaseMagicalDef","5","","","","","","","","","Skill_C_100_01_G_AtkE"
"GradeUp_Char_100_03","GradeUp_Char_100","3","80","40000","0","8","128","BasePhysicalDef","6","BaseMagicalDef","10","","","","","","","","","Skill_C_100_01_G_Passive"
"GradeUp_Char_100_04","GradeUp_Char_100","4","100","200000","0","12","192","BasePhysicalDef","9","BaseMagicalDef","15","BaseAcc","500","","","","","","",""
"GradeUp_Char_100_05","GradeUp_Char_100","5","120","1000000","0","16","256","BasePhysicalDef","12","BaseMagicalDef","20","BaseAcc","1000","","","","","","",""
"GradeUp_Char_101_01","GradeUp_Char_101","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_101_02","GradeUp_Char_101","2","30","8000","0","3","80","BasePhysicalDef","25","BaseMagicalDef","10","","","","","","","","","Skill_C_101_01_B_AtkE"
"GradeUp_Char_101_03","GradeUp_Char_101","3","80","40000","0","5","160","BasePhysicalDef","50","BaseMagicalDef","20","","","","","","","","","Skill_C_101_01_B_Passive"
"GradeUp_Char_101_04","GradeUp_Char_101","4","100","200000","0","8","240","BasePhysicalDef","75","BaseMagicalDef","30","BaseRecoveryPower","500","","","","","","",""
"GradeUp_Char_101_05","GradeUp_Char_101","5","120","1000000","0","10","320","BasePhysicalDef","100","BaseMagicalDef","40","BaseRecoveryPower","1000","","","","","","",""
"GradeUp_Char_102_01","GradeUp_Char_102","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_102_02","GradeUp_Char_102","2","30","8000","3","0","80","BasePhysicalDef","10","BaseMagicalDef","25","","","","","","","","","Skill_C_102_01_B_AtkE"
"GradeUp_Char_102_03","GradeUp_Char_102","3","80","40000","5","0","160","BasePhysicalDef","20","BaseMagicalDef","50","","","","","","","","","Skill_C_102_01_B_Passive"
"GradeUp_Char_102_04","GradeUp_Char_102","4","100","200000","8","0","240","BasePhysicalDef","30","BaseMagicalDef","75","BaseReductionDmg","250","","","","","","",""
"GradeUp_Char_102_05","GradeUp_Char_102","5","120","1000000","10","0","320","BasePhysicalDef","40","BaseMagicalDef","100","BaseReductionDmg","500","","","","","","",""
"GradeUp_Char_103_01","GradeUp_Char_103","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_103_02","GradeUp_Char_103","2","30","8000","4","0","64","BasePhysicalDef","5","BaseMagicalDef","3","","","","","","","","","Skill_C_103_01_G_AtkE"
"GradeUp_Char_103_03","GradeUp_Char_103","3","80","40000","8","0","128","BasePhysicalDef","10","BaseMagicalDef","6","","","","","","","","","Skill_C_103_01_G_Passive"
"GradeUp_Char_103_04","GradeUp_Char_103","4","100","200000","12","0","192","BasePhysicalDef","15","BaseMagicalDef","9","BaseCri","250","","","","","","",""
"GradeUp_Char_103_05","GradeUp_Char_103","5","120","1000000","16","0","256","BasePhysicalDef","20","BaseMagicalDef","12","BaseCri","500","","","","","","",""
"GradeUp_Char_104_01","GradeUp_Char_104","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_104_02","GradeUp_Char_104","2","30","8000","0","3","80","BasePhysicalDef","25","BaseMagicalDef","10","","","","","","","","","Skill_C_104_01_G_AtkE"
"GradeUp_Char_104_03","GradeUp_Char_104","3","80","40000","0","5","160","BasePhysicalDef","50","BaseMagicalDef","20","","","","","","","","","Skill_C_104_01_G_Passive"
"GradeUp_Char_104_04","GradeUp_Char_104","4","100","200000","0","8","240","BasePhysicalDef","75","BaseMagicalDef","30","BaseRecoveryPower","500","","","","","","",""
"GradeUp_Char_104_05","GradeUp_Char_104","5","120","1000000","0","10","320","BasePhysicalDef","100","BaseMagicalDef","40","BaseRecoveryPower","1000","","","","","","",""
"GradeUp_Char_105_01","GradeUp_Char_105","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_105_02","GradeUp_Char_105","2","30","8000","4","0","72","BasePhysicalDef","10","BaseMagicalDef","5","","","","","","","","","Skill_C_105_01_B_AtkE"
"GradeUp_Char_105_03","GradeUp_Char_105","3","80","40000","8","0","144","BasePhysicalDef","20","BaseMagicalDef","10","","","","","","","","","Skill_C_105_01_B_Passive"
"GradeUp_Char_105_04","GradeUp_Char_105","4","100","200000","12","0","216","BasePhysicalDef","30","BaseMagicalDef","15","BaseAvo","250","","","","","","",""
"GradeUp_Char_105_05","GradeUp_Char_105","5","120","1000000","16","0","288","BasePhysicalDef","40","BaseMagicalDef","20","BaseAvo","500","","","","","","",""
"GradeUp_Char_106_01","GradeUp_Char_106","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_106_02","GradeUp_Char_106","2","30","8000","0","4","64","BasePhysicalDef","5","BaseMagicalDef","8","","","","","","","","","Skill_C_106_01_R_AtkE"
"GradeUp_Char_106_03","GradeUp_Char_106","3","80","40000","0","7","128","BasePhysicalDef","10","BaseMagicalDef","16","","","","","","","","","Skill_C_106_01_R_Passive"
"GradeUp_Char_106_04","GradeUp_Char_106","4","100","200000","0","10","192","BasePhysicalDef","15","BaseMagicalDef","24","BaseCriResist","250","","","","","","",""
"GradeUp_Char_106_05","GradeUp_Char_106","5","120","1000000","0","13","256","BasePhysicalDef","20","BaseMagicalDef","32","BaseCriResist","500","","","","","","",""
"GradeUp_Char_107_01","GradeUp_Char_107","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_107_02","GradeUp_Char_107","2","30","8000","4","0","72","BasePhysicalDef","10","BaseMagicalDef","25","","","","","","","","",""
"GradeUp_Char_107_03","GradeUp_Char_107","3","80","40000","8","0","144","BasePhysicalDef","20","BaseMagicalDef","50","","","","","","","","",""
"GradeUp_Char_107_04","GradeUp_Char_107","4","100","200000","12","0","216","BasePhysicalDef","30","BaseMagicalDef","75","BaseAvo","250","","","","","","",""
"GradeUp_Char_107_05","GradeUp_Char_107","5","120","1000000","16","0","288","BasePhysicalDef","40","BaseMagicalDef","100","BaseAvo","500","","","","","","",""
"GradeUp_Char_108_01","GradeUp_Char_108","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_108_02","GradeUp_Char_108","2","30","8000","0","3","80","BasePhysicalDef","25","BaseMagicalDef","10","","","","","","","","",""
"GradeUp_Char_108_03","GradeUp_Char_108","3","80","40000","0","5","160","BasePhysicalDef","50","BaseMagicalDef","20","","","","","","","","",""
"GradeUp_Char_108_04","GradeUp_Char_108","4","100","200000","0","8","240","BasePhysicalDef","75","BaseMagicalDef","30","BaseRecoveryPower","500","","","","","","",""
"GradeUp_Char_108_05","GradeUp_Char_108","5","120","1000000","0","10","320","BasePhysicalDef","100","BaseMagicalDef","40","BaseRecoveryPower","1000","","","","","","",""
"GradeUp_Char_109_01","GradeUp_Char_109","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_109_02","GradeUp_Char_109","2","30","8000","0","3","80","BasePhysicalDef","25","BaseMagicalDef","10","","","","","","","","",""
"GradeUp_Char_109_03","GradeUp_Char_109","3","80","40000","0","5","160","BasePhysicalDef","50","BaseMagicalDef","20","","","","","","","","",""
"GradeUp_Char_109_04","GradeUp_Char_109","4","100","200000","0","8","240","BasePhysicalDef","75","BaseMagicalDef","30","BaseRecoveryPower","500","","","","","","",""
"GradeUp_Char_109_05","GradeUp_Char_109","5","120","1000000","0","10","320","BasePhysicalDef","100","BaseMagicalDef","40","BaseRecoveryPower","1000","","","","","","",""
"GradeUp_Char_110_01","GradeUp_Char_110","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_110_02","GradeUp_Char_110","2","30","8000","4","0","72","BasePhysicalDef","10","BaseMagicalDef","5","","","","","","","","","Skill_C_110_01_G_AtkE"
"GradeUp_Char_110_03","GradeUp_Char_110","3","80","40000","8","0","144","BasePhysicalDef","20","BaseMagicalDef","10","","","","","","","","","Skill_C_110_01_G_Passive"
"GradeUp_Char_110_04","GradeUp_Char_110","4","100","200000","12","0","216","BasePhysicalDef","30","BaseMagicalDef","15","BaseAvo","250","","","","","","",""
"GradeUp_Char_110_05","GradeUp_Char_110","5","120","1000000","16","0","288","BasePhysicalDef","40","BaseMagicalDef","20","BaseAvo","500","","","","","","",""
"GradeUp_Char_111_01","GradeUp_Char_111","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_111_02","GradeUp_Char_111","2","30","8000","0","4","64","BasePhysicalDef","5","BaseMagicalDef","8","","","","","","","","","Skill_C_111_01_B_AtkE"
"GradeUp_Char_111_03","GradeUp_Char_111","3","80","40000","0","7","128","BasePhysicalDef","10","BaseMagicalDef","16","","","","","","","","","Skill_C_111_01_B_Passive"
"GradeUp_Char_111_04","GradeUp_Char_111","4","100","200000","0","10","192","BasePhysicalDef","15","BaseMagicalDef","24","BaseCriResist","250","","","","","","",""
"GradeUp_Char_111_05","GradeUp_Char_111","5","120","1000000","0","13","256","BasePhysicalDef","20","BaseMagicalDef","32","BaseCriResist","500","","","","","","",""
"GradeUp_Char_112_01","GradeUp_Char_112","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_112_02","GradeUp_Char_112","2","30","8000","4","0","64","BasePhysicalDef","5","BaseMagicalDef","3","","","","","","","","","Skill_C_112_01_B_AtkE"
"GradeUp_Char_112_03","GradeUp_Char_112","3","80","40000","8","0","128","BasePhysicalDef","10","BaseMagicalDef","6","","","","","","","","","Skill_C_112_01_B_Passive"
"GradeUp_Char_112_04","GradeUp_Char_112","4","100","200000","12","0","192","BasePhysicalDef","15","BaseMagicalDef","9","BaseCri","250","","","","","","",""
"GradeUp_Char_112_05","GradeUp_Char_112","5","120","1000000","16","0","256","BasePhysicalDef","20","BaseMagicalDef","12","BaseCri","500","","","","","","",""
"GradeUp_Char_113_01","GradeUp_Char_113","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_113_02","GradeUp_Char_113","2","30","8000","0","4","64","BasePhysicalDef","3","BaseMagicalDef","5","","","","","","","","","Skill_C_113_01_B_AtkE"
"GradeUp_Char_113_03","GradeUp_Char_113","3","80","40000","0","8","128","BasePhysicalDef","6","BaseMagicalDef","10","","","","","","","","","Skill_C_113_01_B_Passive"
"GradeUp_Char_113_04","GradeUp_Char_113","4","100","200000","0","12","192","BasePhysicalDef","9","BaseMagicalDef","15","BaseAcc","500","","","","","","",""
"GradeUp_Char_113_05","GradeUp_Char_113","5","120","1000000","0","16","256","BasePhysicalDef","12","BaseMagicalDef","20","BaseAcc","1000","","","","","","",""
"GradeUp_Char_114_01","GradeUp_Char_114","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_114_02","GradeUp_Char_114","2","30","8000","0","5","60","BasePhysicalDef","2","BaseMagicalDef","3","","","","","","","","","Skill_C_114_01_B_AtkE"
"GradeUp_Char_114_03","GradeUp_Char_114","3","80","40000","0","10","120","BasePhysicalDef","4","BaseMagicalDef","6","","","","","","","","","Skill_C_114_01_B_Passive"
"GradeUp_Char_114_04","GradeUp_Char_114","4","100","200000","0","15","180","BasePhysicalDef","6","BaseMagicalDef","9","BaseBonusDmg","250","","","","","","",""
"GradeUp_Char_114_05","GradeUp_Char_114","5","120","1000000","0","20","240","BasePhysicalDef","8","BaseMagicalDef","12","BaseBonusDmg","500","","","","","","",""
"GradeUp_Char_115_01","GradeUp_Char_115","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_115_02","GradeUp_Char_115","2","30","8000","0","5","60","BasePhysicalDef","2","BaseMagicalDef","3","","","","","","","","","Skill_C_115_01_B_AtkE"
"GradeUp_Char_115_03","GradeUp_Char_115","3","80","40000","0","10","120","BasePhysicalDef","4","BaseMagicalDef","6","","","","","","","","","Skill_C_115_01_B_Passive"
"GradeUp_Char_115_04","GradeUp_Char_115","4","100","200000","0","15","180","BasePhysicalDef","6","BaseMagicalDef","9","BaseBonusDmg","250","","","","","","",""
"GradeUp_Char_115_05","GradeUp_Char_115","5","120","1000000","0","20","240","BasePhysicalDef","8","BaseMagicalDef","12","BaseBonusDmg","500","","","","","","",""
"GradeUp_Char_116_01","GradeUp_Char_116","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_116_02","GradeUp_Char_116","2","30","8000","3","0","80","BasePhysicalDef","10","BaseMagicalDef","25","","","","","","","","",""
"GradeUp_Char_116_03","GradeUp_Char_116","3","80","40000","5","0","160","BasePhysicalDef","20","BaseMagicalDef","50","","","","","","","","",""
"GradeUp_Char_116_04","GradeUp_Char_116","4","100","200000","8","0","240","BasePhysicalDef","30","BaseMagicalDef","75","BaseReductionDmg","250","","","","","","",""
"GradeUp_Char_116_05","GradeUp_Char_116","5","120","1000000","10","0","320","BasePhysicalDef","40","BaseMagicalDef","100","BaseReductionDmg","500","","","","","","",""
"GradeUp_Char_118_01","GradeUp_Char_118","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_118_02","GradeUp_Char_118","2","30","8000","5","0","60","BasePhysicalDef","3","BaseMagicalDef","2","","","","","","","","",""
"GradeUp_Char_118_03","GradeUp_Char_118","3","80","40000","10","0","120","BasePhysicalDef","6","BaseMagicalDef","4","","","","","","","","",""
"GradeUp_Char_118_04","GradeUp_Char_118","4","100","200000","15","0","180","BasePhysicalDef","9","BaseMagicalDef","6","BaseCriDmg","1500","","","","","","",""
"GradeUp_Char_118_05","GradeUp_Char_118","5","120","1000000","20","0","240","BasePhysicalDef","12","BaseMagicalDef","8","BaseCriDmg","3000","","","","","","",""
"GradeUp_Char_201_01","GradeUp_Char_201","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_201_02","GradeUp_Char_201","2","30","8000","0","3","80","BasePhysicalDef","30","BaseMagicalDef","25","","","","","","","","","Skill_C_201_01_G_AtkE"
"GradeUp_Char_201_03","GradeUp_Char_201","3","80","40000","0","5","160","BasePhysicalDef","60","BaseMagicalDef","50","","","","","","","","","Skill_C_201_01_G_Passive"
"GradeUp_Char_201_04","GradeUp_Char_201","4","100","200000","0","8","240","BasePhysicalDef","90","BaseMagicalDef","75","BaseRecoveryPower","500","","","","","","",""
"GradeUp_Char_201_05","GradeUp_Char_201","5","120","1000000","0","10","320","BasePhysicalDef","120","BaseMagicalDef","100","BaseRecoveryPower","1000","","","","","","",""
"GradeUp_Char_300_01","GradeUp_Char_300","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Char_300_02","GradeUp_Char_300","2","0","0","0","2","68","BasePhysicalDef","21","BaseMagicalDef","8","","","","","","","","",""
"GradeUp_Char_300_03","GradeUp_Char_300","3","0","0","0","4","136","BasePhysicalDef","42","BaseMagicalDef","17","","","","","","","","",""
"GradeUp_Char_300_04","GradeUp_Char_300","4","0","0","0","6","204","BasePhysicalDef","63","BaseMagicalDef","25","BaseReductionDmg","250","","","","","","",""
"GradeUp_Char_300_05","GradeUp_Char_300","5","0","0","0","8","272","BasePhysicalDef","85","BaseMagicalDef","34","BaseReductionDmg","500","","","","","","",""
"GradeUp_Char_607_01","GradeUp_Char_607","1","0","0","0","7","500","BasePhysicalDef","100","BaseMagicalDef","200","","","","","","","","",""
"GradeUp_Char_607_02","GradeUp_Char_607","2","30","8000","0","7","500","BasePhysicalDef","100","BaseMagicalDef","200","","","","","","","","","Skill_C_607_01_B_Passive02"
"GradeUp_Char_607_03","GradeUp_Char_607","3","80","40000","0","7","500","BasePhysicalDef","100","BaseMagicalDef","200","","","","","","","","","Skill_C_607_01_B_Passive03"
"GradeUp_Char_607_04","GradeUp_Char_607","4","100","200000","0","7","500","BasePhysicalDef","100","BaseMagicalDef","200","","","","","","","","","Skill_C_607_01_B_Passive04"
"GradeUp_Char_607_05","GradeUp_Char_607","5","120","1000000","0","7","500","BasePhysicalDef","100","BaseMagicalDef","200","","","","","","","","","Skill_C_607_01_B_Passive05"
"GradeUp_Char_613_01","GradeUp_Char_613","1","0","0","3","0","1000","BasePhysicalAtk","100","BasePhysicalDef","7","BaseMagicalDef","7","","","","","","",""
"GradeUp_Char_613_02","GradeUp_Char_613","2","30","8000","4","0","2000","BasePhysicalAtk","100","BasePhysicalDef","14","BaseMagicalDef","14","","","","","","",""
"GradeUp_Char_613_03","GradeUp_Char_613","3","80","40000","5","0","3000","BasePhysicalAtk","100","BasePhysicalDef","21","BaseMagicalDef","21","","","","","","",""
"GradeUp_Char_613_04","GradeUp_Char_613","4","100","200000","6","0","4000","BasePhysicalAtk","100","BasePhysicalDef","28","BaseMagicalDef","28","","","","","","",""
"GradeUp_Char_613_05","GradeUp_Char_613","5","120","1000000","7","0","5000","BasePhysicalAtk","100","BasePhysicalDef","35","BaseMagicalDef","35","","","","","","",""
"GradeUp_Cleric_01","GradeUp_Cleric","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Cleric_02","GradeUp_Cleric","2","30","8000","0","4","64","BasePhysicalDef","5","BaseMagicalDef","8","","","","","","","","",""
"GradeUp_Cleric_03","GradeUp_Cleric","3","80","40000","0","7","128","BasePhysicalDef","10","BaseMagicalDef","16","","","","","","","","",""
"GradeUp_Cleric_04","GradeUp_Cleric","4","100","200000","0","10","192","BasePhysicalDef","15","BaseMagicalDef","24","BaseCriResist","250","","","","","","",""
"GradeUp_Cleric_05","GradeUp_Cleric","5","120","1000000","0","13","256","BasePhysicalDef","20","BaseMagicalDef","32","BaseCriResist","500","","","","","","",""
"GradeUp_Fighter_01","GradeUp_Fighter","1","0","0","0","0","0","BasePhysicalDef","0","BaseMagicalDef","0","","","","","","","","",""
"GradeUp_Fighter_02","GradeUp_Fighter","2","30","8000","4","0","72","BasePhysicalDef","10","BaseMagicalDef","25","","","","","","","","",""
"GradeUp_Fighter_03","GradeUp_Fighter","3","80","40000","8","0","144","BasePhysicalDef","20","BaseMagicalDef","50","","","","","","","","",""
"GradeUp_Fighter_04","GradeUp_Fighter","4","100","200000","12","0","216","BasePhysicalDef","30","BaseMagicalDef","75","BaseAvo","250","","","","","","",""
"GradeUp_Fighter_05","GradeUp_Fighter","5","120","1000000","16","0","288","BasePhysicalDef","40","BaseMagicalDef","100","BaseAvo","500","","","","","","",""
