"Skill_C_038_01_L_LinkSkill","SkillEffect","Skill_C_038_01_L_LinkSkill_02","Value","EffectValue3","","","","Int"
"Skill_C_038_01_L_AtkE","SkillBase","Skill_C_038_01_L_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_038_01_L_AtkE","SkillBase","Skill_C_038_01_L_AtkE","Value","UseStartTimeCheckValue","","","","Int"
"Skill_C_038_01_L_AtkE","SkillEffect","Skill_C_038_01_L_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_038_01_L_AtkE","SkillEffect","Skill_C_038_01_L_AtkE_02","Sec","HoldingValue","","","","Float"
"Skill_C_038_01_L_Passive","SkillEffect","Skill_C_038_01_L_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_039_01_G_ActiveSkill","SkillEffect","Skill_C_039_01_G_ActiveSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_039_01_G_ActiveSkill","SkillEffect","Skill_C_039_01_G_ActiveSkill_02","Sec","HoldingValue","","","","Float"
"Skill_C_039_01_G_ActiveSkill","SkillEffect","Skill_C_039_01_G_ActiveSkill_03","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_039_01_G_LinkSkill","SkillBase","Skill_C_039_01_G_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_039_01_G_LinkSkill","SkillEffect","Skill_C_039_01_G_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_039_01_G_LinkSkill","SkillEffect","Skill_C_039_01_G_LinkSkill_02","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_039_01_G_LinkSkill","SkillEffect","Skill_C_039_01_G_LinkSkill_02","Sec_1","HoldingValue","","","","Float"
"Skill_C_039_01_G_LinkSkill","SkillEffect","Skill_C_039_01_G_LinkSkill_03","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_039_01_G_LinkSkill","SkillEffect","Skill_C_039_01_G_LinkSkill_03","Sec_2","HoldingValue","","","","Float"
"Skill_C_039_01_G_AtkE","SkillBase","Skill_C_039_01_G_AtkE","Sec","CoolTime","","","","Float"
"Skill_C_039_01_G_AtkE","SkillBase","Skill_C_039_01_G_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_039_01_G_AtkE","SkillEffect","Skill_C_039_01_G_AtkE_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_039_01_G_AtkE","SkillEffect","Skill_C_039_01_G_AtkE_02","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_039_01_G_AtkE","SkillEffect","Skill_C_039_01_G_AtkE_02","Count_1","StackCount","","","","Int"
"Skill_C_039_01_G_AtkE","SkillEffect","Skill_C_039_01_G_AtkE_03","Dmg_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_039_01_G_AtkE","SkillEffect","Skill_C_039_01_G_AtkE_04","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_039_01_G_AtkE","SkillEffect","Skill_C_039_01_G_AtkE_04","Sec_2","HoldingValue","","","","Float"
"Skill_C_039_01_G_Passive","SkillEffect","Skill_C_039_01_G_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_040_01_R_ActiveSkill","SkillEffect","Skill_C_040_01_R_ActiveSkill_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_040_01_R_ActiveSkill","SkillEffect","Skill_C_040_01_R_ActiveSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_040_01_R_ActiveSkill","SkillEffect","Skill_C_040_01_R_ActiveSkill_02","Sec_1","HoldingValue","","","","Float"
"Skill_C_040_01_R_ActiveSkill","SkillEffect","Skill_C_040_01_R_ActiveSkill_03","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_040_01_R_ActiveSkill","SkillEffect","Skill_C_040_01_R_ActiveSkill_03","Sec_2","HoldingValue","","","","Float"
"Skill_C_040_01_R_LinkSkill","SkillBase","Skill_C_040_01_R_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_040_01_R_LinkSkill","SkillEffect","Skill_C_040_01_R_LinkSkill_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_040_01_R_LinkSkill","SkillEffect","Skill_C_040_01_R_LinkSkill_01","Sec_1","HoldingValue","","","","Float"
"Skill_C_040_01_R_AtkE","SkillEffect","Skill_C_040_01_R_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_040_01_R_Passive","SkillEffect","Skill_C_040_01_R_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_041_01_R_ActiveSkill","SkillBase","Skill_C_041_01_R_ActiveSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_041_01_R_ActiveSkill","SkillEffect","Skill_C_041_01_R_ActiveSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_041_01_R_ActiveSkill","SkillEffect","Skill_C_041_01_R_ActiveSkill_02","Dmg_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_041_01_R_ActiveSkill","SkillEffect","Skill_C_041_01_R_ActiveSkill_03","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_041_01_R_ActiveSkill","SkillEffect","Skill_C_041_01_R_ActiveSkill_03","Sec","HoldingValue","","","","Float"
"Skill_C_041_01_R_LinkSkill","SkillBase","Skill_C_041_01_R_LinkSkill","Sec_1","CoolTime","","","","Float"
"Skill_C_041_01_R_LinkSkill","SkillBase","Skill_C_041_01_R_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_041_01_R_LinkSkill","SkillEffect","Skill_C_041_01_R_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_041_01_R_LinkSkill","SkillEffect","Skill_C_041_01_R_LinkSkill_02","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_041_01_R_LinkSkill","SkillEffect","Skill_C_041_01_R_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_041_01_R_AtkE","SkillCondition","Check_Random_15","Per","CheckValue1","","","","Percent"
"Skill_C_041_01_R_AtkE","SkillBase","Skill_C_041_01_R_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_041_01_R_AtkE","SkillEffect","Skill_C_041_01_R_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_041_01_R_AtkE","SkillEffect","Skill_C_041_01_R_AtkE_01","Sec_1","Duration","","","",""
"Skill_C_041_01_R_AtkE","SkillEffect","Skill_C_041_01_R_AtkE_02","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_041_01_R_AtkE","SkillEffect","Skill_C_041_01_R_AtkE_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_041_01_R_Passive","SkillEffect","Skill_C_041_01_R_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_044_01_D_ActiveSkill","SkillEffect","Skill_C_044_01_D_ActiveSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_044_01_D_ActiveSkill","SkillCollider","Skill_C_044_01_D_ActiveSkill_01","Sec_1","DestroyValue1","","","","Float"
"Skill_C_044_01_D_ActiveSkill","SkillEffect","Skill_C_044_01_D_ActiveSkill_03","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_044_01_D_ActiveSkill","SkillEffect","Skill_C_044_01_D_ActiveSkill_03","Sec_2","HoldingValue","","","","Float"
"Skill_C_044_01_D_LinkSkill","SkillBase","Skill_C_044_01_D_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_044_01_D_LinkSkill","SkillBase","Skill_C_044_01_D_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_044_01_D_LinkSkill","SkillEffect","Skill_C_044_01_D_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_044_01_D_LinkSkill","SkillEffect","Skill_C_044_01_D_LinkSkill_02","Value_1","EffectValue1","EffectValueAdd1","","","Float"
"Skill_C_044_01_D_LinkSkill","SkillEffect","Skill_C_044_01_D_LinkSkill_03","Value_2","EffectValue1","EffectValueAdd1","","","Float"
"Skill_C_044_01_D_AtkE","SkillCondition","Check_Random_20","Per_1","CheckValue1","","","","Percent"
"Skill_C_044_01_D_AtkE","SkillCondition","Check_Random_25","Per_2","CheckValue1","","","","Percent"
"Skill_C_044_01_D_AtkE","SkillEffect","Skill_C_044_01_D_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_044_01_D_Passive","SkillEffect","Skill_C_044_01_D_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_051_01_B_ActiveSkill","SkillEffect","Skill_C_051_01_B_ActiveSkill_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_051_01_B_ActiveSkill","SkillEffect","Skill_C_051_01_B_ActiveSkill_01","Sec_1","HoldingValue","","","","Float"
"Skill_C_051_01_B_ActiveSkill","SkillEffect","Skill_C_051_01_B_ActiveSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_051_01_B_ActiveSkill","SkillEffect","Skill_C_051_01_B_ActiveSkill_03","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_051_01_B_LinkSkill","SkillBase","Skill_C_051_01_B_LinkSkill","Sec_1","CoolTime","","","","Float"
"Skill_C_051_01_B_LinkSkill","SkillBase","Skill_C_051_01_B_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_051_01_B_LinkSkill","SkillEffect","Skill_C_051_01_B_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_051_01_B_LinkSkill","SkillEffect","Skill_C_051_01_B_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_051_01_B_LinkSkill","SkillEffect","Skill_C_051_01_B_LinkSkill_03","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_051_01_B_LinkSkill","SkillEffect","Skill_C_051_01_B_LinkSkill_03","Sec_3","HoldingValue","","","","Float"
"Skill_C_051_01_B_AtkE","SkillCondition","Check_Random_15","Per","CheckValue1","","","","Percent"
"Skill_C_051_01_B_AtkE","SkillBase","Skill_C_051_01_B_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_051_01_B_AtkE","SkillEffect","Skill_C_051_01_B_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_051_01_B_Passive","SkillEffect","Skill_C_051_01_B_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_062_01_G_ActiveSkill","SkillEffect","Skill_C_062_01_G_ActiveSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_062_01_G_ActiveSkill","SkillEffect","Skill_C_062_01_G_ActiveSkill_03","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_062_01_G_ActiveSkill","SkillEffect","Skill_C_062_01_G_ActiveSkill_03","Sec_2","HoldingValue","","","","Float"
"Skill_C_062_01_G_LinkSkill","SkillBase","Skill_C_062_01_G_LinkSkill","Sec_1","CoolTime","","","","Float"
"Skill_C_062_01_G_LinkSkill","SkillEffect","Skill_C_062_01_G_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_062_01_G_LinkSkill","SkillEffect","Skill_C_062_01_G_LinkSkill_02","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_062_01_G_LinkSkill","SkillEffect","Skill_C_062_01_G_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_062_01_G_LinkSkill","SkillEffect","Skill_C_062_01_G_LinkSkill_03","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_062_01_G_LinkSkill","SkillEffect","Skill_C_062_01_G_LinkSkill_03","Sec_3","HoldingValue","","","","Float"
"Skill_C_062_01_G_AtkE","SkillBase","Skill_C_062_01_G_AtkE","Value","UseStartTimeCheckValue","","","","Int"
"Skill_C_062_01_G_AtkE","SkillBase","Skill_C_062_01_G_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_062_01_G_AtkE","SkillEffect","Skill_C_062_01_G_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_062_01_G_Passive","SkillEffect","Skill_C_062_01_G_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_064_01_R_ActiveSkill","SkillEffect","Skill_C_064_01_R_ActiveSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_064_01_R_ActiveSkill","SkillEffect","Skill_C_064_01_R_ActiveSkill_03","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_064_01_R_ActiveSkill","SkillEffect","Skill_C_064_01_R_ActiveSkill_03","Sec_3","HoldingValue","","","","Float"
"Skill_C_064_01_R_LinkSkill","SkillBase","Skill_C_064_01_R_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_064_01_R_LinkSkill","SkillEffect","Skill_C_064_01_R_LinkSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_064_01_R_LinkSkill","SkillEffect","Skill_C_064_01_R_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_064_01_R_LinkSkill","SkillEffect","Skill_C_064_01_R_LinkSkill_03","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_064_01_R_LinkSkill","SkillEffect","Skill_C_064_01_R_LinkSkill_03","Sec_3","HoldingValue","","","","Float"
"Skill_C_064_01_R_AtkE","SkillEffect","Skill_C_064_01_R_AtkE_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_064_01_R_AtkE","SkillEffect","Skill_C_064_01_R_AtkE_01","Sec_1","HoldingValue","","","","Float"
"Skill_C_064_01_R_Passive","SkillEffect","Skill_C_064_01_R_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_066_01_B_ActiveSkill","SkillEffect","Skill_C_066_01_B_ActiveSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_066_01_B_ActiveSkill","SkillEffect","Skill_C_066_01_B_ActiveSkill_02","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_066_01_B_ActiveSkill","SkillEffect","Skill_C_066_01_B_ActiveSkill_03","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_066_01_B_ActiveSkill","SkillEffect","Skill_C_066_01_B_ActiveSkill_03","Sec_3","HoldingValue","","","","Float"
"Skill_C_066_01_B_LinkSkill","SkillBase","Skill_C_066_01_B_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_066_01_B_LinkSkill","SkillBase","Skill_C_066_01_B_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_066_01_B_LinkSkill","SkillEffect","Skill_C_066_01_B_LinkSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_066_01_B_LinkSkill","SkillEffect","Skill_C_066_01_B_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_066_01_B_LinkSkill","SkillEffect","Skill_C_066_01_B_LinkSkill_03","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_066_01_B_AtkE","SkillBase","Skill_C_066_01_B_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_066_01_B_AtkE","SkillEffect","Skill_C_066_01_B_AtkE_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_066_01_B_AtkE","SkillEffect","Skill_C_066_01_B_AtkE_01","Sec","HoldingValue","","","","Float"
"Skill_C_066_01_B_Passive","SkillEffect","Skill_C_066_01_B_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_067_01_B_ActiveSkill","SkillEffect","Skill_C_067_01_B_ActiveSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_067_01_B_ActiveSkill","SkillEffect","Skill_C_067_01_B_ActiveSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_067_01_B_ActiveSkill","SkillEffect","Skill_C_067_01_B_ActiveSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_067_01_B_ActiveSkill","SkillEffect","Skill_C_067_01_B_ActiveSkill_03","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_067_01_B_ActiveSkill","SkillEffect","Skill_C_067_01_B_ActiveSkill_03","Sec_3","HoldingValue","","","","Float"
"Skill_C_067_01_B_LinkSkill","SkillBase","Skill_C_067_01_B_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_067_01_B_LinkSkill","SkillBase","Skill_C_067_01_B_LinkSkill","Sec_1","CoolTime","","","","Float"
"Skill_C_067_01_B_LinkSkill","SkillEffect","Skill_C_067_01_B_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_067_01_B_LinkSkill","SkillEffect","Skill_C_067_01_B_LinkSkill_02","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_067_01_B_LinkSkill","SkillEffect","Skill_C_067_01_B_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_067_01_B_LinkSkill","SkillEffect","Skill_C_067_01_B_LinkSkill_03","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_067_01_B_AtkE","SkillEffect","Skill_C_067_01_B_AtkE_01","Count","StackCount","","","","Int"
"Skill_C_067_01_B_AtkE","SkillEffect","Skill_C_067_01_B_AtkE_02","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_067_01_B_AtkE","SkillEffect","Skill_C_067_01_B_AtkE_03","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_067_01_B_AtkE","SkillEffect","Skill_C_067_01_B_AtkE_04","Value_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_067_01_B_Passive","SkillEffect","Skill_C_067_01_B_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_072_01_R_ActiveSkill","SkillEffect","Skill_C_072_01_R_ActiveSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_072_01_R_ActiveSkill","SkillEffect","Skill_C_072_01_R_ActiveSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_072_01_R_ActiveSkill","SkillEffect","Skill_C_072_01_R_ActiveSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_072_01_R_ActiveSkill","SkillEffect","Skill_C_072_01_R_ActiveSkill_03","Dmg_3","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_072_01_R_ActiveSkill","SkillEffect","Skill_C_072_01_R_ActiveSkill_03","Sec_3","HoldingValue","","","","Float"
"Skill_C_072_01_R_ActiveSkill","SkillEffect","Skill_C_072_01_R_ActiveSkill_04","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_072_01_R_LinkSkill","SkillBase","Skill_C_072_01_R_LinkSkill","Sec_1","CoolTime","","","","Float"
"Skill_C_072_01_R_LinkSkill","SkillBase","Skill_C_072_01_R_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_072_01_R_LinkSkill","SkillEffect","Skill_C_072_01_R_LinkSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_072_01_R_LinkSkill","SkillEffect","Skill_C_072_01_R_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_072_01_R_AtkE","SkillBase","Skill_C_072_01_R_AtkE","Value","UseStartTimeCheckValue","","","","Int"
"Skill_C_072_01_R_AtkE","SkillBase","Skill_C_072_01_R_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_072_01_R_AtkE","SkillEffect","Skill_C_072_01_R_AtkE_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_072_01_R_AtkE","SkillEffect","Skill_C_072_01_R_AtkE_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_072_01_R_AtkE","SkillEffect","Skill_C_072_01_R_AtkE_02","Sec_2","HoldingValue","","","","Int"
"Skill_C_072_01_R_Passive","SkillEffect","Skill_C_072_01_R_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_073_01_G_ActiveSkill","SkillEffect","Skill_C_073_01_G_ActiveSkill_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_073_01_G_ActiveSkill","SkillEffect","Skill_C_073_01_G_ActiveSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_073_01_G_ActiveSkill","SkillEffect","Skill_C_073_01_G_ActiveSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_073_01_G_LinkSkill","SkillBase","Skill_C_073_01_G_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_073_01_G_LinkSkill","SkillBase","Skill_C_073_01_G_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_073_01_G_LinkSkill","SkillEffect","Skill_C_073_01_G_LinkSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_073_01_G_LinkSkill","SkillEffect","Skill_C_073_01_G_LinkSkill_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_073_01_G_LinkSkill","SkillEffect","Skill_C_073_01_G_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_073_01_G_AtkE","SkillBase","Skill_C_073_01_G_AtkE","Sec_1","UseStartTimeValue","","","","Float"
"Skill_C_073_01_G_AtkE","SkillBase","Skill_C_073_01_G_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_073_01_G_AtkE","SkillEffect","Skill_C_073_01_G_AtkE_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_073_01_G_AtkE","SkillEffect","Skill_C_073_01_G_AtkE_01","Sec_2","HoldingValue","","","","Float"
"Skill_C_073_01_G_Passive","SkillEffect","Skill_C_073_01_G_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_077_01_G_ActiveSkill","SkillEffect","Skill_C_077_01_G_ActiveSkill_01","Dmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_077_01_G_ActiveSkill","SkillEffect","Skill_C_077_01_G_ActiveSkill_02","AddDmg","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_077_01_G_LinkSkill","SkillBase","Skill_C_077_01_G_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_077_01_G_LinkSkill","SkillBase","Skill_C_077_01_G_LinkSkill_01","Target","CastTargetSelectValue","","","","Int"
"Skill_C_077_01_G_LinkSkill","SkillEffect","Skill_C_077_01_G_LinkSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_077_01_G_LinkSkill","SkillEffect","Skill_C_077_01_G_LinkSkill_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_077_01_G_AtkE","SkillEffect","Skill_C_077_01_G_AtkE_01","Value_1","EffectValue1","EffectValueAdd1","","","Float"
"Skill_C_077_01_G_AtkE","SkillEffect","Skill_C_077_01_G_AtkE_02","Value_2","EffectValue1","EffectValueAdd1","","","Float"
"Skill_C_077_01_G_Passive","SkillEffect","Skill_C_077_01_G_Passive_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_077_01_G_Passive","SkillEffect","Skill_C_077_01_G_Passive_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_078_01_R_ActiveSkill","SkillBase","Skill_C_078_01_R_ActiveSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_078_01_R_ActiveSkill","SkillEffect","Skill_C_078_01_R_ActiveSkill_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_078_01_R_ActiveSkill","SkillEffect","Skill_C_078_01_R_ActiveSkill_01","Sec","HoldingValue","","","","Float"
"Skill_C_078_01_R_LinkSkill","SkillBase","Skill_C_078_01_R_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_078_01_R_LinkSkill","SkillBase","Skill_C_078_01_R_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_078_01_R_LinkSkill","SkillEffect","Skill_C_078_01_R_LinkSkill_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_078_01_R_LinkSkill","SkillEffect","Skill_C_078_01_R_LinkSkill_01","Sec_1","HoldingValue","","","","Float"
"Skill_C_078_01_R_AtkE","SkillBase","Skill_C_078_01_R_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_078_01_R_AtkE","SkillEffect","Skill_C_078_01_R_AtkE_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_078_01_R_AtkE","SkillEffect","Skill_C_078_01_R_AtkE_02","Value_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_078_01_R_AtkE","SkillEffect","Skill_C_078_01_R_AtkE_02","Sec_2","HoldingValue","","","","Float"
"Skill_C_078_01_R_Passive","SkillEffect","Skill_C_078_01_R_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_080_01_G_ActiveSkill","SkillBase","Skill_C_080_01_G_ActiveSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_080_01_G_ActiveSkill","SkillEffect","Skill_C_080_01_G_ActiveSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_080_01_G_ActiveSkill","SkillEffect","Skill_C_080_01_G_ActiveSkill_02","Sec","HoldingValue","","","","Float"
"Skill_C_080_01_G_ActiveSkill","SkillEffect","Skill_C_080_01_G_ActiveSkill_10","Dmg_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_080_01_G_LinkSkill","SkillBase","Skill_C_080_01_G_LinkSkill","Sec","CoolTime","","","","Float"
"Skill_C_080_01_G_LinkSkill","SkillBase","Skill_C_080_01_G_LinkSkill","Target","CastTargetSelectValue","","","","Int"
"Skill_C_080_01_G_LinkSkill","SkillEffect","Skill_C_080_01_G_LinkSkill_01","Value_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_080_01_G_LinkSkill","SkillEffect","Skill_C_080_01_G_LinkSkill_01","Sec_1","HoldingValue","","","","Float"
"Skill_C_080_01_G_AtkE","SkillBase","Skill_C_080_01_G_AtkE","Value","UseStartTimeCheckValue","","","","Int"
"Skill_C_080_01_G_AtkE","SkillBase","Skill_C_080_01_G_AtkE","Target","CastTargetSelectValue","","","","Int"
"Skill_C_080_01_G_AtkE","SkillEffect","Skill_C_080_01_G_AtkE_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_080_01_G_AtkE","SkillEffect","Skill_C_080_01_G_AtkE_02","Dmg_2","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_080_01_G_Passive","SkillEffect","Skill_C_080_01_G_Passive_01","Value","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_083_01_B_ActiveSkill","SkillEffect","Skill_C_083_01_B_ActiveSkill_01","Dmg_1","EffectValue1","EffectValueAdd1","","","Percent"
"Skill_C_083_01_B_ActiveSkill","SkillEffect","Skill_C_083_01_B_ActiveSkill_02","Sec_1","HoldingValue","","","","Float"
"Skill_C_083_01_B_ActiveSkill","SkillEffect","Skill_C_083_01_B_ActiveSkill_10","Dmg_2","EffectValue1","EffectValueAdd1","","","Percent"
