"Skill_C_014_01_D_AtkE_01_04","Skill_C_014_01_D_AtkE_01","Skill_C_014_01_D_AtkE_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","47500","","","","","","","","None","","0"
"Skill_C_014_01_D_ActiveSkill_01_01","Skill_C_014_01_D_ActiveSkill_01","Skill_C_014_01_D_ActiveSkill_01","2","SkillEffectAction","","","","0","WholeHeroEnemy","","","Dmg","24000","1200","","","","","","","None","","0"
"Skill_C_014_01_D_ActiveSkill_03_01","Skill_C_014_01_D_ActiveSkill_03","Skill_C_014_01_D_ActiveSkill_01","1","SkillEffectAction","","","","0","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","600","30","ActiveSkill","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_04_01","Skill_C_014_01_D_ActiveSkill_04","Skill_C_014_01_D_ActiveSkill_01","1","SkillEffectAction","","","","1","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","600","30","LinkSkill","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_05_01","Skill_C_014_01_D_ActiveSkill_05","Skill_C_014_01_D_ActiveSkill_01","1","SkillEffectAction","","","","2","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","600","30","AtkE","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_01_02","Skill_C_014_01_D_ActiveSkill_01","Skill_C_014_01_D_ActiveSkill_02","2","SkillEffectAction","","","","0","WholeHeroEnemy","","","Dmg","31200","1200","","","","","","","None","","0"
"Skill_C_014_01_D_ActiveSkill_03_02","Skill_C_014_01_D_ActiveSkill_03","Skill_C_014_01_D_ActiveSkill_02","1","SkillEffectAction","","","","0","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","780","30","ActiveSkill","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_04_02","Skill_C_014_01_D_ActiveSkill_04","Skill_C_014_01_D_ActiveSkill_02","1","SkillEffectAction","","","","1","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","780","30","LinkSkill","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_05_02","Skill_C_014_01_D_ActiveSkill_05","Skill_C_014_01_D_ActiveSkill_02","1","SkillEffectAction","","","","2","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","780","30","AtkE","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_06_02","Skill_C_014_01_D_ActiveSkill_06","Skill_C_014_01_D_ActiveSkill_02","1","SkillEffectAction","","","","3","Self","Skill_C_014_01_D_ActiveSkill_04","","BuffSpInc","200","10","","","","","","","None","","0"
"Skill_C_014_01_D_ActiveSkill_01_03","Skill_C_014_01_D_ActiveSkill_01","Skill_C_014_01_D_ActiveSkill_03","2","SkillEffectAction","","","","0","WholeHeroEnemy","","","Dmg","38400","1200","","","","","","","None","","0"
"Skill_C_014_01_D_ActiveSkill_03_03","Skill_C_014_01_D_ActiveSkill_03","Skill_C_014_01_D_ActiveSkill_03","1","SkillEffectAction","","","","0","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","960","30","ActiveSkill","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_04_03","Skill_C_014_01_D_ActiveSkill_04","Skill_C_014_01_D_ActiveSkill_03","1","SkillEffectAction","","","","1","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","960","30","LinkSkill","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_05_03","Skill_C_014_01_D_ActiveSkill_05","Skill_C_014_01_D_ActiveSkill_03","1","SkillEffectAction","","","","2","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","960","30","AtkE","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_06_03","Skill_C_014_01_D_ActiveSkill_06","Skill_C_014_01_D_ActiveSkill_03","1","SkillEffectAction","","","","3","Self","Skill_C_014_01_D_ActiveSkill_04","","BuffSpInc","260","10","","","","","","","None","","0"
"Skill_C_014_01_D_ActiveSkill_01_04","Skill_C_014_01_D_ActiveSkill_01","Skill_C_014_01_D_ActiveSkill_04","2","SkillEffectAction","","","","0","WholeHeroEnemy","","","Dmg","45600","","","","","","","","None","","0"
"Skill_C_014_01_D_ActiveSkill_03_04","Skill_C_014_01_D_ActiveSkill_03","Skill_C_014_01_D_ActiveSkill_04","1","SkillEffectAction","","","","0","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","1140","","ActiveSkill","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_04_04","Skill_C_014_01_D_ActiveSkill_04","Skill_C_014_01_D_ActiveSkill_04","1","SkillEffectAction","","","","1","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","1140","","LinkSkill","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_05_04","Skill_C_014_01_D_ActiveSkill_05","Skill_C_014_01_D_ActiveSkill_04","1","SkillEffectAction","","","","2","Self","Skill_C_014_01_D_ActiveSkill_02","","ExtraDmgOnMaxHp","1140","","AtkE","","","","","","Duration","12","1"
"Skill_C_014_01_D_ActiveSkill_06_04","Skill_C_014_01_D_ActiveSkill_06","Skill_C_014_01_D_ActiveSkill_04","1","SkillEffectAction","","","","3","Self","Skill_C_014_01_D_ActiveSkill_06","","BuffSpInc","320","","","","","","","","None","","0"
"Skill_C_014_01_D_Passive_01_01","Skill_C_014_01_D_Passive_01","Skill_C_014_01_D_Passive_01","1","OnAttackHit","Self","","","0","Self","CheckOff_AtkM","","IngridPassive","300","15","","","","","","","Always","","20"
"Skill_C_014_01_D_Passive_01_02","Skill_C_014_01_D_Passive_01","Skill_C_014_01_D_Passive_02","1","OnAttackHit","Self","","","0","Self","CheckOff_AtkM","","IngridPassive","390","15","","","","","","","Always","","20"
"Skill_C_014_01_D_Passive_01_03","Skill_C_014_01_D_Passive_01","Skill_C_014_01_D_Passive_03","1","OnAttackHit","Self","","","0","Self","CheckOff_AtkM","","IngridPassive","480","15","","","","","","","Always","","20"
"Skill_C_014_01_D_Passive_01_04","Skill_C_014_01_D_Passive_01","Skill_C_014_01_D_Passive_04","1","OnAttackHit","Self","","","0","Self","CheckOff_AtkM","","IngridPassive","570","","","","","","","","Always","","20"
"Skill_C_015_01_B_AtkM_01","Skill_C_015_01_B_AtkM_01","Skill_C_015_01_B_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","10105","","","","","","","","None","","0"
"Skill_C_015_01_B_LinkSkill_01_01","Skill_C_015_01_B_LinkSkill_01","Skill_C_015_01_B_LinkSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","18000","900","","","","","","","None","","0"
"Skill_C_015_01_B_LinkSkill_02_01","Skill_C_015_01_B_LinkSkill_02","Skill_C_015_01_B_LinkSkill_01","1","ColliderCrash","","","","1","HitEnemyAll","","","Stun","","","","","","","","","Duration","3","1"
"Skill_C_015_01_B_LinkSkill_01_02","Skill_C_015_01_B_LinkSkill_01","Skill_C_015_01_B_LinkSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","23400","900","","","","","","","None","","0"
"Skill_C_015_01_B_LinkSkill_02_02","Skill_C_015_01_B_LinkSkill_02","Skill_C_015_01_B_LinkSkill_02","1","ColliderCrash","","","","1","HitEnemyAll","","","Stun","","","","","","","","","Duration","3","1"
"Skill_C_015_01_B_LinkSkill_01_03","Skill_C_015_01_B_LinkSkill_01","Skill_C_015_01_B_LinkSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","28800","900","","","","","","","None","","0"
"Skill_C_015_01_B_LinkSkill_02_03","Skill_C_015_01_B_LinkSkill_02","Skill_C_015_01_B_LinkSkill_03","1","ColliderCrash","","","","1","HitEnemyAll","","","Stun","","","","","","","","","Duration","3","1"
"Skill_C_015_01_B_LinkSkill_01_04","Skill_C_015_01_B_LinkSkill_01","Skill_C_015_01_B_LinkSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","34200","","","","","","","","None","","0"
"Skill_C_015_01_B_LinkSkill_02_04","Skill_C_015_01_B_LinkSkill_02","Skill_C_015_01_B_LinkSkill_04","1","ColliderCrash","","","","1","HitEnemyAll","","","Stun","","","","","","","","","Duration","3","1"
"Skill_C_015_01_B_AtkE_01_01","Skill_C_015_01_B_AtkE_01","Skill_C_015_01_B_AtkE_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","18000","900","","","","","","","None","","0"
"Skill_C_015_01_B_AtkE_02_01","Skill_C_015_01_B_AtkE_02","Skill_C_015_01_B_AtkE_01","2","ColliderCrash","","","","0","HitEnemyAll","","","Blackhole","15","","","","","","","","Duration","0.2","1"
"Skill_C_015_01_B_AtkE_01_02","Skill_C_015_01_B_AtkE_01","Skill_C_015_01_B_AtkE_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","23400","900","","","","","","","None","","0"
"Skill_C_015_01_B_AtkE_02_02","Skill_C_015_01_B_AtkE_02","Skill_C_015_01_B_AtkE_02","2","ColliderCrash","","","","0","HitEnemyAll","","","Blackhole","15","","","","","","","","Duration","0.2","1"
"Skill_C_015_01_B_AtkE_01_03","Skill_C_015_01_B_AtkE_01","Skill_C_015_01_B_AtkE_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","28800","900","","","","","","","None","","0"
"Skill_C_015_01_B_AtkE_02_03","Skill_C_015_01_B_AtkE_02","Skill_C_015_01_B_AtkE_03","2","ColliderCrash","","","","0","HitEnemyAll","","","Blackhole","15","","","","","","","","Duration","0.2","1"
"Skill_C_015_01_B_AtkE_01_04","Skill_C_015_01_B_AtkE_01","Skill_C_015_01_B_AtkE_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","34200","","","","","","","","None","","0"
"Skill_C_015_01_B_AtkE_02_04","Skill_C_015_01_B_AtkE_02","Skill_C_015_01_B_AtkE_04","2","ColliderCrash","","","","0","HitEnemyAll","","","Blackhole","15","","","","","","","","Duration","0.2","1"
"Skill_C_015_01_B_ActiveSkill_01_01","Skill_C_015_01_B_ActiveSkill_01","Skill_C_015_01_B_ActiveSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","22000","1100","","","","","","","None","","0"
"Skill_C_015_01_B_ActiveSkill_02_01","Skill_C_015_01_B_ActiveSkill_02","Skill_C_015_01_B_ActiveSkill_01","2","SkillEffectAction","","","","0","Self","","","ShieldPerMaxHp","2000","100","10000","","","","","","Duration","12","1"
"Skill_C_015_01_B_ActiveSkill_01_02","Skill_C_015_01_B_ActiveSkill_01","Skill_C_015_01_B_ActiveSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","28600","1100","","","","","","","None","","0"
"Skill_C_015_01_B_ActiveSkill_02_02","Skill_C_015_01_B_ActiveSkill_02","Skill_C_015_01_B_ActiveSkill_02","2","SkillEffectAction","","","","0","Self","","","ShieldPerMaxHp","2600","100","10000","","","","","","Duration","12","1"
"Skill_C_015_01_B_ActiveSkill_03_02","Skill_C_015_01_B_ActiveSkill_03","Skill_C_015_01_B_ActiveSkill_02","3","EnterEffectId","Self","Skill_C_015_01_B_ActiveSkill_02","","0","Self","","","DrakeEffect","2500","125","","","","","","","Always","","1"
"Skill_C_015_01_B_ActiveSkill_04_02","Skill_C_015_01_B_ActiveSkill_04","Skill_C_015_01_B_ActiveSkill_02","4","RemoveEffectId","Self","Skill_C_015_01_B_ActiveSkill_02","","0","Self","","","RemoveEffectDefine","DrakeEffect","","","","","","","","None","","0"
"Skill_C_015_01_B_ActiveSkill_01_03","Skill_C_015_01_B_ActiveSkill_01","Skill_C_015_01_B_ActiveSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","35200","1100","","","","","","","None","","0"
"Skill_C_015_01_B_ActiveSkill_02_03","Skill_C_015_01_B_ActiveSkill_02","Skill_C_015_01_B_ActiveSkill_03","2","SkillEffectAction","","","","0","Self","","","ShieldPerMaxHp","3200","100","10000","","","","","","Duration","12","1"
"Skill_C_015_01_B_ActiveSkill_03_03","Skill_C_015_01_B_ActiveSkill_03","Skill_C_015_01_B_ActiveSkill_03","3","EnterEffectId","Self","Skill_C_015_01_B_ActiveSkill_02","","0","Self","","","DrakeEffect","3250","125","","","","","","","Always","","1"
"Skill_C_015_01_B_ActiveSkill_04_03","Skill_C_015_01_B_ActiveSkill_04","Skill_C_015_01_B_ActiveSkill_03","4","RemoveEffectId","Self","Skill_C_015_01_B_ActiveSkill_02","","0","Self","","","RemoveEffectDefine","DrakeEffect","","","","","","","","None","","0"
"Skill_C_015_01_B_ActiveSkill_01_04","Skill_C_015_01_B_ActiveSkill_01","Skill_C_015_01_B_ActiveSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","41800","","","","","","","","None","","0"
"Skill_C_015_01_B_ActiveSkill_02_04","Skill_C_015_01_B_ActiveSkill_02","Skill_C_015_01_B_ActiveSkill_04","2","SkillEffectAction","","","","0","Self","","","ShieldPerMaxHp","3800","","10000","","","","","","Duration","12","1"
"Skill_C_015_01_B_ActiveSkill_03_04","Skill_C_015_01_B_ActiveSkill_03","Skill_C_015_01_B_ActiveSkill_04","3","EnterEffectId","Self","Skill_C_015_01_B_ActiveSkill_02","","0","Self","","","DrakeEffect","4000","","","","","","","","Always","","1"
"Skill_C_015_01_B_ActiveSkill_04_04","Skill_C_015_01_B_ActiveSkill_04","Skill_C_015_01_B_ActiveSkill_04","4","RemoveEffectId","Self","Skill_C_015_01_B_ActiveSkill_02","","0","Self","","","RemoveEffectDefine","DrakeEffect","","","","","","","","None","","0"
"Skill_C_015_01_B_Passive_01_01","Skill_C_015_01_B_Passive_01","Skill_C_015_01_B_Passive_01","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalDef","2800","140","","","","","","","Always","","1"
"Skill_C_015_01_B_Passive_01_02","Skill_C_015_01_B_Passive_01","Skill_C_015_01_B_Passive_02","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalDef","3640","140","","","","","","","Always","","1"
"Skill_C_015_01_B_Passive_01_03","Skill_C_015_01_B_Passive_01","Skill_C_015_01_B_Passive_03","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalDef","4480","140","","","","","","","Always","","1"
"Skill_C_015_01_B_Passive_01_04","Skill_C_015_01_B_Passive_01","Skill_C_015_01_B_Passive_04","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalDef","5320","","","","","","","","Always","","1"
"Skill_C_016_01_B_AtkM_01","Skill_C_016_01_B_AtkM_01","Skill_C_016_01_B_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","13811","","","","","","","","None","","0"
"Skill_C_016_01_B_LinkSkill_01_01","Skill_C_016_01_B_LinkSkill_01","Skill_C_016_01_B_LinkSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","30000","1500","","","","","","","None","","0"
"Skill_C_016_01_B_LinkSkill_03_01","Skill_C_016_01_B_LinkSkill_03","Skill_C_016_01_B_LinkSkill_01","2","SkillEffectAction","","","","0","Self","","","BuffAtkSpeed","1500","75","","","","","","","Duration","10","1"
"Skill_C_016_01_B_LinkSkill_01_02","Skill_C_016_01_B_LinkSkill_01","Skill_C_016_01_B_LinkSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","39000","1500","","","","","","","None","","0"
"Skill_C_016_01_B_LinkSkill_02_02","Skill_C_016_01_B_LinkSkill_02","Skill_C_016_01_B_LinkSkill_02","1","ColliderCrash","","","","1","HitEnemyAll","Has_Bleed","","AddDmg","19500","975","","","","","","","None","","0"
"Skill_C_016_01_B_LinkSkill_03_02","Skill_C_016_01_B_LinkSkill_03","Skill_C_016_01_B_LinkSkill_02","2","SkillEffectAction","","","","0","Self","","","BuffAtkSpeed","1950","75","","","","","","","Duration","10","1"
"Skill_C_016_01_B_LinkSkill_01_03","Skill_C_016_01_B_LinkSkill_01","Skill_C_016_01_B_LinkSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","48000","1500","","","","","","","None","","0"
"Skill_C_016_01_B_LinkSkill_02_03","Skill_C_016_01_B_LinkSkill_02","Skill_C_016_01_B_LinkSkill_03","1","ColliderCrash","","","","1","HitEnemyAll","Has_Bleed","","AddDmg","24000","975","","","","","","","None","","0"
"Skill_C_016_01_B_LinkSkill_03_03","Skill_C_016_01_B_LinkSkill_03","Skill_C_016_01_B_LinkSkill_03","2","SkillEffectAction","","","","0","Self","","","BuffAtkSpeed","2400","75","","","","","","","Duration","10","1"
"Skill_C_016_01_B_LinkSkill_01_04","Skill_C_016_01_B_LinkSkill_01","Skill_C_016_01_B_LinkSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","57000","","","","","","","","None","","0"
"Skill_C_016_01_B_LinkSkill_02_04","Skill_C_016_01_B_LinkSkill_02","Skill_C_016_01_B_LinkSkill_04","1","ColliderCrash","","","","1","HitEnemyAll","Has_Bleed","","AddDmg","28500","","","","","","","","None","","0"
"Skill_C_016_01_B_LinkSkill_03_04","Skill_C_016_01_B_LinkSkill_03","Skill_C_016_01_B_LinkSkill_04","2","SkillEffectAction","","","","0","Self","","","BuffAtkSpeed","2850","","","","","","","","Duration","10","1"
"Skill_C_016_01_B_AtkE_01_01","Skill_C_016_01_B_AtkE_01","Skill_C_016_01_B_AtkE_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","30000","1500","","","","","","","None","","0"
"Skill_C_016_01_B_AtkE_02_01","Skill_C_016_01_B_AtkE_02","Skill_C_016_01_B_AtkE_01","2","SkillEffectAction","","","","0","Self","","","BuffAvo","1600","80","","","","","","","Duration","12","1"
"Skill_C_016_01_B_AtkE_01_02","Skill_C_016_01_B_AtkE_01","Skill_C_016_01_B_AtkE_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","39000","1500","","","","","","","None","","0"
"Skill_C_016_01_B_AtkE_02_02","Skill_C_016_01_B_AtkE_02","Skill_C_016_01_B_AtkE_02","2","SkillEffectAction","","","","0","Self","","","BuffAvo","2080","80","","","","","","","Duration","12","1"
"Skill_C_016_01_B_AtkE_01_03","Skill_C_016_01_B_AtkE_01","Skill_C_016_01_B_AtkE_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","48000","1500","","","","","","","None","","0"
"Skill_C_016_01_B_AtkE_02_03","Skill_C_016_01_B_AtkE_02","Skill_C_016_01_B_AtkE_03","2","SkillEffectAction","","","","0","Self","","","BuffAvo","2560","80","","","","","","","Duration","12","1"
"Skill_C_016_01_B_AtkE_01_04","Skill_C_016_01_B_AtkE_01","Skill_C_016_01_B_AtkE_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","57000","","","","","","","","None","","0"
"Skill_C_016_01_B_AtkE_02_04","Skill_C_016_01_B_AtkE_02","Skill_C_016_01_B_AtkE_04","2","SkillEffectAction","","","","0","Self","","","BuffAvo","3040","","","","","","","","Duration","12","1"
"Skill_C_016_01_B_ActiveSkill_01_01","Skill_C_016_01_B_ActiveSkill_01","Skill_C_016_01_B_ActiveSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","42000","2100","","","","","","","None","","0"
"Skill_C_016_01_B_ActiveSkill_02_01","Skill_C_016_01_B_ActiveSkill_02","Skill_C_016_01_B_ActiveSkill_01","1","ColliderCrash","","","","1","HitEnemyAll","","","Bleed","160","8","","","","","","","Duration","10","1"
"Skill_C_016_01_B_ActiveSkill_04_01","Skill_C_016_01_B_ActiveSkill_04","Skill_C_016_01_B_ActiveSkill_01","1","ColliderCrash","","","","2","HitEnemyAll","Check_Knight","","AddDmg","21000","1050","","","","","","","None","","0"
"Skill_C_016_01_B_ActiveSkill_01_02","Skill_C_016_01_B_ActiveSkill_01","Skill_C_016_01_B_ActiveSkill_02","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","54600","2100","","","","","","","None","","0"
"Skill_C_016_01_B_ActiveSkill_02_02","Skill_C_016_01_B_ActiveSkill_02","Skill_C_016_01_B_ActiveSkill_02","1","ColliderCrash","","","","1","HitEnemyAll","","","Bleed","208","8","","","","","","","Duration","10","1"
"Skill_C_016_01_B_ActiveSkill_03_02","Skill_C_016_01_B_ActiveSkill_03","Skill_C_016_01_B_ActiveSkill_02","1","ColliderCrash","","","","2","HitEnemyAll","","","Blind","","","","","","","","","Duration","8","1"
"Skill_C_016_01_B_ActiveSkill_04_02","Skill_C_016_01_B_ActiveSkill_04","Skill_C_016_01_B_ActiveSkill_02","1","ColliderCrash","","","","3","HitEnemyAll","Check_Knight","","AddDmg","27300","1050","","","","","","","None","","0"
"Skill_C_016_01_B_ActiveSkill_01_03","Skill_C_016_01_B_ActiveSkill_01","Skill_C_016_01_B_ActiveSkill_03","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","67200","2100","","","","","","","None","","0"
"Skill_C_016_01_B_ActiveSkill_02_03","Skill_C_016_01_B_ActiveSkill_02","Skill_C_016_01_B_ActiveSkill_03","1","ColliderCrash","","","","1","HitEnemyAll","","","Bleed","256","8","","","","","","","Duration","10","1"
"Skill_C_016_01_B_ActiveSkill_03_03","Skill_C_016_01_B_ActiveSkill_03","Skill_C_016_01_B_ActiveSkill_03","1","ColliderCrash","","","","2","HitEnemyAll","","","Blind","","","","","","","","","Duration","8","1"
"Skill_C_016_01_B_ActiveSkill_04_03","Skill_C_016_01_B_ActiveSkill_04","Skill_C_016_01_B_ActiveSkill_03","1","ColliderCrash","","","","3","HitEnemyAll","Check_Knight","","AddDmg","33600","1050","","","","","","","None","","0"
"Skill_C_016_01_B_ActiveSkill_01_04","Skill_C_016_01_B_ActiveSkill_01","Skill_C_016_01_B_ActiveSkill_04","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","79800","","","","","","","","None","","0"
"Skill_C_016_01_B_ActiveSkill_02_04","Skill_C_016_01_B_ActiveSkill_02","Skill_C_016_01_B_ActiveSkill_04","1","ColliderCrash","","","","1","HitEnemyAll","","","Bleed","304","","","","","","","","Duration","10","1"
"Skill_C_016_01_B_ActiveSkill_03_04","Skill_C_016_01_B_ActiveSkill_03","Skill_C_016_01_B_ActiveSkill_04","1","ColliderCrash","","","","2","HitEnemyAll","","","Blind","","","","","","","","","Duration","8","1"
"Skill_C_016_01_B_ActiveSkill_04_04","Skill_C_016_01_B_ActiveSkill_04","Skill_C_016_01_B_ActiveSkill_04","1","ColliderCrash","","","","3","HitEnemyAll","Check_Knight","","AddDmg","39900","","","","","","","","None","","0"
"Skill_C_016_01_B_Passive_01_01","Skill_C_016_01_B_Passive_01","Skill_C_016_01_B_Passive_01","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalAtk","1400","70","","","","","","","Always","","1"
"Skill_C_016_01_B_Passive_01_02","Skill_C_016_01_B_Passive_01","Skill_C_016_01_B_Passive_02","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalAtk","1820","70","","","","","","","Always","","1"
"Skill_C_016_01_B_Passive_01_03","Skill_C_016_01_B_Passive_01","Skill_C_016_01_B_Passive_03","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalAtk","2240","70","","","","","","","Always","","1"
"Skill_C_016_01_B_Passive_01_04","Skill_C_016_01_B_Passive_01","Skill_C_016_01_B_Passive_04","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalAtk","2660","","","","","","","","Always","","1"
"Skill_C_017_01_G_AtkM_01","Skill_C_017_01_G_AtkM_01","Skill_C_017_01_G_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","9966","","","","","","","","None","","0"
"Skill_C_017_01_G_LinkSkill_01_01","Skill_C_017_01_G_LinkSkill_01","Skill_C_017_01_G_LinkSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","10000","100","","","","","","","None","","0"
"Skill_C_017_01_G_AtkE_01_01","Skill_C_017_01_G_AtkE_01","Skill_C_017_01_G_AtkE_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","10000","100","","","","","","","None","","0"
"Skill_C_017_01_G_ActiveSkill_01_01","Skill_C_017_01_G_ActiveSkill_01","Skill_C_017_01_G_ActiveSkill_01","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","10000","100","","","","","","","None","","0"
"Skill_C_017_01_G_Passive_01_01","Skill_C_017_01_G_Passive_01","Skill_C_017_01_G_Passive_01","1","BattleStart","Self","","","0","Self","","","PassiveBuffMaxHp","41","6","","","","","","","Always","","1"
"Skill_C_023_01_R_AtkM_01","Skill_C_023_01_R_AtkM_01","Skill_C_023_01_R_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","10000","","","","","","","","None","","0"
"Skill_C_023_01_R_LinkSkill_01","Skill_C_023_01_R_LinkSkill_01","Skill_C_023_01_R_LinkSkill","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","20000","200","","","","","","","None","","0"
"Skill_C_023_01_R_AtkE_01","Skill_C_023_01_R_AtkE_01","Skill_C_023_01_R_AtkE","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","25000","200","","","","","","","None","","0"
"Skill_C_023_01_R_AtkE_02","Skill_C_023_01_R_AtkE_02","Skill_C_023_01_R_AtkE","2","SkillEffectAction","","","","0","Self","","","Teleport","15000","","","","","","","","None","","0"
"Skill_C_023_01_R_ActiveSkill_01","Skill_C_023_01_R_ActiveSkill_01","Skill_C_023_01_R_ActiveSkill","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","30000","400","","","","","","","None","","0"
"Skill_C_023_01_R_ActiveSkill_02","Skill_C_023_01_R_ActiveSkill_02","Skill_C_023_01_R_ActiveSkill","2","ColliderCrash","","","","0","HitEnemyAll","","","Blackhole","12","","","","","","","","Duration","0.2","1"
"Skill_C_023_01_R_ActiveSkill_03","Skill_C_023_01_R_ActiveSkill_03","Skill_C_023_01_R_ActiveSkill","3","ColliderCrash","","","","1","HitEnemyAll","","","Stun","","","","","","","","","Duration","3","1"
"Skill_C_023_01_R_ActiveSkill_04","Skill_C_023_01_R_ActiveSkill_04","Skill_C_023_01_R_ActiveSkill","3","ColliderCrash","","","","0","HitEnemyAll","","","KnockBack","25000","","","","","","","","None","","0"
"Skill_C_023_01_R_Passive_01","Skill_C_023_01_R_Passive_01","Skill_C_023_01_R_Passive","1","BattleStart","Self","","","0","Self","","","PassiveBuffPhysicalAtk","800","40","","","","","","","Always","","1"
"Skill_C_034_01_B_AtkM_01","Skill_C_034_01_B_AtkM_01","Skill_C_034_01_B_AtkM","1","ColliderCrash","","","","0","HitEnemyAll","","","Dmg","11158","","","","","","","","None","","0"
"Skill_C_034_01_B_LinkSkill_01_01","Skill_C_034_01_B_LinkSkill_01","Skill_C_034_01_B_LinkSkill_01","1","SkillEffectAction","","","","0","WholeHeroAlly","","","BuffAtk","600","30","","","","","","","Duration","10","1"
"Skill_C_034_01_B_LinkSkill_01_02","Skill_C_034_01_B_LinkSkill_01","Skill_C_034_01_B_LinkSkill_02","1","SkillEffectAction","","","","0","WholeHeroAlly","","","BuffAtk","780","30","","","","","","","Duration","12","1"
"Skill_C_034_01_B_LinkSkill_02_02","Skill_C_034_01_B_LinkSkill_02","Skill_C_034_01_B_LinkSkill_02","1","SkillEffectAction","","","","1","WholeHeroAlly","","","HealMagAtk","9400","470","","","","","","","None","","0"
"Skill_C_034_01_B_LinkSkill_01_03","Skill_C_034_01_B_LinkSkill_01","Skill_C_034_01_B_LinkSkill_03","1","SkillEffectAction","","","","0","WholeHeroAlly","","","BuffAtk","960","30","","","","","","","Duration","12","1"
