id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
4010345	40	401	4	1	0	0			7:goods_icon_4010345	0	0	0	1	生命套-嘴套	生命套-嘴套	Health Set - Mouthpiece	最大HP装飾・顔	생명 세트 - 마스크	เซ็ตพลังชีวิต - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010346	40	401	4	1	0	0			7:goods_icon_4010346	0	0	0	1	生命套-爪饰	生命套-爪飾	Health Set - Claws	最大HP装飾・爪	생명 세트 - 장갑	เซ็ตพลังชีวิต - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010351	40	401	5	1	0	0			7:goods_icon_4010351	0	0	0	1	生命套-头饰	生命套-頭飾	Health Set - Headpiece	最大HP装飾・頭部	생명 세트 - 머리 장식	เซ็ตพลังชีวิต - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010352	40	401	5	1	0	0			7:goods_icon_4010352	0	0	0	1	生命套-耳饰	生命套-耳飾	Health Set - Earrings	最大HP装飾・耳	생명 세트 - 귀 장식	เซ็ตพลังชีวิต - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010353	40	401	5	1	0	0			7:goods_icon_4010353	0	0	0	1	生命套-颈环	生命套-頸環	Health Set - Necklace	最大HP装飾・首	생명 세트 - 목걸이	เซ็ตพลังชีวิต - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010354	40	401	5	1	0	0			7:goods_icon_4010354	0	0	0	1	生命套-尾饰	生命套-尾飾	Health Set - Tailpiece	最大HP装飾・尻尾	생명 세트 - 꼬리 장식	เซ็ต​พลัง​ชีวิต​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010355	40	401	5	1	0	0			7:goods_icon_4010355	0	0	0	1	生命套-嘴套	生命套-嘴套	Health Set - Mouthpiece	最大HP装飾・顔	생명 세트 - 마스크	เซ็ตพลังชีวิต - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010356	40	401	5	1	0	0			7:goods_icon_4010356	0	0	0	1	生命套-爪饰	生命套-爪飾	Health Set - Claws	最大HP装飾・爪	생명 세트 - 장갑	เซ็ตพลังชีวิต - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010361	40	401	6	1	0	0			7:goods_icon_4010361	0	0	0	1	生命套-头饰	生命套-頭飾	Health Set - Headpiece	最大HP装飾・頭部	생명 세트 - 머리 장식	เซ็ตพลังชีวิต - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010362	40	401	6	1	0	0			7:goods_icon_4010362	0	0	0	1	生命套-耳饰	生命套-耳飾	Health Set - Earrings	最大HP装飾・耳	생명 세트 - 귀 장식	เซ็ตพลังชีวิต - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010363	40	401	6	1	0	0			7:goods_icon_4010363	0	0	0	1	生命套-颈环	生命套-頸環	Health Set - Necklace	最大HP装飾・首	생명 세트 - 목걸이	เซ็ตพลังชีวิต - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010364	40	401	6	1	0	0			7:goods_icon_4010364	0	0	0	1	生命套-尾饰	生命套-尾飾	Health Set - Tailpiece	最大HP装飾・尻尾	생명 세트 - 꼬리 장식	เซ็ต​พลัง​ชีวิต​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010365	40	401	6	1	0	0			7:goods_icon_4010365	0	0	0	1	生命套-嘴套	生命套-嘴套	Health Set - Mouthpiece	最大HP装飾・顔	생명 세트 - 마스크	เซ็ตพลังชีวิต - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010366	40	401	6	1	0	0			7:goods_icon_4010366	0	0	0	1	生命套-爪饰	生命套-爪飾	Health Set - Claws	最大HP装飾・爪	생명 세트 - 장갑	เซ็ตพลังชีวิต - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	4件套：生命+20%	4件套：生命+20%	4-Piece Set: HP +20%	4セット:最大HP＋20%	4 세트: HP +20%	เซ็ต 4 ชิ้น: HP +20%
4010411	40	401	1	1	0	0	233	2015101	7:goods_icon_4010411	0	0	0	1	暴击套-头饰	爆擊套-頭飾	Critical Set - Headpiece	会心装飾・頭部	크리티컬 세트 - 머리 장식	เซ็ตคริติคอล - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010412	40	401	1	1	0	0	233	2015101	7:goods_icon_4010412	0	0	0	1	暴击套-耳饰	爆擊套-耳飾	Critical Set - Earrings	会心装飾・耳	크리티컬 세트 - 귀 장식	เซ็ตคริติคอล - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010413	40	401	1	1	0	0	233	2015101	7:goods_icon_4010413	0	0	0	1	暴击套-颈环	爆擊套-頸環	Critical Set - Necklace	会心装飾・首	크리티컬 세트 - 목걸이	เซ็ตคริติคอล - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010414	40	401	1	1	0	0	233	2015101	7:goods_icon_4010414	0	0	0	1	暴击套-尾饰	爆擊套-尾飾	Critical Set - Tailpiece	会心装飾・尻尾	크리티컬 세트 - 꼬리 장식	เซ็ต​ค​ริ​ติ​คอ​ล​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010415	40	401	1	1	0	0	233	2015101	7:goods_icon_4010415	0	0	0	1	暴击套-嘴套	爆擊套-嘴套	Critical Set - Mouthpiece	会心装飾・顔	크리티컬 세트 - 마스크	เซ็ตคริติคอล - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010416	40	401	1	1	0	0	233	2015101	7:goods_icon_4010416	0	0	0	1	暴击套-爪饰	爆擊套-爪飾	Critical Set - Claws	会心装飾・爪	크리티컬 세트 - 장갑	เซ็ตคริติคอล - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010421	40	401	2	1	0	0	233	2015101	7:goods_icon_4010421	0	0	0	1	暴击套-头饰	爆擊套-頭飾	Critical Set - Headpiece	会心装飾・頭部	크리티컬 세트 - 머리 장식	เซ็ตคริติคอล - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010422	40	401	2	1	0	0	233	2015101	7:goods_icon_4010422	0	0	0	1	暴击套-耳饰	爆擊套-耳飾	Critical Set - Earrings	会心装飾・耳	크리티컬 세트 - 귀 장식	เซ็ตคริติคอล - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010423	40	401	2	1	0	0	233	2015101	7:goods_icon_4010423	0	0	0	1	暴击套-颈环	爆擊套-頸環	Critical Set - Necklace	会心装飾・首	크리티컬 세트 - 목걸이	เซ็ตคริติคอล - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010424	40	401	2	1	0	0	233	2015101	7:goods_icon_4010424	0	0	0	1	暴击套-尾饰	爆擊套-尾飾	Critical Set - Tailpiece	会心装飾・尻尾	크리티컬 세트 - 꼬리 장식	เซ็ต​ค​ริ​ติ​คอ​ล​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010425	40	401	2	1	0	0	233	2015101	7:goods_icon_4010425	0	0	0	1	暴击套-嘴套	爆擊套-嘴套	Critical Set - Mouthpiece	会心装飾・顔	크리티컬 세트 - 마스크	เซ็ตคริติคอล - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010426	40	401	2	1	0	0	233	2015101	7:goods_icon_4010426	0	0	0	1	暴击套-爪饰	爆擊套-爪飾	Critical Set - Claws	会心装飾・爪	크리티컬 세트 - 장갑	เซ็ตคริติคอล - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010431	40	401	3	1	0	0	233	2015101	7:goods_icon_4010431	0	0	0	1	暴击套-头饰	爆擊套-頭飾	Critical Set - Headpiece	会心装飾・頭部	크리티컬 세트 - 머리 장식	เซ็ตคริติคอล - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010432	40	401	3	1	0	0	233	2015101	7:goods_icon_4010432	0	0	0	1	暴击套-耳饰	爆擊套-耳飾	Critical Set - Earrings	会心装飾・耳	크리티컬 세트 - 귀 장식	เซ็ตคริติคอล - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010433	40	401	3	1	0	0	233	2015101	7:goods_icon_4010433	0	0	0	1	暴击套-颈环	爆擊套-頸環	Critical Set - Necklace	会心装飾・首	크리티컬 세트 - 목걸이	เซ็ตคริติคอล - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010434	40	401	3	1	0	0	233	2015101	7:goods_icon_4010434	0	0	0	1	暴击套-尾饰	爆擊套-尾飾	Critical Set - Tailpiece	会心装飾・尻尾	크리티컬 세트 - 꼬리 장식	เซ็ต​ค​ริ​ติ​คอ​ล​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010435	40	401	3	1	0	0	233	2015101	7:goods_icon_4010435	0	0	0	1	暴击套-嘴套	爆擊套-嘴套	Critical Set - Mouthpiece	会心装飾・顔	크리티컬 세트 - 마스크	เซ็ตคริติคอล - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010436	40	401	3	1	0	0	233	2015101	7:goods_icon_4010436	0	0	0	1	暴击套-爪饰	爆擊套-爪飾	Critical Set - Claws	会心装飾・爪	크리티컬 세트 - 장갑	เซ็ตคริติคอล - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010441	40	401	4	1	0	0	233	2015103	7:goods_icon_4010441	0	0	0	1	暴击套-头饰	爆擊套-頭飾	Critical Set - Headpiece	会心装飾・頭部	크리티컬 세트 - 머리 장식	เซ็ตคริติคอล - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010442	40	401	4	1	0	0	233	2015103	7:goods_icon_4010442	0	0	0	1	暴击套-耳饰	爆擊套-耳飾	Critical Set - Earrings	会心装飾・耳	크리티컬 세트 - 귀 장식	เซ็ตคริติคอล - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010443	40	401	4	1	0	0	233	2015103	7:goods_icon_4010443	0	0	0	1	暴击套-颈环	爆擊套-頸環	Critical Set - Necklace	会心装飾・首	크리티컬 세트 - 목걸이	เซ็ตคริติคอล - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010444	40	401	4	1	0	0	233	2015103	7:goods_icon_4010444	0	0	0	1	暴击套-尾饰	爆擊套-尾飾	Critical Set - Tailpiece	会心装飾・尻尾	크리티컬 세트 - 꼬리 장식	เซ็ต​ค​ริ​ติ​คอ​ล​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010445	40	401	4	1	0	0	233	2015103	7:goods_icon_4010445	0	0	0	1	暴击套-嘴套	爆擊套-嘴套	Critical Set - Mouthpiece	会心装飾・顔	크리티컬 세트 - 마스크	เซ็ตคริติคอล - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010446	40	401	4	1	0	0	233	2015103	7:goods_icon_4010446	0	0	0	1	暴击套-爪饰	爆擊套-爪飾	Critical Set - Claws	会心装飾・爪	크리티컬 세트 - 장갑	เซ็ตคริติคอล - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010451	40	401	5	1	0	0	233	2015105	7:goods_icon_4010451	0	0	0	1	暴击套-头饰	爆擊套-頭飾	Critical Set - Headpiece	会心装飾・頭部	크리티컬 세트 - 머리 장식	เซ็ตคริติคอล - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010452	40	401	5	1	0	0	233	2015105	7:goods_icon_4010452	0	0	0	1	暴击套-耳饰	爆擊套-耳飾	Critical Set - Earrings	会心装飾・耳	크리티컬 세트 - 귀 장식	เซ็ตคริติคอล - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010453	40	401	5	1	0	0	233	2015105	7:goods_icon_4010453	0	0	0	1	暴击套-颈环	爆擊套-頸環	Critical Set - Necklace	会心装飾・首	크리티컬 세트 - 목걸이	เซ็ตคริติคอล - ปลอกคอ	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010454	40	401	5	1	0	0	233	2015105	7:goods_icon_4010454	0	0	0	1	暴击套-尾饰	爆擊套-尾飾	Critical Set - Tailpiece	会心装飾・尻尾	크리티컬 세트 - 꼬리 장식	เซ็ต​ค​ริ​ติ​คอ​ล​ -​ ประดับ​หาง​	主属性为防御	主屬性為防禦	Primary Stat: DEF	メインステータス:防御力	메인 속성은 방어	คุณสมบัติหลักคือป้องกัน	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010455	40	401	5	1	0	0	233	2015105	7:goods_icon_4010455	0	0	0	1	暴击套-嘴套	爆擊套-嘴套	Critical Set - Mouthpiece	会心装飾・顔	크리티컬 세트 - 마스크	เซ็ตคริติคอล - ส่วนปาก	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010456	40	401	5	1	0	0	233	2015105	7:goods_icon_4010456	0	0	0	1	暴击套-爪饰	爆擊套-爪飾	Critical Set - Claws	会心装飾・爪	크리티컬 세트 - 장갑	เซ็ตคริติคอล - กรงเล็บ	主属性为攻击	主屬性為攻擊	Primary Stat: ATK	メインステータス:攻撃力	메인 속성은 공격	คุณสมบัติหลักคือโจมตี	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010461	40	401	6	1	0	0			7:goods_icon_4010461	0	0	0	1	暴击套-头饰	爆擊套-頭飾	Critical Set - Headpiece	会心装飾・頭部	크리티컬 세트 - 머리 장식	เซ็ตคริติคอล - ประดับหัว	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
4010462	40	401	6	1	0	0			7:goods_icon_4010462	0	0	0	1	暴击套-耳饰	爆擊套-耳飾	Critical Set - Earrings	会心装飾・耳	크리티컬 세트 - 귀 장식	เซ็ตคริติคอล - ต่างหู	主属性为生命	主屬性為生命	Primary Stat: HP	メインステータス:最大HP	메인 속성은 HP	คุณสมบัติหลักคือ HP	2件套：暴击率+10%	2件套：爆擊率+10%	2-Piece Set: CRIT Rate +10%	2セット:会心率＋10%	2 세트: 크리티컬율 +10%	เซ็ต​ 2​ ชิ้น​:​ อัต​ราค​ริ​ติ​คอ​ล​ +10%​
