id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
5600093	56	561	3	999	3000003	40	228;221	2010505	6:goods_icon_5600093				1	汉堡	漢堡	Hamburger	ハンバーガー	햄버거	แฮมเบอร์เกอร์	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	层层堆叠，干净、丰富又自由。	層層堆疊，乾淨、豐富又自由。	Layered, clean, filling, and free.	食材が積み重ねられ、豊かで自由な食品。	층층이 쌓인 깨끗함, 풍부함, 자유의 상징이다.	ซ้อน​ขึ้น​เป็นชั้นๆ​ สะอาด​ สมบูรณ์​และ​มีอิสระ​
5600094	56	561	2	999	3000003	20	234;231	2020104	6:goods_icon_5600094				1	狂欢香肠	狂歡香腸	Carnival Sausage	カーニバルソーセージ	광란의 소시지	ไส้กรอกฉลอง	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	能够满足各类人群喜好的万用食材，才是最普世的活力补充剂。	能夠滿足各類人群喜好的萬用食材，才是最普世的活力補充劑。	A versatile ingredient capable of satisfying diverse preferences. It is the ultimate energy booster, universally loved.	あらゆるタイプの人の好みを満たすことができる万能食材。	누구나 좋아하는 만능 식재료이다. 이것이야말로 가장 보편적인 활력 보충제일 것이다.	วัตถุดิบ​อเนกประสงค์​ที่​ตอบ​โจทย์​ความชอบ​ของ​ผู้คน​ทุก​กลุ่ม​ คือ​สิ่ง​ที่​เป็นตัว​เติม​พลัง​แห่ง​ชีวิต​ได้ดี​ที่สุด​
5600095	56	561	2	999	3000003	20	234;231	2020107	6:goods_icon_5600095				1	满足小麦粉	滿足小麥粉	Hearty Flour	大満足小麦粉	만족의 밀가루	แป้งสาลีเติมเต็ม	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	粗粝的粉末堆叠出饱腹的满足，带给人最稳定的幸福。	粗糲的粉末堆疊出飽腹的滿足，帶給人最穩定的幸福。	Coarse powder artfully stacked to deliver complete satiety, providing the most stable form of happiness.	満腹の満足感と安定した幸福感をもたらす粗挽き小麦粉。	거친 분말이 쌓여 배부름과 만족감을 준다. 가장 안정적인 행복감을 가져다 준다.	แป้ง​ที่​มี​ความหยาบ​ นำมาซึ่ง​ความสุข​ที่​มั่นคง​ที่สุด​ให้​ผู้คน​
5600096	56	561	3	999	3000003	40	234;231	2020109	6:goods_icon_5600096				1	酸奶油	優酪乳油	Sour Cream	サワークリーム	사워크림	ครีมเปรี้ยว	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	白色流转，丝滑滋润，是极佳的馅料与蛋糕助手。	白色流轉，絲滑滋潤，是極佳的餡料與蛋糕助手。	White, velvety and moisturizing. It serves as an exceptional filling and a trusted ally in creating delectable cakes.	しっとりとした食感、フィリングやケーキに最適な食材。	흰 색의 빙글빙글 돌아간 부드럽고 촉촉한 음식 속에 들어가는 소이며, 동시에 케이크의 최고의 파트너이다.	ขาว​เนียน​นุ่ม​ ละมุน​ลื่นไหล​ เป็น​ไส้​และ​ผู้ช่วย​ทำ​เค้ก​ชั้นยอด​
5600097	56	561	3	999	3000003	40	248;241	2030503	6:goods_icon_5600097				1	珍珠	珍珠	Pearls	タピオカ	펄	ไข่มุก	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	粒粒Q弹，甜蜜回味。	粒粒Q彈，甜蜜回味。	Each pearl possesses a delightful chewiness that leaves behind a lingering sweetness.	弾力ひかえめで、なめらかな口当たり。	통통 튀는 식감에 달콤한 뒷맛을 낸다.	มี​ความ​หนึบ​ทุก​เม็ด​ หอม​หวาน​กลมกล่อม​
5600098	56	561	3	999	3000003	40	248;241	2030506	6:goods_icon_5600098				1	蟹黄	蟹黃	Crab Roe	蟹黄	게알	มันปู	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	螃蟹中的黄金部分，营养价值极高。	螃蟹中的黃金部分，營養價值極高。	The golden treasure of a crab, offering exceptional nutritional value.	蟹の臓器の一部で、栄養価が非常に高い食材。	게 내장 속 노란 부분으로 영양가가 매우 높다.	ส่วน​ที่​มีค่า​มาก​ที่สุด​ใน​ปู​ มีคุณค่า​ทาง​โภชนาการ​สูง​มาก​
5600099	56	561	3	999	3000003	40	248;241	2030508	6:goods_icon_5600099				1	紫薯泥	紫薯泥	Mashed Yams	紫芋あん	자색 고구마 무스	มันม่วงบด	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	富含营养物质，是有机食品中的紫色保健食品。	富含營養物質，是有機食品中的紫色保健食品。	Abundant in nutrients, it stands as a vibrant and healthful delicacy within the realm of organic products.	栄養豊富なオーガニック食品。	풍부한 영양을 함유하고 있다. 유기농 식품 중의 자색 건강 식품이다.	เต็มเปี่ยม​ไป​ด้วย​คุณค่า​ทาง​โภชนาการ​ อาหาร​บำรุง​สีม่วง​ที่อยู่​ใน​อาหาร​
5600100	56	561	3	999	3000003	40	248;241	2030509	6:goods_icon_5600100				1	枣泥	棗泥	Mashed Jujube	ナツメあん	대추 소	พุทรากวน	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	蜜香沙软，满溢于口。	蜜香沙軟，滿溢於口。	Sweet, grainy, and soft. A flavor bomb.	柔らかく、甘い味わい。	달콤한 향기가 입안을 가득 메운다.	หอม​หวาน​กลิ่น​น้ำผึ้ง​ เนื้อ​นุ่ม​ละลาย​ใน​ปาก​
5600101	56	561	3	999	3000003	40	258;251	2040503	6:goods_icon_5600101				1	蜂蜜	蜂蜜	Honey	はちみつ	꿀	น้ำผึ้ง	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	蜜蜂们辛勤劳作后的甜蜜成果。	蜜蜂們辛勤勞作後的甜蜜成果。	The sweet bearings from the work of busy bees.	ミツバチが一生懸命働いた甘い結晶。	꿀벌들이 열심히 일해 모은 달콤한 성과다.	ผลลัพธ์​อัน​หอม​หวาน​ที่​ได้​จาก​ความ​ขยัน​ของ​เหล่า​ผึ้ง​
5600102	56	561	3	999	3000003	40	258;251	2040505	6:goods_icon_5600102				1	番茄酱	番茄醬	Ketchup	ケチャップ	토마토 케첩	ซอสมะเขือเทศ	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	红色调料，酸甜口感，用于增加菜品色泽和风味。	紅色調料，酸甜口感，用於增加菜品色澤和風味。	A red condiment. Sweet and sour, can be used for a variety of dishes.	料理に色と風味をつける、甘酸っぱい調味料。	빨간 조미료이다. 토마토 케첩 특유의 새콤달콤함이 요리의 색과 풍미를 한 단계 높여준다.	เครื่องปรุง​สีแดง​ รสชาติ​เปรี้ยวหวาน​ ใช้​สำหรับ​เติม​สี​และ​รสชาติ​ของ​อาหาร​
5600103	56	561	3	999	3000003	40	258;251	2040506	6:goods_icon_5600103				1	鱼肉	魚肉	Fish	魚の身	물고기	เนื้อปลา	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	河流，湖泊，海洋馈赠的美味。	河流，湖泊，海洋饋贈的美味。	A distinct taste from the sea, rivers, or lakes.	川、湖、そして海が育んでくれた美味さ。	강, 호수, 바다가 선사하는 맛있는 음식이다.	แม่น้ำ​ ทะเลสาบ​ รสชาติ​มี​มหาสมุทร​มอบให้​
5600104	56	561	3	999	3000003	40	258;251	2040508	6:goods_icon_5600104				1	蓝莓	藍莓	Blueberry	ブルーベリー	블루베리	บลูเบอร์รี	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	宛如蓝宝石般的诱人色泽，酸酸甜甜，青涩的味道。	宛如藍寶石般的誘人色澤，酸酸甜甜，青澀的味道。	It possesses an alluring color, reminiscent of sapphire, with a tart and sweet taste, slightly underripe.	甘酸っぱい風味を持つ宝石のような果実。	사파이어처럼 매력적인 색으로 새콤달콤하고 풋풋한 맛이 난다.	สี​เหมือน​เพชร​สี​คราม​ที่​น่า​ดึงดูด​ผู้คน​ เปรี้ยว​ๆ​ หวาน​ๆ​ รสชาติ​ที่​สดชื่น​
5600105	56	561	2	999	3000003	20	268;261	2050501	6:goods_icon_5600105				1	热情能量剂	熱情能量劑	Caring Energy Shot	情熱エネルギー剤	열정 에너지 보충제	ยาพลังงานความอบอุ่น	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	传承自娜卡与卡尔森的高效主张，采用严格工序缜密制作。	傳承自娜卡與卡爾森的高效主張，採用嚴格工序縝密製作。	From Naka and Carlson, an effective product that was created through a rigorous process.	ナカとカールソンの効率原則を受け継ぎ、厳格な手順に従って丹念に作られる。	나카와 칼슨이 만든 고효율 레시피에 따라 엄격한 관리 아래에서 만들어진다.	สืบทอด​มาจาก​ตัดสินใจ​อย่าง​มีประสิทธิภาพ​ของ​นา​กะ​กับ​คาร์​ล​สัน​ ใช้​กระบวนการผลิต​อัน​ประณีต​ที่​เข้มงวด​
5600106	56	561	3	999	3000003	40	268;261	2050502	6:goods_icon_5600106				1	维生素C	維生素C	Vitamin C	ビタミンＣ	비타민 C	วิตามินซี	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	光彩照人，免疫提升，健康世界的明星。	光彩照人，免疫提升，健康世界的明星。	Immunity booster, a star in the world of health, a bit of sunshine goes a long way.	皮膚や細胞のコラーゲンの合成に不可欠な栄養素で、免疫⼒を⾼めると⾔われている。	피부를 깨끗하게 하고 면역력을 높여부여하는 헬스케어의 스타.	กระจ่าง​ใส​ เพิ่ม​ภูมิคุ้มกัน​ เป็น​ดาวเด่น​ของ​โลก​แห่ง​สุขภาพ​
5600107	56	561	3	999	3000003	40	268;261	2050503	6:goods_icon_5600107				1	维生素B	維生素B	Vitamin B	ビタミンＢ	비타민 B	วิตามินบี	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	元素魔力，活力无限，增强代谢的钥匙。	元素魔力，活力無限，增強代謝的鑰匙。	The key to enhanced metabolism, harnessing elemental magic, boundless vitality.	運動後の疲れ、乳酸などの疲労物質が溜まったときに摂りたいビタミン。疲労回復などの効果が期待できる。	무한한 활력, 신진대사 강화의 열쇠.	เวท​มนต์​แห่ง​ธาตุ​ มีพลัง​ไร้ขีดจำกัด​ เป็น​กุญแจ​สำคัญ​ของ​การ​เพิ่ม​การเผาผลาญ​
5600108	56	561	2	999	3000003	20	268;261	2050504	6:goods_icon_5600108				1	沉静奶昔粉	沉靜奶昔粉	Tranquil Milkshake Powder	おっとりミルクシェイクパウダー	차분함의 셰이크 파우더	ผงนมปั่นแสนสงบ	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	为平息高强度战斗带来的心绪跌宕，暴风眼专门研制而成。	為平息高強度戰鬥帶來的心緒跌宕，暴風眼專門研製而成。	Specially formulated to calm turbulent emotions brought on by intense battles, it was developed by the StormEye.	激しい戦闘に伴う精神的な混乱に対処するため、ストームアイが特別に開発した食材。	고강도 전투로 인한 심리적 불안을 가라앉히기 위해 스톰아이 전문가들이 고안해냈다.	เพื่อ​สยบ​อารมณ์​ขึ้น​ๆ​ ลง​ๆ​ ที่เกิด​จาก​การต่อสู้​ ถูก​พัฒนา​โดย​ศูนย์​วิจัย​ของ​สตอร์ม​อาย​
5600109	56	561	2	999	3000003	20	268;261	2050507	6:goods_icon_5600109				1	沉思酸奶	沉思優酪乳	Contemplative Yogurt	黙考ヨーグルト	생각의 요구르트	นมเปรี้ยวครุ่นคิด	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	科研人员的优选，使人不忘对万物都保持独立的见解。	科研人員的優選，使人不忘對萬物都保持獨立的見解。	The preferred choice of researchers, enabling one to maintain an independent perspective on all things.	研究者の間で人気。あらゆる物事に対して独立した視点を持ち続けることを忘れないように。	과학 연구원의 원픽으로, 사람들이 일반화의 오류를 범하지 않게 해 준다.	ตัวเลือก​ที่​นักวิจัย​ชื่นชอบ​ ช่วย​ให้​ผู้คน​ไม่​ลืม​ที่จะ​รักษา​มุมมอง​อิสระ​ต่อ​ทุก​สรรพสิ่ง​
5600110	56	561	3	999	3000003	40	268;261	2050508	6:goods_icon_5600110				1	芒果爆珠	芒果爆珠	Mango Popping Boba	ポッピングボバ･マンゴー	망고 펄	มะม่วงไส้ทะลัก	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	饱满的果汁，是跃动在舌尖的热带美味。	飽滿的果汁，是躍動在舌尖的熱帶美味。	Juiced mangoes, a tropical delight for the tastebuds.	溢れ出るトロピカルなおいしさ。	탱글탱글한 과즙이 혀 끝을 떨리게 하는 열대지방의 별미다.	น้ำผลไม้​ เป็น​อาหาร​อัน​โอชะ​ของ​นัก​เต้นระบำ​ใน​แถบ​เมืองร้อน​
5600111	56	561	3	999	3000003	40	268;261	2050509	6:goods_icon_5600111				1	燕麦爆珠	燕麥爆珠	Cereal Popping Boba	ポッピングボバ･オーツ麦	오트밀 펄	ข้าวโอ๊ตทะลัก	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	馅心丰富，健康炸弹。	餡心豐富，健康炸彈。	A healthy superfood filled with nutrients.	ヘルシーで美味しい食材。	영양만점, 건강폭탄.	ไส้ทะลัก ระเบิดสุขภาพ
5600112	56	561	2	999	3000003	20	277;271	2060401	6:goods_icon_5600112				1	热血伏特加	熱血伏特加	Fiery Vodka	熱血ウォッカ	열혈의 보드카	วอดก้า​กระปรี้กระเปร่า​	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	来自贝图拉的民族饮品，现今更具凛北风情……未成年人禁止饮酒！	來自貝圖拉的民族飲品，現今更具凜北風情……未成年人禁止飲酒！	A traditional ethnic beverage from Betulah, now with a distinct Boreala charm. Minors are strictly prohibited from consuming!	ベチュラ産の名品が、より凛北風味に……未成年者の飲酒は禁止！	베툴라의 민속 음료로, 지금은 노스의 정서가 더해졌다...... 미성년자 음용금지!	เครื่องดื่ม​ประจำชาติ​ที่​มาจาก​เบิร์ช​ ปัจจุบัน​มี​ความ​เป็น​ภาคเหนือ​มากยิ่งขึ้น​...​คน​ที่​ยัง​ไม่​บรรลุนิติภาวะ​ห้าม​ดื่มเหล้า​!​
5600113	56	561	3	999	3000003	40	277;271	2060403	6:goods_icon_5600113				1	黑加仑	黑加侖	Blackcurrant	クロスグリ	블랙 커런트	แบล็กเคอร์แรนต์	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	果肉饱满，酸甜宜人，是大自然的馈赠。	果肉飽滿，酸甜宜人，是大自然的饋贈。	A plump fruit that is both sweet and tart. A true blessing from nature.	心地よい甘酸っぱさがあり、自然からの贈り物。	과육은 통통하고 새콤달콤하다. 대자연의 선물이다.	เต็มเปี่ยม​ไป​ด้วย​เนื้อ​ มี​ความ​เปรี้ยวหวาน​ เป็น​ของขวัญ​ที่​ธรรมชาติ​มอบให้​
5600114	56	561	2	999	3000003	20	277;271	2060404	6:goods_icon_5600114				1	慵懒黑麦粉	慵懶黑麥粉	Lazy Rye Flour	のんびりライ麦粉	게으른 호밀가루	แป้งข้าวไรย์ขี้เกียจ	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	总是承担他者的期望往往使人不堪重负，今天不是非要努力不可。	總是承擔他者的期望往往使人不堪重負，今天不是非要努力不可。	Bearing the weight of others' expectations can often become overwhelming. Today, there's no need to strive so hard.	他者からの期待は時にストレスになる。今日は頑張らなくていい。	항상 남의 기대에 부응하는 것은 힘든 일이다. 오늘만큼은 열심히 일하지 말자.	การ​แบกรับ​ความคาดหวัง​ของ​ผู้อื่น​เสมอ​อาจ​ทำให้​เรา​รู้สึก​หนักใจ​ บางครั้ง​วันนี้​ไม่​จำเป็นต้อง​พยายาม​มาก​ก็ได้​
5600115	56	561	3	999	3000003	40	277;271	2060405	6:goods_icon_5600115				1	果酱	果醬	Jam	ジャム	잼	แยม	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	味道酸甜，清爽可口，是餐桌食物的辅助者。	味道酸甜，清爽可口，是餐桌食物的輔助者。	Sweet and tangy, refreshing and delicious, a trusty assistant to the dishes on the dining table.	爽やかで美味しく、様々な料理と一緒に食べるのに適している。	새콤달콤하고 상쾌한 맛이 일품이다. 식탁에서 다른 요리들의 도우미 역할을 한다.	รสชาติ​เปรี้ยวหวาน​ สดชื่น​อร่อย​ เป็น​อาหารเสริม​บน​โต๊ะอาหาร​
5600116	56	561	2	999	3000003	20	277;271	2060407	6:goods_icon_5600116				1	愉悦蛋糕粉	愉悅蛋糕粉	Joyful Cake Mix	愉悦ケーキパウダー	기쁨의 케이크 가루	แป้งเค้กแห่งความสุข	情绪食材的一种，可在情绪餐厅中制作情绪料理。	情緒食材的一種，可在情緒餐廳中製作情緒料理。	A type of Pathos ingredient used for making Pathos cuisines in the Cafe.	エモーション食材。エモーション料理製作時に必要な食材。	이모션 식재료의 한 종류이다. 이모션 카페테리아에서 이모션 요리 제작에 쓰인다.	วัตถุดิบ​พา​โธส​ชนิด​หนึ่ง​ สามารถ​นำไปใช้​ทำอาหาร​พา​โธส​ใน​พา​โธส​คาเฟ่​ได้​	洋溢着喜悦情绪的蛋糕粉，也向来是新海节庆日的必备食材。	洋溢著喜悅情緒的蛋糕粉，也向來是新海節慶日的必備食材。	Cake mix brimming with joyful Pathos, an essential ingredient for the Catto City Festival.	喜びの感情に満ちたケーキミックス、新海市のフェスティバルに欠かせない食材でもある。	즐거움의 이모션이 흘러넘치는 케이크 가루이다. 예로부터 뉴오션 명절의 필수 식재료이다.	แป้ง​เค้ก​ที่​เปี่ยมล้น​ไป​ด้วย​อารมณ์​แห่ง​ความสุข​ และ​เป็น​วัตถุดิบ​ที่​จำเป็นต้อง​มี​ใน​เทศกาล​แค​ทโตะ​ ซิตี้​
