id	type	showType	quality	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
5520006	55	551	4			234	2020106	6:recipe_icon_5520006				1	豪华狂欢热狗	豪華狂歡熱狗	Grand Carnival Hot Dog	ウルトラカーニバルドッグ	프리미엄 광란의 핫도그	ฮอทดอกคาร์นิวัลดีลักซ์	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	豪华狂欢热狗的食谱，记录着独特的配方与料理手法。	豪華狂歡熱狗的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Grand Carnival Hot Dog, detailing its exclusive formula and expert techniques.	ウルトラカーニバルドッグのレシピ。独特の調理方法と必要な食材が記載されている。	프리미엄 광란의 핫도그 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ฮอทดอก​คาร์​นิ​วัล​ดี​ลักซ์​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520007	55	551	2			248	2030504	6:recipe_icon_5520007				1	乐观馒头	樂觀饅頭	Sunny Side Bun	前向き饅頭	낙관의 찐빵	หมั่นโถวสุขใจ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	乐观馒头的食谱，记录着独特的配方与料理手法。	樂觀饅頭的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Sunny Side Bun, detailing its exclusive formula and expert techniques.	前向き饅頭のレシピ。独特の調理方法と必要な食材が記載されている。	낙관의 찐빵 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​หมั่นโถว​สุขใจ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520008	55	551	3			248	2030505	6:recipe_icon_5520008				1	活力小笼包	活力小籠包	Invigorating Steamed Bun	元気いっぱい小龍包	활력의 만두	เสี่ยวหลงเปาสดชื่น	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	活力小笼包的食谱，记录着独特的配方与料理手法。	活力小籠包的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Invigorating Steamed Bun, detailing its exclusive formula and expert techniques.	元気いっぱい小龍包のレシピ。独特の調理方法と必要な食材が記載されている。	활력의 만두 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​เสี่ยว​หลง​เปา​สดชื่น​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520009	55	551	4			248	2030506	6:recipe_icon_5520009				1	自信蟹黄汤包	自信蟹黃湯包	Confident Soup Dumplings	自信たっぷり蟹みそ湯包	자신의 게맛 만두	ซุป​เสี่ยว​หลง​เปา​ไข่​ปู​มั่นใจ​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	自信蟹黄汤包的食谱，记录着独特的配方与料理手法。	自信蟹黃湯包的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Confident Soup Dumplings, detailing its exclusive formula and expert techniques.	自信たっぷり蟹みそ湯包のレシピ。独特の調理方法と必要な食材が記載されている。	자신의 게맛 만두 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ซุป​เสี่ยว​หลง​เปา​ไข่​ปู​มั่นใจ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520010	55	551	2			258	2040504	6:recipe_icon_5520010				1	惊喜土豆泥	驚喜馬鈴薯泥	Astonishing Mashed Potato	サプライズスマッシュポテト	서프라이즈 매쉬 포테이토	มันบดสุดเซอร์ไพรส์	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	惊喜土豆泥的食谱，记录着独特的配方与料理手法。	驚喜馬鈴薯泥的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Astonishing Mashed Potato, detailing its exclusive formula and expert techniques.	サプライズスマッシュポテトのレシピ。独特の調理方法と必要な食材が記載されている。	서프라이즈 매쉬 포테이토 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​มัน​บด​สุด​เซอร์ไพรส์​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520011	55	551	3			258	2040505	6:recipe_icon_5520011				1	惊喜炸薯条	驚喜炸薯條	Surprising French Fries	サプライズフライドポテト	서프라이즈 프렌치 프라이	เฟรนช์​ฟรายส์​เซอร์ไพรส์​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	惊喜炸薯条的食谱，记录着独特的配方与料理手法。	驚喜炸薯條的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Surprising French Fries, detailing its exclusive formula and expert techniques.	サプライズフライドポテトのレシピ。独特の調理方法と必要な食材が記載されている。	서프라이즈 프렌치 프라이의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​เฟรนช์​ฟรายส์​เซอร์ไพรส์​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520012	55	551	4			258	2040506	6:recipe_icon_5520012				1	惊喜炸鱼薯条	驚喜炸魚薯條	Surprising Fish & Chips	サプライズフィッシュアンドチップス	서프라이즈 피시 앤 칩스	ฟิชแอนด์ชิพส์	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	惊喜炸鱼薯条的食谱，记录着独特的配方与料理手法。	驚喜炸魚薯條的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Surprising Fish & Chips, detailing its exclusive formula and expert techniques.	サプライズフィッシュアンドチップスのレシピ。独特の調理方法と必要な食材が記載されている。	서프라이즈 피시 앤 칩스 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ฟิช​แอนด์​ชิพส์​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520013	55	551	2			268	2050504	6:recipe_icon_5520013				1	沉静代餐奶昔	沉靜代餐奶昔	Silent Diet Shakes	おっとりミルクシェイク	침착의 밀크쉐이크	มิลก์เชคสงบสุข	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	沉静代餐奶昔的食谱，记录着独特的配方与料理手法。	沉靜代餐奶昔的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Silent Diet Shakes, detailing its exclusive formula and expert techniques.	おっとりミルクシェイクのレシピ。独特の調理方法と必要な食材が記載されている。	침착의 밀크쉐이크 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​มิลก์​เชค​สงบสุข​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520014	55	551	3			268	2050505	6:recipe_icon_5520014				1	沉静草莓代餐奶昔	沉靜草莓代餐奶昔	Silent Strawberry Diet Shakes	おっとりイチゴシェイク	침착의 딸기 그릭요거트	มิลก์​เชค​เซ​เร​นิ​ตี้​สตรอเบอร์รี่​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	沉静草莓代餐奶昔的食谱，记录着独特的配方与料理手法。	沉靜草莓代餐奶昔的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Silent Strawberry Diet Shakes, detailing its exclusive formula and expert techniques.	おっとりイチゴシェイクのレシピ。独特の調理方法と必要な食材が記載されている。	침착의 딸기 그릭요거트 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​มิลก์​เชค​เซ​เร​นิ​ตี้​สตรอเบอร์รี่​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520015	55	551	4			268	2050506	6:recipe_icon_5520015				1	沉静莓果代餐奶昔	沉靜莓果代餐奶昔	Silent Berry Diet Shakes	おっとりベリーシェイク	침착의 베리 밀크쉐이크	มิลก์​เชค​เซ​เร​นิ​ตี้​เบอร์​รี่​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	沉静莓果代餐奶昔的食谱，记录着独特的配方与料理手法。	沉靜莓果代餐奶昔的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Silent Berry Diet Shakes, detailing its exclusive formula and expert techniques.	おっとりベリーシェイクのレシピ。独特の調理方法と必要な食材が記載されている。	침착의 베리 밀크쉐이크 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​มิลก์​เชค​เซ​เร​นิ​ตี้​เบอร์​รี่​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520016	55	551	2			277	2060404	6:recipe_icon_5520016				1	慵懒麦面包	慵懶麥麵包	Laidback Bread	のんびりライ麦パン	게으름의 식빵	ขนมปังโฮลวีตจอมขี้เกียจ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	慵懒麦面包的食谱，记录着独特的配方与料理手法。	慵懶麥麵包的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Laidback Bread, detailing its exclusive formula and expert techniques.	のんびりライ麦パンのレシピ。独特の調理方法と必要な食材が記載されている。	게으름의 식빵 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ขนมปัง​โฮลวีต​จอม​ขี้เกียจ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520017	55	551	3			277	2060405	6:recipe_icon_5520017				1	慵懒果酱三明治	慵懶果醬三明治	Laidback Jam Sandwich	のんびりジャムサンド	게으름의 잼 샌드위치	แซนด์วิชแยมขี้เกียจ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	慵懒果酱三明治的食谱，记录着独特的配方与料理手法。	慵懶果醬三明治的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Laidback Jam Sandwich, detailing its exclusive formula and expert techniques.	のんびりジャムサンドのレシピ。独特の調理方法と必要な食材が記載されている。	게으름의 잼 샌드위치 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​แซนด์วิช​แยม​ขี้เกียจ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5520018	55	551	4			277	2060406	6:recipe_icon_5520018				1	慵懒芝士果酱三明治	慵懶芝士果醬三明治	Laidback Grilled Cheese Sandwich	のんびりチーズジャムサンド	게으름의 치즈 잼 샌드위치	แซนด์วิช​แยม​ผลไม้​สไตล์​ขี้เกียจ​	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	慵懒芝士果酱三明治的食谱，记录着独特的配方与料理手法。	慵懶芝士果醬三明治的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Laidback Grilled Cheese Sandwich, detailing its exclusive formula and expert techniques.	のんびりチーズジャムサンドのレシピ。独特の調理方法と必要な食材が記載されている。	게으름의 치즈 잼 샌드위치 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​แซนด์วิช​แยม​ผลไม้​สไตล์​ขี้เกียจ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530001	55	551	4			1004		6:recipe_icon_5530001				1	凤尾炸鱼	鳳尾炸魚	Pan-Fried Fish	カタクチイワシの唐揚げ	엔초비튀김	ปลาทอดแอนโชวี่	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	凤尾炸鱼的食谱，记录着独特的配方与料理手法。	鳳尾炸魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Pan-Fried Fish, detailing its exclusive formula and expert techniques.	カタクチイワシの唐揚げのレシピ。独特の調理方法と必要な食材が記載されている。	엔초비튀김의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​ทอด​แอนโชวี่​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530002	55	551	1			4001		6:recipe_icon_5530002				1	白鲑煎饼	白鮭煎餅	Seafood Crepes	シロザケ餅	흰연어 크레이프	แพนเค้กปลาไวต์ฟิซ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	白鲑煎饼的食谱，记录着独特的配方与料理手法。	白鮭煎餅的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Seafood Crepes, detailing its exclusive formula and expert techniques.	シロザケ餅の唐揚げのレシピ。独特の調理方法と必要な食材が記載されている。	흰연어 크레이프 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​แพน​เค้ก​ปลา​ไว​ต์ฟิซ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530003	55	551	1			5001		6:recipe_icon_5530003				1	鲟鱼鱼子	鱘魚魚子	Sturgeon Caviar	キャビア	철갑상어알	ไข่ปลาสเตอร์เจียน	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	鲟鱼鱼子的食谱，记录着独特的配方与料理手法。	鱘魚魚子的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Sturgeon Caviar, detailing its exclusive formula and expert techniques.	キャビアの唐揚げのレシピ。独特の調理方法と必要な食材が記載されている。	철갑상어알의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ไข่​ปลาสเตอร์​เจียน​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530004	55	551	5			1005		6:recipe_icon_5530004				1	香鱼葱花面	香魚蔥花麵	Scallion Oil Noodle with Sweetfish	鮎ラーメン	은어 파 탕면	บะหมี่ปลาอายุ	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	香鱼葱花面的食谱，记录着独特的配方与料理手法。	香魚蔥花麵的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Scallion Oil Noodle with Sweetfish, detailing its exclusive formula and expert techniques.	鮎ラーメンのレシピ。独特の調理方法と必要な食材が記載されている。	은어 파 탕면의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​บะหมี่​ปลา​อายุ​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530005	55	551	4			2004		6:recipe_icon_5530005				1	彩虹奇迹	彩虹奇跡	Rainbow Miracle	レインボーミラクル	레인보우 미라클	ปาฏิหาริย์สีรุ้ง	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	彩虹奇迹的食谱，记录着独特的配方与料理手法。	彩虹奇跡的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Rainbow Miracle, detailing its exclusive formula and expert techniques.	レインボーミラクルのレシピ。独特の調理方法と必要な食材が記載されている。	레인보우 미라클의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปาฏิหาริย์​สี​รุ้ง​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530006	55	551	5			2005		6:recipe_icon_5530006				1	银鲛鱼汤	銀鮫魚湯	Ratfish Stew	ギンザメスープ	은상어탕	ซุปปลาคิเมียรา	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	银鲛鱼汤的食谱，记录着独特的配方与料理手法。	銀鮫魚湯的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Ratfish Stew, detailing its exclusive formula and expert techniques.	ギンザメスープのレシピ。独特の調理方法と必要な食材が記載されている。	은상어탕의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ซุป​ปลา​คิ​เมีย​รา​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530007	55	551	5			3005		6:recipe_icon_5530007				1	蓝鳍刺身	藍鰭刺身	Bluefin Tuna Sashimi	マグロの刺身	푸른등 참치회	ซาชิมิบลูฟิน	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	蓝鳍刺身的食谱，记录着独特的配方与料理手法。	藍鰭刺身的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Bluefin Tuna Sashimi, detailing its exclusive formula and expert techniques.	マグロの刺身のレシピ。独特の調理方法と必要な食材が記載されている。	푸른등 참치회의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ซา​ชิ​มิ​บลู​ฟิน​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530008	55	551	4			3004		6:recipe_icon_5530008				1	酸角汁宝刀鱼	酸角汁寶刀魚	Tamarind Wolf Herring	オキイワシのタマリンドジュース煮込み	왕갈치조림	ปลาดาบยาวซอสเปรี้ยวหวาน	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	酸角汁宝刀鱼的食谱，记录着独特的配方与料理手法。	酸角汁寶刀魚的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Tamarind Wolf Herring, detailing its exclusive formula and expert techniques.	オキイワシのタマリンドジュース煮込みのレシピ。独特の調理方法と必要な食材が記載されている。	왕갈치조림의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​ปลา​ดาบ​ยาว​ซอส​เปรี้ยวหวาน​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
5530009	55	551	5			4005		6:recipe_icon_5530009				1	香蒜奶油帝王鲑	香蒜奶油帝王鮭	Garlic Cream King Salmon	マスノスケのガーリックソテー	갈릭 크림 왕연어	เพสโต้ครีมคิงแซลมอน	这是一张料理食谱，获得后可在咖啡馆中制作对应的料理。	這是一張料理食譜，獲得後可在咖啡館中製作對應的料理。	This is a cooking recipe. Once acquired, you can prepare the corresponding food in the cafe.	レシピ。獲得後、対応する料理を製作できるようになる。	요리 레시피. 획득 후 카페에서 기록된 요리를 제작할 수 있다.	นี่​คือ​สูตร​อาหาร​ใบ​หนึ่ง​ หลัง​ได้รับ​แล้ว​สามารถ​นำ​ไป​ปรุงอาหาร​ที่​คาเฟ่​ได้​	香蒜奶油帝王鲑的食谱，记录着独特的配方与料理手法。	香蒜奶油帝王鮭的食譜，記錄著獨特的配方與料理手法。	The secret recipe for Garlic Cream King Salmon, detailing its exclusive formula and expert techniques.	マスノスケのガーリックソテーのレシピ。独特の調理方法と必要な食材が記載されている。	갈릭 크림 왕연어의 레시피. 독특한 배합방법과 요리법이 기록되어 있다.	สูตร​เพส​โต้​ครีม​คิง​แซลมอน​ ได้​บันทึก​สูตร​และ​เทคนิค​ใน​การ​ทำ​เฉพาะ​ไว้​
