id	type	showType	quality	stack	sellitem	sellMoney	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
8000322	80	801	2	999	3000003	120	250	8000322;6	6:goods_icon_8000322				1	红杉鱼	紅杉魚	Golden Threadfin Bream	イトヨリダイ	실꼬리돔	ปลาทรายแดง	云霞湖岛产出的鱼获。可用于离岛空运的筹备。	雲霞湖島產出的魚獲。可用於離島空運的籌備。	Caught from Eventide Islands. Can be used for Air Express preparation.	雲霞湖島の漁獲。離島空便の準備にも使われる。	운하 호수에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​เกาะ​เมฆา​รุ้ง​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	红色的身体上有金色的条状纹理，像金色的丝线一般。\n<color=#f94dc1>TIPS</color>：使用「云霞2星鱼饵」时有更大概率出现。	紅色的身體上有金色的條狀紋理，像金色的絲線一般。\n<color=#f94dc1>TIPS</color>：使用「雲霞2星魚餌」時有更大機率出現。	Its red body is adorned with golden streaks, resembling threads of gold.\n<color=#f94dc1>Tip</color>: Using 2★ Eventide Bait increases the chances of encountering it.	体色の赤黄色の縦縞の黄色が泳いでいる時にきらめくように見えて、金糸を撚るようだ。\n<color=#f94dc1>TIPS</color>：「雲霞湖島用餌・★2」使用時、出現率アップ。	빨간 몸에 금색 줄무늬가 있는데, 마치 금색 명주실 같다.\n<color=#f94dc1>TIPS</color>: 「운하 2★ 미끼」를 사용하면 더 높은 확률로 등장한다.	บน​ตัว​สีแดง​ของ​มัน​มี​แถบ​เส้น​ลาย​สี​ทอง​ คล้าย​กับ​เส้นด้าย​สี​ทอง​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เมฆา​รุ้ง​ 2★​]​
8000341	80	801	2	999	3000003	120	250	8000341;4	6:goods_icon_8000341				1	青石斑鱼	青石斑魚	Yellow Grouper	アオハタ	도도바리	ปลาเก๋าสีคราม	云霞湖岛产出的鱼获。可用于制作料理。	雲霞湖島產出的魚獲。可用於製作料理。	Caught from Eventide Islands. Used as an ingredient.	雲霞湖島の漁獲。料理製作にも使われる。	운하 호수에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​เกาะ​เมฆา​รุ้ง​ ใช้​สำหรับ​การ​ทำอาหาร​	不要被它看起来很像礁石的伪装骗了！它可是性情凶猛的肉食性鱼类，捕捉的时候要小心！\n<color=#f94dc1>TIPS</color>：使用「云霞2星鱼饵」时有更大概率出现。	不要被它看起來很像礁石的偽裝騙了！它可是性情兇猛的肉食性魚類，捕捉的時候要小心！\n<color=#f94dc1>TIPS</color>：使用「雲霞2星魚餌」時有更大機率出現。	Don't be fooled by its reef-like disguise! It is a fierce carnivorous fish, so be careful when catching it!\n<color=#f94dc1>Tip</color>: Using 2★ Eventide Bait increases the chances of encountering it.	カモフラージュに騙されないで。かなり攻撃的な肉食魚。\n<color=#f94dc1>TIPS</color>：「雲霞湖島用餌・★2」使用時、出現率アップ。	암초로 위장하고 있으니 속아서는 안된다. 성질이 사나운 육식성 물고기로, 잡을 때 조심해야 한다.\n<color=#f94dc1>TIPS</color>: 「운하 2★ 미끼」를 사용하면 더 높은 확률로 등장한다.	อย่า​ไป​หลงกล​กับ​รูปลักษณ์​ที่​เหมือน​ปะการัง​ของ​มัน​ มัน​เป็น​ปลา​กินเนื้อที่​ดุร้าย​ เวลา​จะ​จับ​มัน​ต้อง​ระวัง​ด้วย​นะ​!\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เมฆา​รุ้ง​ 2★​]​
8000331	80	801	3	999	3000003	160	250	8000331;6	6:goods_icon_8000331				1	红小丑鱼	紅小丑魚	Tomato Clownfish	クマノミ	아네모네 피시	ปลาการ์ตูนสีแดง	云霞湖岛产出的鱼获。可用于离岛空运的筹备。	雲霞湖島產出的魚獲。可用於離島空運的籌備。	Caught from Eventide Islands. Can be used for Air Express preparation.	雲霞湖島の漁獲。離島空便の準備にも使われる。	운하 호수에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​เกาะ​เมฆา​รุ้ง​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	著名的观赏鱼之一，在某部动画片里作为主角而被广为人知。\n<color=#f94dc1>TIPS</color>：使用「云霞3星鱼饵」时有更大概率出现。	著名的觀賞魚之一，在某部動畫片裡作為主角而被廣為人知。\n<color=#f94dc1>TIPS</color>：使用「雲霞3星魚餌」時有更大機率出現。	One of the famous ornamental fish, widely known as the protagonist in an animated film.\n<color=#f94dc1>Tip</color>: Using 3★ Eventide Bait increases the chances of encountering it.	人気の高い観賞用の海水魚。\n<color=#f94dc1>TIPS</color>：「雲霞湖島用餌・★3」使用時、出現率アップ。	유명한 관상어 중 하나로, 한 애니메이션 주인공으로 잘 알려져 있다.\n<color=#f94dc1>TIPS</color>: 「운하 3★ 미끼」를 사용하면 더 높은 확률로 등장한다.	เป็นหนึ่ง​ใน​ปลา​สวยงาม​ที่อยู่​ใน​ตู้ปลา​ เป็น​ตัวละคร​หลัก​ของ​การ์ตูน​เรื่อง​หนึ่ง​ที่​เป็นที่รู้จัก​อย่าง​กว้างขวาง​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เมฆา​รุ้ง​ 3★​]​
8000332	80	801	3	999	3000003	160	250	8000332;4	6:goods_icon_8000332				1	黑鳍金枪鱼	黑鰭金槍魚	Blackfin Tuna	本マグロ	검은등 참치	ปลาทูน่าครีบดำ	云霞湖岛产出的鱼获。可用于制作料理。	雲霞湖島產出的魚獲。可用於製作料理。	Caught from Eventide Islands. Used as an ingredient.	雲霞湖島の漁獲。料理製作にも使われる。	운하 호수에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​เกาะ​เมฆา​รุ้ง​ ใช้​สำหรับ​การ​ทำอาหาร​	虽然是金枪鱼家族中相对较小的品种，但战斗力依然不容小觑。\n<color=#f94dc1>TIPS</color>：使用「云霞3星鱼饵」时有更大概率出现。	雖然是金槍魚家族中相對較小的品種，但戰鬥力依然不容小覷。\n<color=#f94dc1>TIPS</color>：使用「雲霞3星魚餌」時有更大機率出現。	Although it is a relatively small species in the tuna family, its combat power should not be underestimated.\n<color=#f94dc1>Tip</color>: Using 3★ Eventide Bait increases the chances of encountering it.	マグロ科の中では比較的小型の魚種だが、戦闘力は侮れない。\n<color=#f94dc1>TIPS</color>：「雲霞湖島用餌・★3」使用時、出現率アップ。	참치류 중에선 상대적으로 작은 종에 속한다. 하지만 전투력은 다른 참치들처럼 만만치 않다.\n<color=#f94dc1>TIPS</color>: 「운하 3★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ถึงแม้​จะ​เป็น​ปลา​ทูน่า​ที่​มี​ขนาดเล็ก​เมื่อ​เทียบ​กับ​สาย​พันธ์​เดียวกัน​ แต่​อย่า​ประเมิน​พลัง​การต่อสู้​ของ​มัน​ต่ำ​ไป​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เมฆา​รุ้ง​ 3★​]​
8000342	80	801	4	999	3000003	200	250	8000342;6	6:goods_icon_8000342				1	彩带刺尾鱼	彩帶刺尾魚	Lined Surgeonfish	ニジハギ	크라운 서전	ปลาหางหนามสีรุ้ง	云霞湖岛产出的鱼获。可用于离岛空运的筹备。	雲霞湖島產出的魚獲。可用於離島空運的籌備。	Caught from Eventide Islands. Can be used for Air Express preparation.	雲霞湖島の漁獲。離島空便の準備にも使われる。	운하 호수에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​เกาะ​เมฆา​รุ้ง​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	五颜六色的鱼类，可以饲养在鱼缸中用来观赏。然而要记住，美丽的存在也往往伴随着危险。\n<color=#f94dc1>TIPS</color>：使用「云霞4星鱼饵」时有更大概率出现。	五顏六色的魚類，可以飼養在魚缸中用來觀賞。然而要記住，美麗的存在也往往伴隨著危險。\n<color=#f94dc1>TIPS</color>：使用「雲霞4星魚餌」時有更大機率出現。	A colorful fish that can be kept in a fish tank for observation. However, remember that beauty often comes with danger.\n<color=#f94dc1>Tip</color>: Using 4★ Eventide Bait increases the chances of encountering it.	黄色い体に水色の横線が走る海水魚。外見はまさに名前の通りカラフル。しかし、尾柄部には鋭い棘を持つため注意が必要。\n<color=#f94dc1>TIPS</color>：「雲霞湖島用餌・★4」使用時、出現率アップ。	알록달록한 물고기이다. 어항에 관상용으로 기른다. 하지만 기억하라, 아름다운 존재는 위험하기도 하니까.\n<color=#f94dc1>TIPS</color>: 「운하 4★ 미끼」를 사용하면 더 높은 확률로 등장한다.	เป็น​ปลา​ที่​มีสีสัน​หลาก​สี​ สามารถ​เลี้ยง​มัน​ไว้​ใน​ตู้ปลา​เพื่อ​เชยชม​ อย่างไรก็ดี​ ใน​ความสวยงาม​มัก​มี​อันตราย​ซ่อน​อยู่​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เมฆา​รุ้ง​ 4★​]​
8000361	80	801	4	999	3000003	200	250	8000361;4	6:goods_icon_8000361				1	宝刀鱼	寶刀魚	Wolf Herring	オキイワシ	왕갈치	ปลาดาบยาว	云霞湖岛产出的鱼获。可用于制作料理。	雲霞湖島產出的魚獲。可用於製作料理。	Caught from Eventide Islands. Used as an ingredient.	雲霞湖島の漁獲。料理製作にも使われる。	운하 호수에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​เกาะ​เมฆา​รุ้ง​ ใช้​สำหรับ​การ​ทำอาหาร​	身体呈长条状因而看起来像一把刀一样，据说最长能够达到3.6米的惊人长度。\n<color=#f94dc1>TIPS</color>：使用「云霞4星鱼饵」时有更大概率出现。	身體呈長條狀因而看起來像一把刀一樣，據說最長能夠達到3.6米的驚人長度。\n<color=#f94dc1>TIPS</color>：使用「雲霞4星魚餌」時有更大機率出現。	Its elongated body shape resembles a knife and is said to reach an astonishing length of up to 3.6 meters.\n<color=#f94dc1>Tip</color>: Using 4★ Eventide Bait increases the chances of encountering it.	体形はニシン形で，細長く側扁する。体長1mに達することもある大型の捕食魚。\n<color=#f94dc1>TIPS</color>：「雲霞湖島用餌・★4」使用時、出現率アップ。	길쭉한 몸 때문에 칼처럼 보인다. 놀랍게도 최대 3.6미터에까지 자란다고 한다.\n<color=#f94dc1>TIPS</color>: 「운하 4★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ลำตัว​ของ​มัน​ยาว​รูปร่าง​ดู​แล้ว​เหมือน​ดาบ​เล่ม​นึง​ ว่า​กัน​ว่า​ ความ​ยาว​ของ​มัน​ที่​ยาว​ที่สุด​วัด​ได้​ 3.6​ เมตร​ เป็นความ​ยาว​ที่​น่าทึ่ง​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เมฆา​รุ้ง​ 4★​]​
8000351	80	801	5	999	3000003	260	250	8000351;4	6:goods_icon_8000351				1	蓝鳍金枪鱼	藍鰭金槍魚	Bluefin Tuna	ミナミマグロ	푸른등 참치	ปลาทูน่าครีบน้ำเงิน	云霞湖岛产出的鱼获。可用于制作料理。	雲霞湖島產出的魚獲。可用於製作料理。	Caught from Eventide Islands. Used as an ingredient.	雲霞湖島の漁獲。料理製作にも使われる。	운하 호수에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​เกาะ​เมฆา​รุ้ง​ ใช้​สำหรับ​การ​ทำอาหาร​	体型惊人的鱼类，寿命可达四十年，也是难得的珍品。\n<color=#f94dc1>TIPS</color>：使用「云霞5星鱼饵」时有更大概率出现。	體型驚人的魚類，壽命可達四十年，也是難得的珍品。\n<color=#f94dc1>TIPS</color>：使用「雲霞5星魚餌」時有更大機率出現。	An astonishingly large fish with a lifespan of up to forty years, making it a rare and precious find.\n<color=#f94dc1>Tip</color>: Using 5★ Eventide Bait increases the chances of encountering it.	驚くべき大きさを持ち、40年も生きられる、めったにお目にかかれない希少な魚。\n<color=#f94dc1>TIPS</color>：「雲霞湖島用餌・★5」使用時、出現率アップ。	놀라울 정도로 큰 물고기이다. 수명은 40년에 달하며, 평생 한번 볼까 말까 한 희귀함을 자랑한다.\n<color=#f94dc1>TIPS</color>: 「운하 5★ 미끼」를 사용하면 더 높은 확률로 등장한다.	เป็น​ปลา​ที่​น่าทึ่ง​ สามารถ​มีชีวิต​อยู่​ได้​ถึง​ 40​ ปี​ และ​ยัง​เป็น​สมบัติ​อัน​ล้ำค่า​อีกด้วย​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เมฆา​รุ้ง​ 5★​]​
8000663	80	801	5	999	3000003	260	250	8000663;6	6:goods_icon_8000663				1	矛尾鱼	矛尾魚	Latimeria	ラティメリア	라티메리아	ปลาซีลาแคนท์	云霞湖岛产出的鱼获。可用于离岛空运的筹备。	雲霞湖島產出的魚獲。可用於離島空運的籌備。	Caught from Eventide Islands. Can be used for Air Express preparation.	雲霞湖島の漁獲。離島空便の準備にも使われる。	운하 호수에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​เกาะ​เมฆา​รุ้ง​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	天下武功唯快不破，这种鱼似乎坚信这一条格言并用它惊人的速度进行捕猎。长着一张活化石的脸。\n<color=#f94dc1>TIPS</color>：使用「云霞5星鱼饵」时有更大概率出现。	天下武功唯快不破，這種魚似乎堅信這一條格言並用它驚人的速度進行捕獵。長著一張活化石的臉。\n<color=#f94dc1>TIPS</color>：使用「雲霞5星魚餌」時有更大機率出現。	The world of martial arts values speed above all else, and this fish seems to firmly believe in that principle as it hunts with astonishing swiftness. It has a face like a living relic.\n<color=#f94dc1>Tip</color>: Using 5★ Eventide Bait increases the chances of encountering it.	「早い者勝ち」をモットーにし、凄まじいスピードで狩りをする魚。かつては生きている化石として世界的な話題となった。\n<color=#f94dc1>TIPS</color>：「雲霞湖島用餌・★5」使用時、出現率アップ。	가장 빠른 자가 무림을 제패한다는 격언을 굳게 믿는 듯 놀라운 속도로 먹잇감을 사냥한다. 살아있는 화석 같은 얼굴을 하고 있다.\n<color=#f94dc1>TIPS</color>: 「운하 5★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ใน​โลก​ของ​ศิลปะ​การต่อสู้​ความเร็ว​เท่านั้น​ที่​ไม่​สามารถ​ทำลาย​ได้​ ดูเหมือนว่า​ปลา​ชนิด​นี้​จะ​เชื่อ​ใน​หลักคำสอน​นี้​และ​ มัน​ใช้​ความเร็ว​ใน​การ​ล่า​เหยื่อ​ และ​มี​ใบหน้า​เหมือน​ฟอสซิล​ที่​มีชีวิต​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​เมฆา​รุ้ง​ 5★​]​
8000411	80	801	1	999	3000003	100	260	8000411;6	6:goods_icon_8000411				1	狗鱼	狗魚	Amur Pike	パイク	민물꼬치고기	ปลาหมาน้ำจืด	牧森湖产出的鱼获。可用于离岛空运的筹备。	牧森湖產出的魚獲。可用於離島空運的籌備。	Caught from Mussen Banks. Can be used for Air Express preparation.	森の湖の漁獲。離島空便の準備にも使われる。	마키모리 호수에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​ทะเลสาบ​วินเซอร์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	淡水鱼中难得一见的暴脾气，虽然是肉食性鱼类，但可不能期待它发出犬吠哦。\n<color=#f94dc1>TIPS</color>：使用「牧森1星鱼饵」时有更大概率出现。	淡水魚中難得一見的暴脾氣，雖然是肉食性魚類，但可不能期待它發出犬吠哦。\n<color=#f94dc1>TIPS</color>：使用「牧森1星魚餌」時有更大機率出現。	It's a rare and feisty freshwater fish. Although it is a carnivorous fish, don't expect it to bark like a dog.\n<color=#f94dc1>Tip</color>: Using 1★ Mussen Bait increases the chances of encountering it.	淡水魚。縄張り意識が強く、肉食で気性の荒い。名前は「つるはし」という意味で、頭部の形に由来したらしい。\n<color=#f94dc1>TIPS</color>：「森の湖用餌・★1」使用時、出現率アップ。	민물고기에서는 보기 힘든 거친 성질을 가지고 있다. 육식성이고 거친 성질을 가지고 있긴 하지만 개 짖는 소리를 내진 않는다.\n<color=#f94dc1>TIPS</color>: 「마키모리 1★ 미끼」를 사용하면 더 높은 확률로 등장한다.	เป็น​ปลา​ที่​มี​อารมณ์ร้าย​ซึ่ง​หา​ได้​ยาก​ ถึง​จะ​กิน​เนื้อ​ แต่​อย่า​หวัง​ว่า​จะ​ได้ยิน​เสียง​ของ​มัน​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วินเซอร์​ 1★​]​
8000421	80	801	1	999	3000003	100	260	8000421;4	6:goods_icon_8000421				1	白鲑	白鮭	Chub	シルバーヘイク	흰연어	ปลาไวต์ฟิซ	牧森湖产出的鱼获。可用于制作料理。	牧森湖產出的魚獲。可用於製作料理。	Caught from Mussen Banks. Used as an ingredient.	森の湖の漁獲。料理製作にも使われる。	마키모리 호수에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​ทะเลสาบ​วินเซอร์​ ใช้​สำหรับ​การ​ทำอาหาร​	体长最大可超过半米，栖息地向北延伸到北极圈内的食用鱼。\n<color=#f94dc1>TIPS</color>：使用「牧森1星鱼饵」时有更大概率出现。	體長最大可超過半米，棲息地向北延伸到北極圈內的食用魚。\n<color=#f94dc1>TIPS</color>：使用「牧森1星魚餌」時有更大機率出現。	With a maximum length exceeding half a meter, this edible fish is found in habitats extending northward to the Arctic Circle.\n<color=#f94dc1>Tip</color>: Using 1★ Mussen Bait increases the chances of encountering it.	体長は最大50cｍを超える食用魚。生息域は北極圏まで広がる。\n<color=#f94dc1>TIPS</color>：「森の湖用餌・★1」使用時、出現率アップ。	몸 길이가 최대 50cm가 넘는다. 북해에서 시작해 북극권까지가 전부 서식지이다. 식용 물고기이다.\n<color=#f94dc1>TIPS</color>: 「마키모리 1★ 미끼」를 사용하면 더 높은 확률로 등장한다.	มี​ขนาดใหญ่​อาจ​เกิน​ครึ่ง​เมตร​ เป็น​ปลา​กิน​ได้ที่​อาศัย​อยู่​ทาง​ทิศเหนือ​ไป​จนถึง​ขั้วโลกเหนือ​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วินเซอร์​ 1★​]​
8000412	80	801	2	999	3000003	120	260	8000412;6	6:goods_icon_8000412				1	湖鳟	湖鱒	Lake Trout	レイクトラウト	호수 송어	ปลาเทราต์	牧森湖产出的鱼获。可用于离岛空运的筹备。	牧森湖產出的魚獲。可用於離島空運的籌備。	Caught from Mussen Banks. Can be used for Air Express preparation.	森の湖の漁獲。離島空便の準備にも使われる。	마키모리 호수에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​ทะเลสาบ​วินเซอร์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	很受垂钓者们欢迎的一种鱼类，鲜美的肉类在食用上同样被青睐。\n<color=#f94dc1>TIPS</color>：使用「牧森2星鱼饵」时有更大概率出现。	很受垂釣者們歡迎的一種魚類，鮮美的肉類在食用上同樣被青睞。\n<color=#f94dc1>TIPS</color>：使用「牧森2星魚餌」時有更大機率出現。	It is a highly prized fish among anglers, and its delectable meat is also sought after for consumption.\n<color=#f94dc1>Tip</color>: Using 2★ Mussen Bait increases the chances of encountering it.	釣り人に大人気。\n<color=#f94dc1>TIPS</color>：「森の湖用餌・★2」使用時、出現率アップ。	낚시꾼들에게 매우 인기 있는 물고기의 일종으로, 그 맛은 누구라도 좋아할 수 밖에 없다.\n<color=#f94dc1>TIPS</color>: 「마키모리 2★ 미끼」를 사용하면 더 높은 확률로 등장한다.	เป็น​ปลา​ที่​นิยม​ใน​หมู่​นัก​ตกปลา​ เนื้อ​อร่อย​เป็นที่นิยม​สำหรับ​บริโภค​เช่นกัน​ \n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วินเซอร์​ 2★​]​
8000432	80	801	2	999	3000003	120	260	8000432;4	6:goods_icon_8000432				1	无须鳕	無須鱈	Hake	メルルーサ	민대구	ปลาเฮก	牧森湖产出的鱼获。可用于制作料理。	牧森湖產出的魚獲。可用於製作料理。	Caught from Mussen Banks. Used as an ingredient.	森の湖の漁獲。料理製作にも使われる。	마키모리 호수에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​ทะเลสาบ​วินเซอร์​ ใช้​สำหรับ​การ​ทำอาหาร​	这条没有胡须的鳕鱼是不是看上去年轻了一点呢？\n<color=#f94dc1>TIPS</color>：使用「牧森2星鱼饵」时有更大概率出现。	這條沒有鬍鬚的鱈魚是不是看上去年輕了一點呢？\n<color=#f94dc1>TIPS</color>：使用「牧森2星魚餌」時有更大機率出現。	Does it look a bit younger?\n<color=#f94dc1>Tip</color>: Using 2★ Mussen Bait increases the chances of encountering it.	タラだけど、ヒゲがない。\n<color=#f94dc1>TIPS</color>：「森の湖用餌・★2」使用時、出現率アップ。	이 수염 없는 대구는 뭔가 좀 젊어 보이는 것 같은데?\n<color=#f94dc1>TIPS</color>: 「마키모리 2★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​ค็อด​ตัว​นี้​ที่​ไม่​มี​หนวด​ ดูเหมือน​จะ​ดู​อ่อนวัย​ไป​สักหน่อย​ใช่ไหม​?\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วินเซอร์​ 2★​]​
8000431	80	801	3	999	3000003	160	260	8000431;6	6:goods_icon_8000431				1	钳鱼	鉗魚	Channel Catfish	アメリカナマズ	얼룩메기	ปลาหน้าคีม	牧森湖产出的鱼获。可用于离岛空运的筹备。	牧森湖產出的魚獲。可用於離島空運的籌備。	Caught from Mussen Banks. Can be used for Air Express preparation.	森の湖の漁獲。離島空便の準備にも使われる。	마키모리 호수에서 잡히는 물고기. 항공 운송 준비에 사용된다.	ปลา​ที่​ตก​ได้ที่​ทะเลสาบ​วินเซอร์​ ใช้​เพื่อ​ขนส่ง​ทางอากาศ​ไป​ยัง​เกาะ​นอก​ชายฝั่ง​ได้​	滑溜溜的鱼类，把它用手抓住得费一番力气。\n<color=#f94dc1>TIPS</color>：使用「牧森3星鱼饵」时有更大概率出现。	滑溜溜的魚類，把它用手抓住得費一番力氣。\n<color=#f94dc1>TIPS</color>：使用「牧森3星魚餌」時有更大機率出現。	A slippery fish that requires some effort to catch barehanded.\n<color=#f94dc1>Tip</color>: Using 3★ Mussen Bait increases the chances of encountering it.	ヌルヌルしていて、全然つかまらない！\n<color=#f94dc1>TIPS</color>：「森の湖用餌・★3」使用時、出現率アップ。	미끈미끈한 물고기이다. 손으로 잡으려 든다면 한바탕 힘을 뺄 것이다.\n<color=#f94dc1>TIPS</color>: 「마키모리 3★ 미끼」를 사용하면 더 높은 확률로 등장한다.	ปลา​ลื่น​ปรื๊ด​ตัว​นี้​ ถ้า​จะ​จับ​ด้วยมือ​คง​ต้อง​ออกแรง​กัน​หน่อย​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วินเซอร์​ 3★​]​
8000441	80	801	3	999	3000003	160	260	8000441;4	6:goods_icon_8000441				1	雀鳝	雀鱔	Alligator Gar	ガーパイク	동갈치	ปลาการ์	牧森湖产出的鱼获。可用于制作料理。	牧森湖產出的魚獲。可用於製作料理。	Caught from Mussen Banks. Used as an ingredient.	森の湖の漁獲。料理製作にも使われる。	마키모리 호수에서 잡히는 물고기. 요리 제작에 사용된다.	ปลา​ที่​ตก​ได้ที่​ทะเลสาบ​วินเซอร์​ ใช้​สำหรับ​การ​ทำอาหาร​	嘴巴尖尖的鱼类，会主动袭击进入水中的动物，内脏与肉质都具有一定的毒性，需经过专业厨师的处理。\n<color=#f94dc1>TIPS</color>：使用「牧森3星鱼饵」时有更大概率出现。	嘴巴尖尖的魚類，會主動襲擊進入水中的動物，內臟與肉質都具有一定的毒性，需經過專業廚師的處理。\n<color=#f94dc1>TIPS</color>：使用「牧森3星魚餌」時有更大機率出現。	A fish with a pointed mouth that actively preys on animals entering the water. Its internal organs and flesh have a certain level of toxicity and require professional chef handling.\n<color=#f94dc1>Tip</color>: Using 3★ Mussen Bait increases the chances of encountering it.	口先が長い魚。水中に入る動物を襲うというアグレッシブな習性を持つ。内蔵も肉も一定の毒性がある。捌く際にはプロに任せたほうがいい。\n<color=#f94dc1>TIPS</color>：「森の湖用餌・★3」使用時、出現率アップ。	주둥이가 뾰족한 물고기이다. 물에 들어온 동물들을 선제 공격한다. 내장과 고기에 독성이 있어 전문 요리사의 손질이 필수적이다.\n<color=#f94dc1>TIPS</color>: 「마키모리 3★ 미끼」를 사용하면 더 높은 확률로 등장한다.	เป็น​ปลา​ที่​มี​ปาก​แหลม​ จะ​เริ่ม​จู่โจม​สัตว์​ใน​น้ำ​โดย​การพุ่ง​เข้าใส่​ เครื่องใน​และ​เนื้อ​ของ​มัน​มีพิษ​ จะ​ต้อง​เป็น​พ่อครัว​ที่​เชี่ยวชาญ​เท่านั้น​ที่​จัดการ​ได้​\n<color=#f94dc1>TIPS</color>:​ มีโอกาส​เจอ​มากขึ้น​ เมื่อ​ใช้​ [​เหยื่อ​ตกปลา​วินเซอร์​ 3★​]​
