id	type	showType	quality	stack	sellitem	sellMoney	gift	openType	openParameter	photoId	effectType	effectId	effectNum	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH	description	description_zh_TW	description_en_UK	description_ja_JP	description_ko_KR	description_th_TH
5940001	59	591	4	9999999										1	心动季节	心動季節	Sweet Season	心躍る季節	심쿵의 계절	ฤดูแห่งรัก	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5940002	59	591	4	9999999										1	指尖芳菲	指尖芳菲	Innocent Fragrance	指先の香り	피어난 꽃	บุปผารัญจวน	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5940003	59	591	4	9999999										1	清道夫之夜	清道夫之夜	Purifier's Waltz	スカベンジャーズナイト	스케빈저 나이트	ค่ำคืนกวาดล้าง	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5940004	59	591	4	9999999										1	铃铃弥音	鈴鈴彌音	Vibrant Melinndy	嫋々たる鈴の音	경쾌한 멜로디	ทำนองคลองใจ	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5940005	59	591	4	9999999										1	暗巷星火	暗巷星火	Ember in Dark	路地裏の火花	다크 레인 파이어	ประกายไฟทมิฬ	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5940006	59	591	4	9999999										1	除障者	除障者	Bombshell	障害突破	옵타클 리무버	จอมกวาดล้าง	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5940007	59	591	4	9999999										1	银钩墨舞	銀鉤墨舞	Dances & Ink	墨の舞い	수묵화가	ระบำแห่งหมึก	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5940008	59	591	4	9999999										1	墨蕴寻真	墨蘊尋真	Truths & Ink	墨韻追跡	진리의 나침반	คำลับแห่งหมึก	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5940009	59	591	4	9999999										1	旋风初成	旋風初成	Zephyr's Birth	若き旋風	새로운 바람	วายุแห่งรุ่งอรุณ	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5940010	59	591	4	9999999										1	爱心妆点	愛心妝點	Lovely Makeup	プロデュースの極意	러블리 메이크업	เมกอัปสุดน่ารัก	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5940011	59	591	4	9999999										1	橘色纯真	橘色純真	Orange Naivete	オレンジイノセンス	오렌지 이노센스	แมวส้มแสนซน	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5940012	59	591	4	9999999										1	青之回旋	青之迴旋	Good Old Days	青の回旋	트위스트 블루	นักเตะดาวรุ่ง	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5950001	59	591	5	9999999										1	AI助理	AI助理	AI Assistant	AIアシスタント	AI 어시스턴트	AI ผู้ช่วย	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5950002	59	591	5	9999999										1	秘域访客	秘域訪客	Mystic Visitor	シークレットビジター	시크릿 게스트	ผู้มาเยือนปริศนา	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5950003	59	591	5	9999999										1	碧魂灯	碧魂燈	Soul Lanterns	碧魂灯	벽혼등	โคมวิญญาณ	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5950004	59	591	5	9999999										1	镜光旖梦	鏡光旖夢	Mirrored Dreams	ミラードリーム	거울빛 꿈	กระจกความฝัน	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5950005	59	591	5	9999999										1	黑桃A	黑桃A	Ace of Spades	スペードA	스페이스A	เอซโพธิ์ดำ	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5950006	59	591	5	9999999										1	致命音符	致命音符	One False Note	フォルティッシッシモ	포르티시모	เดธฮาร์โมนี	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5950007	59	591	5	9999999										1	狂想花骸	狂想花骸	Rhapsody Flower	花葬ラプソディ	플라워 리메인	บุปผาวิปลาส	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5950008	59	591	5	9999999										1	囚鸟绮愿	囚鳥綺愿	Cageling Wish	カナリアの冀求	새장 속 소원	ปรารถนาพันธนา	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5960001	59	591	6	9999999										1	月色凛冽	月色凜冽	Moonlit Chill	煌々と照る月	차가운 달빛	แสงจันทร์เยือกเย็น	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5960002	59	591	6	9999999										1	星之所向	星之所向	Stars' Guidance	星が導く場所	별이 향하는 곳	มุ่งสู่ดวงดารา	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5960003	59	591	6	9999999										1	雪音飞舞	雪音飛舞	Snowy Waltz	空舞う雪音	설음의 춤사위	สโนว์ซิมโฟนี	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
5960004	59	591	6	9999999										1	雾气氤氲	霧氣氤氳	Misty Veil	湯気ほかほか	자욱한 안개	ม่านหมอกหนานุ่ม	一张精致的纸牌，可在提尔拉战牌玩法中使用；	一張精緻的紙牌，可在提爾拉戰牌玩法中使用；	A beautifully crafted playing card, ready for use in Tyrian Battle Card gameplay.	細部まで作り込まれたカード、戦札ステージで使用できる。	정교한 종이 카드. 티올라 배틀카드 콘텐츠에 사용된다	การ์ด​ที่​ละเอียด​และ​ประณีต​ สามารถ​ใช้​ใน​โหมด​เกม​การ์ด​เทีย​ร่า​						
