Id	attributeType	type	typePara	attributeId	addTypeNum	combatValue1	combatValue2	buffId	buffIdNum	photoId	activephotoId	status	name	name_zh_TW	name_en_UK	name_ja_JP	name_ko_KR	name_th_TH	desc	desc_zh_TW	desc_en_UK	desc_ja_JP	desc_ko_KR	desc_th_TH
120601184	1	101		2201	0.42	25000	0	0	0			1	推车	推車	Cart	荷車	카트	รถเข็น	造成间接伤害+42%;战中战斗力+5000	造成間接傷害+42%;戰中戰鬥力+5000	Indirect DMG Dealt +42%;Battle Power +5000	与える間接ダメージ＋42%、戦闘中の戦闘力＋5000	부여하는 간접 대미지 +42%;전투 시 전투력 +5000	สร้าง​ดา​เม​จ​ต่อเนื่อง​ +42%,​ CP​ ใน​การต่อสู้​ +5,000​
120601185	1	101		2201	0.51	32000	0	0	0			1	推车	推車	Cart	荷車	카트	รถเข็น	造成间接伤害+51%;战中战斗力+6400	造成間接傷害+51%;戰中戰鬥力+6400	Indirect DMG Dealt +51%;Battle Power +6400	与える間接ダメージ＋51%、戦闘中の戦闘力＋6400	부여하는 간접 대미지 +51%;전투 시 전투력 +6400	สร้าง​ดา​เม​จ​ต่อเนื่อง​ +51%,​ CP​ ใน​การต่อสู้​ +6,400​
120601186	1	101		2201	0.7	42000	0	0	0			1	推车	推車	Cart	荷車	카트	รถเข็น	造成间接伤害+70%;战中战斗力+8400	造成間接傷害+70%;戰中戰鬥力+8400	Indirect DMG Dealt +70%;Battle Power +8400	与える間接ダメージ＋70%、戦闘中の戦闘力＋8400	부여하는 간접 대미지 +70%;전투 시 전투력 +8400	สร้าง​ดา​เม​จ​ต่อเนื่อง​ +70%,​ CP​ ใน​การต่อสู้​ +8,400​
120601191	1	101		1701	0.2	8000	0	0	0			1	日历	日曆	Calendar	カレンダー	달력	ปฏิทิน	吸血+20%;战中战斗力+1600	吸血+20%;戰中戰鬥力+1600	Lifesteal +20%;Battle Power +1600	吸血＋20%、戦闘中の戦闘力＋1600	흡혈 +20%;전투 시 전투력 +1600	ดูด​เลือด​ +20%,​ CP​ ใน​การต่อสู้​ +1,600​
120601192	1	101		1701	0.3	12000	0	0	0			1	日历	日曆	Calendar	カレンダー	달력	ปฏิทิน	吸血+30%;战中战斗力+2400	吸血+30%;戰中戰鬥力+2400	Lifesteal +30%;Battle Power +2400	吸血＋30%、戦闘中の戦闘力＋2400	흡혈 +30%;전투 시 전투력 +2400	ดูด​เลือด​ +30%,​ CP​ ใน​การต่อสู้​ +2,400​
120601193	1	101		1701	0.4	18000	0	0	0			1	日历	日曆	Calendar	カレンダー	달력	ปฏิทิน	吸血+40%;战中战斗力+3600	吸血+40%;戰中戰鬥力+3600	Lifesteal +40%;Battle Power +3600	吸血＋40%、戦闘中の戦闘力＋3600	흡혈 +40%;전투 시 전투력 +3600	ดูด​เลือด​ +40%,​ CP​ ใน​การต่อสู้​ +3,600​
120601194	1	101		1701	0.5	25000	0	0	0			1	日历	日曆	Calendar	カレンダー	달력	ปฏิทิน	吸血+50%;战中战斗力+5000	吸血+50%;戰中戰鬥力+5000	Lifesteal +50%;Battle Power +5000	吸血＋50%、戦闘中の戦闘力＋5000	흡혈 +50%;전투 시 전투력 +5000	ดูด​เลือด​ +50%,​ CP​ ใน​การต่อสู้​ +5,000​
120601195	1	101		1701	0.6	32000	0	0	0			1	日历	日曆	Calendar	カレンダー	달력	ปฏิทิน	吸血+60%;战中战斗力+6400	吸血+60%;戰中戰鬥力+6400	Lifesteal +60%;Battle Power +6400	吸血＋60%、戦闘中の戦闘力＋6400	흡혈 +60%;전투 시 전투력 +6400	ดูด​เลือด​ +60%,​ CP​ ใน​การต่อสู้​ +6,400​
120601196	1	101		1701	0.8	42000	0	0	0			1	日历	日曆	Calendar	カレンダー	달력	ปฏิทิน	吸血+80%;战中战斗力+8400	吸血+80%;戰中戰鬥力+8400	Lifesteal +80%;Battle Power +8400	吸血＋80%、戦闘中の戦闘力＋8400	흡혈 +80%;전투 시 전투력 +8400	ดูด​เลือด​ +80%,​ CP​ ใน​การต่อสู้​ +8,400​
120601201	1	101		1601	0.1	8000	0	0	0			1	垃圾桶	垃圾桶	Trash Can	ゴミ箱	쓰레기통	ถังขยะ	造成治疗效果+10%;战中战斗力+1600	造成治療效果+10%;戰中戰鬥力+1600	Healing Effect +10%;Battle Power +1600	与回復効果＋10%、戦闘中の戦闘力＋1600	부여하는 치유 효과 +10%;전투 시 전투력 +1600	เอฟเฟกต์​ฟื้นฟู​ที่​สร้าง​ +10%,​ CP​ ใน​การต่อสู้​ +1,600​
120601202	1	101		1601	0.18	12000	0	0	0			1	垃圾桶	垃圾桶	Trash Can	ゴミ箱	쓰레기통	ถังขยะ	造成治疗效果+18%;战中战斗力+2400	造成治療效果+18%;戰中戰鬥力+2400	Healing Effect +18%;Battle Power +2400	与回復効果＋18%、戦闘中の戦闘力＋2400	부여하는 치유 효과 +18%;전투 시 전투력 +2400	เอฟเฟกต์​ฟื้นฟู​ที่​สร้าง​ +18%,​ CP​ ใน​การต่อสู้​ +2,400​
120601203	1	101		1601	0.26	18000	0	0	0			1	垃圾桶	垃圾桶	Trash Can	ゴミ箱	쓰레기통	ถังขยะ	造成治疗效果+26%;战中战斗力+3600	造成治療效果+26%;戰中戰鬥力+3600	Healing Effect +26%;Battle Power +3600	与回復効果＋26%、戦闘中の戦闘力＋3600	부여하는 치유 효과 +26%;전투 시 전투력 +3600	เอฟเฟกต์​ฟื้นฟู​ที่​สร้าง​ +26%,​ CP​ ใน​การต่อสู้​ +3,600​
120601204	1	101		1601	0.35	25000	0	0	0			1	垃圾桶	垃圾桶	Trash Can	ゴミ箱	쓰레기통	ถังขยะ	造成治疗效果+35%;战中战斗力+5000	造成治療效果+35%;戰中戰鬥力+5000	Healing Effect +35%;Battle Power +5000	与回復効果＋35%、戦闘中の戦闘力＋5000	부여하는 치유 효과 +35%;전투 시 전투력 +5000	เอฟเฟกต์​ฟื้นฟู​ที่​สร้าง​ +35%,​ CP​ ใน​การต่อสู้​ +5,000​
120601205	1	101		1601	0.43	32000	0	0	0			1	垃圾桶	垃圾桶	Trash Can	ゴミ箱	쓰레기통	ถังขยะ	造成治疗效果+43%;战中战斗力+6400	造成治療效果+43%;戰中戰鬥力+6400	Healing Effect +43%;Battle Power +6400	与回復効果＋43%、戦闘中の戦闘力＋6400	부여하는 치유 효과 +43%;전투 시 전투력 +6400	เอฟเฟกต์​ฟื้นฟู​ที่​สร้าง​ +43%,​ CP​ ใน​การต่อสู้​ +6,400​
120601206	1	101		1601	0.6	42000	0	0	0			1	垃圾桶	垃圾桶	Trash Can	ゴミ箱	쓰레기통	ถังขยะ	造成治疗效果+60%;战中战斗力+8400	造成治療效果+60%;戰中戰鬥力+8400	Healing Effect +60%;Battle Power +8400	与回復効果＋60%、戦闘中の戦闘力＋8400	부여하는 치유 효과 +60%;전투 시 전투력 +8400	เอฟเฟกต์​ฟื้นฟู​ที่​สร้าง​ +60%,​ CP​ ใน​การต่อสู้​ +8,400​
120601211	1	101		2101	0.1	8000	0	0	0			1	台灯	檯燈	Desk Lamp	ランプ	전기스탠드	โคมไฟ	造成护盾效果+10%;战中战斗力+1600	造成護盾效果+10%;戰中戰鬥力+1600	Shield Effect +10%;Battle Power +1600	与シールド耐久＋10%、戦闘中の戦闘力＋1600	부여하는 실드 효과 +10%;전투 시 전투력 +1600	เอฟเฟกต์​โล่​ป้อง​กันที่​สร้าง​ +10%,​ CP​ ใน​การต่อสู้​ +1,600​
120601212	1	101		2101	0.18	12000	0	0	0			1	台灯	檯燈	Desk Lamp	ランプ	전기스탠드	โคมไฟ	造成护盾效果+18%;战中战斗力+2400	造成護盾效果+18%;戰中戰鬥力+2400	Shield Effect +18%;Battle Power +2400	与シールド耐久＋18%、戦闘中の戦闘力＋2400	부여하는 실드 효과 +18%;전투 시 전투력 +2400	เอฟเฟกต์​โล่​ป้อง​กันที่​สร้าง​ +18%,​ CP​ ใน​การต่อสู้​ +2,400​
120601213	1	101		2101	0.26	18000	0	0	0			1	台灯	檯燈	Desk Lamp	ランプ	전기스탠드	โคมไฟ	造成护盾效果+26%;战中战斗力+3600	造成護盾效果+26%;戰中戰鬥力+3600	Shield Effect +26%;Battle Power +3600	与シールド耐久＋26%、戦闘中の戦闘力＋3600	부여하는 실드 효과 +26%;전투 시 전투력 +3600	เอฟเฟกต์​โล่​ป้อง​กันที่​สร้าง​ +26%,​ CP​ ใน​การต่อสู้​ +3,600​
120601214	1	101		2101	0.35	25000	0	0	0			1	台灯	檯燈	Desk Lamp	ランプ	전기스탠드	โคมไฟ	造成护盾效果+35%;战中战斗力+5000	造成護盾效果+35%;戰中戰鬥力+5000	Shield Effect +35%;Battle Power +5000	与シールド耐久＋35%、戦闘中の戦闘力＋5000	부여하는 실드 효과 +35%;전투 시 전투력 +5000	เอฟเฟกต์​โล่​ป้อง​กันที่​สร้าง​ +35%,​ CP​ ใน​การต่อสู้​ +5,000​
120601215	1	101		2101	0.43	32000	0	0	0			1	台灯	檯燈	Desk Lamp	ランプ	전기스탠드	โคมไฟ	造成护盾效果+43%;战中战斗力+6400	造成護盾效果+43%;戰中戰鬥力+6400	Shield Effect +43%;Battle Power +6400	与シールド耐久＋43%、戦闘中の戦闘力＋6400	부여하는 실드 효과 +43%;전투 시 전투력 +6400	เอฟเฟกต์​โล่​ป้อง​กันที่​สร้าง​ +43%,​ CP​ ใน​การต่อสู้​ +6,400​
120601216	1	101		2101	0.6	42000	0	0	0			1	台灯	檯燈	Desk Lamp	ランプ	전기스탠드	โคมไฟ	造成护盾效果+60%;战中战斗力+8400	造成護盾效果+60%;戰中戰鬥力+8400	Shield Effect +60%;Battle Power +8400	与シールド耐久＋60%、戦闘中の戦闘力＋8400	부여하는 실드 효과 +60%;전투 시 전투력 +8400	เอฟเฟกต์​โล่​ป้อง​กันที่​สร้าง​ +60%,​ CP​ ใน​การต่อสู้​ +8,400​
120601221	1	101		401	0.15	8000	0	0	0			1	树	樹	Tree	木	나무	ต้นไม้	幸运+15%;战中战斗力+1600	幸運+15%;戰中戰鬥力+1600	LUCK +15%;Battle Power +1600	幸運＋15%、戦闘中の戦闘力＋1600	행운 +15%;전투 시 전투력 +1600	โชค​ +15%,​ CP​ ใน​การต่อสู้​ +1,600​
120601222	1	101		401	0.22	12000	0	0	0			1	树	樹	Tree	木	나무	ต้นไม้	幸运+22%;战中战斗力+2400	幸運+22%;戰中戰鬥力+2400	LUCK +22%;Battle Power +2400	幸運＋22%、戦闘中の戦闘力＋2400	행운 +22%;전투 시 전투력 +2400	โชค​ +22%,​ CP​ ใน​การต่อสู้​ +2,400​
120601223	1	101		401	0.3	18000	0	0	0			1	树	樹	Tree	木	나무	ต้นไม้	幸运+30%;战中战斗力+3600	幸運+30%;戰中戰鬥力+3600	LUCK +30%;Battle Power +3600	幸運＋30%、戦闘中の戦闘力＋3600	행운 +30%;전투 시 전투력 +3600	โชค​ +30%,​ CP​ ใน​การต่อสู้​ +3,600​
120601224	1	101		401	0.37	25000	0	0	0			1	树	樹	Tree	木	나무	ต้นไม้	幸运+37%;战中战斗力+5000	幸運+37%;戰中戰鬥力+5000	LUCK +37%;Battle Power +5000	幸運＋37%、戦闘中の戦闘力＋5000	행운 +37%;전투 시 전투력 +5000	โชค​ +37%,​ CP​ ใน​การต่อสู้​ +5,000​
120601225	1	101		401	0.45	32000	0	0	0			1	树	樹	Tree	木	나무	ต้นไม้	幸运+45%;战中战斗力+6400	幸運+45%;戰中戰鬥力+6400	LUCK +45%;Battle Power +6400	幸運＋45%、戦闘中の戦闘力＋6400	행운 +45%;전투 시 전투력 +6400	โชค​ +45%,​ CP​ ใน​การต่อสู้​ +6,400​
120601226	1	101		401	0.6	42000	0	0	0			1	树	樹	Tree	木	나무	ต้นไม้	幸运+60%;战中战斗力+8400	幸運+60%;戰中戰鬥力+8400	LUCK +60%;Battle Power +8400	幸運＋60%、戦闘中の戦闘力＋8400	행운 +60%;전투 시 전투력 +8400	โชค​ +60%,​ CP​ ใน​การต่อสู้​ +8,400​
120601231	4	112		0	0	8000	0	120601231	1			1	漫画稿	漫畫稿	Manga Draft	漫画原稿	만화 원고	ต้นฉบับมังงะ	首回合对敌方全体造成最大生命值5%的纯粹伤害;战中战斗力+1600	首回合對敵方全體造成最大生命值5%的純粹傷害;戰中戰鬥力+1600	On the first turn, deal Pure DMG equal to 5% of max HP to all enemies;Battle Power +1600	1ターン目、敵全体に自身の最大HP5%分の純ダメージを与える、戦闘中の戦闘力＋1600	첫 턴에 적 전체에게 최대 HP의 5%에 해당하는 순수 대미지 부여;전투 시 전투력 +1600	ใน​เทิร์น​แรก​สร้าง​ดา​เม​จ​เพียว​ 5%​ ของ​ MaxHP​ แก่​ศัตรู​ทั้งหมด​,​ CP​ ใน​การต่อสู้​ +1,600​
120601232	4	112		0	0	12000	0	120601231	2			1	漫画稿	漫畫稿	Manga Draft	漫画原稿	만화 원고	ต้นฉบับมังงะ	首回合对敌方全体造成最大生命值10%的纯粹伤害;战中战斗力+2400	首回合對敵方全體造成最大生命值10%的純粹傷害;戰中戰鬥力+2400	On the first turn, deal Pure DMG equal to 10% of max HP to all enemies;Battle Power +2400	1ターン目、敵全体に自身の最大HP10%分の純ダメージを与える、戦闘中の戦闘力＋2400	첫 턴에 적 전체에게 최대 HP의 10%에 해당하는 순수 대미지 부여;전투 시 전투력 +2400	ใน​เทิร์น​แรก​สร้าง​ดา​เม​จ​เพียว​ 10%​ ของ​ MaxHP​ แก่​ศัตรู​ทั้งหมด​,​ CP​ ใน​การต่อสู้​ +2,400​
120601233	4	112		0	0	18000	0	120601231	3			1	漫画稿	漫畫稿	Manga Draft	漫画原稿	만화 원고	ต้นฉบับมังงะ	首回合对敌方全体造成最大生命值16%的纯粹伤害;战中战斗力+3600	首回合對敵方全體造成最大生命值16%的純粹傷害;戰中戰鬥力+3600	On the first turn, deal Pure DMG equal to 16% of max HP to all enemies;Battle Power +3600	1ターン目、敵全体に自身の最大HP16%分の純ダメージを与える、戦闘中の戦闘力＋3600	첫 턴에 적 전체에게 최대 HP의 16%에 해당하는 순수 대미지 부여;전투 시 전투력 +3600	ใน​เทิร์น​แรก​สร้าง​ดา​เม​จ​เพียว​ 16%​ ของ​ MaxHP​ แก่​ศัตรู​ทั้งหมด​,​ CP​ ใน​การต่อสู้​ +3,600​
120601234	4	112		0	0	25000	0	120601231	4			1	漫画稿	漫畫稿	Manga Draft	漫画原稿	만화 원고	ต้นฉบับมังงะ	首回合对敌方全体造成最大生命值23%的纯粹伤害;战中战斗力+5000	首回合對敵方全體造成最大生命值23%的純粹傷害;戰中戰鬥力+5000	On the first turn, deal Pure DMG equal to 23% of max HP to all enemies;Battle Power +5000	1ターン目、敵全体に自身の最大HP23%分の純ダメージを与える、戦闘中の戦闘力＋5000	첫 턴에 적 전체에게 최대 HP의 23%에 해당하는 순수 대미지 부여;전투 시 전투력 +5000	ใน​เทิร์น​แรก​สร้าง​ดา​เม​จ​เพียว​ 23%​ ของ​ MaxHP​ แก่​ศัตรู​ทั้งหมด​,​ CP​ ใน​การต่อสู้​ +5,000​
120601235	4	112		0	0	32000	0	120601231	5			1	漫画稿	漫畫稿	Manga Draft	漫画原稿	만화 원고	ต้นฉบับมังงะ	首回合对敌方全体造成最大生命值31%的纯粹伤害;战中战斗力+6400	首回合對敵方全體造成最大生命值31%的純粹傷害;戰中戰鬥力+6400	On the first turn, deal Pure DMG equal to 31% of max HP to all enemies;Battle Power +6400	1ターン目、敵全体に自身の最大HP31%分の純ダメージを与える、戦闘中の戦闘力＋6400	첫 턴에 적 전체에게 최대 HP의 31%에 해당하는 순수 대미지 부여;전투 시 전투력 +6400	ใน​เทิร์น​แรก​สร้าง​ดา​เม​จ​เพียว​ 31%​ ของ​ MaxHP​ แก่​ศัตรู​ทั้งหมด​,​ CP​ ใน​การต่อสู้​ +6,400​
120601236	4	112		0	0	42000	0	120601231	6			1	漫画稿	漫畫稿	Manga Draft	漫画原稿	만화 원고	ต้นฉบับมังงะ	首回合对敌方全体造成最大生命值40%的纯粹伤害;战中战斗力+8400	首回合對敵方全體造成最大生命值40%的純粹傷害;戰中戰鬥力+8400	On the first turn, deal Pure DMG equal to 40% of max HP to all enemies;Battle Power +8400	1ターン目、敵全体に自身の最大HP40%分の純ダメージを与える、戦闘中の戦闘力＋8400	첫 턴에 적 전체에게 최대 HP의 40%에 해당하는 순수 대미지 부여;전투 시 전투력 +8400	ใน​เทิร์น​แรก​สร้าง​ดา​เม​จ​เพียว​ 40%​ ของ​ MaxHP​ แก่​ศัตรู​ทั้งหมด​,​ CP​ ใน​การต่อสู้​ +8,400​
120601291	4	112		0	0	8000	0	120601291	1			1												
120601292	4	112		0	0	12000	0	120601292	1			1												
120601293	4	112		0	0	18000	0	120601293	1			1												
120601294	4	112		0	0	25000	0	120601294	1			1												
120601295	4	112		0	0	32000	0	120601295	1			1												
120601296	4	112		0	0	42000	0	120601296	1			1												
120601241	4	101		0	0	8000	0	120601241	1			1	原稿	原稿	Original Draft	原稿	원고	ต้นฉบับ	开场第4回合开始时获得1sp;战中战斗力+1600	開場第4回合開始時獲得1sp;戰中戰鬥力+1600	When the 4th turn begins, gain 1 SP;Battle Power +1600	4ターン目開始時、SP＋1、戦闘中の戦闘力＋1600	매 전투마다 4턴 시작 시 1SP 획득;전투 시 전투력 +1600	เมื่อ​เริ่ม​เทิร์น​ที่​ 4​ จะ​ได้รับ​ SP​ 1​ แต้ม​,​ CP​ ใน​การต่อสู้​ +1,600​
120601242	4	101		0	0	12000	0	120601242	1			1	原稿	原稿	Original Draft	原稿	원고	ต้นฉบับ	开场第3回合开始时获得1sp;战中战斗力+2400	開場第3回合開始時獲得1sp;戰中戰鬥力+2400	When the 3rd turn begins, gain 1 SP;Battle Power +2400	3ターン目開始時、SP＋1、戦闘中の戦闘力＋2400	매 전투마다 3턴 시작 시 1SP 획득;전투 시 전투력 +2400	เมื่อ​เริ่ม​เทิร์น​ที่​ 3​ จะ​ได้รับ​ SP​ 1​ แต้ม​,​ CP​ ใน​การต่อสู้​ +2,400​
120601243	4	101		0	0	18000	0	120601243	1			1	原稿	原稿	Original Draft	原稿	원고	ต้นฉบับ	开场第2回合开始时获得1sp;战中战斗力+3600	開場第2回合開始時獲得1sp;戰中戰鬥力+3600	When the 2nd turn begins, gain 1 SP;Battle Power +3600	2ターン目開始時、SP＋1、戦闘中の戦闘力＋3600	매 전투마다 2턴 시작 시 1SP 획득;전투 시 전투력 +3600	เมื่อ​เริ่ม​เทิร์น​ที่​ 2​ จะ​ได้รับ​ SP​ 1​ แต้ม​,​ CP​ ใน​การต่อสู้​ +3,600​
120601244	4	101		0	0	25000	0	120601244	1			1	原稿	原稿	Original Draft	原稿	원고	ต้นฉบับ	开场第1回合开始时获得1sp;战中战斗力+5000	開場第1回合開始時獲得1sp;戰中戰鬥力+5000	When the 1st turn begins, gain 1 SP;Battle Power +5000	1ターン目開始時、SP＋1、戦闘中の戦闘力＋5000	매 전투마다 1턴 시작 시 1SP 획득;전투 시 전투력 +5000	เมื่อ​เริ่ม​เทิร์น​ที่​ 1​ จะ​ได้รับ​ SP​ 1​ แต้ม​,​ CP​ ใน​การต่อสู้​ +5,000​
120601245	4	101		0	0	32000	0	120601245	1			1	原稿	原稿	Original Draft	原稿	원고	ต้นฉบับ	开场第1回合开始时获得2sp;战中战斗力+6400	開場第1回合開始時獲得2sp;戰中戰鬥力+6400	When the 1st turn begins, gain 2 SP;Battle Power +6400	1ターン目開始時、SP＋2、戦闘中の戦闘力＋6400	매 전투마다 1턴 시작 시 2SP 획득;전투 시 전투력 +6400	เมื่อ​เริ่ม​เทิร์น​ที่​ 1​ จะ​ได้รับ​ SP​ 2​ แต้ม​,​ CP​ ใน​การต่อสู้​ +6,400​
120601246	4	101		0	0	42000	0	120601246	1			1	原稿	原稿	Original Draft	原稿	원고	ต้นฉบับ	开场第1回合开始时获得3sp;战中战斗力+8400	開場第1回合開始時獲得3sp;戰中戰鬥力+8400	When the 1st turn begins, gain 3 SP;Battle Power +8400	1ターン目開始時、SP＋3、戦闘中の戦闘力＋8400	매 전투마다 1턴 시작 시 3SP 획득;전투 시 전투력 +8400	เมื่อ​เริ่ม​เทิร์น​ที่​ 1​ จะ​ได้รับ​ SP​ 3​ แต้ม​,​ CP​ ใน​การต่อสู้​ +8,400​
120601251	4	112		0	0	8000	0	120601251	1			1	少年漫画	少年漫畫	Shonen Manga	少年漫画	소년만화	มังงะโชเน็น	暗夜猫小队角色造成伤害+20%;战中战斗力+1600	暗夜貓小隊角色造成傷害+20%;戰中戰鬥力+1600	Night Cat Squad's DMG +20%;Battle Power +1600	ダークキャットメンバーのダメージ＋20%、戦闘中の戦闘力＋1600	다크나이트 캣 팀 캐릭터가 부여하는 대미지 +20%;전투 시 전투력 +1600	ตัว​ละครใน​ทีม​ไนต์​แค​ท​จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ +20%,​ CP​ ใน​การต่อสู้​ +1,600​
120601252	4	112		0	0	12000	0	120601251	2			1	少年漫画	少年漫畫	Shonen Manga	少年漫画	소년만화	มังงะโชเน็น	暗夜猫小队角色造成伤害+33%;战中战斗力+2400	暗夜貓小隊角色造成傷害+33%;戰中戰鬥力+2400	Night Cat Squad's DMG +33%;Battle Power +2400	ダークキャットメンバーのダメージ＋33%、戦闘中の戦闘力＋2400	다크나이트 캣 팀 캐릭터가 부여하는 대미지 +33%;전투 시 전투력 +2400	ตัว​ละครใน​ทีม​ไนต์​แค​ท​จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ +33%,​ CP​ ใน​การต่อสู้​ +2,400​
120601253	4	112		0	0	18000	0	120601251	3			1	少年漫画	少年漫畫	Shonen Manga	少年漫画	소년만화	มังงะโชเน็น	暗夜猫小队角色造成伤害+46%;战中战斗力+3600	暗夜貓小隊角色造成傷害+46%;戰中戰鬥力+3600	Night Cat Squad's DMG +46%;Battle Power +3600	ダークキャットメンバーのダメージ＋46%、戦闘中の戦闘力＋3600	다크나이트 캣 팀 캐릭터가 부여하는 대미지 +46%;전투 시 전투력 +3600	ตัว​ละครใน​ทีม​ไนต์​แค​ท​จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ +46%,​ CP​ ใน​การต่อสู้​ +3,600​
120601254	4	112		0	0	25000	0	120601251	4			1	少年漫画	少年漫畫	Shonen Manga	少年漫画	소년만화	มังงะโชเน็น	暗夜猫小队角色造成伤害+60%;战中战斗力+5000	暗夜貓小隊角色造成傷害+60%;戰中戰鬥力+5000	Night Cat Squad's DMG +60%;Battle Power +5000	ダークキャットメンバーのダメージ＋60%、戦闘中の戦闘力＋5000	다크나이트 캣 팀 캐릭터가 부여하는 대미지 +60%;전투 시 전투력 +5000	ตัว​ละครใน​ทีม​ไนต์​แค​ท​จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ +60%,​ CP​ ใน​การต่อสู้​ +5,000​
120601255	4	112		0	0	32000	0	120601251	5			1	少年漫画	少年漫畫	Shonen Manga	少年漫画	소년만화	มังงะโชเน็น	暗夜猫小队角色造成伤害+73%;战中战斗力+6400	暗夜貓小隊角色造成傷害+73%;戰中戰鬥力+6400	Night Cat Squad's DMG +73%;Battle Power +6400	ダークキャットメンバーのダメージ＋73%、戦闘中の戦闘力＋6400	다크나이트 캣 팀 캐릭터가 부여하는 대미지 +73%;전투 시 전투력 +6400	ตัว​ละครใน​ทีม​ไนต์​แค​ท​จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ +73%,​ CP​ ใน​การต่อสู้​ +6,400​
120601256	4	112		0	0	42000	0	120601251	6			1	少年漫画	少年漫畫	Shonen Manga	少年漫画	소년만화	มังงะโชเน็น	暗夜猫小队角色造成伤害+100%;战中战斗力+8400	暗夜貓小隊角色造成傷害+100%;戰中戰鬥力+8400	Night Cat Squad's DMG +100%;Battle Power +8400	ダークキャットメンバーのダメージ＋100%、戦闘中の戦闘力＋8400	다크나이트 캣 팀 캐릭터가 부여하는 대미지 +100%;전투 시 전투력 +8400	ตัว​ละครใน​ทีม​ไนต์​แค​ท​จะ​สร้าง​ดา​เม​จ​เพิ่มขึ้น​ +100%,​ CP​ ใน​การต่อสู้​ +8,400​
41000001	1	107		102	0.012	0	0	18000001	1			1	红色-攻击力提升	紅色-攻擊力提升	Red - Increases ATK	赤・攻撃力アップ	레드 - 공격력 증가	สีแดง-ATK เพิ่มขึ้น	我方全部R粒子属性的战斗员攻击力+1.2%	我方全部R粒子屬性的戰鬥員攻擊力+1.2%	All allied Particle R Combatants' ATK +1.2%	味方のR粒子の戦闘員の攻撃力＋1.2%	아군 R 파티클 속성의 전투원 공격력 +1.2%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ ATK​ ขึ้น​ +1.2%​
41000002	1	107		102	0.024	0	0	18000001	1			1	红色-攻击力提升	紅色-攻擊力提升	Red - Increases ATK	赤・攻撃力アップ	레드 - 공격력 증가	สีแดง-ATK เพิ่มขึ้น	我方全部R粒子属性的战斗员攻击力+2.4%	我方全部R粒子屬性的戰鬥員攻擊力+2.4%	All allied Particle R Combatants' ATK +2.4%	味方のR粒子の戦闘員の攻撃力＋2.4%	아군 R 파티클 속성의 전투원 공격력 +2.4%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ ATK​ ขึ้น​ +2.4%​
41000003	1	107		102	0.036	0	0	18000001	1			1	红色-攻击力提升	紅色-攻擊力提升	Red - Increases ATK	赤・攻撃力アップ	레드 - 공격력 증가	สีแดง-ATK เพิ่มขึ้น	我方全部R粒子属性的战斗员攻击力+3.6%	我方全部R粒子屬性的戰鬥員攻擊力+3.6%	All allied Particle R Combatants' ATK +3.6%	味方のR粒子の戦闘員の攻撃力＋3.6%	아군 R 파티클 속성의 전투원 공격력 +3.6%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ ATK​ ขึ้น​ +3.6%​
41000004	1	107		102	0.048	0	0	18000001	1			1	红色-攻击力提升	紅色-攻擊力提升	Red - Increases ATK	赤・攻撃力アップ	레드 - 공격력 증가	สีแดง-ATK เพิ่มขึ้น	我方全部R粒子属性的战斗员攻击力+4.8%	我方全部R粒子屬性的戰鬥員攻擊力+4.8%	All allied Particle R Combatants' ATK +4.8%	味方のR粒子の戦闘員の攻撃力＋4.8%	아군 R 파티클 속성의 전투원 공격력 +4.8%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ ATK​ ขึ้น​ +4.8%​
41000005	1	107		102	0.06	0	0	18000001	1			1	红色-攻击力提升	紅色-攻擊力提升	Red - Increases ATK	赤・攻撃力アップ	레드 - 공격력 증가	สีแดง-ATK เพิ่มขึ้น	我方全部R粒子属性的战斗员攻击力+6%	我方全部R粒子屬性的戰鬥員攻擊力+6%	All allied Particle R Combatants' ATK +6%	味方のR粒子の戦闘員の攻撃力＋6%	아군 R 파티클 속성의 전투원 공격력 +6%	ตัวละคร​ฝ่าย​เรา​ทั้งหมด​ที่​มี​อนุภาค​ R​ จะ​เพิ่ม​ ATK​ ขึ้น​ +6.0%​
