EffectId,,EffectName,,EffectType,Opportunity,OpportunityDelay,OpportunityInterval,OpportunityParam,OpportunityTarget,OpportunityCondition,SpSender,SpTarget,BuffTarget,CheckHitRate,Rand,Category,Param,ParamLevelGrown,ParamEnergyGrown,ParamRefix,TurnType,TurnValue,TurnParam,TurnTarget,TurnCondition,TriggerTimes,Dispel,BuffDebuff,DamageType,DamageBoardType,BuffAddType,AddMax,BuffClean,Flag,BuffName,BuffDesc,Color,Icon,BuffId,ShowId,DisableAddShow,DisableEffectShow,Mutex
301603151,小闪觉醒2技能2,EffectName_301603151,所凭依魔女拥有<color=#FF00FF>[rand]%</color>概率将对目标<color=#c00041>[Param=2]%</color>的常规伤害传递给其她[param=3]名敌方目标,2,0,0,0,0,0,0,0,0,1,0,1000,49,"1,500,2,13000,1,999","1,2,1,50",0,0,44,1,0,0,0,0,0,0,0,1,4,0,0,0,,,,,0,0,,,0
301603152,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,"300,500","1,1,1,20;1,2,1,50",0,0,3,999,0,0,0,0,0,9,301603152,,,,,,BuffName_301603152,BuffDesc_301603152,,,,,,,
301603160,小闪2赋予呓语,EffectName_301603160,同时所凭依魔女额外附加4层[buff=301603121],2,0,0,0,0,0,0,0,0,1,0,1000,6,"301603121,4,0,0,0",,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,0,4000032,,,0
301603800,仙蒂饰品,EffectName_301603800,首次受到伤害时，所凭依魔女增加[att=101]<color=#c7fe58>[param=4]%</color>的护盾值,4,6,0,0,0,0,0,0,0,1,0,1000,1,"8,1001,0,100,0,0","1,4,1,15",,0,7,1,0,0,0,0,0,10,301603800,5,0,0,0,0,BuffName_301603800,EffectName_301603800,,heal_effect_up,0,4000032,,,0
301603801,仙蒂饰品,EffectName_301603801,,2,0,0,0,0,0,0,0,0,1,0,1000,6,"301603800,1,0,0,0",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
301603810,仙蒂1,EffectName_301603810,目标：<color=#E7A23F>敌方单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,1600,0,0,301603811","1,4,1,160","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
301603811,仙蒂1,EffectName_301603811,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1300,0,0,0,0","1,4,1,120","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,,0
301603812,附加生命值比例护盾,EffectName_301603812,获得[att=101]<color=#c7fe58>[param=4]%</color>的护盾,1,0,0,0,0,0,0,0,3,1,0,1000,1,"8,1001,0,50,0,1","1,4,1,10",,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,,,,,0,0,,,0
301603820,仙蒂2嘲讽,EffectName_301603820,对所有敌方目标<color=#FF00FF>[rand]%</color>概率附加[param=2]层[buff=3008],1,0,0,0,0,0,0,0,0,1,1,400,6,"3008,1,0,0,0","5,1,10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
301603822,仙蒂2攻守兼备,EffectName_301603822,同时所凭依魔女提升[param=3]%[buff=4004],1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,113,200,0,0",,0,0,3,2,0,0,0,0,1,1,1013,0,0,1,0,0,BuffName_1013,BuffDesc_1013,,damage_resist_up,0,4000031,,,0
301603830,仙蒂3附加攻击,EffectName_301603830,提升[att=102]<color=#c00041>[Param=3]%</color>,2,0,0,0,0,0,0,0,0,1,0,1000,2,"2,102,60,0,0","1,3,1,6",0,0,3,999,0,0,0,0,0,0,0,0,0,1,0,0,BuffName_10022,BuffDesc_10022,,atk_up,0,4000001,,,0
301603831,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,"2,102,60,0,0","1,3,1,6",0,0,3,999,0,0,0,0,0,9,301603831,,,,,,BuffName_301603831,BuffDesc_301603831,,,,,,,
301603840,仙蒂觉醒1技能3有护盾附加攻,EffectName_301603840,若所凭依魔女行动时拥有护盾，额外提升[att=102]<color=#c00041>[Param=3]%</color>,2,4,0,0,0,4,"110030,1",0,0,1,0,1000,2,"2,102,50,0,0","1,3,1,5",0,0,3,1,0,0,0,0,1,1,1002,0,0,1,0,0,BuffName_10022,BuffDesc_10022,,almighty,0,4000001,,,0
301603841,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,"2,102,60,50,0","1,3,1,6;1,4,1,5",0,0,3,999,0,0,0,0,0,9,301603841,,,,,,BuffName_301603841,BuffDesc_301603841,,,,,,,
301603850,仙蒂觉醒2技能2,EffectName_301603850,若攻击目标处于[buff=107]状态，则额外获得[att=101]<color=#c7fe58>[param=4]%</color>的护盾,1,7,0,0,0,4,"200050,1",0,3,1,0,1000,6,"301603851,1,0,0,0",,0,0,7,1,0,0,0,0,1,5,4,5,0,0,0,0,,,,,0,0,,,0
301603851,仙蒂觉醒2技能2,EffectName_301603851,若攻击目标处于[buff=107]状态，则额外获得[att=101]<color=#c7fe58>[param=4]%</color>的护盾,1,0,0,0,0,0,0,0,0,1,0,1000,1,"8,1001,0,100,0,1",,,0,0,0,0,0,0,0,1,5,4,5,0,0,0,0,,,,,0,0,,,0
301603860,仙蒂2嘲讽,EffectName_301603860,对所有敌方目标<color=#FF00FF>[rand]%</color>概率附加[param=2]层[buff=3008],1,0,0,0,0,0,0,0,0,1,1,400,6,"3008,1,0,0,0","5,1,10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
301603861,仙蒂2攻守兼备,EffectName_301603861,同时所凭依魔女提升[param=3]%[buff=4004],1,0,0,0,0,0,0,0,0,1,0,1000,,"3,113,200,0,0",,0,0,3,2,0,0,0,0,1,0,0,0,0,1,0,0,BuffName_4004,BuffDesc_4004,,almighty,,,,,0
301606800,贝卡丝饰品,EffectName_301606800,敌方目标进入[buff=107]状态时，回复所凭依魔女[att=101]最大值<color=#c7fe58>[Param=4]%</color>的生命值,3,43,0,0,0,"4,4","200005,1;151,3,3",0,0,1,0,1000,1,"3,0,1001,50,0,0","1,4,1,10",,0,3,999,0,0,0,0,0,10,301606800,2,4,0,0,0,BuffName_301606800,EffectName_301606800,,,0,0,,,0
301606801,贝卡丝饰品,EffectName_301606801,,2,0,0,0,0,0,0,0,0,1,0,1000,6,"301606800,1,0,0,0",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
301606810,贝卡丝1,EffectName_301606810,目标：<color=#E7A23F>敌方单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,1720,0,0,301606811","1,4,1,180","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,0,0,,,0
301606811,贝卡丝1,EffectName_301606811,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1400,0,0,0,0","1,4,1,120","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,0,0,,,0
301606812,贝卡丝1弱点防御降低10%,EffectName_301606812,"使目标[att=110]<color=#5FC8D3>[Param=3]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,0,1000,9,"1,999,0,0,100011,1,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0
301606813,,,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"301606814,1,1024,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301606814,,EffectName_301606814,,1,0,0,0,0,0,0,0,0,1,0,1000,48,"3,-1,301606814,1,1",0,0,0,0,0,0,0,0,0,0,0,0,0,3,999,0,,,,,,,,,,
301606820,贝卡丝2,EffectName_301606820,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,1200,0,0,301606821","1,4,1,120","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,,,,,0,0,,,0
301606821,贝卡丝2,EffectName_301606821,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,820,0,0,0,0","1,4,1,80","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,,,0,0,,,0
301606822,贝卡丝2附加伤害降低10%,EffectName_301606822,"使目标[att=110]<color=#5FC8D3>[Param=3]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,1,1000,2,"3,110,-150,0,0","1,3,1,-10",0,0,3,1,0,0,0,0,1,2,2010,0,3,999,0,0,BuffName_2010,BuffDesc_2010,,weak_resist_reduce,0,4000085,,,0
301606830,贝卡丝3,EffectName_301606830,对[buff=107]状态下的目标提升[att=136]<color=#c00041>[Param=3]%</color>,2,4,0,0,0,"5,4","200050,1;607,1",0,0,1,0,1000,2,"3,136,45,0,0","1,3,1,5",0,0,3,1,0,0,0,0,0,0,0,0,4,1,0,0,BuffName_1036,BuffDesc_1036,,damage_up,0,4000158,,,0
301606831,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,45,"1,1,1,5",0,0,3,999,0,0,0,0,0,9,301606831,,,,,,BuffName_301606831,BuffDesc_301606831,,,,,,,
301606840,贝卡丝1觉醒1技能1弱点防御降低10%,EffectName_301606840,"使目标[att=110]<color=#5FC8D3>[Param=3]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,1,1000,2,"3,110,-150,0,0","1,3,1,-15",0,0,3,2,0,0,0,0,1,2,2010,0,0,1,0,0,BuffName_2010,BuffDesc_2010,,weak_resist_reduce,0,4000085,,,0
301606841,贝卡丝1弱点防御降低10%,EffectName_301606812,"使目标[att=110]<color=#5FC8D3>[Param=3]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,0,1000,9,"2,999,0,0,100011,1,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0
301606850,贝卡丝觉醒5技能3,EffectName_301606850,同时使敌方目标进入[buff=107]时，贝卡丝的主动技能冷却时间<color=#FF00FF>[param=2]</color>,2,50,0,0,0,0,0,0,0,1,0,1000,48,"3,-1,2,30160681,30160686",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,,,0
301606851,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,45,"1,1,1,5",0,0,3,999,0,0,0,0,0,9,301606851,,,,,,BuffName_301606851,BuffDesc_301606851,,,,,,,
301606860,贝卡丝2附加伤害降低10%,EffectName_301606860,"使目标[att=110]<color=#5FC8D3>[Param=3]%</color>,[time]",1,0,0,0,0,0,0,0,0,1,1,1000,2,"3,110,-150,0,0","1,3,1,-10",0,0,3,2,0,0,0,0,1,2,2010,0,3,999,0,0,BuffName_2010,BuffDesc_2010,,weak_resist_reduce,0,4000085,,,0
301613000,伊卡洛斯饰品,EffectName_301613000,行动开始时，若所凭依魔女拥有护盾则[att=109]提升<color=#c00041>[formula=80+(16*level)]%</color>,2,2,0,0,0,1,"110030,1",0,0,1,0,1000,6,"301613002,1,0,0,0",,0,0,3,999,0,0,0,0,0,10,301613000,0,4,0,0,0,BuffName_301613000,EffectName_301613000,,,,,,,0
301613001,伊卡洛斯饰品,EffectName_301613001,,2,0,0,0,0,0,0,0,0,1,0,1000,6,"301613000,1,0,0,0",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0
301613002,伊卡洛斯饰品,EffectName_301613002,,2,0,0,0,0,0,0,0,0,1,0,1000,2,"3,109,80,0,0","1,3,1,16",0,0,3,1,0,0,0,0,1,1,1009,0,0,0,0,0,BuffName_1009,BuffDesc_1009,,weak_efficiency _up,0,4000041,,,0
301613010,伊卡洛斯1,EffectName_301613010,目标：<color=#E7A23F>敌方单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,1820,0,0,301613011","1,4,1,180","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,,,,,0,0,,,0
301613011,伊卡洛斯1,EffectName_301613011,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1360,0,0,0,0","1,4,1,140","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,,0
301613012,伊卡洛斯1嘲讽目标1回合,EffectName_301613012,<color=#FF00FF>[rand]%</color>概率对目标附加[param=2]层[buff=3008],1,0,0,0,0,0,0,0,0,1,1,500,6,"3008,1,0,0,0","5,1,30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
301613013,伊卡洛斯1附加风暴,EffectName_301613013,同时对目标附加[param=2]层[buff=301613070],1,0,0,0,0,0,0,0,0,1,0,1000,6,"301613070,1,0,0,0",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
301613020,伊卡洛斯2,EffectName_301613020,目标：<color=#E7A23F>敌方全体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,1300,0,0,301613021","1,4,1,120","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,,,,,0,0,,,0
301613021,伊卡洛斯2,EffectName_301613021,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,930,0,0,0,0","1,4,1,70","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,,0
301613022,伊卡洛斯2将造成伤害50%转化为护盾,EffectName_301613022,同时将造成伤害的<color=#F933DB>[param=4]%</color>转化为所凭依魔女护盾,1,0,0,0,0,0,0,0,0,1,0,1000,1,"8,110260,0,50,0,0","1,4,1,5",,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,,,,0,0,,,0
301613023,伊卡洛斯概率减少能量,EffectName_301613023,使目标<color=#FF00FF>[rand]%</color>概率<color=#28a7f0>[Param=3]</color>能量,1,0,0,0,0,0,0,0,0,1,1,400,2,"1,6,-100,0,0",,0,0,0,0,0,0,0,0,0,4,1601,8,0,1,0,0,,,,,0,0,,,0
301613030,伊卡洛斯3行动后获得4%护盾,EffectName_301613030,行动结束后，所凭依魔女获得[att=101]<color=#F933DB>[param=4]%</color>的护盾,2,3,0,0,0,0,0,0,0,1,0,1000,1,"8,1001,0,50,0,1","1,4,1,5",,0,3,999,0,0,0,0,0,0,0,5,0,0,0,0,,,,,0,0,,,0
301613031,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,50,"1,1,1,5",0,0,3,999,0,0,0,0,0,9,301613031,,,,,,BuffName_301613031,BuffDesc_301613031,,,,,,,
301613040,伊卡洛斯1附加风暴,EffectName_301613040,"同时对目标附加[param=2]层[buff=301613070],所附加的[buff=301613070]持续时间+1",1,0,0,0,0,0,0,0,0,1,0,1000,6,"301613070,1,0,1,0",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
301613050,伊卡洛斯3行动后获得4%护盾,EffectName_301613050,所凭依魔女行动后，对所有友方目标附加<color=#F933DB>[formula=50+(5*Level)]%</color>所凭依魔女[att=101]的护盾,2,3,0,0,0,0,0,0,0,1,0,1000,5,"4,30161307",,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,,,,,0,0,,,0
301613051,伊卡洛斯3行动后获得4%护盾,EffectName_301613051,行动结束后，所凭依魔女获得[att=101]<color=#F933DB>[param=4]%</color>的护盾,2,0,0,0,0,0,0,0,0,1,0,1000,1,"8,1001,0,50,0,1","1,4,1,5",,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,,,,0,0,,,0
301613052,,,,1,0,0,0,0,0,0,0,0,1,0,1000,,50,"1,1,1,5",0,0,3,999,0,0,0,0,0,9,301613052,,,,,,BuffName_301613052,BuffDesc_301613052,,,,,,,
301613060,伊卡洛斯2将造成伤害50%转化为护盾,EffectName_301613060,同时将造成伤害的<color=#F933DB>[param=4]%</color>转化为所凭依魔女护盾,1,0,0,0,0,0,0,0,0,1,0,1000,1,"8,110260,0,100,0,0",,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,,,,0,0,,,0
301613070,伊卡洛斯1风暴,EffectName_301613070,"风暴：受到常规伤害后，使伤害来源[att=1]<color=#c00041>[formula=-5+(-1*Level)]</color>,[time]",1,7,0,0,0,4,"607,1",0,2,1,0,1000,6,"301613071,1,0,0,0",0,0,0,3,1,0,0,0,0,0,3,301613070,0,6,0,0,0,BuffName_301613070,BuffDesc_301613070,,,0,301613070,,,0
301613071,伊卡洛斯1风暴,EffectName_301613071,"风暴：受到常规伤害后，使伤害来源[att=1]<color=#c00041>[Param=3]</color>,[time]",1,0,0,0,0,0,0,0,0,1,0,1000,2,"1,1,-5,0,0",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,301613070,,,0
301400910,目标：<color=#E7A23F>敌方单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,EffectName_301400910,目标：<color=#E7A23F>敌方单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,450,0,0,301400911,301400912,301400943","1,4,1,50","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,,,,,0,0,,,0
301400911,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,EffectName_301400911,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1550,0,0,0,0","1,4,1,150","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,,0
301400912,追加1次目标1%（+0.1%）最大生命值乘以侵蚀层数的真实伤害，此伤害最高为自身1000%的攻击力。,EffectName_301400912,追加1次目标1%（+0.1%）最大生命值乘以侵蚀层数的真实伤害，此伤害最高为自身1000%的攻击力。,1,0,0,0,0,0,0,0,0,1,1,900,6,"3012,1,0,0","5,1,10",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
301400920,EffectName_301400920,EffectName_301400920,目标：<color=#E7A23F>敌方单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,260,0,0,301400921,301400923","1,4,1,30","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,,,,,0,0,,,0
301400921,EffectName_301400921,EffectName_301400921,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,820,0,0,0,0","1,4,1,80","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,,0
301400922,EffectName_301400922,EffectName_301400922,,1,0,0,0,0,0,0,0,0,1,1,300,2,"3,4012,80,0,0","5,1,20;1,3,1,10",,0,3,2,0,0,0,0,0,2,4012,0,0,0,0,0,BuffName_4012,BuffDesc_4012,,poison,,4000127,,,
301400923,EffectName_301400923,EffectName_301400923,,1,0,0,0,0,0,0,0,0,0,1,600,6,"3012,1,0,0,0","5,1,10",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301400930,,EffectName_301400930,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"301400931,1,0,0,0",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301400931,,EffectName_301400931,,1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,102,65,0,0","1,3,1,5",,0,3,2,0,0,0,0,1,1,1002,0,3,999,0,0,BuffName_10022,BuffDesc_10022,,atk_up,0,4000001,,,
301400932,,EffectName_301400932,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"301400933,1,0,0",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301400933,,EffectName_301400933,,1,27,0,0,0,"4,2","13012,1;110002,600",0,2,1,0,1000,6,"3012,1,0,0,0",,,0,3,2,0,0,0,"6,1",1,4,301400933,0,3,999,0,0,BuffName_301400933,BuffDesc_301400933,,,,301400931,,,
301400934,,EffectName_301400934,,1,0,0,0,0,0,0,0,0,1,1,600,6,"3012,1,0,0,0","5,1,10",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301400940,目标：<color=#E7A23F>敌方单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,EffectName_301400940,目标：<color=#E7A23F>敌方单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,450,0,0,301400941,301400942,301400943,301400944","1,4,1,50","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,,,,,0,0,,,0
301400941,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,EffectName_301400941,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,1550,0,0,0,0","1,4,1,150","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,,0
301400942,追加1次目标1%（+0.1%）最大生命值乘以侵蚀层数的真实伤害，此伤害最高为自身1000%的攻击力。,EffectName_301400942,追加1次目标1%（+0.1%）最大生命值乘以侵蚀层数的真实伤害，此伤害最高为自身1000%的攻击力。,1,0,0,0,0,0,0,0,0,1,1,900,6,"3012,1,0,0","5,1,10",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,0
301400943,同时目标每有1层侵蚀，本技能造成的最终伤害提升2%（+0.2%）,EffectName_301400943,目标每有1层[buff=3001]提高[att=136]<color=#c00041>[Param=3]%</color>,1,0,0,0,0,0,0,0,0,1,0,1000,20,"1,1,0,4,3012,3012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0
301400944,,,,1,42,0,0,0,1,"40091,300",0,0,1,0,1000,20,"1,1,0,4,3012,3012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,
301400950,EffectName_301400920,EffectName_301400950,目标：<color=#E7A23F>敌方单体</color>，韧性伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,260,0,0,301400951,301400952,301400953","1,4,1,30","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,,,,,0,0,,,0
301400951,EffectName_301400921,EffectName_301400951,常规伤害：<color=#c00041>[Param=4]%</color>攻击力,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,820,0,0,0,0","1,4,1,80","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,0,0,,,0
301400952,EffectName_301400922,EffectName_301400952,,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,4012,150,0,0",,,0,3,2,0,0,0,0,0,2,4012,0,0,0,0,0,BuffName_4012,BuffDesc_4012,,poison,,4000127,,,
301400953,EffectName_301400923,EffectName_301400953,,1,0,0,0,0,0,0,0,0,1,1,600,6,"3012,1,0,0,0","5,1,10",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301400960,,EffectName_301400960,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"301400961,1,0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301400961,,EffectName_301400961,,1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,102,65,0,0","1,3,1,5",,0,3,3,0,0,0,0,1,1,1002,0,3,999,0,0,BuffName_10022,BuffDesc_10022,,atk_up,0,4000001,,,
301400962,,EffectName_301400962,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"301400963,1,0,0",,,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,,,,,,,,,
301400963,,EffectName_301400963,,1,27,0,0,0,"4,2","13012,1;110002,600",0,2,1,0,1000,6,"3012,1,0,0,0",,,0,3,3,0,0,0,"6,1",1,4,301400963,0,3,999,0,0,BuffName_301400963,BuffDesc_301400963,,,,301400931,,,
301400964,,EffectName_301400964,,1,0,0,0,0,0,0,0,0,1,1,600,6,"3012,1,0,0,0","5,1,10",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301400900,桃饰品,EffectName_301400900,,1,5,0,0,0,4,"607,1,1",0,1,1,1,100,6,"3012,1,0,0,0","5,1,40",0,0,3,999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301400901,,EffectName_301400901,,1,0,0,0,0,0,0,0,0,1,0,1000,,,,0,0,3,999,0,0,0,0,0,10,301400901,0,0,0,0,0,BuffName_301400901,BuffDesc_301400901,,,,,,,
301618710,异邦波斯菊1技能韧性伤害,EffectName_301618710,,1,0,0,0,0,0,0,0,0,1,0,1000,1,"10,1002,0,254,0,0,301618711","1,4,1,38","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,,,,,,,,,
301618711,异邦波斯菊1技能常规伤害,EffectName_301618711,,1,0,0,0,0,0,0,0,0,1,0,1000,1,"1,1002,0,607,0,0,0,0","1,4,1,80","2,4,1000,1000,1000",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,
301618712,异邦波斯菊1技能青萝卜,EffectName_301618712,,1,0,0,0,0,0,0,0,0,1,0,1000,6,"301618715,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301618713,判断释放单位的生命值大≥70,EffectName_301618713,,1,0,0,0,0,1,"110002,700",0,0,1,0,1000,6,"301618719,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301618714,判断释放单位的生命值大≤30,EffectName_301618714,,1,0,0,0,0,1,"110002,0,300",0,0,1,0,1000,6,"301618720,1,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
301618715,青萝卜,,全体伤害减免113 10%（1%），持续两次行动,1,0,0,0,0,0,0,0,0,1,0,1000,2,"3,113,100,0,0","1,3,1,10",0,0,3,2,0,0,0,0,1,4,301618715,0,3,999,0,0,BuffName_301618715,BuffDesc_301618715,,,,301618715,,,
301618716,紫萝卜1,,全体生命上限增加 10%（1%），持续两次行动,1,0,0,0,0,0,0,0,0,1,0,1000,2,"2,101,100,0,0","1,3,1,10",0,0,3,2,0,0,0,0,1,4,301618720,0,3,999,0,0,BuffName_301618716,BuffDesc_301618716,,,301618719,301618716,,,
301618717,紫萝卜2,,全体当前生命增加 10%（1%）,1,0,0,0,0,0,0,0,0,1,0,1000,1,"4,0,110020,100,0,0","1,4,1,10",0,0,0,0,0,0,0,0,0,0,0,2,3,999,0,0,,,,,301618719,,,,
301618719,紫萝卜4,,扣除当前生命,1,3,1,0,0,0,0,0,0,1,0,1000,1,"2,0,110020,91,0,0,0","1,4,1,8",0,0,3,2,0,0,0,0,0,0,0,9,0,0,0,0,,,,,301618719,,,,
